Date,KAR
2010-06-02,5.299016
2010-06-03,5.299016
2010-06-04,5.02271
2010-06-07,5.018925
2010-06-08,5.026495
2010-06-09,4.93944
2010-06-10,4.894019999999999
2010-06-11,4.920515
2010-06-14,5.003785
2010-06-15,5.105980000000001
2010-06-16,5.003785
2010-06-17,5.018925
2010-06-18,5.03028
2010-06-21,5.0
2010-06-22,4.88645
2010-06-23,4.894019999999999
2010-06-24,4.6631339999999994
2010-06-25,4.81075
2010-06-28,4.610144
2010-06-29,4.640423999999999
2010-06-30,4.682059
2010-07-01,4.602574
2010-07-02,4.674489
2010-07-06,4.682059
2010-07-07,4.848599
2010-07-08,4.765329
2010-07-09,4.882665
2010-07-12,4.765329
2010-07-13,4.863739
2010-07-14,4.897805
2010-07-15,4.91673
2010-07-16,4.788039
2010-07-19,4.750189
2010-07-20,4.742619
2010-07-21,4.6631339999999994
2010-07-22,4.750189
2010-07-23,4.859954
2010-07-26,4.897805
2010-07-27,4.761544000000001
2010-07-28,4.761544000000001
2010-07-29,4.81075
2010-07-30,4.791824
2010-08-02,4.81075
2010-08-03,4.746404
2010-08-04,4.8334589999999995
2010-08-05,4.682059
2010-08-06,4.579864
2010-08-09,4.591219000000001
2010-08-10,4.454958
2010-08-11,4.277063
2010-08-12,4.322483
2010-08-13,4.235428
2010-08-16,4.258138
2010-08-17,4.511734
2010-08-18,4.5230879999999996
2010-08-19,4.341408
2010-08-20,4.269493
2010-08-23,4.288418
2010-08-24,4.277063
2010-08-25,4.428463
2010-08-26,4.485239
2010-08-27,4.5344430000000004
2010-08-30,4.526873999999999
2010-08-31,4.583648999999999
2010-09-01,4.746404
2010-09-02,4.81075
2010-09-03,4.93944
2010-09-07,4.859954
2010-09-08,4.647994000000001
2010-09-09,4.788039
2010-09-10,4.791824
2010-09-13,4.818319
2010-09-14,4.82589
2010-09-15,4.95458
2010-09-16,4.93944
2010-09-17,4.9243
2010-09-20,4.96972
2010-09-21,5.04542
2010-09-22,4.928085
2010-09-23,4.795609
2010-09-24,4.82589
2010-09-27,4.788039
2010-09-28,4.82589
2010-09-29,4.82589
2010-09-30,4.772899
2010-10-01,4.769114
2010-10-04,4.818319
2010-10-05,4.958365000000001
2010-10-06,5.003785
2010-10-07,4.958365000000001
2010-10-08,5.003785
2010-10-11,5.018925
2010-10-12,5.04542
2010-10-13,4.996215
2010-10-14,4.920515
2010-10-15,4.894019999999999
2010-10-18,4.935655000000001
2010-10-19,4.9243
2010-10-20,4.958365000000001
2010-10-21,4.9243
2010-10-22,4.95458
2010-10-25,4.901590000000001
2010-10-26,4.928085
2010-10-27,4.882665
2010-10-28,4.8902339999999995
2010-10-29,4.875094
2010-11-01,4.799395
2010-11-02,4.822104
2010-11-03,4.806964
2010-11-04,4.712339
2010-11-05,4.6631339999999994
2010-11-08,4.579864
2010-11-09,4.564723000000001
2010-11-10,4.564723000000001
2010-11-11,4.564723000000001
2010-11-12,4.568509
2010-11-15,4.583648999999999
2010-11-16,4.545799
2010-11-17,4.621499
2010-11-18,4.632854
2010-11-19,4.655564
2010-11-22,4.655564
2010-11-23,4.647994000000001
2010-11-24,4.689629
2010-11-26,4.595004
2010-11-29,4.504164
2010-11-30,4.560939
2010-12-01,4.723694
2010-12-02,4.780469
2010-12-03,4.81075
2010-12-06,4.738834
2010-12-07,4.7539739999999995
2010-12-08,4.780469
2010-12-09,4.784255
2010-12-10,4.928085
2010-12-13,4.958365000000001
2010-12-14,5.0
2010-12-15,4.981075
2010-12-16,5.018925
2010-12-17,5.079485
2010-12-20,5.056775
2010-12-21,5.2233160000000005
2010-12-22,5.264951
2010-12-23,5.2800910000000005
2010-12-27,5.306586
2010-12-28,5.325511
2010-12-29,5.314156
2010-12-30,5.310371
2010-12-31,5.2233160000000005
2011-01-03,5.325511
2011-01-04,5.340651
2011-01-05,5.295230999999999
2011-01-06,5.306586
2011-01-07,5.287661
2011-01-10,5.344436
2011-01-11,5.386071
2011-01-12,5.473126000000001
2011-01-13,5.386071
2011-01-14,5.446631
2011-01-18,5.363361
2011-01-19,5.431491
2011-01-20,5.446631
2011-01-21,5.420136
2011-01-24,5.454201
2011-01-25,5.537472
2011-01-26,5.548826999999999
2011-01-27,5.567752
2011-01-28,5.548826999999999
2011-01-31,5.616957
2011-02-01,5.635882
2011-02-02,5.6472370000000005
2011-02-03,5.692657
2011-02-04,5.639667
2011-02-07,5.624527
2011-02-08,5.620742
2011-02-09,5.643452
2011-02-10,5.651022
2011-02-11,5.711582
2011-02-14,5.707797
2011-02-15,5.741862
2011-02-16,5.7267220000000005
2011-02-17,5.764572
2011-02-18,5.764572
2011-02-22,5.685087
2011-02-23,5.469341
2011-02-24,5.439061
2011-02-25,5.4655569999999996
2011-02-28,5.314156
2011-03-01,5.374716
2011-03-02,5.393641000000001
2011-03-03,5.412566
2011-03-04,5.548826999999999
2011-03-07,5.529902
2011-03-08,5.639667
2011-03-09,5.628312
2011-03-10,5.601817
2011-03-11,5.632097
2011-03-14,5.620742
2011-03-15,5.556396
2011-03-16,5.495836
2011-03-17,5.522332
2011-03-18,5.495836
2011-03-21,5.563967
2011-03-22,5.537472
2011-03-23,5.6472370000000005
2011-03-24,5.715367
2011-03-25,5.681302
2011-03-28,5.681302
2011-03-29,5.738077
2011-03-30,5.757002
2011-03-31,5.806208
2011-04-01,5.976533
2011-04-04,5.976533
2011-04-05,6.018168
2011-04-06,6.067373
2011-04-07,6.245269
2011-04-08,6.283119
2011-04-11,6.449659
2011-04-12,6.419379
2011-04-13,6.419379
2011-04-14,6.483725
2011-04-15,6.6124149999999995
2011-04-18,6.593489999999999
2011-04-19,6.60106
2011-04-20,6.703255
2011-04-21,6.763814999999999
2011-04-25,6.847085000000001
2011-04-26,6.911430999999999
2011-04-27,6.964421000000001
2011-04-28,7.066616000000001
2011-04-29,7.380772
2011-05-02,7.305072
2011-05-03,7.267222
2011-05-04,7.077971000000001
2011-05-05,7.115821
2011-05-06,7.1839509999999995
2011-05-09,7.165027
2011-05-10,7.252082000000001
2011-05-11,7.199091
2011-05-12,7.305072
2011-05-13,7.263437
2011-05-16,7.293717
2011-05-17,7.464042
2011-05-18,7.653293
2011-05-19,7.577592999999999
2011-05-20,7.479182000000001
2011-05-23,7.365632000000001
2011-05-24,7.429977
2011-05-25,7.570023
2011-05-26,7.5851630000000005
2011-05-27,7.778198
2011-05-31,7.914459
2011-06-01,7.785769
2011-06-02,7.354277000000001
2011-06-03,7.180167
2011-06-06,7.115821
2011-06-07,7.142316
2011-06-08,7.028766
2011-06-09,6.983346000000001
2011-06-10,7.032551
2011-06-13,6.903861
2011-06-14,6.900075999999999
2011-06-15,6.835731
2011-06-16,6.771385
2011-06-17,6.748675
2011-06-20,6.809236
2011-06-21,6.888721
2011-06-22,6.831944999999999
2011-06-23,6.892506
2011-06-24,6.903861
2011-06-27,6.900075999999999
2011-06-28,6.983346000000001
2011-06-29,7.074186
2011-06-30,7.157456
2011-07-01,7.323997
2011-07-05,7.380772
2011-07-06,7.312641999999999
2011-07-07,7.331567
2011-07-08,7.327782000000001
2011-07-11,7.059046
2011-07-12,6.998486
2011-07-13,7.085541
2011-07-14,6.919001
2011-07-15,6.896291000000001
2011-07-18,6.839516000000001
2011-07-19,6.926571000000001
2011-07-20,6.919001
2011-07-21,7.017411
2011-07-22,6.987131
2011-07-25,7.043906
2011-07-26,6.971991
2011-07-27,6.74489
2011-07-28,6.74489
2011-07-29,6.72975
2011-08-01,6.7373199999999995
2011-08-02,6.52536
2011-08-03,6.65405
2011-08-04,6.396669
2011-08-05,6.275549
2011-08-08,6.056018
2011-08-09,6.320969
2011-08-10,5.287661
2011-08-11,5.140046
2011-08-12,5.257381
2011-08-15,5.325511
2011-08-16,5.522332
2011-08-17,5.401211
2011-08-18,5.238455999999999
2011-08-19,5.177896
2011-08-22,5.151401
2011-08-23,5.321726
2011-08-24,5.427706
2011-08-25,5.208176
2011-08-26,5.295230999999999
2011-08-29,5.499621
2011-08-30,5.473126000000001
2011-08-31,5.552612
2011-09-01,5.457986
2011-09-02,5.18925
2011-09-06,5.185465
2011-09-07,5.355791
2011-09-08,5.117335
2011-09-09,5.12869
2011-09-12,5.185465
2011-09-13,5.367146
2011-09-14,5.541256
2011-09-15,5.480697
2011-09-16,5.431491
2011-09-19,5.17411
2011-09-20,5.185465
2011-09-21,4.920515
2011-09-22,4.606358999999999
2011-09-23,4.647994000000001
2011-09-26,4.735049
2011-09-27,4.87131
2011-09-28,4.606358999999999
2011-09-29,4.651779
2011-09-30,4.583648999999999
2011-10-03,4.360333
2011-10-04,4.496593
2011-10-05,4.621499
2011-10-06,4.738834
2011-10-07,4.723694
2011-10-10,4.761544000000001
2011-10-11,4.81075
2011-10-12,4.897805
2011-10-13,4.799395
2011-10-14,4.91673
2011-10-17,4.920515
2011-10-18,4.882665
2011-10-19,4.875094
2011-10-20,4.90916
2011-10-21,4.973505
2011-10-24,5.124906
2011-10-25,5.041634999999999
2011-10-26,5.268736
2011-10-27,5.367146
2011-10-28,5.261166
2011-10-31,5.204391
2011-11-01,5.018925
2011-11-02,5.15897
2011-11-03,4.901590000000001
2011-11-04,4.90916
2011-11-07,4.973505
2011-11-08,4.996215
2011-11-09,4.837244999999999
2011-11-10,4.716124
2011-11-11,4.8448139999999995
2011-11-14,4.769114
2011-11-15,4.799395
2011-11-16,4.712339
2011-11-17,4.704769000000001
2011-11-18,4.636639
2011-11-21,4.553369
2011-11-22,4.568509
2011-11-23,4.568509
2011-11-25,4.572294
2011-11-28,4.610144
2011-11-29,4.814535
2011-11-30,4.973505
2011-12-01,4.894019999999999
2011-12-02,5.06056
2011-12-05,5.181681
2011-12-06,5.034065
2011-12-07,5.03028
2011-12-08,5.0
2011-12-09,5.03028
2011-12-12,5.06813
2011-12-13,5.102195
2011-12-14,4.91673
2011-12-15,4.98486
2011-12-16,5.018925
2011-12-19,5.003785
2011-12-20,5.11355
2011-12-21,5.087055
2011-12-22,5.136261
2011-12-23,5.140046
2011-12-27,5.17411
2011-12-28,5.12869
2011-12-29,5.117335
2011-12-30,5.1097660000000005
2012-01-03,5.162755000000001
2012-01-04,5.162755000000001
2012-01-05,5.196821
2012-01-06,5.219531
2012-01-09,5.249811
2012-01-10,5.404996
2012-01-11,5.450417
2012-01-12,5.393641000000001
2012-01-13,5.374716
2012-01-17,5.367146
2012-01-18,5.287661
2012-01-19,5.325511
2012-01-20,5.386071
2012-01-23,5.317941
2012-01-24,5.249811
2012-01-25,5.276306
2012-01-26,5.261166
2012-01-27,5.105980000000001
2012-01-30,5.355791
2012-01-31,5.579107
2012-02-01,5.953823000000001
2012-02-02,6.0711580000000005
2012-02-03,6.097653
2012-02-06,6.3474639999999996
2012-02-07,6.260408999999999
2012-02-08,6.139288
2012-02-09,6.150643
2012-02-10,6.203634
2012-02-13,6.188494
2012-02-14,6.188494
2012-02-15,6.226344
2012-02-16,6.1430739999999995
2012-02-17,6.1052230000000005
2012-02-21,6.131718
2012-02-22,6.0484480000000005
2012-02-23,6.010598
2012-02-24,5.972748
2012-02-27,5.972748
2012-02-28,6.127934
2012-02-29,6.082513
2012-03-01,6.067373
2012-03-02,6.109008
2012-03-05,6.090083
2012-03-06,5.9121879999999996
2012-03-07,5.878123
2012-03-08,6.056018
2012-03-09,6.037093
2012-03-12,6.063587999999999
2012-03-13,6.150643
2012-03-14,6.120362999999999
2012-03-15,6.165783
2012-03-16,6.184709
2012-03-19,6.010598
2012-03-20,5.968963
2012-03-21,6.037093
2012-03-22,5.976533
2012-03-23,6.052233
2012-03-26,6.074943
2012-03-27,6.097653
2012-03-28,6.203634
2012-03-29,6.135503
2012-03-30,6.135503
2012-04-02,6.196064
2012-04-03,6.245269
2012-04-04,6.180923
2012-04-05,6.241484
2012-04-09,6.158214
2012-04-10,6.044663
2012-04-11,6.222558
2012-04-12,6.305829
2012-04-13,6.249054
2012-04-16,6.328539
2012-04-17,6.476154
2012-04-18,6.464799
2012-04-19,6.487508999999999
2012-04-20,6.57835
2012-04-23,6.559425
2012-04-24,6.593489999999999
2012-04-25,6.794096000000001
2012-04-26,6.930356
2012-04-27,7.028766
2012-04-30,6.964421000000001
2012-05-01,6.930356
2012-05-02,6.8735800000000005
2012-05-03,6.76003
2012-05-04,6.68433
2012-05-07,6.6124149999999995
2012-05-08,6.457229
2012-05-09,6.249054
2012-05-10,6.196064
2012-05-11,6.214989
2012-05-14,6.124148
2012-05-15,6.112793
2012-05-16,6.196064
2012-05-17,5.942468
2012-05-18,5.915973
2012-05-21,6.003028
2012-05-22,5.976533
2012-05-23,5.9235430000000004
2012-05-24,5.862983
2012-05-25,5.870553
2012-05-29,5.942468
2012-05-30,5.7040120000000005
2012-05-31,5.639667
2012-06-01,5.526116
2012-06-04,5.594247
2012-06-05,5.575322
2012-06-06,5.757002
2012-06-07,5.745647
2012-06-08,5.897048000000001
2012-06-11,5.828918
2012-06-12,5.915973
2012-06-13,5.927328
2012-06-14,5.961393
2012-06-15,6.101439
2012-06-18,6.006813
2012-06-19,6.173354
2012-06-20,6.120362999999999
2012-06-21,6.018168
2012-06-22,6.0484480000000005
2012-06-25,5.984103
2012-06-26,6.040878
2012-06-27,6.139288
2012-06-28,6.271764
2012-06-29,6.506434
2012-07-02,6.548069
2012-07-03,6.551855000000001
2012-07-05,6.63134
2012-07-06,6.514005
2012-07-09,6.468585
2012-07-10,6.408024
2012-07-11,6.411809
2012-07-12,6.252839
2012-07-13,6.294474
2012-07-16,6.249054
2012-07-17,6.252839
2012-07-18,6.230129
2012-07-19,6.317183999999999
2012-07-20,6.150643
2012-07-23,6.090083
2012-07-24,6.090083
2012-07-25,6.112793
2012-07-26,6.154428
2012-07-27,6.245269
2012-07-30,6.0711580000000005
2012-07-31,6.059803
2012-08-01,5.984103
2012-08-02,5.942468
2012-08-03,5.791068
2012-08-06,5.8894779999999995
2012-08-07,6.109008
2012-08-08,6.196064
2012-08-09,6.1430739999999995
2012-08-10,6.177137999999999
2012-08-13,6.309614
2012-08-14,6.389099
2012-08-15,6.408024
2012-08-16,6.434519
2012-08-17,6.4383040000000005
2012-08-20,6.385314
2012-08-21,6.389099
2012-08-22,6.703255
2012-08-23,6.476154
2012-08-24,6.506434
2012-08-27,6.449659
2012-08-28,6.6162
2012-08-29,6.650264999999999
2012-08-30,6.6237699999999995
2012-08-31,6.6237699999999995
2012-09-04,6.794096000000001
2012-09-05,6.926571000000001
2012-09-06,6.919001
2012-09-07,7.066616000000001
2012-09-10,7.036336
2012-09-11,7.047691
2012-09-12,7.119606
2012-09-13,7.104466
2012-09-14,7.104466
2012-09-17,7.161242
2012-09-18,7.0817559999999995
2012-09-19,7.017411
2012-09-20,7.255866999999999
2012-09-21,7.751703
2012-09-24,7.808478
2012-09-25,7.562453
2012-09-26,7.535958
2012-09-27,7.4829669999999995
2012-09-28,7.4716119999999995
2012-10-01,7.4261919999999995
2012-10-02,7.365632000000001
2012-10-03,7.308857000000001
2012-10-04,7.350492
2012-10-05,7.407267
2012-10-08,7.445117
2012-10-09,7.323997
2012-10-10,7.263437
2012-10-11,7.358061999999999
2012-10-12,7.255866999999999
2012-10-15,7.342922
2012-10-16,7.376987
2012-10-17,7.4261919999999995
2012-10-18,7.255866999999999
2012-10-19,7.191522
2012-10-22,7.210447
2012-10-23,7.214231
2012-10-24,7.199091
2012-10-25,7.252082000000001
2012-10-26,7.187736999999999
2012-10-31,7.570023
2012-11-01,7.694928
2012-11-02,7.626798
2012-11-05,7.4829669999999995
2012-11-06,7.395911999999999
2012-11-07,7.229372
2012-11-08,7.021196000000001
2012-11-09,7.077971000000001
2012-11-12,7.059046
2012-11-13,6.604845
2012-11-14,6.5442849999999995
2012-11-15,6.593489999999999
2012-11-16,6.81302
2012-11-19,6.930356
2012-11-20,6.835731
2012-11-21,6.862226
2012-11-23,7.047691
2012-11-26,7.059046
2012-11-27,7.021196000000001
2012-11-28,7.021196000000001
2012-11-29,7.040121000000001
2012-11-30,6.7259649999999995
2012-12-03,6.866011
2012-12-04,7.1839509999999995
2012-12-05,6.866011
2012-12-06,6.767600999999999
2012-12-07,6.752460000000001
2012-12-10,6.794096000000001
2012-12-11,6.778955000000001
2012-12-12,6.990916
2012-12-13,6.975776
2012-12-14,7.002271
2012-12-17,7.108250999999999
2012-12-18,7.297502000000001
2012-12-19,7.327782000000001
2012-12-20,7.395911999999999
2012-12-21,7.346707
2012-12-24,7.399697
2012-12-26,7.399697
2012-12-27,7.664648
2012-12-28,7.501892999999999
2012-12-31,7.660863000000001
2013-01-02,7.785769
2013-01-03,7.797123
2013-01-04,7.804692999999999
2013-01-07,7.797123
2013-01-08,7.823618
2013-01-09,7.834973
2013-01-10,7.812263000000001
2013-01-11,7.808478
2013-01-14,7.683573
2013-01-15,7.687358000000001
2013-01-16,7.838758
2013-01-17,7.925814
2013-01-18,7.971234
2013-01-22,8.009084
2013-01-23,7.910674
2013-01-24,7.952309
2013-01-25,7.9750190000000005
2013-01-28,8.073428999999999
2013-01-29,8.028008999999999
2013-01-30,7.993944
2013-01-31,8.073428999999999
2013-02-01,8.20969
2013-02-04,8.020439
2013-02-05,8.205905
2013-02-06,8.266465
2013-02-07,8.175625
2013-02-08,8.217259
2013-02-11,8.156699
2013-02-12,8.11885
2013-02-13,8.126419
2013-02-14,8.14913
2013-02-15,8.107494
2013-02-19,8.39894
2013-02-20,8.315669999999999
2013-02-21,8.084785
2013-02-22,8.069644
2013-02-25,7.925814
2013-02-26,7.978803999999999
2013-02-27,8.039363999999999
2013-02-28,8.031794999999999
2013-03-01,8.14913
2013-03-04,7.789553
2013-03-05,7.744133000000001
2013-03-06,7.596518
2013-03-07,7.305072
2013-03-08,7.551098
2013-03-11,7.441332000000001
2013-03-12,7.475397999999999
2013-03-13,7.490538000000001
2013-03-14,7.763058
2013-03-15,7.800909
2013-03-18,7.804692999999999
2013-03-19,7.717638000000001
2013-03-20,7.683573
2013-03-21,7.570023
2013-03-22,7.570023
2013-03-25,7.535958
2013-03-26,7.570023
2013-03-27,7.520817999999999
2013-03-28,7.581378
2013-04-01,7.694928
2013-04-02,7.592733
2013-04-03,7.543528
2013-04-04,7.498107000000001
2013-04-05,7.392127
2013-04-08,7.570023
2013-04-09,7.558667999999999
2013-04-10,7.744133000000001
2013-04-11,7.8160490000000005
2013-04-12,7.933383999999999
2013-04-15,7.903103999999999
2013-04-16,7.891749000000001
2013-04-17,7.944739
2013-04-18,7.763058
2013-04-19,7.834973
2013-04-22,7.846328999999999
2013-04-23,8.043149
2013-04-24,8.062075
2013-04-25,8.2324
2013-04-26,8.258894999999999
2013-04-29,8.334595
2013-04-30,8.467071
2013-05-01,8.357306
2013-05-02,8.429219999999999
2013-05-03,8.890991
2013-05-06,8.750946
2013-05-07,8.898561
2013-05-08,8.996972
2013-05-09,8.909917
2013-05-10,9.023467
2013-05-13,8.906132000000001
2013-05-14,8.981832
2013-05-15,9.114307
2013-05-16,9.068887
2013-05-17,9.140802
2013-05-20,9.137017
2013-05-21,9.091598
2013-05-22,8.966692
2013-05-23,9.106736999999999
2013-05-24,9.027252
2013-05-28,9.038607
2013-05-29,8.959122
2013-05-30,8.943982
2013-05-31,8.875852
2013-06-03,8.546555999999999
2013-06-04,8.485994999999999
2013-06-05,8.20969
2013-06-06,8.364875
2013-06-07,8.542769999999999
2013-06-10,8.705525999999999
2013-06-11,8.599544999999999
2013-06-12,8.455715
2013-06-13,8.682817
2013-06-14,8.610901
2013-06-17,8.724451
2013-06-18,8.849357000000001
2013-06-19,8.754731
2013-06-20,8.429219999999999
2013-06-21,8.37623
2013-06-24,8.425435
2013-06-25,8.523846
2013-06-26,8.607116
2013-06-27,8.800152
2013-06-28,8.656321
2013-07-01,8.856927
2013-07-02,8.940197
2013-07-03,8.962907000000001
2013-07-05,9.031037
2013-07-08,9.201363
2013-07-09,9.352763000000001
2013-07-10,9.269492999999999
2013-07-11,9.390614
2013-07-12,9.360333
2013-07-15,9.424678
2013-07-16,9.348978
2013-07-17,9.417109
2013-07-18,9.443603999999999
2013-07-19,9.386828
2013-07-22,9.466313000000001
2013-07-23,9.500378999999999
2013-07-24,9.481454
2013-07-25,9.542013
2013-07-26,9.470098
2013-07-29,9.326267999999999
2013-07-30,9.409538000000001
2013-07-31,9.629069
2013-08-01,9.841028999999999
2013-08-02,9.882665
2013-08-05,9.837245
2013-08-06,9.519303
2013-08-07,9.485238
2013-08-08,9.765329
2013-08-09,9.94701
2013-08-12,10.079485
2013-08-13,10.219531
2013-08-14,10.325511
2013-08-15,10.13626
2013-08-16,10.17411
2013-08-19,10.015139999999999
2013-08-20,10.185466
2013-08-21,10.246025999999999
2013-08-22,10.386071000000001
2013-08-23,10.363361
2013-08-26,10.249811
2013-08-27,10.10598
2013-08-28,10.064345
2013-08-29,10.151401
2013-08-30,10.083269999999999
2013-09-03,10.230886
2013-09-04,10.427707
2013-09-05,10.484482
2013-09-06,10.552611
2013-09-09,10.681302
2013-09-10,10.817561999999999
2013-09-11,10.772142
2013-09-12,10.609386
2013-09-13,10.624527
2013-09-16,10.541257
2013-09-17,10.707797
2013-09-18,10.628312
2013-09-19,10.700227
2013-09-20,10.647236999999999
2013-09-23,10.787282000000001
2013-09-24,10.669947
2013-09-25,10.480697
2013-09-26,10.548826
2013-09-27,10.454202
2013-09-30,10.677517
2013-10-01,10.855412
2013-10-02,11.052233
2013-10-03,10.965178
2013-10-04,10.904617
2013-10-07,10.919758
2013-10-08,10.533686999999999
2013-10-09,10.537472
2013-10-10,10.722938000000001
2013-10-11,10.950038000000001
2013-10-14,11.067373
2013-10-15,11.135504
2013-10-16,11.203633
2013-10-17,11.351249000000001
2013-10-18,11.328539
2013-10-21,11.411809
2013-10-22,11.317183
2013-10-23,11.165784
2013-10-24,11.302044
2013-10-25,11.192279
2013-10-28,11.161999
2013-10-29,11.154428
2013-10-30,11.033308
2013-10-31,11.249054
2013-11-01,11.003028
2013-11-04,11.071158
2013-11-05,10.957608
2013-11-06,10.794852
2013-11-07,10.442846000000001
2013-11-08,10.730507000000001
2013-11-11,10.779713000000001
2013-11-12,10.900833
2013-11-13,10.874336999999999
2013-11-14,10.961393
2013-11-15,10.976533
2013-11-18,10.836488000000001
2013-11-19,10.628312
2013-11-20,10.609386
2013-11-21,10.469341
2013-11-22,10.556396000000001
2013-11-25,10.537472
2013-11-26,10.533686999999999
2013-11-27,10.510977
2013-11-29,10.442846000000001
2013-12-02,10.348221
2013-12-03,10.370931
2013-12-04,10.352006
2013-12-05,10.314156
2013-12-06,10.253594999999999
2013-12-09,10.571537
2013-12-10,10.503407000000001
2013-12-11,10.669947
2013-12-12,10.764572
2013-12-13,10.859198
2013-12-16,10.953823
2013-12-17,10.889478
2013-12-18,10.696442
2013-12-19,10.976533
2013-12-20,10.931113
2013-12-23,10.976533
2013-12-24,10.961393
2013-12-26,10.961393
2013-12-27,10.912188
2013-12-30,11.063588000000001
2013-12-31,11.184709
2014-01-02,11.298259
2014-01-03,11.392884
2014-01-06,11.184709
2014-01-07,11.074944
2014-01-08,11.093867999999999
2014-01-09,11.044663
2014-01-10,11.056018
2014-01-13,10.927328
2014-01-14,11.165784
2014-01-15,11.056018
2014-01-16,10.961393
2014-01-17,10.897048
2014-01-21,10.885693
2014-01-22,10.923542999999999
2014-01-23,10.855412
2014-01-24,10.556396000000001
2014-01-27,10.408781
2014-01-28,10.560182000000001
2014-01-29,10.461771
2014-01-30,10.541257
2014-01-31,10.529902
2014-02-03,10.518546
2014-02-04,10.480697
2014-02-05,10.408781
2014-02-06,10.609386
2014-02-07,10.745647
2014-02-10,10.745647
2014-02-11,10.832703
2014-02-12,10.726722
2014-02-13,10.787282000000001
2014-02-14,10.749433
2014-02-18,10.635882
2014-02-19,10.972748
2014-02-20,10.995458
2014-02-21,11.093867999999999
2014-02-24,11.226344000000001
2014-02-25,11.362604
2014-02-26,11.461015
2014-02-27,11.6919
2014-02-28,11.794095
2014-03-03,11.699471
2014-03-04,11.953066
2014-03-05,12.119606
2014-03-06,12.149886
2014-03-07,11.971991000000001
2014-03-10,12.032551
2014-03-11,11.896291
2014-03-12,11.763815
2014-03-13,11.62377
2014-03-14,11.835731
2014-03-17,11.835731
2014-03-18,12.146101
2014-03-19,12.043906
2014-03-20,11.85844
2014-03-21,11.669189999999999
2014-03-24,11.589705
2014-03-25,11.604845
2014-03-26,11.351249000000001
2014-03-27,11.249054
2014-03-28,11.355034
2014-03-31,11.48751
2014-04-01,11.650265
2014-04-02,11.72218
2014-04-03,11.72218
2014-04-04,11.445874
2014-04-07,11.048449
2014-04-08,10.976533
2014-04-09,11.476154
2014-04-10,11.347464
2014-04-11,11.211203999999999
2014-04-14,11.146858
2014-04-15,11.252839
2014-04-16,11.423164
2014-04-17,11.457230000000001
2014-04-21,11.449659
2014-04-22,11.529144
2014-04-23,11.472369
