Date,CA
2012-10-31,22.51
2012-11-01,23.16
2012-11-02,22.969998999999998
2012-11-05,23.040001
2012-11-06,22.99
2012-11-07,22.3867
2012-11-08,22.059998999999998
2012-11-09,22.209999
2012-11-12,22.09
2012-11-13,22.200001
2012-11-14,22.0
2012-11-15,21.98
2012-11-16,21.809998999999998
2012-11-19,21.99
2012-11-20,21.9
2012-11-21,21.879998999999998
2012-11-23,22.1
2012-11-26,22.129998999999998
2012-11-27,22.01
2012-11-28,22.25
2012-11-29,22.120001000000002
2012-11-30,22.16
2012-12-03,21.77
2012-12-04,22.299999
2012-12-05,21.969998999999998
2012-12-06,22.049999
2012-12-07,22.025
2012-12-10,22.1
2012-12-11,22.09
2012-12-12,21.85
2012-12-13,21.91
2012-12-14,21.860001
2012-12-17,22.004998999999998
2012-12-18,22.4
2012-12-19,22.440001000000002
2012-12-20,22.639999
2012-12-21,22.190001000000002
2012-12-24,22.34
2012-12-26,22.110001
2012-12-27,21.93
2012-12-28,21.790001
2012-12-31,21.98
2013-01-02,22.74
2013-01-03,22.65
2013-01-04,23.049999
2013-01-07,22.82
2013-01-08,22.83
2013-01-09,23.059998999999998
2013-01-10,23.110001
2013-01-11,23.34
2013-01-14,23.559998999999998
2013-01-15,23.620001000000002
2013-01-16,24.09
2013-01-17,24.219998999999998
2013-01-18,24.57
2013-01-22,24.549999
2013-01-23,25.07
2013-01-24,24.9
2013-01-25,25.049999
2013-01-28,25.08
2013-01-29,25.030001000000002
2013-01-30,24.860001
2013-01-31,24.82
2013-02-01,25.030001000000002
2013-02-04,24.709999
2013-02-05,25.049999
2013-02-06,24.83
2013-02-07,24.809998999999998
2013-02-08,25.02
2013-02-11,24.860001
2013-02-12,24.870001000000002
2013-02-13,25.0
2013-02-14,25.190001000000002
2013-02-15,25.049999
2013-02-19,24.98
2013-02-20,24.65
2013-02-21,24.41
2013-02-22,24.559998999999998
2013-02-25,24.219998999999998
2013-02-26,24.209999
2013-02-27,24.629998999999998
2013-02-28,24.51
2013-03-01,24.42
2013-03-04,24.450001
2013-03-05,24.91
2013-03-06,25.110001
2013-03-07,24.969998999999998
2013-03-08,25.08
2013-03-11,25.1
2013-03-12,25.219998999999998
2013-03-13,25.299999
2013-03-14,25.52
2013-03-15,25.440001000000002
2013-03-18,25.219998999999998
2013-03-19,24.915001
2013-03-20,25.15
2013-03-21,25.09
2013-03-22,25.32
2013-03-25,25.049999
2013-03-26,24.98
2013-03-27,25.01
2013-03-28,25.18
2013-04-01,24.85
2013-04-02,24.75
2013-04-03,24.540001
2013-04-04,24.780001000000002
2013-04-05,24.6
2013-04-08,24.299999
2013-04-09,24.67
2013-04-10,24.93
2013-04-11,24.879998999999998
2013-04-12,24.93
2013-04-15,24.66
2013-04-16,24.84
2013-04-17,24.450001
2013-04-18,24.450001
2013-04-19,24.360001
2013-04-22,24.48
2013-04-23,24.84
2013-04-24,25.190001000000002
2013-04-25,26.030001000000002
2013-04-26,25.98
2013-04-29,26.629998999999998
2013-04-30,26.969998999999998
2013-05-01,26.799999
2013-05-02,27.23
2013-05-03,27.73
2013-05-06,27.67
2013-05-07,27.77
2013-05-08,27.110001
2013-05-09,26.809998999999998
2013-05-10,27.219998999999998
2013-05-13,26.98
2013-05-14,27.139999
2013-05-15,27.41
2013-05-16,27.299999
2013-05-17,27.690001000000002
2013-05-20,27.709999
2013-05-21,27.65
2013-05-22,27.370001000000002
2013-05-23,27.35
2013-05-24,27.4
2013-05-28,27.65
2013-05-29,27.190001000000002
2013-05-30,27.559998999999998
2013-05-31,27.32
2013-06-03,27.34
2013-06-04,27.610001
2013-06-05,27.280001000000002
2013-06-06,27.99
2013-06-07,29.139999
2013-06-10,29.23
2013-06-11,28.610001
2013-06-12,28.25
2013-06-13,28.530001000000002
2013-06-14,28.26
2013-06-17,28.59
2013-06-18,28.635
2013-06-19,28.209999
2013-06-20,27.629998999999998
2013-06-21,27.52
2013-06-24,27.24
2013-06-25,27.290001
2013-06-26,27.530001000000002
2013-06-27,28.799999
2013-06-28,28.620001000000002
2013-07-01,28.23
2013-07-02,27.98
2013-07-03,28.049999
2013-07-05,28.26
2013-07-08,28.74
2013-07-09,29.07
2013-07-10,29.24
2013-07-11,29.76
2013-07-12,29.92
2013-07-15,29.58
2013-07-16,29.370001000000002
2013-07-17,29.43
2013-07-18,29.74
2013-07-19,29.65
2013-07-22,29.889999
2013-07-23,29.76
2013-07-24,29.879998999999998
2013-07-25,29.719998999999998
2013-07-26,29.68
2013-07-29,29.74
2013-07-30,29.77
2013-07-31,29.74
2013-08-01,30.120001000000002
2013-08-02,30.389999
2013-08-05,30.610001
2013-08-06,30.73
2013-08-07,30.6
2013-08-08,30.870001000000002
2013-08-09,30.98
2013-08-12,31.120001000000002
2013-08-13,31.24
2013-08-14,31.26
2013-08-15,30.99
2013-08-16,30.545
2013-08-19,30.27
2013-08-20,30.1
2013-08-21,29.790001
2013-08-22,30.120001000000002
2013-08-23,30.24
2013-08-26,30.02
2013-08-27,29.4
2013-08-28,29.41
2013-08-29,29.639999
2013-08-30,29.25
2013-09-03,29.389999
2013-09-04,29.48
2013-09-05,29.440001000000002
2013-09-06,29.6
2013-09-09,29.85
2013-09-10,30.58
2013-09-11,30.709999
2013-09-12,30.469998999999998
2013-09-13,30.389999
2013-09-16,30.51
2013-09-17,30.6
2013-09-18,30.709999
2013-09-19,30.719998999999998
2013-09-20,30.719998999999998
2013-09-23,30.48
2013-09-24,30.26
2013-09-25,30.334999
2013-09-26,30.25
2013-09-27,30.059998999999998
2013-09-30,29.67
2013-10-01,29.93
2013-10-02,29.75
2013-10-03,29.23
2013-10-04,29.57
2013-10-07,29.27
2013-10-08,28.82
2013-10-09,28.700001
2013-10-10,29.25
2013-10-11,29.52
2013-10-14,29.77
2013-10-15,29.49
2013-10-16,29.754998999999998
2013-10-17,30.02
2013-10-18,30.1
2013-10-21,30.16
2013-10-22,30.360001
2013-10-23,30.290001
2013-10-24,30.389999
2013-10-25,31.4
2013-10-28,31.450001
2013-10-29,31.76
2013-10-30,31.790001
2013-10-31,31.76
2013-11-01,31.725
2013-11-04,31.860001
2013-11-05,31.65
2013-11-06,31.99
2013-11-07,31.66
2013-11-08,31.93
2013-11-11,32.09
2013-11-12,32.130001
2013-11-13,32.830002
2013-11-14,32.68
2013-11-15,32.849998
2013-11-18,32.75
2013-11-19,32.389998999999996
2013-11-20,32.240002000000004
2013-11-21,32.589001
2013-11-22,33.130001
2013-11-25,32.860001000000004
2013-11-26,33.0
2013-11-27,32.919998
2013-11-29,33.0
2013-12-02,32.869999
2013-12-03,32.720001
2013-12-04,32.630001
2013-12-05,32.48
2013-12-06,32.849998
2013-12-09,32.830002
2013-12-10,32.98
2013-12-11,32.509997999999996
2013-12-12,32.400002
2013-12-13,32.34
2013-12-16,32.514998999999996
2013-12-17,32.48
2013-12-18,32.580002
2013-12-19,32.900002
2013-12-20,32.93
2013-12-23,33.07
2013-12-24,33.41
2013-12-26,33.470001
2013-12-27,33.43
2013-12-30,33.66
2013-12-31,33.650002
2014-01-02,33.150002
2014-01-03,33.110001000000004
2014-01-06,32.93
2014-01-07,33.450001
2014-01-08,33.59
2014-01-09,33.849998
2014-01-10,34.02
2014-01-13,33.439999
2014-01-14,34.009997999999996
2014-01-15,34.119999
2014-01-16,34.049999
2014-01-17,34.43
2014-01-21,34.259997999999996
2014-01-22,34.299999
2014-01-23,33.650002
2014-01-24,32.66
2014-01-27,32.240002000000004
2014-01-28,32.549999
2014-01-29,32.200001
2014-01-30,32.330002
2014-01-31,32.09
2014-02-03,31.190001000000002
2014-02-04,31.219998999999998
2014-02-05,31.16
2014-02-06,31.620001000000002
2014-02-07,32.169998
2014-02-10,32.07
2014-02-11,32.299999
2014-02-12,32.669998
2014-02-13,33.080002
2014-02-14,32.990002000000004
2014-02-18,32.900002
2014-02-19,32.450001
2014-02-20,32.669998
2014-02-21,32.419998
2014-02-24,32.669998
2014-02-25,32.619999
2014-02-26,32.919998
2014-02-27,33.389998999999996
2014-02-28,33.5
2014-03-03,33.139998999999996
2014-03-04,33.389998999999996
2014-03-05,33.25
2014-03-06,33.209998999999996
2014-03-07,32.93
2014-03-10,32.82
2014-03-11,32.650002
2014-03-12,32.400002
2014-03-13,31.870001000000002
2014-03-14,31.48
2014-03-17,31.85
2014-03-18,32.384997999999996
2014-03-19,32.150002
2014-03-20,32.25
2014-03-21,31.110001
2014-03-24,31.01
2014-03-25,30.98
2014-03-26,30.66
2014-03-27,30.530001000000002
2014-03-28,30.84
2014-03-31,30.98
2014-04-01,31.59
2014-04-02,31.84
2014-04-03,31.67
2014-04-04,31.08
2014-04-07,31.26
2014-04-08,31.360001
2014-04-09,31.27
2014-04-10,30.309998999999998
2014-04-11,29.41
2014-04-14,29.700001
2014-04-15,29.940001000000002
2014-04-16,30.32
2014-04-17,30.41
2014-04-21,30.58
2014-04-22,30.530001000000002
2014-04-23,30.610001
2014-04-24,30.57
2014-04-25,29.950001
2014-04-28,29.76
2014-04-29,30.01
2014-04-30,30.139999
2014-05-01,30.139999
2014-05-02,29.91
2014-05-05,29.66
2014-05-06,29.48
2014-05-07,29.459999
2014-05-08,29.74
2014-05-09,29.41
2014-05-12,30.17
2014-05-13,29.905001000000002
2014-05-14,30.07
2014-05-15,29.049999
2014-05-16,28.99
2014-05-19,29.25
2014-05-20,28.99
2014-05-21,29.049999
2014-05-22,28.99
2014-05-23,29.190001000000002
2014-05-27,29.35
2014-05-28,28.9
2014-05-29,28.950001
2014-05-30,28.690001000000002
2014-06-02,28.690001000000002
2014-06-03,28.290001
2014-06-04,28.32
2014-06-05,28.809998999999998
2014-06-06,29.35
2014-06-09,29.07
2014-06-10,28.860001
2014-06-11,28.76
2014-06-12,28.42
2014-06-13,28.940001000000002
2014-06-16,28.940001000000002
2014-06-17,29.200001
2014-06-18,29.1
2014-06-19,28.9
2014-06-20,28.73
2014-06-23,28.76
2014-06-24,28.66
2014-06-25,28.809998999999998
2014-06-26,28.639999
2014-06-27,28.549999
2014-06-30,28.74
2014-07-01,29.32
2014-07-02,29.120001000000002
2014-07-03,29.360001
2014-07-07,29.389999
2014-07-08,28.540001
2014-07-09,28.209999
2014-07-10,28.17
2014-07-11,27.98
2014-07-14,28.200001
2014-07-15,28.280001000000002
2014-07-16,28.280001000000002
2014-07-17,28.370001000000002
2014-07-18,28.42
2014-07-21,28.18
2014-07-22,28.4
2014-07-23,28.360001
2014-07-24,29.639999
2014-07-25,29.530001000000002
2014-07-28,29.51
2014-07-29,29.48
2014-07-30,29.58
2014-07-31,28.879998999999998
2014-08-01,28.469998999999998
2014-08-04,28.809998999999998
2014-08-05,28.469998999999998
2014-08-06,28.360001
2014-08-07,28.15
2014-08-08,28.549999
2014-08-11,28.5
2014-08-12,28.309998999999998
2014-08-13,28.42
2014-08-14,28.42
2014-08-15,28.360001
2014-08-18,28.42
2014-08-19,28.299999
2014-08-20,28.27
2014-08-21,28.190001000000002
2014-08-22,28.24
2014-08-25,28.209999
2014-08-26,28.309998999999998
2014-08-27,28.18
2014-08-28,28.120001000000002
2014-08-29,28.24
2014-09-02,28.65
2014-09-03,28.780001000000002
2014-09-04,29.34
2014-09-05,29.219998999999998
2014-09-08,29.27
2014-09-09,28.879998999999998
2014-09-10,28.83
2014-09-11,28.84
2014-09-12,28.5
2014-09-15,28.290001
2014-09-16,28.555
2014-09-17,28.58
2014-09-18,28.780001000000002
2014-09-19,28.48
2014-09-22,28.209999
2014-09-23,28.35
2014-09-24,28.42
2014-09-25,27.924999
2014-09-26,27.889999
2014-09-29,27.639999
2014-09-30,27.940001000000002
2014-10-01,27.129998999999998
2014-10-02,27.18
2014-10-03,27.459999
2014-10-06,27.43
2014-10-07,26.809998999999998
2014-10-08,27.049999
2014-10-09,26.58
2014-10-10,25.9
2014-10-13,25.52
2014-10-14,25.73
2014-10-15,25.74
2014-10-16,25.82
2014-10-17,26.35
2014-10-20,26.610001
2014-10-21,27.559998999999998
2014-10-22,27.41
2014-10-23,27.75
2014-10-24,28.43
2014-10-27,28.09
2014-10-28,28.629998999999998
2014-10-29,28.49
2014-10-30,28.629998999999998
2014-10-31,29.059998999999998
2014-11-03,29.17
2014-11-04,29.379998999999998
2014-11-05,29.465
2014-11-06,29.68
2014-11-07,30.049999
2014-11-10,29.93
2014-11-11,29.58
2014-11-12,29.629998999999998
2014-11-13,29.809998999999998
2014-11-14,29.945
2014-11-17,30.07
2014-11-18,30.01
2014-11-19,30.02
2014-11-20,30.1
2014-11-21,30.629998999999998
2014-11-24,30.99
2014-11-25,30.860001
2014-11-26,30.860001
2014-11-28,31.15
2014-12-01,30.889999
2014-12-02,31.01
2014-12-03,31.370001000000002
2014-12-04,30.875
2014-12-05,30.82
2014-12-08,30.620001000000002
2014-12-09,30.799999
2014-12-10,30.1
2014-12-11,30.115
2014-12-12,29.860001
2014-12-15,29.68
2014-12-16,29.195
2014-12-17,29.6
2014-12-18,30.549999
2014-12-19,30.915001
2014-12-22,31.18
2014-12-23,31.33
2014-12-24,31.309998999999998
2014-12-26,31.209999
2014-12-29,30.93
2014-12-30,30.790001
2014-12-31,30.450001
2015-01-02,30.690001000000002
2015-01-05,30.780001000000002
2015-01-06,30.264999
2015-01-07,30.620001000000002
2015-01-08,31.110001
2015-01-09,31.115
2015-01-12,31.264999
2015-01-13,31.23
2015-01-14,31.059998999999998
2015-01-15,30.780001000000002
2015-01-16,31.360001
2015-01-20,31.67
2015-01-21,29.940001000000002
2015-01-22,30.540001
2015-01-23,31.01
2015-01-26,30.85
2015-01-27,29.940001000000002
2015-01-28,29.889999
2015-01-29,30.299999
2015-01-30,30.299999
2015-02-02,30.41
2015-02-03,31.18
2015-02-04,31.51
2015-02-05,31.780001000000002
2015-02-06,32.029999
2015-02-09,31.945
2015-02-10,32.290001000000004
2015-02-11,32.150002
2015-02-12,32.404999
2015-02-13,32.630001
2015-02-17,32.580002
2015-02-18,32.59
2015-02-19,32.52
2015-02-20,32.830002
2015-02-23,32.59
2015-02-24,32.700001
2015-02-25,33.110001000000004
2015-02-26,32.82
2015-02-27,32.52
2015-03-02,32.84
2015-03-03,32.200001
2015-03-04,31.91
2015-03-05,31.959999
2015-03-06,31.709999
2015-03-09,31.860001
2015-03-10,31.309998999999998
2015-03-11,31.219998999999998
2015-03-12,31.594998999999998
2015-03-13,31.389999
2015-03-16,31.4
2015-03-17,31.549999
2015-03-18,32.365002000000004
2015-03-19,32.349998
2015-03-20,32.900002
2015-03-23,33.049999
2015-03-24,32.889998999999996
2015-03-25,31.875
2015-03-26,31.83
2015-03-27,32.290001000000004
2015-03-30,32.709998999999996
2015-03-31,32.610001000000004
2015-04-01,32.130001
2015-04-02,31.93
2015-04-06,32.389998999999996
2015-04-07,32.27
2015-04-08,32.299999
2015-04-09,31.440001000000002
2015-04-10,31.545
2015-04-13,31.059998999999998
2015-04-14,31.275
2015-04-15,31.809998999999998
2015-04-16,31.855
2015-04-17,31.200001
2015-04-20,31.700001
2015-04-21,31.559998999999998
2015-04-22,31.9
2015-04-23,32.07
2015-04-24,32.235001000000004
2015-04-27,31.745001000000002
2015-04-28,32.18
2015-04-29,32.189999
2015-04-30,31.77
2015-05-01,31.85
2015-05-04,31.799999
2015-05-05,31.405001000000002
2015-05-06,31.450001
2015-05-07,31.4
2015-05-08,31.6
2015-05-11,31.08
2015-05-12,31.280001000000002
2015-05-13,31.530001000000002
2015-05-14,32.02
2015-05-15,31.690001000000002
2015-05-18,31.75
2015-05-19,31.73
2015-05-20,31.360001
2015-05-21,31.6
2015-05-22,31.33
2015-05-26,30.75
2015-05-27,31.174999
2015-05-28,30.700001
2015-05-29,30.450001
2015-06-01,30.110001
2015-06-02,29.9
2015-06-03,30.02
2015-06-04,29.625
2015-06-05,29.67
2015-06-08,29.440001000000002
2015-06-09,29.43
2015-06-10,30.08
2015-06-11,30.264999
2015-06-12,30.139999
2015-06-15,29.805
2015-06-16,30.17
2015-06-17,30.290001
2015-06-18,30.49
2015-06-19,30.48
2015-06-22,30.66
2015-06-23,30.84
2015-06-24,30.67
2015-06-25,30.174999
2015-06-26,29.889999
2015-06-29,29.07
2015-06-30,29.290001
2015-07-01,29.51
2015-07-02,29.530001000000002
2015-07-06,29.52
2015-07-07,30.08
2015-07-08,29.83
2015-07-09,29.985001
2015-07-10,30.34
2015-07-13,30.66
2015-07-14,30.5
2015-07-15,30.52
2015-07-16,30.709999
2015-07-17,30.530001000000002
2015-07-20,30.49
2015-07-21,30.59
2015-07-22,30.139999
2015-07-23,29.9
2015-07-24,29.08
2015-07-27,28.75
2015-07-28,29.139999
2015-07-29,29.290001
2015-07-30,29.42
2015-07-31,29.135
2015-08-03,28.92
2015-08-04,29.030001000000002
2015-08-05,29.200001
2015-08-06,28.92
2015-08-07,29.08
2015-08-10,29.469998999999998
2015-08-11,29.41
2015-08-12,29.459999
2015-08-13,29.23
2015-08-14,29.379998999999998
2015-08-17,29.639999
2015-08-18,29.530001000000002
2015-08-19,29.299999
2015-08-20,28.299999
2015-08-21,27.33
2015-08-24,26.469998999999998
2015-08-25,25.57
2015-08-26,26.610001
2015-08-27,27.129998999999998
2015-08-28,27.26
2015-08-31,27.290001
2015-09-01,26.52
2015-09-02,27.200001
2015-09-03,27.459999
2015-09-04,27.07
2015-09-08,28.08
2015-09-09,27.389999
2015-09-10,27.52
2015-09-11,27.719998999999998
2015-09-14,27.74
2015-09-15,28.110001
2015-09-16,28.219998999999998
2015-09-17,27.950001
2015-09-18,27.57
2015-09-21,27.75
2015-09-22,27.34
2015-09-23,27.33
2015-09-24,27.51
2015-09-25,27.360001
2015-09-28,26.73
2015-09-29,26.83
2015-09-30,27.299999
2015-10-01,27.379998999999998
2015-10-02,27.68
2015-10-05,28.34
2015-10-06,28.450001
2015-10-07,28.629998999999998
2015-10-08,28.780001000000002
2015-10-09,29.0
2015-10-12,28.92
2015-10-13,28.690001000000002
2015-10-14,28.639999
2015-10-15,28.889999
2015-10-16,28.92
2015-10-19,28.48
2015-10-20,28.370001000000002
2015-10-21,27.709999
2015-10-22,28.02
2015-10-23,27.75
2015-10-26,27.875
2015-10-27,27.379998999999998
2015-10-28,27.75
2015-10-29,27.690001000000002
2015-10-30,27.709999
2015-11-02,27.57
2015-11-03,27.860001
2015-11-04,27.610001
2015-11-05,27.440001000000002
2015-11-06,27.4
2015-11-09,27.07
2015-11-10,27.059998999999998
2015-11-11,27.200001
2015-11-12,26.790001
2015-11-13,26.530001000000002
2015-11-16,26.870001000000002
2015-11-17,26.9
2015-11-18,28.040001
2015-11-19,28.34
2015-11-20,28.280001000000002
2015-11-23,28.18
2015-11-24,28.200001
2015-11-25,28.08
2015-11-27,28.200001
2015-11-30,28.110001
2015-12-01,28.190001000000002
2015-12-02,28.040001
2015-12-03,28.280001000000002
2015-12-04,29.0
2015-12-07,28.440001000000002
2015-12-08,27.940001000000002
2015-12-09,27.57
2015-12-10,27.690001000000002
2015-12-11,27.15
2015-12-14,27.74
2015-12-15,28.129998999999998
2015-12-16,28.6
2015-12-17,28.5
2015-12-18,28.219998999999998
2015-12-21,28.094998999999998
2015-12-22,28.66
2015-12-23,29.18
2015-12-24,28.969998999999998
2015-12-28,28.940001000000002
2015-12-29,29.35
2015-12-30,29.110001
2015-12-31,28.559998999999998
2016-01-04,28.16
2016-01-05,27.879998999999998
2016-01-06,27.27
2016-01-07,26.379998999999998
2016-01-08,26.35
2016-01-11,26.200001
2016-01-12,26.77
2016-01-13,26.35
2016-01-14,27.059998999999998
2016-01-15,26.530001000000002
2016-01-19,26.1
2016-01-20,25.83
2016-01-21,26.17
2016-01-22,26.73
2016-01-25,26.25
2016-01-26,26.85
2016-01-27,27.73
2016-01-28,28.195
2016-01-29,28.73
2016-02-01,28.459999
2016-02-02,27.629998999999998
2016-02-03,27.870001000000002
2016-02-04,28.15
2016-02-05,28.32
2016-02-08,27.450001
2016-02-09,27.57
2016-02-10,27.709999
2016-02-11,27.15
2016-02-12,27.700001
2016-02-16,28.360001
2016-02-17,28.809998999999998
2016-02-18,29.17
2016-02-19,30.01
2016-02-22,29.530001000000002
2016-02-23,29.23
2016-02-24,29.51
2016-02-25,29.780001000000002
2016-02-26,29.379998999999998
2016-02-29,29.290001
2016-03-01,30.07
2016-03-02,29.610001
2016-03-03,29.809998999999998
2016-03-04,29.559998999999998
2016-03-07,29.77
2016-03-08,29.6
2016-03-09,30.07
2016-03-10,29.99
2016-03-11,30.540001
2016-03-14,30.32
2016-03-15,30.280001000000002
2016-03-16,30.700001
2016-03-17,30.92
2016-03-18,30.74
2016-03-21,31.08
2016-03-22,31.110001
2016-03-23,30.6
2016-03-24,30.73
2016-03-28,30.73
2016-03-29,30.709999
2016-03-30,30.889999
2016-03-31,30.790001
2016-04-01,30.99
2016-04-04,30.719998999999998
2016-04-05,30.35
2016-04-06,30.49
2016-04-07,30.07
2016-04-08,30.040001
2016-04-11,30.08
2016-04-12,29.99
2016-04-13,30.280001000000002
2016-04-14,30.049999
2016-04-15,30.139999
2016-04-18,30.4
2016-04-19,30.299999
2016-04-20,30.209999
2016-04-21,30.51
2016-04-22,30.18
2016-04-25,30.219998999999998
2016-04-26,30.6
2016-04-27,30.790001
2016-04-28,30.110001
2016-04-29,29.66
2016-05-02,29.610001
2016-05-03,29.67
2016-05-04,29.41
2016-05-05,29.360001
2016-05-06,29.709999
2016-05-09,29.809998999999998
2016-05-10,30.15
2016-05-11,29.959999
2016-05-12,31.48
2016-05-13,31.530001000000002
2016-05-16,31.49
2016-05-17,31.190001000000002
2016-05-18,31.360001
2016-05-19,31.190001000000002
2016-05-20,31.309998999999998
2016-05-23,31.049999
2016-05-24,31.459999
2016-05-25,31.780001000000002
2016-05-26,32.02
2016-05-27,32.07
2016-05-31,32.32
2016-06-01,32.48
2016-06-02,32.799999
2016-06-03,32.580002
2016-06-06,32.709998999999996
2016-06-07,32.740002000000004
2016-06-08,33.09
2016-06-09,32.93
2016-06-10,32.990002000000004
2016-06-13,32.759997999999996
2016-06-14,32.549999
2016-06-15,32.639998999999996
2016-06-16,32.98
2016-06-17,32.709998999999996
2016-06-20,33.040001000000004
2016-06-21,33.099998
2016-06-22,33.220001
2016-06-23,33.575001
2016-06-24,32.0
2016-06-27,31.26
2016-06-28,31.620001000000002
2016-06-29,32.25
2016-06-30,32.830002
2016-07-01,32.779999
2016-07-05,32.830002
2016-07-06,32.990002000000004
2016-07-07,33.130001
2016-07-08,33.77
2016-07-11,34.029999
2016-07-12,34.299999
2016-07-13,34.34
2016-07-14,34.23
2016-07-15,34.169998
2016-07-18,34.18
2016-07-19,33.970001
2016-07-20,34.27
2016-07-21,34.07
2016-07-22,34.400002
2016-07-25,34.52
2016-07-26,34.68
2016-07-27,34.549999
2016-07-28,34.459998999999996
2016-07-29,34.650002
2016-08-01,34.849998
2016-08-02,33.599998
2016-08-03,33.630001
2016-08-04,33.740002000000004
2016-08-05,34.049999
2016-08-08,33.869999
2016-08-09,34.029999
2016-08-10,34.220001
2016-08-11,34.349998
2016-08-12,34.200001
2016-08-15,34.349998
2016-08-16,34.16
2016-08-17,33.93
2016-08-18,34.029999
2016-08-19,34.16
2016-08-22,34.07
2016-08-23,34.25
2016-08-24,34.110001000000004
2016-08-25,33.91
2016-08-26,34.080002
2016-08-29,34.290001000000004
2016-08-30,34.279999
2016-08-31,33.91
2016-09-01,33.91
2016-09-02,34.189999
2016-09-06,34.080002
2016-09-07,34.349998
2016-09-08,34.080002
2016-09-09,33.07
2016-09-12,33.25
2016-09-13,32.130001
2016-09-14,32.240002000000004
2016-09-15,32.470001
2016-09-16,31.950001
2016-09-19,32.130001
2016-09-20,32.32
2016-09-21,32.720001
2016-09-22,32.759997999999996
2016-09-23,32.630001
2016-09-26,32.450001
2016-09-27,32.669998
2016-09-28,33.330002
2016-09-29,32.830002
2016-09-30,33.080002
2016-10-03,33.09
2016-10-04,33.029999
2016-10-05,33.290001000000004
2016-10-06,33.240002000000004
2016-10-07,32.98
2016-10-10,32.959998999999996
2016-10-11,32.389998999999996
2016-10-12,32.419998
2016-10-13,32.119999
2016-10-14,32.080002
2016-10-17,32.130001
2016-10-18,32.16
2016-10-19,32.16
2016-10-20,32.07
2016-10-21,32.200001
2016-10-24,32.619999
2016-10-25,32.41
2016-10-26,32.330002
2016-10-27,32.07
2016-10-28,30.74
2016-10-31,30.74
2016-11-01,30.780001000000002
2016-11-02,30.84
2016-11-03,30.700001
2016-11-04,30.68
2016-11-07,31.51
2016-11-08,31.559998999999998
2016-11-09,31.74
2016-11-10,31.889999
2016-11-11,32.07
2016-11-14,31.33
2016-11-15,31.48
2016-11-16,31.559998999999998
2016-11-17,31.48
2016-11-18,31.01
2016-11-21,31.41
2016-11-22,31.58
2016-11-23,31.6
2016-11-25,31.780001000000002
2016-11-28,31.959999
2016-11-29,32.48
2016-11-30,31.959999
2016-12-01,30.41
2016-12-02,31.049999
2016-12-05,31.370001000000002
2016-12-06,31.07
2016-12-07,31.75
2016-12-08,31.780001000000002
2016-12-09,31.68
2016-12-12,31.82
2016-12-13,32.73
2016-12-14,32.369999
2016-12-15,32.740002000000004
2016-12-16,32.02
2016-12-19,32.720001
2016-12-20,32.880001
2016-12-21,32.43
2016-12-22,32.16
2016-12-23,32.049999
2016-12-27,32.23
2016-12-28,31.969998999999998
2016-12-29,32.139998999999996
2016-12-30,31.77
2017-01-03,32.290001000000004
2017-01-04,32.810001
2017-01-05,33.080002
2017-01-06,33.189999
