Date,BMC
2017-05-17,742.0
2017-05-18,742.0
2017-05-19,742.0
2017-05-22,742.0
2017-05-23,742.0
2017-05-24,742.0
2017-05-25,742.0
2017-05-26,742.0
2017-05-30,742.0
2017-05-31,742.0
2017-06-01,742.0
2017-06-02,742.0
2017-06-05,742.0
2017-06-06,742.0
2017-06-07,742.0
2017-06-08,742.0
2017-06-09,742.0
2017-06-12,742.0
2017-06-13,742.0
2017-06-14,742.0
2017-06-15,742.0
2017-06-16,742.0
2017-06-19,742.0
2017-06-20,742.0
2017-06-21,742.0
2017-06-22,742.0
2017-06-23,742.0
2017-06-26,742.0
2017-06-27,742.0
2017-06-28,742.0
2017-06-29,742.0
2017-06-30,742.0
2017-07-03,742.0
2017-07-05,742.0
2017-07-06,742.0
2017-07-07,742.0
2017-07-10,742.0
2017-07-11,742.0
2017-07-12,742.0
2017-07-13,742.0
2017-07-14,742.0
2017-07-17,742.0
2017-07-18,742.0
2017-07-19,742.0
2017-07-20,742.0
2017-07-21,742.0
2017-07-24,742.0
2017-07-25,742.0
2017-07-26,742.0
2017-07-27,742.0
2017-07-28,742.0
2017-07-31,742.0
2017-08-01,742.0
2017-08-02,742.0
2017-08-03,742.0
2017-08-04,742.0
2017-08-07,742.0
2017-08-08,742.0
2017-08-09,742.0
2017-08-10,742.0
2017-08-11,742.0
2017-08-14,742.0
2017-08-15,742.0
2017-08-16,742.0
2017-08-17,742.0
2017-08-18,742.0
2017-08-21,742.0
2017-08-22,742.0
2017-08-23,742.0
2017-08-24,742.0
2017-08-25,742.0
2017-08-28,742.0
2017-08-29,742.0
2017-08-30,742.0
2017-08-31,742.0
2017-09-01,742.0
2017-09-05,742.0
2017-09-06,742.0
2017-09-07,742.0
2017-09-08,742.0
2017-09-11,742.0
2017-09-12,742.0
2017-09-13,742.0
2017-09-14,742.0
2017-09-15,742.0
2017-09-18,742.0
2017-09-19,742.0
2017-09-20,742.0
2017-09-21,742.0
2017-09-22,742.0
2017-09-25,742.0
2017-09-26,742.0
2017-09-27,742.0
2017-09-28,742.0
2017-09-29,742.0
2017-10-02,742.0
2017-10-03,742.0
2017-10-04,742.0
2017-10-05,742.0
2017-10-06,742.0
2017-10-09,742.0
2017-10-10,742.0
2017-10-11,742.0
2017-10-12,742.0
2017-10-13,742.0
2017-10-16,742.0
2017-10-17,742.0
2017-10-18,742.0
2017-10-19,742.0
2017-10-20,742.0
2017-10-23,742.0
2017-10-24,742.0
2017-10-25,742.0
2017-10-26,742.0
2017-10-27,742.0
2017-10-30,742.0
2017-10-31,742.0
2017-11-01,742.0
2017-11-02,742.0
2017-11-03,742.0
2017-11-06,742.0
2017-11-07,742.0
2017-11-08,742.0
2017-11-09,742.0
2017-11-10,742.0
2017-11-13,742.0
2017-11-14,742.0
2017-11-15,742.0
2017-11-16,742.0
2017-11-17,742.0
2017-11-20,742.0
2017-11-21,742.0
2017-11-22,742.0
2017-11-24,742.0
2017-11-27,742.0
2017-11-28,742.0
2017-11-29,742.0
2017-11-30,742.0
2017-12-01,742.0
2017-12-04,742.0
2017-12-05,742.0
2017-12-06,742.0
2017-12-07,742.0
2017-12-08,742.0
2017-12-11,742.0
2017-12-12,742.0
2017-12-13,742.0
2017-12-14,742.0
2017-12-15,742.0
2017-12-18,742.0
2017-12-19,742.0
2017-12-20,742.0
2017-12-21,742.0
2017-12-22,742.0
2017-12-26,742.0
2017-12-27,742.0
2017-12-28,742.0
2017-12-29,742.0
2018-01-02,742.0
2018-01-03,742.0
2018-01-04,742.0
2018-01-05,742.0
2018-01-08,742.0
2018-01-09,742.0
2018-01-10,742.0
2018-01-11,742.0
2018-01-12,742.0
2018-01-16,742.0
2018-01-17,742.0
2018-01-18,742.0
2018-01-19,742.0
2018-01-22,742.0
2018-01-23,742.0
2018-01-24,742.0
2018-01-25,742.0
2018-01-26,742.0
2018-01-29,742.0
2018-01-30,742.0
2018-01-31,742.0
2018-02-01,742.0
2018-02-02,742.0
2018-02-05,742.0
2018-02-06,742.0
2018-02-07,742.0
2018-02-08,742.0
2018-02-09,742.0
2018-02-12,742.0
2018-02-13,742.0
2018-02-14,742.0
2018-02-15,742.0
2018-02-16,742.0
2018-02-20,742.0
2018-02-21,742.0
2018-02-22,742.0
2018-02-23,742.0
2018-02-26,742.0
2018-02-27,742.0
2018-02-28,742.0
2018-03-01,742.0
2018-03-02,742.0
2018-03-05,742.0
2018-03-06,742.0
2018-03-07,742.0
2018-03-08,742.0
2018-03-09,742.0
2018-03-12,742.0
2018-03-13,742.0
2018-03-14,742.0
2018-03-15,742.0
2018-03-16,742.0
2018-03-19,742.0
2018-03-20,742.0
2018-03-21,742.0
2018-03-22,742.0
2018-03-23,742.0
2018-03-26,742.0
2018-03-27,742.0
2018-03-28,742.0
2018-03-29,742.0
2018-04-02,742.0
2018-04-03,742.0
2018-04-04,742.0
2018-04-05,742.0
2018-04-06,742.0
2018-04-09,742.0
2018-04-10,742.0
2018-04-11,742.0
2018-04-12,742.0
2018-04-13,742.0
2018-04-16,742.0
2018-04-17,742.0
2018-04-18,742.0
2018-04-19,742.0
2018-04-20,742.0
2018-04-23,742.0
2018-04-24,742.0
2018-04-25,742.0
2018-04-26,742.0
2018-04-27,742.0
2018-04-30,742.0
2018-05-01,742.0
2018-05-02,742.0
2018-05-03,742.0
2018-05-04,742.0
2018-05-07,742.0
2018-05-08,742.0
2018-05-09,742.0
2018-05-10,740.0
2018-05-11,740.0
2018-05-14,740.0
2018-05-15,740.0
2018-05-16,740.0
2018-05-17,740.0
2018-05-18,740.0
2018-05-21,740.0
2018-05-22,740.0
2018-05-23,740.0
2018-05-24,740.0
2018-05-25,740.0
2018-05-29,740.0
2018-05-30,740.0
2018-05-31,740.0
2018-06-01,740.0
2018-06-04,740.0
2018-06-05,740.0
2018-06-06,740.0
2018-06-07,740.0
2018-06-08,740.0
2018-06-11,740.0
2018-06-12,740.0
2018-06-13,740.0
2018-06-14,740.0
2018-06-15,740.0
2018-06-18,740.0
2018-06-19,740.0
2018-06-20,740.0
2018-06-21,740.0
2018-06-22,740.0
2018-06-25,740.0
2018-06-26,740.0
2018-06-27,740.0
2018-06-28,740.0
2018-06-29,740.0
2018-07-02,740.0
2018-07-03,740.0
2018-07-05,740.0
2018-07-06,740.0
2018-07-09,740.0
2018-07-10,740.0
2018-07-11,740.0
2018-07-12,740.0
2018-07-13,740.0
2018-07-16,740.0
2018-07-17,740.0
2018-07-18,740.0
2018-07-19,740.0
2018-07-20,740.0
2018-07-23,740.0
2018-07-24,740.0
2018-07-25,740.0
2018-07-26,740.0
2018-07-27,740.0
2018-07-30,740.0
2018-07-31,740.0
2018-08-01,740.0
2018-08-02,740.0
2018-08-03,740.0
2018-08-06,740.0
2018-08-07,740.0
2018-08-08,740.0
2018-08-09,740.0
2018-08-10,740.0
2018-08-13,740.0
2018-08-14,740.0
2018-08-15,740.0
2018-08-16,740.0
2018-08-17,740.0
2018-08-20,740.0
2018-08-21,740.0
2018-08-22,740.0
2018-08-23,740.0
2018-08-24,740.0
2018-08-27,740.0
2018-08-28,740.0
2018-08-29,740.0
2018-08-30,740.0
2018-08-31,740.0
2018-09-04,740.0
2018-09-05,740.0
2018-09-06,740.0
2018-09-07,740.0
2018-09-10,740.0
2018-09-11,740.0
2018-09-12,740.0
2018-09-13,740.0
2018-09-14,740.0
2018-09-17,740.0
2018-09-18,740.0
2018-09-19,740.0
2018-09-20,740.0
2018-09-21,740.0
2018-09-24,740.0
2018-09-25,740.0
2018-09-26,740.0
2018-09-27,740.0
2018-09-28,740.0
2018-10-01,740.0
2018-10-02,740.0
2018-10-03,740.0
2018-10-04,740.0
2018-10-05,740.0
2018-10-08,740.0
2018-10-09,740.0
2018-10-10,740.0
2018-10-11,740.0
2018-10-12,740.0
2018-10-15,740.0
2018-10-16,740.0
2018-10-17,740.0
2018-10-18,740.0
2018-10-19,740.0
2018-10-22,740.0
2018-10-23,740.0
2018-10-24,740.0
2018-10-25,740.0
2018-10-26,740.0
2018-10-29,740.0
2018-10-30,740.0
2018-10-31,740.0
2018-11-01,740.0
2018-11-02,740.0
2018-11-05,740.0
2018-11-06,740.0
2018-11-07,740.0
2018-11-08,740.0
2018-11-09,740.0
2018-11-12,740.0
2018-11-13,740.0
2018-11-14,740.0
2018-11-15,740.0
2018-11-16,740.0
2018-11-19,740.0
2018-11-20,740.0
2018-11-21,740.0
2018-11-23,740.0
2018-11-26,740.0
2018-11-27,740.0
2018-11-28,740.0
2018-11-29,740.0
2018-11-30,740.0
2018-12-03,740.0
2018-12-04,740.0
2018-12-06,740.0
2018-12-07,740.0
2018-12-10,740.0
2018-12-11,740.0
2018-12-12,740.0
2018-12-13,740.0
2018-12-14,740.0
2018-12-17,740.0
2018-12-18,740.0
2018-12-19,740.0
2018-12-20,740.0
2018-12-21,740.0
2018-12-24,740.0
2018-12-26,740.0
2018-12-27,740.0
2018-12-28,740.0
2018-12-31,740.0
2019-01-02,740.0
2019-01-03,740.0
2019-01-04,740.0
2019-01-07,740.0
2019-01-08,740.0
2019-01-09,740.0
2019-01-10,740.0
2019-01-11,740.0
2019-01-14,740.0
2019-01-15,740.0
2019-01-16,740.0
2019-01-17,740.0
2019-01-18,1050.0
2019-01-22,1050.0
2019-01-23,1050.0
2019-01-24,1050.0
2019-01-25,1050.0
2019-01-28,1050.0
2019-01-29,1050.0
2019-01-30,1050.0
2019-01-31,1050.0
2019-02-01,1050.0
2019-02-04,1050.0
2019-02-05,1050.0
2019-02-06,1050.0
2019-02-07,1050.0
2019-02-08,1050.0
2019-02-11,1050.0
2019-02-12,1050.0
2019-02-13,1050.0
2019-02-14,1100.0
2019-02-15,1100.0
2019-02-19,1100.0
2019-02-20,1100.0
2019-02-21,1100.0
2019-02-22,1100.0
2019-02-25,1100.0
2019-02-26,1100.0
2019-02-27,1100.0
2019-02-28,1100.0
2019-03-01,14600.0
2019-03-04,14500.0
2019-03-05,14500.0
2019-03-06,14450.0
2019-03-07,14400.0
2019-03-08,14400.0
2019-03-11,14500.0
2019-03-12,14600.0
2019-03-13,14450.0
2019-03-14,14500.0
2019-03-15,14450.0
2019-03-18,14450.0
2019-03-19,14350.0
2019-03-20,14300.0
2019-03-21,14150.0
2019-03-22,14250.0
2019-03-25,14300.0
2019-03-26,14300.0
2019-03-27,14100.0
2019-03-28,14000.0
2019-03-29,14100.0
2019-04-01,14050.0
2019-04-02,14100.0
2019-04-03,14100.0
2019-04-04,14500.0
2019-04-05,14600.0
2019-04-08,14500.0
2019-04-09,14300.0
2019-04-10,14200.0
2019-04-11,14300.0
2019-04-12,14300.0
2019-04-15,14300.0
2019-04-16,14300.0
2019-04-17,14200.0
2019-04-18,14200.0
2019-04-22,14100.0
2019-04-23,14000.0
2019-04-24,14000.0
2019-04-25,14100.0
2019-04-26,13950.0
2019-04-29,13950.0
2019-04-30,13950.0
2019-05-01,13950.0
2019-05-02,14100.0
2019-05-03,14150.0
2019-05-06,14100.0
2019-05-07,14050.0
2019-05-08,14500.0
2019-05-09,14400.0
2019-05-10,14350.0
2019-05-13,14300.0
2019-05-14,14500.0
2019-05-15,14300.0
2019-05-16,14300.0
2019-05-17,14000.0
2019-05-20,14000.0
2019-05-21,13900.0
2019-05-22,13950.0
2019-05-23,13850.0
2019-05-24,13900.0
2019-05-28,13900.0
2019-05-29,14450.0
2019-05-30,15000.0
2019-05-31,15000.0
2019-06-03,16050.0
2019-06-04,16900.0
2019-06-05,16950.0
2019-06-06,16900.0
2019-06-07,17900.0
2019-06-10,17350.0
2019-06-11,16600.0
2019-06-12,16200.0
2019-06-13,17000.0
2019-06-14,16350.0
2019-06-17,16000.0
2019-06-18,15900.0
2019-06-19,16000.0
2019-06-20,15500.0
2019-06-21,14900.0
2019-06-24,15000.0
2019-06-25,14500.0
2019-06-26,14700.0
2019-06-27,14900.0
2019-06-28,14800.0
2019-07-01,14800.0
2019-07-02,14900.0
2019-07-03,15000.0
2019-07-05,15200.0
2019-07-08,16000.0
2019-07-09,16200.0
2019-07-10,15950.0
2019-07-11,15750.0
2019-07-12,15600.0
2019-07-15,15700.0
2019-07-16,15500.0
2019-07-17,15300.0
2019-07-18,15700.0
2019-07-19,15800.0
2019-07-22,15800.0
2019-07-23,15800.0
2019-07-24,15500.0
2019-07-25,15500.0
2019-07-26,15500.0
2019-07-29,15500.0
2019-07-30,15500.0
2019-07-31,15900.0
2019-08-01,16300.0
2019-08-02,17100.0
2019-08-05,17100.0
2019-08-06,17100.0
2019-08-07,17450.0
2019-08-08,17600.0
2019-08-09,17450.0
2019-08-12,17300.0
2019-08-13,17200.0
2019-08-14,17500.0
2019-08-15,17900.0
2019-08-16,18000.0
2019-08-19,18200.0
2019-08-20,18000.0
2019-08-21,17900.0
2019-08-22,17800.0
2019-08-23,17700.0
2019-08-26,17600.0
2019-08-27,17500.0
2019-08-28,17200.0
2019-08-29,17000.0
2019-08-30,17100.0
2019-09-03,16900.0
2019-09-04,17600.0
2019-09-05,17950.0
2019-09-06,17500.0
2019-09-09,17400.0
2019-09-10,17000.0
2019-09-11,17150.0
2019-09-12,17200.0
2019-09-13,17100.0
2019-09-16,17000.0
2019-09-17,17000.0
2019-09-18,16850.0
2019-09-19,16850.0
2019-09-20,16450.0
2019-09-23,16600.0
2019-09-24,16200.0
2019-09-25,16000.0
2019-09-26,15900.0
2019-09-27,15500.0
2019-09-30,15600.0
2019-10-01,15650.0
2019-10-02,15450.0
2019-10-03,15400.0
2019-10-04,15400.0
2019-10-07,15500.0
2019-10-08,15150.0
2019-10-09,15400.0
2019-10-10,15300.0
2019-10-11,15350.0
2019-10-14,15350.0
2019-10-15,15400.0
2019-10-16,15500.0
2019-10-17,15100.0
2019-10-18,15350.0
2019-10-21,15300.0
2019-10-22,15250.0
2019-10-23,15250.0
2019-10-24,15100.0
2019-10-25,15000.0
2019-10-28,15500.0
2019-10-29,15300.0
2019-10-30,15400.0
2019-10-31,14900.0
2019-11-01,15250.0
2019-11-04,14700.0
2019-11-05,15200.0
2019-11-06,15000.0
2019-11-07,14800.0
2019-11-08,15000.0
2019-11-11,14500.0
2019-11-12,14800.0
2019-11-13,14700.0
2019-11-14,14600.0
2019-11-15,14600.0
2019-11-18,14600.0
2019-11-19,14800.0
2019-11-20,14800.0
2019-11-21,14650.0
2019-11-22,14800.0
2019-11-25,14800.0
2019-11-26,14750.0
2019-11-27,14650.0
2019-11-29,14500.0
2019-12-02,14650.0
2019-12-03,1460.0
2019-12-04,1460.0
2019-12-05,1460.0
2019-12-06,14550.0
2019-12-09,14450.0
2019-12-10,14400.0
2019-12-11,14150.0
2019-12-12,14250.0
2019-12-13,14400.0
2019-12-16,14350.0
2019-12-17,14450.0
2019-12-18,14400.0
2019-12-19,14400.0
2019-12-20,14500.0
2019-12-23,14550.0
2019-12-24,14100.0
2019-12-26,14300.0
2019-12-27,13600.0
2019-12-30,14000.0
2019-12-31,13900.0
2020-01-02,13600.0
2020-01-03,13900.0
2020-01-06,13900.0
2020-01-07,13850.0
2020-01-08,13500.0
2020-01-09,13800.0
2020-01-10,13900.0
2020-01-13,13800.0
2020-01-14,13800.0
2020-01-15,13700.0
2020-01-16,13850.0
2020-01-17,14000.0
2020-01-21,13900.0
2020-01-22,13900.0
2020-01-23,13900.0
2020-01-24,13900.0
2020-01-27,13900.0
2020-01-28,13900.0
2020-01-29,13900.0
2020-01-30,12950.0
2020-01-31,12050.0
2020-02-03,11900.0
2020-02-04,11800.0
2020-02-05,1460.0
2020-02-06,11900.0
2020-02-07,12000.0
2020-02-10,12150.0
2020-02-11,12800.0
2020-02-12,13050.0
2020-02-13,1460.0
2020-02-14,1460.0
2020-02-18,12900.0
2020-02-19,12900.0
2020-02-20,12900.0
2020-02-21,12950.0
2020-02-24,12600.0
2020-02-25,12300.0
2020-02-26,12400.0
2020-02-27,13000.0
2020-02-28,12400.0
2020-03-02,12500.0
2020-03-03,1460.0
2020-03-04,12700.0
2020-03-05,1460.0
2020-03-06,1460.0
2020-03-09,1460.0
2020-03-10,1460.0
2020-03-11,1460.0
2020-03-12,1460.0
2020-03-13,1460.0
2020-03-16,1460.0
2020-03-17,1460.0
2020-03-18,730.0
2020-03-19,730.0
2020-03-20,730.0
2020-03-23,730.0
2020-03-24,730.0
2020-03-25,730.0
2020-03-26,730.0
2020-03-27,730.0
2020-03-30,730.0
2020-03-31,730.0
2020-04-01,730.0
2020-04-02,730.0
2020-04-03,730.0
2020-04-06,730.0
2020-04-07,730.0
2020-04-08,730.0
2020-04-09,730.0
2020-04-13,730.0
2020-04-14,730.0
2020-04-15,730.0
2020-04-16,730.0
2020-04-17,730.0
2020-04-20,730.0
2020-04-21,730.0
2020-04-22,730.0
2020-04-23,730.0
2020-04-24,730.0
2020-04-27,730.0
2020-04-28,730.0
2020-04-29,730.0
2020-04-30,730.0
2020-05-01,
2020-05-04,730.0
2020-05-05,730.0
2020-05-06,730.0
2020-05-07,730.0
2020-05-08,11800.0
