Date,ADBE
1990-12-13,1.8125
1990-12-14,1.734375
1990-12-17,1.765625
1990-12-18,1.734375
1990-12-19,1.765625
1990-12-20,1.835938
1990-12-21,1.867188
1990-12-24,1.914063
1990-12-26,1.890625
1990-12-27,1.84375
1990-12-28,1.828125
1990-12-31,1.820313
1991-01-02,1.796875
1991-01-03,1.6875
1991-01-04,1.75
1991-01-07,1.75
1991-01-08,1.90625
1991-01-09,1.9375
1991-01-10,2.0
1991-01-11,1.9375
1991-01-14,1.914063
1991-01-15,1.984375
1991-01-16,2.0625
1991-01-17,2.09375
1991-01-18,2.15625
1991-01-21,2.195313
1991-01-22,2.21875
1991-01-23,2.328125
1991-01-24,2.242188
1991-01-25,2.25
1991-01-28,2.109375
1991-01-29,2.242188
1991-01-30,2.390625
1991-01-31,2.375
1991-02-01,2.453125
1991-02-04,2.4375
1991-02-05,2.421875
1991-02-06,2.515625
1991-02-07,2.46875
1991-02-08,2.59375
1991-02-11,2.671875
1991-02-12,2.734375
1991-02-13,2.765625
1991-02-14,2.640625
1991-02-15,2.640625
1991-02-19,2.71875
1991-02-20,2.703125
1991-02-21,2.84375
1991-02-22,2.96875
1991-02-25,3.046875
1991-02-26,2.976563
1991-02-27,3.03125
1991-02-28,3.007813
1991-03-01,2.921875
1991-03-04,2.90625
1991-03-05,3.109375
1991-03-06,3.140625
1991-03-07,3.3125
1991-03-08,3.21875
1991-03-11,3.007813
1991-03-12,2.953125
1991-03-13,3.03125
1991-03-14,2.890625
1991-03-15,2.851563
1991-03-18,2.9375
1991-03-19,2.984375
1991-03-20,3.242188
1991-03-21,3.1875
1991-03-22,3.21875
1991-03-25,3.21875
1991-03-26,3.4375
1991-03-27,3.375
1991-03-28,3.375
1991-04-01,3.40625
1991-04-02,3.5390629999999996
1991-04-03,3.6953129999999996
1991-04-04,3.71875
1991-04-05,3.6875
1991-04-08,3.75
1991-04-09,3.625
1991-04-10,3.59375
1991-04-11,3.734375
1991-04-12,3.875
1991-04-15,3.8125
1991-04-16,3.78125
1991-04-17,3.859375
1991-04-18,3.640625
1991-04-19,3.5625
1991-04-22,3.4765629999999996
1991-04-23,3.484375
1991-04-24,3.46875
1991-04-25,3.4375
1991-04-26,3.359375
1991-04-29,3.3125
1991-04-30,3.234375
1991-05-01,3.21875
1991-05-02,3.28125
1991-05-03,3.3125
1991-05-06,3.265625
1991-05-07,3.25
1991-05-08,3.234375
1991-05-09,3.3984379999999996
1991-05-10,3.28125
1991-05-13,3.3203129999999996
1991-05-14,3.210938
1991-05-15,3.039063
1991-05-16,2.914063
1991-05-17,2.953125
1991-05-20,2.773438
1991-05-21,2.890625
1991-05-22,2.984375
1991-05-23,3.0
1991-05-24,3.078125
1991-05-28,3.140625
1991-05-29,3.234375
1991-05-30,3.179688
1991-05-31,3.15625
1991-06-03,3.273438
1991-06-04,3.296875
1991-06-05,3.171875
1991-06-06,3.054688
1991-06-07,3.015625
1991-06-10,2.96875
1991-06-11,3.0
1991-06-12,2.960938
1991-06-13,3.046875
1991-06-14,3.28125
1991-06-17,3.3671879999999996
1991-06-18,3.3203129999999996
1991-06-19,3.265625
1991-06-20,3.1875
1991-06-21,3.148438
1991-06-24,3.0
1991-06-25,2.898438
1991-06-26,2.90625
1991-06-27,2.8125
1991-06-28,2.703125
1991-07-01,2.859375
1991-07-02,2.78125
1991-07-03,2.71875
1991-07-05,2.742188
1991-07-08,2.921875
1991-07-09,3.007813
1991-07-10,3.0
1991-07-11,2.976563
1991-07-12,3.03125
1991-07-15,3.03125
1991-07-16,2.96875
1991-07-17,2.875
1991-07-18,3.03125
1991-07-19,3.125
1991-07-22,3.125
1991-07-23,3.046875
1991-07-24,3.03125
1991-07-25,3.125
1991-07-26,3.078125
1991-07-29,3.0625
1991-07-30,3.21875
1991-07-31,3.34375
1991-08-01,3.421875
1991-08-02,3.40625
1991-08-05,3.3125
1991-08-06,3.40625
1991-08-07,3.4921879999999996
1991-08-08,3.5859379999999996
1991-08-09,3.609375
1991-08-12,3.625
1991-08-13,3.671875
1991-08-14,3.75
1991-08-15,3.625
1991-08-16,3.28125
1991-08-19,3.140625
1991-08-20,3.046875
1991-08-21,3.21875
1991-08-22,3.257813
1991-08-23,3.25
1991-08-26,3.28125
1991-08-27,3.21875
1991-08-28,3.21875
1991-08-29,3.1875
1991-08-30,3.179688
1991-09-03,3.132813
1991-09-04,2.976563
1991-09-05,2.875
1991-09-06,2.90625
1991-09-09,2.929688
1991-09-10,2.84375
1991-09-11,2.796875
1991-09-12,2.78125
1991-09-13,2.640625
1991-09-16,2.695313
1991-09-17,2.75
1991-09-18,2.796875
1991-09-19,3.21875
1991-09-20,3.375
1991-09-23,3.265625
1991-09-24,3.242188
1991-09-25,3.21875
1991-09-26,3.203125
1991-09-27,3.140625
1991-09-30,3.203125
1991-10-01,3.3671879999999996
1991-10-02,3.3203129999999996
1991-10-03,3.296875
1991-10-04,3.296875
1991-10-07,3.234375
1991-10-08,3.25
1991-10-09,3.203125
1991-10-10,3.125
1991-10-11,3.0625
1991-10-14,3.109375
1991-10-15,3.195313
1991-10-16,3.3828129999999996
1991-10-17,3.375
1991-10-18,3.484375
1991-10-21,3.421875
1991-10-22,3.40625
1991-10-23,3.34375
1991-10-24,3.203125
1991-10-25,3.101563
1991-10-28,3.1875
1991-10-29,3.265625
1991-10-30,3.40625
1991-10-31,3.3125
1991-11-01,3.203125
1991-11-04,3.140625
1991-11-05,3.1875
1991-11-06,3.234375
1991-11-07,3.296875
1991-11-08,3.375
1991-11-11,3.40625
1991-11-12,3.40625
1991-11-13,3.515625
1991-11-14,3.609375
1991-11-15,3.3125
1991-11-18,3.3828129999999996
1991-11-19,3.3046879999999996
1991-11-20,3.109375
1991-11-21,3.125
1991-11-22,3.015625
1991-11-25,3.046875
1991-11-26,3.078125
1991-11-27,3.03125
1991-11-29,3.0
1991-12-02,3.15625
1991-12-03,3.078125
1991-12-04,3.140625
1991-12-05,3.1875
1991-12-06,3.125
1991-12-09,3.203125
1991-12-10,3.15625
1991-12-11,3.15625
1991-12-12,3.28125
1991-12-13,3.34375
1991-12-16,3.46875
1991-12-17,3.40625
1991-12-18,3.53125
1991-12-19,3.515625
1991-12-20,3.4375
1991-12-23,3.7265629999999996
1991-12-24,3.75
1991-12-26,3.90625
1991-12-27,3.921875
1991-12-30,4.125
1991-12-31,4.09375
1992-01-02,4.234375
1992-01-03,4.125
1992-01-06,4.15625
1992-01-07,4.078125
1992-01-08,4.109375
1992-01-09,3.9375
1992-01-10,3.8046879999999996
1992-01-13,3.734375
1992-01-14,4.0
1992-01-15,4.0
1992-01-16,3.890625
1992-01-17,3.9921879999999996
1992-01-20,3.90625
1992-01-21,3.828125
1992-01-22,3.953125
1992-01-23,3.953125
1992-01-24,3.984375
1992-01-27,3.984375
1992-01-28,4.015625
1992-01-29,3.953125
1992-01-30,3.9375
1992-01-31,3.8359379999999996
1992-02-03,3.859375
1992-02-04,3.953125
1992-02-05,4.015625
1992-02-06,3.96875
1992-02-07,3.921875
1992-02-10,3.828125
1992-02-11,3.6640629999999996
1992-02-12,3.8203129999999996
1992-02-13,3.671875
1992-02-14,3.625
1992-02-18,3.546875
1992-02-19,3.4921879999999996
1992-02-20,3.5625
1992-02-21,3.484375
1992-02-24,3.53125
1992-02-25,3.5078129999999996
1992-02-26,3.671875
1992-02-27,3.4375
1992-02-28,3.53125
1992-03-02,3.546875
1992-03-03,3.5
1992-03-04,3.390625
1992-03-05,3.28125
1992-03-06,3.15625
1992-03-09,3.1875
1992-03-10,3.21875
1992-03-11,3.15625
1992-03-12,3.234375
1992-03-13,3.25
1992-03-16,3.28125
1992-03-17,3.5
1992-03-18,3.4375
1992-03-19,3.5
1992-03-20,3.421875
1992-03-23,3.4609379999999996
1992-03-24,3.3828129999999996
1992-03-25,3.4375
1992-03-26,3.421875
1992-03-27,3.328125
1992-03-30,3.3125
1992-03-31,3.203125
1992-04-01,3.109375
1992-04-02,3.015625
1992-04-03,2.992188
1992-04-06,3.03125
1992-04-07,2.6875
1992-04-08,2.585938
1992-04-09,2.671875
1992-04-10,2.492188
1992-04-13,2.640625
1992-04-14,2.695313
1992-04-15,2.671875
1992-04-16,2.609375
1992-04-20,2.546875
1992-04-21,2.515625
1992-04-22,2.59375
1992-04-23,2.53125
1992-04-24,2.484375
1992-04-27,2.375
1992-04-28,2.4375
1992-04-29,2.609375
1992-04-30,2.765625
1992-05-01,2.71875
1992-05-04,2.8125
1992-05-05,2.96875
1992-05-06,3.0
1992-05-07,2.945313
1992-05-08,2.921875
1992-05-11,2.921875
1992-05-12,2.851563
1992-05-13,2.84375
1992-05-14,2.820313
1992-05-15,2.828125
1992-05-18,2.875
1992-05-19,2.84375
1992-05-20,2.921875
1992-05-21,2.796875
1992-05-22,2.796875
1992-05-26,2.8125
1992-05-27,2.796875
1992-05-28,2.8125
1992-05-29,2.84375
1992-06-01,2.984375
1992-06-02,3.03125
1992-06-03,3.046875
1992-06-04,2.929688
1992-06-05,2.898438
1992-06-08,2.84375
1992-06-09,2.8125
1992-06-10,2.773438
1992-06-11,2.78125
1992-06-12,2.71875
1992-06-15,2.640625
1992-06-16,2.671875
1992-06-17,2.875
1992-06-18,2.828125
1992-06-19,2.75
1992-06-22,2.875
1992-06-23,2.859375
1992-06-24,2.765625
1992-06-25,2.6875
1992-06-26,2.640625
1992-06-29,2.796875
1992-06-30,2.84375
1992-07-01,2.875
1992-07-02,2.796875
1992-07-06,2.789063
1992-07-07,2.671875
1992-07-08,2.71875
1992-07-09,2.773438
1992-07-10,2.75
1992-07-13,2.84375
1992-07-14,2.804688
1992-07-15,2.734375
1992-07-16,2.765625
1992-07-17,2.703125
1992-07-20,2.632813
1992-07-21,2.515625
1992-07-22,2.4375
1992-07-23,2.367188
1992-07-24,2.265625
1992-07-27,2.265625
1992-07-28,2.359375
1992-07-29,2.40625
1992-07-30,2.421875
1992-07-31,2.375
1992-08-03,2.382813
1992-08-04,2.375
1992-08-05,2.296875
1992-08-06,2.25
1992-08-07,2.242188
1992-08-10,2.234375
1992-08-11,2.195313
1992-08-12,2.21875
1992-08-13,2.289063
1992-08-14,2.351563
1992-08-17,2.390625
1992-08-18,2.34375
1992-08-19,2.359375
1992-08-20,2.3125
1992-08-21,2.296875
1992-08-24,2.25
1992-08-25,2.242188
1992-08-26,2.007813
1992-08-27,2.078125
1992-08-28,2.0625
1992-08-31,2.03125
1992-09-01,2.164063
1992-09-02,2.242188
1992-09-03,2.21875
1992-09-04,2.171875
1992-09-08,2.109375
1992-09-09,2.070313
1992-09-10,2.078125
1992-09-11,2.023438
1992-09-14,2.0625
1992-09-15,2.109375
1992-09-16,2.046875
1992-09-17,2.03125
1992-09-18,2.046875
1992-09-21,2.039063
1992-09-22,2.007813
1992-09-23,1.84375
1992-09-24,1.828125
1992-09-25,1.765625
1992-09-28,1.75
1992-09-29,1.71875
1992-09-30,1.757813
1992-10-01,1.734375
1992-10-02,1.679688
1992-10-05,1.757813
1992-10-06,1.734375
1992-10-07,1.679688
1992-10-08,1.679688
1992-10-09,1.640625
1992-10-12,1.6875
1992-10-13,1.625
1992-10-14,1.6875
1992-10-15,1.679688
1992-10-16,1.789063
1992-10-19,1.960938
1992-10-20,1.90625
1992-10-21,1.914063
1992-10-22,1.90625
1992-10-23,1.90625
1992-10-26,2.085938
1992-10-27,2.101563
1992-10-28,2.179688
1992-10-29,2.203125
1992-10-30,2.226563
1992-11-02,2.1875
1992-11-03,2.109375
1992-11-04,2.171875
1992-11-05,2.390625
1992-11-06,2.34375
1992-11-09,2.296875
1992-11-10,2.28125
1992-11-11,2.125
1992-11-12,2.101563
1992-11-13,2.148438
1992-11-16,2.179688
1992-11-17,2.015625
1992-11-18,2.046875
1992-11-19,2.078125
1992-11-20,1.984375
1992-11-23,2.015625
1992-11-24,2.085938
1992-11-25,2.125
1992-11-27,2.0625
1992-11-30,2.125
1992-12-01,2.140625
1992-12-02,2.171875
1992-12-03,2.1875
1992-12-04,2.070313
1992-12-07,2.125
1992-12-08,2.125
1992-12-09,2.078125
1992-12-10,2.0
1992-12-11,1.921875
1992-12-14,1.890625
1992-12-15,1.890625
1992-12-16,1.84375
1992-12-17,1.914063
1992-12-18,1.90625
1992-12-21,1.9375
1992-12-22,1.945313
1992-12-23,1.9375
1992-12-24,1.929688
1992-12-28,1.890625
1992-12-29,1.875
1992-12-30,1.96875
1992-12-31,1.96875
1993-01-04,2.078125
1993-01-05,2.109375
1993-01-06,2.09375
1993-01-07,2.046875
1993-01-08,2.078125
1993-01-11,2.125
1993-01-12,2.0625
1993-01-13,2.515625
1993-01-14,2.421875
1993-01-15,2.5
1993-01-18,2.4375
1993-01-19,2.46875
1993-01-20,2.625
1993-01-21,2.757813
1993-01-22,2.757813
1993-01-25,2.6875
1993-01-26,2.703125
1993-01-27,2.585938
1993-01-28,2.609375
1993-01-29,2.59375
1993-02-01,2.71875
1993-02-02,2.835938
1993-02-03,2.703125
1993-02-04,2.734375
1993-02-05,2.601563
1993-02-08,2.617188
1993-02-09,2.59375
1993-02-10,2.5625
1993-02-11,2.617188
1993-02-12,2.539063
1993-02-16,2.523438
1993-02-17,2.578125
1993-02-18,2.640625
1993-02-19,2.734375
1993-02-22,2.632813
1993-02-23,2.546875
1993-02-24,2.65625
1993-02-25,2.78125
1993-02-26,2.789063
1993-03-01,2.6875
1993-03-02,2.75
1993-03-03,2.796875
1993-03-04,2.75
1993-03-05,2.796875
1993-03-08,2.898438
1993-03-09,2.828125
1993-03-10,2.859375
1993-03-11,2.796875
1993-03-12,2.859375
1993-03-15,2.90625
1993-03-16,2.875
1993-03-17,2.734375
1993-03-18,2.710938
1993-03-19,2.734375
1993-03-22,2.703125
1993-03-23,2.726563
1993-03-24,2.695313
1993-03-25,2.757813
1993-03-26,2.78125
1993-03-29,2.765625
1993-03-30,2.703125
1993-03-31,2.6875
1993-04-01,2.65625
1993-04-02,2.546875
1993-04-05,2.5
1993-04-06,2.359375
1993-04-07,2.523438
1993-04-08,2.609375
1993-04-12,2.65625
1993-04-13,2.71875
1993-04-14,2.796875
1993-04-15,2.78125
1993-04-16,2.765625
1993-04-19,2.75
1993-04-20,2.734375
1993-04-21,2.90625
1993-04-22,2.992188
1993-04-23,2.945313
1993-04-26,2.828125
1993-04-27,3.132813
1993-04-28,3.4375
1993-04-29,3.578125
1993-04-30,3.578125
1993-05-03,3.703125
1993-05-04,3.8984379999999996
1993-05-05,3.8125
1993-05-06,3.703125
1993-05-07,3.75
1993-05-10,3.734375
1993-05-11,3.71875
1993-05-12,3.703125
1993-05-13,3.6328129999999996
1993-05-14,3.8203129999999996
1993-05-17,3.953125
1993-05-18,4.046875
1993-05-19,4.28125
1993-05-20,4.1875
1993-05-21,4.09375
1993-05-24,4.070313
1993-05-25,4.304688
1993-05-26,4.421875
1993-05-27,4.226563
1993-05-28,4.125
1993-06-01,4.21875
1993-06-02,4.117188
1993-06-03,4.0625
1993-06-04,4.078125
1993-06-07,3.953125
1993-06-08,4.039063
1993-06-09,4.296875
1993-06-10,4.21875
1993-06-11,4.34375
1993-06-14,4.53125
1993-06-15,4.5
1993-06-16,4.3125
1993-06-17,4.335938
1993-06-18,4.101563
1993-06-21,4.007813
1993-06-22,3.84375
1993-06-23,3.953125
1993-06-24,4.078125
1993-06-25,4.125
1993-06-28,4.109375
1993-06-29,3.9375
1993-06-30,3.859375
1993-07-01,3.734375
1993-07-02,3.6953129999999996
1993-07-06,3.484375
1993-07-07,3.4453129999999996
1993-07-08,3.546875
1993-07-09,3.7109379999999996
1993-07-12,3.671875
1993-07-13,3.6484379999999996
1993-07-14,3.640625
1993-07-15,3.515625
1993-07-16,3.3828129999999996
1993-07-19,3.25
1993-07-20,3.3125
1993-07-21,3.2890629999999996
1993-07-22,3.3125
1993-07-23,3.34375
1993-07-26,3.453125
1993-07-27,3.265625
1993-07-28,3.265625
1993-07-29,3.171875
1993-07-30,3.09375
1993-08-02,3.109375
1993-08-03,3.1875
1993-08-04,3.2890629999999996
1993-08-05,3.3515629999999996
1993-08-06,3.3671879999999996
1993-08-09,3.3671879999999996
1993-08-10,3.3671879999999996
1993-08-11,3.59375
1993-08-12,3.4375
1993-08-13,3.375
1993-08-16,3.359375
1993-08-17,3.1875
1993-08-18,3.21875
1993-08-19,2.953125
1993-08-20,2.6875
1993-08-23,2.765625
1993-08-24,2.6875
1993-08-25,2.515625
1993-08-26,2.53125
1993-08-27,2.59375
1993-08-30,2.640625
1993-08-31,2.65625
1993-09-01,2.609375
1993-09-02,2.65625
1993-09-03,2.5
1993-09-07,2.4375
1993-09-08,2.5
1993-09-09,2.375
1993-09-10,2.4375
1993-09-13,2.375
1993-09-14,2.3125
1993-09-15,2.21875
1993-09-16,2.15625
1993-09-17,2.0625
1993-09-20,2.140625
1993-09-21,2.34375
1993-09-22,2.53125
1993-09-23,2.25
1993-09-24,2.28125
1993-09-27,2.3125
1993-09-28,2.34375
1993-09-29,2.328125
1993-09-30,2.28125
1993-10-01,2.34375
1993-10-04,2.3125
1993-10-05,2.28125
1993-10-06,2.265625
1993-10-07,2.4375
1993-10-08,2.40625
1993-10-11,2.40625
1993-10-12,2.625
1993-10-13,2.640625
1993-10-14,2.625
1993-10-15,2.78125
1993-10-18,2.859375
1993-10-19,2.6875
1993-10-20,2.71875
1993-10-21,2.84375
1993-10-22,2.78125
1993-10-25,2.6875
1993-10-26,2.625
1993-10-27,2.6875
1993-10-28,2.640625
1993-10-29,2.71875
1993-11-01,2.6875
1993-11-02,2.65625
1993-11-03,2.515625
1993-11-04,2.46875
1993-11-05,2.390625
1993-11-08,2.53125
1993-11-09,2.53125
1993-11-10,2.5625
1993-11-11,2.5
1993-11-12,2.484375
1993-11-15,2.390625
1993-11-16,2.46875
1993-11-17,2.59375
1993-11-18,2.609375
1993-11-19,2.5625
1993-11-22,2.5625
1993-11-23,2.765625
1993-11-24,2.84375
1993-11-26,2.921875
1993-11-29,2.96875
1993-11-30,2.890625
1993-12-01,3.09375
1993-12-02,2.96875
1993-12-03,3.0
1993-12-06,2.890625
1993-12-07,2.890625
1993-12-08,2.84375
1993-12-09,2.71875
1993-12-10,2.765625
1993-12-13,2.796875
1993-12-14,2.6875
1993-12-15,2.671875
1993-12-16,2.65625
1993-12-17,2.65625
1993-12-20,2.59375
1993-12-21,2.5
1993-12-22,2.640625
1993-12-23,2.671875
1993-12-27,2.6875
1993-12-28,2.75
1993-12-29,2.8125
1993-12-30,2.78125
1993-12-31,2.78125
1994-01-03,2.65625
1994-01-04,2.703125
1994-01-05,2.8125
1994-01-06,3.3125
1994-01-07,3.28125
1994-01-10,3.265625
1994-01-11,3.28125
1994-01-12,3.3125
1994-01-13,3.28125
1994-01-14,3.28125
1994-01-17,3.46875
1994-01-18,3.40625
1994-01-19,3.390625
1994-01-20,3.4375
1994-01-21,3.625
1994-01-24,3.46875
1994-01-25,3.53125
1994-01-26,3.625
1994-01-27,3.78125
1994-01-28,3.875
1994-01-31,3.78125
1994-02-01,3.625
1994-02-02,3.671875
1994-02-03,3.640625
1994-02-04,3.40625
1994-02-07,3.5
1994-02-08,3.4375
1994-02-09,3.6875
1994-02-10,3.65625
1994-02-11,3.609375
1994-02-14,3.75
1994-02-15,3.796875
1994-02-16,3.9375
1994-02-17,3.8125
1994-02-18,3.78125
1994-02-22,3.78125
1994-02-23,3.78125
1994-02-24,3.609375
1994-02-25,3.609375
1994-02-28,3.65625
1994-03-01,3.59375
1994-03-02,3.59375
1994-03-03,3.5
1994-03-04,3.53125
1994-03-07,3.734375
1994-03-08,3.71875
1994-03-09,3.890625
1994-03-10,4.046875
1994-03-11,4.140625
1994-03-14,4.21875
1994-03-15,4.0625
1994-03-16,3.6875
1994-03-17,3.859375
1994-03-18,3.6875
1994-03-21,3.625
1994-03-22,3.53125
1994-03-23,3.46875
1994-03-24,3.328125
1994-03-25,3.28125
1994-03-28,3.078125
1994-03-29,3.078125
1994-03-30,3.0625
1994-03-31,3.03125
1994-04-04,2.96875
1994-04-05,3.28125
1994-04-06,3.203125
1994-04-07,3.09375
1994-04-08,3.015625
1994-04-11,3.09375
1994-04-12,2.96875
1994-04-13,2.734375
1994-04-14,3.0
1994-04-15,3.039063
1994-04-18,3.0
1994-04-19,3.09375
1994-04-20,3.046875
1994-04-21,3.21875
1994-04-22,3.125
1994-04-25,3.25
1994-04-26,3.09375
1994-04-28,3.1875
1994-04-29,3.34375
1994-05-02,3.4375
1994-05-03,3.375
1994-05-04,3.390625
1994-05-05,3.28125
1994-05-06,3.234375
1994-05-09,3.0625
1994-05-10,3.0
1994-05-11,3.023438
1994-05-12,3.0625
1994-05-13,3.03125
1994-05-16,3.09375
1994-05-17,3.1875
1994-05-18,3.34375
1994-05-19,3.46875
1994-05-20,3.59375
1994-05-23,3.671875
1994-05-24,3.65625
1994-05-25,3.640625
1994-05-26,3.5625
1994-05-27,3.4375
1994-05-31,3.59375
1994-06-01,3.75
1994-06-02,3.7109379999999996
1994-06-03,3.59375
1994-06-06,3.59375
1994-06-07,3.53125
1994-06-08,3.4375
1994-06-09,3.390625
1994-06-10,3.375
1994-06-13,3.375
1994-06-14,3.46875
1994-06-15,3.46875
1994-06-16,3.453125
1994-06-17,3.25
1994-06-20,3.1875
1994-06-21,3.1875
1994-06-22,3.375
1994-06-23,3.171875
1994-06-24,3.1875
1994-06-27,3.234375
1994-06-28,3.375
1994-06-29,3.375
1994-06-30,3.40625
1994-07-01,3.484375
1994-07-05,3.46875
1994-07-06,3.4375
1994-07-07,3.484375
1994-07-08,3.5
1994-07-11,3.53125
1994-07-12,3.78125
1994-07-13,3.921875
1994-07-14,3.859375
1994-07-15,3.875
1994-07-18,3.8125
1994-07-19,3.71875
1994-07-20,3.6875
1994-07-21,3.8671879999999996
1994-07-22,3.8984379999999996
1994-07-25,3.859375
1994-07-26,3.78125
1994-07-27,3.75
1994-07-28,3.734375
1994-07-29,3.875
1994-08-01,3.796875
1994-08-02,3.828125
1994-08-03,3.71875
1994-08-04,3.6796879999999996
1994-08-05,3.65625
1994-08-08,3.890625
1994-08-09,3.765625
1994-08-10,4.148438
1994-08-11,4.109375
1994-08-12,4.203125
1994-08-15,4.09375
1994-08-16,4.0
1994-08-17,4.203125
1994-08-18,4.03125
1994-08-19,4.03125
1994-08-22,4.0
1994-08-23,3.953125
1994-08-24,3.9296879999999996
1994-08-25,4.0625
1994-08-26,3.953125
1994-08-29,3.96875
1994-08-30,3.9375
1994-08-31,3.96875
1994-09-01,3.78125
1994-09-02,3.78125
1994-09-06,3.75
1994-09-07,3.765625
1994-09-08,3.859375
1994-09-09,3.8125
1994-09-12,3.875
1994-09-13,4.109375
1994-09-14,4.0625
1994-09-15,4.3125
1994-09-16,4.34375
1994-09-19,4.375
1994-09-20,4.46875
1994-09-21,4.34375
1994-09-22,4.265625
1994-09-23,4.0625
1994-09-26,4.03125
1994-09-27,3.953125
1994-09-28,4.21875
1994-09-29,4.140625
1994-09-30,4.0625
1994-10-03,4.015625
1994-10-04,4.21875
1994-10-05,4.46875
1994-10-06,4.21875
1994-10-07,4.421875
1994-10-10,4.40625
1994-10-11,4.5625
1994-10-12,4.625
1994-10-13,4.6875
1994-10-14,4.5625
1994-10-17,4.5
1994-10-18,4.5
1994-10-19,4.640625
1994-10-20,4.53125
1994-10-21,4.484375
1994-10-24,4.390625
1994-10-25,4.40625
1994-10-26,4.53125
1994-10-27,4.546875
1994-10-28,4.4375
1994-10-31,4.5
1994-11-01,4.546875
1994-11-02,4.40625
1994-11-03,4.34375
1994-11-04,4.3125
1994-11-07,4.25
1994-11-08,4.421875
1994-11-09,4.34375
1994-11-10,4.21875
1994-11-11,4.125
1994-11-14,4.3125
1994-11-15,4.40625
1994-11-16,4.375
1994-11-17,4.3125
1994-11-18,4.328125
1994-11-21,4.15625
1994-11-22,3.953125
1994-11-23,3.96875
1994-11-25,4.03125
1994-11-28,4.1875
1994-11-29,4.21875
1994-11-30,4.125
1994-12-01,4.078125
1994-12-02,4.234375
1994-12-05,4.28125
1994-12-06,4.109375
1994-12-07,4.0625
1994-12-08,3.96875
1994-12-09,4.03125
1994-12-12,4.0
1994-12-13,3.96875
1994-12-14,4.03125
1994-12-15,4.15625
1994-12-16,4.1875
1994-12-19,4.09375
1994-12-20,3.890625
1994-12-21,3.734375
1994-12-22,3.75
1994-12-23,3.71875
1994-12-27,3.671875
1994-12-28,3.59375
1994-12-29,3.75
1994-12-30,3.71875
1995-01-03,3.6953129999999996
1995-01-04,3.59375
1995-01-05,3.734375
1995-01-06,3.8125
1995-01-09,3.859375
1995-01-10,3.9296879999999996
1995-01-11,3.875
1995-01-12,3.9453129999999996
1995-01-13,3.90625
1995-01-16,3.84375
1995-01-17,4.0625
1995-01-18,4.039063
1995-01-19,3.90625
1995-01-20,3.8125
1995-01-23,3.8125
1995-01-24,3.8125
1995-01-25,3.75
1995-01-26,3.71875
1995-01-27,3.75
1995-01-30,3.59375
1995-01-31,3.6171879999999996
1995-02-01,3.59375
1995-02-02,3.71875
1995-02-03,3.640625
1995-02-06,3.671875
1995-02-07,3.59375
1995-02-08,3.71875
1995-02-09,3.625
1995-02-10,4.0
1995-02-13,3.9375
1995-02-14,4.0
1995-02-15,4.0625
1995-02-16,4.3125
1995-02-17,4.28125
1995-02-21,4.484375
1995-02-22,4.53125
1995-02-23,4.453125
1995-02-24,4.28125
1995-02-27,4.21875
1995-02-28,4.46875
1995-03-01,4.40625
1995-03-02,4.375
1995-03-03,4.46875
1995-03-06,4.53125
1995-03-07,4.40625
1995-03-08,4.59375
1995-03-09,4.65625
1995-03-10,4.5625
1995-03-13,4.46875
1995-03-14,4.625
1995-03-15,4.65625
1995-03-16,4.671875
1995-03-17,4.75
1995-03-20,4.65625
1995-03-21,4.5
1995-03-22,4.6875
1995-03-23,4.84375
1995-03-24,6.28125
1995-03-27,5.90625
1995-03-28,6.28125
1995-03-29,6.03125
1995-03-30,6.28125
1995-03-31,6.1875
1995-04-03,6.09375
1995-04-04,6.03125
1995-04-05,6.34375
1995-04-06,6.03125
1995-04-07,6.03125
1995-04-10,6.34375
1995-04-11,6.640625
1995-04-12,6.703125
1995-04-13,6.6875
1995-04-17,6.375
1995-04-18,6.25
1995-04-19,6.25
1995-04-20,6.34375
1995-04-21,6.53125
1995-04-24,6.6875
1995-04-25,7.015625
1995-04-26,6.90625
1995-04-27,7.0625
1995-04-28,7.28125
1995-05-01,7.25
1995-05-02,6.90625
1995-05-03,6.90625
1995-05-04,6.84375
1995-05-05,6.71875
1995-05-08,6.890625
1995-05-09,6.8125
1995-05-10,6.71875
1995-05-11,6.9375
1995-05-12,7.013672
1995-05-15,7.09375
1995-05-16,6.90625
1995-05-17,7.125
1995-05-18,6.84375
1995-05-19,6.75
1995-05-22,6.6875
1995-05-23,7.09375
1995-05-24,6.8515630000000005
1995-05-25,6.90625
1995-05-26,6.8359380000000005
1995-05-30,6.65625
1995-05-31,6.5
1995-06-01,6.5546880000000005
1995-06-02,6.5
1995-06-05,6.8125
1995-06-06,6.8125
1995-06-07,6.6875
1995-06-08,7.0625
1995-06-09,7.21875
1995-06-12,7.140625
1995-06-13,7.28125
1995-06-14,7.28125
1995-06-15,7.46875
1995-06-16,7.46875
1995-06-19,7.78125
1995-06-20,8.0625
1995-06-21,7.921875
1995-06-22,8.1875
1995-06-23,7.65625
1995-06-26,7.375
1995-06-27,7.0
1995-06-28,7.0625
1995-06-29,7.296875
1995-06-30,7.25
1995-07-03,7.28125
1995-07-05,7.375
1995-07-06,7.359375
1995-07-07,7.28125
1995-07-10,7.15625
1995-07-11,6.96875
1995-07-12,7.140625
1995-07-13,7.3203130000000005
1995-07-14,7.46875
1995-07-17,7.8125
1995-07-18,7.609375
