Date,CHTR
2011-07-29,54.0
2011-08-01,53.279999
2011-08-02,50.990002000000004
2011-08-03,51.360001000000004
2011-08-04,47.080002
2011-08-05,46.060001
2011-08-08,42.060001
2011-08-09,45.189999
2011-08-10,44.349998
2011-08-11,46.959998999999996
2011-08-12,47.23
2011-08-15,49.259997999999996
2011-08-16,48.529999
2011-08-17,48.450001
2011-08-18,45.98
2011-08-19,46.59
2011-08-22,45.290001000000004
2011-08-23,47.43
2011-08-24,47.599998
2011-08-25,46.490002000000004
2011-08-26,47.639998999999996
2011-08-29,49.709998999999996
2011-08-30,49.990002000000004
2011-08-31,49.880001
2011-09-01,49.630001
2011-09-02,48.880001
2011-09-06,47.91
2011-09-07,49.619999
2011-09-08,48.889998999999996
2011-09-09,46.709998999999996
2011-09-12,46.860001000000004
2011-09-13,47.639998999999996
2011-09-14,49.23
2011-09-15,49.43
2011-09-16,49.34
2011-09-19,49.110001000000004
2011-09-20,49.450001
2011-09-21,48.16
2011-09-22,46.27
2011-09-23,47.580002
2011-09-26,49.209998999999996
2011-09-27,50.049999
2011-09-28,49.200001
2011-09-29,48.119999
2011-09-30,46.84
2011-10-03,43.669998
2011-10-04,45.099998
2011-10-05,46.59
2011-10-06,47.18
2011-10-07,46.630001
2011-10-10,48.650002
2011-10-11,48.439999
2011-10-12,49.080002
2011-10-13,48.57
2011-10-14,49.040001000000004
2011-10-17,49.0
2011-10-18,50.259997999999996
2011-10-19,48.779999
2011-10-20,49.0
2011-10-21,49.75
2011-10-24,50.419998
2011-10-25,49.639998999999996
2011-10-26,50.220001
2011-10-27,49.580002
2011-10-28,45.580002
2011-10-31,45.939999
2011-11-01,46.849998
2011-11-02,48.189999
2011-11-03,50.66
2011-11-04,52.709998999999996
2011-11-07,52.849998
2011-11-08,53.450001
2011-11-09,51.23
2011-11-10,52.689999
2011-11-11,53.610001000000004
2011-11-14,52.450001
2011-11-15,53.18
2011-11-16,51.5
2011-11-17,52.200001
2011-11-18,52.91
2011-11-21,52.07
2011-11-22,52.459998999999996
2011-11-23,50.98
2011-11-25,51.849998
2011-11-28,52.75
2011-11-29,52.639998999999996
2011-11-30,52.869999
2011-12-01,52.810001
2011-12-02,53.080002
2011-12-05,52.040001000000004
2011-12-06,52.970001
2011-12-07,52.939999
2011-12-08,51.169998
2011-12-09,52.939999
2011-12-12,52.810001
2011-12-13,52.669998
2011-12-14,52.540001000000004
2011-12-15,53.099998
2011-12-16,54.52
2011-12-19,52.740002000000004
2011-12-20,55.419998
2011-12-21,55.599998
2011-12-22,55.740002000000004
2011-12-23,56.299999
2011-12-27,56.139998999999996
2011-12-28,55.959998999999996
2011-12-29,56.880001
2011-12-30,56.939999
2012-01-03,57.189999
2012-01-04,56.810001
2012-01-05,56.98
2012-01-06,56.619999
2012-01-09,56.75
2012-01-10,56.66
2012-01-11,56.150002
2012-01-12,57.459998999999996
2012-01-13,56.959998999999996
2012-01-17,56.970001
2012-01-18,56.439999
2012-01-19,56.970001
2012-01-20,57.009997999999996
2012-01-23,57.0
2012-01-24,56.639998999999996
2012-01-25,57.709998999999996
2012-01-26,58.490002000000004
2012-01-27,57.610001000000004
2012-01-30,56.830002
2012-01-31,57.639998999999996
2012-02-01,58.279999
2012-02-02,57.799999
2012-02-03,58.169998
2012-02-06,58.310001
2012-02-07,57.84
2012-02-08,58.119999
2012-02-09,58.790001000000004
2012-02-10,58.59
2012-02-13,59.970001
2012-02-14,60.02
2012-02-15,62.220001
2012-02-16,62.509997999999996
2012-02-17,62.849998
2012-02-21,62.700001
2012-02-22,62.720001
2012-02-23,63.5
2012-02-24,63.43
2012-02-27,63.57
2012-02-28,63.560001
2012-02-29,63.41
2012-03-01,63.240002000000004
2012-03-02,62.560001
2012-03-05,62.349998
2012-03-06,60.900002
2012-03-07,60.540001000000004
2012-03-08,61.040001000000004
2012-03-09,61.09
2012-03-12,62.470001
2012-03-13,62.889998999999996
2012-03-14,63.110001000000004
2012-03-15,63.490002000000004
2012-03-16,63.990002000000004
2012-03-19,63.970001
2012-03-20,63.23
2012-03-21,64.010002
2012-03-22,64.629997
2012-03-23,64.910004
2012-03-26,64.370003
2012-03-27,63.98
2012-03-28,63.25
2012-03-29,63.110001000000004
2012-03-30,63.450001
2012-04-02,64.370003
2012-04-03,63.009997999999996
2012-04-04,61.779999
2012-04-05,62.759997999999996
2012-04-09,61.66
2012-04-10,59.41
2012-04-11,60.560001
2012-04-12,61.060001
2012-04-13,60.970001
2012-04-16,60.34
2012-04-17,61.310001
2012-04-18,61.16
2012-04-19,61.450001
2012-04-20,61.959998999999996
2012-04-23,60.200001
2012-04-24,60.169998
2012-04-25,60.630001
2012-04-26,60.950001
2012-04-27,60.419998
2012-04-30,60.470001
2012-05-01,61.02
2012-05-02,62.240002000000004
2012-05-03,62.349998
2012-05-04,61.57
2012-05-07,61.82
2012-05-08,64.970001
2012-05-09,67.139999
2012-05-10,67.699997
2012-05-11,67.489998
2012-05-14,66.230003
2012-05-15,65.489998
2012-05-16,65.300003
2012-05-17,63.34
2012-05-18,61.68
2012-05-21,63.630001
2012-05-22,64.650002
2012-05-23,64.610001
2012-05-24,64.209999
2012-05-25,64.269997
2012-05-29,64.629997
2012-05-30,63.189999
2012-05-31,62.700001
2012-06-01,61.310001
2012-06-04,61.279999
2012-06-05,63.509997999999996
2012-06-06,63.75
2012-06-07,63.810001
2012-06-08,64.120003
2012-06-11,63.389998999999996
2012-06-12,64.730003
2012-06-13,64.93
2012-06-14,65.889999
2012-06-15,66.889999
2012-06-18,67.629997
2012-06-19,68.980003
2012-06-20,69.400002
2012-06-21,67.440002
2012-06-22,67.910004
2012-06-25,66.610001
2012-06-26,67.699997
2012-06-27,69.650002
2012-06-28,70.0
2012-06-29,70.870003
2012-07-02,72.050003
2012-07-03,72.209999
2012-07-05,72.239998
2012-07-06,72.08000200000001
2012-07-09,72.019997
2012-07-10,72.099998
2012-07-11,71.589996
2012-07-12,72.779999
2012-07-13,72.870003
2012-07-16,72.529999
2012-07-17,73.07
2012-07-18,72.949997
2012-07-19,74.809998
2012-07-20,74.370003
2012-07-23,73.519997
2012-07-24,72.91999799999999
2012-07-25,74.199997
2012-07-26,75.800003
2012-07-27,76.349998
2012-07-30,77.459999
2012-07-31,76.91999799999999
2012-08-01,78.339996
2012-08-02,78.300003
2012-08-03,79.93
2012-08-06,77.589996
2012-08-07,76.68
2012-08-08,76.010002
2012-08-09,75.510002
2012-08-10,77.93
2012-08-13,78.910004
2012-08-14,78.5
2012-08-15,79.800003
2012-08-16,78.5
2012-08-17,77.800003
2012-08-20,77.879997
2012-08-21,77.279999
2012-08-22,77.110001
2012-08-23,76.379997
2012-08-24,77.730003
2012-08-27,77.239998
2012-08-28,76.760002
2012-08-29,76.459999
2012-08-30,77.0
2012-08-31,77.800003
2012-09-04,77.08000200000001
2012-09-05,78.160004
2012-09-06,79.279999
2012-09-07,78.150002
2012-09-10,77.800003
2012-09-11,78.900002
2012-09-12,80.199997
2012-09-13,81.629997
2012-09-14,82.540001
2012-09-17,80.739998
2012-09-18,79.889999
2012-09-19,80.379997
2012-09-20,80.279999
2012-09-21,79.43
2012-09-24,76.370003
2012-09-25,75.440002
2012-09-26,74.889999
2012-09-27,75.209999
2012-09-28,75.059998
2012-10-01,75.010002
2012-10-02,75.5
2012-10-03,76.760002
2012-10-04,77.379997
2012-10-05,76.529999
2012-10-08,76.029999
2012-10-09,76.08000200000001
2012-10-10,75.980003
2012-10-11,76.120003
2012-10-12,76.129997
2012-10-15,76.730003
2012-10-16,76.650002
2012-10-17,77.690002
2012-10-18,78.510002
2012-10-19,78.540001
2012-10-22,78.16999799999999
2012-10-23,76.190002
2012-10-24,76.089996
2012-10-25,76.190002
2012-10-26,76.57
2012-10-31,77.410004
2012-11-01,77.75
2012-11-02,75.099998
2012-11-05,72.940002
2012-11-06,71.620003
2012-11-07,69.470001
2012-11-08,68.260002
2012-11-09,68.720001
2012-11-12,69.0
2012-11-13,68.940002
2012-11-14,67.5
2012-11-15,68.540001
2012-11-16,69.269997
2012-11-19,68.639999
2012-11-20,70.309998
2012-11-21,69.870003
2012-11-23,70.0
2012-11-26,70.279999
2012-11-27,70.290001
2012-11-28,70.290001
2012-11-29,71.309998
2012-11-30,70.849998
2012-12-03,70.449997
2012-12-04,70.449997
2012-12-05,69.739998
2012-12-06,69.599998
2012-12-07,70.43
2012-12-10,69.760002
2012-12-11,69.589996
2012-12-12,69.610001
2012-12-13,69.08000200000001
2012-12-14,68.68
2012-12-17,70.779999
2012-12-18,74.139999
2012-12-19,74.050003
2012-12-20,73.209999
2012-12-21,73.43
2012-12-24,73.43
2012-12-26,73.239998
2012-12-27,73.66999799999999
2012-12-28,73.58000200000001
2012-12-31,76.239998
2013-01-02,78.099998
2013-01-03,77.980003
2013-01-04,77.599998
2013-01-07,77.400002
2013-01-08,77.199997
2013-01-09,78.599998
2013-01-10,79.0
2013-01-11,78.389999
2013-01-14,78.18
2013-01-15,78.32
2013-01-16,78.339996
2013-01-17,78.949997
2013-01-18,78.83000200000001
2013-01-22,78.82
2013-01-23,78.949997
2013-01-24,79.220001
2013-01-25,80.68
2013-01-28,82.239998
2013-01-29,81.5
2013-01-30,81.629997
2013-01-31,77.970001
2013-02-01,78.040001
2013-02-04,76.66999799999999
2013-02-05,81.529999
2013-02-06,81.050003
2013-02-07,80.629997
2013-02-08,80.889999
2013-02-11,79.309998
2013-02-12,80.0
2013-02-13,80.029999
2013-02-14,79.480003
2013-02-15,79.540001
2013-02-19,79.389999
2013-02-20,77.989998
2013-02-21,77.029999
2013-02-22,85.019997
2013-02-25,83.300003
2013-02-26,86.739998
2013-02-27,87.129997
2013-02-28,86.389999
2013-03-01,86.489998
2013-03-04,86.989998
2013-03-05,87.610001
2013-03-06,89.980003
2013-03-07,89.800003
2013-03-08,89.059998
2013-03-11,88.949997
2013-03-12,89.5
2013-03-13,89.879997
2013-03-14,90.110001
2013-03-15,90.089996
2013-03-18,98.040001
2013-03-19,100.379997
2013-03-20,105.769997
2013-03-21,102.360001
2013-03-22,103.279999
2013-03-25,102.440002
2013-03-26,102.989998
2013-03-27,104.290001
2013-03-28,104.18
2013-04-01,103.779999
2013-04-02,103.800003
2013-04-03,102.279999
2013-04-04,104.550003
2013-04-05,105.489998
2013-04-08,104.75
2013-04-09,103.58000200000001
2013-04-10,103.66999799999999
2013-04-11,104.839996
2013-04-12,105.059998
2013-04-15,103.08000200000001
2013-04-16,104.910004
2013-04-17,104.029999
2013-04-18,102.730003
2013-04-19,103.040001
2013-04-22,103.849998
2013-04-23,104.410004
2013-04-24,103.050003
2013-04-25,101.110001
2013-04-26,101.639999
2013-04-29,101.620003
2013-04-30,100.739998
2013-05-01,101.16999799999999
2013-05-02,103.129997
2013-05-03,104.610001
2013-05-06,105.029999
2013-05-07,109.690002
2013-05-08,110.040001
2013-05-09,110.129997
2013-05-10,110.059998
2013-05-13,111.650002
2013-05-14,113.779999
2013-05-15,114.529999
2013-05-16,113.610001
2013-05-17,112.139999
2013-05-20,111.410004
2013-05-21,114.0
2013-05-22,112.940002
2013-05-23,113.540001
2013-05-24,112.849998
2013-05-28,114.099998
2013-05-29,112.650002
2013-05-30,111.809998
2013-05-31,112.0
2013-06-03,111.620003
2013-06-04,114.949997
2013-06-05,113.91999799999999
2013-06-06,112.629997
2013-06-07,113.910004
2013-06-10,112.529999
2013-06-11,112.459999
2013-06-12,111.389999
2013-06-13,110.889999
2013-06-14,116.610001
2013-06-17,117.720001
2013-06-18,117.949997
2013-06-19,117.800003
2013-06-20,114.050003
2013-06-21,119.68
2013-06-24,118.440002
2013-06-25,117.769997
2013-06-26,119.0
2013-06-27,123.809998
2013-06-28,123.849998
2013-07-01,122.220001
2013-07-02,125.139999
2013-07-03,127.639999
2013-07-05,127.379997
2013-07-08,127.839996
2013-07-09,125.66999799999999
2013-07-10,125.349998
2013-07-11,125.199997
2013-07-12,124.66999799999999
2013-07-15,124.58000200000001
2013-07-16,123.82
2013-07-17,124.150002
2013-07-18,124.57
2013-07-19,128.309998
2013-07-22,128.190002
2013-07-23,127.769997
2013-07-24,128.220001
2013-07-25,127.75
2013-07-26,126.610001
2013-07-29,125.690002
2013-07-30,123.779999
2013-07-31,125.739998
2013-08-01,127.959999
2013-08-02,134.0
2013-08-05,130.149994
2013-08-06,127.050003
2013-08-07,129.630005
2013-08-08,128.059998
2013-08-09,128.270004
2013-08-12,126.559998
2013-08-13,126.099998
2013-08-14,124.459999
2013-08-15,123.120003
2013-08-16,122.599998
2013-08-19,123.25
2013-08-20,124.889999
2013-08-21,123.230003
2013-08-22,123.949997
2013-08-23,122.699997
2013-08-26,122.16999799999999
2013-08-27,121.010002
2013-08-28,120.0
2013-08-29,120.900002
2013-08-30,121.41999799999999
2013-09-03,123.050003
2013-09-04,124.559998
2013-09-05,124.660004
2013-09-06,125.019997
2013-09-09,126.699997
2013-09-10,127.440002
2013-09-11,129.110001
2013-09-12,128.279999
2013-09-13,128.75
2013-09-16,129.179993
2013-09-17,130.259995
2013-09-18,132.389999
2013-09-19,133.229996
2013-09-20,133.83999599999999
2013-09-23,133.440002
2013-09-24,131.149994
2013-09-25,134.009995
2013-09-26,135.990005
2013-09-27,133.570007
2013-09-30,134.759995
2013-10-01,135.470001
2013-10-02,133.78999299999998
2013-10-03,131.550003
2013-10-04,132.639999
2013-10-07,132.490005
2013-10-08,131.610001
2013-10-09,131.5
2013-10-10,136.08999599999999
2013-10-11,136.229996
2013-10-14,137.190002
2013-10-15,137.440002
2013-10-16,139.009995
2013-10-17,137.71000700000002
2013-10-18,137.309998
2013-10-21,137.100006
2013-10-22,136.71000700000002
2013-10-23,135.220001
2013-10-24,137.970001
2013-10-25,138.580002
2013-10-28,136.53999299999998
2013-10-29,137.229996
2013-10-30,135.020004
2013-10-31,134.03999299999998
2013-11-01,138.070007
2013-11-04,135.770004
2013-11-05,131.059998
2013-11-06,128.919998
2013-11-07,127.470001
2013-11-08,128.059998
2013-11-11,127.040001
2013-11-12,128.46000700000002
2013-11-13,128.759995
2013-11-14,128.070007
2013-11-15,128.690002
2013-11-18,129.53999299999998
2013-11-19,129.070007
2013-11-20,126.959999
2013-11-21,126.959999
2013-11-22,134.66000400000001
2013-11-25,134.28999299999998
2013-11-26,136.119995
2013-11-27,134.979996
2013-11-29,135.100006
2013-12-02,132.720001
2013-12-03,129.309998
2013-12-04,129.429993
2013-12-05,127.269997
2013-12-06,127.75
2013-12-09,128.16000400000001
2013-12-10,131.75
2013-12-11,130.820007
2013-12-12,131.990005
2013-12-13,131.53999299999998
2013-12-16,131.360001
2013-12-17,130.110001
2013-12-18,130.33999599999999
2013-12-19,129.119995
2013-12-20,130.020004
2013-12-23,131.399994
2013-12-24,132.270004
2013-12-26,132.16000400000001
2013-12-27,133.5
2013-12-30,134.179993
2013-12-31,136.759995
2014-01-02,134.759995
2014-01-03,133.369995
2014-01-06,135.0
2014-01-07,138.080002
2014-01-08,136.08999599999999
2014-01-09,136.009995
2014-01-10,136.419998
2014-01-13,134.220001
2014-01-14,137.33999599999999
2014-01-15,136.03999299999998
2014-01-16,134.96000700000002
2014-01-17,134.28999299999998
2014-01-21,133.5
2014-01-22,135.0
2014-01-23,133.46000700000002
2014-01-24,131.419998
2014-01-27,136.919998
2014-01-28,136.649994
2014-01-29,138.240005
2014-01-30,138.770004
2014-01-31,137.0
2014-02-03,136.119995
2014-02-04,138.860001
2014-02-05,137.350006
2014-02-06,136.5
2014-02-07,137.5
2014-02-10,137.619995
2014-02-11,137.899994
2014-02-12,137.570007
2014-02-13,128.91000400000001
2014-02-14,129.350006
2014-02-18,131.5
2014-02-19,130.440002
2014-02-20,131.83999599999999
2014-02-21,125.08000200000001
2014-02-24,123.58000200000001
2014-02-25,121.339996
2014-02-26,121.25
2014-02-27,124.139999
2014-02-28,126.769997
2014-03-03,125.690002
2014-03-04,128.220001
2014-03-05,127.410004
2014-03-06,126.639999
2014-03-07,127.0
2014-03-10,128.53999299999998
2014-03-11,127.739998
2014-03-12,127.269997
2014-03-13,125.720001
2014-03-14,127.0
2014-03-17,126.489998
2014-03-18,125.989998
2014-03-19,126.470001
2014-03-20,126.699997
2014-03-21,127.25
2014-03-24,125.75
2014-03-25,124.120003
2014-03-26,123.110001
2014-03-27,121.260002
2014-03-28,122.410004
2014-03-31,123.199997
2014-04-01,125.639999
2014-04-02,126.5
2014-04-03,124.900002
2014-04-04,122.720001
2014-04-07,118.940002
2014-04-08,121.150002
2014-04-09,124.040001
2014-04-10,121.989998
2014-04-11,118.459999
2014-04-14,119.410004
2014-04-15,118.07
2014-04-16,118.110001
2014-04-17,117.83000200000001
2014-04-21,123.610001
2014-04-22,126.959999
2014-04-23,128.100006
2014-04-24,130.490005
2014-04-25,130.009995
2014-04-28,140.050003
2014-04-29,137.149994
2014-04-30,135.529999
2014-05-01,136.679993
2014-05-02,137.21000700000002
2014-05-05,138.41000400000001
2014-05-06,138.419998
2014-05-07,139.520004
2014-05-08,137.41000400000001
2014-05-09,137.949997
2014-05-12,137.070007
2014-05-13,136.619995
2014-05-14,136.149994
2014-05-15,136.91000400000001
2014-05-16,137.46000700000002
2014-05-19,138.679993
2014-05-20,138.96000700000002
2014-05-21,138.559998
2014-05-22,138.169998
2014-05-23,140.58999599999999
2014-05-27,142.91000400000001
2014-05-28,143.58999599999999
2014-05-29,142.71000700000002
2014-05-30,143.139999
2014-06-02,147.149994
2014-06-03,147.220001
2014-06-04,147.479996
2014-06-05,147.619995
2014-06-06,148.869995
2014-06-09,148.729996
2014-06-10,148.889999
2014-06-11,149.199997
2014-06-12,147.78999299999998
2014-06-13,148.21000700000002
2014-06-16,148.5
2014-06-17,148.0
2014-06-18,148.649994
2014-06-19,148.25
2014-06-20,150.509995
2014-06-23,151.630005
2014-06-24,151.059998
2014-06-25,152.0
2014-06-26,152.0
2014-06-27,154.83999599999999
2014-06-30,158.380005
2014-07-01,160.399994
2014-07-02,162.0
2014-07-03,162.419998
2014-07-07,160.679993
2014-07-08,158.619995
2014-07-09,162.149994
2014-07-10,162.880005
2014-07-11,162.270004
2014-07-14,163.699997
2014-07-15,163.139999
2014-07-16,163.979996
2014-07-17,163.0
2014-07-18,164.149994
2014-07-21,163.0
2014-07-22,162.690002
2014-07-23,163.130005
2014-07-24,163.860001
2014-07-25,162.350006
2014-07-28,161.479996
2014-07-29,162.059998
