Date,IPGP
2007-05-10,19.299999
2007-05-11,19.99
2007-05-14,20.030001000000002
2007-05-15,20.17
2007-05-16,20.27
2007-05-17,19.950001
2007-05-18,20.290001
2007-05-21,20.73
2007-05-22,21.040001
2007-05-23,21.610001
2007-05-24,21.290001
2007-05-25,20.35
2007-05-29,20.209999
2007-05-30,20.690001000000002
2007-05-31,22.43
2007-06-01,22.98
2007-06-04,23.440001000000002
2007-06-05,23.09
2007-06-06,22.559998999999998
2007-06-07,22.360001
2007-06-08,21.51
2007-06-11,20.49
2007-06-12,20.32
2007-06-13,20.76
2007-06-14,20.959999
2007-06-15,21.049999
2007-06-18,21.190001000000002
2007-06-19,21.110001
2007-06-20,21.299999
2007-06-21,21.370001000000002
2007-06-22,21.25
2007-06-25,20.780001000000002
2007-06-26,20.43
2007-06-27,20.32
2007-06-28,20.26
2007-06-29,19.950001
2007-07-02,19.4
2007-07-03,19.23
2007-07-05,18.889999
2007-07-06,19.34
2007-07-09,19.309998999999998
2007-07-10,19.360001
2007-07-11,19.43
2007-07-12,20.0
2007-07-13,19.99
2007-07-16,20.030001000000002
2007-07-17,20.33
2007-07-18,20.02
2007-07-19,20.040001
2007-07-20,19.99
2007-07-23,20.0
2007-07-24,19.41
2007-07-25,19.4
2007-07-26,19.57
2007-07-27,19.120001000000002
2007-07-30,19.26
2007-07-31,19.17
2007-08-01,19.09
2007-08-02,19.92
2007-08-03,19.1
2007-08-06,19.33
2007-08-07,18.030001000000002
2007-08-08,18.290001
2007-08-09,19.440001000000002
2007-08-10,19.08
2007-08-13,18.389999
2007-08-14,18.290001
2007-08-15,18.09
2007-08-16,17.68
2007-08-17,18.84
2007-08-20,19.049999
2007-08-21,18.639999
2007-08-22,18.639999
2007-08-23,19.030001000000002
2007-08-24,18.93
2007-08-27,19.120001000000002
2007-08-28,18.26
2007-08-29,18.65
2007-08-30,18.76
2007-08-31,18.469998999999998
2007-09-04,18.9
2007-09-05,18.690001000000002
2007-09-06,18.48
2007-09-07,17.83
2007-09-10,17.82
2007-09-11,18.42
2007-09-12,18.42
2007-09-13,19.01
2007-09-14,18.959999
2007-09-17,18.59
2007-09-18,19.25
2007-09-19,19.219998999999998
2007-09-20,18.959999
2007-09-21,19.0
2007-09-24,18.91
2007-09-25,19.129998999999998
2007-09-26,19.59
2007-09-27,19.75
2007-09-28,19.66
2007-10-01,19.360001
2007-10-02,19.459999
2007-10-03,19.42
2007-10-04,19.389999
2007-10-05,19.440001000000002
2007-10-08,19.4
2007-10-09,19.5
2007-10-10,19.620001000000002
2007-10-11,19.969998999999998
2007-10-12,20.450001
2007-10-15,21.07
2007-10-16,21.91
2007-10-17,22.059998999999998
2007-10-18,22.08
2007-10-19,21.440001000000002
2007-10-22,20.65
2007-10-23,20.620001000000002
2007-10-24,20.219998999999998
2007-10-25,19.459999
2007-10-26,19.51
2007-10-29,19.83
2007-10-30,19.35
2007-10-31,19.040001
2007-11-01,18.290001
2007-11-02,19.049999
2007-11-05,18.950001
2007-11-06,20.01
2007-11-07,20.360001
2007-11-08,20.799999
2007-11-09,21.24
2007-11-12,20.940001000000002
2007-11-13,20.440001000000002
2007-11-14,20.120001000000002
2007-11-15,19.790001
2007-11-16,19.42
2007-11-19,19.370001000000002
2007-11-20,19.559998999999998
2007-11-21,19.860001
2007-11-23,19.790001
2007-11-26,20.0
2007-11-27,20.1
2007-11-28,20.5
2007-11-29,20.08
2007-11-30,20.35
2007-12-03,20.299999
2007-12-04,20.01
2007-12-05,20.299999
2007-12-06,20.469998999999998
2007-12-07,20.469998999999998
2007-12-10,20.049999
2007-12-11,19.75
2007-12-12,20.02
2007-12-13,20.02
2007-12-14,19.73
2007-12-17,18.629998999999998
2007-12-18,18.969998999999998
2007-12-19,18.969998999999998
2007-12-20,19.35
2007-12-21,20.75
2007-12-24,20.219998999999998
2007-12-26,20.629998999999998
2007-12-27,20.34
2007-12-28,20.280001000000002
2007-12-31,19.99
2008-01-02,19.6
2008-01-03,19.66
2008-01-04,19.690001000000002
2008-01-07,19.27
2008-01-08,18.780001000000002
2008-01-09,19.030001000000002
2008-01-10,19.200001
2008-01-11,18.959999
2008-01-14,18.98
2008-01-15,18.559998999999998
2008-01-16,18.24
2008-01-17,17.280001000000002
2008-01-18,17.059998999999998
2008-01-22,16.790001
2008-01-23,16.190001000000002
2008-01-24,17.690001000000002
2008-01-25,16.959999
2008-01-28,17.68
2008-01-29,17.35
2008-01-30,17.52
2008-01-31,17.9
2008-02-01,18.09
2008-02-04,18.139999
2008-02-05,17.299999
2008-02-06,17.02
2008-02-07,17.639999
2008-02-08,17.07
2008-02-11,16.860001
2008-02-12,18.0
2008-02-13,18.469998999999998
2008-02-14,18.23
2008-02-15,17.799999
2008-02-19,18.1
2008-02-20,17.85
2008-02-21,17.35
2008-02-22,17.48
2008-02-25,17.99
2008-02-26,18.26
2008-02-27,17.959999
2008-02-28,17.209999
2008-02-29,17.07
2008-03-03,16.6
2008-03-04,16.83
2008-03-05,16.639999
2008-03-06,16.5
2008-03-07,16.700001
2008-03-10,15.28
2008-03-11,15.75
2008-03-12,15.61
2008-03-13,15.34
2008-03-14,14.95
2008-03-17,14.21
2008-03-18,14.44
2008-03-19,14.02
2008-03-20,14.3
2008-03-24,15.6
2008-03-25,16.01
2008-03-26,15.75
2008-03-27,15.55
2008-03-28,15.37
2008-03-31,15.69
2008-04-01,15.97
2008-04-02,16.32
2008-04-03,16.5
2008-04-04,16.32
2008-04-07,16.34
2008-04-08,16.219998999999998
2008-04-09,15.54
2008-04-10,15.77
2008-04-11,15.48
2008-04-14,15.08
2008-04-15,14.96
2008-04-16,15.25
2008-04-17,15.48
2008-04-18,15.8
2008-04-21,16.200001
2008-04-22,16.1
2008-04-23,16.01
2008-04-24,16.35
2008-04-25,16.620001000000002
2008-04-28,16.93
2008-04-29,17.030001000000002
2008-04-30,16.73
2008-05-01,16.809998999999998
2008-05-02,16.639999
2008-05-05,16.85
2008-05-06,19.83
2008-05-07,19.98
2008-05-08,20.0
2008-05-09,19.690001000000002
2008-05-12,19.530001000000002
2008-05-13,19.07
2008-05-14,19.190001000000002
2008-05-15,19.32
2008-05-16,20.0
2008-05-19,20.139999
2008-05-20,19.91
2008-05-21,19.74
2008-05-22,19.889999
2008-05-23,19.280001000000002
2008-05-27,19.379998999999998
2008-05-28,19.690001000000002
2008-05-29,19.799999
2008-05-30,20.09
2008-06-02,20.0
2008-06-03,19.74
2008-06-04,19.629998999999998
2008-06-05,20.059998999999998
2008-06-06,19.26
2008-06-09,18.83
2008-06-10,18.41
2008-06-11,18.65
2008-06-12,18.65
2008-06-13,19.24
2008-06-16,19.200001
2008-06-17,19.67
2008-06-18,19.940001000000002
2008-06-19,19.610001
2008-06-20,19.66
2008-06-23,19.530001000000002
2008-06-24,19.52
2008-06-25,19.75
2008-06-26,19.18
2008-06-27,18.84
2008-06-30,18.809998999999998
2008-07-01,18.799999
2008-07-02,18.559998999999998
2008-07-03,18.290001
2008-07-07,17.709999
2008-07-08,18.280001000000002
2008-07-09,18.200001
2008-07-10,18.049999
2008-07-11,17.99
2008-07-14,17.969998999999998
2008-07-15,17.780001000000002
2008-07-16,18.4
2008-07-17,18.690001000000002
2008-07-18,18.49
2008-07-21,18.549999
2008-07-22,18.76
2008-07-23,18.27
2008-07-24,18.25
2008-07-25,18.0
2008-07-28,17.68
2008-07-29,17.59
2008-07-30,17.799999
2008-07-31,17.76
2008-08-01,17.91
2008-08-04,18.41
2008-08-05,19.860001
2008-08-06,20.459999
2008-08-07,20.870001000000002
2008-08-08,21.0
2008-08-11,21.01
2008-08-12,21.200001
2008-08-13,21.549999
2008-08-14,21.73
2008-08-15,21.790001
2008-08-18,21.5
2008-08-19,20.98
2008-08-20,20.389999
2008-08-21,19.940001000000002
2008-08-22,20.190001000000002
2008-08-25,19.68
2008-08-26,19.809998999999998
2008-08-27,19.98
2008-08-28,20.49
2008-08-29,20.370001000000002
2008-09-02,20.870001000000002
2008-09-03,20.700001
2008-09-04,20.280001000000002
2008-09-05,20.17
2008-09-08,20.440001000000002
2008-09-09,19.940001000000002
2008-09-10,19.91
2008-09-11,19.799999
2008-09-12,19.85
2008-09-15,19.15
2008-09-16,19.379998999999998
2008-09-17,19.0
2008-09-18,20.35
2008-09-19,21.5
2008-09-22,20.9
2008-09-23,20.219998999999998
2008-09-24,19.98
2008-09-25,20.02
2008-09-26,19.75
2008-09-29,18.799999
2008-09-30,19.51
2008-10-01,19.540001
2008-10-02,19.09
2008-10-03,18.360001
2008-10-06,16.99
2008-10-07,16.01
2008-10-08,15.38
2008-10-09,14.73
2008-10-10,15.29
2008-10-13,16.77
2008-10-14,16.559998999999998
2008-10-15,15.14
2008-10-16,16.049999
2008-10-17,15.57
2008-10-20,15.77
2008-10-21,15.69
2008-10-22,15.19
2008-10-23,14.4
2008-10-24,13.66
2008-10-27,13.03
2008-10-28,13.25
2008-10-29,13.34
2008-10-30,13.68
2008-10-31,14.2
2008-11-03,14.02
2008-11-04,14.05
2008-11-05,12.88
2008-11-06,13.62
2008-11-07,14.08
2008-11-10,13.92
2008-11-11,13.77
2008-11-12,12.72
2008-11-13,13.51
2008-11-14,13.25
2008-11-17,13.05
2008-11-18,13.3
2008-11-19,13.0
2008-11-20,12.33
2008-11-21,12.03
2008-11-24,12.3
2008-11-25,12.64
2008-11-26,13.3
2008-11-28,13.59
2008-12-01,12.26
2008-12-02,11.85
2008-12-03,11.78
2008-12-04,11.55
2008-12-05,11.31
2008-12-08,11.47
2008-12-09,11.07
2008-12-10,11.2
2008-12-11,11.16
2008-12-12,11.56
2008-12-15,11.58
2008-12-16,12.02
2008-12-17,12.54
2008-12-18,12.59
2008-12-19,12.57
2008-12-22,12.2
2008-12-23,11.99
2008-12-24,12.13
2008-12-26,12.32
2008-12-29,12.17
2008-12-30,12.59
2008-12-31,13.18
2009-01-02,13.39
2009-01-05,13.21
2009-01-06,12.86
2009-01-07,12.13
2009-01-08,11.79
2009-01-09,11.44
2009-01-12,10.49
2009-01-13,9.38
2009-01-14,8.94
2009-01-15,9.41
2009-01-16,9.94
2009-01-20,9.37
2009-01-21,9.83
2009-01-22,9.65
2009-01-23,9.77
2009-01-26,9.79
2009-01-27,9.87
2009-01-28,10.16
2009-01-29,9.79
2009-01-30,9.61
2009-02-02,9.16
2009-02-03,9.25
2009-02-04,9.16
2009-02-05,9.36
2009-02-06,9.75
2009-02-09,9.65
2009-02-10,9.55
2009-02-11,9.64
2009-02-12,9.75
2009-02-13,9.72
2009-02-17,9.29
2009-02-18,9.04
2009-02-19,9.07
2009-02-20,8.85
2009-02-23,8.54
2009-02-24,8.93
2009-02-25,8.46
2009-02-26,8.26
2009-02-27,8.43
2009-03-02,7.67
2009-03-03,7.47
2009-03-04,7.85
2009-03-05,7.2
2009-03-06,7.36
2009-03-09,6.83
2009-03-10,7.23
2009-03-11,7.47
2009-03-12,7.93
2009-03-13,7.94
2009-03-16,7.91
2009-03-17,8.0
2009-03-18,8.2
2009-03-19,8.25
2009-03-20,7.91
2009-03-23,8.58
2009-03-24,8.4
2009-03-25,8.46
2009-03-26,9.03
2009-03-27,8.68
2009-03-30,8.27
2009-03-31,8.42
2009-04-01,8.75
2009-04-02,9.3
2009-04-03,9.42
2009-04-06,9.16
2009-04-07,8.83
2009-04-08,8.95
2009-04-09,9.92
2009-04-13,9.67
2009-04-14,9.52
2009-04-15,9.64
2009-04-16,10.0
2009-04-17,9.93
2009-04-20,9.53
2009-04-21,9.65
2009-04-22,9.64
2009-04-23,9.65
2009-04-24,10.05
2009-04-27,10.08
2009-04-28,10.23
2009-04-29,11.08
2009-04-30,11.17
2009-05-01,11.24
2009-05-04,11.22
2009-05-05,9.98
2009-05-06,10.42
2009-05-07,10.27
2009-05-08,10.52
2009-05-11,10.3
2009-05-12,10.18
2009-05-13,9.73
2009-05-14,9.72
2009-05-15,9.69
2009-05-18,9.93
2009-05-19,10.06
2009-05-20,10.27
2009-05-21,9.74
2009-05-22,9.65
2009-05-26,10.17
2009-05-27,10.08
2009-05-28,10.09
2009-05-29,10.31
2009-06-01,10.93
2009-06-02,10.81
2009-06-03,10.78
2009-06-04,10.76
2009-06-05,11.03
2009-06-08,10.99
2009-06-09,11.07
2009-06-10,10.91
2009-06-11,11.16
2009-06-12,11.77
2009-06-15,11.46
2009-06-16,11.31
2009-06-17,11.31
2009-06-18,11.18
2009-06-19,11.3
2009-06-22,10.71
2009-06-23,10.68
2009-06-24,10.5
2009-06-25,10.72
2009-06-26,11.23
2009-06-29,11.09
2009-06-30,10.97
2009-07-01,11.22
2009-07-02,10.64
2009-07-06,10.49
2009-07-07,9.9
2009-07-08,9.8
2009-07-09,9.73
2009-07-10,9.64
2009-07-13,10.05
2009-07-14,10.04
2009-07-15,10.49
2009-07-16,10.47
2009-07-17,10.58
2009-07-20,10.75
2009-07-21,10.76
2009-07-22,10.82
2009-07-23,10.61
2009-07-24,10.33
2009-07-27,10.57
2009-07-28,10.49
2009-07-29,10.41
2009-07-30,10.64
2009-07-31,10.73
2009-08-03,11.04
2009-08-04,11.16
2009-08-05,11.2
2009-08-06,10.65
2009-08-07,11.06
2009-08-10,11.25
2009-08-11,11.25
2009-08-12,11.34
2009-08-13,11.59
2009-08-14,11.27
2009-08-17,10.99
2009-08-18,11.03
2009-08-19,11.67
2009-08-20,11.81
2009-08-21,12.04
2009-08-24,12.3
2009-08-25,12.37
2009-08-26,12.41
2009-08-27,12.37
2009-08-28,12.21
2009-08-31,12.12
2009-09-01,11.42
2009-09-02,11.32
2009-09-03,11.84
2009-09-04,12.14
2009-09-08,12.49
2009-09-09,13.04
2009-09-10,13.38
2009-09-11,13.4
2009-09-14,13.53
2009-09-15,13.89
2009-09-16,14.2
2009-09-17,14.3
2009-09-18,15.02
2009-09-21,14.92
2009-09-22,14.67
2009-09-23,14.75
2009-09-24,14.82
2009-09-25,14.87
2009-09-28,15.3
2009-09-29,15.1
2009-09-30,15.2
2009-10-01,14.67
2009-10-02,14.57
2009-10-05,14.84
2009-10-06,15.42
2009-10-07,15.23
2009-10-08,15.19
2009-10-09,15.71
2009-10-12,15.63
2009-10-13,15.42
2009-10-14,15.39
2009-10-15,15.19
2009-10-16,15.46
2009-10-19,15.27
2009-10-20,15.12
2009-10-21,15.26
2009-10-22,15.54
2009-10-23,14.62
2009-10-26,14.5
2009-10-27,14.22
2009-10-28,13.51
2009-10-29,14.19
2009-10-30,13.66
2009-11-02,13.37
2009-11-03,14.44
2009-11-04,14.43
2009-11-05,15.17
2009-11-06,14.95
2009-11-09,15.56
2009-11-10,16.110001
2009-11-11,15.76
2009-11-12,15.55
2009-11-13,15.33
2009-11-16,15.89
2009-11-17,15.67
2009-11-18,15.47
2009-11-19,14.78
2009-11-20,14.6
2009-11-23,15.24
2009-11-24,15.24
2009-11-25,15.06
2009-11-27,14.94
2009-11-30,14.97
2009-12-01,15.43
2009-12-02,16.049999
2009-12-03,15.72
2009-12-04,16.440001000000002
2009-12-07,17.030001000000002
2009-12-08,17.25
2009-12-09,16.959999
2009-12-10,17.0
2009-12-11,17.35
2009-12-14,17.1
2009-12-15,16.940001000000002
2009-12-16,17.01
2009-12-17,16.379998999999998
2009-12-18,16.370001000000002
2009-12-21,16.43
2009-12-22,16.370001000000002
2009-12-23,16.540001
2009-12-24,17.16
2009-12-28,16.9
2009-12-29,16.98
2009-12-30,16.9
2009-12-31,16.73
2010-01-04,17.370001000000002
2010-01-05,17.07
2010-01-06,16.92
2010-01-07,17.200001
2010-01-08,17.34
2010-01-11,17.02
2010-01-12,16.77
2010-01-13,16.9
2010-01-14,16.6
2010-01-15,15.3
2010-01-19,15.2
2010-01-20,14.57
2010-01-21,13.62
2010-01-22,14.29
2010-01-25,14.45
2010-01-26,14.4
2010-01-27,14.62
2010-01-28,14.42
2010-01-29,14.4
2010-02-01,14.54
2010-02-02,14.5
2010-02-03,14.77
2010-02-04,14.35
2010-02-05,14.49
2010-02-08,14.37
2010-02-09,14.41
2010-02-10,14.64
2010-02-11,14.79
2010-02-12,15.13
2010-02-16,15.4
2010-02-17,15.55
2010-02-18,15.76
2010-02-19,16.02
2010-02-22,15.9
2010-02-23,15.6
2010-02-24,16.360001
2010-02-25,15.93
2010-02-26,15.82
2010-03-01,15.9
2010-03-02,15.76
2010-03-03,15.36
2010-03-04,15.49
2010-03-05,15.67
2010-03-08,15.46
2010-03-09,15.49
2010-03-10,16.0
2010-03-11,16.01
2010-03-12,15.86
2010-03-15,15.72
2010-03-16,16.040001
2010-03-17,16.23
2010-03-18,15.86
2010-03-19,15.21
2010-03-22,15.48
2010-03-23,15.66
2010-03-24,15.42
2010-03-25,15.17
2010-03-26,15.15
2010-03-29,15.04
2010-03-30,14.91
2010-03-31,14.79
2010-04-01,14.94
2010-04-05,15.49
2010-04-06,15.57
2010-04-07,15.81
2010-04-08,16.65
2010-04-09,16.57
2010-04-12,16.68
2010-04-13,16.85
2010-04-14,17.85
2010-04-15,17.9
2010-04-16,17.610001
2010-04-19,17.67
2010-04-20,18.24
2010-04-21,18.209999
2010-04-22,18.26
2010-04-23,18.0
2010-04-26,17.959999
2010-04-27,17.33
2010-04-28,17.360001
2010-04-29,17.74
2010-04-30,17.51
2010-05-03,18.879998999999998
2010-05-04,18.870001000000002
2010-05-05,18.139999
2010-05-06,17.32
2010-05-07,16.950001
2010-05-10,18.07
2010-05-11,18.26
2010-05-12,18.889999
2010-05-13,18.620001000000002
2010-05-14,18.26
2010-05-17,17.889999
2010-05-18,17.24
2010-05-19,17.559998999999998
2010-05-20,16.059998999999998
2010-05-21,16.370001000000002
2010-05-24,16.24
2010-05-25,16.17
2010-05-26,16.16
2010-05-27,17.09
2010-05-28,16.82
2010-06-01,16.23
2010-06-02,17.08
2010-06-03,17.360001
2010-06-04,16.290001
2010-06-07,15.72
2010-06-08,15.36
2010-06-09,14.7
2010-06-10,15.55
2010-06-11,15.93
2010-06-14,15.88
2010-06-15,16.1
2010-06-16,16.25
2010-06-17,16.309998999999998
2010-06-18,16.639999
2010-06-21,16.360001
2010-06-22,15.99
2010-06-23,16.08
2010-06-24,15.82
2010-06-25,16.07
2010-06-28,16.219998999999998
2010-06-29,15.5
2010-06-30,15.23
2010-07-01,14.94
2010-07-02,14.51
2010-07-06,14.03
2010-07-07,14.88
2010-07-08,15.39
2010-07-09,15.65
2010-07-12,15.28
2010-07-13,15.84
2010-07-14,15.76
2010-07-15,15.7
2010-07-16,14.85
2010-07-19,14.58
2010-07-20,14.76
2010-07-21,14.41
2010-07-22,15.48
2010-07-23,16.25
2010-07-26,16.73
2010-07-27,16.75
2010-07-28,16.389999
2010-07-29,16.309998999999998
2010-07-30,16.110001
2010-08-02,16.700001
2010-08-03,19.969998999999998
2010-08-04,20.49
2010-08-05,21.35
2010-08-06,21.450001
2010-08-09,21.469998999999998
2010-08-10,21.360001
2010-08-11,20.290001
2010-08-12,20.07
2010-08-13,20.450001
2010-08-16,21.110001
2010-08-17,21.360001
2010-08-18,21.440001000000002
2010-08-19,21.209999
2010-08-20,21.43
2010-08-23,21.76
2010-08-24,21.620001000000002
2010-08-25,21.690001000000002
2010-08-26,21.42
2010-08-27,22.059998999999998
2010-08-30,22.440001000000002
2010-08-31,21.66
2010-09-01,21.6
2010-09-02,21.030001000000002
2010-09-03,22.33
2010-09-07,21.83
2010-09-08,22.09
2010-09-09,22.33
2010-09-10,22.559998999999998
2010-09-13,23.66
2010-09-14,22.950001
2010-09-15,23.059998999999998
2010-09-16,22.85
2010-09-17,23.76
2010-09-20,24.35
2010-09-21,24.559998999999998
2010-09-22,23.799999
2010-09-23,23.35
2010-09-24,24.879998999999998
2010-09-27,24.59
2010-09-28,24.93
2010-09-29,25.139999
2010-09-30,24.139999
2010-10-01,24.030001000000002
2010-10-04,23.379998999999998
2010-10-05,23.620001000000002
2010-10-06,22.93
2010-10-07,22.389999
2010-10-08,22.32
2010-10-11,22.02
2010-10-12,22.1
2010-10-13,21.5
2010-10-14,21.59
2010-10-15,21.67
2010-10-18,21.51
2010-10-19,20.4
2010-10-20,20.360001
2010-10-21,20.25
2010-10-22,20.27
2010-10-25,20.370001000000002
2010-10-26,22.0
2010-10-27,21.91
2010-10-28,21.99
2010-10-29,22.5
2010-11-01,24.299999
2010-11-02,24.43
2010-11-03,24.98
2010-11-04,25.190001000000002
2010-11-05,25.200001
2010-11-08,25.99
2010-11-09,26.33
2010-11-10,26.52
2010-11-11,26.27
2010-11-12,26.18
2010-11-15,26.73
2010-11-16,26.24
2010-11-17,26.049999
2010-11-18,27.200001
2010-11-19,27.440001000000002
2010-11-22,27.969998999999998
2010-11-23,27.200001
2010-11-24,28.959999
2010-11-26,28.49
2010-11-29,28.82
2010-11-30,28.66
2010-12-01,31.51
2010-12-02,31.790001
2010-12-03,31.780001000000002
2010-12-06,31.65
2010-12-07,30.99
2010-12-08,30.629998999999998
2010-12-09,30.799999
2010-12-10,30.01
2010-12-13,31.610001
2010-12-14,31.33
2010-12-15,31.110001
2010-12-16,31.690001000000002
2010-12-17,32.470001
2010-12-20,32.130001
2010-12-21,32.790001000000004
2010-12-22,32.75
2010-12-23,32.189999
2010-12-27,32.189999
2010-12-28,31.530001000000002
2010-12-29,31.370001000000002
2010-12-30,31.34
2010-12-31,31.620001000000002
2011-01-03,32.029999
2011-01-04,30.33
2011-01-05,31.389999
2011-01-06,31.66
2011-01-07,30.110001
2011-01-10,31.0
2011-01-11,33.599998
2011-01-12,34.830002
2011-01-13,35.939999
2011-01-14,34.830002
2011-01-18,34.5
2011-01-19,33.330002
2011-01-20,32.880001
2011-01-21,32.5
2011-01-24,32.91
2011-01-25,31.99
2011-01-26,33.5
2011-01-27,33.82
2011-01-28,33.540001000000004
2011-01-31,34.650002
2011-02-01,36.130001
2011-02-02,36.099998
2011-02-03,35.669998
2011-02-04,35.689999
2011-02-07,35.240002000000004
2011-02-08,35.139998999999996
2011-02-09,34.75
2011-02-10,47.619999
2011-02-11,46.549999
2011-02-14,53.799999
2011-02-15,53.669998
2011-02-16,52.779999
2011-02-17,53.700001
2011-02-18,52.369999
2011-02-22,49.799999
2011-02-23,49.919998
2011-02-24,51.860001000000004
2011-02-25,57.259997999999996
2011-02-28,56.919998
2011-03-01,53.759997999999996
2011-03-02,54.279999
2011-03-03,55.5
2011-03-04,57.869999
2011-03-07,56.279999
2011-03-08,56.529999
2011-03-09,52.970001
2011-03-10,52.720001
2011-03-11,53.439999
2011-03-14,52.619999
2011-03-15,52.610001000000004
2011-03-16,53.200001
2011-03-17,51.790001000000004
2011-03-18,51.290001000000004
2011-03-21,53.5
2011-03-22,52.48
2011-03-23,57.77
2011-03-24,60.130001
2011-03-25,59.310001
2011-03-28,59.360001000000004
2011-03-29,56.099998
2011-03-30,57.16
2011-03-31,57.68
2011-04-01,55.060001
2011-04-04,55.09
2011-04-05,56.630001
2011-04-06,55.57
2011-04-07,54.860001000000004
2011-04-08,58.240002000000004
2011-04-11,57.099998
2011-04-12,53.98
2011-04-13,55.099998
2011-04-14,55.060001
2011-04-15,56.759997999999996
2011-04-18,59.25
2011-04-19,63.23
2011-04-20,66.410004
2011-04-21,67.120003
2011-04-25,66.33000200000001
2011-04-26,66.849998
2011-04-27,68.370003
2011-04-28,69.660004
2011-04-29,69.459999
2011-05-02,69.400002
2011-05-03,69.83000200000001
2011-05-04,66.18
2011-05-05,65.940002
2011-05-06,67.980003
2011-05-09,68.220001
2011-05-10,69.699997
2011-05-11,67.029999
2011-05-12,67.339996
2011-05-13,65.790001
2011-05-16,63.689999
2011-05-17,64.08000200000001
2011-05-18,66.91999799999999
2011-05-19,68.970001
2011-05-20,70.66999799999999
2011-05-23,67.75
2011-05-24,67.43
2011-05-25,70.440002
2011-05-26,74.510002
2011-05-27,73.32
2011-05-31,75.150002
2011-06-01,73.889999
2011-06-02,75.18
2011-06-03,74.230003
2011-06-06,71.58000200000001
2011-06-07,71.16999799999999
2011-06-08,66.790001
2011-06-09,68.860001
2011-06-10,66.620003
2011-06-13,66.699997
2011-06-14,68.650002
2011-06-15,65.209999
2011-06-16,63.18
2011-06-17,62.18
2011-06-20,62.0
2011-06-21,63.689999
2011-06-22,64.5
2011-06-23,65.900002
2011-06-24,66.16999799999999
2011-06-27,68.699997
2011-06-28,72.010002
2011-06-29,72.160004
2011-06-30,72.709999
2011-07-01,75.25
2011-07-05,75.879997
2011-07-06,74.57
2011-07-07,74.559998
2011-07-08,74.489998
2011-07-11,70.93
2011-07-12,69.480003
2011-07-13,70.050003
2011-07-14,68.660004
2011-07-15,67.589996
2011-07-18,66.900002
2011-07-19,69.32
2011-07-20,68.449997
2011-07-21,66.57
2011-07-22,66.900002
2011-07-25,66.440002
2011-07-26,64.949997
2011-07-27,61.599998
2011-07-28,60.32
2011-07-29,60.189999
2011-08-01,60.759997999999996
2011-08-02,63.099998
2011-08-03,64.129997
2011-08-04,58.84
2011-08-05,60.029999
2011-08-08,54.41
2011-08-09,57.630001
2011-08-10,57.330002
2011-08-11,61.939999
2011-08-12,60.360001000000004
2011-08-15,60.950001
2011-08-16,58.360001000000004
2011-08-17,57.279999
2011-08-18,52.799999
2011-08-19,50.630001
2011-08-22,49.849998
2011-08-23,52.950001
2011-08-24,54.470001
2011-08-25,51.779999
2011-08-26,53.25
2011-08-29,56.560001
