Date,SPLK
2013-06-28,46.360001000000004
2013-07-01,47.720001
2013-07-02,48.150002
2013-07-03,48.41
2013-07-05,49.32
2013-07-08,48.25
2013-07-09,48.650002
2013-07-10,49.810001
2013-07-11,49.5
2013-07-12,50.720001
2013-07-15,50.450001
2013-07-16,49.919998
2013-07-17,49.990002000000004
2013-07-18,49.939999
2013-07-19,49.669998
2013-07-22,49.84
2013-07-23,50.099998
2013-07-24,51.16
2013-07-25,51.360001000000004
2013-07-26,50.459998999999996
2013-07-29,49.860001000000004
2013-07-30,49.93
2013-07-31,50.009997999999996
2013-08-01,51.259997999999996
2013-08-02,52.599998
2013-08-05,52.98
2013-08-06,52.099998
2013-08-07,51.68
2013-08-08,52.02
2013-08-09,51.73
2013-08-12,52.349998
2013-08-13,52.240002000000004
2013-08-14,51.689999
2013-08-15,49.91
2013-08-16,49.799999
2013-08-19,50.0
2013-08-20,49.939999
2013-08-21,50.009997999999996
2013-08-22,50.189999
2013-08-23,50.209998999999996
2013-08-26,50.16
2013-08-27,48.18
2013-08-28,48.110001000000004
2013-08-29,48.919998
2013-08-30,55.209998999999996
2013-09-03,55.240002000000004
2013-09-04,55.330002
2013-09-05,55.389998999999996
2013-09-06,56.34
2013-09-09,59.43
2013-09-10,60.349998
2013-09-11,61.0
2013-09-12,60.779999
2013-09-13,59.540001000000004
2013-09-16,59.110001000000004
2013-09-17,59.369999
2013-09-18,60.459998999999996
2013-09-19,61.330002
2013-09-20,61.98
2013-09-23,60.759997999999996
2013-09-24,60.369999
2013-09-25,60.439999
2013-09-26,61.970001
2013-09-27,61.490002000000004
2013-09-30,60.040001000000004
2013-10-01,61.5
2013-10-02,61.459998999999996
2013-10-03,60.66
2013-10-04,62.950001
2013-10-07,60.040001000000004
2013-10-08,56.919998
2013-10-09,56.68
2013-10-10,59.220001
2013-10-11,59.450001
2013-10-14,59.349998
2013-10-15,57.5
2013-10-16,59.189999
2013-10-17,62.619999
2013-10-18,61.880001
2013-10-21,62.68
2013-10-22,62.990002000000004
2013-10-23,62.029999
2013-10-24,63.77
2013-10-25,61.959998999999996
2013-10-28,60.959998999999996
2013-10-29,61.639998999999996
2013-10-30,62.830002
2013-10-31,62.709998999999996
2013-11-01,62.439999
2013-11-04,63.049999
2013-11-05,63.98
2013-11-06,63.650002
2013-11-07,61.73
2013-11-08,60.299999
2013-11-11,60.939999
2013-11-12,61.029999
2013-11-13,61.889998999999996
2013-11-14,62.549999
2013-11-15,63.34
2013-11-18,62.709998999999996
2013-11-19,62.900002
2013-11-20,62.529999
2013-11-21,59.900002
2013-11-22,73.559998
2013-11-25,71.029999
2013-11-26,73.08000200000001
2013-11-27,72.709999
2013-11-29,72.160004
2013-12-02,71.690002
2013-12-03,70.480003
2013-12-04,69.660004
2013-12-05,70.790001
2013-12-06,69.68
2013-12-09,69.07
2013-12-10,68.43
2013-12-11,66.989998
2013-12-12,68.050003
2013-12-13,67.730003
2013-12-16,68.120003
2013-12-17,69.5
2013-12-18,68.639999
2013-12-19,68.489998
2013-12-20,69.519997
2013-12-23,70.639999
2013-12-24,70.220001
2013-12-26,70.57
2013-12-27,68.989998
2013-12-30,68.93
2013-12-31,68.66999799999999
2014-01-02,71.459999
2014-01-03,70.980003
2014-01-06,70.779999
2014-01-07,75.389999
2014-01-08,74.910004
2014-01-09,74.58000200000001
2014-01-10,75.239998
2014-01-13,73.309998
2014-01-14,75.040001
2014-01-15,75.989998
2014-01-16,79.43
2014-01-17,79.66999799999999
2014-01-21,81.5
2014-01-22,82.239998
2014-01-23,81.82
2014-01-24,76.989998
2014-01-27,73.970001
2014-01-28,75.269997
2014-01-29,73.029999
2014-01-30,77.41999799999999
2014-01-31,77.029999
2014-02-03,74.150002
2014-02-04,76.139999
2014-02-05,77.290001
2014-02-06,77.68
2014-02-07,79.879997
2014-02-10,80.900002
2014-02-11,83.160004
2014-02-12,83.040001
2014-02-13,86.300003
2014-02-14,86.089996
2014-02-18,86.43
2014-02-19,86.019997
2014-02-20,88.510002
2014-02-21,89.019997
2014-02-24,90.75
2014-02-25,93.309998
2014-02-26,92.959999
2014-02-27,95.5
2014-02-28,92.75
2014-03-03,88.989998
2014-03-04,92.0
2014-03-05,92.32
2014-03-06,91.559998
2014-03-07,88.639999
2014-03-10,84.970001
2014-03-11,84.699997
2014-03-12,87.709999
2014-03-13,85.339996
2014-03-14,84.57
2014-03-17,85.480003
2014-03-18,90.019997
2014-03-19,87.949997
2014-03-20,89.41999799999999
2014-03-21,84.779999
2014-03-24,77.269997
2014-03-25,74.199997
2014-03-26,74.839996
2014-03-27,73.529999
2014-03-28,71.410004
2014-03-31,71.489998
2014-04-01,74.900002
2014-04-02,71.120003
2014-04-03,66.360001
2014-04-04,62.68
2014-04-07,60.57
2014-04-08,61.419998
2014-04-09,65.040001
2014-04-10,58.400002
2014-04-11,57.68
2014-04-14,60.5
2014-04-15,64.360001
2014-04-16,64.769997
2014-04-17,65.839996
2014-04-21,64.300003
2014-04-22,65.739998
2014-04-23,61.450001
2014-04-24,59.23
2014-04-25,55.599998
2014-04-28,52.990002000000004
2014-04-29,55.549999
2014-04-30,54.57
2014-05-01,54.900002
2014-05-02,54.869999
2014-05-05,54.740002000000004
2014-05-06,51.75
2014-05-07,48.509997999999996
2014-05-08,46.650002
2014-05-09,46.5
2014-05-12,48.23
2014-05-13,44.07
2014-05-14,43.700001
2014-05-15,43.599998
2014-05-16,43.759997999999996
2014-05-19,44.0
2014-05-20,44.16
2014-05-21,44.52
2014-05-22,45.75
2014-05-23,45.990002000000004
2014-05-27,48.889998999999996
2014-05-28,48.880001
2014-05-29,50.040001000000004
2014-05-30,41.860001000000004
2014-06-02,41.970001
2014-06-03,40.5
2014-06-04,40.389998999999996
2014-06-05,42.919998
2014-06-06,43.18
2014-06-09,43.950001
2014-06-10,43.849998
2014-06-11,44.810001
2014-06-12,45.75
2014-06-13,47.169998
2014-06-16,49.150002
2014-06-17,48.98
2014-06-18,50.529999
2014-06-19,51.299999
2014-06-20,50.700001
2014-06-23,52.490002000000004
2014-06-24,52.630001
2014-06-25,53.299999
2014-06-26,53.959998999999996
2014-06-27,54.580002
2014-06-30,55.330002
2014-07-01,56.310001
2014-07-02,55.080002
2014-07-03,53.75
2014-07-07,51.799999
2014-07-08,48.009997999999996
2014-07-09,47.869999
2014-07-10,47.009997999999996
2014-07-11,47.240002000000004
2014-07-14,48.029999
2014-07-15,46.380001
2014-07-16,46.540001000000004
2014-07-17,45.779999
2014-07-18,46.43
2014-07-21,46.09
2014-07-22,46.790001000000004
2014-07-23,47.330002
2014-07-24,47.919998
2014-07-25,47.880001
2014-07-28,47.189999
2014-07-29,47.759997999999996
2014-07-30,50.389998999999996
2014-07-31,47.02
2014-08-01,44.27
2014-08-04,45.400002
2014-08-05,44.110001000000004
2014-08-06,42.27
2014-08-07,41.849998
2014-08-08,41.07
2014-08-11,41.93
2014-08-12,41.049999
2014-08-13,42.360001000000004
2014-08-14,42.799999
2014-08-15,42.75
2014-08-18,43.48
2014-08-19,44.18
2014-08-20,42.900002
2014-08-21,42.209998999999996
2014-08-22,43.950001
2014-08-25,43.68
2014-08-26,46.220001
2014-08-27,45.900002
2014-08-28,45.290001000000004
2014-08-29,53.93
2014-09-02,59.93
2014-09-03,56.970001
2014-09-04,57.099998
2014-09-05,59.23
2014-09-08,59.419998
2014-09-09,57.470001
2014-09-10,59.540001000000004
2014-09-11,60.509997999999996
2014-09-12,59.02
2014-09-15,55.639998999999996
2014-09-16,56.48
2014-09-17,56.360001000000004
2014-09-18,56.25
2014-09-19,56.209998999999996
2014-09-22,54.59
2014-09-23,54.59
2014-09-24,56.049999
2014-09-25,54.060001
2014-09-26,55.57
2014-09-29,55.220001
2014-09-30,55.360001000000004
2014-10-01,53.509997999999996
2014-10-02,55.290001000000004
2014-10-03,59.209998999999996
2014-10-06,59.709998999999996
2014-10-07,57.25
2014-10-08,58.599998
2014-10-09,57.5
2014-10-10,53.220001
2014-10-13,51.259997999999996
2014-10-14,51.740002000000004
2014-10-15,53.43
2014-10-16,54.740002000000004
2014-10-17,56.580002
2014-10-20,55.91
2014-10-21,58.32
2014-10-22,55.700001
2014-10-23,59.830002
2014-10-24,63.240002000000004
2014-10-27,62.549999
2014-10-28,66.57
2014-10-29,64.18
2014-10-30,65.699997
2014-10-31,66.08000200000001
2014-11-03,64.349998
2014-11-04,64.290001
2014-11-05,62.990002000000004
2014-11-06,64.83000200000001
2014-11-07,66.870003
2014-11-10,66.760002
2014-11-11,67.029999
2014-11-12,67.959999
2014-11-13,67.360001
2014-11-14,68.349998
2014-11-17,64.779999
2014-11-18,65.959999
2014-11-19,63.900002
2014-11-20,64.940002
2014-11-21,66.93
2014-11-24,66.959999
2014-11-25,65.629997
2014-11-26,68.010002
2014-11-28,67.099998
2014-12-01,63.73
2014-12-02,63.189999
2014-12-03,63.630001
2014-12-04,64.029999
2014-12-05,65.849998
2014-12-08,62.810001
2014-12-09,62.610001000000004
2014-12-10,59.52
2014-12-11,57.259997999999996
2014-12-12,55.77
2014-12-15,54.869999
2014-12-16,53.75
2014-12-17,56.619999
2014-12-18,59.189999
2014-12-19,61.610001000000004
2014-12-22,61.450001
2014-12-23,61.599998
2014-12-24,61.490002000000004
2014-12-26,62.98
2014-12-29,61.700001
2014-12-30,59.77
2014-12-31,58.950001
2015-01-02,58.790001000000004
2015-01-05,56.84
2015-01-06,55.779999
2015-01-07,56.25
2015-01-08,58.450001
2015-01-09,57.639998999999996
2015-01-12,57.099998
2015-01-13,57.310001
2015-01-14,57.0
2015-01-15,54.169998
2015-01-16,55.279999
2015-01-20,54.939999
2015-01-21,55.650002
2015-01-22,55.939999
2015-01-23,56.889998999999996
2015-01-26,56.740002000000004
2015-01-27,55.529999
2015-01-28,53.41
2015-01-29,53.689999
2015-01-30,51.650002
2015-02-02,53.349998
2015-02-03,55.599998
2015-02-04,56.189999
2015-02-05,61.060001
2015-02-06,62.459998999999996
2015-02-09,60.48
2015-02-10,58.990002000000004
2015-02-11,60.599998
2015-02-12,61.93
2015-02-13,64.18
2015-02-17,63.830002
2015-02-18,65.900002
2015-02-19,68.059998
2015-02-20,68.940002
2015-02-23,68.599998
2015-02-24,66.440002
2015-02-25,67.5
2015-02-26,69.57
2015-02-27,67.25
2015-03-02,67.120003
2015-03-03,65.68
2015-03-04,63.669998
2015-03-05,64.650002
2015-03-06,62.48
2015-03-09,61.830002
2015-03-10,60.810001
2015-03-11,60.830002
2015-03-12,62.830002
2015-03-13,62.82
2015-03-16,62.07
2015-03-17,62.84
2015-03-18,64.33000200000001
2015-03-19,63.73
2015-03-20,62.119999
2015-03-23,60.720001
2015-03-24,60.040001000000004
2015-03-25,58.720001
2015-03-26,59.580002
2015-03-27,60.400002
2015-03-30,60.110001000000004
2015-03-31,59.200001
2015-04-01,57.82
2015-04-02,59.23
2015-04-06,60.18
2015-04-07,62.09
2015-04-08,63.369999
2015-04-09,63.790001000000004
2015-04-10,63.169998
2015-04-13,62.470001
2015-04-14,62.07
2015-04-15,63.450001
2015-04-16,64.66999799999999
2015-04-17,62.41
2015-04-20,63.740002000000004
2015-04-21,64.230003
2015-04-22,65.91999799999999
2015-04-23,67.809998
2015-04-24,67.879997
2015-04-27,67.32
2015-04-28,66.629997
2015-04-29,67.91999799999999
2015-04-30,66.349998
2015-05-01,66.709999
2015-05-04,67.16999799999999
2015-05-05,65.730003
2015-05-06,66.059998
2015-05-07,66.589996
2015-05-08,68.559998
2015-05-11,67.379997
2015-05-12,67.66999799999999
2015-05-13,69.709999
2015-05-14,70.41999799999999
2015-05-15,70.25
2015-05-18,67.029999
2015-05-19,67.940002
2015-05-20,68.019997
2015-05-21,69.349998
2015-05-22,68.940002
2015-05-26,68.300003
2015-05-27,69.360001
2015-05-28,71.07
2015-05-29,67.620003
2015-06-01,66.459999
2015-06-02,66.16999799999999
2015-06-03,66.779999
2015-06-04,65.389999
2015-06-05,68.660004
2015-06-08,67.949997
2015-06-09,67.389999
2015-06-10,69.480003
2015-06-11,69.160004
2015-06-12,68.91999799999999
2015-06-15,70.25
2015-06-16,70.58000200000001
2015-06-17,71.540001
2015-06-18,73.07
2015-06-19,73.190002
2015-06-22,73.599998
2015-06-23,72.889999
2015-06-24,71.309998
2015-06-25,72.349998
2015-06-26,70.379997
2015-06-29,68.059998
2015-06-30,69.620003
2015-07-01,69.470001
2015-07-02,69.720001
2015-07-06,68.57
2015-07-07,68.33000200000001
2015-07-08,67.349998
2015-07-09,69.0
2015-07-10,71.839996
2015-07-13,71.16999799999999
2015-07-14,72.220001
2015-07-15,71.620003
2015-07-16,72.599998
2015-07-17,72.879997
2015-07-20,73.199997
2015-07-21,73.010002
2015-07-22,73.269997
2015-07-23,74.82
2015-07-24,73.910004
2015-07-27,70.599998
2015-07-28,70.889999
2015-07-29,68.970001
2015-07-30,69.25
2015-07-31,69.940002
2015-08-03,68.860001
2015-08-04,68.110001
2015-08-05,69.309998
2015-08-06,68.309998
2015-08-07,67.66999799999999
2015-08-10,69.400002
2015-08-11,68.010002
2015-08-12,68.029999
2015-08-13,68.970001
2015-08-14,69.779999
2015-08-17,70.730003
2015-08-18,69.91999799999999
2015-08-19,68.779999
2015-08-20,64.389999
2015-08-21,62.130001
2015-08-24,59.639998999999996
2015-08-25,59.16
2015-08-26,61.48
2015-08-27,64.239998
2015-08-28,62.779999
2015-08-31,61.970001
2015-09-01,59.59
2015-09-02,59.099998
2015-09-03,59.919998
2015-09-04,58.27
2015-09-08,60.950001
2015-09-09,59.18
2015-09-10,60.060001
2015-09-11,59.650002
2015-09-14,59.349998
2015-09-15,59.43
2015-09-16,59.209998999999996
2015-09-17,58.650002
2015-09-18,58.540001000000004
2015-09-21,59.509997999999996
2015-09-22,57.630001
2015-09-23,58.610001000000004
2015-09-24,57.860001000000004
2015-09-25,57.209998999999996
2015-09-28,54.02
2015-09-29,54.439999
2015-09-30,55.349998
2015-10-01,55.919998
2015-10-02,56.360001000000004
2015-10-05,55.299999
2015-10-06,55.290001000000004
2015-10-07,57.439999
2015-10-08,56.369999
2015-10-09,58.209998999999996
2015-10-12,57.25
2015-10-13,55.950001
2015-10-14,54.959998999999996
2015-10-15,56.209998999999996
2015-10-16,57.68
2015-10-19,58.790001000000004
2015-10-20,57.759997999999996
2015-10-21,54.959998999999996
2015-10-22,57.060001
2015-10-23,56.25
2015-10-26,55.040001000000004
2015-10-27,54.639998999999996
2015-10-28,57.240002000000004
2015-10-29,55.98
2015-10-30,56.16
2015-11-02,56.810001
2015-11-03,57.139998999999996
2015-11-04,57.470001
2015-11-05,55.349998
2015-11-06,60.169998
2015-11-09,59.07
2015-11-10,57.669998
2015-11-11,57.169998
2015-11-12,58.779999
2015-11-13,59.0
2015-11-16,60.029999
2015-11-17,61.220001
2015-11-18,61.919998
2015-11-19,62.759997999999996
2015-11-20,60.540001000000004
2015-11-23,58.490002000000004
2015-11-24,59.5
2015-11-25,59.139998999999996
2015-11-27,59.84
2015-11-30,59.5
2015-12-01,60.669998
2015-12-02,59.93
2015-12-03,58.27
2015-12-04,58.700001
2015-12-07,57.799999
2015-12-08,57.970001
2015-12-09,56.740002000000004
2015-12-10,56.82
2015-12-11,53.220001
2015-12-14,52.400002
2015-12-15,53.830002
2015-12-16,55.419998
2015-12-17,54.299999
2015-12-18,53.68
2015-12-21,54.459998999999996
2015-12-22,54.369999
2015-12-23,56.509997999999996
2015-12-24,56.779999
2015-12-28,57.66
2015-12-29,58.400002
2015-12-30,58.790001000000004
2015-12-31,58.810001
2016-01-04,57.650002
2016-01-05,57.200001
2016-01-06,55.189999
2016-01-07,52.98
2016-01-08,52.009997999999996
2016-01-11,51.349998
2016-01-12,52.299999
2016-01-13,50.27
2016-01-14,50.759997999999996
2016-01-15,50.48
2016-01-19,48.450001
2016-01-20,47.75
2016-01-21,48.490002000000004
2016-01-22,50.23
2016-01-25,48.66
2016-01-26,48.619999
2016-01-27,47.07
2016-01-28,44.34
2016-01-29,46.290001000000004
2016-02-01,47.900002
2016-02-02,45.810001
2016-02-03,47.0
2016-02-04,47.09
2016-02-05,36.23
2016-02-08,31.92
2016-02-09,31.92
2016-02-10,31.639999
2016-02-11,30.860001
2016-02-12,31.32
2016-02-16,32.240002000000004
2016-02-17,34.52
2016-02-18,33.740002000000004
2016-02-19,34.84
2016-02-22,35.919998
2016-02-23,35.240002000000004
2016-02-24,36.580002
2016-02-25,38.529999
2016-02-26,41.509997999999996
2016-02-29,43.599998
2016-03-01,45.990002000000004
2016-03-02,44.970001
2016-03-03,46.139998999999996
2016-03-04,46.25
2016-03-07,46.689999
2016-03-08,45.34
2016-03-09,46.830002
2016-03-10,46.099998
2016-03-11,47.950001
2016-03-14,47.139998999999996
2016-03-15,46.119999
2016-03-16,47.830002
2016-03-17,47.27
2016-03-18,47.759997999999996
2016-03-21,47.580002
2016-03-22,48.299999
2016-03-23,47.130001
2016-03-24,47.77
2016-03-28,46.950001
2016-03-29,48.91
2016-03-30,48.599998
2016-03-31,48.93
2016-04-01,49.459998999999996
2016-04-04,49.330002
2016-04-05,48.02
2016-04-06,49.509997999999996
2016-04-07,48.389998999999996
2016-04-08,49.490002000000004
2016-04-11,48.73
2016-04-12,47.790001000000004
2016-04-13,49.59
2016-04-14,49.419998
2016-04-15,49.869999
2016-04-18,49.66
2016-04-19,48.73
2016-04-20,49.709998999999996
2016-04-21,51.57
2016-04-22,51.810001
2016-04-25,51.810001
2016-04-26,51.650002
2016-04-27,53.029999
2016-04-28,52.41
2016-04-29,51.98
2016-05-02,52.709998999999996
2016-05-03,51.009997999999996
2016-05-04,48.869999
2016-05-05,47.740002000000004
2016-05-06,46.810001
2016-05-09,47.150002
2016-05-10,48.450001
2016-05-11,48.18
2016-05-12,47.040001000000004
2016-05-13,46.599998
2016-05-16,47.919998
2016-05-17,48.950001
2016-05-18,50.209998999999996
2016-05-19,50.509997999999996
2016-05-20,52.849998
2016-05-23,53.709998999999996
2016-05-24,54.34
2016-05-25,54.360001000000004
2016-05-26,54.93
2016-05-27,56.34
2016-05-31,57.450001
2016-06-01,58.240002000000004
2016-06-02,58.470001
2016-06-03,57.799999
2016-06-06,59.130001
2016-06-07,59.599998
2016-06-08,59.549999
2016-06-09,59.009997999999996
2016-06-10,56.150002
2016-06-13,56.310001
2016-06-14,56.639998999999996
2016-06-15,57.91
2016-06-16,58.009997999999996
2016-06-17,57.939999
2016-06-20,58.880001
2016-06-21,59.560001
2016-06-22,58.200001
2016-06-23,59.98
2016-06-24,54.82
2016-06-27,50.970001
2016-06-28,53.34
2016-06-29,55.310001
2016-06-30,54.18
2016-07-01,54.560001
2016-07-05,53.75
2016-07-06,54.0
2016-07-07,54.869999
2016-07-08,56.630001
2016-07-11,57.360001000000004
2016-07-12,59.0
2016-07-13,58.32
2016-07-14,58.439999
2016-07-15,58.709998999999996
2016-07-18,58.040001000000004
2016-07-19,58.139998999999996
2016-07-20,59.490002000000004
2016-07-21,58.32
2016-07-22,59.400002
2016-07-25,59.82
2016-07-26,59.689999
2016-07-27,59.5
2016-07-28,62.119999
2016-07-29,62.540001000000004
2016-08-01,62.040001000000004
2016-08-02,60.0
2016-08-03,60.09
2016-08-04,59.849998
2016-08-05,60.139998999999996
2016-08-08,61.34
2016-08-09,62.57
2016-08-10,62.169998
2016-08-11,63.450001
2016-08-12,64.230003
2016-08-15,64.910004
2016-08-16,63.779999
2016-08-17,63.119999
2016-08-18,63.830002
2016-08-19,64.790001
2016-08-22,63.860001000000004
2016-08-23,64.849998
2016-08-24,64.230003
2016-08-25,65.099998
2016-08-26,58.52
2016-08-29,59.75
2016-08-30,58.77
2016-08-31,58.240002000000004
2016-09-01,58.189999
2016-09-02,59.389998999999996
2016-09-06,61.049999
2016-09-07,61.080002
2016-09-08,60.919998
2016-09-09,59.639998999999996
2016-09-12,60.18
2016-09-13,58.189999
2016-09-14,58.77
2016-09-15,59.360001000000004
2016-09-16,59.060001
2016-09-19,58.82
2016-09-20,58.369999
2016-09-21,59.209998999999996
2016-09-22,59.130001
2016-09-23,58.150002
2016-09-26,57.59
2016-09-27,58.700001
2016-09-28,59.02
2016-09-29,57.73
2016-09-30,58.68
2016-10-03,61.18
2016-10-04,60.509997999999996
2016-10-05,60.889998999999996
2016-10-06,60.200001
2016-10-07,59.950001
2016-10-10,61.259997999999996
2016-10-11,59.630001
2016-10-12,57.380001
