Date,INTU
1997-06-06,4.4166669999999995
1997-06-09,4.3125
1997-06-10,4.1666669999999995
1997-06-11,4.0833330000000005
1997-06-12,4.0625
1997-06-13,4.0625
1997-06-16,4.1666669999999995
1997-06-17,4.2916669999999995
1997-06-18,4.2083330000000005
1997-06-19,4.2916669999999995
1997-06-20,4.1666669999999995
1997-06-23,3.989583
1997-06-24,3.9375
1997-06-25,3.875
1997-06-26,3.958333
1997-06-27,3.833333
1997-06-30,3.822917
1997-07-01,4.0
1997-07-02,4.0416669999999995
1997-07-03,4.0208330000000005
1997-07-07,4.09375
1997-07-08,4.1666669999999995
1997-07-09,4.0520830000000005
1997-07-10,4.0625
1997-07-11,4.0729169999999995
1997-07-14,4.1666669999999995
1997-07-15,4.1666669999999995
1997-07-16,4.1666669999999995
1997-07-17,4.1041669999999995
1997-07-18,4.0833330000000005
1997-07-21,4.0833330000000005
1997-07-22,4.1666669999999995
1997-07-23,4.0208330000000005
1997-07-24,4.1041669999999995
1997-07-25,4.0833330000000005
1997-07-28,4.0416669999999995
1997-07-29,3.989583
1997-07-30,4.1770830000000005
1997-07-31,4.1979169999999995
1997-08-01,4.5
1997-08-04,4.6770830000000005
1997-08-05,4.59375
1997-08-06,4.7395830000000005
1997-08-07,4.7916669999999995
1997-08-08,4.5833330000000005
1997-08-11,4.5416669999999995
1997-08-12,4.3958330000000005
1997-08-13,4.5
1997-08-14,4.3125
1997-08-15,4.1458330000000005
1997-08-18,4.1041669999999995
1997-08-19,4.1041669999999995
1997-08-20,4.0520830000000005
1997-08-21,4.0
1997-08-22,3.979167
1997-08-25,4.03125
1997-08-26,4.0
1997-08-27,4.0104169999999995
1997-08-28,4.6666669999999995
1997-08-29,4.3541669999999995
1997-09-02,4.65625
1997-09-03,4.7708330000000005
1997-09-04,4.28125
1997-09-05,4.28125
1997-09-08,4.1875
1997-09-09,4.2291669999999995
1997-09-10,4.1041669999999995
1997-09-11,4.1041669999999995
1997-09-12,4.1979169999999995
1997-09-15,4.2291669999999995
1997-09-16,4.3333330000000005
1997-09-17,4.3125
1997-09-18,4.375
1997-09-19,4.4583330000000005
1997-09-22,5.2291669999999995
1997-09-23,5.125
1997-09-24,5.4166669999999995
1997-09-25,5.1666669999999995
1997-09-26,5.2708330000000005
1997-09-29,5.6458330000000005
1997-09-30,5.3333330000000005
1997-10-01,5.2083330000000005
1997-10-02,5.4166669999999995
1997-10-03,5.4270830000000005
1997-10-06,5.5416669999999995
1997-10-07,5.625
1997-10-08,5.46875
1997-10-09,5.7708330000000005
1997-10-10,5.46875
1997-10-13,5.5833330000000005
1997-10-14,5.4166669999999995
1997-10-15,5.40625
1997-10-16,5.1875
1997-10-17,5.0208330000000005
1997-10-20,5.6666669999999995
1997-10-21,5.8541669999999995
1997-10-22,5.9583330000000005
1997-10-23,5.6979169999999995
1997-10-24,5.6458330000000005
1997-10-27,5.0416669999999995
1997-10-28,5.3541669999999995
1997-10-29,5.25
1997-10-30,5.2916669999999995
1997-10-31,5.4375
1997-11-03,5.6458330000000005
1997-11-04,5.5729169999999995
1997-11-05,5.3541669999999995
1997-11-06,5.1458330000000005
1997-11-07,5.0416669999999995
1997-11-10,5.1927080000000005
1997-11-11,5.125
1997-11-12,5.0104169999999995
1997-11-13,4.9583330000000005
1997-11-14,5.1458330000000005
1997-11-17,5.25
1997-11-18,4.9166669999999995
1997-11-19,4.8333330000000005
1997-11-20,5.0416669999999995
1997-11-21,4.9375
1997-11-24,4.6979169999999995
1997-11-25,4.5520830000000005
1997-11-26,5.1458330000000005
1997-11-28,5.03125
1997-12-01,5.3125
1997-12-02,5.6041669999999995
1997-12-03,5.4166669999999995
1997-12-04,5.5520830000000005
1997-12-05,5.9583330000000005
1997-12-08,6.3229169999999995
1997-12-09,6.2291669999999995
1997-12-10,5.875
1997-12-11,6.125
1997-12-12,5.6666669999999995
1997-12-15,5.9166669999999995
1997-12-16,6.1666669999999995
1997-12-17,6.0208330000000005
1997-12-18,5.8333330000000005
1997-12-19,6.1979169999999995
1997-12-22,6.3333330000000005
1997-12-23,6.375
1997-12-24,6.2083330000000005
1997-12-26,6.3333330000000005
1997-12-29,6.4270830000000005
1997-12-30,6.5416669999999995
1997-12-31,6.875
1998-01-02,6.7708330000000005
1998-01-05,6.6875
1998-01-06,6.6458330000000005
1998-01-07,6.375
1998-01-08,6.2604169999999995
1998-01-09,5.8541669999999995
1998-01-12,5.84375
1998-01-13,6.6875
1998-01-14,6.4166669999999995
1998-01-15,6.15625
1998-01-16,6.1458330000000005
1998-01-20,6.6041669999999995
1998-01-21,6.6666669999999995
1998-01-22,6.5
1998-01-23,6.2708330000000005
1998-01-26,6.1354169999999995
1998-01-27,6.2083330000000005
1998-01-28,6.6458330000000005
1998-01-29,6.3541669999999995
1998-01-30,6.2291669999999995
1998-02-02,6.5208330000000005
1998-02-03,6.6979169999999995
1998-02-04,7.0208330000000005
1998-02-05,7.2083330000000005
1998-02-06,7.1666669999999995
1998-02-09,7.1041669999999995
1998-02-10,7.21875
1998-02-11,8.0
1998-02-12,8.0
1998-02-13,8.645833
1998-02-17,8.166667
1998-02-18,7.9895830000000005
1998-02-19,8.270833
1998-02-20,8.4375
1998-02-23,8.6875
1998-02-24,8.3125
1998-02-25,7.7916669999999995
1998-02-26,7.9270830000000005
1998-02-27,7.75
1998-03-02,7.75
1998-03-03,7.65625
1998-03-04,7.6875
1998-03-05,7.2916669999999995
1998-03-06,7.7760419999999995
1998-03-09,7.4791669999999995
1998-03-10,7.7291669999999995
1998-03-11,7.9375
1998-03-12,7.8645830000000005
1998-03-13,8.020833
1998-03-16,7.8020830000000005
1998-03-17,7.5208330000000005
1998-03-18,7.9375
1998-03-19,7.8333330000000005
1998-03-20,7.5729169999999995
1998-03-23,7.78125
1998-03-24,7.8072919999999995
1998-03-25,8.166667
1998-03-26,8.25
1998-03-27,7.9895830000000005
1998-03-30,7.9166669999999995
1998-03-31,8.0625
1998-04-01,7.9427080000000005
1998-04-02,8.25
1998-04-03,8.114583
1998-04-06,8.21875
1998-04-07,7.9166669999999995
1998-04-08,7.8020830000000005
1998-04-09,8.072917
1998-04-13,8.020833
1998-04-14,8.041667
1998-04-15,8.520833
1998-04-16,8.895833
1998-04-17,8.520833
1998-04-20,8.46875
1998-04-21,8.541667
1998-04-22,8.489583
1998-04-23,8.0
1998-04-24,8.625
1998-04-27,8.40625
1998-04-28,8.5625
1998-04-29,8.75
1998-04-30,8.864583
1998-05-01,8.854167
1998-05-04,9.0
1998-05-05,8.8125
1998-05-06,8.822917
1998-05-07,8.583333
1998-05-08,8.625
1998-05-11,8.635417
1998-05-12,8.213542
1998-05-13,8.3125
1998-05-14,8.197917
1998-05-15,7.6458330000000005
1998-05-18,7.5
1998-05-19,8.229167
1998-05-20,8.135417
1998-05-21,7.9166669999999995
1998-05-22,8.09375
1998-05-26,8.333333
1998-05-27,8.1875
1998-05-28,8.041667
1998-05-29,7.8958330000000005
1998-06-01,7.8229169999999995
1998-06-02,7.8020830000000005
1998-06-03,7.5625
1998-06-04,7.6770830000000005
1998-06-05,7.6666669999999995
1998-06-08,7.6458330000000005
1998-06-09,7.6666669999999995
1998-06-10,7.90625
1998-06-11,7.9375
1998-06-12,8.104167
1998-06-15,8.197917
1998-06-16,8.364583
1998-06-17,8.53125
1998-06-18,8.541667
1998-06-19,8.375
1998-06-22,9.041667
1998-06-23,9.583333
1998-06-24,10.322917
1998-06-25,9.760417
1998-06-26,10.354167
1998-06-29,10.354167
1998-06-30,10.208333
1998-07-01,10.6875
1998-07-02,10.34375
1998-07-06,10.0625
1998-07-07,10.125
1998-07-08,10.3125
1998-07-09,10.5
1998-07-10,10.291667
1998-07-13,10.666667
1998-07-14,10.604167
1998-07-15,10.520833
1998-07-16,10.75
1998-07-17,10.6875
1998-07-20,10.833333
1998-07-21,11.083333
1998-07-22,10.958333
1998-07-23,10.28125
1998-07-24,9.802083
1998-07-27,9.416667
1998-07-28,8.84375
1998-07-29,8.520833
1998-07-30,8.65625
1998-07-31,8.291667
1998-08-03,8.1875
1998-08-04,7.3385419999999995
1998-08-05,8.104167
1998-08-06,8.104167
1998-08-07,8.5
1998-08-10,8.333333
1998-08-11,7.875
1998-08-12,7.9791669999999995
1998-08-13,7.8645830000000005
1998-08-14,7.65625
1998-08-17,8.0625
1998-08-18,8.520833
1998-08-19,8.291667
1998-08-20,8.25
1998-08-21,7.9166669999999995
1998-08-24,8.145833
1998-08-25,8.25
1998-08-26,8.010417
1998-08-27,7.5416669999999995
1998-08-28,7.1875
1998-08-31,5.6979169999999995
1998-09-01,6.7083330000000005
1998-09-02,6.3854169999999995
1998-09-03,6.6875
1998-09-04,6.5416669999999995
1998-09-08,7.3854169999999995
1998-09-09,7.21875
1998-09-10,6.7291669999999995
1998-09-11,6.8125
1998-09-14,6.8854169999999995
1998-09-15,6.78125
1998-09-16,7.0833330000000005
1998-09-17,6.7708330000000005
1998-09-18,6.5
1998-09-21,6.5208330000000005
1998-09-22,6.6041669999999995
1998-09-23,7.6875
1998-09-24,7.0833330000000005
1998-09-25,7.5625
1998-09-28,7.8333330000000005
1998-09-29,7.75
1998-09-30,7.7604169999999995
1998-10-01,7.25
1998-10-02,7.2083330000000005
1998-10-05,6.6458330000000005
1998-10-06,6.5729169999999995
1998-10-07,6.7083330000000005
1998-10-08,6.2083330000000005
1998-10-09,6.4791669999999995
1998-10-12,6.9583330000000005
1998-10-13,6.53125
1998-10-14,7.0208330000000005
1998-10-15,7.7760419999999995
1998-10-16,7.4270830000000005
1998-10-19,7.8541669999999995
1998-10-20,7.5833330000000005
1998-10-21,7.78125
1998-10-22,8.052083
1998-10-23,7.7916669999999995
1998-10-26,7.9166669999999995
1998-10-27,7.9270830000000005
1998-10-28,7.8958330000000005
1998-10-29,8.145833
1998-10-30,8.416667
1998-11-02,8.916667
1998-11-03,8.333333
1998-11-04,8.354167
1998-11-05,8.4375
1998-11-06,8.3125
1998-11-09,8.46875
1998-11-10,8.869792
1998-11-11,9.21875
1998-11-12,9.59375
1998-11-13,8.958333
1998-11-16,8.895833
1998-11-17,9.645833
1998-11-18,10.0
1998-11-19,10.0
1998-11-20,9.583333
1998-11-23,10.6875
1998-11-24,9.979167
1998-11-25,9.75
1998-11-27,10.083333
1998-11-30,9.645833
1998-12-01,9.208333
1998-12-02,10.1875
1998-12-03,9.916667
1998-12-04,10.208333
1998-12-07,10.604167
1998-12-08,10.8125
1998-12-09,10.989583
1998-12-10,10.71875
1998-12-11,10.614583
1998-12-14,10.604167
1998-12-15,10.260417
1998-12-16,10.333333
1998-12-17,10.729167
1998-12-18,11.145833
1998-12-21,11.666667
1998-12-22,11.041667
1998-12-23,11.177083
1998-12-24,11.416667
1998-12-28,12.041667
1998-12-29,11.625
1998-12-30,11.1875
1998-12-31,12.083333
1999-01-04,12.40625
1999-01-05,13.072917
1999-01-06,14.729167000000002
1999-01-07,14.375
1999-01-08,14.520832999999998
1999-01-11,14.3125
1999-01-12,13.135417000000002
1999-01-13,12.833333
1999-01-14,13.114582999999998
1999-01-15,14.197917000000002
1999-01-19,16.385416
1999-01-20,15.708332999999998
1999-01-21,14.395832999999998
1999-01-22,14.083332999999998
1999-01-25,13.854167000000002
1999-01-26,14.4375
1999-01-27,13.979167000000002
1999-01-28,14.34375
1999-01-29,15.166667000000002
1999-02-01,15.25
1999-02-02,14.666667000000002
1999-02-03,15.395832999999998
1999-02-04,14.916667000000002
1999-02-05,14.135417000000002
1999-02-08,14.3125
1999-02-09,13.84375
1999-02-10,12.895833
1999-02-11,14.333332999999998
1999-02-12,13.75
1999-02-16,13.375
1999-02-17,12.958333
1999-02-18,12.84375
1999-02-19,13.3125
1999-02-22,14.96875
1999-02-23,15.145832999999998
1999-02-24,14.927082999999998
1999-02-25,14.927082999999998
1999-02-26,16.489584
1999-03-01,16.083334
1999-03-02,15.09375
1999-03-03,14.666667000000002
1999-03-04,15.1875
1999-03-05,14.4375
1999-03-08,15.083332999999998
1999-03-09,15.552082999999998
1999-03-10,15.25
1999-03-11,15.3125
1999-03-12,14.6875
1999-03-15,15.604167000000002
1999-03-16,15.291667000000002
1999-03-17,15.302082999999998
1999-03-18,16.333334
1999-03-19,15.145832999999998
1999-03-22,16.260416
1999-03-23,15.770832999999998
1999-03-24,15.291667000000002
1999-03-25,15.739582999999998
1999-03-26,15.9375
1999-03-29,17.427084
1999-03-30,16.958334
1999-03-31,16.958334
1999-04-01,17.010416
1999-04-05,17.65625
1999-04-06,17.333334
1999-04-07,17.416666
1999-04-08,18.375
1999-04-09,17.677084
1999-04-12,17.479166
1999-04-13,17.270834
1999-04-14,16.125
1999-04-15,14.791667000000002
1999-04-16,15.927082999999998
1999-04-19,13.15625
1999-04-20,13.333332999999998
1999-04-21,13.833332999999998
1999-04-22,15.104167000000002
1999-04-23,15.75
1999-04-26,15.739582999999998
1999-04-27,15.208332999999998
1999-04-28,14.0625
1999-04-29,13.875
1999-04-30,14.354167000000002
1999-05-03,13.15625
1999-05-04,12.125
1999-05-05,13.020833
1999-05-06,13.614582999999998
1999-05-07,13.104167
1999-05-10,12.791667
1999-05-11,12.489583
1999-05-12,13.25
1999-05-13,12.625
1999-05-14,12.25
1999-05-17,12.302083
1999-05-18,12.583333
1999-05-19,12.833333
1999-05-20,12.979167
1999-05-21,13.208332999999998
1999-05-24,12.6875
1999-05-25,12.927083
1999-05-26,12.822917
1999-05-27,13.760417000000002
1999-05-28,13.5625
1999-06-01,13.15625
1999-06-02,14.322917000000002
1999-06-03,13.958332999999998
1999-06-04,14.697917000000002
1999-06-07,15.010417000000002
1999-06-08,14.416667000000002
1999-06-09,14.473957999999998
1999-06-10,13.84375
1999-06-11,13.989582999999998
1999-06-14,13.416667000000002
1999-06-15,13.0
1999-06-16,13.791667000000002
1999-06-17,14.302082999999998
1999-06-18,13.96875
1999-06-21,14.083332999999998
1999-06-22,14.1875
1999-06-23,14.447917000000002
1999-06-24,14.010417000000002
1999-06-25,13.833332999999998
1999-06-28,14.354167000000002
1999-06-29,14.895832999999998
1999-06-30,15.020832999999998
1999-07-01,15.5
1999-07-02,15.645832999999998
1999-07-06,15.0625
1999-07-07,15.5
1999-07-08,16.375
1999-07-09,16.21875
1999-07-12,15.375
1999-07-13,15.854167000000002
1999-07-14,16.041666
1999-07-15,15.958332999999998
1999-07-16,16.28125
1999-07-19,15.416667000000002
1999-07-20,15.0625
1999-07-21,14.979167000000002
1999-07-22,13.770832999999998
1999-07-23,14.3125
1999-07-26,13.864582999999998
1999-07-27,14.145832999999998
1999-07-28,14.333332999999998
1999-07-29,13.65625
1999-07-30,13.635417000000002
1999-08-02,13.625
1999-08-03,12.989583
1999-08-04,12.28125
1999-08-05,13.291667000000002
1999-08-06,12.46875
1999-08-09,12.083333
1999-08-10,11.90625
1999-08-11,12.5
1999-08-12,12.645833
1999-08-13,13.552082999999998
1999-08-16,13.427082999999998
1999-08-17,13.239582999999998
1999-08-18,13.677082999999998
1999-08-19,13.125
1999-08-20,13.354167000000002
1999-08-23,13.395832999999998
1999-08-24,13.395832999999998
1999-08-25,14.104167000000002
1999-08-26,13.8125
1999-08-27,15.177082999999998
1999-08-30,14.65625
1999-08-31,14.927082999999998
1999-09-01,15.229167000000002
1999-09-02,15.020832999999998
1999-09-03,15.635417000000002
1999-09-07,15.666667000000002
1999-09-08,15.333332999999998
1999-09-09,16.177084
1999-09-10,17.166666
1999-09-13,16.78125
1999-09-14,17.635416
1999-09-15,16.916666
1999-09-16,16.625
1999-09-17,17.166666
1999-09-20,17.34375
1999-09-21,17.15625
1999-09-22,17.208334
1999-09-23,16.760416
1999-09-24,15.677082999999998
1999-09-27,15.03125
1999-09-28,15.625
1999-09-29,14.958332999999998
1999-09-30,14.609375
1999-10-01,14.625
1999-10-04,15.46875
1999-10-05,15.1875
1999-10-06,15.0625
1999-10-07,13.5
1999-10-08,13.125
1999-10-11,14.09375
1999-10-12,13.09375
1999-10-13,13.03125
1999-10-14,13.0
1999-10-15,12.53125
1999-10-18,11.5
1999-10-19,11.84375
1999-10-20,12.1875
1999-10-21,13.25
1999-10-22,13.375
1999-10-25,13.25
1999-10-26,13.5625
1999-10-27,13.40625
1999-10-28,13.8125
1999-10-29,14.5625
1999-11-01,15.1875
1999-11-02,14.5625
1999-11-03,14.5
1999-11-04,15.125
1999-11-05,15.96875
1999-11-08,15.5
1999-11-09,15.53125
1999-11-10,15.9375
1999-11-11,16.40625
1999-11-12,16.875
1999-11-15,16.96875
1999-11-16,16.875
1999-11-17,17.59375
1999-11-18,19.875
1999-11-19,19.71875
1999-11-22,20.9375
1999-11-23,22.03125
1999-11-24,25.1875
1999-11-26,29.4375
1999-11-29,26.34375
1999-11-30,25.0
1999-12-01,25.53125
1999-12-02,27.53125
1999-12-03,30.0
1999-12-06,29.5
1999-12-07,30.8125
1999-12-08,28.125
1999-12-09,28.40625
1999-12-10,28.875
1999-12-13,29.125
1999-12-14,27.84375
1999-12-15,26.875
1999-12-16,26.6875
1999-12-17,26.4375
1999-12-20,26.65625
1999-12-21,27.5625
1999-12-22,29.6875
1999-12-23,29.28125
1999-12-27,29.84375
1999-12-28,29.34375
1999-12-29,30.59375
1999-12-30,30.34375
1999-12-31,29.96875
2000-01-03,30.125
2000-01-04,30.4375
2000-01-05,39.21875
2000-01-06,35.0
2000-01-07,36.78125
2000-01-10,42.5625
2000-01-11,41.1875
2000-01-12,35.5625
2000-01-13,40.0
2000-01-14,40.6875
2000-01-18,38.375
2000-01-19,37.25
2000-01-20,38.1875
2000-01-21,37.8125
2000-01-24,33.78125
2000-01-25,35.15625
2000-01-26,32.875
2000-01-27,32.0
2000-01-28,28.875
2000-01-31,30.15625
2000-02-01,32.40625
2000-02-02,33.9375
2000-02-03,34.8125
2000-02-04,34.625
2000-02-07,33.78125
2000-02-08,34.5
2000-02-09,32.625
2000-02-10,31.875
2000-02-11,30.5
2000-02-14,29.875
2000-02-15,28.71875
2000-02-16,30.53125
2000-02-17,32.15625
2000-02-18,30.59375
2000-02-22,31.0625
2000-02-23,33.78125
2000-02-24,36.15625
2000-02-25,29.28125
2000-02-28,26.84375
2000-02-29,26.25
2000-03-01,24.125
2000-03-02,23.28125
2000-03-03,26.4375
2000-03-06,27.53125
2000-03-07,25.84375
2000-03-08,25.6875
2000-03-09,28.125
2000-03-10,29.21875
2000-03-13,26.75
2000-03-14,25.53125
2000-03-15,25.03125
2000-03-16,25.96875
2000-03-17,27.25
2000-03-20,25.5
2000-03-21,26.46875
2000-03-22,26.21875
2000-03-23,27.96875
2000-03-24,29.875
2000-03-27,29.46875
2000-03-28,28.03125
2000-03-29,25.96875
2000-03-30,25.46875
2000-03-31,27.1875
2000-04-03,24.65625
2000-04-04,25.84375
2000-04-05,24.8125
2000-04-06,24.375
2000-04-07,25.15625
2000-04-10,20.5
2000-04-11,19.75
2000-04-12,18.71875
2000-04-13,17.8125
2000-04-14,16.0
2000-04-17,16.9375
2000-04-18,18.375
2000-04-19,17.46875
2000-04-20,17.5
2000-04-24,15.875
2000-04-25,17.78125
2000-04-26,18.5625
2000-04-27,20.0
2000-04-28,17.96875
2000-05-01,18.0625
2000-05-02,17.25
2000-05-03,16.03125
2000-05-04,16.75
2000-05-05,17.3125
2000-05-08,16.0
2000-05-09,15.78125
2000-05-10,15.09375
2000-05-11,15.03125
2000-05-12,14.28125
2000-05-15,14.125
2000-05-16,14.1875
2000-05-17,14.0
2000-05-18,13.0625
2000-05-19,14.5625
2000-05-22,14.15625
2000-05-23,13.53125
2000-05-24,17.53125
2000-05-25,15.96875
2000-05-26,16.65625
2000-05-30,19.125
2000-05-31,18.125
2000-06-01,19.1875
2000-06-02,20.46875
2000-06-05,21.3125
2000-06-06,19.4375
2000-06-07,18.84375
2000-06-08,18.625
2000-06-09,19.28125
2000-06-12,18.21875
2000-06-13,18.25
2000-06-14,18.46875
2000-06-15,19.15625
2000-06-16,19.101563
2000-06-19,19.40625
2000-06-20,18.90625
2000-06-21,18.96875
2000-06-22,18.875
2000-06-23,18.5
2000-06-26,19.40625
2000-06-27,19.1875
2000-06-28,19.40625
2000-06-29,20.8125
2000-06-30,20.6875
2000-07-03,20.15625
2000-07-05,22.03125
2000-07-06,22.375
2000-07-07,22.21875
2000-07-10,22.375
2000-07-11,21.875
2000-07-12,21.21875
2000-07-13,21.34375
2000-07-14,21.125
2000-07-17,20.53125
2000-07-18,19.78125
2000-07-19,19.53125
2000-07-20,19.4375
2000-07-21,18.9375
2000-07-24,18.5625
2000-07-25,18.65625
2000-07-26,17.71875
2000-07-27,17.34375
2000-07-28,16.5625
2000-07-31,17.0
2000-08-01,17.5
2000-08-02,19.59375
2000-08-03,19.5
2000-08-04,19.5
2000-08-07,20.75
2000-08-08,21.09375
2000-08-09,20.28125
2000-08-10,19.875
2000-08-11,20.4375
2000-08-14,21.28125
2000-08-15,21.375
2000-08-16,23.8125
2000-08-17,23.71875
2000-08-18,23.46875
2000-08-21,23.125
2000-08-22,23.03125
2000-08-23,27.3125
2000-08-24,27.71875
2000-08-25,27.46875
2000-08-28,26.9375
2000-08-29,27.59375
2000-08-30,28.9375
2000-08-31,29.9375
2000-09-01,29.46875
2000-09-05,28.46875
2000-09-06,28.75
2000-09-07,29.6875
2000-09-08,29.875
2000-09-11,29.28125
2000-09-12,29.96875
2000-09-13,29.375
2000-09-14,28.375
2000-09-15,28.15625
2000-09-18,25.90625
2000-09-19,29.03125
2000-09-20,28.8125
2000-09-21,27.75
2000-09-22,26.25
2000-09-25,25.8125
2000-09-26,28.03125
2000-09-27,27.875
2000-09-28,29.21875
2000-09-29,28.5
2000-10-02,27.03125
2000-10-03,25.90625
2000-10-04,26.8125
2000-10-05,27.59375
2000-10-06,26.9375
2000-10-09,27.125
2000-10-10,26.625
2000-10-11,23.65625
2000-10-12,22.8125
2000-10-13,23.34375
2000-10-16,22.8125
2000-10-17,22.1875
2000-10-18,23.34375
2000-10-19,26.25
2000-10-20,26.5625
2000-10-23,27.15625
2000-10-24,27.28125
2000-10-25,26.125
2000-10-26,27.21875
2000-10-27,27.75
2000-10-30,28.0
2000-10-31,30.71875
2000-11-01,33.75
2000-11-02,34.5
2000-11-03,31.625
2000-11-06,31.9375
2000-11-07,33.75
2000-11-08,31.75
2000-11-09,32.40625
2000-11-10,30.4375
2000-11-13,27.78125
2000-11-14,29.46875
2000-11-15,30.46875
2000-11-16,29.28125
2000-11-17,30.6875
2000-11-20,26.6875
2000-11-21,24.09375
2000-11-22,21.9375
2000-11-24,22.875
2000-11-27,23.84375
2000-11-28,24.296875
2000-11-29,23.75
2000-11-30,22.78125
2000-12-01,23.03125
2000-12-04,22.75
2000-12-05,25.4375
2000-12-06,24.34375
2000-12-07,24.21875
2000-12-08,24.5625
2000-12-11,26.28125
2000-12-12,25.46875
2000-12-13,25.4375
2000-12-14,24.5625
2000-12-15,24.125
2000-12-18,23.0
2000-12-19,21.3125
2000-12-20,19.1875
2000-12-21,19.90625
2000-12-22,17.625
2000-12-26,17.46875
2000-12-27,18.96875
2000-12-28,20.5
2000-12-29,19.71875
2001-01-02,18.125
2001-01-03,19.53125
2001-01-04,20.21875
2001-01-05,18.125
2001-01-08,16.46875
2001-01-09,17.03125
2001-01-10,17.625
2001-01-11,17.5
2001-01-12,17.03125
2001-01-16,17.03125
2001-01-17,17.5
2001-01-18,18.21875
2001-01-19,18.0
2001-01-22,17.5625
2001-01-23,17.75
2001-01-24,18.75
2001-01-25,19.25
2001-01-26,18.0625
2001-01-29,18.0
2001-01-30,18.90625
2001-01-31,19.75
2001-02-01,19.9375
2001-02-02,19.9375
2001-02-05,20.03125
2001-02-06,21.84375
2001-02-07,19.25
2001-02-08,18.46875
2001-02-09,17.03125
2001-02-12,18.09375
2001-02-13,17.25
2001-02-14,17.84375
2001-02-15,18.28125
2001-02-16,17.40625
2001-02-20,16.34375
2001-02-21,19.0
2001-02-22,19.15625
2001-02-23,19.9375
2001-02-26,22.5625
2001-02-27,21.71875
2001-02-28,20.5625
2001-03-01,22.125
2001-03-02,20.6875
2001-03-05,21.0625
2001-03-06,21.40625
2001-03-07,23.21875
2001-03-08,22.21875
2001-03-09,21.03125
2001-03-12,20.085938
2001-03-13,21.90625
2001-03-14,21.125
2001-03-15,14.90625
2001-03-16,15.1875
2001-03-19,15.59375
2001-03-20,14.53125
2001-03-21,14.46875
2001-03-22,15.25
2001-03-23,15.21875
2001-03-26,15.148438
2001-03-27,16.09375
2001-03-28,14.34375
2001-03-29,14.0
2001-03-30,13.875
2001-04-02,12.4375
2001-04-03,11.71875
2001-04-04,12.4375
2001-04-05,14.804688
2001-04-06,14.75
2001-04-09,14.87
2001-04-10,15.6
2001-04-11,14.54
2001-04-12,14.585
2001-04-16,13.615
2001-04-17,14.265
2001-04-18,15.255
2001-04-19,15.86
2001-04-20,15.495
2001-04-23,14.73
2001-04-24,14.69
2001-04-25,15.44
2001-04-26,14.685
2001-04-27,15.225
2001-04-30,16.02
2001-05-01,16.059998999999998
2001-05-02,16.485001
2001-05-03,15.45
2001-05-04,17.370001000000002
2001-05-07,16.5
2001-05-08,17.445
2001-05-09,17.02
2001-05-10,17.014999
2001-05-11,16.76
2001-05-14,16.655001000000002
2001-05-15,16.469998999999998
2001-05-16,17.305
2001-05-17,17.615
2001-05-18,16.110001
2001-05-21,15.81
2001-05-22,15.575
2001-05-23,16.674999
2001-05-24,17.665001
2001-05-25,17.879998999999998
2001-05-29,16.205
2001-05-30,15.18
2001-05-31,16.030001000000002
2001-06-01,16.195
2001-06-04,15.935
2001-06-05,16.805
2001-06-06,17.24
2001-06-07,17.809998999999998
2001-06-08,17.795
2001-06-11,17.969998999999998
2001-06-12,18.375
2001-06-13,18.365
2001-06-14,17.469998999999998
2001-06-15,17.895
2001-06-18,17.67
2001-06-19,17.809998999999998
2001-06-20,18.924999
2001-06-21,19.74
2001-06-22,17.84
2001-06-25,17.934998999999998
2001-06-26,18.075001
2001-06-27,18.334999
2001-06-28,19.165001
2001-06-29,19.995001000000002
2001-07-02,19.415001
2001-07-03,18.629998999999998
2001-07-05,18.48
2001-07-06,17.445
2001-07-09,17.995001000000002
2001-07-10,17.59
2001-07-11,18.004998999999998
2001-07-12,18.995001000000002
2001-07-13,18.67
2001-07-16,17.424999
2001-07-17,17.370001000000002
2001-07-18,16.620001000000002
2001-07-19,16.549999
2001-07-20,16.59
2001-07-23,16.059998999999998
2001-07-24,16.09
2001-07-25,16.535
2001-07-26,17.0
2001-07-27,16.639999
2001-07-30,17.055
2001-07-31,17.190001000000002
2001-08-01,17.135
2001-08-02,16.360001
2001-08-03,16.235001
2001-08-06,15.72
2001-08-07,15.85
2001-08-08,15.64
2001-08-09,15.795
2001-08-10,15.3
2001-08-13,15.33
2001-08-14,14.85
2001-08-15,14.54
2001-08-16,15.36
2001-08-17,15.045
2001-08-20,15.6
2001-08-21,14.725
2001-08-22,18.02
2001-08-23,17.860001
2001-08-24,19.52
2001-08-27,19.040001
2001-08-28,18.629998999999998
2001-08-29,18.25
2001-08-30,18.27
2001-08-31,18.889999
2001-09-04,18.395
2001-09-05,18.120001000000002
2001-09-06,17.775
2001-09-07,17.57
2001-09-10,18.17
2001-09-17,17.08
2001-09-18,16.299999
2001-09-19,16.285
2001-09-20,16.040001
2001-09-21,15.98
2001-09-24,16.195
2001-09-25,15.515
2001-09-26,16.004998999999998
2001-09-27,17.9
2001-09-28,17.9
2001-10-01,18.195
2001-10-02,17.725
2001-10-03,17.465
2001-10-04,17.5
2001-10-05,17.870001000000002
2001-10-08,18.24
2001-10-09,18.174999
2001-10-10,18.110001
2001-10-11,17.525
2001-10-12,17.530001000000002
2001-10-15,17.610001
2001-10-16,18.709999
2001-10-17,18.33
2001-10-18,18.629998999999998
