Date,FLT
2011-07-26,29.33
2011-07-27,29.299999
2011-07-28,29.48
2011-07-29,29.639999
2011-08-01,29.620001000000002
2011-08-02,29.190001000000002
2011-08-03,29.110001
2011-08-04,28.4
2011-08-05,30.01
2011-08-08,26.969998999999998
2011-08-09,28.860001
2011-08-10,28.42
2011-08-11,27.450001
2011-08-12,26.959999
2011-08-15,27.01
2011-08-16,26.290001
2011-08-17,27.0
2011-08-18,25.58
2011-08-19,25.26
2011-08-22,25.25
2011-08-23,26.82
2011-08-24,27.879998999999998
2011-08-25,27.91
2011-08-26,28.0
2011-08-29,28.469998999999998
2011-08-30,28.07
2011-08-31,28.41
2011-09-01,28.26
2011-09-02,27.889999
2011-09-06,27.809998999999998
2011-09-07,28.030001000000002
2011-09-08,27.799999
2011-09-09,27.68
2011-09-12,27.879998999999998
2011-09-13,28.02
2011-09-14,28.42
2011-09-15,28.85
2011-09-16,29.1
2011-09-19,28.219998999999998
2011-09-20,27.85
2011-09-21,26.75
2011-09-22,26.24
2011-09-23,26.610001
2011-09-26,26.219998999999998
2011-09-27,27.059998999999998
2011-09-28,26.809998999999998
2011-09-29,26.24
2011-09-30,26.26
2011-10-03,25.780001000000002
2011-10-04,27.299999
2011-10-05,27.75
2011-10-06,28.030001000000002
2011-10-07,27.799999
2011-10-10,28.01
2011-10-11,28.0
2011-10-12,28.219998999999998
2011-10-13,28.110001
2011-10-14,28.08
2011-10-17,27.26
2011-10-18,27.719998999999998
2011-10-19,27.9
2011-10-20,27.73
2011-10-21,27.75
2011-10-24,28.049999
2011-10-25,27.940001000000002
2011-10-26,28.0
2011-10-27,28.219998999999998
2011-10-28,28.190001000000002
2011-10-31,27.959999
2011-11-01,27.299999
2011-11-02,27.83
2011-11-03,28.27
2011-11-04,27.969998999999998
2011-11-07,28.049999
2011-11-08,27.85
2011-11-09,26.91
2011-11-10,28.43
2011-11-11,29.549999
2011-11-14,28.74
2011-11-15,28.969998999999998
2011-11-16,28.809998999999998
2011-11-17,28.16
2011-11-18,28.23
2011-11-21,27.9
2011-11-22,27.75
2011-11-23,27.190001000000002
2011-11-25,26.98
2011-11-28,27.370001000000002
2011-11-29,27.73
2011-11-30,28.4
2011-12-01,28.41
2011-12-02,28.68
2011-12-05,28.950001
2011-12-06,28.940001000000002
2011-12-07,28.91
2011-12-08,28.74
2011-12-09,29.26
2011-12-12,28.93
2011-12-13,29.41
2011-12-14,29.959999
2011-12-15,28.440001000000002
2011-12-16,29.16
2011-12-19,28.52
2011-12-20,29.5
2011-12-21,29.48
2011-12-22,29.52
2011-12-23,29.49
2011-12-27,29.629998999999998
2011-12-28,29.440001000000002
2011-12-29,29.68
2011-12-30,29.870001000000002
2012-01-03,30.559998999999998
2012-01-04,30.549999
2012-01-05,31.15
2012-01-06,31.18
2012-01-09,31.57
2012-01-10,32.02
2012-01-11,32.400002
2012-01-12,32.529999
2012-01-13,32.32
2012-01-17,32.549999
2012-01-18,32.77
2012-01-19,33.240002000000004
2012-01-20,33.200001
2012-01-23,33.52
2012-01-24,33.66
2012-01-25,33.970001
2012-01-26,33.759997999999996
2012-01-27,34.110001000000004
2012-01-30,33.82
2012-01-31,33.990002000000004
2012-02-01,34.349998
2012-02-02,34.470001
2012-02-03,34.740002000000004
2012-02-06,35.23
2012-02-07,35.209998999999996
2012-02-08,35.740002000000004
2012-02-09,36.75
2012-02-10,36.490002000000004
2012-02-13,35.400002
2012-02-14,36.139998999999996
2012-02-15,36.139998999999996
2012-02-16,36.419998
2012-02-17,36.66
2012-02-21,36.200001
2012-02-22,36.57
2012-02-23,37.169998
2012-02-24,37.400002
2012-02-27,36.98
2012-02-28,36.990002000000004
2012-02-29,37.029999
2012-03-01,37.5
2012-03-02,36.950001
2012-03-05,37.119999
2012-03-06,35.889998999999996
2012-03-07,36.470001
2012-03-08,36.869999
2012-03-09,37.240002000000004
2012-03-12,37.200001
2012-03-13,37.700001
2012-03-14,37.0
2012-03-15,38.59
2012-03-16,38.610001000000004
2012-03-19,38.630001
2012-03-20,38.740002000000004
2012-03-21,38.959998999999996
2012-03-22,39.029999
2012-03-23,39.41
2012-03-26,39.73
2012-03-27,39.900002
2012-03-28,39.630001
2012-03-29,39.529999
2012-03-30,38.77
2012-04-02,38.959998999999996
2012-04-03,39.220001
2012-04-04,39.18
2012-04-05,39.25
2012-04-09,38.709998999999996
2012-04-10,37.860001000000004
2012-04-11,38.349998
2012-04-12,38.700001
2012-04-13,38.549999
2012-04-16,38.080002
2012-04-17,39.119999
2012-04-18,38.669998
2012-04-19,38.490002000000004
2012-04-20,38.619999
2012-04-23,38.630001
2012-04-24,39.07
2012-04-25,40.07
2012-04-26,40.0
2012-04-27,40.080002
2012-04-30,39.549999
2012-05-01,40.790001000000004
2012-05-02,40.470001
2012-05-03,40.650002
2012-05-04,40.27
2012-05-07,40.259997999999996
2012-05-08,40.549999
2012-05-09,40.869999
2012-05-10,39.529999
2012-05-11,39.68
2012-05-14,39.34
2012-05-15,39.209998999999996
2012-05-16,39.009997999999996
2012-05-17,38.990002000000004
2012-05-18,37.740002000000004
2012-05-21,38.0
2012-05-22,37.639998999999996
2012-05-23,37.849998
2012-05-24,38.540001000000004
2012-05-25,38.459998999999996
2012-05-29,38.689999
2012-05-30,38.200001
2012-05-31,37.900002
2012-06-01,36.209998999999996
2012-06-04,36.68
2012-06-05,37.029999
2012-06-06,38.540001000000004
2012-06-07,38.599998
2012-06-08,36.669998
2012-06-11,36.580002
2012-06-12,36.990002000000004
2012-06-13,37.23
2012-06-14,37.279999
2012-06-15,37.450001
2012-06-18,37.93
2012-06-19,38.23
2012-06-20,37.59
2012-06-21,36.459998999999996
2012-06-22,35.0
2012-06-25,34.43
2012-06-26,34.389998999999996
2012-06-27,34.09
2012-06-28,34.009997999999996
2012-06-29,35.040001000000004
2012-07-02,34.950001
2012-07-03,35.599998
2012-07-05,35.290001000000004
2012-07-06,34.84
2012-07-09,35.369999
2012-07-10,35.290001000000004
2012-07-11,35.68
2012-07-12,36.139998999999996
2012-07-13,36.470001
2012-07-16,35.959998999999996
2012-07-17,36.439999
2012-07-18,36.279999
2012-07-19,36.34
2012-07-20,36.009997999999996
2012-07-23,35.48
2012-07-24,35.470001
2012-07-25,35.77
2012-07-26,36.52
2012-07-27,37.27
2012-07-30,36.98
2012-07-31,36.919998
2012-08-01,36.389998999999996
2012-08-02,35.779999
2012-08-03,36.07
2012-08-06,35.990002000000004
2012-08-07,36.560001
2012-08-08,36.700001
2012-08-09,40.080002
2012-08-10,40.650002
2012-08-13,39.990002000000004
2012-08-14,40.709998999999996
2012-08-15,41.959998999999996
2012-08-16,42.779999
2012-08-17,42.540001000000004
2012-08-20,43.439999
2012-08-21,43.389998999999996
2012-08-22,43.169998
2012-08-23,42.77
2012-08-24,42.77
2012-08-27,43.099998
2012-08-28,42.990002000000004
2012-08-29,43.34
2012-08-30,42.869999
2012-08-31,43.18
2012-09-04,43.060001
2012-09-05,42.990002000000004
2012-09-06,44.459998999999996
2012-09-07,44.119999
2012-09-10,44.02
2012-09-11,43.799999
2012-09-12,43.970001
2012-09-13,44.25
2012-09-14,44.630001
2012-09-17,43.799999
2012-09-18,43.959998999999996
2012-09-19,44.610001000000004
2012-09-20,43.959998999999996
2012-09-21,45.599998
2012-09-24,45.220001
2012-09-25,43.970001
2012-09-26,43.98
2012-09-27,44.389998999999996
2012-09-28,44.799999
2012-10-01,44.380001
2012-10-02,44.799999
2012-10-03,45.240002000000004
2012-10-04,45.540001000000004
2012-10-05,45.650002
2012-10-08,45.310001
2012-10-09,45.639998999999996
2012-10-10,45.66
2012-10-11,46.0
2012-10-12,45.599998
2012-10-15,45.84
2012-10-16,45.82
2012-10-17,46.32
2012-10-18,47.200001
2012-10-19,47.07
2012-10-22,47.52
2012-10-23,46.700001
2012-10-24,46.599998
2012-10-25,46.32
2012-10-26,46.639998999999996
2012-10-31,47.41
2012-11-01,47.630001
2012-11-02,47.419998
2012-11-05,47.209998999999996
2012-11-06,47.529999
2012-11-07,46.220001
2012-11-08,46.139998999999996
2012-11-09,47.880001
2012-11-12,48.639998999999996
2012-11-13,48.52
2012-11-14,48.310001
2012-11-15,48.470001
2012-11-16,48.650002
2012-11-19,49.470001
2012-11-20,50.549999
2012-11-21,51.119999
2012-11-23,51.709998999999996
2012-11-26,51.200001
2012-11-27,52.700001
2012-11-28,52.189999
2012-11-29,51.59
2012-11-30,52.189999
2012-12-03,51.93
2012-12-04,51.669998
2012-12-05,52.450001
2012-12-06,52.450001
2012-12-07,52.740002000000004
2012-12-10,51.700001
2012-12-11,51.290001000000004
2012-12-12,51.349998
2012-12-13,50.529999
2012-12-14,50.419998
2012-12-17,50.740002000000004
2012-12-18,51.52
2012-12-19,51.900002
2012-12-20,52.52
2012-12-21,53.099998
2012-12-24,53.490002000000004
2012-12-26,53.279999
2012-12-27,53.130001
2012-12-28,52.849998
2012-12-31,53.650002
2013-01-02,55.18
2013-01-03,54.889998999999996
2013-01-04,55.0
2013-01-07,55.810001
2013-01-08,55.740002000000004
2013-01-09,55.98
2013-01-10,56.709998999999996
2013-01-11,56.57
2013-01-14,56.93
2013-01-15,57.200001
2013-01-16,57.169998
2013-01-17,58.189999
2013-01-18,59.080002
2013-01-22,58.73
2013-01-23,58.02
2013-01-24,59.360001000000004
2013-01-25,60.259997999999996
2013-01-28,59.34
2013-01-29,59.080002
2013-01-30,59.509997999999996
2013-01-31,59.84
2013-02-01,60.029999
2013-02-04,59.779999
2013-02-05,59.889998999999996
2013-02-06,59.900002
2013-02-07,59.549999
2013-02-08,66.010002
2013-02-11,66.150002
2013-02-12,66.029999
2013-02-13,66.040001
2013-02-14,66.529999
2013-02-15,68.470001
2013-02-19,69.550003
2013-02-20,68.650002
2013-02-21,67.699997
2013-02-22,67.970001
2013-02-25,67.279999
2013-02-26,67.449997
2013-02-27,68.230003
2013-02-28,69.809998
2013-03-01,70.339996
2013-03-04,71.18
2013-03-05,72.07
2013-03-06,72.25
2013-03-07,69.879997
2013-03-08,70.519997
2013-03-11,70.410004
2013-03-12,70.400002
2013-03-13,70.5
2013-03-14,70.559998
2013-03-15,69.519997
2013-03-18,69.459999
2013-03-19,68.83000200000001
2013-03-20,69.739998
2013-03-21,72.379997
2013-03-22,75.82
2013-03-25,75.459999
2013-03-26,76.690002
2013-03-27,76.050003
2013-03-28,76.66999799999999
2013-04-01,77.239998
2013-04-02,77.83000200000001
2013-04-03,77.269997
2013-04-04,77.260002
2013-04-05,75.25
2013-04-08,76.440002
2013-04-09,77.08000200000001
2013-04-10,78.360001
2013-04-11,77.57
2013-04-12,77.029999
2013-04-15,73.809998
2013-04-16,75.050003
2013-04-17,74.099998
2013-04-18,72.41999799999999
2013-04-19,73.440002
2013-04-22,75.300003
2013-04-23,77.220001
2013-04-24,75.93
2013-04-25,74.989998
2013-04-26,75.480003
2013-04-29,75.440002
2013-04-30,76.900002
2013-05-01,74.900002
2013-05-02,77.199997
2013-05-03,80.339996
2013-05-06,81.970001
2013-05-07,82.16999799999999
2013-05-08,82.839996
2013-05-09,81.58000200000001
2013-05-10,81.25
2013-05-13,82.349998
2013-05-14,84.209999
2013-05-15,81.900002
2013-05-16,81.220001
2013-05-17,82.050003
2013-05-20,83.43
2013-05-21,84.010002
2013-05-22,81.839996
2013-05-23,82.059998
2013-05-24,82.540001
2013-05-28,84.349998
2013-05-29,85.910004
2013-05-30,87.389999
2013-05-31,87.08000200000001
2013-06-03,86.139999
2013-06-04,85.33000200000001
2013-06-05,84.129997
2013-06-06,85.41999799999999
2013-06-07,87.110001
2013-06-10,88.099998
2013-06-11,87.58000200000001
2013-06-12,87.540001
2013-06-13,87.790001
2013-06-14,87.650002
2013-06-17,88.07
2013-06-18,89.120003
2013-06-19,88.150002
2013-06-20,83.940002
2013-06-21,83.800003
2013-06-24,82.379997
2013-06-25,83.400002
2013-06-26,84.910004
2013-06-27,83.16999799999999
2013-06-28,81.300003
2013-07-01,82.879997
2013-07-02,82.410004
2013-07-03,83.239998
2013-07-05,84.339996
2013-07-08,84.260002
2013-07-09,85.800003
2013-07-10,85.66999799999999
2013-07-11,86.650002
2013-07-12,85.970001
2013-07-15,86.129997
2013-07-16,84.940002
2013-07-17,85.57
2013-07-18,87.0
2013-07-19,86.870003
2013-07-22,87.610001
2013-07-23,87.08000200000001
2013-07-24,87.739998
2013-07-25,87.610001
2013-07-26,90.459999
2013-07-29,89.120003
2013-07-30,89.57
2013-07-31,89.769997
2013-08-01,91.849998
2013-08-02,98.440002
2013-08-05,98.779999
2013-08-06,98.190002
2013-08-07,97.940002
2013-08-08,98.900002
2013-08-09,98.66999799999999
2013-08-12,97.25
2013-08-13,97.449997
2013-08-14,99.43
2013-08-15,97.519997
2013-08-16,97.66999799999999
2013-08-19,97.510002
2013-08-20,97.800003
2013-08-21,96.959999
2013-08-22,103.120003
2013-08-23,102.82
2013-08-26,104.699997
2013-08-27,103.16999799999999
2013-08-28,103.089996
2013-08-29,104.480003
2013-08-30,103.110001
2013-09-03,105.800003
2013-09-04,103.989998
2013-09-05,104.010002
2013-09-06,103.33000200000001
2013-09-09,103.209999
2013-09-10,106.089996
2013-09-11,107.410004
2013-09-12,107.239998
2013-09-13,107.230003
2013-09-16,108.470001
2013-09-17,109.57
2013-09-18,110.980003
2013-09-19,110.730003
2013-09-20,110.68
2013-09-23,109.870003
2013-09-24,110.41999799999999
2013-09-25,110.93
2013-09-26,110.099998
2013-09-27,111.16999799999999
2013-09-30,110.160004
2013-10-01,111.370003
2013-10-02,113.599998
2013-10-03,111.150002
2013-10-04,112.040001
2013-10-07,111.809998
2013-10-08,104.57
2013-10-09,103.089996
2013-10-10,107.08000200000001
2013-10-11,106.589996
2013-10-14,106.099998
2013-10-15,106.790001
2013-10-16,110.410004
2013-10-17,111.300003
2013-10-18,112.489998
2013-10-21,112.32
2013-10-22,113.360001
2013-10-23,111.089996
2013-10-24,110.410004
2013-10-25,109.58000200000001
2013-10-28,108.470001
2013-10-29,111.239998
2013-10-30,107.160004
2013-10-31,115.349998
2013-11-01,114.160004
2013-11-04,114.400002
2013-11-05,116.269997
2013-11-06,114.709999
2013-11-07,111.18
2013-11-08,113.599998
2013-11-11,114.860001
2013-11-12,114.82
2013-11-13,116.989998
2013-11-14,117.489998
2013-11-15,118.199997
2013-11-18,118.029999
2013-11-19,116.08000200000001
2013-11-20,116.980003
2013-11-21,119.360001
2013-11-22,120.93
2013-11-25,120.720001
2013-11-26,120.519997
2013-11-27,121.199997
2013-11-29,121.779999
2013-12-02,122.699997
2013-12-03,122.050003
2013-12-04,121.989998
2013-12-05,122.190002
2013-12-06,118.730003
2013-12-09,118.309998
2013-12-10,118.480003
2013-12-11,116.779999
2013-12-12,116.589996
2013-12-13,118.120003
2013-12-16,118.599998
2013-12-17,118.150002
2013-12-18,119.120003
2013-12-19,117.059998
2013-12-20,117.870003
2013-12-23,118.620003
2013-12-24,118.089996
2013-12-26,118.529999
2013-12-27,115.949997
2013-12-30,114.269997
2013-12-31,117.16999799999999
2014-01-02,118.379997
2014-01-03,116.620003
2014-01-06,116.110001
2014-01-07,116.550003
2014-01-08,117.800003
2014-01-09,115.870003
2014-01-10,116.260002
2014-01-13,113.5
2014-01-14,113.379997
2014-01-15,110.209999
2014-01-16,110.010002
2014-01-17,107.709999
2014-01-21,104.559998
2014-01-22,106.279999
2014-01-23,106.83000200000001
2014-01-24,105.190002
2014-01-27,101.690002
2014-01-28,106.190002
2014-01-29,106.360001
2014-01-30,110.120003
2014-01-31,106.32
2014-02-03,104.480003
2014-02-04,107.480003
2014-02-05,107.800003
2014-02-06,114.940002
2014-02-07,116.480003
2014-02-10,113.550003
2014-02-11,115.059998
2014-02-12,116.150002
2014-02-13,116.529999
2014-02-14,116.75
2014-02-18,119.360001
2014-02-19,118.739998
2014-02-20,119.32
2014-02-21,120.889999
2014-02-24,124.440002
2014-02-25,127.279999
2014-02-26,127.33000200000001
2014-02-27,130.570007
2014-02-28,129.929993
2014-03-03,127.370003
2014-03-04,129.96000700000002
2014-03-05,125.849998
2014-03-06,126.529999
2014-03-07,125.879997
2014-03-10,124.07
2014-03-11,122.91999799999999
2014-03-12,120.889999
2014-03-13,117.91999799999999
2014-03-14,118.050003
2014-03-17,118.690002
2014-03-18,120.480003
2014-03-19,118.32
2014-03-20,119.790001
2014-03-21,120.470001
2014-03-24,117.589996
2014-03-25,115.379997
2014-03-26,114.269997
2014-03-27,113.129997
2014-03-28,113.360001
2014-03-31,115.099998
2014-04-01,117.68
2014-04-02,117.190002
2014-04-03,114.83000200000001
2014-04-04,113.019997
2014-04-07,109.900002
2014-04-08,112.25
2014-04-09,115.57
2014-04-10,113.389999
2014-04-11,109.57
2014-04-14,110.07
2014-04-15,110.220001
2014-04-16,112.589996
2014-04-17,114.959999
2014-04-21,113.41999799999999
2014-04-22,115.449997
2014-04-23,113.360001
2014-04-24,113.559998
2014-04-25,110.300003
2014-04-28,108.75
2014-04-29,111.910004
2014-04-30,114.129997
2014-05-01,114.940002
2014-05-02,120.449997
2014-05-05,122.800003
2014-05-06,122.199997
2014-05-07,120.120003
2014-05-08,120.599998
2014-05-09,122.010002
2014-05-12,124.290001
2014-05-13,124.25
2014-05-14,122.459999
2014-05-15,120.199997
2014-05-16,121.33000200000001
2014-05-19,121.66999799999999
2014-05-20,119.949997
2014-05-21,122.120003
2014-05-22,123.589996
2014-05-23,125.339996
2014-05-27,126.650002
2014-05-28,127.660004
2014-05-29,127.459999
2014-05-30,126.410004
2014-06-02,126.779999
2014-06-03,126.599998
2014-06-04,127.139999
2014-06-05,127.66999799999999
2014-06-06,130.970001
2014-06-09,130.990005
2014-06-10,130.600006
2014-06-11,131.240005
2014-06-12,131.770004
2014-06-13,132.350006
2014-06-16,133.119995
2014-06-17,133.570007
2014-06-18,133.729996
2014-06-19,131.529999
2014-06-20,131.300003
2014-06-23,132.550003
2014-06-24,131.100006
2014-06-25,132.679993
2014-06-26,131.570007
2014-06-27,133.66000400000001
2014-06-30,131.800003
2014-07-01,132.850006
2014-07-02,130.990005
2014-07-03,132.690002
2014-07-07,131.020004
2014-07-08,129.71000700000002
2014-07-09,129.75
2014-07-10,128.83999599999999
2014-07-11,129.679993
2014-07-14,132.470001
2014-07-15,132.240005
2014-07-16,131.949997
2014-07-17,128.639999
2014-07-18,129.550003
2014-07-21,130.270004
2014-07-22,132.639999
2014-07-23,132.770004
2014-07-24,132.479996
2014-07-25,131.720001
2014-07-28,132.119995
2014-07-29,134.240005
2014-07-30,136.520004
2014-07-31,132.78999299999998
2014-08-01,130.869995
2014-08-04,133.33999599999999
2014-08-05,132.190002
2014-08-06,130.050003
2014-08-07,129.929993
2014-08-08,131.080002
2014-08-11,131.53999299999998
2014-08-12,129.440002
2014-08-13,142.100006
2014-08-14,142.389999
2014-08-15,144.46000700000002
2014-08-18,147.149994
2014-08-19,148.600006
2014-08-20,148.53999299999998
2014-08-21,148.080002
2014-08-22,148.110001
2014-08-25,147.860001
2014-08-26,147.139999
2014-08-27,145.0
2014-08-28,142.770004
2014-08-29,143.690002
2014-09-02,144.179993
2014-09-03,141.83999599999999
2014-09-04,141.559998
2014-09-05,142.240005
2014-09-08,140.850006
2014-09-09,139.679993
2014-09-10,143.419998
2014-09-11,141.610001
2014-09-12,141.71000700000002
2014-09-15,141.25
2014-09-16,143.08999599999999
2014-09-17,144.699997
2014-09-18,144.53999299999998
2014-09-19,142.050003
2014-09-22,138.46000700000002
2014-09-23,138.25
2014-09-24,140.880005
2014-09-25,137.979996
2014-09-26,140.130005
2014-09-29,141.860001
2014-09-30,142.119995
2014-10-01,139.100006
2014-10-02,139.0
2014-10-03,140.33999599999999
2014-10-06,138.96000700000002
2014-10-07,135.5
2014-10-08,137.199997
2014-10-09,132.83999599999999
2014-10-10,130.029999
2014-10-13,123.440002
2014-10-14,124.889999
2014-10-15,130.130005
2014-10-16,131.419998
2014-10-17,133.300003
2014-10-20,133.110001
2014-10-21,136.53999299999998
2014-10-22,135.96000700000002
2014-10-23,138.470001
2014-10-24,139.100006
2014-10-27,138.550003
2014-10-28,140.270004
2014-10-29,139.940002
2014-10-30,142.550003
2014-10-31,150.559998
2014-11-03,150.229996
2014-11-04,148.529999
2014-11-05,148.509995
2014-11-06,150.470001
2014-11-07,149.179993
2014-11-10,149.899994
2014-11-11,148.029999
2014-11-12,147.399994
2014-11-13,147.66000400000001
2014-11-14,146.720001
2014-11-17,147.75
2014-11-18,148.309998
2014-11-19,150.490005
2014-11-20,155.080002
2014-11-21,155.990005
2014-11-24,156.050003
2014-11-25,154.649994
2014-11-26,155.21000700000002
2014-11-28,151.889999
2014-12-01,146.53999299999998
2014-12-02,146.490005
2014-12-03,149.270004
2014-12-04,149.679993
2014-12-05,152.71000700000002
2014-12-08,148.110001
2014-12-09,148.699997
2014-12-10,143.899994
2014-12-11,142.979996
2014-12-12,138.330002
2014-12-15,138.479996
2014-12-16,138.66000400000001
2014-12-17,148.059998
2014-12-18,148.550003
2014-12-19,148.869995
2014-12-22,148.08999599999999
2014-12-23,150.100006
2014-12-24,149.169998
2014-12-26,149.179993
2014-12-29,149.16000400000001
2014-12-30,148.96000700000002
2014-12-31,148.71000700000002
2015-01-02,150.259995
2015-01-05,143.779999
2015-01-06,142.25
2015-01-07,143.21000700000002
2015-01-08,146.119995
2015-01-09,143.550003
2015-01-12,141.41000400000001
2015-01-13,141.860001
2015-01-14,139.78999299999998
2015-01-15,137.679993
2015-01-16,139.720001
2015-01-20,137.020004
2015-01-21,137.399994
2015-01-22,141.440002
2015-01-23,142.96000700000002
2015-01-26,143.119995
2015-01-27,140.770004
2015-01-28,140.28999299999998
2015-01-29,141.259995
2015-01-30,140.5
2015-02-02,143.059998
2015-02-03,145.149994
2015-02-04,147.320007
2015-02-05,149.470001
2015-02-06,150.03999299999998
2015-02-09,146.619995
2015-02-10,146.190002
2015-02-11,146.729996
2015-02-12,149.220001
2015-02-13,150.369995
2015-02-17,152.820007
2015-02-18,153.080002
2015-02-19,154.130005
2015-02-20,156.449997
2015-02-23,155.649994
2015-02-24,156.96000700000002
2015-02-25,156.940002
2015-02-26,155.41000400000001
2015-02-27,153.429993
2015-03-02,154.119995
2015-03-03,154.770004
2015-03-04,152.110001
2015-03-05,155.419998
2015-03-06,153.28999299999998
2015-03-09,152.16000400000001
2015-03-10,148.070007
2015-03-11,149.050003
2015-03-12,149.979996
2015-03-13,148.21000700000002
2015-03-16,150.16000400000001
2015-03-17,150.03999299999998
2015-03-18,152.279999
2015-03-19,151.509995
2015-03-20,152.16000400000001
2015-03-23,150.669998
2015-03-24,151.470001
2015-03-25,148.66000400000001
2015-03-26,148.889999
2015-03-27,148.559998
2015-03-30,150.830002
2015-03-31,150.919998
2015-04-01,152.509995
2015-04-02,153.009995
2015-04-06,152.649994
2015-04-07,154.71000700000002
2015-04-08,156.270004
2015-04-09,156.529999
2015-04-10,157.850006
2015-04-13,157.389999
2015-04-14,157.429993
2015-04-15,158.610001
2015-04-16,158.029999
2015-04-17,156.220001
2015-04-20,158.369995
2015-04-21,158.240005
2015-04-22,158.25
2015-04-23,162.66000400000001
2015-04-24,162.240005
2015-04-27,163.46000700000002
2015-04-28,161.449997
2015-04-29,163.220001
2015-04-30,160.889999
2015-05-01,159.130005
2015-05-04,156.46000700000002
2015-05-05,154.639999
2015-05-06,153.21000700000002
2015-05-07,153.360001
2015-05-08,154.820007
2015-05-11,153.639999
2015-05-12,153.03999299999998
2015-05-13,153.320007
2015-05-14,154.880005
2015-05-15,154.33999599999999
2015-05-18,154.369995
2015-05-19,153.46000700000002
2015-05-20,152.020004
2015-05-21,154.809998
2015-05-22,154.25
2015-05-26,152.860001
2015-05-27,153.630005
2015-05-28,152.919998
2015-05-29,152.139999
2015-06-01,153.699997
2015-06-02,154.169998
2015-06-03,154.360001
2015-06-04,151.300003
2015-06-05,154.75
2015-06-08,152.720001
2015-06-09,151.279999
2015-06-10,159.509995
2015-06-11,161.369995
2015-06-12,161.53999299999998
2015-06-15,161.360001
2015-06-16,163.070007
2015-06-17,160.75
