Date,QRVO
2016-07-14,59.310001
2016-07-15,59.419998
2016-07-18,60.66
2016-07-19,60.400002
2016-07-20,60.799999
2016-07-21,60.099998
2016-07-22,60.560001
2016-07-25,60.619999
2016-07-26,60.380001
2016-07-27,63.009997999999996
2016-07-28,63.099998
2016-07-29,63.23
2016-08-01,63.470001
2016-08-02,61.450001
2016-08-03,55.119999
2016-08-04,53.41
2016-08-05,55.049999
2016-08-08,54.299999
2016-08-09,54.490002000000004
2016-08-10,54.139998999999996
2016-08-11,54.48
2016-08-12,54.59
2016-08-15,55.77
2016-08-16,55.279999
2016-08-17,54.560001
2016-08-18,55.200001
2016-08-19,56.23
2016-08-22,55.98
2016-08-23,56.029999
2016-08-24,57.310001
2016-08-25,57.939999
2016-08-26,57.619999
2016-08-29,57.869999
2016-08-30,57.689999
2016-08-31,57.43
2016-09-01,57.75
2016-09-02,57.599998
2016-09-06,56.02
2016-09-07,55.93
2016-09-08,55.43
2016-09-09,52.48
2016-09-12,53.759997999999996
2016-09-13,53.919998
2016-09-14,55.110001000000004
2016-09-15,56.529999
2016-09-16,55.759997999999996
2016-09-19,56.330002
2016-09-20,54.75
2016-09-21,56.07
2016-09-22,56.52
2016-09-23,54.869999
2016-09-26,53.990002000000004
2016-09-27,54.599998
2016-09-28,54.619999
2016-09-29,53.68
2016-09-30,55.740002000000004
2016-10-03,54.150002
2016-10-04,54.25
2016-10-05,54.5
2016-10-06,55.34
2016-10-07,56.639998999999996
2016-10-10,56.02
2016-10-11,55.52
2016-10-12,55.209998999999996
2016-10-13,52.91
2016-10-14,53.0
2016-10-17,52.650002
2016-10-18,53.59
2016-10-19,54.349998
2016-10-20,54.880001
2016-10-21,54.700001
2016-10-24,57.290001000000004
2016-10-25,56.330002
2016-10-26,56.650002
2016-10-27,55.59
2016-10-28,54.18
2016-10-31,55.650002
2016-11-01,56.009997999999996
2016-11-02,56.060001
2016-11-03,56.740002000000004
2016-11-04,51.080002
2016-11-07,50.470001
2016-11-08,50.959998999999996
2016-11-09,51.779999
2016-11-10,51.560001
2016-11-11,53.52
2016-11-14,52.740002000000004
2016-11-15,54.299999
2016-11-16,54.400002
2016-11-17,55.549999
2016-11-18,55.279999
2016-11-21,54.950001
2016-11-22,55.299999
2016-11-23,54.610001000000004
2016-11-25,54.900002
2016-11-28,54.860001000000004
2016-11-29,54.279999
2016-11-30,53.41
2016-12-01,50.029999
2016-12-02,50.540001000000004
2016-12-05,52.48
2016-12-06,54.060001
2016-12-07,55.139998999999996
2016-12-08,57.810001
2016-12-09,56.48
2016-12-12,54.790001000000004
2016-12-13,54.779999
2016-12-14,53.59
2016-12-15,55.689999
2016-12-16,54.689999
2016-12-19,55.450001
2016-12-20,54.740002000000004
2016-12-21,54.990002000000004
2016-12-22,55.099998
2016-12-23,55.529999
2016-12-27,55.540001000000004
2016-12-28,54.700001
2016-12-29,53.610001000000004
2016-12-30,52.73
2017-01-03,52.900002
2017-01-04,54.509997999999996
2017-01-05,53.360001000000004
2017-01-06,53.860001000000004
2017-01-09,54.369999
2017-01-10,56.400002
2017-01-11,56.799999
2017-01-12,56.84
2017-01-13,58.57
2017-01-17,57.259997999999996
2017-01-18,59.169998
2017-01-19,58.310001
2017-01-20,61.02
2017-01-23,61.849998
2017-01-24,62.5
2017-01-25,64.040001
2017-01-26,63.34
2017-01-27,63.650002
2017-01-30,64.290001
2017-01-31,64.209999
2017-02-01,64.550003
2017-02-02,63.349998
2017-02-03,63.959998999999996
2017-02-06,64.360001
2017-02-07,64.75
2017-02-08,66.199997
2017-02-09,66.279999
2017-02-10,66.269997
2017-02-13,66.529999
2017-02-14,66.440002
2017-02-15,67.16999799999999
2017-02-16,67.150002
2017-02-17,67.120003
2017-02-21,67.57
2017-02-22,67.550003
2017-02-23,67.199997
2017-02-24,66.190002
2017-02-27,67.620003
2017-02-28,66.099998
2017-03-01,67.849998
2017-03-02,66.110001
2017-03-03,66.209999
2017-03-06,66.41999799999999
2017-03-07,66.889999
2017-03-08,66.400002
2017-03-09,66.650002
2017-03-10,67.110001
2017-03-13,67.68
2017-03-14,67.849998
2017-03-15,68.949997
2017-03-16,68.220001
2017-03-17,67.41999799999999
2017-03-20,67.58000200000001
2017-03-21,65.529999
2017-03-22,66.529999
2017-03-23,66.83000200000001
2017-03-24,67.639999
2017-03-27,68.370003
2017-03-28,68.25
2017-03-29,67.849998
2017-03-30,69.08000200000001
2017-03-31,68.559998
2017-04-03,68.050003
2017-04-04,68.32
2017-04-05,68.599998
2017-04-06,69.290001
2017-04-07,71.33000200000001
2017-04-10,70.639999
2017-04-11,70.199997
2017-04-12,68.760002
2017-04-13,68.480003
2017-04-17,69.07
2017-04-18,69.540001
2017-04-19,69.989998
2017-04-20,71.029999
2017-04-21,70.160004
2017-04-24,70.940002
2017-04-25,71.309998
2017-04-26,70.970001
2017-04-27,71.120003
2017-04-28,68.029999
2017-05-01,68.610001
2017-05-02,68.339996
2017-05-03,68.050003
2017-05-04,67.019997
2017-05-05,66.900002
2017-05-08,65.650002
2017-05-09,66.160004
2017-05-10,66.790001
2017-05-11,67.019997
2017-05-12,67.800003
2017-05-15,71.540001
2017-05-16,74.839996
2017-05-17,72.540001
2017-05-18,75.550003
2017-05-19,75.510002
2017-05-22,78.07
2017-05-23,78.550003
2017-05-24,78.389999
2017-05-25,78.83000200000001
2017-05-26,77.839996
2017-05-30,78.650002
2017-05-31,77.949997
2017-06-01,79.059998
2017-06-02,78.949997
2017-06-05,77.300003
2017-06-06,77.5
2017-06-07,77.66999799999999
2017-06-08,78.08000200000001
2017-06-09,75.269997
2017-06-12,74.629997
2017-06-13,74.650002
2017-06-14,72.129997
2017-06-15,71.68
2017-06-16,71.720001
2017-06-19,72.459999
2017-06-20,70.860001
2017-06-21,71.18
2017-06-22,70.489998
2017-06-23,69.940002
2017-06-26,66.410004
2017-06-27,64.489998
2017-06-28,65.949997
2017-06-29,64.290001
2017-06-30,63.32
2017-07-03,63.0
2017-07-05,65.019997
2017-07-06,64.010002
2017-07-07,65.860001
2017-07-10,65.0
2017-07-11,65.93
2017-07-12,67.470001
2017-07-13,67.370003
2017-07-14,67.32
2017-07-17,67.0
2017-07-18,66.980003
2017-07-19,67.639999
2017-07-20,68.720001
2017-07-21,69.290001
2017-07-24,69.16999799999999
2017-07-25,69.29499799999999
2017-07-26,69.540001
2017-07-27,69.099998
2017-07-28,69.0
2017-07-31,68.559998
2017-08-01,68.07
2017-08-02,66.860001
2017-08-03,66.889999
2017-08-04,66.620003
2017-08-07,68.800003
2017-08-08,69.160004
2017-08-09,69.059998
2017-08-10,67.769997
2017-08-11,68.900002
2017-08-14,71.41999799999999
2017-08-15,71.760002
2017-08-16,72.41999799999999
2017-08-17,71.190002
2017-08-18,69.66999799999999
2017-08-21,69.33000200000001
2017-08-22,71.010002
2017-08-23,70.66999799999999
2017-08-24,70.25
2017-08-25,70.93
2017-08-28,70.599998
2017-08-29,70.459999
2017-08-30,73.120003
2017-08-31,73.220001
2017-09-01,73.260002
2017-09-05,73.379997
2017-09-06,73.32
2017-09-07,73.220001
2017-09-08,71.610001
2017-09-11,72.629997
2017-09-12,72.949997
2017-09-13,73.010002
2017-09-14,73.480003
2017-09-15,75.489998
2017-09-18,74.349998
2017-09-19,74.32
2017-09-20,70.32
2017-09-21,70.610001
2017-09-22,71.199997
2017-09-25,68.660004
2017-09-26,68.239998
2017-09-27,70.25
2017-09-28,70.199997
2017-09-29,70.68
2017-10-02,71.290001
2017-10-03,71.389999
2017-10-04,72.160004
2017-10-05,71.699997
2017-10-06,72.690002
2017-10-09,72.660004
2017-10-10,71.839996
2017-10-11,72.940002
2017-10-12,72.360001
2017-10-13,72.389999
2017-10-16,72.529999
2017-10-17,72.269997
2017-10-18,72.019997
2017-10-19,69.68
2017-10-20,69.91999799999999
2017-10-23,69.800003
2017-10-24,71.440002
2017-10-25,71.779999
2017-10-26,71.559998
2017-10-27,73.720001
2017-10-30,76.25
2017-10-31,75.809998
2017-11-01,74.459999
2017-11-02,74.300003
2017-11-03,73.839996
2017-11-06,78.489998
2017-11-07,78.459999
2017-11-08,80.82
2017-11-09,79.470001
2017-11-10,79.57
2017-11-13,79.08000200000001
2017-11-14,78.410004
2017-11-15,76.68
2017-11-16,77.910004
2017-11-17,77.33000200000001
2017-11-20,79.139999
2017-11-21,80.589996
2017-11-22,79.610001
2017-11-24,80.620003
2017-11-27,79.739998
2017-11-28,79.029999
2017-11-29,76.690002
2017-11-30,76.58000200000001
2017-12-01,74.209999
2017-12-04,72.400002
2017-12-05,71.779999
2017-12-06,70.099998
2017-12-07,68.720001
2017-12-08,67.879997
2017-12-11,68.620003
2017-12-12,67.690002
2017-12-13,67.290001
2017-12-14,65.230003
2017-12-15,65.529999
2017-12-18,67.050003
2017-12-19,66.790001
2017-12-20,67.07
2017-12-21,67.480003
2017-12-22,67.690002
2017-12-26,65.900002
2017-12-27,67.260002
2017-12-28,67.360001
2017-12-29,66.599998
2018-01-02,68.879997
2018-01-03,68.389999
2018-01-04,68.720001
2018-01-05,68.029999
2018-01-08,68.839996
2018-01-09,69.0
2018-01-10,67.739998
2018-01-11,68.879997
2018-01-12,71.040001
2018-01-16,69.300003
2018-01-17,70.849998
2018-01-18,70.699997
2018-01-19,68.400002
2018-01-22,66.339996
2018-01-23,67.32
2018-01-24,66.900002
2018-01-25,66.059998
2018-01-26,67.940002
2018-01-29,68.190002
2018-01-30,70.66999799999999
2018-01-31,71.769997
2018-02-01,83.339996
2018-02-02,80.769997
2018-02-05,75.58000200000001
2018-02-06,79.07
2018-02-07,78.089996
2018-02-08,76.849998
2018-02-09,77.849998
2018-02-12,79.16999799999999
2018-02-13,79.349998
2018-02-14,78.82
2018-02-15,78.559998
2018-02-16,77.309998
2018-02-20,80.16999799999999
2018-02-21,79.949997
2018-02-22,78.5
2018-02-23,80.129997
2018-02-26,81.480003
2018-02-27,81.209999
2018-02-28,80.709999
2018-03-01,78.610001
2018-03-02,81.129997
2018-03-05,83.190002
2018-03-06,83.68
2018-03-07,83.32
2018-03-08,84.230003
2018-03-09,85.510002
2018-03-12,86.389999
2018-03-13,83.41999799999999
2018-03-14,82.220001
2018-03-15,79.0
2018-03-16,80.75
2018-03-19,78.41999799999999
2018-03-20,75.07
2018-03-21,74.18
2018-03-22,72.650002
2018-03-23,71.550003
2018-03-26,73.339996
2018-03-27,70.230003
2018-03-28,68.540001
2018-03-29,70.449997
2018-04-02,68.529999
2018-04-03,69.709999
2018-04-04,71.510002
2018-04-05,71.410004
2018-04-06,69.720001
2018-04-09,69.589996
2018-04-10,71.239998
2018-04-11,72.199997
2018-04-12,72.510002
2018-04-13,72.550003
2018-04-16,72.279999
2018-04-17,73.470001
2018-04-18,73.120003
2018-04-19,70.629997
2018-04-20,69.879997
2018-04-23,68.68
2018-04-24,68.059998
2018-04-25,67.660004
2018-04-26,68.480003
2018-04-27,67.379997
2018-04-30,67.400002
2018-05-01,71.800003
2018-05-02,74.239998
2018-05-03,76.730003
2018-05-04,79.489998
2018-05-07,79.639999
2018-05-08,79.889999
2018-05-09,80.209999
2018-05-10,81.989998
2018-05-11,81.639999
2018-05-14,81.66999799999999
2018-05-15,80.099998
2018-05-16,81.050003
2018-05-17,80.610001
2018-05-18,79.589996
2018-05-21,81.150002
2018-05-22,80.779999
2018-05-23,81.300003
2018-05-24,81.230003
2018-05-25,81.489998
2018-05-29,79.940002
2018-05-30,80.93
2018-05-31,80.25
2018-06-01,81.809998
2018-06-04,81.690002
2018-06-05,81.720001
2018-06-06,80.089996
2018-06-07,81.040001
2018-06-08,80.160004
2018-06-11,79.83000200000001
2018-06-12,80.730003
2018-06-13,80.400002
2018-06-14,83.650002
2018-06-15,85.120003
2018-06-18,85.790001
2018-06-19,83.510002
2018-06-20,83.459999
2018-06-21,82.230003
2018-06-22,82.050003
2018-06-25,80.360001
2018-06-26,81.720001
2018-06-27,79.889999
2018-06-28,80.480003
2018-06-29,80.16999799999999
2018-07-02,80.099998
2018-07-03,77.440002
2018-07-05,81.82
2018-07-06,81.529999
2018-07-09,82.58000200000001
2018-07-10,83.290001
2018-07-11,80.260002
2018-07-12,81.980003
2018-07-13,81.370003
2018-07-16,81.33000200000001
2018-07-17,82.720001
2018-07-18,82.400002
2018-07-19,83.760002
2018-07-20,81.199997
2018-07-23,82.540001
2018-07-24,81.220001
2018-07-25,81.25
2018-07-26,82.199997
2018-07-27,81.720001
2018-07-30,80.83000200000001
2018-07-31,81.760002
2018-08-01,82.18
2018-08-02,84.410004
2018-08-03,84.18
2018-08-06,85.199997
2018-08-07,86.059998
2018-08-08,85.550003
2018-08-09,85.510002
2018-08-10,83.190002
2018-08-13,83.110001
2018-08-14,82.790001
2018-08-15,81.949997
2018-08-16,82.160004
2018-08-17,81.5
2018-08-20,78.18
2018-08-21,81.099998
2018-08-22,80.620003
2018-08-23,79.199997
2018-08-24,79.629997
2018-08-27,79.589996
2018-08-28,79.83000200000001
2018-08-29,80.290001
2018-08-30,79.400002
2018-08-31,80.089996
2018-09-04,80.279999
2018-09-05,79.68
2018-09-06,75.129997
2018-09-07,74.949997
2018-09-10,73.980003
2018-09-11,73.370003
2018-09-12,73.459999
2018-09-13,75.300003
2018-09-14,75.739998
2018-09-17,73.970001
2018-09-18,75.040001
2018-09-19,76.809998
2018-09-20,78.66999799999999
2018-09-21,78.620003
2018-09-24,78.449997
2018-09-25,76.25
2018-09-26,75.059998
2018-09-27,74.720001
2018-09-28,76.889999
2018-10-01,77.099998
2018-10-02,77.290001
2018-10-03,76.25
2018-10-04,76.16999799999999
2018-10-05,72.690002
2018-10-08,72.980003
2018-10-09,74.339996
2018-10-10,70.290001
2018-10-11,71.389999
2018-10-12,72.68
2018-10-15,72.629997
2018-10-16,75.449997
2018-10-17,75.41999799999999
2018-10-18,73.400002
2018-10-19,72.349998
2018-10-22,72.879997
2018-10-23,72.300003
2018-10-24,68.18
2018-10-25,70.980003
2018-10-26,69.739998
2018-10-29,69.32
2018-10-30,70.949997
2018-10-31,73.510002
2018-11-01,78.489998
2018-11-02,74.0
2018-11-05,69.32
2018-11-06,70.010002
2018-11-07,70.279999
2018-11-08,70.730003
2018-11-09,68.150002
2018-11-12,63.799999
2018-11-13,63.650002
2018-11-14,62.880001
2018-11-15,65.160004
2018-11-16,66.32
2018-11-19,63.150002
2018-11-20,62.02
2018-11-21,63.580002
2018-11-23,64.33000200000001
2018-11-26,65.470001
2018-11-27,64.83000200000001
2018-11-28,67.019997
2018-11-29,65.290001
2018-11-30,65.809998
2018-12-03,67.75
2018-12-04,64.160004
2018-12-06,62.720001
2018-12-07,61.130001
2018-12-10,59.52
2018-12-11,59.580002
2018-12-12,60.639998999999996
2018-12-13,60.77
2018-12-14,60.52
2018-12-17,60.34
2018-12-18,61.700001
2018-12-19,59.639998999999996
2018-12-20,59.799999
2018-12-21,57.68
2018-12-24,56.470001
2018-12-26,60.02
2018-12-27,60.389998999999996
2018-12-28,60.790001000000004
2018-12-31,60.73
2019-01-02,61.18
2019-01-03,55.639998999999996
2019-01-04,59.369999
2019-01-07,59.779999
2019-01-08,59.369999
2019-01-09,60.450001
2019-01-10,61.860001000000004
2019-01-11,63.689999
2019-01-14,61.18
2019-01-15,61.560001
2019-01-16,61.41
2019-01-17,62.25
2019-01-18,63.279999
2019-01-22,61.939999
2019-01-23,61.91
2019-01-24,63.380001
2019-01-25,65.760002
2019-01-28,65.089996
2019-01-29,63.66
2019-01-30,65.529999
2019-01-31,65.360001
2019-02-01,65.91999799999999
2019-02-04,65.959999
2019-02-05,66.040001
2019-02-06,68.629997
2019-02-07,66.529999
2019-02-08,64.510002
2019-02-11,64.5
2019-02-12,65.18
2019-02-13,64.900002
2019-02-14,64.66999799999999
2019-02-15,65.160004
2019-02-19,64.870003
2019-02-20,65.860001
2019-02-21,66.059998
2019-02-22,67.800003
2019-02-25,68.699997
2019-02-26,69.139999
2019-02-27,69.349998
2019-02-28,70.139999
2019-03-01,70.5
2019-03-04,70.050003
2019-03-05,69.860001
2019-03-06,69.07
2019-03-07,68.349998
2019-03-08,68.58000200000001
2019-03-11,69.370003
2019-03-12,69.239998
2019-03-13,69.089996
2019-03-14,68.650002
2019-03-15,69.660004
2019-03-18,69.83000200000001
2019-03-19,70.110001
2019-03-20,69.120003
2019-03-21,73.889999
2019-03-22,71.66999799999999
2019-03-25,70.870003
2019-03-26,71.150002
2019-03-27,70.57
2019-03-28,70.230003
2019-03-29,71.730003
2019-04-01,73.209999
2019-04-02,74.07
2019-04-03,74.410004
2019-04-04,74.040001
2019-04-05,74.889999
2019-04-08,75.25
2019-04-09,75.220001
2019-04-10,76.230003
2019-04-11,76.050003
2019-04-12,77.190002
2019-04-15,76.389999
2019-04-16,78.309998
2019-04-17,76.559998
2019-04-18,76.68
2019-04-22,76.010002
2019-04-23,76.599998
2019-04-24,77.25
2019-04-25,77.300003
2019-04-26,74.989998
2019-04-29,75.449997
2019-04-30,75.610001
2019-05-01,75.58000200000001
2019-05-02,76.75
2019-05-03,75.18
2019-05-06,74.33000200000001
2019-05-07,73.68
2019-05-08,76.18
2019-05-09,75.150002
2019-05-10,75.07
2019-05-13,71.050003
2019-05-14,72.860001
2019-05-15,73.349998
2019-05-16,68.110001
2019-05-17,63.93
2019-05-20,61.27
2019-05-21,61.540001000000004
2019-05-22,60.200001
2019-05-23,60.66
2019-05-24,62.299999
2019-05-28,60.75
2019-05-29,62.080002
2019-05-30,61.869999
2019-05-31,61.18
2019-06-03,61.880001
2019-06-04,64.18
2019-06-05,63.439999
2019-06-06,63.450001
2019-06-07,64.379997
2019-06-10,65.5
2019-06-11,64.309998
2019-06-12,62.779999
2019-06-13,63.310001
2019-06-14,61.5
2019-06-17,61.66
2019-06-18,65.089996
2019-06-19,65.589996
2019-06-20,64.839996
2019-06-21,63.889998999999996
2019-06-24,64.550003
2019-06-25,63.459998999999996
2019-06-26,65.639999
2019-06-27,67.059998
2019-06-28,66.610001
2019-07-01,70.58000200000001
2019-07-02,69.620003
2019-07-03,68.989998
2019-07-05,68.970001
2019-07-08,68.959999
2019-07-09,69.629997
2019-07-10,69.339996
2019-07-11,69.339996
2019-07-12,70.260002
2019-07-15,70.690002
2019-07-16,70.550003
2019-07-17,70.519997
2019-07-18,71.239998
2019-07-19,71.290001
2019-07-22,72.800003
