Date,XEL
1983-04-26,7.9375
1983-04-27,7.9375
1983-04-28,8.0625
1983-04-29,8.09375
1983-05-02,8.125
1983-05-03,8.0625
1983-05-04,8.25
1983-05-05,8.34375
1983-05-06,8.3125
1983-05-09,8.34375
1983-05-10,8.25
1983-05-11,8.28125
1983-05-12,8.28125
1983-05-13,8.34375
1983-05-16,8.28125
1983-05-17,8.34375
1983-05-18,8.34375
1983-05-19,8.3125
1983-05-20,8.34375
1983-05-23,8.3125
1983-05-24,8.3125
1983-05-25,8.34375
1983-05-26,8.34375
1983-05-27,8.3125
1983-05-31,8.34375
1983-06-01,8.34375
1983-06-02,8.40625
1983-06-03,8.375
1983-06-06,8.40625
1983-06-07,8.3125
1983-06-08,8.3125
1983-06-09,8.25
1983-06-10,8.25
1983-06-13,8.28125
1983-06-14,8.375
1983-06-15,8.34375
1983-06-16,8.34375
1983-06-17,8.34375
1983-06-20,8.34375
1983-06-21,8.40625
1983-06-22,8.375
1983-06-23,8.375
1983-06-24,8.375
1983-06-27,8.375
1983-06-28,8.40625
1983-06-29,8.1875
1983-06-30,8.21875
1983-07-01,8.1875
1983-07-05,8.125
1983-07-06,8.1875
1983-07-07,8.09375
1983-07-08,8.03125
1983-07-11,8.09375
1983-07-12,8.0625
1983-07-13,8.0625
1983-07-14,8.09375
1983-07-15,8.125
1983-07-18,8.21875
1983-07-19,8.28125
1983-07-20,8.28125
1983-07-21,8.25
1983-07-22,8.21875
1983-07-25,8.15625
1983-07-26,8.1875
1983-07-27,8.15625
1983-07-28,8.21875
1983-07-29,8.25
1983-08-01,8.3125
1983-08-02,8.34375
1983-08-03,8.375
1983-08-04,8.46875
1983-08-05,8.53125
1983-08-08,8.65625
1983-08-09,8.625
1983-08-10,8.59375
1983-08-11,8.59375
1983-08-12,8.53125
1983-08-15,8.375
1983-08-16,8.375
1983-08-17,8.53125
1983-08-18,8.4375
1983-08-19,8.46875
1983-08-22,8.46875
1983-08-23,8.4375
1983-08-24,8.46875
1983-08-25,8.46875
1983-08-26,8.4375
1983-08-29,8.46875
1983-08-30,8.53125
1983-08-31,8.5
1983-09-01,8.59375
1983-09-02,8.5625
1983-09-06,8.6875
1983-09-07,8.78125
1983-09-08,8.875
1983-09-09,8.90625
1983-09-12,8.9375
1983-09-13,8.9375
1983-09-14,8.8125
1983-09-15,8.84375
1983-09-16,8.875
1983-09-19,9.09375
1983-09-20,9.25
1983-09-21,9.21875
1983-09-22,9.1875
1983-09-23,9.25
1983-09-26,9.25
1983-09-27,9.1875
1983-09-28,9.21875
1983-09-29,9.15625
1983-09-30,9.09375
1983-10-03,9.125
1983-10-04,9.125
1983-10-05,9.15625
1983-10-06,9.1875
1983-10-07,9.21875
1983-10-10,9.1875
1983-10-11,9.125
1983-10-12,9.09375
1983-10-13,9.0625
1983-10-14,9.15625
1983-10-17,9.25
1983-10-18,9.28125
1983-10-19,9.25
1983-10-20,9.4375
1983-10-21,9.46875
1983-10-24,9.5
1983-10-25,9.5
1983-10-26,9.53125
1983-10-27,9.5625
1983-10-28,9.6875
1983-10-31,9.8125
1983-11-01,10.0
1983-11-02,10.0625
1983-11-03,9.96875
1983-11-04,9.9375
1983-11-07,9.75
1983-11-08,9.5625
1983-11-09,9.59375
1983-11-10,9.59375
1983-11-11,9.4375
1983-11-14,9.375
1983-11-15,9.4375
1983-11-16,9.5625
1983-11-17,9.5625
1983-11-18,9.53125
1983-11-21,9.53125
1983-11-22,9.71875
1983-11-23,9.625
1983-11-25,9.625
1983-11-28,9.625
1983-11-29,9.53125
1983-11-30,9.53125
1983-12-01,9.53125
1983-12-02,9.59375
1983-12-05,9.65625
1983-12-06,9.65625
1983-12-07,9.75
1983-12-08,9.84375
1983-12-09,9.84375
1983-12-12,9.8125
1983-12-13,9.75
1983-12-14,9.78125
1983-12-15,9.75
1983-12-16,9.71875
1983-12-19,9.6875
1983-12-20,9.75
1983-12-21,9.75
1983-12-22,9.75
1983-12-23,9.5625
1983-12-27,9.6875
1983-12-28,9.65625
1983-12-29,9.4375
1983-12-30,9.5
1984-01-03,9.1875
1984-01-04,9.25
1984-01-05,9.3125
1984-01-06,9.40625
1984-01-09,9.34375
1984-01-10,9.375
1984-01-11,9.34375
1984-01-12,9.3125
1984-01-13,9.25
1984-01-16,9.03125
1984-01-17,9.125
1984-01-18,9.1875
1984-01-19,9.21875
1984-01-20,9.1875
1984-01-23,9.1875
1984-01-24,9.15625
1984-01-25,9.21875
1984-01-26,9.21875
1984-01-27,9.25
1984-01-30,9.3125
1984-01-31,9.25
1984-02-01,9.375
1984-02-02,9.40625
1984-02-03,9.375
1984-02-06,9.375
1984-02-07,9.53125
1984-02-08,9.4375
1984-02-09,9.46875
1984-02-10,9.4375
1984-02-13,9.0625
1984-02-14,9.125
1984-02-15,9.125
1984-02-16,9.0
1984-02-17,8.9375
1984-02-21,8.90625
1984-02-22,8.8125
1984-02-23,8.78125
1984-02-24,8.875
1984-02-27,9.0
1984-02-28,9.0
1984-02-29,9.0
1984-03-01,9.09375
1984-03-02,9.0625
1984-03-05,9.0
1984-03-06,9.0
1984-03-07,8.9375
1984-03-08,9.0625
1984-03-09,9.0
1984-03-12,9.0
1984-03-13,9.03125
1984-03-14,9.0
1984-03-15,9.0
1984-03-16,9.03125
1984-03-19,8.8125
1984-03-20,9.0
1984-03-21,9.03125
1984-03-22,8.90625
1984-03-23,8.875
1984-03-26,8.90625
1984-03-27,8.875
1984-03-28,8.875
1984-03-29,8.75
1984-03-30,8.71875
1984-04-02,8.65625
1984-04-03,8.6875
1984-04-04,8.65625
1984-04-05,8.625
1984-04-06,8.5625
1984-04-09,8.6875
1984-04-10,8.53125
1984-04-11,8.59375
1984-04-12,8.5625
1984-04-13,8.5625
1984-04-16,8.53125
1984-04-17,8.625
1984-04-18,8.84375
1984-04-19,8.90625
1984-04-23,8.8125
1984-04-24,8.90625
1984-04-25,8.96875
1984-04-26,8.96875
1984-04-27,8.90625
1984-04-30,8.9375
1984-05-01,9.0
1984-05-02,9.0
1984-05-03,9.03125
1984-05-04,9.03125
1984-05-07,9.0625
1984-05-08,9.3125
1984-05-09,9.15625
1984-05-10,9.25
1984-05-11,9.21875
1984-05-14,9.21875
1984-05-15,9.25
1984-05-16,9.21875
1984-05-17,9.25
1984-05-18,9.28125
1984-05-21,9.15625
1984-05-22,9.125
1984-05-23,9.125
1984-05-24,9.0625
1984-05-25,9.0625
1984-05-29,9.09375
1984-05-30,9.125
1984-05-31,9.15625
1984-06-01,9.34375
1984-06-04,9.53125
1984-06-05,9.59375
1984-06-06,9.59375
1984-06-07,9.5
1984-06-08,9.53125
1984-06-11,9.53125
1984-06-12,9.46875
1984-06-13,9.4375
1984-06-14,9.40625
1984-06-15,9.4375
1984-06-18,9.375
1984-06-19,9.34375
1984-06-20,9.34375
1984-06-21,9.40625
1984-06-22,9.4375
1984-06-25,9.375
1984-06-26,9.375
1984-06-27,9.1875
1984-06-28,9.25
1984-06-29,9.28125
1984-07-02,9.25
1984-07-03,9.21875
1984-07-05,9.125
1984-07-06,9.125
1984-07-09,9.125
1984-07-10,9.09375
1984-07-11,9.15625
1984-07-12,9.15625
1984-07-13,9.09375
1984-07-16,9.125
1984-07-17,9.4375
1984-07-18,9.4375
1984-07-19,9.375
1984-07-20,9.40625
1984-07-23,9.4375
1984-07-24,9.40625
1984-07-25,9.375
1984-07-26,9.375
1984-07-27,9.1875
1984-07-30,9.3125
1984-07-31,9.3125
1984-08-01,9.46875
1984-08-02,9.5
1984-08-03,9.5
1984-08-06,9.5
1984-08-07,9.53125
1984-08-08,9.625
1984-08-09,9.71875
1984-08-10,9.71875
1984-08-13,9.65625
1984-08-14,9.6875
1984-08-15,9.6875
1984-08-16,9.6875
1984-08-17,9.6875
1984-08-20,9.6875
1984-08-21,9.78125
1984-08-22,9.84375
1984-08-23,9.875
1984-08-24,9.875
1984-08-27,9.84375
1984-08-28,9.90625
1984-08-29,9.90625
1984-08-30,10.0
1984-08-31,10.09375
1984-09-04,9.9375
1984-09-05,9.9375
1984-09-06,9.90625
1984-09-07,9.9375
1984-09-10,9.875
1984-09-11,9.875
1984-09-12,9.875
1984-09-13,10.0
1984-09-14,10.0
1984-09-17,9.90625
1984-09-18,9.96875
1984-09-19,10.09375
1984-09-20,10.1875
1984-09-21,10.1875
1984-09-24,10.25
1984-09-25,10.1875
1984-09-26,10.25
1984-09-27,10.09375
1984-09-28,10.375
1984-10-01,10.28125
1984-10-02,10.125
1984-10-03,10.21875
1984-10-04,10.21875
1984-10-05,10.21875
1984-10-08,10.15625
1984-10-09,10.21875
1984-10-10,10.21875
1984-10-11,10.21875
1984-10-12,10.28125
1984-10-15,10.28125
1984-10-16,10.3125
1984-10-17,10.5
1984-10-18,10.84375
1984-10-19,10.59375
1984-10-22,10.59375
1984-10-23,10.65625
1984-10-24,10.6875
1984-10-25,10.59375
1984-10-26,10.4375
1984-10-29,10.28125
1984-10-30,10.46875
1984-10-31,10.3125
1984-11-01,10.3125
1984-11-02,10.25
1984-11-05,10.3125
1984-11-06,10.3125
1984-11-07,10.375
1984-11-08,10.3125
1984-11-09,10.25
1984-11-12,10.28125
1984-11-13,10.28125
1984-11-14,10.3125
1984-11-15,10.3125
1984-11-16,10.34375
1984-11-19,10.3125
1984-11-20,10.34375
1984-11-21,10.28125
1984-11-23,10.28125
1984-11-26,10.34375
1984-11-27,10.34375
1984-11-28,10.34375
1984-11-29,10.34375
1984-11-30,10.375
1984-12-03,10.34375
1984-12-04,10.4375
1984-12-05,10.4375
1984-12-06,10.5625
1984-12-07,10.5
1984-12-10,10.5
1984-12-11,10.5625
1984-12-12,10.5
1984-12-13,10.5625
1984-12-14,10.53125
1984-12-17,10.625
1984-12-18,10.71875
1984-12-19,10.5625
1984-12-20,10.53125
1984-12-21,10.53125
1984-12-24,10.59375
1984-12-26,10.34375
1984-12-27,10.34375
1984-12-28,10.40625
1984-12-31,10.4375
1985-01-02,10.46875
1985-01-03,10.40625
1985-01-04,10.40625
1985-01-07,10.34375
1985-01-08,10.3125
1985-01-09,10.375
1985-01-10,10.40625
1985-01-11,10.375
1985-01-14,10.5
1985-01-15,10.53125
1985-01-16,10.5625
1985-01-17,10.46875
1985-01-18,10.53125
1985-01-21,10.65625
1985-01-22,10.8125
1985-01-23,10.6875
1985-01-24,10.6875
1985-01-25,10.6875
1985-01-28,10.75
1985-01-29,10.8125
1985-01-30,10.75
1985-01-31,10.8125
1985-02-01,10.75
1985-02-04,10.75
1985-02-05,10.75
1985-02-06,10.59375
1985-02-07,10.59375
1985-02-08,10.625
1985-02-11,10.65625
1985-02-12,10.65625
1985-02-13,10.625
1985-02-14,10.75
1985-02-15,10.8125
1985-02-19,10.6875
1985-02-20,10.6875
1985-02-21,10.65625
1985-02-22,10.625
1985-02-25,10.5625
1985-02-26,10.625
1985-02-27,10.5625
1985-02-28,10.53125
1985-03-01,10.625
1985-03-04,10.625
1985-03-05,10.59375
1985-03-06,10.625
1985-03-07,10.59375
1985-03-08,10.625
1985-03-11,10.6875
1985-03-12,10.71875
1985-03-13,10.75
1985-03-14,10.78125
1985-03-15,10.84375
1985-03-18,10.8125
1985-03-19,10.8125
1985-03-20,10.84375
1985-03-21,10.875
1985-03-22,10.8125
1985-03-25,10.8125
1985-03-26,10.875
1985-03-27,11.03125
1985-03-28,10.875
1985-03-29,10.9375
1985-04-01,10.84375
1985-04-02,10.8125
1985-04-03,10.875
1985-04-04,10.9375
1985-04-08,10.875
1985-04-09,10.90625
1985-04-10,11.03125
1985-04-11,11.125
1985-04-12,11.03125
1985-04-15,11.0625
1985-04-16,11.0625
1985-04-17,11.0625
1985-04-18,11.125
1985-04-19,11.125
1985-04-22,11.1875
1985-04-23,11.1875
1985-04-24,11.21875
1985-04-25,11.46875
1985-04-26,11.53125
1985-04-29,11.5
1985-04-30,11.40625
1985-05-01,11.1875
1985-05-02,11.375
1985-05-03,11.40625
1985-05-06,11.40625
1985-05-07,11.4375
1985-05-08,11.4375
1985-05-09,11.5
1985-05-10,11.625
1985-05-13,11.53125
1985-05-14,11.59375
1985-05-15,11.5625
1985-05-16,11.6875
1985-05-17,11.8125
1985-05-20,11.84375
1985-05-21,11.90625
1985-05-22,11.875
1985-05-23,11.875
1985-05-24,11.90625
1985-05-28,11.875
1985-05-29,11.90625
1985-05-30,11.875
1985-05-31,11.96875
1985-06-03,11.9375
1985-06-04,11.84375
1985-06-05,12.25
1985-06-06,12.125
1985-06-07,12.125
1985-06-10,12.0
1985-06-11,12.1875
1985-06-12,12.21875
1985-06-13,12.1875
1985-06-14,12.25
1985-06-17,12.34375
1985-06-18,12.34375
1985-06-19,12.4375
1985-06-20,12.40625
1985-06-21,12.65625
1985-06-24,12.625
1985-06-25,12.6875
1985-06-26,12.28125
1985-06-27,12.34375
1985-06-28,12.34375
1985-07-01,12.40625
1985-07-02,12.46875
1985-07-03,12.3125
1985-07-05,12.375
1985-07-08,12.46875
1985-07-09,12.4375
1985-07-10,12.375
1985-07-11,12.4375
1985-07-12,12.5625
1985-07-15,12.75
1985-07-16,12.90625
1985-07-17,12.875
1985-07-18,12.8125
1985-07-19,12.5625
1985-07-22,12.34375
1985-07-23,11.84375
1985-07-24,11.625
1985-07-25,11.78125
1985-07-26,11.75
1985-07-29,11.625
1985-07-30,11.71875
1985-07-31,11.75
1985-08-01,11.6875
1985-08-02,11.6875
1985-08-05,11.6875
1985-08-06,11.625
1985-08-07,11.4375
1985-08-08,11.625
1985-08-09,11.5625
1985-08-12,11.625
1985-08-13,11.5625
1985-08-14,11.625
1985-08-15,11.625
1985-08-16,11.625
1985-08-19,11.65625
1985-08-20,11.6875
1985-08-21,11.6875
1985-08-22,11.65625
1985-08-23,11.6875
1985-08-26,11.75
1985-08-27,11.71875
1985-08-28,11.8125
1985-08-29,11.90625
1985-08-30,12.0
1985-09-03,12.03125
1985-09-04,12.125
1985-09-05,12.09375
1985-09-06,12.125
1985-09-09,12.21875
1985-09-10,11.96875
1985-09-11,11.9375
1985-09-12,11.5
1985-09-13,11.59375
1985-09-16,11.59375
1985-09-17,11.625
1985-09-18,11.53125
1985-09-19,11.5
1985-09-20,11.5
1985-09-23,11.71875
1985-09-24,11.6875
1985-09-25,11.71875
1985-09-26,11.28125
1985-09-30,11.375
1985-10-01,11.40625
1985-10-02,11.4375
1985-10-03,11.46875
1985-10-04,11.5
1985-10-07,11.5
1985-10-08,11.5
1985-10-09,11.5625
1985-10-10,11.5625
1985-10-11,11.5625
1985-10-14,11.625
1985-10-15,11.65625
1985-10-16,11.59375
1985-10-17,11.625
1985-10-18,11.59375
1985-10-21,11.65625
1985-10-22,11.78125
1985-10-23,11.875
1985-10-24,11.71875
1985-10-25,11.9375
1985-10-28,11.875
1985-10-29,11.90625
1985-10-30,11.84375
1985-10-31,11.96875
1985-11-01,12.09375
1985-11-04,12.09375
1985-11-05,12.125
1985-11-06,12.15625
1985-11-07,12.09375
1985-11-08,12.09375
1985-11-11,12.25
1985-11-12,12.28125
1985-11-13,12.25
1985-11-14,12.28125
1985-11-15,12.1875
1985-11-18,12.25
1985-11-19,12.28125
1985-11-20,12.34375
1985-11-21,12.5625
1985-11-22,12.59375
1985-11-25,12.59375
1985-11-26,12.53125
1985-11-27,12.5
1985-11-29,12.4375
1985-12-02,12.5
1985-12-03,12.46875
1985-12-04,12.5
1985-12-05,12.59375
1985-12-06,12.40625
1985-12-09,12.65625
1985-12-10,12.625
1985-12-11,12.75
1985-12-12,12.6875
1985-12-13,12.9375
1985-12-16,13.25
1985-12-17,13.46875
1985-12-18,13.5625
1985-12-19,13.40625
1985-12-20,13.3125
1985-12-23,13.15625
1985-12-24,13.0
1985-12-26,12.6875
1985-12-27,12.78125
1985-12-30,12.96875
1985-12-31,13.25
1986-01-02,13.125
1986-01-03,13.1875
1986-01-06,13.1875
1986-01-07,13.375
1986-01-08,13.1875
1986-01-09,12.8125
1986-01-10,12.6875
1986-01-13,12.53125
1986-01-14,12.65625
1986-01-15,12.71875
1986-01-16,12.6875
1986-01-17,12.75
1986-01-20,12.78125
1986-01-21,12.875
1986-01-22,12.875
1986-01-23,12.90625
1986-01-24,13.0
1986-01-27,13.1875
1986-01-28,13.5625
1986-01-29,13.5
1986-01-30,13.59375
1986-01-31,13.5
1986-02-03,13.625
1986-02-04,13.5625
1986-02-05,13.6875
1986-02-06,13.625
1986-02-07,13.75
1986-02-10,13.625
1986-02-11,13.6875
1986-02-12,13.625
1986-02-13,13.71875
1986-02-14,13.8125
1986-02-18,13.875
1986-02-19,13.875
1986-02-20,14.03125
1986-02-21,14.21875
1986-02-24,14.25
1986-02-25,14.4375
1986-02-26,14.375
1986-02-27,14.4375
1986-02-28,14.8125
1986-03-03,14.71875
1986-03-04,14.375
1986-03-05,14.71875
1986-03-06,14.875
1986-03-07,14.84375
1986-03-10,14.8125
1986-03-11,15.15625
1986-03-12,15.25
1986-03-13,15.21875
1986-03-14,15.46875
1986-03-17,15.0625
1986-03-18,15.125
1986-03-19,15.15625
1986-03-20,15.03125
1986-03-21,15.0
1986-03-24,14.96875
1986-03-25,15.09375
1986-03-26,14.9375
1986-03-27,15.03125
1986-03-31,15.125
1986-04-01,15.09375
1986-04-02,15.1875
1986-04-03,14.78125
1986-04-04,14.96875
1986-04-07,14.875
1986-04-08,15.0625
1986-04-09,15.28125
1986-04-10,15.25
1986-04-11,15.25
1986-04-14,15.28125
1986-04-15,15.46875
1986-04-16,15.65625
1986-04-17,15.75
1986-04-18,15.9375
1986-04-21,16.03125
1986-04-22,16.375
1986-04-23,16.25
1986-04-24,16.09375
1986-04-25,16.03125
1986-04-28,15.9375
1986-04-29,15.53125
1986-04-30,15.5
1986-05-01,15.65625
1986-05-02,15.5
1986-05-05,15.84375
1986-05-06,15.6875
1986-05-07,15.625
1986-05-08,15.625
1986-05-09,15.6875
1986-05-12,15.5625
1986-05-13,15.4375
1986-05-14,15.53125
1986-05-15,15.46875
1986-05-16,15.375
1986-05-19,15.4375
1986-05-20,15.5625
1986-05-21,15.5625
1986-05-22,15.6875
1986-05-23,15.78125
1986-05-27,15.90625
1986-05-28,15.90625
1986-05-29,15.96875
1986-05-30,15.8125
1986-06-02,15.8125
1986-06-03,15.84375
1986-06-04,15.75
1986-06-05,15.875
1986-06-06,15.6875
1986-06-09,15.34375
1986-06-10,15.25
1986-06-11,15.4375
1986-06-12,15.4375
1986-06-13,15.5625
1986-06-16,15.5625
1986-06-17,15.375
1986-06-18,15.5625
1986-06-19,15.5625
1986-06-20,16.0
1986-06-23,16.25
1986-06-24,16.625
1986-06-25,17.0625
1986-06-26,17.125
1986-06-27,16.9375
1986-06-30,17.5
1986-07-01,17.625
1986-07-02,17.875
1986-07-03,17.6875
1986-07-07,17.25
1986-07-08,17.375
1986-07-09,17.0625
1986-07-10,17.0
1986-07-11,17.1875
1986-07-14,17.5
1986-07-15,17.3125
1986-07-16,17.375
1986-07-17,17.625
1986-07-18,17.5
1986-07-21,18.0
1986-07-22,18.6875
1986-07-23,17.9375
1986-07-24,18.3125
1986-07-25,18.6875
1986-07-28,18.25
1986-07-29,18.5625
1986-07-30,18.75
1986-07-31,18.9375
1986-08-01,18.5625
1986-08-04,18.5625
1986-08-05,18.4375
1986-08-06,18.6875
1986-08-07,18.5625
1986-08-08,18.375
1986-08-11,18.375
1986-08-12,18.25
1986-08-13,18.4375
1986-08-14,18.5625
1986-08-15,19.125
1986-08-18,19.5
1986-08-19,19.6875
1986-08-20,19.625
1986-08-21,19.6875
1986-08-22,19.4375
1986-08-25,19.0625
1986-08-26,19.5
1986-08-27,19.5625
1986-08-28,19.5
1986-08-29,19.875
1986-09-02,19.0
1986-09-03,18.875
1986-09-04,19.625
1986-09-05,18.625
1986-09-08,18.0
1986-09-09,17.875
1986-09-10,17.625
1986-09-11,16.6875
1986-09-12,16.25
1986-09-15,16.4375
1986-09-16,16.625
1986-09-17,16.6875
1986-09-18,16.875
1986-09-19,16.5
1986-09-22,17.375
1986-09-23,17.375
1986-09-24,17.75
1986-09-25,17.5
1986-09-26,17.625
1986-09-29,17.5
1986-09-30,17.25
1986-10-01,17.0625
1986-10-02,16.875
1986-10-03,16.9375
1986-10-06,17.0
1986-10-07,17.0625
1986-10-08,16.8125
1986-10-09,17.1875
1986-10-10,16.9375
1986-10-13,16.75
1986-10-14,16.8125
1986-10-15,16.8125
1986-10-16,17.125
1986-10-17,17.375
1986-10-20,17.1875
1986-10-21,17.0
1986-10-22,17.125
1986-10-23,17.125
1986-10-24,16.9375
1986-10-27,17.0
1986-10-28,17.0
1986-10-29,17.4375
1986-10-30,17.6875
1986-10-31,17.75
1986-11-03,18.0
1986-11-04,18.0
1986-11-05,18.25
1986-11-06,17.8125
1986-11-07,18.0
1986-11-10,18.0
1986-11-11,18.0
1986-11-12,18.0625
1986-11-13,17.9375
1986-11-14,18.0
1986-11-17,17.875
1986-11-18,17.125
1986-11-19,17.3125
1986-11-20,17.625
1986-11-21,17.9375
1986-11-24,18.1875
1986-11-25,18.25
1986-11-26,18.25
1986-11-28,18.0625
1986-12-01,18.0
1986-12-02,18.25
1986-12-03,18.25
1986-12-04,18.1875
1986-12-05,18.0
1986-12-08,18.0625
1986-12-09,18.0625
1986-12-10,18.0
1986-12-11,17.9375
1986-12-12,17.875
1986-12-15,18.0
1986-12-16,18.125
1986-12-17,17.875
1986-12-18,18.0625
1986-12-19,18.25
1986-12-22,18.25
1986-12-23,17.875
1986-12-24,18.0
1986-12-26,17.5
1986-12-29,17.25
1986-12-30,17.25
1986-12-31,17.25
1987-01-02,17.4375
1987-01-05,17.9375
1987-01-06,18.1875
1987-01-07,18.375
1987-01-08,18.0625
1987-01-09,18.1875
1987-01-12,18.0625
1987-01-13,17.875
1987-01-14,18.1875
1987-01-15,18.125
1987-01-16,18.3125
1987-01-19,18.125
1987-01-20,18.3125
1987-01-21,18.875
1987-01-22,19.3125
1987-01-23,19.25
1987-01-26,18.875
1987-01-27,19.0
1987-01-28,18.9375
1987-01-29,18.8125
1987-01-30,18.875
1987-02-02,18.875
1987-02-03,19.0
1987-02-04,18.8125
1987-02-05,18.75
1987-02-06,18.75
1987-02-09,18.125
1987-02-10,17.6875
1987-02-11,18.0
1987-02-12,17.5
1987-02-13,17.4375
1987-02-17,17.1875
1987-02-18,16.8125
1987-02-19,16.75
1987-02-20,16.625
1987-02-23,16.5
1987-02-24,16.625
1987-02-25,16.8125
1987-02-26,16.8125
1987-02-27,16.8125
1987-03-02,16.75
1987-03-03,16.75
1987-03-04,17.0
1987-03-05,16.9375
1987-03-06,17.0625
1987-03-09,16.8125
1987-03-10,16.875
1987-03-11,17.1875
1987-03-12,17.375
1987-03-13,17.125
1987-03-16,17.375
1987-03-17,17.3125
1987-03-18,17.1875
1987-03-19,17.125
1987-03-20,17.3125
1987-03-23,17.5
1987-03-24,17.25
1987-03-25,17.4375
1987-03-26,17.3125
1987-03-27,17.1875
1987-03-30,16.9375
1987-03-31,16.375
1987-04-01,16.25
1987-04-02,16.0625
1987-04-03,16.3125
1987-04-06,16.0
1987-04-07,15.25
1987-04-08,15.3125
1987-04-09,14.875
1987-04-10,15.25
1987-04-13,15.625
1987-04-14,15.0625
1987-04-15,15.4375
1987-04-16,16.1875
1987-04-20,16.0625
1987-04-21,16.6875
1987-04-22,16.25
1987-04-23,16.0
1987-04-24,15.5
1987-04-27,15.4375
1987-04-28,15.5
1987-04-29,15.6875
1987-04-30,16.0625
1987-05-01,16.0
1987-05-04,16.1875
1987-05-05,16.375
1987-05-06,16.25
1987-05-07,16.5625
1987-05-08,16.625
1987-05-11,17.0
1987-05-12,16.5
1987-05-13,16.4375
1987-05-14,16.25
1987-05-15,15.5625
1987-05-18,15.5
1987-05-19,15.125
1987-05-20,15.3125
1987-05-21,15.5625
1987-05-22,15.6875
1987-05-26,15.875
1987-05-27,15.75
1987-05-28,16.0625
1987-05-29,15.875
1987-06-01,15.8125
1987-06-02,15.625
1987-06-03,16.0625
1987-06-04,16.125
1987-06-05,15.9375
1987-06-08,16.125
1987-06-09,16.1875
1987-06-10,16.125
1987-06-11,16.125
1987-06-12,16.375
1987-06-15,16.375
1987-06-16,16.4375
1987-06-17,16.375
1987-06-18,16.4375
1987-06-19,16.5
1987-06-22,16.5625
1987-06-23,16.625
1987-06-24,16.5
1987-06-25,16.0
1987-06-26,15.75
1987-06-29,15.9375
1987-06-30,15.75
1987-07-01,15.625
1987-07-02,15.75
1987-07-06,15.6875
1987-07-07,15.75
1987-07-08,15.625
1987-07-09,15.75
1987-07-10,15.75
1987-07-13,15.6875
1987-07-14,15.875
1987-07-15,15.75
1987-07-16,15.8125
1987-07-17,16.375
1987-07-20,15.875
1987-07-21,15.6875
1987-07-22,15.625
1987-07-23,15.75
1987-07-24,15.75
1987-07-27,15.75
1987-07-28,15.8125
1987-07-29,15.6875
1987-07-30,15.6875
1987-07-31,15.6875
1987-08-03,15.5625
1987-08-04,15.5
1987-08-05,15.6875
1987-08-06,15.8125
1987-08-07,16.0
1987-08-10,16.0
1987-08-11,16.125
1987-08-12,16.1875
1987-08-13,16.5625
1987-08-14,16.75
1987-08-17,16.9375
1987-08-18,16.75
1987-08-19,16.625
1987-08-20,16.875
1987-08-21,16.875
1987-08-24,16.625
1987-08-25,16.6875
1987-08-26,16.5625
1987-08-27,16.5
1987-08-28,16.1875
1987-08-31,16.25
1987-09-01,15.5
1987-09-02,15.75
1987-09-03,15.75
1987-09-04,15.8125
1987-09-08,15.625
1987-09-09,15.5625
1987-09-10,15.6875
1987-09-11,15.6875
1987-09-14,15.6875
1987-09-15,15.625
1987-09-16,15.5
1987-09-17,15.4375
1987-09-18,15.3125
1987-09-21,15.25
1987-09-22,15.5625
1987-09-23,15.625
1987-09-24,15.6875
1987-09-25,15.5
1987-09-28,15.75
1987-09-29,15.4375
1987-09-30,15.5
1987-10-01,15.75
1987-10-02,16.0625
1987-10-05,16.0625
1987-10-06,16.0
1987-10-07,16.125
1987-10-08,16.375
1987-10-09,16.0625
1987-10-12,15.75
1987-10-13,16.3125
1987-10-14,16.25
1987-10-15,16.3125
1987-10-16,15.75
1987-10-19,13.75
1987-10-20,14.375
1987-10-21,16.0625
1987-10-22,15.75
1987-10-23,16.125
1987-10-26,15.9375
1987-10-27,16.3125
1987-10-28,15.5
1987-10-29,15.75
1987-10-30,15.125
1987-11-02,15.3125
1987-11-03,15.3125
1987-11-04,15.3125
1987-11-05,15.875
1987-11-06,16.0
1987-11-09,15.5
1987-11-10,15.4375
1987-11-11,15.625
1987-11-12,15.625
1987-11-13,15.5625
1987-11-16,15.75
1987-11-17,15.5625
1987-11-18,15.6875
1987-11-19,15.4375
1987-11-20,15.5
1987-11-23,15.75
1987-11-24,15.625
1987-11-25,15.125
1987-11-27,15.0
1987-11-30,14.875
1987-12-01,15.125
1987-12-02,15.25
1987-12-03,15.0
1987-12-04,15.25
1987-12-07,15.25
1987-12-08,15.25
1987-12-09,15.3125
1987-12-10,15.0
1987-12-11,15.0625
1987-12-14,15.3125
1987-12-15,15.125
1987-12-16,15.0625
1987-12-17,14.875
1987-12-18,14.875
1987-12-21,14.875
1987-12-22,14.8125
1987-12-23,14.8125
1987-12-24,14.8125
1987-12-28,14.5
1987-12-29,14.4375
1987-12-30,14.75
1987-12-31,14.8125
1988-01-04,15.25
1988-01-05,15.5
1988-01-06,15.5
1988-01-07,15.4375
1988-01-08,14.9375
1988-01-11,15.25
1988-01-12,15.1875
1988-01-13,15.125
1988-01-14,15.0
1988-01-15,15.3125
1988-01-18,15.375
1988-01-19,15.75
1988-01-20,15.375
1988-01-21,15.1875
1988-01-22,15.625
1988-01-25,15.8125
1988-01-26,15.75
1988-01-27,15.75
1988-01-28,15.9375
1988-01-29,16.0625
1988-02-01,16.0625
