Date,NOW
2015-10-23,78.889999
2015-10-26,78.800003
2015-10-27,80.16999799999999
2015-10-28,82.150002
2015-10-29,81.559998
2015-10-30,81.650002
2015-11-02,82.019997
2015-11-03,82.529999
2015-11-04,83.839996
2015-11-05,83.910004
2015-11-06,85.239998
2015-11-09,84.599998
2015-11-10,84.150002
2015-11-11,83.900002
2015-11-12,84.5
2015-11-13,82.879997
2015-11-16,84.370003
2015-11-17,84.910004
2015-11-18,85.75
2015-11-19,85.75
2015-11-20,86.190002
2015-11-23,86.459999
2015-11-24,86.699997
2015-11-25,86.889999
2015-11-27,87.290001
2015-11-30,87.010002
2015-12-01,86.470001
2015-12-02,87.529999
2015-12-03,88.089996
2015-12-04,89.989998
2015-12-07,87.980003
2015-12-08,87.720001
2015-12-09,86.099998
2015-12-10,86.940002
2015-12-11,83.489998
2015-12-14,83.57
2015-12-15,85.599998
2015-12-16,87.389999
2015-12-17,87.269997
2015-12-18,85.730003
2015-12-21,87.019997
2015-12-22,86.480003
2015-12-23,86.889999
2015-12-24,86.959999
2015-12-28,86.889999
2015-12-29,88.120003
2015-12-30,87.379997
2015-12-31,86.559998
2016-01-04,84.07
2016-01-05,84.0
2016-01-06,81.41999799999999
2016-01-07,79.639999
2016-01-08,78.120003
2016-01-11,78.529999
2016-01-12,80.989998
2016-01-13,76.790001
2016-01-14,78.209999
2016-01-15,76.339996
2016-01-19,74.32
2016-01-20,74.309998
2016-01-21,74.410004
2016-01-22,76.66999799999999
2016-01-25,76.099998
2016-01-26,77.959999
2016-01-27,75.370003
2016-01-28,63.57
2016-01-29,62.209998999999996
2016-02-01,61.959998999999996
2016-02-02,57.25
2016-02-03,59.299999
2016-02-04,58.619999
2016-02-05,52.310001
2016-02-08,47.139998999999996
2016-02-09,48.52
2016-02-10,49.990002000000004
2016-02-11,49.029999
2016-02-12,50.080002
2016-02-16,52.040001000000004
2016-02-17,55.259997999999996
2016-02-18,54.259997999999996
2016-02-19,54.740002000000004
2016-02-22,54.689999
2016-02-23,53.009997999999996
2016-02-24,52.549999
2016-02-25,54.16
2016-02-26,55.509997999999996
2016-02-29,54.990002000000004
2016-03-01,57.849998
2016-03-02,57.66
2016-03-03,58.360001000000004
2016-03-04,58.5
2016-03-07,58.220001
2016-03-08,60.34
2016-03-09,60.490002000000004
2016-03-10,60.720001
2016-03-11,63.349998
2016-03-14,62.349998
2016-03-15,61.650002
2016-03-16,62.369999
2016-03-17,60.799999
2016-03-18,60.150002
2016-03-21,61.049999
2016-03-22,62.32
2016-03-23,62.25
2016-03-24,61.689999
2016-03-28,60.34
2016-03-29,61.139998999999996
2016-03-30,61.07
2016-03-31,61.18
2016-04-01,62.029999
2016-04-04,64.279999
2016-04-05,63.650002
2016-04-06,63.84
2016-04-07,64.019997
2016-04-08,64.5
2016-04-11,63.310001
2016-04-12,61.75
2016-04-13,63.77
2016-04-14,63.0
2016-04-15,63.279999
2016-04-18,64.470001
2016-04-19,63.669998
2016-04-20,65.110001
2016-04-21,74.269997
2016-04-22,73.110001
2016-04-25,73.410004
2016-04-26,72.660004
2016-04-27,73.150002
2016-04-28,71.370003
2016-04-29,71.480003
2016-05-02,72.019997
2016-05-03,69.839996
2016-05-04,67.610001
2016-05-05,67.790001
2016-05-06,67.279999
2016-05-09,67.43
2016-05-10,68.529999
2016-05-11,68.639999
2016-05-12,67.470001
2016-05-13,67.440002
2016-05-16,70.300003
2016-05-17,69.5
2016-05-18,70.029999
2016-05-19,69.75
2016-05-20,70.0
2016-05-23,70.230003
2016-05-24,70.980003
2016-05-25,70.760002
2016-05-26,70.050003
2016-05-27,70.730003
2016-05-31,71.629997
2016-06-01,73.16999799999999
2016-06-02,74.230003
2016-06-03,73.529999
2016-06-06,75.059998
2016-06-07,76.019997
2016-06-08,77.040001
2016-06-09,75.559998
2016-06-10,74.029999
2016-06-13,72.709999
2016-06-14,72.980003
2016-06-15,74.470001
2016-06-16,73.68
2016-06-17,72.07
2016-06-20,72.599998
2016-06-21,72.730003
2016-06-22,71.91999799999999
2016-06-23,75.18
2016-06-24,70.33000200000001
2016-06-27,63.669998
2016-06-28,65.129997
2016-06-29,66.440002
2016-06-30,66.400002
2016-07-01,66.209999
2016-07-05,65.269997
2016-07-06,65.33000200000001
2016-07-07,65.010002
2016-07-08,69.120003
2016-07-11,68.849998
2016-07-12,70.459999
2016-07-13,70.150002
2016-07-14,70.160004
2016-07-15,71.019997
2016-07-18,69.83000200000001
2016-07-19,69.989998
2016-07-20,72.650002
2016-07-21,71.050003
2016-07-22,72.66999799999999
2016-07-25,73.559998
2016-07-26,73.339996
2016-07-27,72.980003
2016-07-28,76.379997
2016-07-29,74.91999799999999
2016-08-01,75.07
2016-08-02,73.230003
2016-08-03,74.269997
2016-08-04,74.940002
2016-08-05,75.83000200000001
2016-08-08,74.940002
2016-08-09,75.0
2016-08-10,74.550003
2016-08-11,76.089996
2016-08-12,75.769997
2016-08-15,76.739998
2016-08-16,74.519997
2016-08-17,73.07
2016-08-18,73.07
2016-08-19,73.690002
2016-08-22,71.389999
2016-08-23,72.620003
2016-08-24,72.769997
2016-08-25,73.599998
2016-08-26,73.5
2016-08-29,73.389999
2016-08-30,73.440002
2016-08-31,72.66999799999999
2016-09-01,74.0
2016-09-02,76.239998
2016-09-06,77.720001
2016-09-07,76.559998
2016-09-08,75.400002
2016-09-09,73.58000200000001
2016-09-12,74.529999
2016-09-13,72.41999799999999
2016-09-14,72.559998
2016-09-15,77.709999
2016-09-16,77.290001
2016-09-19,75.989998
2016-09-20,75.279999
2016-09-21,76.879997
2016-09-22,77.91999799999999
2016-09-23,77.449997
2016-09-26,76.75
2016-09-27,79.040001
2016-09-28,79.769997
2016-09-29,78.480003
2016-09-30,79.150002
2016-10-03,79.57
2016-10-04,79.279999
2016-10-05,79.43
2016-10-06,78.379997
2016-10-07,78.519997
2016-10-10,80.029999
2016-10-11,78.800003
2016-10-12,75.269997
2016-10-13,75.389999
2016-10-14,75.620003
2016-10-17,74.639999
2016-10-18,76.160004
2016-10-19,78.91999799999999
2016-10-20,78.849998
2016-10-21,80.059998
2016-10-24,81.0
2016-10-25,79.790001
2016-10-26,78.900002
2016-10-27,84.959999
2016-10-28,86.120003
2016-10-31,87.910004
2016-11-01,86.889999
2016-11-02,84.589996
2016-11-03,83.879997
2016-11-04,83.209999
2016-11-07,85.089996
2016-11-08,85.5
2016-11-09,84.980003
2016-11-10,82.139999
2016-11-11,82.629997
2016-11-14,83.269997
2016-11-15,85.620003
2016-11-16,85.66999799999999
2016-11-17,86.83000200000001
2016-11-18,85.75
2016-11-21,86.550003
2016-11-22,86.230003
2016-11-23,87.050003
2016-11-25,87.739998
2016-11-28,84.82
2016-11-29,83.41999799999999
2016-11-30,83.150002
2016-12-01,77.089996
2016-12-02,76.559998
2016-12-05,79.870003
2016-12-06,79.610001
2016-12-07,79.980003
2016-12-08,80.110001
2016-12-09,79.400002
2016-12-12,77.879997
2016-12-13,79.389999
2016-12-14,78.949997
2016-12-15,79.43
2016-12-16,77.860001
2016-12-19,77.5
2016-12-20,78.300003
2016-12-21,77.25
2016-12-22,74.550003
2016-12-23,76.019997
2016-12-27,76.879997
2016-12-28,75.220001
2016-12-29,74.940002
2016-12-30,74.339996
2017-01-03,75.660004
