Date,WU
2010-05-25,15.69
2010-05-26,15.66
2010-05-27,16.26
2010-05-28,15.96
2010-06-01,15.69
2010-06-02,15.76
2010-06-03,16.15
2010-06-04,15.63
2010-06-07,15.31
2010-06-08,15.44
2010-06-09,15.51
2010-06-10,16.07
2010-06-11,16.09
2010-06-14,15.93
2010-06-15,16.379998999999998
2010-06-16,16.23
2010-06-17,16.27
2010-06-18,16.200001
2010-06-21,16.0
2010-06-22,15.78
2010-06-23,15.8
2010-06-24,15.53
2010-06-25,16.0
2010-06-28,15.74
2010-06-29,14.94
2010-06-30,14.91
2010-07-01,15.03
2010-07-02,14.9
2010-07-06,15.06
2010-07-07,15.79
2010-07-08,15.63
2010-07-09,15.87
2010-07-12,15.9
2010-07-13,16.0
2010-07-14,15.96
2010-07-15,15.98
2010-07-16,15.34
2010-07-19,15.37
2010-07-20,15.69
2010-07-21,15.44
2010-07-22,16.040001
2010-07-23,16.309998999999998
2010-07-26,16.68
2010-07-27,16.690001000000002
2010-07-28,16.469998999999998
2010-07-29,16.41
2010-07-30,16.23
2010-08-02,16.280001000000002
2010-08-03,16.030001000000002
2010-08-04,16.129998999999998
2010-08-05,16.219998999999998
2010-08-06,16.290001
2010-08-09,16.540001
2010-08-10,16.5
2010-08-11,16.049999
2010-08-12,16.059998999999998
2010-08-13,15.98
2010-08-16,16.1
2010-08-17,16.18
2010-08-18,16.26
2010-08-19,16.059998999999998
2010-08-20,15.94
2010-08-23,15.84
2010-08-24,15.57
2010-08-25,15.85
2010-08-26,15.77
2010-08-27,16.030001000000002
2010-08-30,15.97
2010-08-31,15.68
2010-09-01,16.24
2010-09-02,16.459999
2010-09-03,16.48
2010-09-07,16.18
2010-09-08,16.23
2010-09-09,16.309998999999998
2010-09-10,16.360001
2010-09-13,16.75
2010-09-14,17.08
2010-09-15,17.129998999999998
2010-09-16,17.15
2010-09-17,16.98
2010-09-20,17.48
2010-09-21,17.309998999999998
2010-09-22,17.129998999999998
2010-09-23,16.950001
2010-09-24,17.549999
2010-09-27,17.65
2010-09-28,17.360001
2010-09-29,17.4
2010-09-30,17.67
2010-10-01,17.68
2010-10-04,17.41
2010-10-05,17.969998999999998
2010-10-06,17.67
2010-10-07,17.58
2010-10-08,17.74
2010-10-11,17.860001
2010-10-12,17.74
2010-10-13,17.65
2010-10-14,17.76
2010-10-15,17.889999
2010-10-18,18.02
2010-10-19,17.68
2010-10-20,17.959999
2010-10-21,17.959999
2010-10-22,17.9
2010-10-25,18.110001
2010-10-26,17.91
2010-10-27,18.27
2010-10-28,18.26
2010-10-29,17.59
2010-11-01,17.610001
2010-11-02,17.450001
2010-11-03,17.440001000000002
2010-11-04,18.18
2010-11-05,18.24
2010-11-08,18.200001
2010-11-09,18.5
2010-11-10,18.77
2010-11-11,18.620001000000002
2010-11-12,18.110001
2010-11-15,18.09
2010-11-16,17.620001000000002
2010-11-17,17.51
2010-11-18,17.83
2010-11-19,18.09
2010-11-22,18.219998999999998
2010-11-23,17.950001
2010-11-24,18.27
2010-11-26,18.15
2010-11-29,17.860001
2010-11-30,17.639999
2010-12-01,18.030001000000002
2010-12-02,18.23
2010-12-03,18.25
2010-12-06,18.360001
2010-12-07,18.34
2010-12-08,18.65
2010-12-09,18.6
2010-12-10,18.709999
2010-12-13,18.76
2010-12-14,18.809998999999998
2010-12-15,18.549999
2010-12-16,18.290001
2010-12-17,18.280001000000002
2010-12-20,18.35
2010-12-21,18.389999
2010-12-22,18.469998999999998
2010-12-23,18.26
2010-12-27,18.48
2010-12-28,18.280001000000002
2010-12-29,18.4
2010-12-30,18.549999
2010-12-31,18.57
2011-01-03,18.74
2011-01-04,18.610001
2011-01-05,18.940001000000002
2011-01-06,19.370001000000002
2011-01-07,19.190001000000002
2011-01-10,19.02
2011-01-11,19.24
2011-01-12,19.15
2011-01-13,19.110001
2011-01-14,19.26
2011-01-18,19.290001
2011-01-19,19.09
2011-01-20,19.18
2011-01-21,19.309998999999998
2011-01-24,19.700001
2011-01-25,19.700001
2011-01-26,20.139999
2011-01-27,20.34
2011-01-28,19.75
2011-01-31,20.280001000000002
2011-02-01,20.290001
2011-02-02,20.77
2011-02-03,20.68
2011-02-04,20.959999
2011-02-07,21.17
2011-02-08,21.379998999999998
2011-02-09,21.01
2011-02-10,21.24
2011-02-11,21.4
2011-02-14,21.469998999999998
2011-02-15,21.309998999999998
2011-02-16,21.48
2011-02-17,21.5
2011-02-18,21.66
2011-02-22,21.110001
2011-02-23,20.950001
2011-02-24,21.0
2011-02-25,21.719998999999998
2011-02-28,21.99
2011-03-01,21.5
2011-03-02,21.639999
2011-03-03,21.889999
2011-03-04,21.719998999999998
2011-03-07,21.610001
2011-03-08,21.709999
2011-03-09,21.6
2011-03-10,21.15
2011-03-11,21.16
2011-03-14,20.950001
2011-03-15,20.790001
2011-03-16,20.42
2011-03-17,20.59
2011-03-18,21.09
2011-03-21,21.33
2011-03-22,21.4
2011-03-23,21.49
2011-03-24,21.719998999999998
2011-03-25,21.76
2011-03-28,21.84
2011-03-29,21.190001000000002
2011-03-30,21.120001000000002
2011-03-31,20.77
2011-04-01,20.77
2011-04-04,20.809998999999998
