Date,EXPE
2005-12-08,49.240002000000004
2005-12-09,49.799999
2005-12-12,50.400002
2005-12-13,50.240002000000004
2005-12-14,50.720001
2005-12-15,50.860001000000004
2005-12-16,52.200001
2005-12-19,50.84
2005-12-20,49.52
2005-12-21,48.639998999999996
2005-12-22,48.360001000000004
2005-12-23,47.919998
2005-12-27,47.439999
2005-12-28,47.900002
2005-12-29,47.66
2005-12-30,47.919998
2006-01-03,48.0
2006-01-04,48.5
2006-01-05,48.0
2006-01-06,48.02
2006-01-09,48.84
2006-01-10,50.619999
2006-01-11,50.880001
2006-01-12,51.259997999999996
2006-01-13,51.439999
2006-01-17,51.740002000000004
2006-01-18,51.919998
2006-01-19,51.959998999999996
2006-01-20,50.700001
2006-01-23,51.32
2006-01-24,50.98
2006-01-25,50.599998
2006-01-26,51.34
2006-01-27,52.34
2006-01-30,52.619999
2006-01-31,52.040001000000004
2006-02-01,52.360001000000004
2006-02-02,51.779999
2006-02-03,50.939999
2006-02-06,51.040001000000004
2006-02-07,51.080002
2006-02-08,51.400002
2006-02-09,50.48
2006-02-10,48.48
2006-02-13,48.400002
2006-02-14,47.66
2006-02-15,48.5
2006-02-16,39.639998999999996
2006-02-17,40.240002000000004
2006-02-21,39.959998999999996
2006-02-22,40.599998
2006-02-23,40.040001000000004
2006-02-24,39.040001000000004
2006-02-27,39.02
2006-02-28,37.939999
2006-03-01,38.799999
2006-03-02,38.32
2006-03-03,38.799999
2006-03-06,38.720001
2006-03-07,38.259997999999996
2006-03-08,37.540001000000004
2006-03-09,37.139998999999996
2006-03-10,36.939999
2006-03-13,37.299999
2006-03-14,37.200001
2006-03-15,37.400002
2006-03-16,36.279999
2006-03-17,36.360001000000004
2006-03-20,36.240002000000004
2006-03-21,35.240002000000004
2006-03-22,37.0
2006-03-23,36.98
2006-03-24,36.98
2006-03-27,36.560001
2006-03-28,36.540001000000004
2006-03-29,37.439999
2006-03-30,39.619999
2006-03-31,40.540001000000004
2006-04-03,39.099998
2006-04-04,40.860001000000004
2006-04-05,40.200001
2006-04-06,40.240002000000004
2006-04-07,39.52
2006-04-10,38.52
2006-04-11,39.48
2006-04-12,39.639998999999996
2006-04-13,38.759997999999996
2006-04-17,38.02
2006-04-18,37.32
2006-04-19,36.880001
2006-04-20,36.66
2006-04-21,36.799999
2006-04-24,37.139998999999996
2006-04-25,36.740002000000004
2006-04-26,37.759997999999996
2006-04-27,37.200001
2006-04-28,37.299999
2006-05-01,36.959998999999996
2006-05-02,36.619999
2006-05-03,36.360001000000004
2006-05-04,37.98
2006-05-05,39.240002000000004
2006-05-08,39.939999
2006-05-09,39.48
2006-05-10,39.580002
2006-05-11,39.32
2006-05-12,29.02
2006-05-15,29.0
2006-05-16,29.280001000000002
2006-05-17,28.559998999999998
2006-05-18,28.4
2006-05-19,27.700001
2006-05-22,27.74
2006-05-23,27.24
2006-05-24,27.139999
2006-05-25,28.040001
2006-05-26,27.98
2006-05-30,27.700001
2006-05-31,28.42
2006-06-01,28.719998999999998
2006-06-02,28.6
2006-06-05,29.139999
2006-06-06,29.24
2006-06-07,29.059998999999998
2006-06-08,29.860001
2006-06-09,29.799999
2006-06-12,29.98
2006-06-13,30.42
2006-06-14,30.280001000000002
2006-06-15,30.68
2006-06-16,30.120001000000002
2006-06-19,29.940001000000002
2006-06-20,30.0
2006-06-21,30.5
2006-06-22,30.059998999999998
2006-06-23,29.9
2006-06-26,29.84
2006-06-27,29.299999
2006-06-28,29.16
2006-06-29,29.879998999999998
2006-06-30,29.98
2006-07-03,30.08
2006-07-05,29.360001
2006-07-06,29.459999
2006-07-07,29.16
2006-07-10,28.98
2006-07-11,28.540001
2006-07-12,27.799999
2006-07-13,27.219998999999998
2006-07-14,27.18
2006-07-17,26.74
2006-07-18,26.92
2006-07-19,27.360001
2006-07-20,27.16
2006-07-21,27.120001000000002
2006-07-24,27.18
2006-07-25,27.34
2006-07-26,27.440001000000002
2006-07-27,27.0
2006-07-28,26.620001000000002
2006-07-31,26.799999
2006-08-01,26.1
2006-08-02,26.74
2006-08-03,27.379998999999998
2006-08-04,26.76
2006-08-07,27.18
2006-08-08,26.98
2006-08-09,27.639999
2006-08-10,29.299999
2006-08-11,29.18
2006-08-14,29.719998999999998
2006-08-15,30.780001000000002
2006-08-16,30.9
2006-08-17,31.0
2006-08-18,30.360001
2006-08-21,30.68
2006-08-22,31.4
2006-08-23,31.459999
2006-08-24,31.879998999999998
2006-08-25,31.84
2006-08-28,31.98
2006-08-29,31.879998999999998
2006-08-30,31.42
2006-08-31,32.639998999999996
2006-09-01,33.68
2006-09-05,33.380001
2006-09-06,33.880001
2006-09-07,33.32
2006-09-08,32.400002
2006-09-11,31.92
2006-09-12,32.060001
2006-09-13,32.060001
2006-09-14,32.040001000000004
2006-09-15,32.0
2006-09-18,32.5
2006-09-19,32.0
2006-09-20,31.719998999999998
2006-09-21,31.540001
2006-09-22,31.42
2006-09-25,31.98
2006-09-26,31.5
2006-09-27,31.26
2006-09-28,31.84
2006-09-29,31.360001
2006-10-02,31.26
2006-10-03,31.780001000000002
2006-10-04,32.18
2006-10-05,32.099998
2006-10-06,32.0
2006-10-09,32.040001000000004
2006-10-10,32.48
2006-10-11,32.119999
2006-10-12,32.84
2006-10-13,32.599998
2006-10-16,33.16
2006-10-17,32.599998
2006-10-18,32.34
2006-10-19,32.779999
2006-10-20,32.540001000000004
2006-10-23,33.16
2006-10-24,32.880001
2006-10-25,33.16
2006-10-26,33.200001
2006-10-27,32.900002
2006-10-30,32.599998
2006-10-31,32.5
2006-11-01,32.439999
2006-11-02,32.700001
2006-11-03,32.82
2006-11-06,33.240002000000004
2006-11-07,32.900002
2006-11-08,33.060001
2006-11-09,33.880001
2006-11-10,33.68
2006-11-13,33.200001
2006-11-14,33.32
2006-11-15,34.16
2006-11-16,34.619999
2006-11-17,35.200001
2006-11-20,35.720001
2006-11-21,36.119999
2006-11-22,36.52
2006-11-24,36.66
2006-11-27,36.720001
2006-11-28,36.34
2006-11-29,36.759997999999996
2006-11-30,36.32
2006-12-01,36.639998999999996
2006-12-04,36.939999
2006-12-05,37.419998
2006-12-06,37.560001
2006-12-07,37.240002000000004
2006-12-08,40.919998
2006-12-11,41.02
2006-12-12,41.200001
2006-12-13,41.18
2006-12-14,41.18
2006-12-15,41.299999
2006-12-18,40.68
2006-12-19,41.139998999999996
2006-12-20,42.040001000000004
2006-12-21,42.0
2006-12-22,41.959998999999996
2006-12-26,42.0
2006-12-27,42.0
2006-12-28,42.040001000000004
2006-12-29,41.959998999999996
2007-01-03,42.099998
2007-01-04,42.540001000000004
2007-01-05,42.52
2007-01-08,42.740002000000004
2007-01-09,42.84
2007-01-10,42.959998999999996
2007-01-11,42.68
2007-01-12,42.82
2007-01-16,42.48
2007-01-17,42.32
2007-01-18,41.299999
2007-01-19,42.040001000000004
2007-01-22,41.16
2007-01-23,41.400002
2007-01-24,42.060001
2007-01-25,41.299999
2007-01-26,41.240002000000004
2007-01-29,41.720001
2007-01-30,42.119999
2007-01-31,42.900002
2007-02-01,41.360001000000004
2007-02-02,42.119999
2007-02-05,42.400002
2007-02-06,42.880001
2007-02-07,43.52
2007-02-08,44.220001
2007-02-09,43.279999
2007-02-12,42.939999
2007-02-13,43.299999
2007-02-14,44.540001000000004
2007-02-15,44.599998
2007-02-16,43.66
2007-02-20,44.439999
2007-02-21,44.700001
2007-02-22,44.279999
2007-02-23,43.400002
2007-02-26,43.419998
2007-02-27,42.759997999999996
2007-02-28,42.52
2007-03-01,41.759997999999996
2007-03-02,41.0
2007-03-05,40.82
2007-03-06,40.860001000000004
2007-03-07,40.740002000000004
2007-03-08,41.099998
2007-03-09,40.900002
2007-03-12,41.48
2007-03-13,42.52
2007-03-14,42.139998999999996
2007-03-15,42.639998999999996
2007-03-16,42.220001
2007-03-19,43.419998
2007-03-20,44.0
2007-03-21,45.16
2007-03-22,45.959998999999996
2007-03-23,46.299999
2007-03-26,46.360001000000004
2007-03-27,46.220001
2007-03-28,44.959998999999996
2007-03-29,46.0
2007-03-30,46.360001000000004
2007-04-02,45.700001
2007-04-03,46.360001000000004
2007-04-04,46.66
2007-04-05,48.040001000000004
2007-04-09,47.619999
2007-04-10,48.040001000000004
2007-04-11,46.939999
2007-04-12,47.66
2007-04-13,48.220001
2007-04-16,47.799999
2007-04-17,48.400002
2007-04-18,47.279999
2007-04-19,46.700001
2007-04-20,46.400002
2007-04-23,46.380001
2007-04-24,47.0
2007-04-25,47.48
2007-04-26,47.860001000000004
2007-04-27,47.619999
2007-04-30,47.240002000000004
2007-05-01,48.040001000000004
2007-05-02,48.700001
2007-05-03,48.700001
2007-05-04,48.959998999999996
2007-05-07,49.619999
2007-05-08,48.400002
2007-05-09,49.34
2007-05-10,48.700001
2007-05-11,49.52
2007-05-14,49.16
2007-05-15,48.360001000000004
2007-05-16,48.919998
2007-05-17,48.700001
2007-05-18,49.279999
2007-05-21,50.52
2007-05-22,50.419998
2007-05-23,50.48
2007-05-24,49.400002
2007-05-25,48.900002
2007-05-29,48.380001
2007-05-30,47.759997999999996
2007-05-31,48.060001
2007-06-01,48.459998999999996
2007-06-04,48.919998
2007-06-05,48.759997999999996
2007-06-06,48.32
2007-06-07,47.040001000000004
2007-06-08,46.759997999999996
2007-06-11,48.060001
2007-06-12,48.400002
2007-06-13,48.48
2007-06-14,48.919998
2007-06-15,50.740002000000004
2007-06-18,51.0
2007-06-19,58.279999
2007-06-20,58.419998
2007-06-21,58.200001
2007-06-22,58.0
2007-06-25,58.439999
2007-06-26,58.48
2007-06-27,58.919998
2007-06-28,58.98
2007-06-29,58.580002
2007-07-02,58.32
2007-07-03,58.060001
2007-07-05,58.259997999999996
2007-07-06,58.779999
2007-07-09,58.5
2007-07-10,58.599998
2007-07-11,58.68
2007-07-12,59.18
2007-07-13,59.279999
2007-07-16,59.0
2007-07-17,59.200001
2007-07-18,59.080002
2007-07-19,58.82
2007-07-20,58.779999
2007-07-23,53.419998
2007-07-24,51.5
2007-07-25,52.259997999999996
2007-07-26,52.740002000000004
2007-07-27,52.880001
2007-07-30,53.580002
2007-07-31,53.220001
2007-08-01,53.540001000000004
2007-08-02,54.880001
2007-08-03,55.360001000000004
2007-08-06,55.16
2007-08-07,55.700001
2007-08-08,55.580002
2007-08-09,57.0
2007-08-10,57.060001
2007-08-13,57.84
2007-08-14,57.34
2007-08-15,56.779999
2007-08-16,56.0
2007-08-17,55.619999
2007-08-20,56.48
2007-08-21,56.220001
2007-08-22,57.060001
2007-08-23,58.619999
2007-08-24,59.66
2007-08-27,60.84
2007-08-28,58.279999
2007-08-29,58.220001
2007-08-30,58.5
2007-08-31,59.700001
2007-09-04,61.060001
2007-09-05,60.060001
2007-09-06,60.119999
2007-09-07,58.98
2007-09-10,57.84
2007-09-11,57.880001
2007-09-12,58.84
2007-09-13,58.299999
2007-09-14,58.32
2007-09-17,57.82
2007-09-18,59.040001000000004
2007-09-19,60.040001000000004
2007-09-20,59.619999
2007-09-21,60.040001000000004
2007-09-24,60.34
2007-09-25,63.580002
2007-09-26,63.959998999999996
2007-09-27,63.919998
2007-09-28,63.759997999999996
2007-10-01,66.879997
2007-10-02,67.339996
2007-10-03,67.739998
2007-10-04,67.959999
2007-10-05,70.08000200000001
2007-10-08,69.91999799999999
2007-10-09,69.220001
2007-10-10,69.220001
2007-10-11,68.839996
2007-10-12,69.339996
2007-10-15,69.32
2007-10-16,67.879997
2007-10-17,67.5
2007-10-18,67.459999
2007-10-19,65.279999
2007-10-22,65.58000200000001
2007-10-23,65.860001
2007-10-24,64.379997
2007-10-25,64.160004
2007-10-26,64.91999799999999
2007-10-29,65.040001
2007-10-30,64.220001
2007-10-31,65.32
2007-11-01,64.82
2007-11-02,63.560001
2007-11-05,61.599998
2007-11-06,60.32
2007-11-07,61.299999
2007-11-08,60.080002
2007-11-09,57.02
2007-11-12,55.16
2007-11-13,58.34
2007-11-14,57.560001
2007-11-15,57.880001
2007-11-16,61.700001
2007-11-19,59.139998999999996
2007-11-20,58.279999
2007-11-21,57.939999
2007-11-23,58.700001
2007-11-26,58.68
2007-11-27,60.400002
2007-11-28,63.759997999999996
2007-11-29,64.839996
2007-11-30,65.199997
2007-12-03,65.699997
2007-12-04,65.91999799999999
2007-12-05,66.620003
2007-12-06,66.599998
2007-12-07,67.120003
2007-12-10,67.879997
2007-12-11,67.139999
2007-12-12,67.279999
2007-12-13,67.260002
2007-12-14,66.5
2007-12-17,65.360001
2007-12-18,65.540001
2007-12-19,65.139999
2007-12-20,64.139999
2007-12-21,64.059998
2007-12-24,64.839996
2007-12-26,65.120003
2007-12-27,63.919998
2007-12-28,63.84
2007-12-31,63.240002000000004
2008-01-02,61.099998
2008-01-03,61.119999
2008-01-04,59.119999
2008-01-07,58.259997999999996
2008-01-08,57.599998
2008-01-09,56.540001000000004
2008-01-10,54.900002
2008-01-11,52.900002
2008-01-14,53.740002000000004
2008-01-15,50.779999
2008-01-16,49.919998
2008-01-17,45.98
2008-01-18,47.040001000000004
2008-01-22,45.619999
2008-01-23,46.779999
2008-01-24,47.919998
2008-01-25,46.599998
2008-01-28,45.700001
2008-01-29,46.16
2008-01-30,45.68
2008-01-31,46.040001000000004
2008-02-01,46.900002
2008-02-04,46.48
2008-02-05,44.299999
2008-02-06,45.52
2008-02-07,47.439999
2008-02-08,50.220001
2008-02-11,49.48
2008-02-12,48.98
2008-02-13,50.259997999999996
2008-02-14,49.98
2008-02-15,51.18
2008-02-19,51.299999
2008-02-20,50.82
2008-02-21,48.720001
2008-02-22,48.84
2008-02-25,48.02
2008-02-26,48.720001
2008-02-27,48.459998999999996
2008-02-28,46.919998
2008-02-29,45.860001000000004
2008-03-03,44.599998
2008-03-04,43.18
2008-03-05,43.740002000000004
2008-03-06,42.599998
2008-03-07,42.099998
2008-03-10,42.5
2008-03-11,43.080002
2008-03-12,42.34
2008-03-13,43.32
2008-03-14,41.740002000000004
2008-03-17,40.959998999999996
2008-03-18,42.880001
2008-03-19,41.279999
2008-03-20,43.040001000000004
2008-03-24,44.540001000000004
2008-03-25,44.959998999999996
2008-03-26,46.040001000000004
2008-03-27,44.939999
2008-03-28,43.639998999999996
2008-03-31,43.779999
2008-04-01,48.18
2008-04-02,50.259997999999996
2008-04-03,49.900002
2008-04-04,49.619999
2008-04-07,49.759997999999996
2008-04-08,49.0
2008-04-09,47.82
2008-04-10,48.540001000000004
2008-04-11,47.5
2008-04-14,47.700001
2008-04-15,48.119999
2008-04-16,47.779999
2008-04-17,47.400002
2008-04-18,49.16
2008-04-21,49.759997999999996
2008-04-22,49.400002
2008-04-23,49.560001
2008-04-24,49.959998999999996
2008-04-25,50.139998999999996
2008-04-28,49.939999
2008-04-29,50.080002
2008-04-30,50.52
2008-05-01,50.259997999999996
2008-05-02,50.34
2008-05-05,48.84
2008-05-06,49.66
2008-05-07,48.119999
2008-05-08,48.82
2008-05-09,48.060001
2008-05-12,49.220001
2008-05-13,48.419998
2008-05-14,48.5
2008-05-15,49.380001
2008-05-16,48.700001
2008-05-19,47.220001
2008-05-20,46.099998
2008-05-21,44.52
2008-05-22,44.82
2008-05-23,43.32
2008-05-27,43.48
2008-05-28,45.5
2008-05-29,48.099998
2008-05-30,48.5
2008-06-02,47.279999
2008-06-03,46.619999
2008-06-04,47.02
2008-06-05,46.98
2008-06-06,44.759997999999996
2008-06-09,44.580002
2008-06-10,44.139998999999996
2008-06-11,42.0
2008-06-12,42.02
2008-06-13,42.880001
2008-06-16,42.959998999999996
2008-06-17,42.360001000000004
2008-06-18,41.34
2008-06-19,40.700001
2008-06-20,39.599998
2008-06-23,39.380001
2008-06-24,38.860001000000004
2008-06-25,39.959998999999996
2008-06-26,38.34
2008-06-27,38.32
2008-06-30,36.759997999999996
2008-07-01,36.439999
2008-07-02,34.919998
2008-07-03,34.98
2008-07-07,34.68
2008-07-08,35.619999
2008-07-09,35.619999
2008-07-10,35.200001
2008-07-11,35.900002
2008-07-14,36.299999
2008-07-15,36.82
2008-07-16,39.560001
2008-07-17,40.220001
2008-07-18,38.380001
2008-07-21,37.080002
2008-07-22,36.599998
2008-07-23,37.52
2008-07-24,36.02
2008-07-25,35.919998
2008-07-28,34.759997999999996
2008-07-29,36.939999
2008-07-30,38.060001
2008-07-31,39.139998999999996
2008-08-01,38.419998
2008-08-04,37.720001
2008-08-05,39.040001000000004
2008-08-06,37.220001
2008-08-07,36.599998
2008-08-08,36.18
2008-08-11,37.599998
2008-08-12,38.540001000000004
2008-08-13,37.720001
2008-08-14,38.34
2008-08-15,38.900002
2008-08-18,38.419998
2008-08-19,37.82
2008-08-20,36.900002
2008-08-21,37.459998999999996
2008-08-22,38.68
2008-08-25,36.759997999999996
2008-08-26,34.939999
2008-08-27,35.459998999999996
2008-08-28,36.740002000000004
2008-08-29,35.32
2008-09-02,35.299999
2008-09-03,34.919998
2008-09-04,35.639998999999996
2008-09-05,35.279999
2008-09-08,35.68
2008-09-09,34.200001
2008-09-10,34.240002000000004
2008-09-11,34.060001
2008-09-12,34.040001000000004
2008-09-15,31.42
2008-09-16,32.099998
2008-09-17,30.200001
2008-09-18,31.66
2008-09-19,33.5
2008-09-22,31.16
2008-09-23,30.620001000000002
2008-09-24,31.379998999999998
2008-09-25,32.34
2008-09-26,31.92
2008-09-29,27.42
2008-09-30,30.219998999999998
2008-10-01,29.9
2008-10-02,28.08
2008-10-03,27.219998999999998
2008-10-06,27.42
2008-10-07,25.48
2008-10-08,25.92
2008-10-09,24.360001
2008-10-10,23.620001000000002
2008-10-13,25.18
2008-10-14,23.280001000000002
2008-10-15,21.440001000000002
2008-10-16,23.68
2008-10-17,23.200001
2008-10-20,24.34
2008-10-21,22.860001
2008-10-22,21.860001
2008-10-23,21.200001
2008-10-24,20.139999
2008-10-27,19.98
2008-10-28,22.84
2008-10-29,24.0
2008-10-30,20.299999
2008-10-31,19.02
2008-11-03,18.9
2008-11-04,18.940001000000002
2008-11-05,17.02
2008-11-06,16.1
2008-11-07,17.24
2008-11-10,16.58
2008-11-11,16.5
2008-11-12,15.24
2008-11-13,16.440001000000002
2008-11-14,15.6
2008-11-17,14.68
2008-11-18,14.12
2008-11-19,13.44
2008-11-20,12.1
2008-11-21,13.06
2008-11-24,14.56
2008-11-25,14.24
2008-11-26,16.459999
2008-11-28,16.799999
2008-12-01,15.7
2008-12-02,15.04
2008-12-03,15.4
2008-12-04,14.86
2008-12-05,15.8
2008-12-08,17.059998999999998
2008-12-09,16.26
2008-12-10,16.299999
2008-12-11,15.24
2008-12-12,15.9
2008-12-15,15.04
2008-12-16,16.5
2008-12-17,17.02
2008-12-18,16.639999
2008-12-19,16.299999
2008-12-22,15.42
2008-12-23,15.32
2008-12-24,15.58
2008-12-26,15.4
2008-12-29,15.0
2008-12-30,15.6
2008-12-31,16.48
2009-01-02,17.58
2009-01-05,18.4
2009-01-06,19.08
2009-01-07,17.940001000000002
2009-01-08,19.02
2009-01-09,18.299999
2009-01-12,17.280001000000002
2009-01-13,17.98
2009-01-14,17.4
2009-01-15,18.280001000000002
2009-01-16,18.280001000000002
2009-01-20,16.280001000000002
2009-01-21,16.92
2009-01-22,16.32
2009-01-23,16.540001
2009-01-26,16.559998999999998
2009-01-27,17.16
2009-01-28,18.6
2009-01-29,18.059998999999998
2009-01-30,17.860001
2009-02-02,17.82
2009-02-03,18.299999
2009-02-04,18.540001
2009-02-05,19.059998999999998
2009-02-06,19.92
2009-02-09,19.58
2009-02-10,18.299999
2009-02-11,18.379998999999998
2009-02-12,18.200001
2009-02-13,18.34
2009-02-17,16.700001
2009-02-18,17.059998999999998
2009-02-19,15.8
2009-02-20,15.48
2009-02-23,15.7
2009-02-24,16.5
2009-02-25,16.5
2009-02-26,16.059998999999998
2009-02-27,15.94
2009-03-02,14.72
2009-03-03,14.26
2009-03-04,13.84
2009-03-05,13.28
2009-03-06,12.94
2009-03-09,12.78
2009-03-10,14.1
2009-03-11,14.16
2009-03-12,14.18
2009-03-13,14.76
2009-03-16,14.66
2009-03-17,15.98
2009-03-18,16.32
2009-03-19,15.3
2009-03-20,15.74
2009-03-23,17.219998999999998
2009-03-24,17.459999
2009-03-25,18.459999
2009-03-26,19.299999
2009-03-27,18.280001000000002
2009-03-30,17.82
2009-03-31,18.16
2009-04-01,18.719998999999998
2009-04-02,20.1
2009-04-03,20.52
2009-04-06,20.74
2009-04-07,19.24
2009-04-08,19.040001
2009-04-09,20.84
2009-04-13,21.139999
2009-04-14,20.92
2009-04-15,20.879998999999998
2009-04-16,22.66
2009-04-17,23.620001000000002
2009-04-20,21.6
2009-04-21,23.18
2009-04-22,23.4
2009-04-23,22.459999
2009-04-24,22.48
2009-04-27,21.059998999999998
2009-04-28,20.6
2009-04-29,21.18
2009-04-30,27.219998999999998
2009-05-01,29.58
2009-05-04,31.0
2009-05-05,31.6
2009-05-06,30.860001
2009-05-07,29.98
2009-05-08,30.639999
2009-05-11,30.32
2009-05-12,29.780001000000002
2009-05-13,26.959999
2009-05-14,28.02
2009-05-15,27.700001
2009-05-18,28.92
2009-05-19,30.1
2009-05-20,30.540001
2009-05-21,29.379998999999998
2009-05-22,29.92
2009-05-26,31.9
2009-05-27,31.139999
2009-05-28,31.780001000000002
2009-05-29,34.619999
2009-06-01,34.759997999999996
2009-06-02,34.299999
2009-06-03,33.139998999999996
2009-06-04,33.119999
2009-06-05,33.360001000000004
2009-06-08,32.119999
2009-06-09,33.459998999999996
2009-06-10,33.0
2009-06-11,33.82
2009-06-12,33.66
2009-06-15,33.0
2009-06-16,32.060001
2009-06-17,30.879998999999998
2009-06-18,31.74
2009-06-19,33.119999
2009-06-22,30.940001000000002
2009-06-23,30.120001000000002
2009-06-24,30.42
2009-06-25,31.58
2009-06-26,31.84
2009-06-29,31.84
2009-06-30,30.219998999999998
2009-07-01,31.1
2009-07-02,30.0
2009-07-06,28.860001
2009-07-07,27.6
2009-07-08,27.48
2009-07-09,28.799999
2009-07-10,29.139999
2009-07-13,30.52
2009-07-14,31.639999
2009-07-15,33.060001
2009-07-16,33.5
2009-07-17,33.299999
2009-07-20,34.5
2009-07-21,35.48
2009-07-22,35.400002
2009-07-23,36.720001
2009-07-24,36.900002
2009-07-27,36.52
2009-07-28,37.68
2009-07-29,36.68
2009-07-30,40.959998999999996
2009-07-31,41.419998
2009-08-03,42.540001000000004
2009-08-04,42.98
2009-08-05,43.98
2009-08-06,43.959998999999996
2009-08-07,45.040001000000004
2009-08-10,45.540001000000004
2009-08-11,45.240002000000004
2009-08-12,45.939999
2009-08-13,45.540001000000004
2009-08-14,44.240002000000004
2009-08-17,42.619999
2009-08-18,43.040001000000004
2009-08-19,43.759997999999996
2009-08-20,45.200001
2009-08-21,45.799999
2009-08-24,44.599998
2009-08-25,45.700001
2009-08-26,45.720001
2009-08-27,45.540001000000004
2009-08-28,46.580002
2009-08-31,46.099998
2009-09-01,44.32
2009-09-02,43.860001000000004
2009-09-03,44.299999
2009-09-04,45.919998
2009-09-08,45.759997999999996
2009-09-09,47.060001
2009-09-10,46.360001000000004
2009-09-11,46.119999
2009-09-14,46.540001000000004
2009-09-15,47.419998
2009-09-16,49.200001
2009-09-17,48.560001
2009-09-18,48.959998999999996
2009-09-21,48.279999
2009-09-22,49.84
2009-09-23,49.799999
2009-09-24,48.040001000000004
2009-09-25,46.939999
2009-09-28,48.119999
2009-09-29,47.740002000000004
2009-09-30,47.900002
2009-10-01,46.599998
2009-10-02,45.200001
2009-10-05,46.02
2009-10-06,48.200001
2009-10-07,48.34
2009-10-08,48.119999
2009-10-09,48.32
2009-10-12,48.98
2009-10-13,50.040001000000004
2009-10-14,51.48
2009-10-15,51.919998
2009-10-16,49.619999
2009-10-19,51.0
2009-10-20,51.139998999999996
2009-10-21,51.68
2009-10-22,51.759997999999996
2009-10-23,52.720001
2009-10-26,53.040001000000004
2009-10-27,50.48
2009-10-28,48.68
2009-10-29,48.599998
2009-10-30,45.34
2009-11-02,46.139998999999996
2009-11-03,45.98
2009-11-04,44.860001000000004
2009-11-05,47.259997999999996
2009-11-06,46.959998999999996
2009-11-09,48.060001
2009-11-10,48.84
2009-11-11,48.18
2009-11-12,47.139998999999996
2009-11-13,47.360001000000004
2009-11-16,47.84
2009-11-17,49.919998
2009-11-18,50.799999
2009-11-19,49.18
2009-11-20,49.900002
2009-11-23,51.5
2009-11-24,51.139998999999996
2009-11-25,52.220001
2009-11-27,50.419998
2009-11-30,50.959998999999996
2009-12-01,51.540001000000004
2009-12-02,51.540001000000004
2009-12-03,52.0
2009-12-04,51.700001
2009-12-07,50.34
2009-12-08,50.200001
2009-12-09,50.599998
2009-12-10,51.34
2009-12-11,51.32
2009-12-14,51.66
2009-12-15,50.939999
2009-12-16,51.720001
2009-12-17,50.279999
2009-12-18,50.48
2009-12-21,52.279999
2009-12-22,53.060001
2009-12-23,54.18
2009-12-24,54.0
2009-12-28,54.16
2009-12-29,53.119999
2009-12-30,52.919998
2009-12-31,51.459998999999996
2010-01-04,51.639998999999996
2010-01-05,51.860001000000004
2010-01-06,49.200001
2010-01-07,48.939999
2010-01-08,48.48
2010-01-11,48.060001
2010-01-12,46.560001
2010-01-13,47.139998999999996
2010-01-14,46.119999
2010-01-15,45.459998999999996
2010-01-19,45.5
2010-01-20,44.439999
2010-01-21,44.459998999999996
2010-01-22,43.540001000000004
2010-01-25,43.459998999999996
2010-01-26,44.34
