Date,MAR
1997-09-26,14.742410000000001
1997-09-29,14.979770000000002
1997-09-30,14.99296
1997-10-01,15.401729999999999
1997-10-02,15.46769
1997-10-03,15.507229999999998
1997-10-06,16.06105
1997-10-07,16.034660000000002
1997-10-08,15.7446
1997-10-09,15.625879999999999
1997-10-10,15.46769
1997-10-13,15.507229999999998
1997-10-14,15.19074
1997-10-15,15.111629999999998
1997-10-16,15.16439
1997-10-17,15.03254
1997-10-20,15.269879999999999
1997-10-21,15.612689999999999
1997-10-22,15.48083
1997-10-23,15.38855
1997-10-24,15.401729999999999
1997-10-27,14.452329999999998
1997-10-28,14.887479999999998
1997-10-29,14.7688
1997-10-30,14.2677
1997-10-31,14.71606
1997-11-03,14.557789999999999
1997-11-04,14.33366
1997-11-05,14.25451
1997-11-06,14.39957
1997-11-07,14.294070000000001
1997-11-10,14.346829999999999
1997-11-11,14.4787
1997-11-12,14.46551
1997-11-13,14.610570000000001
1997-11-14,14.663279999999999
1997-11-17,15.03254
1997-11-18,14.9402
1997-11-19,14.979770000000002
1997-11-20,15.15121
1997-11-21,15.256689999999999
1997-11-24,15.00615
1997-11-25,15.08525
1997-11-26,15.098429999999999
1997-11-28,15.28306
1997-12-01,15.19074
1997-12-02,14.966579999999999
1997-12-03,15.37535
1997-12-04,15.33579
1997-12-05,15.37535
1997-12-08,15.29626
1997-12-09,15.38855
1997-12-10,15.19074
1997-12-11,14.79514
1997-12-12,14.346829999999999
1997-12-15,14.386370000000001
1997-12-16,14.439129999999999
1997-12-17,14.33366
1997-12-18,14.149020000000002
1997-12-19,14.214979999999999
1997-12-22,14.386370000000001
1997-12-23,14.359979999999998
1997-12-24,14.51106
1997-12-26,14.39224
1997-12-29,14.35263
1997-12-30,14.537479999999999
1997-12-31,14.62991
1998-01-02,14.405429999999999
1998-01-05,14.51106
1998-01-06,14.313
1998-01-07,14.379
1998-01-08,14.23376
1998-01-09,13.41515
1998-01-12,13.098230000000001
1998-01-13,13.49438
1998-01-14,13.78485
1998-01-15,13.77166
1998-01-16,14.048910000000001
1998-01-20,14.59027
1998-01-21,14.616660000000001
1998-01-22,14.616660000000001
1998-01-23,14.59027
1998-01-26,14.6431
1998-01-27,14.98639
1998-01-28,14.88076
1998-01-29,14.82795
1998-01-30,14.603489999999999
1998-02-02,14.93358
1998-02-03,15.342920000000001
1998-02-04,15.316479999999999
1998-02-05,15.21085
1998-02-06,15.276860000000001
1998-02-09,15.052439999999999
