Date,WDAY
2017-05-09,89.779999
2017-05-10,90.16999799999999
2017-05-11,89.07
2017-05-12,90.889999
2017-05-15,95.720001
2017-05-16,96.529999
2017-05-17,93.75
2017-05-18,95.440002
2017-05-19,97.82
2017-05-22,99.489998
2017-05-23,98.440002
2017-05-24,99.41999799999999
2017-05-25,100.5
2017-05-26,99.989998
2017-05-30,99.309998
2017-05-31,99.980003
2017-06-01,101.5
2017-06-02,104.410004
2017-06-05,102.870003
2017-06-06,102.660004
2017-06-07,102.5
2017-06-08,102.839996
2017-06-09,97.970001
2017-06-12,97.349998
2017-06-13,98.66999799999999
2017-06-14,98.58000200000001
2017-06-15,98.269997
2017-06-16,98.389999
2017-06-19,100.209999
2017-06-20,98.940002
2017-06-21,102.239998
2017-06-22,102.83000200000001
2017-06-23,103.33000200000001
2017-06-26,102.230003
2017-06-27,98.360001
2017-06-28,98.940002
2017-06-29,96.449997
2017-06-30,97.0
2017-07-03,95.529999
2017-07-05,96.949997
2017-07-06,95.639999
2017-07-07,97.099998
2017-07-10,98.410004
2017-07-11,99.379997
2017-07-12,102.949997
2017-07-13,102.220001
2017-07-14,103.779999
2017-07-17,102.889999
2017-07-18,102.540001
2017-07-19,102.699997
2017-07-20,103.129997
2017-07-21,102.639999
2017-07-24,103.650002
2017-07-25,103.83000200000001
2017-07-26,105.199997
2017-07-27,102.68
2017-07-28,103.25
2017-07-31,102.110001
2017-08-01,103.510002
2017-08-02,100.08000200000001
2017-08-03,100.910004
2017-08-04,101.16999799999999
2017-08-07,100.800003
2017-08-08,101.110001
2017-08-09,101.160004
2017-08-10,98.139999
2017-08-11,99.379997
2017-08-14,102.370003
2017-08-15,101.900002
2017-08-16,106.199997
2017-08-17,102.900002
2017-08-18,101.400002
2017-08-21,101.32
2017-08-22,104.889999
2017-08-23,103.790001
2017-08-24,104.370003
2017-08-25,103.57
2017-08-28,103.5
2017-08-29,104.410004
2017-08-30,107.540001
2017-08-31,109.690002
2017-09-01,108.839996
2017-09-05,108.160004
2017-09-06,108.5
2017-09-07,109.82
2017-09-08,107.900002
2017-09-11,108.269997
2017-09-12,106.980003
2017-09-13,107.019997
2017-09-14,105.550003
2017-09-15,105.040001
2017-09-18,106.559998
2017-09-19,106.279999
2017-09-20,105.0
2017-09-21,103.83000200000001
2017-09-22,103.889999
2017-09-25,100.269997
2017-09-26,99.800003
2017-09-27,100.720001
2017-09-28,101.849998
2017-09-29,105.389999
2017-10-02,103.290001
2017-10-03,104.519997
2017-10-04,105.260002
2017-10-05,107.029999
2017-10-06,110.230003
2017-10-09,108.690002
2017-10-10,108.309998
2017-10-11,108.510002
2017-10-12,108.639999
2017-10-13,109.360001
2017-10-16,107.230003
2017-10-17,107.620003
2017-10-18,107.18
2017-10-19,106.769997
2017-10-20,108.559998
2017-10-23,107.75
2017-10-24,107.18
2017-10-25,105.800003
2017-10-26,107.120003
2017-10-27,108.510002
2017-10-30,108.41999799999999
2017-10-31,110.989998
2017-11-01,110.269997
2017-11-02,110.599998
2017-11-03,109.760002
2017-11-06,108.41999799999999
2017-11-07,108.529999
2017-11-08,110.879997
2017-11-09,106.150002
2017-11-10,107.309998
2017-11-13,106.16999799999999
2017-11-14,107.470001
2017-11-15,106.610001
2017-11-16,109.339996
2017-11-17,111.68
2017-11-20,113.800003
2017-11-21,115.290001
2017-11-22,115.150002
2017-11-24,116.139999
2017-11-27,114.940002
2017-11-28,114.760002
2017-11-29,106.540001
2017-11-30,103.0
2017-12-01,100.519997
2017-12-04,96.58000200000001
2017-12-05,99.199997
2017-12-06,102.349998
2017-12-07,104.199997
2017-12-08,104.849998
2017-12-11,104.809998
2017-12-12,102.489998
2017-12-13,101.470001
2017-12-14,103.349998
2017-12-15,103.470001
2017-12-18,103.650002
2017-12-19,102.93
2017-12-20,102.0
2017-12-21,102.889999
2017-12-22,102.32
2017-12-26,102.93
2017-12-27,103.059998
2017-12-28,102.199997
2017-12-29,101.739998
2018-01-02,103.400002
2018-01-03,105.16999799999999
2018-01-04,109.25
2018-01-05,109.32
2018-01-08,109.940002
2018-01-09,109.699997
2018-01-10,114.139999
2018-01-11,114.239998
2018-01-12,112.900002
2018-01-16,110.089996
2018-01-17,112.260002
2018-01-18,113.279999
2018-01-19,114.110001
2018-01-22,115.300003
2018-01-23,117.209999
2018-01-24,115.870003
2018-01-25,115.32
2018-01-26,118.809998
2018-01-29,116.519997
2018-01-30,120.260002
2018-01-31,119.889999
2018-02-01,119.029999
2018-02-02,117.489998
2018-02-05,114.75
2018-02-06,116.07
2018-02-07,117.769997
2018-02-08,110.970001
2018-02-09,112.959999
2018-02-12,115.629997
2018-02-13,116.629997
2018-02-14,120.709999
2018-02-15,124.309998
2018-02-16,124.010002
2018-02-20,126.019997
2018-02-21,125.66999799999999
2018-02-22,124.360001
2018-02-23,127.33000200000001
2018-02-26,127.800003
2018-02-27,128.21000700000002
2018-02-28,126.66999799999999
2018-03-01,123.949997
2018-03-02,131.279999
2018-03-05,132.919998
2018-03-06,135.949997
2018-03-07,137.580002
2018-03-08,136.940002
2018-03-09,137.619995
2018-03-12,139.070007
2018-03-13,137.33999599999999
2018-03-14,138.78999299999998
2018-03-15,136.419998
2018-03-16,135.330002
2018-03-19,131.600006
2018-03-20,133.080002
2018-03-21,133.429993
2018-03-22,131.220001
2018-03-23,127.639999
2018-03-26,131.740005
2018-03-27,126.440002
2018-03-28,123.769997
2018-03-29,127.110001
2018-04-02,125.239998
2018-04-03,125.010002
2018-04-04,126.040001
2018-04-05,126.0
2018-04-06,122.58000200000001
2018-04-09,123.290001
2018-04-10,126.5
2018-04-11,126.629997
2018-04-12,128.229996
2018-04-13,124.709999
2018-04-16,126.83000200000001
2018-04-17,132.570007
2018-04-18,132.600006
2018-04-19,131.970001
2018-04-20,130.529999
2018-04-23,129.830002
2018-04-24,125.559998
2018-04-25,122.58000200000001
2018-04-26,125.93
2018-04-27,124.239998
2018-04-30,124.839996
2018-05-01,125.620003
2018-05-02,126.370003
2018-05-03,128.699997
2018-05-04,130.050003
2018-05-07,133.130005
2018-05-08,134.78999299999998
2018-05-09,136.5
2018-05-10,138.009995
2018-05-11,135.740005
2018-05-14,133.96000700000002
2018-05-15,133.429993
2018-05-16,133.970001
2018-05-17,132.919998
2018-05-18,134.479996
2018-05-21,131.699997
2018-05-22,130.350006
2018-05-23,129.520004
2018-05-24,130.5
2018-05-25,130.78999299999998
2018-05-29,130.41000400000001
2018-05-30,131.779999
2018-05-31,130.96000700000002
2018-06-01,126.290001
2018-06-04,128.149994
2018-06-05,128.71000700000002
2018-06-06,128.309998
2018-06-07,123.370003
2018-06-08,123.900002
2018-06-11,123.239998
2018-06-12,126.589996
2018-06-13,126.440002
2018-06-14,128.199997
2018-06-15,128.08999599999999
2018-06-18,131.130005
2018-06-19,129.559998
2018-06-20,128.179993
2018-06-21,125.760002
2018-06-22,124.010002
2018-06-25,120.720001
2018-06-26,121.82
2018-06-27,117.720001
2018-06-28,119.910004
2018-06-29,121.120003
2018-07-02,124.260002
2018-07-03,123.739998
2018-07-05,126.389999
2018-07-06,128.75
2018-07-09,129.100006
2018-07-10,129.139999
2018-07-11,131.619995
2018-07-12,137.309998
2018-07-13,134.759995
2018-07-16,132.880005
2018-07-17,133.199997
2018-07-18,133.190002
2018-07-19,132.979996
2018-07-20,132.330002
2018-07-23,133.919998
2018-07-24,130.91000400000001
2018-07-25,133.669998
2018-07-26,134.41000400000001
2018-07-27,130.550003
2018-07-30,123.900002
2018-07-31,124.019997
2018-08-01,126.379997
2018-08-02,130.779999
2018-08-03,129.16000400000001
2018-08-06,131.550003
2018-08-07,132.75
2018-08-08,135.009995
2018-08-09,136.529999
2018-08-10,137.169998
2018-08-13,137.08999599999999
2018-08-14,137.399994
2018-08-15,139.199997
2018-08-16,140.050003
2018-08-17,142.649994
2018-08-20,143.28999299999998
2018-08-21,145.009995
2018-08-22,146.139999
2018-08-23,145.679993
2018-08-24,151.0
2018-08-27,151.679993
2018-08-28,152.259995
2018-08-29,153.779999
2018-08-30,153.809998
2018-08-31,154.53999299999998
2018-09-04,156.690002
2018-09-05,142.21000700000002
2018-09-06,144.520004
2018-09-07,144.929993
2018-09-10,143.66000400000001
2018-09-11,146.149994
2018-09-12,148.21000700000002
2018-09-13,150.53999299999998
2018-09-14,151.070007
2018-09-17,144.729996
2018-09-18,143.679993
2018-09-19,140.66000400000001
2018-09-20,141.66000400000001
2018-09-21,138.630005
2018-09-24,141.5
2018-09-25,143.78999299999998
2018-09-26,144.509995
2018-09-27,145.970001
2018-09-28,145.979996
2018-10-01,145.869995
2018-10-02,142.899994
2018-10-03,145.66000400000001
2018-10-04,139.759995
2018-10-05,139.970001
2018-10-08,132.419998
2018-10-09,131.669998
2018-10-10,124.300003
2018-10-11,124.75
2018-10-12,128.309998
2018-10-15,127.0
2018-10-16,134.190002
2018-10-17,137.25
2018-10-18,130.429993
2018-10-19,127.699997
2018-10-22,129.720001
2018-10-23,128.779999
2018-10-24,122.110001
2018-10-25,125.839996
2018-10-26,120.650002
2018-10-29,122.75
2018-10-30,128.020004
2018-10-31,133.020004
2018-11-01,137.889999
2018-11-02,132.83999599999999
2018-11-05,130.320007
2018-11-06,134.979996
2018-11-07,144.240005
2018-11-08,145.990005
2018-11-09,139.929993
2018-11-12,133.100006
2018-11-13,135.059998
2018-11-14,132.389999
2018-11-15,136.179993
2018-11-16,134.229996
2018-11-19,124.07
2018-11-20,126.809998
2018-11-21,133.100006
2018-11-23,135.259995
2018-11-26,140.229996
2018-11-27,138.75
2018-11-28,145.830002
2018-11-29,145.300003
2018-11-30,164.0
2018-12-03,167.800003
2018-12-04,165.020004
2018-12-06,168.130005
2018-12-07,160.429993
2018-12-10,159.679993
2018-12-11,162.940002
2018-12-12,165.520004
2018-12-13,164.649994
2018-12-14,162.029999
2018-12-17,153.759995
2018-12-18,155.71000700000002
2018-12-19,155.690002
2018-12-20,152.059998
2018-12-21,144.929993
2018-12-24,142.41000400000001
2018-12-26,153.809998
2018-12-27,158.490005
2018-12-28,159.559998
2018-12-31,159.679993
2019-01-02,159.740005
2019-01-03,154.020004
2019-01-04,163.350006
2019-01-07,163.5
2019-01-08,166.949997
2019-01-09,166.179993
2019-01-10,167.96000700000002
2019-01-11,167.46000700000002
2019-01-14,163.330002
2019-01-15,164.470001
2019-01-16,165.33999599999999
2019-01-17,166.580002
2019-01-18,172.080002
2019-01-22,170.770004
2019-01-23,171.66000400000001
2019-01-24,171.199997
2019-01-25,175.580002
2019-01-28,172.5
2019-01-29,166.690002
2019-01-30,172.619995
2019-01-31,181.529999
2019-02-01,186.059998
2019-02-04,186.779999
2019-02-05,189.28999299999998
2019-02-06,188.479996
2019-02-07,186.610001
2019-02-08,189.41000400000001
2019-02-11,190.300003
2019-02-12,189.520004
2019-02-13,187.75
2019-02-14,188.53999299999998
2019-02-15,190.78999299999998
2019-02-19,192.740005
2019-02-20,188.649994
2019-02-21,189.470001
2019-02-22,194.699997
2019-02-25,196.229996
2019-02-26,195.119995
2019-02-27,197.449997
2019-02-28,197.929993
2019-03-01,189.139999
2019-03-04,179.220001
2019-03-05,181.96000700000002
2019-03-06,182.429993
2019-03-07,181.75
2019-03-08,181.610001
2019-03-11,185.5
2019-03-12,187.33999599999999
2019-03-13,186.16000400000001
2019-03-14,187.03999299999998
2019-03-15,186.690002
2019-03-18,187.509995
2019-03-19,191.529999
2019-03-20,192.71000700000002
2019-03-21,197.580002
2019-03-22,191.080002
2019-03-25,190.699997
2019-03-26,192.639999
2019-03-27,189.679993
2019-03-28,190.199997
2019-03-29,192.850006
2019-04-01,192.75
2019-04-02,193.779999
2019-04-03,193.5
2019-04-04,185.470001
2019-04-05,186.28999299999998
2019-04-08,187.110001
2019-04-09,190.800003
2019-04-10,195.100006
2019-04-11,195.869995
2019-04-12,195.75
2019-04-15,192.91000400000001
2019-04-16,195.78999299999998
2019-04-17,191.020004
2019-04-18,187.830002
2019-04-22,189.369995
2019-04-23,195.199997
2019-04-24,195.369995
2019-04-25,198.820007
2019-04-26,204.41000400000001
2019-04-29,204.509995
2019-04-30,205.630005
2019-05-01,201.179993
2019-05-02,198.649994
2019-05-03,203.119995
2019-05-06,202.979996
2019-05-07,198.53999299999998
2019-05-08,196.919998
2019-05-09,200.350006
2019-05-10,203.529999
2019-05-13,194.080002
2019-05-14,201.279999
2019-05-15,204.990005
2019-05-16,212.0
2019-05-17,210.38000499999998
2019-05-20,202.809998
2019-05-21,206.830002
2019-05-22,210.41000400000001
2019-05-23,205.320007
2019-05-24,210.72000099999997
2019-05-28,212.86999500000002
2019-05-29,203.229996
2019-05-30,207.91000400000001
2019-05-31,204.119995
2019-06-03,191.880005
2019-06-04,195.78999299999998
2019-06-05,199.600006
2019-06-06,204.110001
2019-06-07,211.47000099999997
2019-06-10,213.690002
2019-06-11,205.770004
2019-06-12,209.449997
2019-06-13,208.46000700000002
2019-06-14,208.0
2019-06-17,209.029999
2019-06-18,213.24000499999997
2019-06-19,215.75999500000003
2019-06-20,220.11000099999998
2019-06-21,216.330002
2019-06-24,209.070007
2019-06-25,204.520004
2019-06-26,204.580002
2019-06-27,206.259995
2019-06-28,205.580002
2019-07-01,213.47000099999997
2019-07-02,213.960007
2019-07-03,216.80000299999998
2019-07-05,216.00999500000003
2019-07-08,215.270004
2019-07-09,218.74000499999997
2019-07-10,219.229996
2019-07-11,224.30000299999998
2019-07-12,222.169998
2019-07-15,218.0
2019-07-16,213.5
2019-07-17,218.00999500000003
2019-07-18,217.88000499999998
2019-07-19,214.24000499999997
2019-07-22,214.33999599999999
2019-07-23,211.97000099999997
2019-07-24,214.58999599999999
2019-07-25,215.00999500000003
2019-07-26,215.88999900000002
2019-07-29,212.5
2019-07-30,205.970001
2019-07-31,199.979996
2019-08-01,203.860001
2019-08-02,195.830002
2019-08-05,187.83999599999999
2019-08-06,187.330002
2019-08-07,187.149994
2019-08-08,192.78999299999998
2019-08-09,191.520004
2019-08-12,189.740005
2019-08-13,192.149994
2019-08-14,185.770004
2019-08-15,185.990005
2019-08-16,192.389999
2019-08-19,187.639999
2019-08-20,186.149994
2019-08-21,190.919998
2019-08-22,193.369995
2019-08-23,192.130005
2019-08-26,193.860001
2019-08-27,188.350006
2019-08-28,185.309998
2019-08-29,187.649994
2019-08-30,177.279999
2019-09-03,174.979996
2019-09-04,173.669998
2019-09-05,175.899994
2019-09-06,172.300003
2019-09-09,171.03999299999998
2019-09-10,173.889999
2019-09-11,172.559998
2019-09-12,170.380005
2019-09-13,167.58999599999999
2019-09-16,173.0
2019-09-17,175.070007
2019-09-18,175.509995
2019-09-19,172.740005
2019-09-20,174.970001
2019-09-23,174.449997
2019-09-24,167.509995
2019-09-25,169.979996
2019-09-26,174.440002
2019-09-27,168.649994
2019-09-30,169.96000700000002
2019-10-01,168.740005
2019-10-02,165.809998
2019-10-03,172.08999599999999
2019-10-04,173.880005
2019-10-07,177.83999599999999
2019-10-08,169.490005
2019-10-09,173.28999299999998
2019-10-10,174.320007
2019-10-11,180.440002
2019-10-14,180.240005
2019-10-15,180.96000700000002
2019-10-16,160.46000700000002
2019-10-17,157.830002
2019-10-18,154.53999299999998
2019-10-21,154.08999599999999
2019-10-22,153.020004
2019-10-23,152.28999299999998
2019-10-24,158.58999599999999
2019-10-25,160.75
2019-10-28,159.399994
2019-10-29,158.110001
2019-10-30,164.100006
2019-10-31,162.16000400000001
2019-11-01,165.330002
2019-11-04,165.190002
2019-11-05,161.380005
2019-11-06,161.550003
2019-11-07,160.440002
2019-11-08,162.419998
2019-11-11,163.970001
2019-11-12,163.71000700000002
2019-11-13,166.380005
2019-11-14,164.800003
2019-11-15,165.979996
2019-11-18,164.0
2019-11-19,166.889999
2019-11-20,172.559998
2019-11-21,171.509995
2019-11-22,172.83999599999999
2019-11-25,176.449997
2019-11-26,177.990005
2019-11-27,179.679993
2019-11-29,179.119995
2019-12-02,171.929993
2019-12-03,173.5
2019-12-04,165.389999
2019-12-05,160.970001
2019-12-06,166.220001
2019-12-09,163.630005
2019-12-10,163.220001
2019-12-11,165.0
2019-12-12,159.740005
2019-12-13,159.46000700000002
2019-12-16,160.449997
2019-12-17,159.610001
2019-12-18,161.479996
2019-12-19,161.570007
2019-12-20,167.16000400000001
2019-12-23,165.610001
2019-12-24,166.190002
2019-12-26,165.360001
2019-12-27,165.850006
2019-12-30,163.83999599999999
2019-12-31,164.449997
2020-01-02,167.46000700000002
2020-01-03,168.440002
2020-01-06,169.490005
2020-01-07,172.949997
2020-01-08,178.71000700000002
2020-01-09,179.479996
2020-01-10,180.110001
2020-01-13,181.919998
2020-01-14,179.979996
2020-01-15,179.179993
2020-01-16,182.779999
2020-01-17,181.059998
2020-01-21,182.309998
2020-01-22,182.41000400000001
2020-01-23,184.380005
2020-01-24,186.070007
2020-01-27,183.96000700000002
2020-01-28,186.679993
2020-01-29,183.610001
2020-01-30,188.149994
2020-01-31,184.630005
2020-02-03,188.570007
2020-02-04,194.699997
2020-02-05,188.470001
2020-02-06,187.5
2020-02-07,192.080002
2020-02-10,194.860001
2020-02-11,193.070007
2020-02-12,194.399994
2020-02-13,194.669998
2020-02-14,196.990005
2020-02-18,199.380005
2020-02-19,197.580002
2020-02-20,190.559998
2020-02-21,183.860001
2020-02-24,177.110001
2020-02-25,175.470001
2020-02-26,175.360001
2020-02-27,171.199997
2020-02-28,173.25
2020-03-02,172.889999
2020-03-03,166.559998
2020-03-04,170.889999
2020-03-05,165.309998
2020-03-06,158.679993
2020-03-09,142.970001
2020-03-10,150.309998
2020-03-11,142.029999
2020-03-12,131.28999299999998
2020-03-13,137.759995
2020-03-16,120.190002
2020-03-17,124.019997
2020-03-18,113.870003
2020-03-19,126.739998
2020-03-20,125.0
2020-03-23,127.150002
2020-03-24,132.389999
2020-03-25,135.729996
2020-03-26,145.279999
2020-03-27,136.21000700000002
2020-03-30,137.300003
2020-03-31,130.220001
2020-04-01,126.279999
2020-04-02,122.370003
2020-04-03,116.08000200000001
2020-04-06,130.309998
2020-04-07,131.800003
2020-04-08,142.110001
2020-04-09,145.41000400000001
2020-04-13,141.179993
2020-04-14,149.449997
2020-04-15,146.070007
2020-04-16,142.580002
2020-04-17,149.300003
2020-04-20,150.899994
2020-04-21,140.149994
2020-04-22,145.820007
2020-04-23,143.600006
2020-04-24,144.96000700000002
2020-04-27,148.100006
2020-04-28,145.070007
2020-04-29,154.770004
2020-04-30,153.899994
2020-05-01,146.66000400000001
2020-05-04,148.470001
2020-05-05,152.179993
2020-05-06,152.279999
2020-05-07,160.66000400000001
2020-05-08,165.550003
2020-05-11,166.580002
2020-05-12,159.729996
2020-05-13,153.759995
2020-05-14,155.229996
2020-05-15,154.300003
2020-05-18,150.559998
2020-05-19,157.419998
2020-05-20,159.53999299999998
2020-05-21,163.830002
2020-05-22,168.149994
2020-05-26,168.33999599999999
2020-05-27,170.380005
2020-05-28,182.559998
2020-05-29,183.429993
2020-06-01,177.96000700000002
2020-06-02,178.830002
2020-06-03,181.71000700000002
2020-06-04,175.300003
2020-06-05,178.669998
2020-06-08,181.229996
2020-06-09,179.759995
