Date,PCAR
1981-04-07,1.767677
1981-04-08,1.767677
1981-04-09,1.7845119999999999
1981-04-10,1.7732880000000002
1981-04-13,1.790123
1981-04-14,1.801347
1981-04-15,1.7957349999999999
1981-04-16,1.7957349999999999
1981-04-20,1.801347
1981-04-21,1.801347
1981-04-22,1.818182
1981-04-23,1.851852
1981-04-24,1.81257
1981-04-27,1.801347
1981-04-28,1.7732880000000002
1981-04-29,1.790123
1981-04-30,1.801347
1981-05-01,1.801347
1981-05-04,1.7171720000000001
1981-05-05,1.7227830000000002
1981-05-06,1.734007
1981-05-07,1.7564529999999998
1981-05-08,1.7564529999999998
1981-05-11,1.7452299999999998
1981-05-12,1.739618
1981-05-13,1.739618
1981-05-14,1.739618
1981-05-15,1.739618
1981-05-18,1.7732880000000002
1981-05-19,1.7845119999999999
1981-05-20,1.835017
1981-05-21,1.829405
1981-05-22,1.829405
1981-05-26,1.835017
1981-05-27,1.8742990000000002
1981-05-28,1.941639
1981-05-29,1.9528619999999999
1981-06-01,1.9528619999999999
1981-06-02,1.9079689999999998
1981-06-03,1.902357
1981-06-04,1.902357
1981-06-05,1.902357
1981-06-08,1.902357
1981-06-09,1.9079689999999998
1981-06-10,1.9079689999999998
1981-06-11,1.9528619999999999
1981-06-12,1.9584740000000003
1981-06-15,1.9528619999999999
1981-06-16,1.941639
1981-06-17,1.94725
1981-06-18,1.94725
1981-06-19,1.941639
1981-06-22,1.8855220000000001
1981-06-23,1.8799099999999997
1981-06-24,1.891134
1981-06-25,1.8855220000000001
1981-06-26,1.8855220000000001
1981-06-29,1.8742990000000002
1981-06-30,1.818182
1981-07-01,1.818182
1981-07-02,1.829405
1981-07-06,1.818182
1981-07-07,1.81257
1981-07-08,1.829405
1981-07-09,1.840629
1981-07-10,1.851852
1981-07-13,1.851852
1981-07-14,1.818182
1981-07-15,1.823794
1981-07-16,1.835017
1981-07-17,1.81257
1981-07-20,1.81257
1981-07-21,1.7789
1981-07-22,1.7789
1981-07-23,1.7789
1981-07-24,1.7845119999999999
1981-07-27,1.7957349999999999
1981-07-28,1.7957349999999999
1981-07-29,1.7957349999999999
1981-07-30,1.7957349999999999
1981-07-31,1.7957349999999999
1981-08-03,1.7957349999999999
1981-08-04,1.7957349999999999
1981-08-05,1.7957349999999999
1981-08-06,1.7957349999999999
1981-08-07,1.7957349999999999
1981-08-10,1.7957349999999999
1981-08-11,1.7957349999999999
1981-08-12,1.7957349999999999
1981-08-13,1.7957349999999999
1981-08-14,1.7957349999999999
1981-08-17,1.7957349999999999
1981-08-18,1.7957349999999999
1981-08-19,1.7845119999999999
1981-08-20,1.7452299999999998
1981-08-21,1.7115599999999997
1981-08-24,1.638608
1981-08-25,1.627385
1981-08-26,1.632997
1981-08-27,1.632997
1981-08-28,1.632997
1981-08-31,1.632997
1981-09-01,1.632997
1981-09-02,1.632997
1981-09-03,1.632997
1981-09-04,1.632997
1981-09-08,1.621773
1981-09-09,1.621773
1981-09-10,1.621773
1981-09-11,1.582492
1981-09-14,1.593715
1981-09-15,1.604938
1981-09-16,1.604938
1981-09-17,1.61055
1981-09-18,1.61055
1981-09-21,1.616162
1981-09-22,1.638608
1981-09-23,1.627385
1981-09-24,1.649832
1981-09-25,1.621773
1981-09-28,1.638608
1981-09-29,1.655443
1981-09-30,1.666667
1981-10-01,1.672278
1981-10-02,1.683502
1981-10-05,1.655443
1981-10-06,1.638608
1981-10-07,1.638608
1981-10-08,1.632997
1981-10-09,1.627385
1981-10-12,1.627385
1981-10-13,1.627385
1981-10-14,1.627385
1981-10-15,1.616162
1981-10-16,1.616162
1981-10-19,1.621773
1981-10-20,1.604938
1981-10-21,1.604938
1981-10-22,1.604938
1981-10-23,1.61055
1981-10-26,1.604938
1981-10-27,1.616162
1981-10-28,1.621773
1981-10-29,1.638608
1981-10-30,1.655443
1981-11-02,1.661055
1981-11-03,1.672278
1981-11-04,1.672278
1981-11-05,1.700337
1981-11-06,1.694725
1981-11-09,1.689113
1981-11-10,1.694725
1981-11-11,1.689113
1981-11-12,1.689113
1981-11-13,1.689113
1981-11-16,1.649832
1981-11-17,1.649832
1981-11-18,1.604938
1981-11-19,1.604938
1981-11-20,1.604938
1981-11-23,1.64422
1981-11-24,1.661055
1981-11-25,1.683502
1981-11-27,1.7227830000000002
1981-11-30,1.7227830000000002
1981-12-01,1.7283950000000001
1981-12-02,1.7283950000000001
1981-12-03,1.7452299999999998
1981-12-04,1.7508419999999998
1981-12-07,1.7564529999999998
1981-12-08,1.7508419999999998
1981-12-09,1.7508419999999998
1981-12-10,1.7508419999999998
1981-12-11,1.7508419999999998
1981-12-14,1.7508419999999998
1981-12-15,1.7452299999999998
1981-12-16,1.7452299999999998
1981-12-17,1.7957349999999999
1981-12-18,1.801347
1981-12-21,1.7957349999999999
1981-12-22,1.790123
1981-12-23,1.790123
1981-12-24,1.790123
1981-12-28,1.81257
1981-12-29,1.81257
1981-12-30,1.81257
1981-12-31,1.818182
1982-01-04,1.840629
1982-01-05,1.840629
1982-01-06,1.840629
1982-01-07,1.840629
1982-01-08,1.801347
1982-01-11,1.7283950000000001
1982-01-12,1.7160490000000002
1982-01-13,1.7160490000000002
1982-01-14,1.7160490000000002
1982-01-15,1.703704
1982-01-18,1.67284
1982-01-19,1.666667
1982-01-20,1.666667
1982-01-21,1.666667
1982-01-22,1.648148
1982-01-25,1.5864200000000002
1982-01-26,1.598765
1982-01-27,1.611111
1982-01-28,1.648148
1982-01-29,1.660494
1982-02-01,1.660494
1982-02-02,1.660494
1982-02-03,1.660494
1982-02-04,1.660494
1982-02-05,1.660494
1982-02-08,1.611111
1982-02-09,1.611111
1982-02-10,1.6358030000000001
1982-02-11,1.6358030000000001
1982-02-12,1.6358030000000001
1982-02-16,1.6358030000000001
1982-02-17,1.6358030000000001
1982-02-18,1.6358030000000001
1982-02-19,1.6358030000000001
1982-02-22,1.6358030000000001
1982-02-23,1.611111
1982-02-24,1.611111
1982-02-25,1.617284
1982-02-26,1.617284
1982-03-01,1.617284
1982-03-02,1.617284
1982-03-03,1.5864200000000002
1982-03-04,1.567901
1982-03-05,1.567901
1982-03-08,1.5
1982-03-09,1.493827
1982-03-10,1.506173
1982-03-11,1.518519
1982-03-12,1.518519
1982-03-15,1.518519
1982-03-16,1.518519
1982-03-17,1.5
1982-03-18,1.481481
1982-03-19,1.475309
1982-03-22,1.475309
1982-03-23,1.475309
1982-03-24,1.475309
1982-03-25,1.475309
1982-03-26,1.475309
1982-03-29,1.475309
1982-03-30,1.475309
1982-03-31,1.469136
1982-04-01,1.462963
1982-04-02,1.462963
1982-04-05,1.475309
1982-04-06,1.475309
1982-04-07,1.512346
1982-04-08,1.518519
1982-04-12,1.518519
1982-04-13,1.518519
1982-04-14,1.518519
1982-04-15,1.54321
1982-04-16,1.574074
1982-04-19,1.592593
1982-04-20,1.598765
1982-04-21,1.598765
1982-04-22,1.598765
1982-04-23,1.598765
1982-04-26,1.598765
1982-04-27,1.598765
1982-04-28,1.598765
1982-04-29,1.598765
1982-04-30,1.598765
1982-05-03,1.598765
1982-05-04,1.604938
1982-05-05,1.611111
1982-05-06,1.654321
1982-05-07,1.679012
1982-05-10,1.679012
1982-05-11,1.685185
1982-05-12,1.6913580000000001
1982-05-13,1.6913580000000001
1982-05-14,1.6975310000000001
1982-05-17,1.709877
1982-05-18,1.709877
1982-05-19,1.709877
1982-05-20,1.685185
1982-05-21,1.67284
1982-05-24,1.67284
1982-05-25,1.67284
1982-05-26,1.648148
1982-05-27,1.62963
1982-05-28,1.611111
1982-06-01,1.611111
1982-06-02,1.5864200000000002
1982-06-03,1.555556
1982-06-04,1.518519
1982-06-07,1.518519
1982-06-08,1.512346
1982-06-09,1.45679
1982-06-10,1.388889
1982-06-11,1.3641969999999999
1982-06-14,1.345679
1982-06-15,1.3395059999999999
1982-06-16,1.382716
1982-06-17,1.358025
1982-06-18,1.3271600000000001
1982-06-21,1.3395059999999999
1982-06-22,1.376543
1982-06-23,1.401235
1982-06-24,1.401235
1982-06-25,1.401235
1982-06-28,1.444444
1982-06-29,1.444444
1982-06-30,1.469136
1982-07-01,1.469136
1982-07-02,1.469136
1982-07-06,1.462963
1982-07-07,1.438272
1982-07-08,1.438272
1982-07-09,1.45679
1982-07-12,1.475309
1982-07-13,1.481481
1982-07-14,1.506173
1982-07-15,1.518519
1982-07-16,1.537037
1982-07-19,1.54321
1982-07-20,1.567901
1982-07-21,1.530864
1982-07-22,1.462963
1982-07-23,1.4135799999999998
1982-07-26,1.4135799999999998
1982-07-27,1.425926
1982-07-28,1.401235
1982-07-29,1.401235
1982-07-30,1.395062
1982-08-02,1.3395059999999999
1982-08-03,1.345679
1982-08-04,1.345679
1982-08-05,1.4135799999999998
1982-08-06,1.37037
1982-08-09,1.358025
1982-08-10,1.3641969999999999
1982-08-11,1.345679
1982-08-12,1.314815
1982-08-13,1.296296
1982-08-16,1.296296
1982-08-17,1.3209879999999998
1982-08-18,1.3641969999999999
1982-08-19,1.3641969999999999
1982-08-20,1.382716
1982-08-23,1.4135799999999998
1982-08-24,1.419753
1982-08-25,1.450617
1982-08-26,1.524691
1982-08-27,1.512346
1982-08-30,1.506173
1982-08-31,1.54321
1982-09-01,1.54321
1982-09-02,1.574074
1982-09-03,1.592593
1982-09-07,1.574074
1982-09-08,1.567901
1982-09-09,1.567901
1982-09-10,1.567901
1982-09-13,1.567901
1982-09-14,1.567901
1982-09-15,1.567901
1982-09-16,1.549383
1982-09-17,1.518519
1982-09-20,1.5
1982-09-21,1.518519
1982-09-22,1.524691
1982-09-23,1.524691
1982-09-24,1.555556
1982-09-27,1.555556
1982-09-28,1.561728
1982-09-29,1.561728
1982-09-30,1.524691
1982-10-01,1.530864
1982-10-04,1.530864
1982-10-05,1.537037
1982-10-06,1.549383
1982-10-07,1.567901
1982-10-08,1.598765
1982-10-11,1.654321
1982-10-12,1.660494
1982-10-13,1.666667
1982-10-14,1.6913580000000001
1982-10-15,1.67284
1982-10-18,1.679012
1982-10-19,1.703704
1982-10-20,1.709877
1982-10-21,1.7160490000000002
1982-10-22,1.7160490000000002
1982-10-25,1.7160490000000002
1982-10-26,1.7160490000000002
1982-10-27,1.7222220000000001
1982-10-28,1.7222220000000001
1982-10-29,1.740741
1982-11-01,1.740741
1982-11-02,1.7777779999999999
1982-11-03,1.8086419999999999
1982-11-04,1.858025
1982-11-05,1.864197
1982-11-08,1.864197
1982-11-09,1.864197
1982-11-10,1.8950619999999998
1982-11-11,1.8950619999999998
1982-11-12,1.9259259999999998
1982-11-15,1.9259259999999998
1982-11-16,1.9197529999999998
1982-11-17,1.9259259999999998
1982-11-18,1.9259259999999998
1982-11-19,1.993827
1982-11-22,1.993827
1982-11-23,2.018518
1982-11-24,2.0370369999999998
1982-11-26,2.0370369999999998
1982-11-29,2.0370369999999998
1982-11-30,2.0432099999999997
1982-12-01,2.098765
1982-12-02,2.1728389999999997
1982-12-03,2.209877
1982-12-06,2.209877
1982-12-07,2.154321
1982-12-08,2.123457
1982-12-09,2.123457
1982-12-10,2.123457
1982-12-13,2.12963
1982-12-14,2.1358029999999997
1982-12-15,2.12963
1982-12-16,2.12963
1982-12-17,2.12963
1982-12-20,2.12963
1982-12-21,2.074074
1982-12-22,2.0432099999999997
1982-12-23,2.055556
1982-12-27,2.074074
1982-12-28,2.074074
1982-12-29,2.067901
1982-12-30,2.030864
1982-12-31,2.030864
1983-01-03,2.030864
1983-01-04,2.030864
1983-01-05,2.030864
1983-01-06,2.030864
1983-01-07,2.0370369999999998
1983-01-10,2.0370369999999998
1983-01-11,2.012346
1983-01-12,2.006173
1983-01-13,2.006173
1983-01-14,2.006173
1983-01-17,2.030864
1983-01-18,2.030864
1983-01-19,2.0370369999999998
1983-01-20,2.049383
1983-01-21,2.061728
1983-01-24,2.024691
1983-01-25,2.006173
1983-01-26,2.0
1983-01-27,2.030864
1983-01-28,2.012346
1983-01-31,2.012346
1983-02-01,2.018518
1983-02-02,2.018518
1983-02-03,2.024691
1983-02-04,2.030864
1983-02-07,2.061728
1983-02-08,2.067901
1983-02-09,2.080247
1983-02-10,2.104938
1983-02-11,2.1851849999999997
1983-02-14,2.1851849999999997
1983-02-15,2.12963
1983-02-16,2.12963
1983-02-17,2.12963
1983-02-18,2.123457
1983-02-22,2.123457
1983-02-23,2.123457
1983-02-24,2.123457
1983-02-25,2.141975
1983-02-28,2.148148
1983-03-01,2.240741
1983-03-02,2.271605
1983-03-03,2.2839509999999996
1983-03-04,2.296296
1983-03-07,2.333333
1983-03-08,2.481482
1983-03-09,2.469136
1983-03-10,2.450617
1983-03-11,2.419753
1983-03-14,2.41358
1983-03-15,2.41358
1983-03-16,2.419753
1983-03-17,2.388889
1983-03-18,2.41358
1983-03-21,2.401235
1983-03-22,2.401235
1983-03-23,2.407408
1983-03-24,2.407408
1983-03-25,2.41358
1983-03-28,2.41358
1983-03-29,2.41358
1983-03-30,2.41358
1983-03-31,2.41358
1983-04-04,2.41358
1983-04-05,2.407408
1983-04-06,2.419753
1983-04-07,2.419753
1983-04-08,2.419753
1983-04-11,2.41358
1983-04-12,2.41358
1983-04-13,2.41358
1983-04-14,2.419753
1983-04-15,2.419753
1983-04-18,2.419753
1983-04-19,2.41358
1983-04-20,2.41358
1983-04-21,2.407408
1983-04-22,2.401235
1983-04-25,2.382716
1983-04-26,2.3641970000000003
1983-04-27,2.3148150000000003
1983-04-28,2.308642
1983-04-29,2.308642
1983-05-02,2.296296
1983-05-03,2.271605
1983-05-04,2.271605
1983-05-05,2.271605
1983-05-06,2.271605
1983-05-09,2.271605
1983-05-10,2.271605
1983-05-11,2.271605
1983-05-12,2.271605
1983-05-13,2.271605
1983-05-16,2.277778
1983-05-17,2.271605
1983-05-18,2.271605
1983-05-19,2.271605
1983-05-20,2.271605
1983-05-23,2.271605
1983-05-24,2.277778
1983-05-25,2.290123
1983-05-26,2.3148150000000003
1983-05-27,2.3148150000000003
1983-05-31,2.3209880000000003
1983-06-01,2.3209880000000003
1983-06-02,2.3148150000000003
1983-06-03,2.2839509999999996
1983-06-06,2.271605
1983-06-07,2.246914
1983-06-08,2.203704
1983-06-09,2.197531
1983-06-10,2.197531
1983-06-13,2.191358
1983-06-14,2.1851849999999997
1983-06-15,2.148148
1983-06-16,2.197531
1983-06-17,2.209877
1983-06-20,2.2160490000000004
1983-06-21,2.228395
1983-06-22,2.246914
1983-06-23,2.246914
1983-06-24,2.253086
1983-06-27,2.253086
1983-06-28,2.253086
1983-06-29,2.253086
1983-06-30,2.271605
1983-07-01,2.277778
1983-07-05,2.271605
1983-07-06,2.277778
1983-07-07,2.3209880000000003
1983-07-08,2.3148150000000003
1983-07-11,2.308642
1983-07-12,2.308642
1983-07-13,2.246914
1983-07-14,2.209877
1983-07-15,2.1790119999999997
1983-07-18,2.166667
1983-07-19,2.166667
1983-07-20,2.203704
1983-07-21,2.290123
1983-07-22,2.339506
1983-07-25,2.339506
1983-07-26,2.401235
1983-07-27,2.407408
1983-07-28,2.407408
1983-07-29,2.401235
1983-08-01,2.395062
1983-08-02,2.395062
1983-08-03,2.395062
1983-08-04,2.395062
1983-08-05,2.407408
1983-08-08,2.407408
1983-08-09,2.407408
1983-08-10,2.407408
1983-08-11,2.407408
1983-08-12,2.407408
1983-08-15,2.41358
1983-08-16,2.41358
1983-08-17,2.419753
1983-08-18,2.425926
1983-08-19,2.432099
1983-08-22,2.432099
1983-08-23,2.432099
1983-08-24,2.432099
1983-08-25,2.432099
1983-08-26,2.432099
1983-08-29,2.432099
1983-08-30,2.432099
1983-08-31,2.444444
1983-09-01,2.444444
1983-09-02,2.4629630000000002
1983-09-06,2.481482
1983-09-07,2.475309
1983-09-08,2.481482
1983-09-09,2.481482
1983-09-12,2.487654
1983-09-13,2.487654
1983-09-14,2.487654
1983-09-15,2.487654
1983-09-16,2.475309
1983-09-19,2.475309
1983-09-20,2.469136
1983-09-21,2.475309
1983-09-22,2.481482
1983-09-23,2.493827
1983-09-26,2.493827
1983-09-27,2.493827
1983-09-28,2.493827
1983-09-29,2.487654
1983-09-30,2.469136
1983-10-03,2.444444
1983-10-04,2.444444
1983-10-05,2.444444
1983-10-06,2.407408
1983-10-07,2.401235
1983-10-10,2.401235
1983-10-11,2.376543
1983-10-12,2.37037
1983-10-13,2.37037
1983-10-14,2.382716
1983-10-17,2.395062
1983-10-18,2.450617
1983-10-19,2.469136
1983-10-20,2.475309
1983-10-21,2.481482
1983-10-24,2.487654
1983-10-25,2.5
1983-10-26,2.5
1983-10-27,2.506173
1983-10-28,2.549383
1983-10-31,2.555556
1983-11-01,2.524691
1983-11-02,2.524691
1983-11-03,2.524691
1983-11-04,2.580247
1983-11-07,2.580247
1983-11-08,2.58642
1983-11-09,2.703704
1983-11-10,2.709877
1983-11-11,2.709877
1983-11-14,2.709877
1983-11-15,2.6851849999999997
1983-11-16,2.567901
1983-11-17,2.604938
1983-11-18,2.641975
1983-11-21,2.654321
1983-11-22,2.7160490000000004
1983-11-23,2.734568
1983-11-25,2.753086
1983-11-28,2.759259
1983-11-29,2.753086
1983-11-30,2.753086
1983-12-01,2.802469
1983-12-02,2.808642
1983-12-05,2.8148150000000003
1983-12-06,2.8209880000000003
1983-12-07,2.845679
1983-12-08,2.845679
1983-12-09,2.851852
1983-12-12,2.851852
1983-12-13,2.851852
1983-12-14,2.851852
1983-12-15,2.851852
1983-12-16,2.851852
1983-12-19,2.851852
1983-12-20,2.851852
1983-12-21,2.888889
1983-12-22,2.91358
1983-12-23,2.907408
1983-12-27,2.907408
1983-12-28,2.851852
1983-12-29,2.851852
1983-12-30,2.851852
1984-01-03,2.851852
1984-01-04,2.888889
1984-01-05,2.938272
1984-01-06,2.925926
1984-01-09,2.925926
1984-01-10,2.8641970000000003
1984-01-11,2.851852
1984-01-12,2.839506
1984-01-13,2.839506
1984-01-16,2.802469
1984-01-17,2.728395
1984-01-18,2.765432
1984-01-19,2.851852
1984-01-20,2.839506
1984-01-23,2.802469
1984-01-24,2.7160490000000004
1984-01-25,2.728395
1984-01-26,2.641975
1984-01-27,2.617284
1984-01-30,2.530864
1984-01-31,2.493827
1984-02-01,2.493827
1984-02-02,2.493827
1984-02-03,2.493827
1984-02-06,2.469136
1984-02-07,2.4567900000000003
1984-02-08,2.432099
1984-02-09,2.3209880000000003
1984-02-10,2.3209880000000003
1984-02-13,2.1728389999999997
1984-02-14,2.308642
1984-02-15,2.395062
1984-02-16,2.407408
1984-02-17,2.358025
1984-02-21,2.358025
1984-02-22,2.358025
1984-02-23,2.308642
1984-02-24,2.37037
1984-02-27,2.3209880000000003
1984-02-28,2.308642
1984-02-29,2.308642
1984-03-01,2.271605
1984-03-02,2.345679
1984-03-05,2.345679
1984-03-06,2.345679
1984-03-07,2.345679
1984-03-08,2.345679
1984-03-09,2.358025
1984-03-12,2.407408
1984-03-13,2.407408
1984-03-14,2.382716
1984-03-15,2.382716
1984-03-16,2.407408
1984-03-19,2.407408
1984-03-20,2.407408
1984-03-21,2.407408
1984-03-22,2.407408
1984-03-23,2.395062
1984-03-26,2.395062
1984-03-27,2.395062
1984-03-28,2.395062
1984-03-29,2.382716
1984-03-30,2.37037
1984-04-02,2.37037
1984-04-03,2.37037
1984-04-04,2.395062
1984-04-05,2.395062
1984-04-06,2.37037
1984-04-09,2.358025
1984-04-10,2.358025
1984-04-11,2.160494
1984-04-12,2.271605
1984-04-13,2.222222
1984-04-16,2.1728389999999997
1984-04-17,2.197531
1984-04-18,2.123457
1984-04-19,2.08642
1984-04-23,2.098765
1984-04-24,2.08642
1984-04-25,2.074074
1984-04-26,2.098765
1984-04-27,2.074074
1984-04-30,2.006173
1984-05-01,2.049383
1984-05-02,2.08642
1984-05-03,2.123457
1984-05-04,2.111111
1984-05-07,2.123457
1984-05-08,2.197531
1984-05-09,2.1728389999999997
1984-05-10,2.1851849999999997
1984-05-11,2.148148
1984-05-14,2.1358029999999997
1984-05-15,2.1851849999999997
1984-05-16,2.1851849999999997
1984-05-17,2.1851849999999997
1984-05-18,2.1728389999999997
1984-05-21,2.049383
1984-05-22,2.061728
1984-05-23,2.012346
1984-05-24,1.9506169999999998
1984-05-25,1.9259259999999998
1984-05-29,1.9259259999999998
1984-05-30,1.9382720000000002
1984-05-31,1.962963
1984-06-01,1.975309
1984-06-04,2.012346
1984-06-05,2.012346
1984-06-06,2.024691
1984-06-07,2.0
1984-06-08,2.0
1984-06-11,2.024691
1984-06-12,1.975309
1984-06-13,1.975309
1984-06-14,2.0
1984-06-15,2.0
1984-06-18,1.987654
1984-06-19,1.987654
1984-06-20,1.975309
1984-06-21,2.074074
1984-06-22,2.08642
1984-06-25,2.074074
1984-06-26,2.0370369999999998
1984-06-27,2.012346
1984-06-28,2.012346
1984-06-29,2.012346
1984-07-02,2.024691
1984-07-03,2.012346
1984-07-05,2.012346
1984-07-06,2.012346
1984-07-09,1.975309
1984-07-10,1.962963
1984-07-11,1.975309
1984-07-12,1.962963
1984-07-13,1.975309
1984-07-16,1.975309
1984-07-17,2.0370369999999998
1984-07-18,2.0370369999999998
1984-07-19,2.0370369999999998
1984-07-20,2.0370369999999998
