Date,IDXX
1992-06-18,1.28125
1992-06-19,1.296875
1992-06-22,1.296875
1992-06-23,1.28125
1992-06-24,1.28125
1992-06-25,1.265625
1992-06-26,1.265625
1992-06-29,1.28125
1992-06-30,1.390625
1992-07-01,1.359375
1992-07-02,1.4375
1992-07-06,1.375
1992-07-07,1.40625
1992-07-08,1.40625
1992-07-09,1.40625
1992-07-10,1.40625
1992-07-13,1.40625
1992-07-14,1.40625
1992-07-15,1.40625
1992-07-16,1.390625
1992-07-17,1.4375
1992-07-20,1.453125
1992-07-21,1.546875
1992-07-22,1.46875
1992-07-23,1.484375
1992-07-24,1.4921879999999998
1992-07-27,1.484375
1992-07-28,1.5
1992-07-29,1.5078129999999998
1992-07-30,1.53125
1992-07-31,1.5390629999999998
1992-08-03,1.546875
1992-08-04,1.5625
1992-08-05,1.546875
1992-08-06,1.5625
1992-08-07,1.5625
1992-08-10,1.5390629999999998
1992-08-11,1.5078129999999998
1992-08-12,1.53125
1992-08-13,1.484375
1992-08-14,1.4140629999999998
1992-08-17,1.421875
1992-08-18,1.421875
1992-08-19,1.46875
1992-08-20,1.46875
1992-08-21,1.5
1992-08-24,1.484375
1992-08-25,1.484375
1992-08-26,1.4921879999999998
1992-08-27,1.46875
1992-08-28,1.5
1992-08-31,1.515625
1992-09-01,1.5703129999999998
1992-09-02,1.59375
1992-09-03,1.640625
1992-09-04,1.5625
1992-09-08,1.5703129999999998
1992-09-09,1.59375
1992-09-10,1.59375
1992-09-11,1.640625
1992-09-14,1.640625
1992-09-15,1.609375
1992-09-16,1.625
1992-09-17,1.640625
1992-09-18,1.6015629999999998
1992-09-21,1.5625
1992-09-22,1.578125
1992-09-23,1.609375
1992-09-24,1.609375
1992-09-25,1.578125
1992-09-28,1.578125
1992-09-29,1.578125
1992-09-30,1.625
1992-10-01,1.5625
1992-10-02,1.5625
1992-10-05,1.578125
1992-10-06,1.5625
1992-10-07,1.5625
1992-10-08,1.59375
1992-10-09,1.5859379999999998
1992-10-12,1.5625
1992-10-13,1.5625
1992-10-14,1.578125
1992-10-15,1.59375
1992-10-16,1.6015629999999998
1992-10-19,1.640625
1992-10-20,1.6875
1992-10-21,1.6875
1992-10-22,1.6875
1992-10-23,1.671875
1992-10-26,1.6875
1992-10-27,1.648438
1992-10-28,1.625
1992-10-29,1.671875
1992-10-30,1.6875
1992-11-02,1.703125
1992-11-03,1.6875
1992-11-04,1.71875
1992-11-05,1.71875
1992-11-06,1.703125
1992-11-09,1.71875
1992-11-10,1.6875
1992-11-11,1.71875
1992-11-12,1.75
1992-11-13,1.765625
1992-11-16,1.828125
1992-11-17,1.796875
1992-11-18,1.828125
1992-11-19,1.796875
1992-11-20,1.890625
1992-11-23,1.90625
1992-11-24,1.867188
1992-11-25,1.859375
1992-11-27,1.859375
1992-11-30,1.867188
1992-12-01,1.898438
1992-12-02,1.859375
1992-12-03,1.84375
1992-12-04,1.84375
1992-12-07,1.859375
1992-12-08,1.984375
1992-12-09,2.015625
1992-12-10,2.015625
1992-12-11,1.96875
1992-12-14,2.015625
1992-12-15,1.984375
1992-12-16,2.015625
1992-12-17,2.03125
1992-12-18,2.046875
1992-12-21,2.03125
1992-12-22,2.0
1992-12-23,2.03125
1992-12-24,2.0
1992-12-28,2.015625
1992-12-29,2.023438
1992-12-30,2.03125
1992-12-31,2.046875
1993-01-04,2.0625
1993-01-05,2.078125
1993-01-06,2.023438
1993-01-07,2.015625
1993-01-08,2.015625
1993-01-11,2.03125
1993-01-12,2.0
1993-01-13,2.03125
1993-01-14,1.984375
1993-01-15,1.96875
1993-01-18,1.96875
1993-01-19,2.0
1993-01-20,1.96875
1993-01-21,1.953125
1993-01-22,1.953125
1993-01-25,1.96875
1993-01-26,1.9375
1993-01-27,1.96875
1993-01-28,1.96875
1993-01-29,2.109375
1993-02-01,2.203125
1993-02-02,2.15625
1993-02-03,2.140625
1993-02-04,2.109375
1993-02-05,2.171875
1993-02-08,2.203125
1993-02-09,2.203125
1993-02-10,2.21875
1993-02-11,2.21875
1993-02-12,2.203125
1993-02-16,2.078125
1993-02-17,2.03125
1993-02-18,2.046875
1993-02-19,2.0
1993-02-22,1.703125
1993-02-23,1.828125
1993-02-24,1.90625
1993-02-25,2.015625
1993-02-26,2.046875
1993-03-01,1.984375
1993-03-02,1.96875
1993-03-03,2.0625
1993-03-04,2.0625
1993-03-05,2.109375
1993-03-08,2.109375
1993-03-09,2.125
1993-03-10,2.109375
1993-03-11,2.078125
1993-03-12,2.109375
1993-03-15,2.109375
1993-03-16,2.1875
1993-03-17,2.171875
1993-03-18,2.140625
1993-03-19,2.234375
1993-03-22,2.265625
1993-03-23,2.265625
1993-03-24,2.203125
1993-03-25,2.203125
1993-03-26,2.21875
1993-03-29,2.265625
1993-03-30,2.203125
1993-03-31,2.203125
1993-04-01,2.25
1993-04-02,2.242188
1993-04-05,2.226563
1993-04-06,2.21875
1993-04-07,2.203125
1993-04-08,2.226563
1993-04-12,2.203125
1993-04-13,2.234375
1993-04-14,2.234375
1993-04-15,2.21875
1993-04-16,2.1875
1993-04-19,2.1875
1993-04-20,2.21875
1993-04-21,2.203125
1993-04-22,2.203125
1993-04-23,2.21875
1993-04-26,2.234375
1993-04-27,2.234375
1993-04-28,2.234375
1993-04-29,2.226563
1993-04-30,2.21875
1993-05-03,2.304688
1993-05-04,2.390625
1993-05-05,2.46875
1993-05-06,2.5
1993-05-07,2.453125
1993-05-10,2.484375
1993-05-11,2.484375
1993-05-12,2.515625
1993-05-13,2.484375
1993-05-14,2.5
1993-05-17,2.484375
1993-05-18,2.46875
1993-05-19,2.46875
1993-05-20,2.515625
1993-05-21,2.507813
1993-05-24,2.5
1993-05-25,2.46875
1993-05-26,2.429688
1993-05-27,2.4375
1993-05-28,2.46875
1993-06-01,2.515625
1993-06-02,2.515625
1993-06-03,2.46875
1993-06-04,2.46875
1993-06-07,2.46875
1993-06-08,2.398438
1993-06-09,2.375
1993-06-10,2.390625
1993-06-11,2.4375
1993-06-14,2.46875
1993-06-15,2.46875
1993-06-16,2.421875
1993-06-17,2.46875
1993-06-18,2.445313
1993-06-21,2.421875
1993-06-22,2.4375
1993-06-23,2.453125
1993-06-24,2.453125
1993-06-25,2.390625
1993-06-28,2.421875
1993-06-29,2.515625
1993-06-30,2.46875
1993-07-01,2.53125
1993-07-02,2.546875
1993-07-06,2.539063
1993-07-07,2.515625
1993-07-08,2.625
1993-07-09,2.625
1993-07-12,2.625
1993-07-13,2.703125
1993-07-14,2.796875
1993-07-15,2.8125
1993-07-16,2.8125
1993-07-19,2.8125
1993-07-20,2.78125
1993-07-21,2.84375
1993-07-22,2.789063
1993-07-23,2.84375
1993-07-26,2.851563
1993-07-27,2.820313
1993-07-28,2.796875
1993-07-29,2.828125
1993-07-30,2.804688
1993-08-02,2.921875
1993-08-03,2.875
1993-08-04,2.9375
1993-08-05,3.0
1993-08-06,2.953125
1993-08-09,2.921875
1993-08-10,2.921875
1993-08-11,2.9375
1993-08-12,2.9375
1993-08-13,2.890625
1993-08-16,2.9375
1993-08-17,2.890625
1993-08-18,2.921875
1993-08-19,2.929688
1993-08-20,2.890625
1993-08-23,2.875
1993-08-24,2.867188
1993-08-25,2.84375
1993-08-26,2.84375
1993-08-27,2.828125
1993-08-30,2.828125
1993-08-31,2.828125
1993-09-01,2.84375
1993-09-02,2.875
1993-09-03,2.90625
1993-09-07,2.890625
1993-09-08,2.859375
1993-09-09,2.875
1993-09-10,2.890625
1993-09-13,2.921875
1993-09-14,2.984375
1993-09-15,3.03125
1993-09-16,2.867188
1993-09-17,2.734375
1993-09-20,2.703125
1993-09-21,2.609375
1993-09-22,2.6875
1993-09-23,2.765625
1993-09-24,2.828125
1993-09-27,2.875
1993-09-28,2.875
1993-09-29,2.96875
1993-09-30,3.0625
1993-10-01,3.070313
1993-10-04,3.125
1993-10-05,3.0625
1993-10-06,3.21875
1993-10-07,3.25
1993-10-08,3.296875
1993-10-11,3.3125
1993-10-12,3.28125
1993-10-13,3.125
1993-10-14,3.09375
1993-10-15,3.0625
1993-10-18,3.03125
1993-10-19,3.03125
1993-10-20,2.875
1993-10-21,2.84375
1993-10-22,2.84375
1993-10-25,2.90625
1993-10-26,2.875
1993-10-27,3.0
1993-10-28,3.15625
1993-10-29,3.15625
1993-11-01,3.28125
1993-11-02,3.34375
1993-11-03,3.40625
1993-11-04,3.15625
1993-11-05,3.125
1993-11-08,3.125
1993-11-09,3.15625
1993-11-10,3.15625
1993-11-11,3.265625
1993-11-12,3.21875
1993-11-15,3.15625
1993-11-16,3.1875
1993-11-17,3.15625
1993-11-18,3.15625
1993-11-19,3.1875
1993-11-22,3.28125
1993-11-23,3.1875
1993-11-24,3.1875
1993-11-26,3.1875
1993-11-29,3.1875
1993-11-30,3.25
1993-12-01,3.25
1993-12-02,3.1875
1993-12-03,3.34375
1993-12-06,3.28125
1993-12-07,3.3125
1993-12-08,3.53125
1993-12-09,3.453125
1993-12-10,3.5625
1993-12-13,3.5625
1993-12-14,3.5625
1993-12-15,3.59375
1993-12-16,3.53125
1993-12-17,3.625
1993-12-20,3.5625
1993-12-21,3.53125
1993-12-22,3.53125
1993-12-23,3.5
1993-12-27,3.5
1993-12-28,3.40625
1993-12-29,3.5625
1993-12-30,3.75
1993-12-31,3.984375
1994-01-03,3.90625
1994-01-04,3.6875
1994-01-05,3.5625
1994-01-06,3.5625
1994-01-07,3.53125
1994-01-10,3.5
1994-01-11,3.5
1994-01-12,3.59375
1994-01-13,3.59375
1994-01-14,3.5
1994-01-17,3.53125
1994-01-18,3.5
1994-01-19,3.53125
1994-01-20,3.4375
1994-01-21,3.46875
1994-01-24,3.375
1994-01-25,3.3125
1994-01-26,3.3125
1994-01-27,3.375
1994-01-28,3.328125
1994-01-31,3.375
1994-02-01,3.375
1994-02-02,3.34375
1994-02-03,3.4375
1994-02-04,3.3125
1994-02-07,3.3125
1994-02-08,3.265625
1994-02-09,3.40625
1994-02-10,3.5625
1994-02-11,3.5625
1994-02-14,3.5625
1994-02-15,3.609375
1994-02-16,3.59375
1994-02-17,3.65625
1994-02-18,3.71875
1994-02-22,3.75
1994-02-23,3.9375
1994-02-24,3.84375
1994-02-25,3.765625
1994-02-28,3.84375
1994-03-01,3.71875
1994-03-02,3.71875
1994-03-03,3.75
1994-03-04,4.0
1994-03-07,3.96875
1994-03-08,3.8125
1994-03-09,3.8125
1994-03-10,3.875
1994-03-11,3.8125
1994-03-14,3.90625
1994-03-15,3.75
1994-03-16,3.703125
1994-03-17,3.875
1994-03-18,3.90625
1994-03-21,3.828125
1994-03-22,3.6875
1994-03-23,3.59375
1994-03-24,3.5
1994-03-25,3.65625
1994-03-28,3.65625
1994-03-29,3.53125
1994-03-30,3.4375
1994-03-31,3.375
1994-04-04,3.25
1994-04-05,3.46875
1994-04-06,3.484375
1994-04-07,3.53125
1994-04-08,3.71875
1994-04-11,3.9375
1994-04-12,3.90625
1994-04-13,3.984375
1994-04-14,3.90625
1994-04-15,3.78125
1994-04-18,3.78125
1994-04-19,3.671875
1994-04-20,3.65625
1994-04-21,3.8125
1994-04-22,3.8125
1994-04-25,3.953125
1994-04-26,4.0
1994-04-28,4.015625
1994-04-29,4.125
1994-05-02,4.3125
1994-05-03,4.375
1994-05-04,4.40625
1994-05-05,4.34375
1994-05-06,4.21875
1994-05-09,4.125
1994-05-10,4.15625
1994-05-11,4.015625
1994-05-12,3.90625
1994-05-13,3.90625
1994-05-16,4.03125
1994-05-17,3.9375
1994-05-18,3.90625
1994-05-19,3.9375
1994-05-20,3.9375
1994-05-23,3.90625
1994-05-24,3.9375
1994-05-25,3.84375
1994-05-26,3.96875
1994-05-27,3.90625
1994-05-31,4.0
1994-06-01,4.0
1994-06-02,4.0
1994-06-03,4.0625
1994-06-06,4.15625
1994-06-07,4.0
1994-06-08,3.96875
1994-06-09,3.875
1994-06-10,3.859375
1994-06-13,3.890625
1994-06-14,3.78125
1994-06-15,3.765625
1994-06-16,3.71875
1994-06-17,3.734375
1994-06-20,3.75
1994-06-21,3.6875
1994-06-22,3.65625
1994-06-23,3.59375
1994-06-24,3.65625
1994-06-27,3.75
1994-06-28,3.6875
1994-06-29,3.734375
1994-06-30,3.71875
1994-07-01,3.734375
1994-07-05,3.59375
1994-07-06,3.59375
1994-07-07,3.75
1994-07-08,3.78125
1994-07-11,3.8828129999999996
1994-07-12,4.0
1994-07-13,4.078125
1994-07-14,4.0625
1994-07-15,3.96875
1994-07-18,4.0625
1994-07-19,3.96875
1994-07-20,3.9375
1994-07-21,3.84375
1994-07-22,3.78125
1994-07-25,3.828125
1994-07-26,3.6875
1994-07-27,3.78125
1994-07-28,3.7890629999999996
1994-07-29,3.703125
1994-08-01,3.78125
1994-08-02,3.78125
1994-08-03,3.6875
1994-08-04,3.71875
1994-08-05,3.71875
1994-08-08,3.71875
1994-08-09,3.65625
1994-08-10,3.703125
1994-08-11,3.75
1994-08-12,3.75
1994-08-15,3.75
1994-08-16,3.71875
1994-08-17,3.765625
1994-08-18,3.65625
1994-08-19,3.5
1994-08-22,3.71875
1994-08-23,3.75
1994-08-24,3.75
1994-08-25,3.71875
1994-08-26,3.78125
1994-08-29,3.84375
1994-08-30,3.90625
1994-08-31,4.03125
1994-09-01,3.90625
1994-09-02,3.90625
1994-09-06,3.96875
1994-09-07,3.875
1994-09-08,3.890625
1994-09-09,3.8125
1994-09-12,3.8125
1994-09-13,3.75
1994-09-14,3.671875
1994-09-15,3.71875
1994-09-16,3.734375
1994-09-19,3.6875
1994-09-20,3.78125
1994-09-21,3.78125
1994-09-22,3.78125
1994-09-23,3.6875
1994-09-26,3.625
1994-09-27,3.5
1994-09-28,3.40625
1994-09-29,3.53125
1994-09-30,3.6875
1994-10-03,3.671875
1994-10-04,3.59375
1994-10-05,3.5625
1994-10-06,3.65625
1994-10-07,3.65625
1994-10-10,3.625
1994-10-11,3.65625
1994-10-12,3.6015629999999996
1994-10-13,3.6875
1994-10-14,3.875
1994-10-17,4.0625
1994-10-18,4.0
1994-10-19,3.984375
1994-10-20,3.71875
1994-10-21,3.640625
1994-10-24,3.6875
1994-10-25,3.5
1994-10-26,3.484375
1994-10-27,3.453125
1994-10-28,3.53125
1994-10-31,3.53125
1994-11-01,3.71875
1994-11-02,3.75
1994-11-03,3.78125
1994-11-04,3.71875
1994-11-07,3.765625
1994-11-08,3.75
1994-11-09,3.78125
1994-11-10,3.78125
1994-11-11,3.75
1994-11-14,3.84375
1994-11-15,3.9375
1994-11-16,3.875
1994-11-17,3.9375
1994-11-18,3.84375
1994-11-21,3.859375
1994-11-22,3.8125
1994-11-23,3.90625
1994-11-25,3.921875
1994-11-28,4.046875
1994-11-29,4.28125
1994-11-30,4.28125
1994-12-01,4.25
1994-12-02,4.09375
1994-12-05,4.03125
1994-12-06,3.953125
1994-12-07,4.0
1994-12-08,3.9375
1994-12-09,3.859375
1994-12-12,3.875
1994-12-13,3.8125
1994-12-14,3.859375
1994-12-15,4.0625
1994-12-16,4.125
1994-12-19,4.125
1994-12-20,4.140625
1994-12-21,4.03125
1994-12-22,3.90625
1994-12-23,4.0
1994-12-27,4.125
1994-12-28,4.21875
1994-12-29,4.453125
1994-12-30,4.5
1995-01-03,4.34375
1995-01-04,4.375
1995-01-05,4.523438
1995-01-06,4.53125
1995-01-09,4.5
1995-01-10,4.46875
1995-01-11,4.46875
1995-01-12,4.40625
1995-01-13,4.4375
1995-01-16,4.515625
1995-01-17,4.59375
1995-01-18,4.625
1995-01-19,4.5625
1995-01-20,4.3125
1995-01-23,4.3125
1995-01-24,4.375
1995-01-25,4.28125
1995-01-26,4.21875
1995-01-27,4.25
1995-01-30,4.21875
1995-01-31,4.4375
1995-02-01,4.5625
1995-02-02,4.625
1995-02-03,4.703125
1995-02-06,4.6875
1995-02-07,4.75
1995-02-08,4.8125
1995-02-09,4.71875
1995-02-10,4.828125
1995-02-13,4.78125
1995-02-14,4.78125
1995-02-15,4.875
1995-02-16,4.75
1995-02-17,4.65625
1995-02-21,4.59375
1995-02-22,4.59375
1995-02-23,4.59375
1995-02-24,4.65625
1995-02-27,4.75
1995-02-28,4.75
1995-03-01,4.75
1995-03-02,4.8125
1995-03-03,5.0625
1995-03-06,5.109375
1995-03-07,5.015625
1995-03-08,5.0625
1995-03-09,5.15625
1995-03-10,5.28125
1995-03-13,5.4375
1995-03-14,5.8125
1995-03-15,5.6875
1995-03-16,5.546875
1995-03-17,5.46875
1995-03-20,5.609375
1995-03-21,5.59375
1995-03-22,5.3125
1995-03-23,5.21875
1995-03-24,5.265625
1995-03-27,5.296875
1995-03-28,5.3125
1995-03-29,5.351563
1995-03-30,5.15625
1995-03-31,5.1875
1995-04-03,5.3125
1995-04-04,5.34375
1995-04-05,5.375
1995-04-06,5.375
1995-04-07,5.4375
1995-04-10,5.4375
1995-04-11,5.34375
1995-04-12,5.3125
1995-04-13,5.28125
1995-04-17,5.21875
1995-04-18,5.0625
1995-04-19,5.070313
1995-04-20,5.125
1995-04-21,5.25
1995-04-24,5.34375
1995-04-25,5.328125
1995-04-26,5.375
1995-04-27,5.4375
1995-04-28,5.375
1995-05-01,5.6875
1995-05-02,5.734375
1995-05-03,5.8125
1995-05-04,5.78125
1995-05-05,5.71875
1995-05-08,5.703125
1995-05-09,5.78125
1995-05-10,5.6875
1995-05-11,5.59375
1995-05-12,5.46875
1995-05-15,5.375
1995-05-16,5.375
1995-05-17,5.46875
1995-05-18,5.515625
1995-05-19,5.40625
1995-05-22,5.5
1995-05-23,5.59375
1995-05-24,5.53125
1995-05-25,5.65625
1995-05-26,5.625
1995-05-30,5.59375
1995-05-31,5.625
1995-06-01,5.484375
1995-06-02,5.515625
1995-06-05,5.578125
1995-06-06,5.625
1995-06-07,5.5625
1995-06-08,5.546875
1995-06-09,5.5625
1995-06-12,5.75
1995-06-13,5.6875
1995-06-14,5.75
1995-06-15,6.0
1995-06-16,6.625
1995-06-19,6.375
1995-06-20,6.375
1995-06-21,6.375
1995-06-22,6.5
1995-06-23,6.5625
1995-06-26,6.3125
1995-06-27,6.3125
1995-06-28,6.1875
1995-06-29,6.5
1995-06-30,6.5
1995-07-03,6.46875
1995-07-05,6.4375
1995-07-06,6.5
1995-07-07,6.4375
1995-07-10,6.4375
1995-07-11,6.46875
1995-07-12,7.3125
1995-07-13,7.375
1995-07-14,7.53125
1995-07-17,7.625
1995-07-18,7.3125
1995-07-19,7.25
1995-07-20,7.25
1995-07-21,7.375
1995-07-24,7.625
1995-07-25,7.765625
1995-07-26,7.875
1995-07-27,8.0625
1995-07-28,7.875
1995-07-31,7.6875
1995-08-01,7.8125
1995-08-02,7.6875
1995-08-03,7.8125
1995-08-04,7.875
1995-08-07,7.96875
1995-08-08,8.0625
1995-08-09,8.0625
1995-08-10,7.8125
1995-08-11,7.875
1995-08-14,7.9375
1995-08-15,8.0
1995-08-16,8.25
1995-08-17,8.4375
1995-08-18,8.625
1995-08-21,8.625
1995-08-22,8.65625
1995-08-23,8.625
1995-08-24,8.5625
1995-08-25,8.5625
1995-08-28,8.5
1995-08-29,8.1875
1995-08-30,8.1875
1995-08-31,8.46875
1995-09-01,8.375
1995-09-05,8.765625
1995-09-06,9.3125
1995-09-07,9.625
1995-09-08,9.6875
1995-09-11,9.5
1995-09-12,9.5
1995-09-13,9.5
1995-09-14,9.375
1995-09-15,9.3125
1995-09-18,9.3125
1995-09-19,9.1875
1995-09-20,9.25
1995-09-21,9.125
1995-09-22,9.0625
1995-09-25,8.9375
1995-09-26,8.875
1995-09-27,8.875
1995-09-28,9.125
1995-09-29,9.3125
1995-10-02,9.25
1995-10-03,9.6875
1995-10-04,10.125
1995-10-05,10.5625
1995-10-06,9.875
1995-10-09,9.4375
1995-10-10,9.125
1995-10-11,9.5
1995-10-12,9.84375
1995-10-13,10.03125
1995-10-16,10.1875
1995-10-17,10.4375
1995-10-18,10.375
1995-10-19,10.3125
1995-10-20,10.3125
1995-10-23,10.21875
1995-10-24,10.0
1995-10-25,10.0625
1995-10-26,9.6875
1995-10-27,10.0
1995-10-30,10.3125
1995-10-31,10.1875
1995-11-01,10.0
1995-11-02,10.0
1995-11-03,9.875
1995-11-06,9.8125
1995-11-07,9.5625
1995-11-08,9.5
1995-11-09,9.5
1995-11-10,9.5
1995-11-13,9.625
1995-11-14,9.65625
1995-11-15,10.375
1995-11-16,10.0625
1995-11-17,10.125
1995-11-20,10.0
1995-11-21,9.6875
1995-11-22,10.1875
1995-11-24,10.28125
1995-11-27,10.75
1995-11-28,10.6875
1995-11-29,10.78125
1995-11-30,11.125
1995-12-01,10.9375
1995-12-04,11.09375
1995-12-05,11.09375
1995-12-06,10.90625
1995-12-07,10.96875
1995-12-08,11.4375
1995-12-11,11.125
1995-12-12,11.5
1995-12-13,11.5
1995-12-14,11.625
1995-12-15,11.5625
1995-12-18,11.25
1995-12-19,10.625
1995-12-20,10.6875
1995-12-21,10.75
1995-12-22,10.6875
1995-12-26,10.625
1995-12-27,10.6875
1995-12-28,11.0
1995-12-29,11.75
1996-01-02,11.765625
1996-01-03,11.4375
1996-01-04,11.1875
1996-01-05,12.3125
1996-01-08,12.3125
1996-01-09,11.625
1996-01-10,11.78125
1996-01-11,12.125
1996-01-12,12.25
1996-01-15,12.375
1996-01-16,12.0625
1996-01-17,12.25
1996-01-18,12.8125
1996-01-19,12.6875
1996-01-22,12.375
1996-01-23,12.125
1996-01-24,12.25
1996-01-25,12.3125
1996-01-26,12.875
1996-01-29,12.5625
1996-01-30,12.375
1996-01-31,12.5625
1996-02-01,12.9375
1996-02-02,13.1875
1996-02-05,13.375
1996-02-06,12.9375
1996-02-07,12.375
