"Date","SP500"
1927-12-01,0
1928-01-01,-0.00509626274065689
1928-02-01,-0.0176437108708024
1928-03-01,0.117033661645423
1928-04-01,0.0243775402293807
1928-05-01,0.0126582278481013
1928-06-01,-0.0430000500000001
1928-07-01,0.0151515681897372
1928-08-01,0.0741122490993309
1928-09-01,0.012937134023137
1928-10-01,0.0255440409434267
1928-11-01,0.119926245387454
1928-12-01,0.0028829899965821
1929-01-01,0.0570841889117042
1929-02-01,-0.0058275058275058
1929-03-01,-0.00234462680734671
1929-04-01,0.0160595371696226
1929-05-01,-0.0427910931846148
1929-06-01,0.103906564639549
1929-07-01,0.0536300255381248
1929-08-01,0.0979916931437566
1929-09-01,-0.0488804493497461
1929-10-01,-0.199270557029178
1929-11-01,-0.133747412008281
1929-12-01,0.02533465583174
1930-01-01,0.062470859558468
1930-02-01,0.0215006572399887
1930-03-01,0.0373710894600048
1930-04-01,0.031055900621118
1930-05-01,-0.0164658634538153
1930-06-01,-0.164557002858309
1930-07-01,0.0366568932872382
1930-08-01,0.0075437061548187
1930-09-01,-0.130088950393591
1930-10-01,-0.0887573426573427
1930-11-01,-0.0330579673519498
1930-12-01,-0.0634920063181934
1931-01-01,0.0554107561929595
1931-02-01,0.113650394462607
1931-03-01,-0.0743205726943664
1931-04-01,-0.0958658420691526
1931-05-01,-0.137176938369781
1931-06-01,0.139016897081413
1931-07-01,-0.0741739716790289
1931-08-01,0.00946831755280408
1931-09-01,-0.299422799422799
1931-10-01,0.0741503604531411
1931-11-01,-0.0891658676893576
1931-12-01,-0.145263157894737
1932-01-01,-0.0221674876847289
1932-02-01,0.044080604534005
1932-03-01,-0.118214716525935
1932-04-01,-0.202462380300958
1932-05-01,-0.23327615780446
1932-06-01,-0.00894854586129756
1932-07-01,0.36117381489842
1932-08-01,0.391376451077944
1932-09-01,-0.0369487485101312
1932-10-01,-0.138613861386139
1932-11-01,-0.0589080459770115
1932-12-01,0.0564885496183207
1933-01-01,0.00289017341040476
1933-02-01,-0.184438040345821
1933-03-01,0.0335689045936396
1933-04-01,0.338461538461539
1933-05-01,0.231162196679438
1933-06-01,0.131742738589212
1933-07-01,-0.0879926672777269
1933-08-01,0.114572864321608
1933-09-01,-0.123534715960325
1933-10-01,-0.0781893004115226
1933-11-01,0.102678571428571
1933-12-01,0.00910931174089069
1934-01-01,0.120361083249749
1934-02-01,-0.036705461056401
1934-03-01,-0.013011152416357
1934-04-01,-0.0150659133709979
1934-05-01,-0.081261950286807
1934-06-01,0.0208116545265349
1934-07-01,-0.115188583078491
1934-08-01,0.054147465437788
1934-09-01,-0.00765027322404377
1934-10-01,-0.0297356828193832
1934-11-01,0.0828603859250849
1934-12-01,-0.00419287211740038
1935-01-01,-0.0421052631578948
1935-02-01,-0.0395604395604395
1935-03-01,-0.0331807780320367
1935-04-01,0.0982248520710058
1935-05-01,0.0323275862068966
1935-06-01,0.0688935281837162
1935-07-01,0.08203125
1935-08-01,0.0144404332129964
1935-09-01,0.0311387900355871
1935-10-01,0.0750647109577223
1935-11-01,0.0385232744783306
1935-12-01,0.0378670788253477
1936-01-01,0.0655249441548773
1936-02-01,0.0202655485674352
1936-03-01,0.021917808219178
1936-04-01,-0.0770777479892761
1936-05-01,0.0457516339869282
1936-06-01,0.0305555555555554
1936-07-01,0.0680592991913747
1936-08-01,0.00883280757097804
1936-09-01,0.00125078173858673
1936-10-01,0.076202373516552
1936-11-01,0.0029019733023794
1936-12-01,-0.00578709457250604
1937-01-01,0.0343422584400466
1937-02-01,0.0163195835678109
1937-03-01,-0.00775188304273988
1937-04-01,-0.0831473214285715
1937-05-01,-0.01034692635423
1937-06-01,-0.0528905289052891
1937-07-01,0.0889610389610389
1937-08-01,-0.0435300536672629
1937-09-01,-0.142144691886241
1937-10-01,-0.102470930232558
1937-11-01,-0.100404858299595
1937-12-01,-0.0504050405040503
1938-01-01,0.0132701421800947
1938-02-01,0.0608044901777363
1938-03-01,-0.250440917107584
1938-04-01,0.150588235294117
1938-05-01,-0.0521472392638037
1938-06-01,0.247033441208199
1938-07-01,0.0666089965397922
1938-08-01,-0.0218978102189781
1938-09-01,0.0149253731343284
1938-10-01,0.0759803921568627
1938-11-01,-0.0334092634776005
1938-12-01,0.0322073841319717
1939-01-01,-0.0639269406392694
1939-02-01,0.032520325203252
1939-03-01,-0.135433070866142
1939-04-01,-0.00455373406193083
1939-05-01,0.0612991765782251
1939-06-01,-0.0637931034482759
1939-07-01,0.10865561694291
1939-08-01,-0.0714285714285714
1939-09-01,0.144007155635063
1939-10-01,0.00312744331509007
1939-11-01,-0.049103663289166
1939-12-01,0.0213114754098362
1940-01-01,-0.0329052969502408
1940-02-01,0.00663900414937757
1940-03-01,0.00412201154163228
1940-04-01,0.000821018062397316
1940-05-01,-0.239540607054963
1940-06-01,0.0765911542610573
1940-07-01,0.031062124248497
1940-08-01,0.0204081632653061
1940-09-01,0.0152380952380953
1940-10-01,0.0393996247654784
1940-11-01,-0.046028880866426
1940-12-01,0.000946073793755886
1941-01-01,-0.0482041587901701
1941-02-01,-0.0148957298907647
1941-03-01,0.00403225806451624
1941-04-01,-0.0652610441767069
1941-05-01,0.00751879699248126
1941-06-01,0.0501066098081022
1941-07-01,0.0548223350253807
1941-08-01,-0.0105871029836382
1941-09-01,-0.00778210116731515
1941-10-01,-0.0686274509803921
1941-11-01,-0.04
1941-12-01,-0.0471491228070176
1942-01-01,0.0184119677790564
1942-02-01,-0.0293785310734463
1942-03-01,-0.0675203725261933
1942-04-01,-0.0436953807740325
1942-05-01,0.0639686684073106
1942-06-01,0.0184049079754602
1942-07-01,0.0313253012048194
1942-08-01,0.00700934579439227
1942-09-01,0.0266821345707657
1942-10-01,0.0576271186440678
1942-11-01,-0.00747863247863256
1942-12-01,0.0516684607104414
1943-01-01,0.068577277379734
1943-02-01,0.0507662835249043
1943-03-01,0.0556061987237921
1943-04-01,0.00086355785837644
1943-05-01,0.0396893874029336
1943-06-01,0.0248962655601659
1943-07-01,-0.0404858299595142
1943-08-01,-0.00421940928270037
1943-09-01,0.0237288135593219
1943-10-01,-0.0140728476821192
1943-11-01,-0.0747271200671705
1943-12-01,0.058983666061706
1944-01-01,0.0154241645244215
1944-02-01,-0.00253164556962016
1944-03-01,0.0169204737732656
1944-04-01,-0.0124792013311148
1944-05-01,0.0404380791912384
1944-06-01,0.0510121457489878
1944-07-01,-0.0208012326656394
1944-08-01,0.00865460267505891
1944-09-01,-0.00624024960998437
1944-10-01,0.00313971742543173
1944-11-01,0.00391236306729259
1944-12-01,0.035074045206547
1945-01-01,0.0143072289156627
1945-02-01,0.0616184112843357
1945-03-01,-0.0482517482517484
1945-04-01,0.0903747244673034
1945-05-01,0.011455525606469
1945-06-01,-0.00932711525649565
1945-07-01,-0.0141223940820443
1945-08-01,0.0579809004092768
1945-09-01,0.0348161831076725
1945-10-01,0.0373832422045632
1945-11-01,0.0324324924924926
1945-12-01,0.00988947004715124
1946-01-01,0.0697003992108065
1946-02-01,-0.0694668282175552
1946-03-01,0.0439814789362571
1946-04-01,0.0399112505592434
1946-05-01,0.0223880597014925
1946-06-01,-0.0391032325338895
1946-07-01,-0.0255019533369506
1946-08-01,-0.0729398147516601
1946-09-01,-0.101501501501501
1946-10-01,-0.00802139037433158
1946-11-01,-0.0107816711590296
1946-12-01,0.0422343324250682
1947-01-01,0.0235294117647058
1947-02-01,-0.0146871008939975
1947-03-01,-0.016850291639663
1947-04-01,-0.038892551087673
1947-05-01,-0.0089163237311386
1947-06-01,0.0525951557093427
1947-07-01,0.0361604207758053
1947-08-01,-0.0279187817258882
1947-09-01,-0.0137075718015667
1947-10-01,0.0211780277961615
