Date,A_x,A_y,ACT,ADP,AGN,AIG,AIV,ALEX,ALX,APD,BEAM,BGP,BHC,BRK-B,C,K,CMG,CSG,FBHS,FO,GLRE,GM,H,HHC,HLT,JCP,LDG,MA,MATX,MCD,MDLZ,NKE,NOMD,PG,QSR,RTX,SBUX,SHLDQ,SKS,TGT,V,WEN,YUM,ZTS
1999-11-18,31.473534,31.473534,,39.752338,37.875,1487.5,37.0,,73.3125,30.642923,,,18.15625,38.34,421.875,35.0625,,,,,,,,,,22.5,,,11.328188,47.0,,5.875,,54.78125,,18.388138,3.765625,,17.938,31.8125,,19.9375,7.750719,
1999-11-19,28.880543,28.880543,,40.000172,37.4375,1460.833374,37.5,,73.3125,29.42877,,,18.046875,37.099998,423.75,34.375,,,,,,,,,,22.5,,,11.26825,47.375,,6.15625,,55.25,,17.955475,3.546875,,17.688,32.28125,,19.875,7.638389999999999,
1999-11-22,31.473534,31.473534,,39.70277,36.875,1452.5,36.875,,73.3125,29.197502000000004,,,17.859375,38.18,420.0,33.3125,,,,,,,,,,21.875,,,11.118406,46.90625,,6.070313,,55.390625,,17.149151,3.46875,,17.0,32.21875,,19.875,7.514827,
1999-11-23,28.612303000000004,28.612303000000004,,38.909706,36.625,1405.833374,36.75,,73.375,29.660035999999998,,,17.75,37.779999,410.15625,33.875,,,,,,,,,,22.0,,,11.118406,46.625,,5.921875,,56.15625,,17.660479000000002,3.375,,16.563,33.34375,,19.5625,7.391265,
1999-11-24,29.372318,29.372318,,39.603638000000004,37.1875,1414.583374,36.875,,73.125,29.949121,,,17.421875,37.900002,404.53125,34.75,,,,,,,,,,21.5625,,,10.998531,45.375,,5.820313,,56.21875,,17.660479000000002,3.4375,,16.813,33.28125,,19.4375,7.211538000000001,
1999-11-26,29.461731,29.461731,,39.653206,36.875,1408.75,36.625,,73.1875,29.775671000000003,,,17.53125,37.66,407.8125,34.0,,,,,,,,,,21.6875,,,11.0285,44.5625,,5.875,,56.5,,17.385147,3.34375,,16.938,33.375,,19.4375,7.222771000000001,
1999-11-29,30.132332,30.132332,,38.959274,36.75,1368.333374,36.5625,,73.1875,29.370953000000004,,,17.546875,37.48,397.5,34.5,,,,,,,,,,22.375,,,10.908625,45.5,,5.796875,,55.75,,17.090151000000002,3.3359379999999996,,17.438,35.5,,19.25,7.278936,
1999-11-30,30.177038,30.177038,,39.157539,37.1875,1383.333374,37.1875,,74.0,29.949121,,,17.4375,37.299999,404.0625,33.875,,,,,,,,,,22.3125,,,10.908625,45.75,,5.75,,54.0,,17.778477,3.3203129999999996,,17.5,35.28125,,19.4375,7.4586630000000005,
1999-12-01,30.713520000000003,30.713520000000003,,38.513176,37.6875,1378.958374,37.5625,,74.0,29.833488,,,17.40625,37.200001,407.34375,33.125,,,,,,,,,,22.4375,,,10.968562,46.015625,,5.875,,56.125,,18.270138,3.3203129999999996,,18.375,34.65625,,19.1875,7.312635,
1999-12-02,31.562946000000004,31.562946000000004,,39.801903,37.0,1373.958374,37.3125,,75.25,30.180389,,,17.484375,37.0,405.0,32.75,,,,,,,,,,20.9375,,,11.148375,45.1875,,5.699219,,56.25,,18.496304000000002,3.4609379999999996,,17.313,34.15625,,18.875,7.234004,
1999-12-03,31.831188,31.831188,,40.644535,37.4375,1386.666626,37.4375,,75.75,29.25532,,,17.546875,36.799999,428.90625,33.5625,,,,,,,,,,21.125,,,11.088436999999999,45.875,,5.796875,,56.875,,18.997797,3.4765629999999996,,16.5,33.96875,,18.875,7.189073,
1999-12-06,32.725322999999996,32.725322999999996,,39.950603,38.8125,1378.333374,37.375,,76.125,29.139684999999997,,,18.6875,36.720001,421.40625,32.9375,,,,,,,,,,20.5,,,11.0285,46.0625,,5.882813,,56.625,,18.368471,3.3671879999999996,,16.25,33.5,,18.625,7.200305,
1999-12-07,32.367668,32.367668,,40.545403,40.6875,1414.166626,37.375,,76.3125,28.5037,,,19.0,36.220001,428.90625,32.375,,,,,,,,,,19.5,,,11.208312,44.6875,,5.804688,,54.96875,,17.660479000000002,3.3828129999999996,,15.938,33.3125,,18.5625,7.234004,
1999-12-08,32.322959999999995,32.322959999999995,,40.396702000000005,42.25,1424.791626,37.0625,,76.5625,29.25532,,,18.875,36.0,419.648438,32.4375,,,,,,,,,,19.125,,,10.998531,44.5625,,5.650391,,55.34375,,18.407804000000002,3.226563,,15.438,33.4375,,18.4375,7.278936,
1999-12-09,32.770027,32.770027,,40.644535,41.3125,1469.166626,36.8125,,76.1875,29.081869,,,18.65625,35.700001,413.4375,32.6875,,,,,,,,,,19.0,,,10.668875,44.640625,,5.71875,,54.9375,,18.702801,3.007813,,15.313,33.0,,17.8125,7.301402,
1999-12-10,32.010014,32.010014,,39.851471000000004,39.8125,1489.166626,36.75,,76.0,29.25532,,,18.734375,35.740002000000004,420.9375,32.5,,,,,,,,,,19.0625,,,10.608937,43.25,,5.484375,,55.21875,,18.643801,3.164063,,15.625,33.875,,17.6875,7.211538000000001,
1999-12-13,32.546494,32.546494,,40.049735999999996,38.3125,1478.958374,36.6875,,77.3125,28.214616999999997,,,18.765625,35.700001,414.960938,31.625,,,,,,,,,,18.6875,,,10.908625,42.0,,5.349609,,55.148438,,18.678217,3.164063,,15.688,34.25,,17.5625,7.020579,
1999-12-14,30.758226,30.758226,,40.000172,36.8125,1460.0,36.3125,,77.25,29.25532,,,19.0625,34.939999,401.25,31.875,,,,,,,,,,18.75,,,10.968562,41.25,,5.023438,,55.78125,,18.368471,3.09375,,15.75,35.625,,17.5625,7.155374,
1999-12-15,29.819385999999998,29.819385999999998,,39.516895,36.0625,1450.0,35.8125,,77.3125,28.792784,,,18.625,35.119999,408.75,32.8125,,,,,,,,,,19.0,,,10.968562,41.8125,,5.234375,,56.3125,,18.289804,3.15625,,15.75,37.03125,,17.9375,7.099208999999999,
1999-12-16,33.798283000000005,33.798283000000005,,40.248001,34.6875,1420.0,34.6875,,77.75,28.619333,,,18.625,34.639998999999996,405.0,32.5,,,,,,,,,,18.875,,,10.938594,41.8125,,5.710938,,54.9375,,18.073473,3.15625,,15.688,37.3125,,17.875,6.98688,
1999-12-17,32.859444,32.859444,,39.70277,35.125,1380.0,35.125,,77.75,29.081869,,,18.78125,35.099998,408.75,32.3125,,,,,,,,,,18.5625,,,10.369187,41.25,,6.5546880000000005,,53.125,,17.739143,3.265625,,15.563,36.8125,,18.0,7.087975999999999,
1999-12-20,33.530045,33.530045,,40.396702000000005,34.75,1366.458374,35.8125,,78.125,28.272432000000002,,,19.546875,35.119999,408.164063,32.3125,,,,,,,,,,18.0625,,,10.489061999999999,42.296875,,6.398438,,53.8125,,18.201304999999998,3.25,,15.813,36.265625,,17.875,6.98688,
1999-12-21,33.351215,33.351215,,41.98283,35.0625,1405.0,35.75,,78.0,27.116096000000002,,,19.53125,34.52,420.0,32.75,,,,,,,,,,17.9375,,,10.549,41.625,,6.140625,,52.25,,18.348804,3.210938,,15.813,35.375,,17.5625,6.773453999999999,
1999-12-22,34.021815999999994,34.021815999999994,,40.743668,35.8125,1437.5,35.5625,,78.5625,26.942646000000003,,,19.375,34.419998,412.5,32.8125,,,,,,,,,,18.125,,,10.429125,41.0625,,6.1875,,54.5,,18.09314,3.1875,,15.625,36.78125,,17.75,6.941948,
1999-12-23,35.586552000000005,35.586552000000005,,41.635864,37.9375,1460.0,36.375,,78.6875,28.5037,,,20.453125,34.34,417.1875,32.4375,,,,,,,,,,18.625,,,10.519032000000001,40.5,,6.484375,,54.75,,18.742134,3.15625,,15.813,37.5,,18.125,6.818386,
1999-12-27,37.777184000000005,37.777184000000005,,41.933265999999996,35.6875,1430.0,36.8125,,78.8125,28.561518,,,21.75,34.32,408.75,32.0,,,,,,,,,,18.25,,,10.459094,40.8125,,6.210938,,55.59375,,19.194461999999998,3.109375,,16.688,37.25,,18.1875,6.941948,
1999-12-28,43.991417,43.991417,,41.437599,35.0625,1422.5,38.75,,78.75,29.024052,,,21.875,34.240002000000004,416.25,32.25,,,,,,,,,,18.4375,,,10.563984,40.625,,6.25,,54.875,,20.197451,3.148438,,15.938,37.125,,18.4375,6.874550999999999,
1999-12-29,51.502148,51.502148,,42.478497,35.5625,1444.166626,38.9375,,79.0,30.989824,,,23.0625,34.34,411.5625,31.1875,,,,,,,,,,19.0625,,,10.848687,40.1875,,6.226563,,54.6875,,20.020452,3.085938,,16.0,36.40625,,18.4375,6.852085000000001,
1999-12-30,56.688126000000004,56.688126000000004,,43.370693,35.75,1444.166626,39.9375,,79.5,30.642923,,,23.25,34.200001,414.84375,30.1875,,,,,,,,,,19.9375,,,10.78875,39.8125,,6.148438,,54.8125,,20.177784,3.015625,,16.0,36.90625,,18.4375,6.9082490000000005,
1999-12-31,55.302216,55.302216,,42.72633,35.8125,1441.666626,39.8125,,79.0,31.047642,,,23.4375,36.599998,417.65625,30.8125,,,,,,,,,,19.9375,,,10.938594,40.3125,,6.195313,,54.78125,,20.453115,3.03125,,15.563,36.71875,,18.375,6.941948,
2000-01-03,51.502148,51.502148,,41.239334,35.0,1385.833374,38.0,,78.5,30.35384,,,22.640625,35.299999,397.5,29.875,,,,,,,,,,19.6875,,,10.249312,39.625,,6.015625,,53.59375,,19.666456,3.082031,,15.813,36.03125,,18.5,6.706057,
2000-01-04,47.567955,47.567955,,41.239334,33.875,1315.0,37.5,,78.625,29.42877,,,22.25,34.080002,373.125,28.8125,,,,,,,,,,20.1875,,,10.054516,38.8125,,5.6875,,52.5625,,18.860132,2.984375,,15.188,34.46875,,19.0,6.571262,
2000-01-05,44.617309999999996,44.617309999999996,,40.8428,34.5,1318.125,37.875,,78.625,29.602221000000004,,,22.09375,34.639998999999996,388.125,28.5625,,,,,,,,,,20.125,,,10.489061999999999,39.4375,,6.015625,,51.5625,,18.486469,3.023438,,15.25,33.6875,,19.4375,6.60496,
2000-01-06,42.918453,42.918453,,41.388031,35.0,1358.333374,38.625,,78.5625,31.567992999999998,,,21.75,36.080002,406.875,28.8125,,,,,,,,,,20.375,,,10.414141,38.875,,5.984375,,53.9375,,19.37146,3.132813,,15.438,32.09375,,19.375,6.548796,
2000-01-07,46.494991,46.494991,,42.329796,37.4375,1460.0,39.0625,,79.125,33.765034,,,23.234375,36.400002,405.0,29.25,,,,,,,,,,21.0625,,,10.30925,39.875,,5.984375,,58.25,,20.138453,3.117188,,15.563,33.75,,19.9375,6.402768,
2000-01-10,49.311516,49.311516,,43.370693,38.8125,1434.166626,39.6875,,80.9375,31.683626,,,23.984375,36.259997999999996,403.59375,28.3125,,,,,,,,,,21.25,,,10.369187,40.0625,,6.085938,,57.96875,,20.335117,3.25,,15.438,33.09375,,19.8125,6.661125,
2000-01-11,48.640915,48.640915,,42.528061,38.5625,1410.833374,39.5,,79.125,30.238204999999997,,,23.359375,35.580002,398.4375,28.9375,,,,,,,,,,22.0,,,10.219344,41.0,,6.390625,,58.875,,19.863121,3.15625,,15.625,34.09375,,19.0,6.616192999999999,
2000-01-12,47.657368,47.657368,,42.131531,40.9375,1453.333374,39.5,,82.0,30.758556,,,24.59375,34.900002,412.5,28.1875,,,,,,,,,,22.375,,,10.084484,42.75,,6.171875,,58.5,,20.315451,3.164063,,15.375,33.71875,,19.0,6.548796,
2000-01-13,48.372677,48.372677,,41.883697999999995,41.75,1493.333374,38.875,,81.0,30.52729,,,24.71875,35.200001,417.1875,27.4375,,,,,,,,,,21.25,,,10.459094,42.3125,,6.25,,57.5,,20.531779999999998,3.390625,,15.313,34.5,,18.625,6.6498919999999995,
2000-01-14,48.909157,48.909157,,41.437599,44.625,1520.833374,37.5625,,78.125,29.949121,,,25.96875,34.02,435.0,26.5625,,,,,,,,,,21.5,,,10.459094,42.609375,,6.414063,,58.5,,20.079453,3.3046879999999996,,15.125,34.625,,18.4375,6.470165,
2000-01-18,51.144493,51.144493,,39.058407,42.8125,1445.0,38.1875,,78.0625,28.5037,,,26.296875,34.0,438.75,27.625,,,,,,,,,,21.1875,,,10.429125,41.5,,6.328125,,58.46875,,19.745123,3.257813,,15.188,34.0,,18.25,6.279205999999999,
2000-01-19,50.071529,50.071529,,42.875027,43.5625,1416.666626,38.5,,78.0625,28.561518,,,27.15625,34.18,448.125,26.8125,,,,,,,,,,21.5,,,10.608937,42.375,,6.6015630000000005,,57.6875,,19.09613,3.1875,,15.75,34.96875,,17.8125,6.043314,
2000-01-20,48.730328,48.730328,,40.297569,42.5,1404.583374,37.875,,78.75,27.636447999999998,,,26.875,34.0,439.570313,25.8125,,,,,,,,,,20.5625,,,10.429125,42.5625,,6.445313,,56.28125,,18.663467,3.132813,,15.125,33.84375,,17.625,5.717559,
2000-01-21,49.177395000000004,49.177395000000004,,40.099304,40.5,1385.833374,38.1875,,78.5625,26.769196,,,26.5,34.220001,423.28125,25.0,,,,,,,,,,21.0,,,10.399157,41.0625,,6.335938,,51.34375,,19.076464,3.121094,,15.0,32.40625,,17.25,5.728791999999999,
2000-01-24,48.998569,48.998569,,39.653206,39.125,1354.166626,37.75,,78.5,27.925531,,,26.3125,34.0,413.90625,24.125,,,,,,,,,,20.125,,,10.549,39.5,,6.210938,,51.5625,,18.879799,3.070313,,14.375,31.75,,17.375,5.605230000000001,
2000-01-25,48.417381,48.417381,,40.495834,38.125,1372.5,37.25,,78.25,28.734968,,,26.125,34.060001,419.0625,23.9375,,,,,,,,,,19.625,,,10.369187,39.8125,,6.109375,,48.75,,17.896475,3.25,,13.938,32.5625,,17.1875,5.459201999999999,
2000-01-26,48.864449,48.864449,,40.44627,38.625,1406.666626,36.9375,,78.4375,29.139684999999997,,,25.59375,34.139998999999996,435.9375,24.8125,,,,,,,,,,19.4375,,,10.339219,35.75,,6.1875,,50.3125,,17.935807999999998,3.625,,14.0,34.0625,,17.3125,5.403038,
2000-01-27,48.953860999999996,48.953860999999996,,39.801903,39.6875,1403.333374,37.75,,78.375,28.561518,,,25.8125,33.919998,442.5,24.5,,,,,,,,,,19.375,,,9.59,37.625,,5.90625,,52.03125,,17.365482,3.609375,,14.063,33.65625,,17.375,5.41427,
2000-01-28,48.685623,48.685623,,38.810574,40.25,1360.0,37.75,,78.375,27.57863,,,25.75,33.200001,420.9375,23.9375,,,,,,,,,,18.375,,,10.159407,36.75,,5.859375,,50.15625,,16.441157999999998,3.7265629999999996,,13.688,31.6875,,17.125,5.189612,
2000-01-31,47.344421000000004,47.344421000000004,,37.620979,40.3125,1391.666626,37.875,,78.5,27.405179999999998,,,24.9375,32.919998,427.5,24.25,,,,,,,,,,19.625,,,9.679905999999999,37.375,,5.6875,,50.53125,,16.65749,4.0,,13.875,32.9375,,17.375,5.14468,
2000-02-01,50.786839,50.786839,,38.215775,41.375,1365.0,37.9375,,78.625,28.33025,,,24.90625,33.5,436.875,24.5625,,,,,,,,,,18.8125,,,9.380219,36.625,,5.835938,,49.75,,16.893486,4.039063,,14.0,33.71875,,17.4375,5.526599,
2000-02-02,54.721031,54.721031,,36.133984000000005,42.8125,1364.166626,37.875,,78.375,28.098982,,,25.75,32.799999,433.125,23.9375,,,,,,,,,,18.375,,,9.365234,35.5,,5.929688,,49.3125,,16.913153,3.9765629999999996,,13.563,34.0,,18.0625,5.200844999999999,
2000-02-03,55.615166,55.615166,,38.562740000000005,43.875,1350.833374,37.875,,77.875,28.445883000000002,,,27.03125,33.400002,422.34375,24.0,,,,,,,,,,18.125,,,9.649938,35.0,,5.984375,,48.90625,,16.65749,3.9296879999999996,,13.438,33.03125,,18.3125,5.33564,
2000-02-04,54.542202,54.542202,,38.067078,42.375,1343.333374,36.6875,,77.75,28.561518,,,29.0,33.099998,410.625,23.375,,,,,,,,,,17.875,,,9.889688,35.125,,5.835938,,47.375,,16.165827,4.296875,,12.375,32.3125,,18.125,5.324407,
2000-02-07,56.866951,56.866951,,36.87748,43.5,1301.666626,36.75,,77.5,28.5037,,,29.625,33.279999,407.8125,22.8125,,,,,,,,,,17.5,,,9.470125,34.9375,,5.65625,,46.625,,16.106829,4.28125,,12.188,32.84375,,17.9375,5.290708,
2000-02-08,56.5093,56.5093,,36.927048,43.375,1279.166626,37.125,,77.3125,27.925531,,,30.28125,32.700001,420.0,23.4375,,,,,,,,,,18.375,,,9.530063,36.3125,,4.625,,47.875,,16.047829,4.375,,12.25,34.34375,,17.75,5.369339,
2000-02-09,54.184551,54.184551,,35.687884999999994,42.4375,1297.5,37.375,,77.1875,26.480109999999996,,,29.8125,31.76,406.40625,22.8125,,,,,,,,,,18.0625,,,9.649938,35.875,,4.21875,,47.0,,15.929831,4.3125,,11.938,33.59375,,18.125,5.391805000000001,
2000-02-10,54.855148,54.855148,,37.571411,42.375,1257.5,37.1875,,77.0625,25.959759,,,30.8125,30.959999,402.65625,21.875,,,,,,,,,,17.875,,,9.739842999999999,35.5,,4.21875,,45.71875,,15.772498,4.0,,11.0,33.21875,,18.375,4.942487,
2000-02-11,53.916309,53.916309,,36.332249,40.9375,1264.166626,36.75,,77.0625,24.919056,,,29.625,30.139999,405.0,21.0625,,,,,,,,,,17.625,,,9.59,34.9375,,4.25,,46.875,,15.221838,4.109375,,11.063,33.03125,,18.3125,5.021118,
2000-02-14,54.676323,54.676323,,36.728778999999996,43.125,1249.166626,37.0,,77.0625,26.537928000000004,,,30.375,28.48,405.0,21.25,,,,,,,,,,17.0625,,,9.140469,33.875,,4.039063,,45.9375,,15.831498000000002,4.242188,,11.188,32.625,,18.1875,5.043584,
2000-02-15,58.56580699999999,58.56580699999999,,36.530514000000004,40.75,1285.833374,37.25,,77.0625,26.827011,,,30.5625,30.639999,411.5625,23.0625,,,,,,,,,,16.625,,,9.500093,33.75,,3.8046879999999996,,47.875,,16.500156,4.328125,,12.0,31.96875,,18.1875,5.099749,
2000-02-16,57.939915,57.939915,,36.282681,39.25,1253.333374,38.0,,77.25,25.901943,,,33.125,33.279999,402.1875,22.625,,,,,,,,,,16.1875,,,9.470125,33.375,,3.6875,,47.023438,,16.401825,4.273438,,12.0,30.90625,,18.125,5.021118,
2000-02-17,69.384834,69.384834,,36.034851,39.375,1235.0,38.0625,,77.375,26.364477,,,34.78125,33.259997999999996,393.75,22.9375,,,,,,,,,,15.625,,,9.500093,33.75,,3.625,,47.09375,,17.031151,4.328125,,10.563,29.9375,,17.875,5.279475,
2000-02-18,67.060089,67.060089,,35.291351,40.875,1192.5,37.5,,77.25,25.034691,,,33.75,33.720001,385.78125,22.1875,,,,,,,,,,16.5,,,9.59,32.5,,3.5,,46.820313,,16.480492,4.140625,,11.125,29.5,,18.0,5.032351,
2000-02-22,65.450645,65.450645,,33.209559999999996,40.5,1156.666626,37.1875,,76.9375,25.728493,,,33.1875,32.400002,382.5,24.0,,,,,,,,,,17.0,,,9.649938,32.3125,,3.375,,46.4375,,16.834488,4.148438,,11.25,28.875,,18.0,4.852624,
2000-02-23,70.815453,70.815453,,34.448723,40.5625,1140.0,37.1875,,76.9375,25.150323999999998,,,32.375,32.32,382.03125,23.625,,,,,,,,,,16.875,,,9.575016,32.625,,3.5078129999999996,,45.3125,,16.598489999999998,4.359375,,11.25,28.40625,,17.625,4.818925,
2000-02-24,76.359085,76.359085,,35.390484,39.5,1108.333374,37.0,,76.9375,24.398705,,,32.75,30.780001000000002,369.375,22.3125,,,,,,,,,,16.1875,,,9.709875,31.375,,3.3828129999999996,,44.25,,16.008495,4.382813,,11.375,27.9375,,17.6875,4.672897,
2000-02-25,77.342636,77.342636,,34.052189,39.875,1115.0,37.1875,,76.0,24.167439,,,31.8125,29.799999,360.0,21.0,,,,,,,,,,15.9375,,,9.560031,31.0,,3.3203129999999996,,42.5625,,15.752832000000001,4.21875,,11.563,27.9375,,17.625,4.650431,
2000-02-28,72.246063,72.246063,,35.291351,39.9375,1162.5,36.625,,75.375,24.167439,,,31.84375,29.200001,367.5,23.1875,,,,,,,,,,16.0,,,9.530063,31.125,,3.484375,,44.1875,,16.067495,4.257813,,11.438,29.4375,,18.75,4.616733,
2000-02-29,74.30257399999999,74.30257399999999,,34.547855,40.0,1179.166626,37.0,,75.6875,23.820535999999997,,,32.9375,28.799999,388.125,25.3125,,,,,,,,,,15.75,,,9.814766,31.75,,3.5546879999999996,,43.9375,,16.028162,4.390625,,11.5,29.5,,18.9375,4.785226000000001,
2000-03-01,78.05793800000001,78.05793800000001,,35.093086,38.5625,1194.166626,36.875,,75.625,23.993986,,,34.75,29.34,387.1875,23.75,,,,,,,,,,15.5,,,9.739842999999999,31.25,,3.515625,,44.125,,15.988829999999998,4.34375,,11.813,29.625,,22.0,5.06605,
2000-03-02,75.31965600000001,75.31965600000001,,34.300022,37.75,1160.0,36.8125,,75.625,23.589270000000003,,,32.25,29.360001,386.25,22.8125,,,,,,,,,,14.75,,,9.619968,30.875,,3.6796879999999996,,43.65625,,15.988829999999998,4.15625,,12.063,30.125,,20.25,4.976186,
2000-03-03,77.25322,77.25322,,34.250454,36.875,1165.0,37.1875,,75.625,24.340889,,,30.5,29.379998999999998,400.78125,23.8125,,,,,,,,,,14.875,,,9.619968,32.3125,,3.671875,,44.21875,,16.303493,4.648438,,13.25,30.875,,20.0625,4.6953629999999995,
2000-03-06,113.733902,113.733902,,34.845253,36.5625,1130.0,37.5625,,75.625,23.415819,,,30.25,28.9,391.40625,22.9375,,,,,,,,,,14.4375,,,9.889688,31.5625,,3.5625,,43.71875,,15.733166,4.484375,,12.875,30.375,,20.0625,4.976186,
2000-03-07,101.573677,101.573677,,34.498287,36.25,1085.833374,37.5,,75.5,22.375116000000002,,,29.5625,29.0,377.8125,22.6875,,,,,,,,,,14.25,,,9.290313000000001,29.875,,3.484375,,30.5,,15.890497,4.265625,,12.188,29.0,,19.9375,4.7515279999999995,
2000-03-08,108.726753,108.726753,,34.300022,35.4375,1106.666626,37.4375,,75.0,22.953283,,,28.84375,28.780001000000002,378.75,23.8125,,,,,,,,,,13.875,,,9.260344,30.75,,3.40625,,29.0,,15.497167999999999,4.234375,,12.438,29.09375,,20.75,4.7515279999999995,
2000-03-09,109.442062,109.442062,,34.894821,38.4375,1105.833374,37.0625,,75.0,22.953283,,,26.9375,28.0,377.8125,23.5,,,,,,,,,,14.1875,,,9.080531,32.0,,3.34375,,28.875,,15.123505999999999,4.515625,,13.0,30.03125,,20.0,5.021118,
2000-03-10,101.573677,101.573677,,34.993953999999995,37.5625,1106.666626,37.125,,74.0,23.068918,,,25.125,27.4,367.5,22.9375,,,,,,,,,,13.9375,,,8.87075,31.75,,3.359375,,26.875,,15.379169000000001,4.453125,,13.063,30.40625,,20.0,4.987419,
2000-03-13,93.884117,93.884117,,35.73745,38.125,1150.0,36.9375,,74.0,22.83765,,,24.4375,29.76,374.53125,23.4375,,,,,,,,,,14.0,,,8.990625,32.4375,,3.59375,,28.625,,15.418501999999998,4.34375,,13.188,30.71875,,20.125,4.942487,
2000-03-14,86.82045699999999,86.82045699999999,,37.472279,35.8125,1143.333374,37.0,,74.0,23.011101,,,24.78125,29.1,373.125,23.625,,,,,,,,,,13.875,,,8.930688,30.5,,3.609375,,27.875,,15.713498999999999,4.179688,,14.438,30.46875,,20.125,4.762761,
2000-03-15,81.723892,81.723892,,38.959274,35.3125,1219.166626,39.125,,74.125,25.323774,,,24.9375,32.52,391.875,26.1875,,,,,,,,,,14.4375,,,9.020594000000001,32.5,,4.125,,29.25,,16.952485999999997,4.398438,,13.875,32.0,,20.625,5.122214,
2000-03-16,84.451004,84.451004,,43.420258000000004,40.4375,1332.5,39.4375,,73.0,27.462996999999998,,,25.28125,34.040001000000004,420.9375,27.125,,,,,,,,,,15.25,,,10.129437,34.0625,,4.46875,,29.9375,,17.935807999999998,4.796875,,14.938,35.5625,,20.25,5.908519,
2000-03-17,86.641632,86.641632,,42.825462,38.9375,1298.333374,39.8125,,72.5,25.497225,,,25.3125,34.0,427.5,25.5625,,,,,,,,,,15.375,,,9.470125,33.8125,,4.25,,28.8125,,17.188484,4.632813,,14.625,34.75,,20.3125,5.6164629999999995,
2000-03-20,81.36623399999999,81.36623399999999,,41.437599,37.6875,1320.0,39.375,,71.5,25.901943,,,25.34375,33.560001,421.40625,25.9375,,,,,,,,,,15.25,,,9.560031,34.5625,,4.125,,29.0625,,17.660479000000002,4.398438,,14.125,33.1875,,20.0,5.41427,
2000-03-21,82.260368,82.260368,,41.635864,39.25,1340.0,39.25,,72.0625,26.364477,,,24.34375,35.860001000000004,435.46875,26.5625,,,,,,,,,,15.625,,,9.82975,35.25,,4.140625,,28.5,,17.857143,4.875,,14.313,33.46875,,20.125,5.5153669999999995,
2000-03-22,85.434547,85.434547,,40.743668,39.0625,1326.666626,38.5,,72.0625,25.034691,,,24.46875,36.060001,440.625,25.375,,,,,,,,,,15.25,,,9.709875,35.25,,4.21875,,28.5,,17.562145,4.890625,,14.25,33.34375,,20.1875,5.2457769999999995,
2000-03-23,85.613373,85.613373,,40.793236,38.4375,1390.833374,38.1875,,72.0,26.191027,,,23.96875,35.48,462.65625,25.0625,,,,,,,,,,15.4375,,,9.82975,35.1875,,4.25,,28.09375,,18.368471,4.921875,,14.375,34.0,,20.125,5.2457769999999995,
2000-03-24,85.836906,85.836906,,41.239334,38.4375,1435.0,38.0,,72.0,26.769196,,,23.84375,35.98,454.21875,24.5,,,,,,,,,,15.0,,,9.739842999999999,34.8125,,4.234375,,28.21875,,17.955475,4.828125,,14.25,34.5625,,20.0625,5.358105999999999,
2000-03-27,81.723892,81.723892,,41.189766,38.9375,1388.333374,38.1875,,72.0,25.844126,,,23.6875,34.200001,450.46875,24.125,,,,,,,,,,14.5625,,,9.709875,34.75,,4.492188,,27.625,,18.073473,4.890625,,13.875,34.21875,,20.125,5.33564,
2000-03-28,85.211014,85.211014,,38.414043,37.5,1390.833374,38.3125,,70.1875,25.959759,,,23.53125,33.34,457.5,23.875,,,,,,,,,,14.6875,,,9.35025,35.125,,4.601563,,28.5,,18.191473000000002,4.742188,,13.688,34.4375,,19.875,5.301941,
2000-03-29,80.114449,80.114449,,37.769676000000004,37.5,1419.166626,38.5,,70.125,26.306659999999997,,,22.0,33.34,455.625,25.3125,,,,,,,,,,14.8125,,,9.530063,36.8125,,4.875,,29.34375,,18.132473,4.960938,,13.75,36.3125,,20.25,5.212078,
2000-03-30,75.1073,75.1073,,37.620979,37.5,1449.166626,38.0,,68.875,26.595745,,,19.21875,34.779999,457.5,26.0,,,,,,,,,,14.875,,,9.799781,37.625,,4.835938,,29.0,,19.31246,4.96875,,14.188,38.59375,,20.5,5.627696,
2000-03-31,74.391991,74.391991,,38.265343,39.6875,1460.0,38.1875,,63.5,26.306659999999997,,,22.125,36.400002,449.0625,25.75,,,,,,,,,,14.875,,,9.889688,37.375,,4.953125,,28.375,,19.882788,5.601563,,14.5,37.375,,20.0,5.582764,
2000-04-03,70.100143,70.100143,,39.653206,38.9375,1568.333374,38.0,,63.75,27.867715999999998,,,21.0,35.099998,465.0,25.1875,,,,,,,,,,14.8125,,,9.470125,38.5,,5.0,,29.75,,19.469791,5.179688,,14.563,38.5,,20.75,5.4479690000000005,
2000-04-04,66.88125600000001,66.88125600000001,,40.44627,41.125,1531.666626,37.9375,,64.75,27.520815000000002,,,21.0625,36.18,442.5,26.25,,,,,,,,,,14.0,,,9.530063,38.53125,,4.867188,,31.75,,19.882788,5.429688,,13.938,37.65625,,20.0,5.605230000000001,
2000-04-05,69.340126,69.340126,,39.801903,45.4375,1465.0,38.3125,,64.875,27.462996999999998,,,23.0,36.759997999999996,440.15625,26.5,,,,,,,,,,14.75,,,9.470125,38.5625,,4.898438,,30.78125,,19.194461999999998,4.945313,,14.0,37.09375,,20.0,5.79619,
