"Date","ANSS","AVLR","AYX","BAM","CHGG","CMPR","DESP","DG","DSGX","EBAY","FB","GOOG","PYPL","ROKU","ROP","SITE","TTD","WIX","WK","YELP"
2016-10-01,-0.0136054744238692,NA,NA,-0.00454805293558902,-0.0620592383638927,-0.17720893457205,NA,-0.0128590087972285,-0.0334572955390334,-0.133434703134668,0.0212052772680977,0.00932727837126435,0.0168415665891732,NA,-0.0502000490480624,-0.132201502922349,-0.137966420334352,-0.0789776652083813,-0.0871483776695188,-0.216786589525502
2016-11-01,0.029337723685555,NA,NA,-0.0491147215623849,0.216541353383459,0.0444444084084084,NA,0.119120053212914,0.0649038973511489,-0.0245528235706771,-0.0959615735567,-0.0337777560648413,-0.0571291646663467,NA,0.0450060763372693,0.0744066709429121,0.0555996822875298,0.2375,-0.099697830797452,0.139007991426822
2016-12-01,-0.0163777625904261,NA,NA,-0.00870878339149628,-0.0877626699629172,0.0535940674040507,NA,-0.0420331091567512,-0.0338600451467269,0.0676016565121058,-0.0284579889960814,0.0181784990237019,0.00483711824941757,NA,0.0108773728072586,0.0367164179104478,0.0410082768999249,-0.10000002020202,-0.0838926174496645,0.024999999327957
2017-01-01,0.0083252677765222,NA,NA,0.0475613616346975,-0.0257452574525745,-0.0788123777009891,NA,-0.00337518563520989,0.0210280373831777,0.0720781046790802,0.132724933523035,0.0323520649549578,0.00785401550914555,NA,0.0479025775846342,0.106248142816009,0.0719190458980845,0.179573516937677,-0.076923076923077,0.0957250958372646
2017-02-01,0.144756591362715,NA,NA,0.0436668311692716,0.0987482614742698,-0.0495319356503371,NA,-0.0108372121376319,-0.0366133180778033,0.0650330505812127,0.0400551390393953,0.0331581027993302,0.05580696470103,NA,0.090435186121391,0.0205622342822609,0.423128759271746,0.18553758678473,0.186507936507937,-0.193393925165005
2017-03-01,0.00103035779261229,NA,NA,0.0102522032523777,0.0683544303797468,0.0745543333069985,NA,-0.0450560686821174,0.0878860374292654,-0.00973457169707548,0.0480301780744523,0.00771367674141366,0.0242857142857145,NA,-0.0129540728435097,0.234634053420914,-0.117507678690066,0.0898876900463514,0.0468227424749164,-0.0281899398163222
2017-04-01,0.0307850744609786,NA,0.0230326295585412,0.0134393580164651,0.0675355450236967,-0.0476853452213634,NA,0.0427362092613133,0.0109170305676856,-0.00476616026213894,0.0577261304246506,0.0920970444382494,0.109251534170153,NA,0.0591311526192273,-0.0123941127866143,0.00268451006711401,0.214285634336211,0.0734823642172524,0.0812213740458014
2017-05-01,0.14678646888938,NA,0.179487242026267,0.0248984983071516,0.331853496115427,0.0762669815724419,NA,0.00935222128114743,0.0820733909287257,0.0266387009877282,0.00805329118136444,0.0650138654793753,0.0940904841976007,NA,0.0388660270534891,0.112319575144958,0.47255697309542,-0.106124928057911,0.0833334573412772,-0.211522168878848
2017-06-01,-0.0368083743084244,NA,0.0349946428952999,0.0353841968678161,0.0241666666666667,0.0700702205148391,NA,-0.0177136260759454,-0.0279440729718192,0.0180757731217427,-0.00316922605186476,-0.0581742489818353,0.0279639729546826,NA,0.0190581076460137,-0.0210605302745392,-0.0889090727272727,-0.0556309249239182,0.0467031842470778,0.075214899713467
2017-07-01,0.0646778681788296,NA,0.030737756147541,-0.0081611709319499,0.12693246541904,-0.0665397341218633,NA,0.0425857701531847,0.0308008213552362,0.023195934890947,0.121009434918782,0.0239565332707521,0.0909260514598864,NA,0.00401679265761135,0.00845176702935513,0.0638595078056374,-0.113505707284647,0.0288714450851153,0.0836108927381745
2017-08-01,-0.00563485899726301,NA,0.172465150473899,0.0169709826940339,0.0245487364620938,0.0475975078784567,NA,-0.0345929465357666,0.11752984063745,0.0111951021550518,0.016070906942393,0.00948954003224078,0.0534586004006592,NA,-0.00774328033122695,-0.0430475809523809,-0.00637779016361295,0.0551052989448086,0.0306122959183672,0.309560384554577
2017-09-01,-0.047275296297725,NA,-0.136498473929631,0.0442477617667794,0.0458069062720226,0.0564690814264586,NA,0.117006687348586,-0.0249554019591943,0.0644892868948439,-0.00639649935223296,0.021057527857113,0.0380998540856032,NA,0.055232765885151,0.156448958740089,0.161223274283117,0.103686639130158,0.0321781667238532,0.0164319491282605
