"Date","AAL","ADT","ALXN","AMZN","AVP","BAC","BHC","BHF","C","CTL","DAL","DISCA","EIGI","ENDP","FB","FCAU","FL","FLXN","GILD","GME","GNW","JPM","KBH","MED","MNK","MTG","MU","NXPI","OMF","P","PHM","QUOT","RH","TEVA","TMHC","TVTY","TWTR","UAL","W"
2016-01-01,-0.0793387522710154,NA,-0.23496727129751,-0.131515502562943,-0.162962962962963,-0.159833630421866,-0.112444670684807,NA,-0.177198028985507,0.0103338632750398,-0.126257607541085,0.0341079460269864,-0.160109789569991,-0.0939235528597917,0.0721383022305253,-0.235110762806435,0.0379474904254102,-0.196678775298391,-0.179760862145254,-0.0652639777009993,-0.254691689008043,-0.0988944282734278,-0.119221411192214,-0.044437065320509,-0.221626660389655,-0.250283125707814,-0.221045197740113,-0.112403572700297,-0.36374580250973,-0.275167785234899,-0.0594837261503928,-0.109970674486804,-0.224417856176886,-0.0633759759807432,-0.246875,-0.0862470862470862,-0.273984454364065,-0.157417105714086,-0.050818942688344
2016-02-01,0.0515516259783726,NA,-0.0351537740428727,-0.0587393185689948,0.123893805309734,-0.114568599717115,-0.270671666252808,NA,-0.0875999019445796,0.203383162863887,0.089184938153422,-0.0938745922435665,0.224400871459695,-0.246259234788909,-0.0471437576610263,-0.0269886363636365,-0.0748963610093653,-0.388888888888889,0.0512048192771084,0.175887110869405,-0.237410071942446,-0.0537815294117647,0.123388581952118,0.0454701672245894,0.11946977104493,0.0332326283987916,-0.0362647325475973,-0.0473388746635314,-0.146046159667045,0.0514403292181069,0.02565638424821,0.4332784184514,-0.383479347346306,-0.0956408913467794,0.154356846473029,-0.104591836734694,0.0785715522959258,0.185998326139153,-0.137831855357702
2016-03-01,0.000243853658536519,NA,-0.0112216048745397,0.074422633590725,0.26246719160105,0.0798722044728435,-0.600303984788572,NA,0.0746461299689127,0.044785845047401,0.00912101952234567,0.14519996,-0.063167259786477,-0.326716112731019,0.0671530128535918,0.176642335766424,0.032,-0.0274841437632137,0.0528366876790831,0.0295262816353017,0.287735849056604,0.0518650453261997,0.170491803278689,-0.00527179571663916,-0.0576656936439444,0.121345029239766,-0.0150517403574788,0.13798431044313,0.215330084182543,-0.12426614481409,0.0884233805454693,0.218390804597701,0.102921816113619,-0.0375899294097097,0.0150970524802301,-0.0417853751187084,-0.0866446972050389,0.0454069698011517,0.10905824713733
2016-04-01,-0.154108737093818,NA,0.000430958192566111,0.111094283292207,-0.0207900207900207,0.0769230769230771,0.268441150891299,NA,0.10850297005988,-0.0316019409137027,-0.144001684470008,-0.0461054853686862,0.0170940170940173,-0.0408525754884547,0.0304995973794846,0.00372208436724564,-0.0474418759689923,0.130434782608696,-0.0397343997416242,0.0337219981090451,0.256410256410256,0.0672070235189628,-0.049719887955182,0.0443855566616245,0.0202350035939134,-0.0573663624511082,0.026743075453677,0.0519304181571483,0.160043747721473,0.109497206703911,-0.0171031543080253,0.0962264150943395,0.0326968480812961,0.0175668666629365,0.0198300283286119,0.154608523290387,-0.116616260822735,-0.23471432952365,-0.126561797164234
2016-05-01,-0.0801383418892575,NA,0.0834290284565553,0.0958170202897868,-0.171974522292994,0.0157967032967032,-0.147182249784705,NA,0.00626622744741212,-0.123747976615574,0.0429565895347535,0.0197730142721719,-0.120448179271709,-0.414444444444444,0.0104609285514383,-0.11372064276885,-0.0898437677383426,0.676923173076923,-0.0130370821112922,-0.112804851000148,0.0787172011661808,0.0327531007475776,0.0272660280029475,0.0120519818568987,0.0134357165706973,-0.0248962655601661,0.183255813953488,0.107997175281393,-0.0175989943431804,0.187311178247734,0.0201196857052577,-0.0395869191049913,-0.23133815576612,-0.0473829559709282,0.0347222222222223,0.0300429184549356,0.0410396716826267,-0.0157171138241188,0.090860927152318
2016-06-01,-0.112817329990599,NA,-0.226242500712094,-0.00991987052703713,-0.0307692307692308,-0.102772143340095,-0.292091448432638,NA,-0.0897573759931287,0.0696902260438708,-0.161757919046432,-0.0940754039497307,-0.0456475583864119,-0.0139152435167615,-0.0381280959200082,-0.146443514644351,-0.0189555979597853,-0.141628489585522,-0.0418102467679818,-0.08659793814433,-0.302702702702703,-0.0479546214779205,0.0911047345767577,0.0426198683798182,-0.0407197278926812,-0.156028368794326,0.0817610062893082,-0.17091758219743,-0.269993602047345,0.0559796437659033,0.038912579957356,0.201612903225806,-0.13770289463036,-0.0316174866323017,-0.00402684563758393,-0.0375,0.111038107752957,-0.0898203371035706,-0.0529383195726081
2016-07-01,0.253973905120943,NA,0.101404623134556,0.0603532647239686,0.0767195767195767,0.0919366993217785,0.107249260538692,NA,0.0334985145906703,0.0837642537056187,0.0636837771067802,-0.00554894966309949,-0.00111234705228025,0.11353438101347,0.0845292534523037,0.0473856209150327,0.0867662762164367,0.106212358049432,-0.0473507203872146,0.164409367945824,0.108527131782946,0.0294496625273524,0.0322156476002629,0.0586113916441238,0.107930192628006,0.208403361344538,-0.00145348837209303,0.0733980124277771,0.263803680981595,0.0923694779116466,0.0867111339148281,-0.0559284116331096,0.0742677475592748,0.0651005375273741,0.0950134770889488,0.458008658008658,-0.0159669426374927,0.14254380744289,0.115384615384615
2016-08-01,0.0225351830985916,NA,-0.0213064142469792,0.0136397451631891,0.4004914004914,0.113871566597654,0.301793825192548,NA,0.0897055674570746,-0.115776141355721,-0.0516129032258065,0.0167397369469908,-0.114699331848552,0.192396302281319,0.0175891638278334,0.0733229329173166,0.100972829603704,0.00724643763565447,-0.013715917783869,-0.0827141168751497,0.653846153846154,0.0551821001222119,0,0.044009056104229,0.106920187521247,0.125173852573018,0.200145560407569,0.0467356545004474,0.075242718446602,0.0294117647058825,0.00897077431539195,0.0236966824644551,0.0947744594214366,-0.0581308598130842,0.0855383999999999,0.485154394299288,0.154447124666294,0.0750693340812398,-0.114712689655173
2016-09-01,0.0085400002352618,NA,-0.0263785156016326,0.0886031871031854,-0.00701754385964914,-0.0303592955612946,-0.154323177598237,NA,-0.0106829069676203,-0.013309317025515,0.0710204353741497,0.0552724421795374,0.10062893081761,-0.0265700953347781,0.0170472641044894,-0.069767441860465,0.0316880260769046,0.17146288968825,0.00944126088700914,-0.0281789020140508,0.0486257928118392,-0.0134815407407407,0.0267516560509555,0.0277400326353006,-0.0638583570719298,-0.0111248454882571,0.0782292904790785,0.158941211961186,-0.00193482747500806,0.0235714285714286,-0.0622367776211148,0.0270061728395061,0.0252001778831901,-0.0869220299051802,-0.00226751713534667,0.057976769292283,0.199895897964388,0.0408649275937316,0.0223318889811421
2016-10-01,0.108986530756992,NA,0.0649583722461369,-0.056717334217237,0.157243816254417,0.0543130990415335,-0.273319726000803,NA,0.0406521702307856,-0.030987969376595,0.0612296478346126,-0.0300891158989599,-0.16,-0.0694789081885856,0.0212052772680977,0.14375,-0.0140284108973949,-0.0225179620001043,-0.0693883441839606,-0.128307393983327,-0.165322580645161,0.0400962030392673,-0.0980149442918771,0.0865308259716637,-0.150759546442527,0.02,-0.034870695451592,-0.0197039698126856,-0.0843295933980746,-0.209351011863224,-0.0718563337397038,-0.203606311044328,-0.162232581710088,-0.0710714223460734,-0.0306818750000002,-0.0627362079643313,-0.221258057321391,0.0716599757640559,-0.153416234529241
