"Date","AABA","ABG","AET","AGN","AIG","AIZ","AKBA","BEN","BMC","BMY","BNED","CARS","CCO","COV","CWH","DELL","EGL","ENT","ESRX","FB","GOOGL","GPI","INXN","JCP","KERX","KMI","LAD","LAMR","MANT","MGI","MSFT","MTW","NAVI","NXY","OI","OPB","ORLY","OXSQ","PACD","PCG","QCP","RYAM","RYN","SCU","SHPG","SLGN","SLM","SPH","TEVA","TMDX","TWX","UHAL","VEON","WBT","WEN","WFC","WLTW","WU"
2012-10-01,0.0538340532081378,0.134883644547991,0.10328285875166,0.00927657307296514,0.0652637674515471,0.0136729762378813,NA,0.021827752982196,0,-0.0148148148148148,NA,NA,0.11371237458194,0,NA,NA,NA,-0.00603015075376889,-0.0173240137741655,-0.0253923822714681,-0.0983432978453311,0.0295533455088826,-0.0594189286716076,-0.0115274182162446,-0.117021276595745,-0.0228040822072074,0.0267187022900419,0.0593792458671862,-0.0441666249999999,0.0401606425702812,-0.0409945900537635,0.0682158740015844,NA,-0.0568271507498027,0.038912579957356,NA,0.0266682004304639,-0.00192307692307692,0.0210631895687061,-0.00351530365668162,NA,NA,0,0.0362318848081136,-0.0485907344506449,-0.00459655272794979,0.118320509463808,0.0396518123875287,-0.0239073170731706,NA,-0.041136206862476,0.086310642287414,-0.0739495798319328,NA,-0.0596026490066226,-0.0243266731632398,-0.0880281343433359,-0.301317195461975
2012-11-01,0.114939181166569,-0.0482344908018438,-0.0114442666844647,0.0239674819302205,-0.0515316060692814,-0.0952129570163197,NA,0.0330204240854659,0,-0.0186465864661655,NA,NA,-0.024024024024024,0,NA,NA,NA,0.00404448938321544,-0.125030469576098,0.32638553640997,0.0265618792823865,-0.0201580396761181,0.0159100600884388,-0.252811286963765,0.261044176706827,-0.0259290701794603,0.0461987705789833,0.000509554140127433,0.0889275898462254,-0.227155727155727,-0.0672739990443587,0.0526316237989302,NA,0.0192469037656904,0.0277065674704979,NA,0.0958649294319145,-0.0346820809248556,-0.0667976424361493,-0.0369237770460961,NA,NA,0.0169353318430663,-0.0489510599191021,0.0265434059313119,0.0270144988679519,-0.058589295437143,-0.0839535116279071,-0.00173181601839767,NA,0.088105443687259,0.0386879086144374,-0.0399274047186933,NA,0.0938967136150235,-0.0201840611512041,0.0418770483536901,-0.0094265514532601
2012-12-01,0.0602024507192327,0.0609472652882652,0.0722389921796478,-0.0228383360336704,0.0654994848928618,0.0143233561626237,NA,-0.0478715180163151,3.47368421052632,-0.00122589637677295,NA,NA,0.0799999999999998,0.111111111111111,NA,NA,NA,0.00402819738167159,0.0027855525639946,-0.0492856785714285,0.012901417189247,0.0202436478026218,0.0944265819634538,0.0986620903755802,-0.165605095541401,0.0449571415274432,0.0458356357136847,-0.0132416603004839,0.0384307846277023,0.106577851790175,0.00338084134557315,0.0453333072308129,NA,0.105911325701506,0.0619070862752327,NA,-0.0495323543891933,0.00998003992015972,-0.00631578947368416,-0.0188034427642627,NA,NA,0.0399278584171869,-0.0021008088897313,0.0640656030497151,-0.0660971223021583,0.0350453318284434,-0.0134551412402928,-0.0745972279849926,NA,0.0112047127542407,0.0566619105630879,-0.00850661625708882,NA,0.00858369098712441,0.0354438676427671,-0.0441847703182132,0.0793021411578112
2013-01-01,-0.0135678894472362,0.110209244777061,0.0414597054316626,0.00453487209302339,0.0716714751181722,0.102017316944746,NA,0.0889418811960916,0,0.108929088677508,NA,NA,0.0683760683760684,0,NA,NA,NA,0.00702106318956863,-0.0107407777777778,0.16378658287804,0.0682943263354552,0.0927568287544174,-0.0324074074074076,0.0314561659795112,2.46564885496183,0.0602886181551872,0.156333573294152,0.100387070967742,-0.0489591731318746,0.0361173814898421,0.0277050553240381,0.122449019823616,NA,-0.00668155134812354,0.11894682651622,NA,0.0361217185444358,0.0553359683794468,0.102754237288136,0.0612244649079143,NA,NA,0.0387805433363593,0.0421052631578946,0.0863527771750923,0.0327395763119884,-0.014010417772609,0.0846629159891168,0.0174076593465453,NA,0.0562403009486425,0.0603265445994252,0.144899904671115,NA,0.0936170212765957,0.0190170275014629,0.0650163998027948,0.0455547391623807
2013-02-01,0.0853286339953456,-0.0506187556068968,-0.0215633630520422,-0.0142377012876225,0.00475802248173274,0.0980648484275706,NA,0.0319257376393502,0,0.0229662983665275,NA,NA,0.0133333333333332,0,NA,NA,NA,-0.0288844621513944,0.0657057680908186,-0.120400258231117,0.0602230874043921,-0.147623210735849,0.0756850804697695,-0.135759960649287,-0.291850220264317,-0.010411078761641,-0.050150265773053,0.0844278396910847,0.00567486826104568,0.177196732026144,0.0127503820491663,0.0522726929165349,NA,0.0242899850523168,0.0714286164465805,NA,0.0986508235585359,-0.0327715355805243,-0.101825168107589,0,NA,NA,0.0377042913906824,-0.0777777474747474,-0.0647093575465285,0.00116545449112104,0.1231497625676,-0.00118633446328187,-0.0155304019199579,NA,0.0524549964478394,0.120853779220761,-0.00582847626977523,NA,0.108949416342413,0.00717771994385763,0.0663679479805621,-0.0140548137737175
2013-03-01,0.104388594226707,0.0867891342884559,0.0834923094615874,0.081611045955329,0.0213102352702046,0.0719217874769329,NA,0.0676814461644304,0,0.114146548170231,NA,NA,-0.0144736842105262,0,NA,NA,NA,0.00512820512820511,0.0121201299841911,-0.0612844036697249,-0.00874938949966264,0.0403532718963189,-0.0206227658714113,-0.140011383039272,0.0956454121306376,0.0434313461019693,0.155231199767942,0.0506055341433591,0.083031119831968,0.116594763516025,0.0291367636380131,0.110151186488769,NA,NA,0.0450980392156861,NA,0.00638570580228204,-0.0367860600193611,0.0802139037433156,0.0443245789006703,NA,NA,0.0680150918992151,0.0240963518916861,-0.0245569389469598,0.10058207217695,0.080653637554734,0.0570071761048541,0.0609625101089566,NA,0.083694790212651,0.151482880629154,-0.00418760469011714,NA,-0.00350877192982468,0.0544469752310734,0.0370273190258184,0.0719885958660014
2013-04-01,0.0510434379295099,0.0926683317707369,0.123410871828459,0.147866701249954,0.0669757341576507,0.0562098003203646,NA,0.0255288044559379,0,-0.0356882261638316,NA,NA,-0.034712950600801,0,NA,NA,NA,-0.0183673469387755,0.0303713993469525,0.0856137607505865,0.0382527978962359,0.00682537040119846,0.0334435191347451,0.0866975512905361,0.156848828956707,0.0108582730093072,0.0429654591406909,-0.0362289404599037,-0.00669892048012943,-0.0878453038674033,0.156938023175882,-0.0875485928993356,NA,NA,-0.0138836397748592,NA,0.0476376210925882,0.0221105527638192,-0.0118811881188119,0.0878059754728493,NA,NA,-0.00418972133159401,0.0973261818181819,0.0249561949982904,0.0126929976729424,0.00731697463319603,0.117977528089888,-0.0350302167338709,NA,0.0374868039110008,-0.0739886857088901,-0.07905803195963,NA,0.00176056338028174,0.0267639347518822,0.00481134233727731,-0.0152925531914893
2013-05-01,0.0634856045289123,0.0276877276128709,0.0511838797211679,0.166083396403574,0.0733945230996871,0.0462768395818922,NA,0.000969869397192902,0,0.158358430051399,NA,NA,0.185338865836791,0,NA,NA,NA,0.0187110187110187,0.0463196908593513,-0.123154483255311,0.0565749661217514,0.0507605654761905,0.0966839753622062,0.0706455542021922,-0.0171779141104296,-0.0286444515930666,0.0518982229402263,-0.00192225544639046,0.0149868484456033,0.192004845548152,0.0543807887843377,0.119936010338149,NA,NA,0.0445205462511207,NA,0.0142564107342527,-0.0353982300884955,-0.00400801603206413,-0.0728736389940884,NA,NA,-0.067653955706186,0.0906433156070823,0.0515805430540424,-0.022978860370957,0.149636917126756,-0.0504522211055276,-0.00235048309348451,NA,-0.0235868305892699,0.0728064543772207,-0.091324200913242,NA,0.0456942003514937,0.0676671669299631,-0.0156249519860034,0.106009385550304
2013-06-01,-0.0444866937067184,-0.0266991012937111,0.052335209467784,0.0237651064663387,0.00539815576694025,0.0235222748885293,NA,-0.121374582529388,0,-0.0286893948571786,NA,NA,-0.129521586931155,0,NA,NA,NA,0.0265306122448981,-0.00611714433543364,0.0217658726899383,0.0105025374946006,0.0122738475574171,-0.0480875028019125,-0.0284414106939704,-0.0674157303370787,0.0044760926803582,0.0234210213092723,-0.0714744489621228,-0.0358065337763012,0.150914634146341,-0.0103152143085836,-0.147548848915484,NA,NA,0.0123861561972256,NA,0.0346348651287987,-0.0193679918450562,-0.0160965794768612,0.0182587397016254,NA,NA,-0.000180523298103918,-0.067024127488398,-0.0341220672882901,0.00406243318366473,-0.0370683136286879,-0.0167231364638808,0.0261780097859159,NA,-0.00942287125002461,-0.0609048745094504,0.0110552763819096,NA,-0.0201680672268908,0.0177558820654966,0.0440347945592061,0.0445666693874647
2013-07-01,0.117787549454339,0.217955172965345,0.0099149667939098,0.0637775545573003,0.0181207378496477,0.0638381457473973,NA,0.0780767754741949,0,-0.0324456708983143,NA,NA,-0.00536193029490617,0,NA,NA,NA,0.124254473161034,0.0617104126430057,0.47909969771301,0.00838277135124765,0.131509384998931,-0.036739343158796,-0.14519906323185,0.218206157965194,-0.0102229090315645,0.223785345642743,-0.00138273798992239,0.130934145063777,-0.0415011479028697,-0.0781702640946653,0.146287097542299,NA,NA,0.0705289287323163,NA,0.112591011030252,0.0436590436590436,0.00817995910020453,0.00349877542094901,NA,NA,0.0550641080993375,0.0823754581920411,0.149721342133095,0.0272572827938673,0.0809274428126585,0.0566200418381047,0.012755101715431,NA,0.0767907288466285,0.0273008842730409,-0.00497017892644147,NA,0.219554030874786,0.0540344075599708,0.0495341286154365,0.0496784307610503
