"Date","ABT","ACN","AFL","APA","ATGE","AXP","BAX","BBBY","BDK","BEN","BK","BOKF","BRK","BWA","BX","C","CAH","CBS","CCL","CHK","COV","CVS","DELL","DIS","EBAY","FAF","GCI","GOLD","GS","HD","HES","HNGR","HRB","IBM","IGT","IPG","ITW","JNJ","JPM","KKR","KMT","LAZ","LH","LMT","LOW","MOS","MRK","MS","MSFT","NLSN","NOV","NTRS","NWL","OMC","ORCL","PFE","PGR","PIR","SJM","SNA","SRCL","STZ","SWK","TGT","TIF","TM","UBS","VIAC","WBA","WM","WU","XOM","ZBH","ZBRA"
2012-08-01,0,0,2.99,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,3.51,0,0,3.6,0,0,0,0,0,3.95,0,0,0,0,3.56,0,0,0,3.99,3.58,4.36,0,0,0,4.78,0,0,0,4.39,5.53,0,0,2.61,0,4.46,0,0,0,0,0,3.11,0,0,0,5.24,0,0,0,0,4.86,0,3.88,4.83,5.03,0
2012-09-01,0,0,2.99,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,3.51,0,0,3.6,0,0,0,0,0,3.95,0,0,0,0,3.56,0,0,0,3.99,3.58,4.36,0,0,0,4.78,0,0,0,4.39,5.53,0,0,2.61,0,4.46,0,0,0,0,0,3.11,0,0,0,5.24,0,0,0,0,4.86,0,3.88,4.83,5.03,0
2012-10-01,0,0,0,0,2.82,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,2.99,0,0,3.87,0,0,0,0,0,4.64,0,0,0,0,3.44,0,0,0,4.24,4.07,3.53,0,0,0,4.95,0,0,0,5.1,5.19,0,0,2.95,0,4.27,0,0,0,0,0,3.57,0,0,0,4.59,0,0,0,0,4.9,0,4.28,4.24,4.93,0
2012-11-01,0,0,0,0,2.82,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,2.99,0,0,3.87,0,0,0,0,0,4.64,0,0,0,0,3.44,0,0,0,4.24,4.07,3.53,0,0,0,4.95,0,0,0,5.1,5.19,0,0,2.95,0,4.27,0,0,0,0,0,3.57,0,0,0,4.59,0,0,0,0,4.9,0,4.28,4.24,4.93,0
2012-12-01,0,0,0,0,2.82,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,2.99,0,0,3.87,0,0,0,0,0,4.64,0,0,0,0,3.44,0,0,0,4.24,4.07,3.53,0,0,0,4.95,0,0,0,5.1,5.19,0,0,2.95,0,4.27,0,0,0,0,0,3.57,0,0,0,4.59,0,0,0,0,4.9,0,4.28,4.24,4.93,0
2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,3.2,0,0,0,0,0,0,0,0,3.83,0,0,0,0,3.47,0,0,0,5.45,3.98,3.59,0,0,0,4.69,0,0,0,3.74,6.14,0,4.1,2.91,0,4.56,0,0,0,0,0,3.39,0,0,3.07,4.81,0,0,0,0,5.72,0,4.9,4.01,3.49,0
2013-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,3.2,0,0,0,0,0,0,0,0,3.83,0,0,0,0,3.47,0,0,0,5.45,3.98,3.59,0,0,0,4.69,0,0,0,3.74,6.14,0,4.1,2.91,0,4.56,0,0,0,0,0,3.39,0,0,3.07,4.81,0,0,0,0,5.72,0,4.9,4.01,3.49,0
2013-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,3.2,0,0,0,0,0,0,0,0,3.83,0,0,0,0,3.47,0,0,0,5.45,3.98,3.59,0,0,0,4.69,0,0,0,3.74,6.14,0,4.1,2.91,0,4.56,0,0,0,0,0,3.39,0,0,3.07,4.81,0,0,0,0,5.72,0,4.9,4.01,3.49,0
2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,3.08,0,0,0,0,0,0,0,0,3.54,0,0,0,0,4.28,0,0,2.68,5.28,3.2,0,0,0,0,5.08,0,0,0,3.71,6.26,0,5.53,0,0,4.69,0,0,0,0,0,3.53,0,0,5.42,4.67,0,0,0,0,5.11,0,6.48,3.87,0,0
2013-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,3.08,0,0,0,0,0,0,0,0,3.54,0,0,0,0,4.28,0,0,2.68,5.28,3.2,0,0,0,0,5.08,0,0,0,3.71,6.26,0,5.53,0,0,4.69,0,0,0,0,0,3.53,0,0,5.42,4.67,0,0,0,0,5.11,0,6.48,3.87,0,0
2013-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,3.08,0,0,0,0,0,0,0,0,3.54,0,0,0,0,4.28,0,0,2.68,5.28,3.2,0,0,0,0,5.08,0,0,0,3.71,6.26,0,5.53,0,0,4.69,0,0,0,0,0,3.53,0,0,5.42,4.67,0,0,0,0,5.11,0,6.48,3.87,0,0
2013-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,3.44,0,0,0,0,5.86,0,0,2.74,3.99,2.91,0,0,0,0,5.55,0,0,0,3.31,5.64,0,5.83,0,0,0,0,0,0,0,0,3.65,0,0,5.9,4.03,0,0,0,0,3.64,0,5.78,3.43,2.87,0
2013-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,3.44,0,0,0,0,5.86,0,0,2.74,3.99,2.91,0,0,0,0,5.55,0,0,0,3.31,5.64,0,5.83,0,0,0,0,0,0,0,0,3.65,0,0,5.9,4.03,0,0,0,0,3.64,0,5.78,3.43,2.87,0
2013-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,3.44,0,0,0,0,5.86,0,0,2.74,3.99,2.91,0,0,0,0,5.55,0,0,0,3.31,5.64,0,5.83,0,0,0,0,0,0,0,0,3.65,0,0,5.9,4.03,0,0,0,0,3.64,0,5.78,3.43,2.87,0
2013-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,4.24,0,0,0,0,0,0,2.97,0,0,0,0,5.39,0,0,0,3.83,2.99,0,0,0,0,5.87,0,3.05,0,2.84,5.24,0,5.15,0,0,0,0,0,0,0,0,3.09,0,0,4.77,4.16,0,0,0,0,0,0,4.82,3.66,2.96,0
2013-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,4.24,0,0,0,0,0,0,2.97,0,0,0,0,5.39,0,0,0,3.83,2.99,0,0,0,0,5.87,0,3.05,0,2.84,5.24,0,5.15,0,0,0,0,0,0,0,0,3.09,0,0,4.77,4.16,0,0,0,0,0,0,4.82,3.66,2.96,0
2013-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,4.24,0,0,0,0,0,0,2.97,0,0,0,0,5.39,0,0,0,3.83,2.99,0,0,0,0,5.87,0,3.05,0,2.84,5.24,0,5.15,0,0,0,0,0,0,0,0,3.09,0,0,4.77,4.16,0,0,0,0,0,0,4.82,3.66,2.96,0
2014-01-01,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,4.15,0,0,0,0,0,0,0,0,0,0,0,5.47,2.69,0,0,3.84,2.91,0,0,0,3.32,5.42,0,3.23,0,2.89,5.46,0,5.14,0,0,0,3.19,0,0,0,0,0,0,0,4.75,3.76,0,0,0,0,0,0,5.01,4.47,3.04,0
2014-02-01,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,4.15,0,0,0,0,0,0,0,0,0,0,0,5.47,2.69,0,0,3.84,2.91,0,0,0,3.32,5.42,0,3.23,0,2.89,5.46,0,5.14,0,0,0,3.19,0,0,0,0,0,0,0,4.75,3.76,0,0,0,0,0,0,5.01,4.47,3.04,0
2014-03-01,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,4.15,0,0,0,0,0,0,0,0,0,0,0,5.47,2.69,0,0,3.84,2.91,0,0,0,3.32,5.42,0,3.23,0,2.89,5.46,0,5.14,0,0,0,3.19,0,0,0,0,0,0,0,4.75,3.76,0,0,0,0,0,0,5.01,4.47,3.04,0
2014-04-01,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,3.92,0,0,0,0,0,3.17,3.08,0,0,0,0,4.82,3.15,0,0,3.84,0,0,0,0,3.25,5,0,4.3,0,2.81,5.21,0,5.42,0,3.11,0,3.46,0,0,0,0,0,0,0,5.53,3.37,0,0,0,0,0,0,5.29,4.32,0,0
2014-05-01,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,3.92,0,0,0,0,0,3.17,3.08,0,0,0,0,4.82,3.15,0,0,3.84,0,0,0,0,3.25,5,0,4.3,0,2.81,5.21,0,5.42,0,3.11,0,3.46,0,0,0,0,0,0,0,5.53,3.37,0,0,0,0,0,0,5.29,4.32,0,0
2014-06-01,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,3.92,0,0,0,0,0,3.17,3.08,0,0,0,0,4.82,3.15,0,0,3.84,0,0,0,0,3.25,5,0,4.3,0,2.81,5.21,0,5.42,0,3.11,0,3.46,0,0,0,0,0,0,0,5.53,3.37,0,0,0,0,0,0,5.29,4.32,0,0
2014-07-01,0,0,0,3.07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,3.32,0,0,0,0,5.22,0,0,0,3.55,0,0,3.19,0,3.17,5.28,0,3.96,0,2.96,3.62,0,4.92,0,3.39,0,4.67,0,0,0,0,0,0,0,5.5,3.33,0,0,0,0,0,0,4.8,4.25,3,0
2014-08-01,0,0,0,3.07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,3.32,0,0,0,0,5.22,0,0,0,3.55,0,0,3.19,0,3.17,5.28,0,3.96,0,2.96,3.62,0,4.92,0,3.39,0,4.67,0,0,0,0,0,0,0,5.5,3.33,0,0,0,0,0,0,4.8,4.25,3,0
2014-09-01,0,0,0,3.07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,3.32,0,0,0,0,5.22,0,0,0,3.55,0,0,3.19,0,3.17,5.28,0,3.96,0,2.96,3.62,0,4.92,0,3.39,0,4.67,0,0,0,0,0,0,0,5.5,3.33,0,0,0,0,0,0,4.8,4.25,3,0
2014-10-01,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,3.47,0,0,2.87,0,4.36,0,0,0,3.44,0,0,2.98,0,3.21,4.66,0,3.93,0,3.28,2.76,0,4.68,0,3.71,0,5.27,0,0,3.52,0,0,0,0,5.87,0,0,0,0,0,0,0,5.19,4.13,3.34,0
2014-11-01,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,3.47,0,0,2.87,0,4.36,0,0,0,3.44,0,0,2.98,0,3.21,4.66,0,3.93,0,3.28,2.76,0,4.68,0,3.71,0,5.27,0,0,3.52,0,0,0,0,5.87,0,0,0,0,0,0,0,5.19,4.13,3.34,0
2014-12-01,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,3.47,0,0,2.87,0,4.36,0,0,0,3.44,0,0,2.98,0,3.21,4.66,0,3.93,0,3.28,2.76,0,4.68,0,3.71,0,5.27,0,0,3.52,0,0,0,0,5.87,0,0,0,0,0,0,0,5.19,4.13,3.34,0
2015-01-01,0,0,0,0,0,0,0,3.59,0,0,2.57,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,3.48,0,0,0,0,4.72,0,0,0,3.43,2.74,0,3.17,0,3.89,5.09,0,4.11,0,3.13,0,0,4.36,0,3.94,0,5.24,0,0,3.31,0,0,0,0,6.04,0,0,0,0,0,0,0,6.25,3.93,3.59,0
2015-02-01,0,0,0,0,0,0,0,3.59,0,0,2.57,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,3.48,0,0,0,0,4.72,0,0,0,3.43,2.74,0,3.17,0,3.89,5.09,0,4.11,0,3.13,0,0,4.36,0,3.94,0,5.24,0,0,3.31,0,0,0,0,6.04,0,0,0,0,0,0,0,6.25,3.93,3.59,0
2015-03-01,0,0,0,0,0,0,0,3.59,0,0,2.57,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,3.48,0,0,0,0,4.72,0,0,0,3.43,2.74,0,3.17,0,3.89,5.09,0,4.11,0,3.13,0,0,4.36,0,3.94,0,5.24,0,0,3.31,0,0,0,0,6.04,0,0,0,0,0,0,0,6.25,3.93,3.59,0
2015-04-01,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,3.88,0,0,2.79,0,4.84,0,0,0,3.51,3.02,0,3.39,0,3.75,4.71,0,4.14,0,3.38,0,0,4.45,0,4.12,0,4.93,0,0,2.94,0,0,0,0,5.78,0,0,0,0,0,0,0,5.35,3.86,3.32,0
2015-05-01,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,3.88,0,0,2.79,0,4.84,0,0,0,3.51,3.02,0,3.39,0,3.75,4.71,0,4.14,0,3.38,0,0,4.45,0,4.12,0,4.93,0,0,2.94,0,0,0,0,5.78,0,0,0,0,0,0,0,5.35,3.86,3.32,0
2015-06-01,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,3.88,0,0,2.79,0,4.84,0,0,0,3.51,3.02,0,3.39,0,3.75,4.71,0,4.14,0,3.38,0,0,4.45,0,4.12,0,4.93,0,0,2.94,0,0,0,0,5.78,0,0,0,0,0,0,0,5.35,3.86,3.32,0
2015-07-01,0,0,0,0,0,0,0,3.7,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,0,0,0,0,5.5,0,0,0,3.91,3.34,0,3.02,0,4.11,6.23,0,3.53,0,3.36,3.14,0,4.49,0,4.32,0,5.53,0,2.66,0,0,0,0,0,6.05,0,0,0,0,0,0,0,5.9,4.23,3.76,0
2015-08-01,0,0,0,0,0,0,0,3.7,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,0,0,0,0,5.5,0,0,0,3.91,3.34,0,3.02,0,4.11,6.23,0,3.53,0,3.36,3.14,0,4.49,0,4.32,0,5.53,0,2.66,0,0,0,0,0,6.05,0,0,0,0,0,0,0,5.9,4.23,3.76,0
2015-09-01,0,0,0,0,0,0,0,3.7,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,0,0,0,0,5.5,0,0,0,3.91,3.34,0,3.02,0,4.11,6.23,0,3.53,0,3.36,3.14,0,4.49,0,4.32,0,5.53,0,2.66,0,0,0,0,0,6.05,0,0,0,0,0,0,0,5.9,4.23,3.76,0
2015-10-01,0,0,0,0,0,0,0,3.15,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,2.8,0,5.15,0,0,0,4.3,3.6,0,0,0,4.65,5.72,0,3.96,0,3.61,3.18,0,3.83,0,0,0,5.52,0,2.75,0,0,0,0,0,6.2,0,0,0,0,0,0,0,5.71,4.42,4.1,0
2015-11-01,0,0,0,0,0,0,0,3.15,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,2.8,0,5.15,0,0,0,4.3,3.6,0,0,0,4.65,5.72,0,3.96,0,3.61,3.18,0,3.83,0,0,0,5.52,0,2.75,0,0,0,0,0,6.2,0,0,0,0,0,0,0,5.71,4.42,4.1,0
2015-12-01,0,0,0,0,0,0,0,3.15,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,2.8,0,5.15,0,0,0,4.3,3.6,0,0,0,4.65,5.72,0,3.96,0,3.61,3.18,0,3.83,0,0,0,5.52,0,2.75,0,0,0,0,0,6.2,0,0,0,0,0,0,0,5.71,4.42,4.1,0
2016-01-01,0,0,0,0,0,0,0,3.25,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,3.62,0,0,0,0,5.66,0,0,0,3.79,3.23,3.76,0,0,4.41,5.16,0,3.87,0,3.33,2.91,0,3.55,0,0,0,5.69,0,3.04,0,0,0,0,0,5.59,0,0,0,0,0,0,0,5.78,3.97,4.51,0
2016-02-01,0,0,0,0,0,0,0,3.25,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,3.62,0,0,0,0,5.66,0,0,0,3.79,3.23,3.76,0,0,4.41,5.16,0,3.87,0,3.33,2.91,0,3.55,0,0,0,5.69,0,3.04,0,0,0,0,0,5.59,0,0,0,0,0,0,0,5.78,3.97,4.51,0
2016-03-01,0,0,0,0,0,0,0,3.25,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,3.62,0,0,0,0,5.66,0,0,0,3.79,3.23,3.76,0,0,4.41,5.16,0,3.87,0,3.33,2.91,0,3.55,0,0,0,5.69,0,3.04,0,0,0,0,0,5.59,0,0,0,0,0,0,0,5.78,3.97,4.51,0
2016-04-01,0,0,0,0,0,0,0,0,0,0,2.88,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,3.3,0,0,0,0,5.46,0,0,0,2.94,3.26,3.7,0,0,4.99,5.28,0,3.62,0,4.12,0,0,3.7,0,0,0,5.48,0,2.79,0,0,0,0,0,5.69,0,0,0,0,0,0,0,5.26,4.03,5.18,0
2016-05-01,0,0,0,0,0,0,0,0,0,0,2.88,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,3.3,0,0,0,0,5.46,0,0,0,2.94,3.26,3.7,0,0,4.99,5.28,0,3.62,0,4.12,0,0,3.7,0,0,0,5.48,0,2.79,0,0,0,0,0,5.69,0,0,0,0,0,0,0,5.26,4.03,5.18,0
2016-06-01,0,0,0,0,0,0,0,0,0,0,2.88,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,3.3,0,0,0,0,5.46,0,0,0,2.94,3.26,3.7,0,0,4.99,5.28,0,3.62,0,4.12,0,0,3.7,0,0,0,5.48,0,2.79,0,0,0,0,0,5.69,0,0,0,0,0,0,0,5.26,4.03,5.18,0
2016-07-01,0,0,0,2.96,0,0,0,0,0,0,2.76,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,3.34,0,0,0,0,5.07,0,0,0,2.67,3.27,5.11,0,0,4.91,4.67,0,3.06,0,4.75,0,0,3.78,0,0,0,4.91,0,0,0,0,0,0,0,5.13,0,0,0,0,0,0,0,5.13,3.51,5.22,0
2016-08-01,0,0,0,2.96,0,0,0,0,0,0,2.76,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,3.34,0,0,0,0,5.07,0,0,0,2.67,3.27,5.11,0,0,4.91,4.67,0,3.06,0,4.75,0,0,3.78,0,0,0,4.91,0,0,0,0,0,0,0,5.13,0,0,0,0,0,0,0,5.13,3.51,5.22,0
2016-09-01,0,0,0,2.96,0,0,0,0,0,0,2.76,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,3.34,0,0,0,0,5.07,0,0,0,2.67,3.27,5.11,0,0,4.91,4.67,0,3.06,0,4.75,0,0,3.78,0,0,0,4.91,0,0,0,0,0,0,0,5.13,0,0,0,0,0,0,0,5.13,3.51,5.22,0
2016-10-01,0,0,0,2.78,0,0,0,0,0,0,3.1,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,3.88,0,0,0,0,5.01,0,0,0,0,4.01,5.21,0,0,4.62,4.61,0,3.74,0,2.79,0,0,3.64,0,0,0,4.55,0,2.61,0,0,0,0,0,4.52,0,0,0,0,0,0,0,5.06,3.43,5.16,0
2016-11-01,0,0,0,2.78,0,0,0,0,0,0,3.1,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,3.88,0,0,0,0,5.01,0,0,0,0,4.01,5.21,0,0,4.62,4.61,0,3.74,0,2.79,0,0,3.64,0,0,0,4.55,0,2.61,0,0,0,0,0,4.52,0,0,0,0,0,0,0,5.06,3.43,5.16,0
2016-12-01,0,0,0,2.78,0,0,0,0,0,0,3.1,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,3.88,0,0,0,0,5.01,0,0,0,0,4.01,5.21,0,0,4.62,4.61,0,3.74,0,2.79,0,0,3.64,0,0,0,4.55,0,2.61,0,0,0,0,0,4.52,0,0,0,0,0,0,0,5.06,3.43,5.16,0
2017-01-01,0,0,0,0,0,0,0,0,0,0,2.76,0,0,5.11,0,0,3.28,0,0,0,0,4.75,0,0,0,0,0,4.27,2.88,0,0,3.13,0,4.83,0,0,0,3.68,3.82,5.02,0,0,4.83,4.75,0,3.45,0,0,0,0,3.68,0,0,0,4.72,0,0,0,0,0,0,0,5.11,0,0,0,0,0,0,0,4.15,3.58,4.63,0
2017-02-01,0,0,0,0,0,0,0,0,0,0,2.76,0,0,5.11,0,0,3.28,0,0,0,0,4.75,0,0,0,0,0,4.27,2.88,0,0,3.13,0,4.83,0,0,0,3.68,3.82,5.02,0,0,4.83,4.75,0,3.45,0,0,0,0,3.68,0,0,0,4.72,0,0,0,0,0,0,0,5.11,0,0,0,0,0,0,0,4.15,3.58,4.63,0
2017-03-01,0,0,0,0,0,0,0,0,0,0,2.76,0,0,5.11,0,0,3.28,0,0,0,0,4.75,0,0,0,0,0,4.27,2.88,0,0,3.13,0,4.83,0,0,0,3.68,3.82,5.02,0,0,4.83,4.75,0,3.45,0,0,0,0,3.68,0,0,0,4.72,0,0,0,0,0,0,0,5.11,0,0,0,0,0,0,0,4.15,3.58,4.63,0
2017-04-01,0,0,0,0,0,0,0,0,0,0,3.11,0,0,5.01,0,0,0,0,0,0,0,5.07,0,0,0,0,0,3.94,2.89,0,0,2.91,0,3.93,0,0,0,4.07,4.14,5.41,0,4.32,5.4,4.82,0,3.5,0,0,0,0,3.15,0,0,0,5.31,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,4.05,3.67,4.86,0
2017-05-01,0,0,0,0,0,0,0,0,0,0,3.11,0,0,5.01,0,0,0,0,0,0,0,5.07,0,0,0,0,0,3.94,2.89,0,0,2.91,0,3.93,0,0,0,4.07,4.14,5.41,0,4.32,5.4,4.82,0,3.5,0,0,0,0,3.15,0,0,0,5.31,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,4.05,3.67,4.86,0
2017-06-01,0,0,0,0,0,0,0,0,0,0,3.11,0,0,5.01,0,0,0,0,0,0,0,5.07,0,0,0,0,0,3.94,2.89,0,0,2.91,0,3.93,0,0,0,4.07,4.14,5.41,0,4.32,5.4,4.82,0,3.5,0,0,0,0,3.15,0,0,0,5.31,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,4.05,3.67,4.86,0
2017-07-01,0,0,0,0,0,0,0,0,0,0,2.94,0,0,5.94,0,0,0,0,0,0,0,5.06,0,0,0,2.76,0,5.01,3.03,0,0,0,0,3.63,0,0,0,3.92,3.71,5.29,0,4.39,4.69,4.45,0,3.24,0,0,0,0,3.35,0,0,0,5.12,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,4,3.89,4.34,0
2017-08-01,0,0,0,0,0,0,0,0,0,0,2.94,0,0,5.94,0,0,0,0,0,0,0,5.06,0,0,0,2.76,0,5.01,3.03,0,0,0,0,3.63,0,0,0,3.92,3.71,5.29,0,4.39,4.69,4.45,0,3.24,0,0,0,0,3.35,0,0,0,5.12,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,4,3.89,4.34,0
2017-09-01,0,0,0,0,0,0,0,0,0,0,2.94,0,0,5.94,0,0,0,0,0,0,0,5.06,0,0,0,2.76,0,5.01,3.03,0,0,0,0,3.63,0,0,0,3.92,3.71,5.29,0,4.39,4.69,4.45,0,3.24,0,0,0,0,3.35,0,0,0,5.12,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,4,3.89,4.34,0
2017-10-01,0,0,0,0,0,0,0,0,0,0,2.9,0,0,5.29,0,0,0,0,0,0,0,0,0,0,0,3,0,5.09,2.89,0,0,4.05,0,3.72,0,0,0,4.08,3.79,5.31,0,5.11,5.2,4.24,0,3.74,0,0,0,0,3.27,0,0,0,5.13,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,3.84,3.85,4.4,0
2017-11-01,0,0,0,0,0,0,0,0,0,0,2.9,0,0,5.29,0,0,0,0,0,0,0,0,0,0,0,3,0,5.09,2.89,0,0,4.05,0,3.72,0,0,0,4.08,3.79,5.31,0,5.11,5.2,4.24,0,3.74,0,0,0,0,3.27,0,0,0,5.13,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,3.84,3.85,4.4,0
2017-12-01,0,0,0,0,0,0,0,0,0,0,2.9,0,0,5.29,0,0,0,0,0,0,0,0,0,0,0,3,0,5.09,2.89,0,0,4.05,0,3.72,0,0,0,4.08,3.79,5.31,0,5.11,5.2,4.24,0,3.74,0,0,0,0,3.27,0,0,0,5.13,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,3.84,3.85,4.4,0
2018-01-01,0,0,0,0,0,0,0,0,0,0,2.79,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,3.15,0,4.4,2.87,0,0,4.4,0,0,0,0,0,3.76,0,4.89,0,4.7,5.3,4.49,0,3.55,0,0,0,0,3.36,0,0,0,4.98,0,0,0,3.38,3.13,0,0,0,0,0,0,0,0,0,0,4.15,3.45,4,2.85
2018-02-01,0,0,0,0,0,0,0,0,0,0,2.79,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,3.15,0,4.4,2.87,0,0,4.4,0,0,0,0,0,3.76,0,4.89,0,4.7,5.3,4.49,0,3.55,0,0,0,0,3.36,0,0,0,4.98,0,0,0,3.38,3.13,0,0,0,0,0,0,0,0,0,0,4.15,3.45,4,2.85
2018-03-01,0,0,0,0,0,0,0,0,0,0,2.79,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,3.15,0,4.4,2.87,0,0,4.4,0,0,0,0,0,3.76,0,4.89,0,4.7,5.3,4.49,0,3.55,0,0,0,0,3.36,0,0,0,4.98,0,0,0,3.38,3.13,0,0,0,0,0,0,0,0,0,0,4.15,3.45,4,2.85
2018-04-01,0,0,0,3.12,0,0,0,0,0,0,2.76,0,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0,4.41,0,0,0,0,0,3.37,0,5.66,0,4.13,5.56,3.71,0,3.88,0,0,0,2.93,3.75,0,0,0,4.54,0,0,0,2.77,4.87,0,0,0,0,0,0,0,0,0,0,4.15,3.62,3.86,2.77
2018-05-01,0,0,0,3.12,0,0,0,0,0,0,2.76,0,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0,4.41,0,0,0,0,0,3.37,0,5.66,0,4.13,5.56,3.71,0,3.88,0,0,0,2.93,3.75,0,0,0,4.54,0,0,0,2.77,4.87,0,0,0,0,0,0,0,0,0,0,4.15,3.62,3.86,2.77
