"Date","ACN","AFL","ATGE","BAX","BDK","BEN","BOKF","BWA","BX","CAH","CBRE","CBS","CCL","CHK","CLX","CRL","DELL","DNB","EFX","FAF","GCI","HLI","HRB","IGT","IPG","ITW","JLL","JWN","KEYS","KKR","KMT","LAZ","LH","MAT","MHK","MSGN","NLSN","NOV","NTRS","OMC","PBI","PGR","SJM","SNA","SRCL","STZ","SWK","TIF","TMO","TPR","TRB","TROW","TW","VIAC","WLTW","WU","YUM","ZBH"
2014-01-01,0,3.2,0,0,0,3.15,0,0,0,0,0,2.72,0,0,0,0,0,0,0,4.12,0,0,0,3.29,3.44,3.01,3.11,3.11,0,0,0,4.62,0,0,0,0,0,0,3.39,2.94,0,0,2.98,0,0,0,3.61,0,0,0,0,0,0,0,0,4.49,0,2.83
2014-02-01,0,3.2,0,0,0,3.15,0,0,0,0,0,2.72,0,0,0,0,0,0,0,4.12,0,0,0,3.29,3.44,3.01,3.11,3.11,0,0,0,4.62,0,0,0,0,0,0,3.39,2.94,0,0,2.98,0,0,0,3.61,0,0,0,0,0,0,0,0,4.49,0,2.83
2014-03-01,0,3.2,0,0,0,3.15,0,0,0,0,0,2.72,0,0,0,0,0,0,0,4.12,0,0,0,3.29,3.44,3.01,3.11,3.11,0,0,0,4.62,0,0,0,0,0,0,3.39,2.94,0,0,2.98,0,0,0,3.61,0,0,0,0,0,0,0,0,4.49,0,2.83
2014-04-01,0,2.94,0,0,0,3.43,0,0,0,0,0,2.72,0,0,0,0,0,0,0,4.32,0,0,0,3.6,3.32,2.68,3.09,3.07,0,0,0,3.81,0,0,0,0,0,0,3.3,2.87,0,0,3.25,0,0,0,4,0,0,0,0,0,0,0,0,4.84,0,2.5
2014-05-01,0,2.94,0,0,0,3.43,0,0,0,0,0,2.72,0,0,0,0,0,0,0,4.32,0,0,0,3.6,3.32,2.68,3.09,3.07,0,0,0,3.81,0,0,0,0,0,0,3.3,2.87,0,0,3.25,0,0,0,4,0,0,0,0,0,0,0,0,4.84,0,2.5
2014-06-01,0,2.94,0,0,0,3.43,0,0,0,0,0,2.72,0,0,0,0,0,0,0,4.32,0,0,0,3.6,3.32,2.68,3.09,3.07,0,0,0,3.81,0,0,0,0,0,0,3.3,2.87,0,0,3.25,0,0,0,4,0,0,0,0,0,0,0,0,4.84,0,2.5
2014-07-01,0,3.16,0,0,0,3.7,0,0,0,0,0,2.53,0,0,0,0,0,0,0,4.79,0,0,0,0,3.53,2.8,3.03,3.34,0,0,2.92,3.79,0,0,0,0,0,0,3.79,3,0,0,3.56,0,0,0,4.38,0,0,0,0,0,0,0,0,4.51,0,3.62
2014-08-01,0,3.16,0,0,0,3.7,0,0,0,0,0,2.53,0,0,0,0,0,0,0,4.79,0,0,0,0,3.53,2.8,3.03,3.34,0,0,2.92,3.79,0,0,0,0,0,0,3.79,3,0,0,3.56,0,0,0,4.38,0,0,0,0,0,0,0,0,4.51,0,3.62
2014-09-01,0,3.16,0,0,0,3.7,0,0,0,0,0,2.53,0,0,0,0,0,0,0,4.79,0,0,0,0,3.53,2.8,3.03,3.34,0,0,2.92,3.79,0,0,0,0,0,0,3.79,3,0,0,3.56,0,0,0,4.38,0,0,0,0,0,0,0,0,4.51,0,3.62
2014-10-01,0,3.31,0,0,0,3.42,0,0,0,0,0,3.17,0,0,0,0,0,0,0,5.05,0,0,0,0,3.84,2.86,2.9,2.78,0,0,3.16,3.41,0,0,0,0,0,0,3.42,3.08,0,0,3.31,0,0,0,4.88,0,0,0,0,0,0,0,0,4.76,0,3.73
2014-11-01,0,3.31,0,0,0,3.42,0,0,0,0,0,3.17,0,0,0,0,0,0,0,5.05,0,0,0,0,3.84,2.86,2.9,2.78,0,0,3.16,3.41,0,0,0,0,0,0,3.42,3.08,0,0,3.31,0,0,0,4.88,0,0,0,0,0,0,0,0,4.76,0,3.73
2014-12-01,0,3.31,0,0,0,3.42,0,0,0,0,0,3.17,0,0,0,0,0,0,0,5.05,0,0,0,0,3.84,2.86,2.9,2.78,0,0,3.16,3.41,0,0,0,0,0,0,3.42,3.08,0,0,3.31,0,0,0,4.88,0,0,0,0,0,0,0,0,4.76,0,3.73
2015-01-01,0,4.03,0,0,0,3.19,0,0,0,0,0,3.48,0,0,0,0,0,0,0,4.24,0,0,0,0,3.76,2.95,3.11,0,0,0,4.34,3.86,2.78,0,0,0,0,0,3.55,3.54,0,0,3.81,0,0,0,4.87,0,2.6,0,0,0,0,0,0,4.84,0,3.88
2015-02-01,0,4.03,0,0,0,3.19,0,0,0,0,0,3.48,0,0,0,0,0,0,0,4.24,0,0,0,0,3.76,2.95,3.11,0,0,0,4.34,3.86,2.78,0,0,0,0,0,3.55,3.54,0,0,3.81,0,0,0,4.87,0,2.6,0,0,0,0,0,0,4.84,0,3.88
2015-03-01,0,4.03,0,0,0,3.19,0,0,0,0,0,3.48,0,0,0,0,0,0,0,4.24,0,0,0,0,3.76,2.95,3.11,0,0,0,4.34,3.86,2.78,0,0,0,0,0,3.55,3.54,0,0,3.81,0,0,0,4.87,0,2.6,0,0,0,0,0,0,4.84,0,3.88
2015-04-01,0,4.3,0,0,0,3.1,0,0,0,0,0,2.82,0,0,0,0,0,0,0,4.5,0,0,0,0,3.33,2.84,3.06,0,0,0,4.47,3.85,3.03,0,0,0,0,0,3.97,3.21,0,0,3.63,2.54,0,0,4.95,0,2.56,0,0,0,0,0,0,4.01,0,3.75
2015-05-01,0,4.3,0,0,0,3.1,0,0,0,0,0,2.82,0,0,0,0,0,0,0,4.5,0,0,0,0,3.33,2.84,3.06,0,0,0,4.47,3.85,3.03,0,0,0,0,0,3.97,3.21,0,0,3.63,2.54,0,0,4.95,0,2.56,0,0,0,0,0,0,4.01,0,3.75
2015-06-01,0,4.3,0,0,0,3.1,0,0,0,0,0,2.82,0,0,0,0,0,0,0,4.5,0,0,0,0,3.33,2.84,3.06,0,0,0,4.47,3.85,3.03,0,0,0,0,0,3.97,3.21,0,0,3.63,2.54,0,0,4.95,0,2.56,0,0,0,0,0,0,4.01,0,3.75
2015-07-01,0,4.54,0,0,0,2.65,0,0,0,0,0,2.64,0,0,0,0,0,0,0,4.2,0,0,0,0,3.74,2.87,0,0,0,0,4.12,3.19,3.38,0,0,0,0,0,3.99,3.43,0,0,4.31,0,0,0,4.83,0,2.72,0,0,0,0,0,0,4.09,0,4.01
2015-08-01,0,4.54,0,0,0,2.65,0,0,0,0,0,2.64,0,0,0,0,0,0,0,4.2,0,0,0,0,3.74,2.87,0,0,0,0,4.12,3.19,3.38,0,0,0,0,0,3.99,3.43,0,0,4.31,0,0,0,4.83,0,2.72,0,0,0,0,0,0,4.09,0,4.01
2015-09-01,0,4.54,0,0,0,2.65,0,0,0,0,0,2.64,0,0,0,0,0,0,0,4.2,0,0,0,0,3.74,2.87,0,0,0,0,4.12,3.19,3.38,0,0,0,0,0,3.99,3.43,0,0,4.31,0,0,0,4.83,0,2.72,0,0,0,0,0,0,4.09,0,4.01
2015-10-01,0,4.32,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,3.64,0,0,0,0,4.01,3.2,0,0,0,0,3.2,3.28,3.98,2.93,0,0,0,0,4.17,3.9,0,0,4.27,0,0,0,4.65,0,3.12,0,0,0,0,0,0,3.63,0,4.55
2015-11-01,0,4.32,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,3.64,0,0,0,0,4.01,3.2,0,0,0,0,3.2,3.28,3.98,2.93,0,0,0,0,4.17,3.9,0,0,4.27,0,0,0,4.65,0,3.12,0,0,0,0,0,0,3.63,0,4.55
2015-12-01,0,4.32,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,3.64,0,0,0,0,4.01,3.2,0,0,0,0,3.2,3.28,3.98,2.93,0,0,0,0,4.17,3.9,0,0,4.27,0,0,0,4.65,0,3.12,0,0,0,0,0,0,3.63,0,4.55
2016-01-01,0,4.55,0,0,0,2.85,0,0,0,0,0,2.76,0,0,0,0,0,0,0,4.01,0,0,0,0,3.74,3.51,0,0,0,0,4.21,3.7,4.08,3.14,0,0,0,0,4.19,3.95,0,0,3.41,0,0,0,4.11,0,2.94,0,0,0,0,0,0,3.26,0,4.9
2016-02-01,0,4.55,0,0,0,2.85,0,0,0,0,0,2.76,0,0,0,0,0,0,0,4.01,0,0,0,0,3.74,3.51,0,0,0,0,4.21,3.7,4.08,3.14,0,0,0,0,4.19,3.95,0,0,3.41,0,0,0,4.11,0,2.94,0,0,0,0,0,0,3.26,0,4.9
2016-03-01,0,4.55,0,0,0,2.85,0,0,0,0,0,2.76,0,0,0,0,0,0,0,4.01,0,0,0,0,3.74,3.51,0,0,0,0,4.21,3.7,4.08,3.14,0,0,0,0,4.19,3.95,0,0,3.41,0,0,0,4.11,0,2.94,0,0,0,0,0,0,3.26,0,4.9
2016-04-01,0,4.99,0,0,0,2.53,0,0,0,0,0,2.68,0,0,0,0,0,0,0,4.2,0,0,0,0,3.91,3.71,0,0,0,0,4,2.95,4.71,2.78,0,0,0,0,4.42,4.02,0,0,3.96,0,0,0,4.25,0,3.19,0,0,0,0,0,0,3.07,0,5.4
2016-05-01,0,4.99,0,0,0,2.53,0,0,0,0,0,2.68,0,0,0,0,0,0,0,4.2,0,0,0,0,3.91,3.71,0,0,0,0,4,2.95,4.71,2.78,0,0,0,0,4.42,4.02,0,0,3.96,0,0,0,4.25,0,3.19,0,0,0,0,0,0,3.07,0,5.4
2016-06-01,0,4.99,0,0,0,2.53,0,0,0,0,0,2.68,0,0,0,0,0,0,0,4.2,0,0,0,0,3.91,3.71,0,0,0,0,4,2.95,4.71,2.78,0,0,0,0,4.42,4.02,0,0,3.96,0,0,0,4.25,0,3.19,0,0,0,0,0,0,3.07,0,5.4
2016-07-01,0,4.46,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,3.98,0,0,0,0,3.68,3.76,0,2.31,0,0,4.67,3.55,4.57,2.61,0,0,0,0,4.41,4.07,0,0,3.43,0,0,0,4.57,0,3.34,0,0,0,0,0,0,2.92,0,4.66
2016-08-01,0,4.46,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,3.98,0,0,0,0,3.68,3.76,0,2.31,0,0,4.67,3.55,4.57,2.61,0,0,0,0,4.41,4.07,0,0,3.43,0,0,0,4.57,0,3.34,0,0,0,0,0,0,2.92,0,4.66
2016-09-01,0,4.46,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,3.98,0,0,0,0,3.68,3.76,0,2.31,0,0,4.67,3.55,4.57,2.61,0,0,0,0,4.41,4.07,0,0,3.43,0,0,0,4.57,0,3.34,0,0,0,0,0,0,2.92,0,4.66
2016-10-01,0,4.39,0,0,0,0,0,2.36,0,0,0,3.1,0,0,0,0,0,0,0,3.61,0,0,0,0,3.91,3.58,0,0,0,0,3.57,4.08,4.41,2.67,0,0,0,0,4.45,3.72,0,0,3.29,2.61,0,0,4.07,0,2.66,0,0,0,0,0,0,2.8,0,4.19
2016-11-01,0,4.39,0,0,0,0,0,2.36,0,0,0,3.1,0,0,0,0,0,0,0,3.61,0,0,0,0,3.91,3.58,0,0,0,0,3.57,4.08,4.41,2.67,0,0,0,0,4.45,3.72,0,0,3.29,2.61,0,0,4.07,0,2.66,0,0,0,0,0,0,2.8,0,4.19
2016-12-01,0,4.39,0,0,0,0,0,2.36,0,0,0,3.1,0,0,0,0,0,0,0,3.61,0,0,0,0,3.91,3.58,0,0,0,0,3.57,4.08,4.41,2.67,0,0,0,0,4.45,3.72,0,0,3.29,2.61,0,0,4.07,0,2.66,0,0,0,0,0,0,2.8,0,4.19
2017-01-01,0,4.46,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,4.01,3.4,0,0,0,0,3.07,4.05,4.58,2.53,0,0,0,0,4.23,3.68,0,2.16,3.29,2.34,0,0,3.74,0,2.71,0,0,0,0,0,2.5,0,0,4.62
2017-02-01,0,4.46,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,4.01,3.4,0,0,0,0,3.07,4.05,4.58,2.53,0,0,0,0,4.23,3.68,0,2.16,3.29,2.34,0,0,3.74,0,2.71,0,0,0,0,0,2.5,0,0,4.62
2017-03-01,0,4.46,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,4.01,3.4,0,0,0,0,3.07,4.05,4.58,2.53,0,0,0,0,4.23,3.68,0,2.16,3.29,2.34,0,0,3.74,0,2.71,0,0,0,0,0,2.5,0,0,4.62
2017-04-01,0,4.83,0,0,0,0,0,2.49,0,0,0,0,0,0,0,2.34,0,0,0,4.13,0,0,0,0,4.05,2.68,0,0,3.26,0,2.96,3.45,4.96,2.42,0,0,0,2.54,4.13,3.57,0,0,2.99,0,0,0,3.57,0,2.6,0,0,0,0,0,2.8,0,0,4.9
2017-05-01,0,4.83,0,0,0,0,0,2.49,0,0,0,0,0,0,0,2.34,0,0,0,4.13,0,0,0,0,4.05,2.68,0,0,3.26,0,2.96,3.45,4.96,2.42,0,0,0,2.54,4.13,3.57,0,0,2.99,0,0,0,3.57,0,2.6,0,0,0,0,0,2.8,0,0,4.9
2017-06-01,0,4.83,0,0,0,0,0,2.49,0,0,0,0,0,0,0,2.34,0,0,0,4.13,0,0,0,0,4.05,2.68,0,0,3.26,0,2.96,3.45,4.96,2.42,0,0,0,2.54,4.13,3.57,0,0,2.99,0,0,0,3.57,0,2.6,0,0,0,0,0,2.8,0,0,4.9
2017-07-01,0,5.08,0,0,0,0,0,3.03,0,0,0,0,0,0,0,2.51,0,0,0,4.58,0,2.24,0,0,3.57,2.78,0,0,3.51,0,3.2,3.38,4.23,2.27,0,0,0,2.77,3.92,3.2,0,0,3.58,0,0,0,3.34,0,2.83,0,0,0,0,0,2.98,0,0,4.49
2017-08-01,0,5.08,0,0,0,0,0,3.03,0,0,0,0,0,0,0,2.51,0,0,0,4.58,0,2.24,0,0,3.57,2.78,0,0,3.51,0,3.2,3.38,4.23,2.27,0,0,0,2.77,3.92,3.2,0,0,3.58,0,0,0,3.34,0,2.83,0,0,0,0,0,2.98,0,0,4.49
2017-09-01,0,5.08,0,0,0,0,0,3.03,0,0,0,0,0,0,0,2.51,0,0,0,4.58,0,2.24,0,0,3.57,2.78,0,0,3.51,0,3.2,3.38,4.23,2.27,0,0,0,2.77,3.92,3.2,0,0,3.58,0,0,0,3.34,0,2.83,0,0,0,0,0,2.98,0,0,4.49
2017-10-01,0,4.28,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,4.26,0,2.65,0,0,3.53,2.77,0,0,3.3,0,3.41,3.31,4.32,2.88,0,2.44,0,2.7,4.07,3,0,0,4.56,2.5,0,0,3.52,0,2.74,0,0,0,0,0,0,0,0,4.35
2017-11-01,0,4.28,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,4.26,0,2.65,0,0,3.53,2.77,0,0,3.3,0,3.41,3.31,4.32,2.88,0,2.44,0,2.7,4.07,3,0,0,4.56,2.5,0,0,3.52,0,2.74,0,0,0,0,0,0,0,0,4.35
2017-12-01,0,4.28,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,4.26,0,2.65,0,0,3.53,2.77,0,0,3.3,0,3.41,3.31,4.32,2.88,0,2.44,0,2.7,4.07,3,0,0,4.56,2.5,0,0,3.52,0,2.74,0,0,0,0,0,0,0,0,4.35
2018-01-01,0,3.88,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,4.26,0,2.63,0,0,3.72,2.62,0,0,4.19,0,3.11,3.27,4.15,2.49,0,2.74,0,2.56,4.01,3.03,0,0,4.6,0,0,0,3.21,0,2.69,0,0,0,0,0,2.41,0,0,3.7
2018-02-01,0,3.88,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,4.26,0,2.63,0,0,3.72,2.62,0,0,4.19,0,3.11,3.27,4.15,2.49,0,2.74,0,2.56,4.01,3.03,0,0,4.6,0,0,0,3.21,0,2.69,0,0,0,0,0,2.41,0,0,3.7
2018-03-01,0,3.88,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,4.26,0,2.63,0,0,3.72,2.62,0,0,4.19,0,3.11,3.27,4.15,2.49,0,2.74,0,2.56,4.01,3.03,0,0,4.6,0,0,0,3.21,0,2.69,0,0,0,0,0,2.41,0,0,3.7
2018-04-01,0,3.89,0,0,0,0,0,2.57,0,0,0,2.45,0,0,0,2.56,0,0,0,3.83,0,3.08,0,0,3.86,0,0,0,3.99,0,3.11,3.1,4.69,2.98,0,2.97,0,0,4.08,3.24,0,0,4.07,2.53,0,0,3,0,2.75,0,0,0,0,0,0,0,0,3.86
2018-05-01,0,3.89,0,0,0,0,0,2.57,0,0,0,2.45,0,0,0,2.56,0,0,0,3.83,0,3.08,0,0,3.86,0,0,0,3.99,0,3.11,3.1,4.69,2.98,0,2.97,0,0,4.08,3.24,0,0,4.07,2.53,0,0,3,0,2.75,0,0,0,0,0,0,0,0,3.86
2018-06-01,0,3.89,0,0,0,0,0,2.57,0,0,0,2.45,0,0,0,2.56,0,0,0,3.83,0,3.08,0,0,3.86,0,0,0,3.99,0,3.11,3.1,4.69,2.98,0,2.97,0,0,4.08,3.24,0,0,4.07,2.53,0,0,3,0,2.75,0,0,0,0,0,0,0,0,3.86
2018-07-01,0,4.21,0,0,0,0,0,2.64,0,0,0,2.6,0,0,0,2.67,0,0,0,3.59,0,2.53,0,0,3.47,0,0,0,3.89,0,3.84,3.17,4.14,3.26,0,2.66,0,0,3.85,3.12,0,0,4.02,2.81,0,0,3.77,0,3.16,0,0,0,0,0,0,0,0,4.42
2018-08-01,0,4.21,0,0,0,0,0,2.64,0,0,0,2.6,0,0,0,2.67,0,0,0,3.59,0,2.53,0,0,3.47,0,0,0,3.89,0,3.84,3.17,4.14,3.26,0,2.66,0,0,3.85,3.12,0,0,4.02,2.81,0,0,3.77,0,3.16,0,0,0,0,0,0,0,0,4.42
2018-09-01,0,4.21,0,0,0,0,0,2.64,0,0,0,2.6,0,0,0,2.67,0,0,0,3.59,0,2.53,0,0,3.47,0,0,0,3.89,0,3.84,3.17,4.14,3.26,0,2.66,0,0,3.85,3.12,0,0,4.02,2.81,0,0,3.77,0,3.16,0,0,0,0,0,0,0,0,4.42
2018-10-01,0,3.97,0,0,0,0,2.91,2.94,0,0,0,0,0,0,0,0,0,0,0,4.21,0,2.97,0,0,3.53,0,0,0,3.83,0,4.1,3.73,3.83,2.63,0,2.74,2.7,0,4.29,3.61,0,2.64,3.91,2.82,0,0,4.58,0,0,0,0,0,0,0,0,0,0,4.2
2018-11-01,0,3.97,0,0,0,0,2.91,2.94,0,0,0,0,0,0,0,0,0,0,0,4.21,0,2.97,0,0,3.53,0,0,0,3.83,0,4.1,3.73,3.83,2.63,0,2.74,2.7,0,4.29,3.61,0,2.64,3.91,2.82,0,0,4.58,0,0,0,0,0,0,0,0,0,0,4.2
2018-12-01,0,3.97,0,0,0,0,2.91,2.94,0,0,0,0,0,0,0,0,0,0,0,4.21,0,2.97,0,0,3.53,0,0,0,3.83,0,4.1,3.73,3.83,2.63,0,2.74,2.7,0,4.29,3.61,0,2.64,3.91,2.82,0,0,4.58,0,0,0,0,0,0,0,0,0,0,4.2
2019-01-01,0,3.98,0,0,0,0,2.96,2.97,0,0,0,2.41,0,0,0,0,0,0,0,4.15,0,3.13,0,0,3.29,2.62,0,0,3.35,0,3.87,3.33,3.88,2.78,0,0,0,0,4.24,0,0,3.2,4.45,2.46,3.34,0,4.13,0,0,0,0,0,0,0,0,0,0,4.03
2019-02-01,0,3.98,0,0,0,0,2.96,2.97,0,0,0,2.41,0,0,0,0,0,0,0,4.15,0,3.13,0,0,3.29,2.62,0,0,3.35,0,3.87,3.33,3.88,2.78,0,0,0,0,4.24,0,0,3.2,4.45,2.46,3.34,0,4.13,0,0,0,0,0,0,0,0,0,0,4.03
2019-03-01,0,3.98,0,0,0,0,2.96,2.97,0,0,0,2.41,0,0,0,0,0,0,0,4.15,0,3.13,0,0,3.29,2.62,0,0,3.35,0,3.87,3.33,3.88,2.78,0,0,0,0,4.24,0,0,3.2,4.45,2.46,3.34,0,4.13,0,0,0,0,0,0,0,0,0,0,4.03
2019-04-01,0,4.33,0,0,0,0,2.85,3.63,0,0,0,2.71,0,0,0,0,0,0,0,4.31,0,0,0,0,3.51,2.74,0,0,0,0,3.87,3.15,4.36,0,0,2.79,0,0,4.19,2.64,0,3.53,3.91,2.59,2.62,0,4.36,0,0,0,0,0,0,0,2.58,0,0,3.7
2019-05-01,0,4.33,0,0,0,0,2.85,3.63,0,0,0,2.71,0,0,0,0,0,0,0,4.31,0,0,0,0,3.51,2.74,0,0,0,0,3.87,3.15,4.36,0,0,2.79,0,0,4.19,2.64,0,3.53,3.91,2.59,2.62,0,4.36,0,0,0,0,0,0,0,2.58,0,0,3.7
2019-06-01,0,4.33,0,0,0,0,2.85,3.63,0,0,0,2.71,0,0,0,0,0,0,0,4.31,0,0,0,0,3.51,2.74,0,0,0,0,3.87,3.15,4.36,0,0,2.79,0,0,4.19,2.64,0,3.53,3.91,2.59,2.62,0,4.36,0,0,0,0,0,0,0,2.58,0,0,3.7
2019-07-01,0,4.33,0,0,0,0,3.44,3.32,0,0,0,2.55,0,0,0,0,0,0,0,4.37,0,0,0,0,4.24,0,0,0,0,0,3.56,3.36,4.12,2.53,0,2.57,0,0,4.55,2.54,0,3.66,3.9,2.56,2.55,0,4.56,0,0,0,0,0,0,0,2.72,0,0,3.18
2019-08-01,0,4.33,0,0,0,0,3.44,3.32,0,0,0,2.55,0,0,0,0,0,0,0,4.37,0,0,0,0,4.24,0,0,0,0,0,3.56,3.36,4.12,2.53,0,2.57,0,0,4.55,2.54,0,3.66,3.9,2.56,2.55,0,4.56,0,0,0,0,0,0,0,2.72,0,0,3.18
2019-09-01,0,4.33,0,0,0,0,3.44,3.32,0,0,0,2.55,0,0,0,0,0,0,0,4.37,0,0,0,0,4.24,0,0,0,0,0,3.56,3.36,4.12,2.53,0,2.57,0,0,4.55,2.54,0,3.66,3.9,2.56,2.55,0,4.56,0,0,0,0,0,0,0,2.72,0,0,3.18
2019-10-01,0,4.15,0,0,0,0,3.6,3.73,0,0,0,0,0,0,0,0,0,0,0,3.67,0,2.6,0,0,4.31,0,0,0,0,0,4.06,3.64,3.93,2.86,0,2.62,0,0,4.6,0,0,3.25,3.5,2.63,3.02,0,4.63,0,0,0,0,0,0,3.25,2.7,0,0,3.28
2019-11-01,0,4.15,0,0,0,0,3.6,3.73,0,0,0,0,0,0,0,0,0,0,0,3.67,0,2.6,0,0,4.31,0,0,0,0,0,4.06,3.64,3.93,2.86,0,2.62,0,0,4.6,0,0,3.25,3.5,2.63,3.02,0,4.63,0,0,0,0,0,0,3.25,2.7,0,0,3.28
2019-12-01,0,4.15,0,0,0,0,3.6,3.73,0,0,0,0,0,0,0,0,0,0,0,3.67,0,2.6,0,0,4.31,0,0,0,0,0,4.06,3.64,3.93,2.86,0,2.62,0,0,4.6,0,0,3.25,3.5,2.63,3.02,0,4.63,0,0,0,0,0,0,3.25,2.7,0,0,3.28
2020-01-01,0,3.94,0,0,0,0,2.95,3.45,0,2.48,0,0,0,0,0,0,0,0,0,3.26,0,2.59,0,0,4.75,0,0,0,3.18,0,3.23,2.9,3.73,3.99,0,0,0,0,5.23,2.19,0,4.37,3.9,0,3.56,0,3.72,0,0,0,0,0,0,0,2.4,0,0,2.83
2020-02-01,0,3.94,0,0,0,0,2.95,3.45,0,2.48,0,0,0,0,0,0,0,0,0,3.26,0,2.59,0,0,4.75,0,0,0,3.18,0,3.23,2.9,3.73,3.99,0,0,0,0,5.23,2.19,0,4.37,3.9,0,3.56,0,3.72,0,0,0,0,0,0,0,2.4,0,0,2.83
2020-03-01,0,3.94,0,0,0,0,2.95,3.45,0,2.48,0,0,0,0,0,0,0,0,0,3.26,0,2.59,0,0,4.75,0,0,0,3.18,0,3.23,2.9,3.73,3.99,0,0,0,0,5.23,2.19,0,4.37,3.9,0,3.56,0,3.72,0,0,0,0,0,0,0,2.4,0,0,2.83
