"Date","ACN","ADI","AGN","AIG","AMZN","ANTM","AON","APA","AXP","AZO","BHC","BKNG","BRK","BUD","CFC","CMCSA","COP","COV","CRM","CSGP","CVS","DELL","DEO","DHR","DIS","DISCA","DISCK","DLTR","EBAY","ENDP","EOG","ESRX","EXPE","FB","FNMA","FOX","FOXA","FWONA","FWONK","GHC","GOOG","GOOGL","HPQ","IAC","JPM","KMX","LBRDK","LBTYK","LH","LMT","LOW","LSXMK","MA","MLM","MON","MSFT","MSI","NWSA","OMC","ORCL","PCP","PX","PXD","QRTEA","RRC","RWT","SCHW","SWN","TDG","TDS","TGT","TMO","TXN","UNH","UPS","V","VMC","WFC","WMT"
2012-05-01,0,0,0,0,0,0,5.51,0,0,0,5.28,0,6.82,0,0,0,0,0,0,0,3.76,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,3.76,0,0,0,0,3.97,0,0,0,0,0,3.93,0,3.82,0,0,3.88,0,0,0,0,3.33,3.43,0,0,2.99,0,0,4.16,0,4.18,0,4.26,0,0,5.33,0
2012-06-01,0,0,0,0,0,0,5.51,0,0,0,5.28,0,6.82,0,0,0,0,0,0,0,3.76,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,3.76,0,0,0,0,3.97,0,0,0,0,0,3.93,0,3.82,0,0,3.88,0,0,0,0,3.33,3.43,0,0,2.99,0,0,4.16,0,4.18,0,4.26,0,0,5.33,0
2012-07-01,0,0,0,0,0,0,6.55,3.51,0,0,6.93,0,7.67,0,0,0,0,0,0,0,3.57,2.91,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.65,0,0,0,0,4.16,0,0,0,0,0,4.4,0,3.95,0,0,4.37,0,0,0,0,3.68,4.12,0,0,3.46,0,0,4.21,0,4.67,0,4.12,0,0,4.96,0
2012-08-01,0,0,0,0,0,0,6.55,3.51,0,0,6.93,0,7.67,0,0,0,0,0,0,0,3.57,2.91,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.65,0,0,0,0,4.16,0,0,0,0,0,4.4,0,3.95,0,0,4.37,0,0,0,0,3.68,4.12,0,0,3.46,0,0,4.21,0,4.67,0,4.12,0,0,4.96,0
2012-09-01,0,0,0,0,0,0,6.55,3.51,0,0,6.93,0,7.67,0,0,0,0,0,0,0,3.57,2.91,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.65,0,0,0,0,4.16,0,0,0,0,0,4.4,0,3.95,0,0,4.37,0,0,0,0,3.68,4.12,0,0,3.46,0,0,4.21,0,4.67,0,4.12,0,0,4.96,0
2012-10-01,0,0,0,0,0,0,6.64,3.05,0,0,7.18,0,7.48,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,3.76,5.18,0,0,0,0,4.15,0,0,0,0,0,4.4,0,3.4,0,0,4.06,0,0,0,0,3.34,3.82,0,0,3.19,0,0,3.76,0,4.72,0,4.06,0,0,4.47,0
2012-11-01,0,0,0,0,0,0,6.64,3.05,0,0,7.18,0,7.48,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,3.76,5.18,0,0,0,0,4.15,0,0,0,0,0,4.4,0,3.4,0,0,4.06,0,0,0,0,3.34,3.82,0,0,3.19,0,0,3.76,0,4.72,0,4.06,0,0,4.47,0
2012-12-01,0,0,0,0,0,0,6.64,3.05,0,0,7.18,0,7.48,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,3.76,5.18,0,0,0,0,4.15,0,0,0,0,0,4.4,0,3.4,0,0,4.06,0,0,0,0,3.34,3.82,0,0,3.19,0,0,3.76,0,4.72,0,4.06,0,0,4.47,0
2013-01-01,0,0,0,0,0,0,6.5,4.09,0,0,8.43,0,7.23,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,3.93,4.09,0,0,0,0,4.21,0,0,0,0,0,3.71,0,3.4,0,0,3.89,0,0,0,0,3.39,4.18,0,0,2.67,0,0,3.89,0,5.06,0,4.43,0,0,4.15,0
2013-02-01,0,0,0,0,0,0,6.5,4.09,0,0,8.43,0,7.23,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,3.93,4.09,0,0,0,0,4.21,0,0,0,0,0,3.71,0,3.4,0,0,3.89,0,0,0,0,3.39,4.18,0,0,2.67,0,0,3.89,0,5.06,0,4.43,0,0,4.15,0
2013-03-01,0,0,0,0,0,0,6.5,4.09,0,0,8.43,0,7.23,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,3.93,4.09,0,0,0,0,4.21,0,0,0,0,0,3.71,0,3.4,0,0,3.89,0,0,0,0,3.39,4.18,0,0,2.67,0,0,3.89,0,5.06,0,4.43,0,0,4.15,0
2013-04-01,0,0,0,0,0,0,6.5,4.75,0,0,9.85,0,6.18,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,4.15,3.54,0,0,0,0,4.24,0,0,0,0,0,2.58,0,3.42,0,0,3.39,0,0,0,0,3.72,4.27,0,0,0,2.22,0,3.99,0,4.93,0,4.37,0,0,4.44,0
2013-05-01,0,0,0,0,0,0,6.5,4.75,0,0,9.85,0,6.18,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,4.15,3.54,0,0,0,0,4.24,0,0,0,0,0,2.58,0,3.42,0,0,3.39,0,0,0,0,3.72,4.27,0,0,0,2.22,0,3.99,0,4.93,0,4.37,0,0,4.44,0
2013-06-01,0,0,0,0,0,0,6.5,4.75,0,0,9.85,0,6.18,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,4.15,3.54,0,0,0,0,4.24,0,0,0,0,0,2.58,0,3.42,0,0,3.39,0,0,0,0,3.72,4.27,0,0,0,2.22,0,3.99,0,4.93,0,4.37,0,0,4.44,0
2013-07-01,0,0,0,0,0,0,6.32,4.83,0,0,11.26,0,6.28,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,4.42,0,0,0,0,0,0,0,0,0,4.13,3,0,0,0,0,4.72,0,0,0,0,0,2.58,0,3.3,0,0,2.57,0,0,0,0,4.11,4.2,0,0,0,2.81,0,3.71,0,5.05,0,4.62,0,0,4.46,0
2013-08-01,0,0,0,0,0,0,6.32,4.83,0,0,11.26,0,6.28,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,4.42,0,0,0,0,0,0,0,0,0,4.13,3,0,0,0,0,4.72,0,0,0,0,0,2.58,0,3.3,0,0,2.57,0,0,0,0,4.11,4.2,0,0,0,2.81,0,3.71,0,5.05,0,4.62,0,0,4.46,0
2013-09-01,0,0,0,0,0,0,6.32,4.83,0,0,11.26,0,6.28,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,4.42,0,0,0,0,0,0,0,0,0,4.13,3,0,0,0,0,4.72,0,0,0,0,0,2.58,0,3.3,0,0,2.57,0,0,0,0,4.11,4.2,0,0,0,2.81,0,3.71,0,5.05,0,4.62,0,0,4.46,0
2013-10-01,0,0,0,0,0,0,3.46,4.14,0,0,9.69,0,5.99,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,4.59,0,0,0,0,0,0,0,0,0,4.14,3.66,0,0,0,0,5.4,0,0,0,0,0,2.4,0,3.3,0,0,0,2.99,0,0,0,6.24,4.16,0,0,0,2.98,0,3.35,0,4.22,0,2.78,0,0,4.17,0
2013-11-01,0,0,0,0,0,0,3.46,4.14,0,0,9.69,0,5.99,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,4.59,0,0,0,0,0,0,0,0,0,4.14,3.66,0,0,0,0,5.4,0,0,0,0,0,2.4,0,3.3,0,0,0,2.99,0,0,0,6.24,4.16,0,0,0,2.98,0,3.35,0,4.22,0,2.78,0,0,4.17,0
2013-12-01,0,0,0,0,0,0,3.46,4.14,0,0,9.69,0,5.99,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,4.59,0,0,0,0,0,0,0,0,0,4.14,3.66,0,0,0,0,5.4,0,0,0,0,0,2.4,0,3.3,0,0,0,2.99,0,0,0,6.24,4.16,0,0,0,2.98,0,3.35,0,4.22,0,2.78,0,0,4.17,0
2014-01-01,0,0,0,0,0,0,3.45,3.96,0,0,8.21,0,6.25,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,4.86,0,0,0,0,0,3.91,0,0,0,3.13,0,0,0,0,0,6.11,0,0,0,0,0,2.43,0,3.58,0,0,0,3.17,0,0,0,6.08,3.14,0,0,0,3.39,0,3.18,0,3.74,0,2.56,0,0,4.52,0
2014-02-01,0,0,0,0,0,0,3.45,3.96,0,0,8.21,0,6.25,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,4.86,0,0,0,0,0,3.91,0,0,0,3.13,0,0,0,0,0,6.11,0,0,0,0,0,2.43,0,3.58,0,0,0,3.17,0,0,0,6.08,3.14,0,0,0,3.39,0,3.18,0,3.74,0,2.56,0,0,4.52,0
2014-03-01,0,0,0,0,0,0,3.45,3.96,0,0,8.21,0,6.25,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,4.86,0,0,0,0,0,3.91,0,0,0,3.13,0,0,0,0,0,6.11,0,0,0,0,0,2.43,0,3.58,0,0,0,3.17,0,0,0,6.08,3.14,0,0,0,3.39,0,3.18,0,3.74,0,2.56,0,0,4.52,0
2014-04-01,0,0,0,0,0,0,3.53,4.11,0,0,7.51,0,6.06,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,3.8,2.49,0,4.98,0,0,0,0,0,5.11,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,2.39,0,3.48,0,0,0,3.01,0,0,0,5.92,3.15,0,0,0,2.93,0,0,0,3.63,0,2.58,0,0,4.17,0
2014-05-01,0,0,0,0,0,0,3.53,4.11,0,0,7.51,0,6.06,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,3.8,2.49,0,4.98,0,0,0,0,0,5.11,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,2.39,0,3.48,0,0,0,3.01,0,0,0,5.92,3.15,0,0,0,2.93,0,0,0,3.63,0,2.58,0,0,4.17,0
2014-06-01,0,0,0,0,0,0,3.53,4.11,0,0,7.51,0,6.06,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,3.8,2.49,0,4.98,0,0,0,0,0,5.11,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,2.39,0,3.48,0,0,0,3.01,0,0,0,5.92,3.15,0,0,0,2.93,0,0,0,3.63,0,2.58,0,0,4.17,0
2014-07-01,0,0,0,0,0,0,3.02,3.44,0,0,7.32,0,6.19,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,4.03,2.69,0,4.75,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,6.93,0,0,0,0,0,0,0,3.63,0,0,0,2.66,2.59,0,0,5.38,3.34,0,0,0,3.02,0,0,0,3.39,0,2.31,0,0,3.57,0
2014-08-01,0,0,0,0,0,0,3.02,3.44,0,0,7.32,0,6.19,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,4.03,2.69,0,4.75,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,6.93,0,0,0,0,0,0,0,3.63,0,0,0,2.66,2.59,0,0,5.38,3.34,0,0,0,3.02,0,0,0,3.39,0,2.31,0,0,3.57,0
2014-09-01,0,0,0,0,0,0,3.02,3.44,0,0,7.32,0,6.19,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,4.03,2.69,0,4.75,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,6.93,0,0,0,0,0,0,0,3.63,0,0,0,2.66,2.59,0,0,5.38,3.34,0,0,0,3.02,0,0,0,3.39,0,2.31,0,0,3.57,0
2014-10-01,0,0,0,0,0,0,3.2,0,0,0,7.81,0,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,0,3.09,0,5.12,0,0,0,0,4.01,0,3.6,0,0,0,0,0,0,0,0,7.99,0,0,0,0,0,0,0,0,2.59,0,0,3.06,2.58,0,3.59,5.43,4.69,0,0,0,3.15,0,0,0,0,0,2.56,0,0,2.99,0
2014-11-01,0,0,0,0,0,0,3.2,0,0,0,7.81,0,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,0,3.09,0,5.12,0,0,0,0,4.01,0,3.6,0,0,0,0,0,0,0,0,7.99,0,0,0,0,0,0,0,0,2.59,0,0,3.06,2.58,0,3.59,5.43,4.69,0,0,0,3.15,0,0,0,0,0,2.56,0,0,2.99,0
2014-12-01,0,0,0,0,0,0,3.2,0,0,0,7.81,0,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,0,3.09,0,5.12,0,0,0,0,4.01,0,3.6,0,0,0,0,0,0,0,0,7.99,0,0,0,0,0,0,0,0,2.59,0,0,3.06,2.58,0,3.59,5.43,4.69,0,0,0,3.15,0,0,0,0,0,2.56,0,0,2.99,0
2015-01-01,0,0,0,0,0,0,3.32,0,0,0,7.37,0,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,3.93,0,4.47,0,0,0,0,3.62,0,4.02,0,0,0,0,0,0,0,0,8.44,0,0,0,0,0,2.38,0,0,2.63,0,0,3,3.34,0,4.03,4.93,4.68,0,0,0,3.24,0,0,0,0,0,2.28,0,0,2.47,0
2015-02-01,0,0,0,0,0,0,3.32,0,0,0,7.37,0,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,3.93,0,4.47,0,0,0,0,3.62,0,4.02,0,0,0,0,0,0,0,0,8.44,0,0,0,0,0,2.38,0,0,2.63,0,0,3,3.34,0,4.03,4.93,4.68,0,0,0,3.24,0,0,0,0,0,2.28,0,0,2.47,0
2015-03-01,0,0,0,0,0,0,3.32,0,0,0,7.37,0,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,3.93,0,4.47,0,0,0,0,3.62,0,4.02,0,0,0,0,0,0,0,0,8.44,0,0,0,0,0,2.38,0,0,2.63,0,0,3,3.34,0,4.03,4.93,4.68,0,0,0,3.24,0,0,0,0,0,2.28,0,0,2.47,0
2015-04-01,0,0,0,0,0,0,3.3,0,0,0,7.26,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,3.32,0,4.31,0,0,0,2.72,3.58,0,3.89,0,0,0,0,0,0,0,0,8.82,0,0,0,0,0,2.47,2.52,0,3.15,0,0,2.89,3.27,0,3.27,4.82,4.31,0,0,0,3.42,0,0,0,0,0,2.35,0,0,0,0
2015-05-01,0,0,0,0,0,0,3.3,0,0,0,7.26,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,3.32,0,4.31,0,0,0,2.72,3.58,0,3.89,0,0,0,0,0,0,0,0,8.82,0,0,0,0,0,2.47,2.52,0,3.15,0,0,2.89,3.27,0,3.27,4.82,4.31,0,0,0,3.42,0,0,0,0,0,2.35,0,0,0,0
2015-06-01,0,0,0,0,0,0,3.3,0,0,0,7.26,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,3.32,0,4.31,0,0,0,2.72,3.58,0,3.89,0,0,0,0,0,0,0,0,8.82,0,0,0,0,0,2.47,2.52,0,3.15,0,0,2.89,3.27,0,3.27,4.82,4.31,0,0,0,3.42,0,0,0,0,0,2.35,0,0,0,0
2015-07-01,0,0,3.35,0,0,0,3.18,0,0,0,5.48,0,5.96,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,3.13,0,3.75,0,0,0,5.78,0,0,4.83,0,2.86,0,0,0,0,0,0,7.73,0,0,0,0,0,0,3.85,0,4.06,0,0,2.8,4.06,0,2.49,4.16,3.29,0,0,0,3.5,0,0,0,0,0,2.59,0,0,0,0
2015-08-01,0,0,3.35,0,0,0,3.18,0,0,0,5.48,0,5.96,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,3.13,0,3.75,0,0,0,5.78,0,0,4.83,0,2.86,0,0,0,0,0,0,7.73,0,0,0,0,0,0,3.85,0,4.06,0,0,2.8,4.06,0,2.49,4.16,3.29,0,0,0,3.5,0,0,0,0,0,2.59,0,0,0,0
2015-09-01,0,0,3.35,0,0,0,3.18,0,0,0,5.48,0,5.96,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,3.13,0,3.75,0,0,0,5.78,0,0,4.83,0,2.86,0,0,0,0,0,0,7.73,0,0,0,0,0,0,3.85,0,4.06,0,0,2.8,4.06,0,2.49,4.16,3.29,0,0,0,3.5,0,0,0,0,0,2.59,0,0,0,0
2015-10-01,2.57,0,4.43,0,0,0,3.56,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,0,3.44,2.51,4.36,0,0,0,6.25,0,0,5.75,0,3.84,0,0,0,0,0,0,8.26,0,0,0,0,0,0,4.78,0,4.04,0,2.59,0,4.05,0,0,4.66,3.87,0,0,0,3.3,0,0,0,0,0,2.49,0,0,0,0
2015-11-01,2.57,0,4.43,0,0,0,3.56,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,0,3.44,2.51,4.36,0,0,0,6.25,0,0,5.75,0,3.84,0,0,0,0,0,0,8.26,0,0,0,0,0,0,4.78,0,4.04,0,2.59,0,4.05,0,0,4.66,3.87,0,0,0,3.3,0,0,0,0,0,2.49,0,0,0,0
2015-12-01,2.57,0,4.43,0,0,0,3.56,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,0,3.44,2.51,4.36,0,0,0,6.25,0,0,5.75,0,3.84,0,0,0,0,0,0,8.26,0,0,0,0,0,0,4.78,0,4.04,0,2.59,0,4.05,0,0,4.66,3.87,0,0,0,3.3,0,0,0,0,0,2.49,0,0,0,0
2016-01-01,2.57,0,4.8,0,0,0,4.04,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,3.44,0,0,0,0,7.41,0,5.77,0,3.78,0,0,0,0,0,4.5,7.15,2.54,0,0,0,3.07,0,0,0,4.49,0,2.59,0,0,2.71,2.46,4.32,3.5,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0
2016-02-01,2.57,0,4.8,0,0,0,4.04,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,3.44,0,0,0,0,7.41,0,5.77,0,3.78,0,0,0,0,0,4.5,7.15,2.54,0,0,0,3.07,0,0,0,4.49,0,2.59,0,0,2.71,2.46,4.32,3.5,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0
2016-03-01,2.57,0,4.8,0,0,0,4.04,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,3.44,0,0,0,0,7.41,0,5.77,0,3.78,0,0,0,0,0,4.5,7.15,2.54,0,0,0,3.07,0,0,0,4.49,0,2.59,0,0,2.71,2.46,4.32,3.5,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0
2016-04-01,2.71,0,7.26,0,0,0,4.14,0,0,0,0,0,8.5,0,0,2.54,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,4.08,0,0,0,0,7.5,0,0,0,3.78,0,0,0,0,0,5.86,5.86,3.69,0,0,5.02,3.08,0,2.63,0,3.41,0,0,0,0,2.86,0,4.67,0,0,0,0,2.8,0,0,0,0,0,3,0,0,0,0
2016-05-01,2.71,0,7.26,0,0,0,4.14,0,0,0,0,0,8.5,0,0,2.54,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,4.08,0,0,0,0,7.5,0,0,0,3.78,0,0,0,0,0,5.86,5.86,3.69,0,0,5.02,3.08,0,2.63,0,3.41,0,0,0,0,2.86,0,4.67,0,0,0,0,2.8,0,0,0,0,0,3,0,0,0,0
2016-06-01,2.71,0,7.26,0,0,0,4.14,0,0,0,0,0,8.5,0,0,2.54,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,4.08,0,0,0,0,7.5,0,0,0,3.78,0,0,0,0,0,5.86,5.86,3.69,0,0,5.02,3.08,0,2.63,0,3.41,0,0,0,0,2.86,0,4.67,0,0,0,0,2.8,0,0,0,0,0,3,0,0,0,0
2016-07-01,2.9,0,7.18,0,0,0,3.87,0,0,0,0,0,7.91,0,0,2.56,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,3.76,0,0,0,0,6.66,0,0,0,4.21,0,0,0,0,0,7.27,6.35,3.86,0,0,4.83,3.97,0,2.58,0,2.46,0,0,3.23,0,3.05,0,3.97,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0
2016-08-01,2.9,0,7.18,0,0,0,3.87,0,0,0,0,0,7.91,0,0,2.56,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,3.76,0,0,0,0,6.66,0,0,0,4.21,0,0,0,0,0,7.27,6.35,3.86,0,0,4.83,3.97,0,2.58,0,2.46,0,0,3.23,0,3.05,0,3.97,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0
2016-09-01,2.9,0,7.18,0,0,0,3.87,0,0,0,0,0,7.91,0,0,2.56,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,3.76,0,0,0,0,6.66,0,0,0,4.21,0,0,0,0,0,7.27,6.35,3.86,0,0,4.83,3.97,0,2.58,0,2.46,0,0,3.23,0,3.05,0,3.97,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0
2016-10-01,2.59,0,7.42,0,0,0,3.68,0,0,0,0,0,8.64,0,0,2.8,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,6.07,0,0,0,4.38,0,0,0,0,0,7.91,5.99,4.07,0,0,3.25,4.23,0,2.71,0,0,0,0,3.6,0,3.11,0,4.16,0,0,0,0,0,0,0,2.45,0,0,2.45,2.47,0,0,0
2016-11-01,2.59,0,7.42,0,0,0,3.68,0,0,0,0,0,8.64,0,0,2.8,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,6.07,0,0,0,4.38,0,0,0,0,0,7.91,5.99,4.07,0,0,3.25,4.23,0,2.71,0,0,0,0,3.6,0,3.11,0,4.16,0,0,0,0,0,0,0,2.45,0,0,2.45,2.47,0,0,0
2016-12-01,2.59,0,7.42,0,0,0,3.68,0,0,0,0,0,8.64,0,0,2.8,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,6.07,0,0,0,4.38,0,0,0,0,0,7.91,5.99,4.07,0,0,3.25,4.23,0,2.71,0,0,0,0,3.6,0,3.11,0,4.16,0,0,0,0,0,0,0,2.45,0,0,2.45,2.47,0,0,0
2017-01-01,2.63,0,6.5,0,0,0,3.89,0,0,0,0,0,8.78,0,0,3.03,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,4.88,0,0,0,4.68,0,0,0,0,0,9.17,7.03,4.51,0,0,2.61,4.58,0,2.9,0,0,0,0,4.15,0,3.12,0,4.15,0,0,0,0,0,0,0,2.65,0,0,0,2.8,0,2.4,0
2017-02-01,2.63,0,6.5,0,0,0,3.89,0,0,0,0,0,8.78,0,0,3.03,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,4.88,0,0,0,4.68,0,0,0,0,0,9.17,7.03,4.51,0,0,2.61,4.58,0,2.9,0,0,0,0,4.15,0,3.12,0,4.15,0,0,0,0,0,0,0,2.65,0,0,0,2.8,0,2.4,0
2017-03-01,2.63,0,6.5,0,0,0,3.89,0,0,0,0,0,8.78,0,0,3.03,0,0,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,4.88,0,0,0,4.68,0,0,0,0,0,9.17,7.03,4.51,0,0,2.61,4.58,0,2.9,0,0,0,0,4.15,0,3.12,0,4.15,0,0,0,0,0,0,0,2.65,0,0,0,2.8,0,2.4,0
2017-04-01,2.72,0,6.64,0,0,0,3.51,0,0,0,0,0,8.95,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,4.29,0,0,0,5.14,0,0,0,0,0,9.23,6.27,5.25,0,0,2.82,4.96,0,3.04,0,0,0,0,4.67,0,3.5,0,3.6,0,0,0,0,0,0,0,3.02,0,0,0,2.96,0,2.4,0
2017-05-01,2.72,0,6.64,0,0,0,3.51,0,0,0,0,0,8.95,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,4.29,0,0,0,5.14,0,0,0,0,0,9.23,6.27,5.25,0,0,2.82,4.96,0,3.04,0,0,0,0,4.67,0,3.5,0,3.6,0,0,0,0,0,0,0,3.02,0,0,0,2.96,0,2.4,0
2017-06-01,2.72,0,6.64,0,0,0,3.51,0,0,0,0,0,8.95,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,4.29,0,0,0,5.14,0,0,0,0,0,9.23,6.27,5.25,0,0,2.82,4.96,0,3.04,0,0,0,0,4.67,0,3.5,0,3.6,0,0,0,0,0,0,0,3.02,0,0,0,2.96,0,2.4,0
2017-07-01,2.9,0,5.28,0,0,0,3.45,0,0,0,0,0,9.44,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,3.89,0,0,0,5.29,0,0,0,0,0,8.86,5.82,5.01,0,0,2.75,4.95,0,3,0,0,0,0,4.39,0,3.6,0,2.43,0,0,0,0,0,0,0,3.19,0,0,2.49,3.24,0,0,0
2017-08-01,2.9,0,5.28,0,0,0,3.45,0,0,0,0,0,9.44,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,3.89,0,0,0,5.29,0,0,0,0,0,8.86,5.82,5.01,0,0,2.75,4.95,0,3,0,0,0,0,4.39,0,3.6,0,2.43,0,0,0,0,0,0,0,3.19,0,0,2.49,3.24,0,0,0
2017-09-01,2.9,0,5.28,0,0,0,3.45,0,0,0,0,0,9.44,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,3.89,0,0,0,5.29,0,0,0,0,0,8.86,5.82,5.01,0,0,2.75,4.95,0,3,0,0,0,0,4.39,0,3.6,0,2.43,0,0,0,0,0,0,0,3.19,0,0,2.49,3.24,0,0,0
2017-10-01,2.29,0,6.52,0,0,0,3.15,0,0,0,0,0,10.16,0,0,3.14,0,0,0,0,0,0,2.39,0,0,0,0,3.44,0,0,0,0,0,0,0,0,4.43,0,0,0,5.66,0,0,0,0,0,7.88,6,5.27,0,0,2.6,4.63,0,2.91,0,0,0,0,4.28,0,3.97,0,0,0,0,0,0,0,0,0,3.19,0,0,0,3.49,0,2.55,0
2017-11-01,2.29,0,6.52,0,0,0,3.15,0,0,0,0,0,10.16,0,0,3.14,0,0,0,0,0,0,2.39,0,0,0,0,3.44,0,0,0,0,0,0,0,0,4.43,0,0,0,5.66,0,0,0,0,0,7.88,6,5.27,0,0,2.6,4.63,0,2.91,0,0,0,0,4.28,0,3.97,0,0,0,0,0,0,0,0,0,3.19,0,0,0,3.49,0,2.55,0
