"Date","AAN","ACIW","AGCO","AGP","ALGT","AM","AMBA","ARRS","ARW","ATGE","ATW","AVT","BHI","BIG","BW","CAKE","CC","CFFN","CHRS","CISN","CNC","COG","CRI","CUB","DAN","FHB","FI","FII","FL","FLE","GNTX","GPK","HMHC","HMN","HP","IDCC","ISBC","MATX","MCY","MKSI","MTN","NBL","NFX","NOV","OSK","PTEN","R","RCII","ROSE","ROST","RS","RSH","SAIC","SAVE","SIG","SM","TEN","THO","THS","TRN","TWI","VAL","VECO","VG","VMI","VNOM","VSTO","WDC","XEC"
2017-05-01,5.93,0,2.8,0,2.46,0,0,9.57,4.34,0,0,6.67,0,0,7.14,0,0,0,0,0,0,0,0,2.77,3.17,0,0,0,0,0,0,0,5.52,0,3.77,3.73,0,0,0,0,0,6.26,0,0,0,4.32,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,4.09,0,0,0,2.29,9.24,5.71
2017-06-01,5.93,0,2.8,0,2.46,0,0,9.57,4.34,0,0,6.67,0,0,7.14,0,0,0,0,0,0,0,0,2.77,3.17,0,0,0,0,0,0,0,5.52,0,3.77,3.73,0,0,0,0,0,6.26,0,0,0,4.32,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,4.09,0,0,0,2.29,9.24,5.71
2017-07-01,4.22,0,2.65,0,6.1,0,0,10.02,4.42,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,3.77,2.73,0,0,1.35,1.91,0,0,0,6.03,0,5.24,4.33,0,0,0,0,0,7.66,0,0,0,5.63,0,0,0,0,0,0,0,0,0,5.08,0,0,0,0,0,0,4.41,0,0,0,0,9.36,7.99
2017-08-01,4.22,0,2.65,0,6.1,0,0,10.02,4.42,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,3.77,2.73,0,0,1.35,1.91,0,0,0,6.03,0,5.24,4.33,0,0,0,0,0,7.66,0,0,0,5.63,0,0,0,0,0,0,0,0,0,5.08,0,0,0,0,0,0,4.41,0,0,0,0,9.36,7.99
2017-09-01,4.22,0,2.65,0,6.1,0,0,10.02,4.42,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,3.77,2.73,0,0,1.35,1.91,0,0,0,6.03,0,5.24,4.33,0,0,0,0,0,7.66,0,0,0,5.63,0,0,0,0,0,0,0,0,0,5.08,0,0,0,0,0,0,4.41,0,0,0,0,9.36,7.99
2017-10-01,3.86,0,1.95,0,6.36,0,0,5.79,3.58,0,0,7.23,0,0,0,0,0,1.45,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,4.51,0,3.69,6.99,0,0,0,0,0,8.41,0,0,0,6.6,0,0,0,0,0,0,0,4.24,0,6.76,2.01,0,0,0,0,0,2.45,0,0,0,0,7.3,9.18
2017-11-01,3.86,0,1.95,0,6.36,0,0,5.79,3.58,0,0,7.23,0,0,0,0,0,1.45,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,4.51,0,3.69,6.99,0,0,0,0,0,8.41,0,0,0,6.6,0,0,0,0,0,0,0,4.24,0,6.76,2.01,0,0,0,0,0,2.45,0,0,0,0,7.3,9.18
2017-12-01,3.86,0,1.95,0,6.36,0,0,5.79,3.58,0,0,7.23,0,0,0,0,0,1.45,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,4.51,0,3.69,6.99,0,0,0,0,0,8.41,0,0,0,6.6,0,0,0,0,0,0,0,4.24,0,6.76,2.01,0,0,0,0,0,2.45,0,0,0,0,7.3,9.18
2018-01-01,5.17,0,1.89,0,6.78,0,0,6.98,2.49,0,0,6.75,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,1.99,0,0,0,0,0,2.41,0,2.79,6.95,0,0,0,0,0,6.94,0,0,0,3.8,0,0,0,0,0,0,0,2.8,0,6.73,3.04,0,0,0,0,0,3.05,0,0,0,0,8.06,7.05
2018-02-01,5.17,0,1.89,0,6.78,0,0,6.98,2.49,0,0,6.75,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,1.99,0,0,0,0,0,2.41,0,2.79,6.95,0,0,0,0,0,6.94,0,0,0,3.8,0,0,0,0,0,0,0,2.8,0,6.73,3.04,0,0,0,0,0,3.05,0,0,0,0,8.06,7.05
2018-03-01,5.17,0,1.89,0,6.78,0,0,6.98,2.49,0,0,6.75,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,1.99,0,0,0,0,0,2.41,0,2.79,6.95,0,0,0,0,0,6.94,0,0,0,3.8,0,0,0,0,0,0,0,2.8,0,6.73,3.04,0,0,0,0,0,3.05,0,0,0,0,8.06,7.05
2018-04-01,4.61,0,3.26,0,7.18,0,0,7.05,0,0,0,7.23,0,0,0,0,0,3.47,0,2.08,0,0,0,0,0,0,0,0,0,0,2.14,3.93,0,0,0,7.9,0,0.85,0,0,0,5.45,0,0,0,3.8,0,0,0,0,0,0,0,4.45,0,8.51,3.46,0,0,0,0,0,2.81,0,0,0,0,7.42,8.61
2018-05-01,4.61,0,3.26,0,7.18,0,0,7.05,0,0,0,7.23,0,0,0,0,0,3.47,0,2.08,0,0,0,0,0,0,0,0,0,0,2.14,3.93,0,0,0,7.9,0,0.85,0,0,0,5.45,0,0,0,3.8,0,0,0,0,0,0,0,4.45,0,8.51,3.46,0,0,0,0,0,2.81,0,0,0,0,7.42,8.61
2018-06-01,4.61,0,3.26,0,7.18,0,0,7.05,0,0,0,7.23,0,0,0,0,0,3.47,0,2.08,0,0,0,0,0,0,0,0,0,0,2.14,3.93,0,0,0,7.9,0,0.85,0,0,0,5.45,0,0,0,3.8,0,0,0,0,0,0,0,4.45,0,8.51,3.46,0,0,0,0,0,2.81,0,0,0,0,7.42,8.61
2018-07-01,3.13,0,4.73,0,7.72,0,0,7.2,1.44,0,0,6.3,0,0,0,0,0,3.69,0,1.92,0,0,0,0,3.5,0,4.07,0,0,0,3.37,5.29,0,0,0,7.01,0,0,0,0,0,6.5,0,0,0,5.5,0,0,0,0,0,0,0,1.98,0,6.33,0,0,0,0,0,0,0,0,0,0,0,8.05,8.49
2018-08-01,3.13,0,4.73,0,7.72,0,0,7.2,1.44,0,0,6.3,0,0,0,0,0,3.69,0,1.92,0,0,0,0,3.5,0,4.07,0,0,0,3.37,5.29,0,0,0,7.01,0,0,0,0,0,6.5,0,0,0,5.5,0,0,0,0,0,0,0,1.98,0,6.33,0,0,0,0,0,0,0,0,0,0,0,8.05,8.49
2018-09-01,3.13,0,4.73,0,7.72,0,0,7.2,1.44,0,0,6.3,0,0,0,0,0,3.69,0,1.92,0,0,0,0,3.5,0,4.07,0,0,0,3.37,5.29,0,0,0,7.01,0,0,0,0,0,6.5,0,0,0,5.5,0,0,0,0,0,0,0,1.98,0,6.33,0,0,0,0,0,0,0,0,0,0,0,8.05,8.49
2018-10-01,3.89,0,5.64,0,6.78,0,3.37,0,1.84,0,0,7.08,0,0,0,0,0,5.02,0,2.04,0,0,2.33,0,0,1.92,4.77,0,0,0,0,3.22,0,0,0,6.95,4.52,0,0,0,0,6.26,0,0,0,5.74,0,0,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,0,0,0,0,7.52,7.1
2018-11-01,3.89,0,5.64,0,6.78,0,3.37,0,1.84,0,0,7.08,0,0,0,0,0,5.02,0,2.04,0,0,2.33,0,0,1.92,4.77,0,0,0,0,3.22,0,0,0,6.95,4.52,0,0,0,0,6.26,0,0,0,5.74,0,0,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,0,0,0,0,7.52,7.1
2018-12-01,3.89,0,5.64,0,6.78,0,3.37,0,1.84,0,0,7.08,0,0,0,0,0,5.02,0,2.04,0,0,2.33,0,0,1.92,4.77,0,0,0,0,3.22,0,0,0,6.95,4.52,0,0,0,0,6.26,0,0,0,5.74,0,0,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,0,0,0,0,7.52,7.1
2019-01-01,3.25,0,4.34,0,5.48,0,3.64,0,0,0,0,6.55,0,0,0,0,0,4.84,0,0,0,0,2.28,0,3.38,3.12,5.06,0,0,0,0,3.41,0,0,0,5.63,4.96,0,0,2.93,0,4.45,0,0,0,4.89,2.25,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,7.9,7.18
2019-02-01,3.25,0,4.34,0,5.48,0,3.64,0,0,0,0,6.55,0,0,0,0,0,4.84,0,0,0,0,2.28,0,3.38,3.12,5.06,0,0,0,0,3.41,0,0,0,5.63,4.96,0,0,2.93,0,4.45,0,0,0,4.89,2.25,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,7.9,7.18
2019-03-01,3.25,0,4.34,0,5.48,0,3.64,0,0,0,0,6.55,0,0,0,0,0,4.84,0,0,0,0,2.28,0,3.38,3.12,5.06,0,0,0,0,3.41,0,0,0,5.63,4.96,0,0,2.93,0,4.45,0,0,0,4.89,2.25,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,7.9,7.18
2019-04-01,3.94,0,3.4,0,6.86,0,3.35,0,0,0,0,4.01,0,0,0,2.99,0,5.09,0,0,0,0,3.19,0,5.07,3.49,2.76,0,0,0,0,3.42,0,0,0,7.2,5.79,0,0,4.49,0,5.04,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,5.26,7.86
2019-05-01,3.94,0,3.4,0,6.86,0,3.35,0,0,0,0,4.01,0,0,0,2.99,0,5.09,0,0,0,0,3.19,0,5.07,3.49,2.76,0,0,0,0,3.42,0,0,0,7.2,5.79,0,0,4.49,0,5.04,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,5.26,7.86
2019-06-01,3.94,0,3.4,0,6.86,0,3.35,0,0,0,0,4.01,0,0,0,2.99,0,5.09,0,0,0,0,3.19,0,5.07,3.49,2.76,0,0,0,0,3.42,0,0,0,7.2,5.79,0,0,4.49,0,5.04,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,5.26,7.86
2019-07-01,5.16,0,2.29,0,7.9,0,3.58,0,4.73,0,0,3.19,0,0,0,4.84,0,5.44,0,2.96,0,0,3.47,0,5.15,3.96,0,0,0,0,0,4.86,0,0,0,8.43,6.57,0,0,3.58,2.57,8.51,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0
2019-08-01,5.16,0,2.29,0,7.9,0,3.58,0,4.73,0,0,3.19,0,0,0,4.84,0,5.44,0,2.96,0,0,3.47,0,5.15,3.96,0,0,0,0,0,4.86,0,0,0,8.43,6.57,0,0,3.58,2.57,8.51,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0
2019-09-01,5.16,0,2.29,0,7.9,0,3.58,0,4.73,0,0,3.19,0,0,0,4.84,0,5.44,0,2.96,0,0,3.47,0,5.15,3.96,0,0,0,0,0,4.86,0,0,0,8.43,6.57,0,0,3.58,2.57,8.51,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0
2019-10-01,4.93,3.34,0,0,9.32,0,2.28,0,3.61,0,0,0,0,0,0,4.57,0,4.18,0,0,5.03,0,4.22,0,4.85,4.18,0,0,0,0,0,4.32,0,0,0,8.87,6.8,0,0,2.35,2.75,9.54,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,4.8,0
2019-11-01,4.93,3.34,0,0,9.32,0,2.28,0,3.61,0,0,0,0,0,0,4.57,0,4.18,0,0,5.03,0,4.22,0,4.85,4.18,0,0,0,0,0,4.32,0,0,0,8.87,6.8,0,0,2.35,2.75,9.54,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,4.8,0
2019-12-01,4.93,3.34,0,0,9.32,0,2.28,0,3.61,0,0,0,0,0,0,4.57,0,4.18,0,0,5.03,0,4.22,0,4.85,4.18,0,0,0,0,0,4.32,0,0,0,8.87,6.8,0,0,2.35,2.75,9.54,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,4.8,0
2020-01-01,3.19,4.76,2.66,0,0,0,3.31,0,2.81,0,0,0,0,0,0,0,0,0,0,0,8.37,0,2.83,0,4.33,0,0,0,0,0,0,6.68,0,0,0,10.79,6.43,0,0,1.83,2.32,7.31,0,0,3.34,0,0,0,0,0,0,0,6.34,0,0,0,0,0,5.43,0,0,0,0,7.9,0,1.99,0,5.58,0
2020-02-01,3.19,4.76,2.66,0,0,0,3.31,0,2.81,0,0,0,0,0,0,0,0,0,0,0,8.37,0,2.83,0,4.33,0,0,0,0,0,0,6.68,0,0,0,10.79,6.43,0,0,1.83,2.32,7.31,0,0,3.34,0,0,0,0,0,0,0,6.34,0,0,0,0,0,5.43,0,0,0,0,7.9,0,1.99,0,5.58,0
2020-03-01,3.19,4.76,2.66,0,0,0,3.31,0,2.81,0,0,0,0,0,0,0,0,0,0,0,8.37,0,2.83,0,4.33,0,0,0,0,0,0,6.68,0,0,0,10.79,6.43,0,0,1.83,2.32,7.31,0,0,3.34,0,0,0,0,0,0,0,6.34,0,0,0,0,0,5.43,0,0,0,0,7.9,0,1.99,0,5.58,0
