Date,GRBK
2007-11-09,66.71018199999999
2007-11-12,63.838119999999996
2007-11-13,60.83551
2007-11-14,64.62140699999999
2007-11-15,63.838119999999996
2007-11-16,65.27415500000001
2007-11-19,60.83551
2007-11-20,56.135768999999996
2007-11-21,55.091384999999995
2007-11-23,52.741516000000004
2007-11-26,54.569191000000004
2007-11-27,55.613579
2007-11-28,54.960834999999996
2007-11-29,63.185379000000005
2007-11-30,65.1436
2007-12-03,66.579636
2007-12-04,68.66840400000001
2007-12-05,69.582245
2007-12-06,67.49346899999999
2007-12-07,65.013054
2007-12-10,68.276764
2007-12-11,70.234985
2007-12-12,71.40992
2007-12-13,73.890343
2007-12-14,79.634468
2007-12-17,81.46214300000001
2007-12-18,81.33159599999999
2007-12-19,82.89817
2007-12-20,89.81723000000001
2007-12-21,92.558746
2007-12-24,95.16971600000001
2007-12-26,92.689293
2007-12-27,90.078331
2007-12-28,89.16449
2007-12-31,91.775459
2008-01-02,91.12271899999999
2008-01-03,94.516968
2008-01-04,94.125328
2008-01-07,94.386421
2008-01-08,95.039162
2008-01-09,91.253265
2008-01-10,91.12271899999999
2008-01-11,88.772842
2008-01-14,87.859009
2008-01-15,84.595299
2008-01-16,86.16188000000001
2008-01-17,86.94516800000001
2008-01-18,83.420364
2008-01-22,84.203659
2008-01-23,83.420364
2008-01-24,84.203659
2008-01-25,84.8564
2008-01-28,84.8564
2008-01-29,84.72584499999999
2008-01-30,84.073105
2008-01-31,84.203659
2008-02-01,84.203659
2008-02-04,82.637077
2008-02-05,81.07049599999999
2008-02-06,80.939949
2008-02-07,80.939949
2008-02-08,81.85378299999999
2008-02-11,81.201042
2008-02-12,73.10704799999999
2008-02-13,70.887726
2008-02-14,73.759789
2008-02-15,77.545692
2008-02-19,82.767624
2008-02-20,82.11488299999999
2008-02-21,78.72062700000001
2008-02-22,75.848564
2008-02-25,74.93472299999999
2008-02-26,75.06527700000001
2008-02-27,75.06527700000001
2008-02-28,75.06527700000001
2008-02-29,72.976501
2008-03-03,69.190598
2008-03-04,62.793735999999996
2008-03-05,63.315926
2008-03-06,57.441254
2008-03-07,55.483028000000004
2008-03-10,53.524803000000006
2008-03-11,57.441254
2008-03-12,58.093993999999995
2008-03-13,56.135768999999996
2008-03-14,52.349869
2008-03-17,51.436031
2008-03-18,53.7859
2008-03-19,49.869453
2008-03-20,53.524803000000006
2008-03-24,58.22454499999999
2008-03-25,58.746735
2008-03-26,59.921673
2008-03-27,62.010445
2008-03-28,63.185379000000005
2008-03-31,59.791121999999994
2008-04-01,62.010445
2008-04-02,61.749348
2008-04-03,62.010445
2008-04-04,62.010445
2008-04-07,61.749348
2008-04-08,60.96605699999999
2008-04-09,59.00783199999999
2008-04-10,59.791121999999994
2008-04-11,58.746735
2008-04-14,55.744125
2008-04-15,54.177547
2008-04-16,52.741516000000004
2008-04-17,53.7859
2008-04-18,53.7859
2008-04-21,53.655354
2008-04-22,50.391644
2008-04-23,54.177547
2008-04-24,52.872063
2008-04-25,54.830288
2008-04-28,52.872063
2008-04-29,50.913837
2008-04-30,52.088772
2008-05-01,51.958225
2008-05-02,54.308094
2008-05-05,51.436031
2008-05-06,51.044388
2008-05-07,51.436031
2008-05-08,49.34726
2008-05-09,49.477806
2008-05-12,49.869453
2008-05-13,51.044388
2008-05-14,47.519581
2008-05-15,46.344646000000004
2008-05-16,43.733681
2008-05-19,47.780678
2008-05-20,49.477806
2008-05-21,51.566578
2008-05-22,52.872063
2008-05-23,54.569191000000004
2008-05-27,53.655354
2008-05-28,54.438641000000004
2008-05-29,54.699738
2008-05-30,57.049609999999994
2008-06-02,56.135768999999996
2008-06-03,64.751961
2008-06-04,59.39947900000001
2008-06-05,61.227154000000006
2008-06-06,61.87989399999999
2008-06-09,57.441254
2008-06-10,53.002609
2008-06-11,50.913837
2008-06-12,38.642296
2008-06-13,40.731071
2008-06-16,43.342037
2008-06-17,40.078327
2008-06-18,38.250652
2008-06-19,39.817234
2008-06-20,39.947781
2008-06-23,39.16449
2008-06-24,38.250652
2008-06-25,34.203655
2008-06-26,33.550915
2008-06-27,33.942558
2008-06-30,33.289818
2008-07-01,33.942558
2008-07-02,33.942558
2008-07-03,33.942558
2008-07-07,34.856396000000004
2008-07-08,34.725849
2008-07-09,33.550915
2008-07-10,32.89817
2008-07-11,32.767624
2008-07-14,33.028721000000004
2008-07-15,32.89817
2008-07-16,33.942558
2008-07-17,32.767624
2008-07-18,34.073109
2008-07-21,33.681461
2008-07-22,33.159267
2008-07-23,33.942558
2008-07-24,32.89817
2008-07-25,33.028721000000004
2008-07-28,33.420364
2008-07-29,32.89817
2008-07-30,32.89817
2008-07-31,33.550915
2008-08-01,33.289818
2008-08-04,33.159267
2008-08-05,32.767624
2008-08-06,32.767624
2008-08-07,33.420364
2008-08-08,33.942558
2008-08-11,32.89817
2008-08-12,12.140992
2008-08-13,16.971279
2008-08-14,23.498695
2008-08-15,20.887728
2008-08-18,18.276761999999998
2008-08-19,17.75457
2008-08-20,16.840730999999998
2008-08-21,15.926893
2008-08-22,15.535248000000001
2008-08-25,14.882506
2008-08-26,14.751957999999998
2008-08-27,13.838120000000002
2008-08-28,15.535248000000001
2008-08-29,18.537859
2008-09-02,16.840730999999998
2008-09-03,16.710182
2008-09-04,15.926893
2008-09-05,16.057442
2008-09-08,16.318539
2008-09-09,13.707572
2008-09-10,13.185379000000001
2008-09-11,12.793733999999999
2008-09-12,13.185379000000001
2008-09-15,12.271541000000001
2008-09-16,11.879895
2008-09-17,9.399478
2008-09-18,11.488251
2008-09-19,11.879895
2008-09-22,11.227153999999999
2008-09-23,10.313316
2008-09-24,9.268929
2008-09-25,8.877285
2008-09-26,8.616188000000001
2008-09-29,7.832897999999999
2008-09-30,7.049608
2008-10-01,7.441253
2008-10-02,7.571802000000001
2008-10-03,6.13577
2008-10-06,6.919060000000001
2008-10-07,6.919060000000001
2008-10-08,6.13577
2008-10-09,5.35248
2008-10-10,5.483029
2008-10-13,5.744125
2008-10-14,5.744125
2008-10-15,4.960834999999999
2008-10-16,4.830287
2008-10-17,4.960834999999999
2008-10-20,5.35248
2008-10-21,5.483029
2008-10-22,5.483029
2008-10-23,6.6579630000000005
2008-10-24,6.13577
2008-10-27,5.874674
2008-10-28,7.832897999999999
2008-10-29,8.355091
2008-10-30,6.6579630000000005
2008-10-31,6.788512
2008-11-03,6.527415
2008-11-04,7.441253
2008-11-05,9.530026
2008-11-06,8.355091
2008-11-07,7.441253
2008-11-10,5.613576999999999
2008-11-11,5.874674
2008-11-12,4.960834999999999
2008-11-13,6.005222
2008-11-14,5.744125
2008-11-17,5.874674
2008-11-18,5.091384
2008-11-19,4.046998
2008-11-20,4.3080940000000005
2008-11-21,4.438643
2008-11-24,5.221932
2008-11-25,5.091384
2008-11-26,4.960834999999999
2008-11-28,5.483029
2008-12-01,4.3080940000000005
2008-12-02,5.091384
2008-12-03,5.221932
2008-12-04,4.438643
2008-12-05,5.221932
2008-12-08,5.613576999999999
2008-12-09,5.221932
2008-12-10,5.613576999999999
2008-12-11,5.221932
2008-12-12,4.830287
2008-12-15,4.699739
2008-12-16,5.613576999999999
2008-12-17,4.960834999999999
2008-12-18,5.483029
2008-12-19,5.483029
2008-12-22,6.13577
2008-12-23,5.35248
2008-12-24,4.1775459999999995
2008-12-26,5.35248
2008-12-29,4.960834999999999
2008-12-30,4.569191
2008-12-31,4.569191
2009-01-02,5.091384
2009-01-05,5.35248
2009-01-06,5.744125
2009-01-07,5.874674
2009-01-08,6.13577
2009-01-09,5.874674
2009-01-12,6.13577
2009-01-13,6.005222
2009-01-14,5.091384
2009-01-15,6.13577
2009-01-16,6.005222
2009-01-20,5.091384
2009-01-21,5.744125
2009-01-22,5.221932
2009-01-23,5.35248
2009-01-26,5.221932
2009-01-27,5.221932
2009-01-28,5.221932
2009-01-29,5.221932
2009-01-30,5.35248
2009-02-02,5.483029
2009-02-03,5.35248
2009-02-04,5.35248
2009-02-05,5.221932
2009-02-06,4.699739
2009-02-09,5.483029
2009-02-10,5.221932
2009-02-11,4.960834999999999
2009-02-12,5.35248
2009-02-13,5.35248
2009-02-17,4.569191
2009-02-18,4.046998
2009-02-19,5.221932
2009-02-20,4.830287
2009-02-23,4.1775459999999995
2009-02-24,4.1775459999999995
2009-02-25,4.1775459999999995
2009-02-26,4.3080940000000005
2009-02-27,4.1775459999999995
2009-03-02,4.569191
2009-03-03,4.046998
2009-03-04,4.1775459999999995
2009-03-05,4.1775459999999995
2009-03-06,4.569191
2009-03-09,3.7859010000000004
2009-03-10,3.7859010000000004
2009-03-11,3.394256
2009-03-12,3.9164489999999996
2009-03-13,4.569191
2009-03-16,4.438643
2009-03-17,4.046998
2009-03-18,4.3080940000000005
2009-03-19,4.830287
2009-03-20,4.960834999999999
2009-03-23,4.960834999999999
2009-03-24,4.699739
2009-03-25,4.830287
2009-03-26,5.091384
2009-03-27,4.960834999999999
2009-03-30,4.699739
2009-03-31,4.830287
2009-04-01,4.438643
2009-04-02,4.438643
2009-04-03,3.9164489999999996
2009-04-06,4.3080940000000005
2009-04-07,4.1775459999999995
2009-04-08,3.7859010000000004
2009-04-09,4.046998
2009-04-13,4.1775459999999995
2009-04-14,3.7859010000000004
2009-04-15,4.1775459999999995
2009-04-16,3.9164489999999996
2009-04-17,3.9164489999999996
2009-04-20,3.9164489999999996
2009-04-21,3.7859010000000004
2009-04-22,3.2637080000000003
2009-04-23,4.046998
2009-04-24,3.655353
2009-04-27,4.1775459999999995
2009-04-28,4.1775459999999995
2009-04-29,4.1775459999999995
2009-04-30,4.046998
2009-05-01,4.1775459999999995
2009-05-04,4.046998
2009-05-05,6.13577
2009-05-06,8.224542999999999
2009-05-07,9.399478
2009-05-08,15.796345
2009-05-11,18.929504
2009-05-12,15.535248000000001
2009-05-13,12.924282
2009-05-14,10.443864
2009-05-15,10.574411999999999
2009-05-18,8.877285
2009-05-19,9.530026
2009-05-20,10.443864
2009-05-21,9.530026
2009-05-22,8.877285
2009-05-26,9.138380999999999
2009-05-27,9.399478
2009-05-28,9.007833
2009-05-29,7.832897999999999
2009-06-01,8.48564
2009-06-02,8.093995
2009-06-03,7.963447
2009-06-04,7.963447
2009-06-05,7.832897999999999
2009-06-08,7.832897999999999
2009-06-09,8.224542999999999
2009-06-10,9.399478
2009-06-11,10.835509
2009-06-12,10.966058
2009-06-15,10.835509
2009-06-16,10.443864
2009-06-17,10.443864
2009-06-18,10.443864
2009-06-19,9.530026
2009-06-22,8.48564
2009-06-23,9.007833
2009-06-24,7.571802000000001
2009-06-25,8.224542999999999
2009-06-26,8.48564
2009-06-29,8.224542999999999
2009-06-30,8.224542999999999
2009-07-01,9.791122
2009-07-02,9.399478
2009-07-06,8.616188000000001
2009-07-07,8.746737
2009-07-08,8.093995
2009-07-09,7.832897999999999
2009-07-10,7.832897999999999
2009-07-13,7.963447
2009-07-14,8.224542999999999
2009-07-15,7.441253
2009-07-16,7.70235
2009-07-17,7.963447
2009-07-20,7.832897999999999
2009-07-21,7.571802000000001
2009-07-22,7.571802000000001
2009-07-23,7.70235
2009-07-24,8.224542999999999
2009-07-27,7.70235
2009-07-28,8.093995
2009-07-29,7.963447
2009-07-30,7.571802000000001
2009-07-31,7.832897999999999
2009-08-03,7.832897999999999
2009-08-04,7.832897999999999
2009-08-05,7.832897999999999
2009-08-06,7.70235
2009-08-07,7.571802000000001
2009-08-10,8.224542999999999
2009-08-11,8.355091
2009-08-12,8.877285
2009-08-13,9.007833
2009-08-14,8.48564
2009-08-17,7.832897999999999
2009-08-18,8.616188000000001
2009-08-19,8.355091
2009-08-20,8.093995
2009-08-21,8.093995
2009-08-24,8.877285
2009-08-25,8.355091
2009-08-26,8.355091
2009-08-27,8.093995
2009-08-28,8.093995
2009-08-31,7.963447
2009-09-01,8.355091
2009-09-02,7.963447
2009-09-03,8.093995
2009-09-04,8.093995
2009-09-08,10.052219000000001
2009-09-09,9.791122
2009-09-10,9.660574
2009-09-11,9.399478
2009-09-14,9.007833
2009-09-15,9.399478
2009-09-16,10.052219000000001
2009-09-17,9.921671
2009-09-18,8.877285
2009-09-21,8.877285
2009-09-22,9.268929
2009-09-23,8.746737
2009-09-24,8.746737
2009-09-25,8.877285
2009-09-28,9.007833
2009-09-29,9.399478
2009-09-30,8.877285
2009-10-01,13.315926999999999
2009-10-02,13.707572
2009-10-05,12.010444
2009-10-06,11.096605
2009-10-07,11.096605
2009-10-08,10.966058
2009-10-09,12.140992
2009-10-12,13.185379000000001
2009-10-13,16.057442
2009-10-14,16.057442
2009-10-15,15.143603
2009-10-16,15.013055
2009-10-19,16.318539
2009-10-20,18.015665
2009-10-21,19.582245
2009-10-22,16.710182
2009-10-23,16.318539
2009-10-26,15.926893
2009-10-27,14.882506
2009-10-28,13.968668
2009-10-29,15.274151999999999
2009-10-30,15.535248000000001
2009-11-02,16.318539
2009-11-03,15.665795999999999
2009-11-04,16.18799
2009-11-05,16.579634
2009-11-06,17.493473
2009-11-09,18.929504
2009-11-10,19.712792999999998
2009-11-11,21.148825
2009-11-12,23.629242
2009-11-13,17.493473
2009-11-16,19.321148
2009-11-17,19.321148
2009-11-18,18.668407000000002
2009-11-19,18.798956
2009-11-20,19.843342
2009-11-23,19.060053
2009-11-24,21.671019
2009-11-25,26.109661
2009-11-27,26.631853000000003
2009-11-30,25.195822
2009-12-01,34.725849
2009-12-02,46.605743
2009-12-03,40.861618
2009-12-04,37.989554999999996
2009-12-07,44.255875
2009-12-08,44.125328
2009-12-09,46.475196999999994
2009-12-10,49.216709
2009-12-11,47.519581
2009-12-14,41.644909000000006
2009-12-15,43.080940000000005
2009-12-16,40.600521
2009-12-17,42.036552
2009-12-18,40.600521
2009-12-21,40.078327
2009-12-22,37.989554999999996
2009-12-23,38.120106
2009-12-24,38.250652
2009-12-28,35.900784
2009-12-29,37.467361
2009-12-30,36.03133
2009-12-31,35.37859
2010-01-04,39.033943
2010-01-05,45.300262
2010-01-06,45.561359
2010-01-07,42.558746
2010-01-08,44.647518
2010-01-11,53.916451
2010-01-12,49.608356
2010-01-13,46.997391
2010-01-14,43.733681
2010-01-15,43.994778000000004
2010-01-19,43.733681
2010-01-20,42.036552
2010-01-21,43.472584000000005
2010-01-22,41.122715
2010-01-25,39.556137
2010-01-26,41.122715
2010-01-27,40.339424
2010-01-28,40.731071
2010-01-29,40.208878000000006
2010-02-01,39.686684
2010-02-02,43.080940000000005
2010-02-03,41.122715
2010-02-04,39.947781
2010-02-05,36.16188
2010-02-08,37.075718
2010-02-09,39.425587
2010-02-10,36.814621
2010-02-11,36.553523999999996
2010-02-12,36.03133
2010-02-16,37.075718
2010-02-17,36.553523999999996
2010-02-18,36.16188
2010-02-19,36.292427
2010-02-22,39.033943
2010-02-23,38.511749
2010-02-24,38.120106
2010-02-25,36.814621
2010-02-26,37.859009
2010-03-01,36.03133
2010-03-02,36.422977
2010-03-03,36.945171
2010-03-04,36.814621
2010-03-05,38.120106
2010-03-08,38.381203
2010-03-09,36.814621
2010-03-10,35.900784
2010-03-11,37.336815
2010-03-12,37.728458
2010-03-15,37.206264000000004
2010-03-16,36.945171
2010-03-17,36.553523999999996
2010-03-18,36.945171
2010-03-19,36.945171
2010-03-22,38.903393
2010-03-23,41.644909000000006
2010-03-24,40.469975
2010-03-25,38.511749
2010-03-26,38.381203
2010-03-29,40.208878000000006
2010-03-30,42.819843
2010-03-31,38.381203
2010-04-01,37.989554999999996
2010-04-05,40.992168
2010-04-06,40.339424
2010-04-07,38.903393
2010-04-08,39.556137
2010-04-09,39.16449
2010-04-12,39.686684
2010-04-13,38.903393
2010-04-14,39.033943
2010-04-15,39.033943
2010-04-16,38.381203
2010-04-19,38.772846
2010-04-20,38.120106
2010-04-21,37.206264000000004
2010-04-22,37.597912
2010-04-23,38.120106
2010-04-26,37.467361
2010-04-27,36.814621
2010-04-28,35.770233000000005
2010-04-29,35.50914
2010-04-30,34.203655
2010-05-03,30.939946999999997
2010-05-04,27.676240999999997
2010-05-05,27.154047
2010-05-06,25.718016
2010-05-07,25.979113
2010-05-10,32.506527
2010-05-11,31.331592999999998
2010-05-12,33.550915
2010-05-13,33.942558
2010-05-14,29.242821000000003
2010-05-17,28.720627
2010-05-18,28.067884000000003
2010-05-19,25.587467
2010-05-20,22.454307999999997
2010-05-21,23.629242
2010-05-24,23.10705
2010-05-25,21.671019
2010-05-26,23.237598000000002
2010-05-27,28.067884000000003
2010-05-28,26.762402
2010-06-01,24.67363
2010-06-02,25.718016
2010-06-03,26.109661
2010-06-04,24.934727
2010-06-07,23.237598000000002
2010-06-08,19.321148
2010-06-09,20.234987
2010-06-10,22.062664
2010-06-11,21.540470000000003
2010-06-14,22.062664
2010-06-15,22.193210999999998
2010-06-16,22.584856
2010-06-17,21.801567000000002
2010-06-18,21.671019
2010-06-21,20.626632999999998
2010-06-22,22.323759
2010-06-23,22.584856
2010-06-24,20.757179
2010-06-25,20.234987
2010-06-28,19.060053
2010-06-29,17.75457
2010-06-30,17.362925
2010-07-01,16.449085
2010-07-02,15.404698999999999
2010-07-06,14.360313
2010-07-07,15.535248000000001
2010-07-08,16.18799
2010-07-09,16.18799
2010-07-12,16.318539
2010-07-13,15.926893
2010-07-14,15.665795999999999
2010-07-15,20.626632999999998
2010-07-16,19.190601
2010-07-19,17.624022
2010-07-20,18.929504
2010-07-21,18.668407000000002
2010-07-22,18.929504
2010-07-23,20.626632999999998
2010-07-26,19.060053
2010-07-27,19.712792999999998
2010-07-28,20.365536
2010-07-29,19.582245
2010-07-30,20.234987
2010-08-02,19.712792999999998
2010-08-03,17.885117
2010-08-04,16.840730999999998
2010-08-05,16.971279
2010-08-06,15.926893
2010-08-09,16.057442
2010-08-10,15.013055
2010-08-11,16.579634
2010-08-12,16.971279
2010-08-13,17.624022
2010-08-16,16.971279
2010-08-17,16.579634
2010-08-18,17.362925
2010-08-19,16.971279
2010-08-20,16.840730999999998
2010-08-23,16.971279
2010-08-24,16.18799
2010-08-25,15.796345
2010-08-26,15.404698999999999
2010-08-27,15.013055
2010-08-30,15.535248000000001
2010-08-31,15.274151999999999
2010-09-01,15.535248000000001
2010-09-02,15.535248000000001
2010-09-03,15.796345
2010-09-07,16.579634
2010-09-08,16.318539
2010-09-09,15.796345
2010-09-10,16.18799
2010-09-13,16.18799
2010-09-14,16.057442
2010-09-15,15.404698999999999
2010-09-16,15.274151999999999
2010-09-17,15.143603
2010-09-20,17.493473
2010-09-21,25.848564
2010-09-22,25.979113
2010-09-23,24.543081
2010-09-24,21.932116
2010-09-27,28.981724
2010-09-28,26.762402
2010-09-29,25.848564
2010-09-30,25.979113
2010-10-01,24.281984
2010-10-04,25.456919
2010-10-05,31.331592999999998
2010-10-06,36.945171
2010-10-07,37.989554999999996
2010-10-08,36.16188
2010-10-11,35.50914
2010-10-12,36.553523999999996
2010-10-13,36.16188
2010-10-14,34.203655
2010-10-15,33.159267
2010-10-18,31.070496000000002
2010-10-19,28.981724
2010-10-20,29.503915999999997
2010-10-21,29.373367
2010-10-22,27.806789000000002
2010-10-25,27.284595
2010-10-26,26.370758000000002
2010-10-27,28.459529999999997
2010-10-28,30.287207000000002
2010-10-29,29.242821000000003
2010-11-01,26.762402
2010-11-02,26.762402
2010-11-03,26.501305
2010-11-04,28.981724
2010-11-05,28.328981
2010-11-08,28.198433
2010-11-09,29.242821000000003
2010-11-10,28.459529999999997
2010-11-11,28.851175
2010-11-12,27.545692
2010-11-15,27.545692
2010-11-16,26.370758000000002
2010-11-17,26.370758000000002
2010-11-18,26.762402
2010-11-19,24.934727
2010-11-22,24.67363
2010-11-23,22.845953
2010-11-24,23.237598000000002
2010-11-26,23.890339
2010-11-29,23.10705
2010-11-30,21.671019
2010-12-01,21.540470000000003
2010-12-02,19.321148
2010-12-03,18.146214
2010-12-06,21.409922
2010-12-07,21.148825
2010-12-08,20.496084
2010-12-09,21.148825
2010-12-10,22.193210999999998
2010-12-13,21.409922
2010-12-14,20.365536
2010-12-15,19.843342
2010-12-16,20.234987
2010-12-17,22.454307999999997
2010-12-20,24.934727
2010-12-21,25.979113
2010-12-22,21.671019
2010-12-23,21.671019
2010-12-27,21.148825
2010-12-28,21.932116
2010-12-29,21.409922
2010-12-30,21.148825
2010-12-31,22.715405
2011-01-03,21.279373
2011-01-04,22.193210999999998
2011-01-05,22.062664
2011-01-06,20.496084
2011-01-07,19.712792999999998
2011-01-10,19.582245
2011-01-11,19.060053
2011-01-12,18.146214
2011-01-13,17.75457
2011-01-14,18.015665
2011-01-18,17.232376000000002
2011-01-19,16.710182
2011-01-20,14.751957999999998
2011-01-21,14.751957999999998
2011-01-24,14.229764999999999
2011-01-25,13.707572
2011-01-26,16.971279
2011-01-27,17.362925
2011-01-28,16.18799
2011-01-31,14.882506
2011-02-01,14.099216
2011-02-02,14.229764999999999
2011-02-03,14.229764999999999
2011-02-04,12.271541000000001
2011-02-07,10.704961
2011-02-08,11.618799000000001
2011-02-09,14.621410000000001
2011-02-10,13.707572
2011-02-11,13.707572
2011-02-14,12.924282
2011-02-15,12.402089
2011-02-16,12.402089
2011-02-17,12.010444
2011-02-18,12.402089
2011-02-22,12.402089
2011-02-23,12.140992
2011-02-24,11.749348
2011-02-25,11.488251
2011-02-28,11.227153999999999
2011-03-01,11.227153999999999
2011-03-02,11.879895
2011-03-03,12.402089
2011-03-04,12.402089
2011-03-07,13.054831
2011-03-08,12.793733999999999
2011-03-09,12.140992
2011-03-10,11.618799000000001
2011-03-11,11.618799000000001
2011-03-14,11.227153999999999
2011-03-15,10.443864
2011-03-16,10.574411999999999
2011-03-17,10.966058
2011-03-18,10.443864
2011-03-21,11.096605
2011-03-22,11.227153999999999
2011-03-23,11.357702
2011-03-24,11.357702
2011-03-25,11.096605
2011-03-28,11.488251
2011-03-29,10.574411999999999
2011-03-30,10.835509
2011-03-31,10.704961
2011-04-01,10.704961
2011-04-04,9.921671
2011-04-05,9.530026
2011-04-06,9.921671
2011-04-07,9.921671
2011-04-08,9.921671
2011-04-11,9.399478
2011-04-12,9.138380999999999
2011-04-13,9.007833
2011-04-14,8.355091
2011-04-15,8.224542999999999
2011-04-18,8.224542999999999
2011-04-19,8.355091
2011-04-20,8.616188000000001
2011-04-21,8.616188000000001
2011-04-25,9.660574
2011-04-26,9.268929
2011-04-27,9.268929
2011-04-28,9.399478
2011-04-29,9.399478
2011-05-02,9.399478
2011-05-03,9.791122
2011-05-04,9.660574
2011-05-05,9.399478
2011-05-06,9.268929
2011-05-09,9.399478
2011-05-10,9.268929
2011-05-11,8.746737
2011-05-12,7.963447
2011-05-13,7.832897999999999
2011-05-16,7.441253
2011-05-17,7.049608
2011-05-18,7.3107050000000005
2011-05-19,7.180157
2011-05-20,7.3107050000000005
2011-05-23,7.049608
2011-05-24,7.3107050000000005
2011-05-25,8.224542999999999
2011-05-26,7.441253
2011-05-27,7.832897999999999
2011-05-31,8.093995
2011-06-01,7.832897999999999
2011-06-02,7.832897999999999
2011-06-03,7.571802000000001
2011-06-06,7.180157
2011-06-07,7.3107050000000005
2011-06-08,6.919060000000001
2011-06-09,7.3107050000000005
2011-06-10,7.180157
2011-06-13,6.6579630000000005
2011-06-14,6.919060000000001
2011-06-15,6.788512
2011-06-16,6.788512
2011-06-17,6.527415
2011-06-20,6.13577
2011-06-21,5.874674
2011-06-22,6.13577
2011-06-23,6.266318
2011-06-24,5.613576999999999
2011-06-27,5.744125
2011-06-28,5.483029
2011-06-29,5.35248
2011-06-30,5.35248
2011-07-01,5.613576999999999
2011-07-05,5.744125
2011-07-06,5.483029
2011-07-07,5.483029
2011-07-08,5.613576999999999
2011-07-11,5.613576999999999
2011-07-12,5.483029
2011-07-13,5.483029
2011-07-14,5.744125
2011-07-15,5.35248
2011-07-18,5.091384
2011-07-19,4.960834999999999
2011-07-20,5.221932
2011-07-21,4.960834999999999
2011-07-22,5.221932
2011-07-25,4.960834999999999
2011-07-26,5.221932
2011-07-27,5.221932
2011-07-28,5.221932
2011-07-29,5.091384
2011-08-01,4.960834999999999
2011-08-02,4.960834999999999
2011-08-03,5.221932
2011-08-04,4.569191
2011-08-05,4.569191
2011-08-08,3.9164489999999996
2011-08-09,4.1775459999999995
2011-08-10,4.3080940000000005
2011-08-11,4.438643
2011-08-12,4.046998
2011-08-15,4.1775459999999995
2011-08-16,4.438643
2011-08-17,4.3080940000000005
2011-08-18,4.1775459999999995
2011-08-19,3.9164489999999996
2011-08-22,3.9164489999999996
2011-08-23,4.046998
2011-08-24,4.046998
2011-08-25,3.655353
2011-08-26,3.7859010000000004
2011-08-29,3.7859010000000004
2011-08-30,3.655353
2011-08-31,3.655353
2011-09-01,3.655353
2011-09-02,3.655353
2011-09-06,3.655353
2011-09-07,3.9164489999999996
2011-09-08,3.655353
2011-09-09,3.655353
2011-09-12,3.7859010000000004
2011-09-13,3.7859010000000004
2011-09-14,3.9164489999999996
2011-09-15,3.7859010000000004
2011-09-16,3.394256
2011-09-19,3.524804
2011-09-20,3.655353
2011-09-21,3.394256
2011-09-22,3.2637080000000003
2011-09-23,2.610966
2011-09-26,2.610966
2011-09-27,2.610966
2011-09-28,2.610966
2011-09-29,2.349869
2011-09-30,2.4804180000000002
2011-10-03,2.349869
2011-10-04,2.0887729999999998
