Date,WCBO
1990-09-14,10.8413
1990-09-17,10.6448
1990-09-18,10.6448
1990-09-19,10.6448
1990-09-20,10.6448
1990-09-21,10.6448
1990-09-24,10.6448
1990-09-25,10.6448
1990-09-26,10.4472
1990-09-27,10.2501
1990-09-28,10.2501
1990-10-01,10.2501
1990-10-02,10.2501
1990-10-03,10.2501
1990-10-04,10.2501
1990-10-05,10.2501
1990-10-08,10.2501
1990-10-09,10.2501
1990-10-10,10.2501
1990-10-11,10.2501
1990-10-12,10.2501
1990-10-15,10.2501
1990-10-16,10.2501
1990-10-17,10.2501
1990-10-18,10.2501
1990-10-19,10.2501
1990-10-22,10.2501
1990-10-23,10.2501
1990-10-24,10.2501
1990-10-25,10.2501
1990-10-26,10.2501
1990-10-29,10.2501
1990-10-30,10.2501
1990-10-31,10.2501
1990-11-01,10.2501
1990-11-02,10.2501
1990-11-05,10.2501
1990-11-06,10.2501
1990-11-07,10.2501
1990-11-08,10.2501
1990-11-09,10.2501
1990-11-12,10.2501
1990-11-13,10.2501
1990-11-14,10.2501
1990-11-15,10.2501
1990-11-16,10.2501
1990-11-19,10.2501
1990-11-20,10.2501
1990-11-21,10.2501
1990-11-23,10.2501
1990-11-26,10.2501
1990-11-27,10.2501
1990-11-28,10.2501
1990-11-29,10.2501
1990-11-30,10.4472
1990-12-03,10.4472
1990-12-04,10.4472
1990-12-05,10.4472
1990-12-06,10.4472
1990-12-07,10.4472
1990-12-10,10.4472
1990-12-11,10.6448
1990-12-12,10.6448
1990-12-13,10.6448
1990-12-14,10.6448
1990-12-17,11.0389
1990-12-18,11.0389
1990-12-19,11.0389
1990-12-20,11.2355
1990-12-21,11.2355
1990-12-24,11.2355
1990-12-26,11.2355
1990-12-27,11.2355
1990-12-28,11.2355
1990-12-31,11.4331
1991-01-02,11.4331
1991-01-03,11.4331
1991-01-04,11.4331
1991-01-07,11.4331
1991-01-08,11.4331
1991-01-09,11.4331
1991-01-10,11.4331
1991-01-11,11.4331
1991-01-14,11.2355
1991-01-15,11.2355
1991-01-16,11.2355
1991-01-17,11.2355
1991-01-18,11.2355
1991-01-21,11.2355
1991-01-22,11.2355
1991-01-23,11.2355
1991-01-24,11.2355
1991-01-25,11.2355
1991-01-28,11.2355
1991-01-29,11.2355
1991-01-30,11.2355
1991-01-31,11.4331
1991-02-01,11.4331
1991-02-04,11.4331
1991-02-05,11.4331
1991-02-06,11.4331
1991-02-07,11.4331
1991-02-08,11.4331
1991-02-11,11.4331
1991-02-12,11.4331
1991-02-13,11.6292
1991-02-14,11.6292
1991-02-15,11.6292
1991-02-19,11.6292
1991-02-20,11.6292
1991-02-21,11.6292
1991-02-22,11.6292
1991-02-25,11.6292
1991-02-26,11.7287
1991-02-27,11.7287
1991-02-28,11.7287
1991-03-01,11.7287
1991-03-04,11.6292
1991-03-05,11.6292
1991-03-06,11.6292
1991-03-07,11.6292
1991-03-08,11.6292
1991-03-11,11.6292
1991-03-12,11.4331
1991-03-13,11.6292
1991-03-14,11.6292
1991-03-15,11.6292
1991-03-18,11.6292
1991-03-19,11.6292
1991-03-20,11.6292
1991-03-21,11.6292
1991-03-22,11.4331
1991-03-25,11.6292
1991-03-26,11.6292
1991-03-27,11.6292
1991-03-28,11.6292
1991-04-01,11.6292
1991-04-02,11.6292
1991-04-03,11.6292
1991-04-04,11.6292
1991-04-05,11.6292
1991-04-08,11.8272
1991-04-09,11.8272
1991-04-10,11.8272
1991-04-11,11.8272
1991-04-12,11.8272
1991-04-15,11.8272
1991-04-16,12.0244
1991-04-17,12.0244
1991-04-18,12.0244
1991-04-19,12.0244
1991-04-22,12.0244
1991-04-23,12.0244
1991-04-24,12.0244
1991-04-25,12.0244
1991-04-26,12.0244
1991-04-29,12.0244
1991-04-30,12.0244
1991-05-01,12.0244
1991-05-02,12.0244
1991-05-03,12.0244
1991-05-06,12.2214
1991-05-07,12.2214
1991-05-08,12.2214
1991-05-09,12.2214
1991-05-10,12.2214
1991-05-13,12.2214
1991-05-14,12.2214
1991-05-15,12.2214
1991-05-16,12.419
1991-05-17,12.419
1991-05-20,12.419
1991-05-21,12.419
1991-05-22,12.419
1991-05-23,12.419
1991-05-24,12.419
1991-05-28,12.419
1991-05-29,12.419
1991-05-30,12.419
1991-05-31,12.419
1991-06-03,12.419
1991-06-04,12.419
1991-06-05,12.419
1991-06-06,12.419
1991-06-07,12.6151
1991-06-10,12.6151
1991-06-11,12.6151
1991-06-12,12.6151
1991-06-13,12.6151
1991-06-14,12.6151
1991-06-17,12.6151
1991-06-18,12.6151
1991-06-19,12.6151
1991-06-20,12.6151
1991-06-21,12.6151
1991-06-24,12.6151
1991-06-25,12.6151
1991-06-26,12.6151
1991-06-27,12.6151
1991-06-28,12.6151
1991-07-01,12.6151
1991-07-02,12.6151
1991-07-03,12.6151
1991-07-05,12.6151
1991-07-08,12.6151
1991-07-09,12.6151
1991-07-10,12.6151
1991-07-11,12.6151
1991-07-12,12.6151
1991-07-15,12.6151
1991-07-16,12.6151
1991-07-17,12.6151
1991-07-18,12.6151
1991-07-19,12.6151
1991-07-22,12.6151
1991-07-23,12.6151
1991-07-24,12.6151
1991-07-25,12.6151
1991-07-26,12.6151
1991-07-29,12.6151
1991-07-30,12.6151
1991-07-31,12.6151
1991-08-01,12.6151
1991-08-02,12.6151
1991-08-05,12.6151
1991-08-06,12.6151
1991-08-07,12.6151
1991-08-08,12.6151
1991-08-09,12.6151
1991-08-12,12.6151
1991-08-13,12.6151
1991-08-14,12.6151
1991-08-15,12.6151
1991-08-16,12.6151
1991-08-19,12.6151
1991-08-20,12.6151
1991-08-21,12.6151
1991-08-22,12.6151
1991-08-23,12.6151
1991-08-26,12.8131
1991-08-27,12.8131
1991-08-28,12.8131
1991-08-29,12.8131
1991-08-30,12.8131
1991-09-03,12.8131
1991-09-04,12.8131
1991-09-05,12.8131
1991-09-06,12.8131
1991-09-09,12.8131
1991-09-10,12.8131
1991-09-11,12.8131
1991-09-12,12.8131
1991-09-13,12.8131
1991-09-16,13.0102
1991-09-17,13.0102
1991-09-18,13.0102
1991-09-19,13.0102
1991-09-20,13.0102
1991-09-23,13.0102
1991-09-24,13.0102
1991-09-25,13.0102
1991-09-26,13.0102
1991-09-27,13.0102
1991-09-30,13.0102
1991-10-01,13.0102
1991-10-02,13.0102
1991-10-03,13.0102
1991-10-04,13.0102
1991-10-07,13.0102
1991-10-08,13.0102
1991-10-09,13.0102
1991-10-10,13.0102
1991-10-11,13.0102
1991-10-14,13.0102
1991-10-15,13.0102
1991-10-16,13.0102
1991-10-17,13.0102
1991-10-18,13.0102
1991-10-21,13.0102
1991-10-22,13.0102
1991-10-23,13.0102
1991-10-24,13.2073
1991-10-25,13.2073
1991-10-28,13.2073
1991-10-29,13.2073
1991-10-30,13.2073
1991-10-31,13.2073
1991-11-01,13.2073
1991-11-04,13.2073
1991-11-05,13.2073
1991-11-06,13.2073
1991-11-07,13.2073
1991-11-08,13.4039
1991-11-11,13.4039
1991-11-12,13.4039
1991-11-13,13.4039
1991-11-14,13.4039
1991-11-15,13.4039
1991-11-18,13.2073
1991-11-19,13.2073
1991-11-20,13.2073
1991-11-21,13.4039
1991-11-22,13.4039
1991-11-25,13.4039
1991-11-26,13.4039
1991-11-27,13.4039
1991-11-29,13.4039
1991-12-02,13.4039
1991-12-03,13.4039
1991-12-04,13.4039
1991-12-05,13.4039
1991-12-06,13.4039
1991-12-09,13.4039
1991-12-10,13.4039
1991-12-11,13.4039
1991-12-12,13.6014
1991-12-13,13.6014
1991-12-16,13.6014
1991-12-17,13.6014
1991-12-18,13.6014
1991-12-19,13.6014
1991-12-20,13.798
1991-12-23,13.798
1991-12-24,13.9956
1991-12-26,13.9956
1991-12-27,13.9956
1991-12-30,13.9956
1991-12-31,13.9956
1992-01-02,13.9956
1992-01-03,14.1926
1992-01-06,14.1926
1992-01-07,14.1926
1992-01-08,14.1926
1992-01-09,14.1926
1992-01-10,14.3898
1992-01-13,14.3898
1992-01-14,14.3898
1992-01-15,14.3898
1992-01-16,14.3898
1992-01-17,14.3898
1992-01-20,14.3898
1992-01-21,14.5868
1992-01-22,14.5868
1992-01-23,14.5868
1992-01-24,14.5868
1992-01-27,14.5868
1992-01-28,14.7835
1992-01-29,14.7835
1992-01-30,14.7835
1992-01-31,14.981
1992-02-03,14.981
1992-02-04,14.981
1992-02-05,14.981
1992-02-06,14.981
1992-02-07,14.981
1992-02-10,14.981
1992-02-11,14.981
1992-02-12,14.981
1992-02-13,14.981
1992-02-14,14.981
1992-02-18,14.981
1992-02-19,14.981
1992-02-20,14.981
1992-02-21,14.981
1992-02-24,14.981
1992-02-25,14.7835
1992-02-26,14.7835
1992-02-27,14.7835
1992-02-28,14.7835
1992-03-02,14.7835
1992-03-03,14.981
1992-03-04,14.981
1992-03-05,14.981
1992-03-06,14.981
1992-03-09,14.981
1992-03-10,14.981
1992-03-11,14.981
1992-03-12,14.981
1992-03-13,14.981
1992-03-16,14.981
1992-03-17,14.981
1992-03-18,14.981
1992-03-19,14.981
1992-03-20,14.981
1992-03-23,14.981
1992-03-24,14.981
1992-03-25,14.981
1992-03-26,14.981
1992-03-27,14.981
1992-03-30,14.981
1992-03-31,14.981
1992-04-01,14.981
1992-04-02,15.1781
1992-04-03,15.1781
1992-04-06,15.1781
1992-04-07,15.1781
1992-04-08,15.1781
1992-04-09,15.1781
1992-04-10,15.1781
1992-04-13,15.1781
1992-04-14,15.1781
1992-04-15,15.3751
1992-04-16,15.3751
1992-04-20,15.3751
1992-04-21,15.3751
1992-04-22,15.7693
1992-04-23,15.7693
1992-04-24,15.7693
1992-04-27,15.7693
1992-04-28,15.7693
1992-04-29,15.7693
1992-04-30,15.7693
1992-05-01,15.9664
1992-05-04,15.9664
1992-05-05,15.9664
1992-05-06,15.9664
1992-05-07,15.9664
1992-05-08,15.9664
1992-05-11,15.9664
1992-05-12,15.9664
1992-05-13,15.9664
1992-05-14,15.9664
1992-05-15,15.9664
1992-05-18,15.9664
1992-05-19,15.9664
1992-05-20,15.9664
1992-05-21,15.9664
1992-05-22,16.163401
1992-05-26,16.163401
1992-05-27,16.361
1992-05-28,16.361
1992-05-29,16.361
1992-06-01,16.361
1992-06-02,16.5576
1992-06-03,16.5576
1992-06-04,16.5576
1992-06-05,16.755198999999998
1992-06-08,16.755198999999998
1992-06-09,16.755198999999998
1992-06-10,16.755198999999998
1992-06-11,16.755198999999998
1992-06-12,16.755198999999998
1992-06-15,16.952299
1992-06-16,17.1493
1992-06-17,17.1493
1992-06-18,16.952299
1992-06-19,16.952299
1992-06-22,
1992-06-23,
1992-06-24,16.945498999999998
1992-06-25,
1992-06-26,
1992-06-29,
1992-06-30,
1992-07-01,
1992-07-02,
1992-07-06,
1992-07-07,
1992-07-08,
1992-07-09,16.945498999999998
1992-07-10,
1992-07-13,
1992-07-14,
1992-07-15,
1992-07-16,18.007
1992-07-17,18.627501000000002
1992-07-20,
1992-07-21,
1992-07-22,
1992-07-23,
1992-07-24,
1992-07-27,
1992-07-28,
1992-07-29,
1992-07-30,
1992-07-31,
1992-08-03,
1992-08-04,
1992-08-05,
1992-08-06,
1992-08-07,
1992-08-10,
1992-08-11,18.627501000000002
1992-08-12,18.214001
1992-08-13,18.627501000000002
1992-08-14,
1992-08-17,
1992-08-18,18.524
1992-08-19,19.0415
1992-08-20,19.0415
1992-08-21,
1992-08-24,
1992-08-25,18.627501000000002
1992-08-26,
1992-08-27,
1992-08-28,
1992-08-31,19.248501
1992-09-01,
1992-09-02,19.145
1992-09-03,18.627501000000002
1992-09-04,18.627501000000002
1992-09-08,
1992-09-09,19.455999
1992-09-10,
1992-09-11,
1992-09-14,19.6625
1992-09-15,
1992-09-16,19.455999
1992-09-17,19.248501
1992-09-18,19.248501
1992-09-21,
1992-09-22,19.6625
1992-09-23,19.6625
1992-09-24,
1992-09-25,
1992-09-28,
1992-09-29,20.18
1992-09-30,
1992-10-01,
1992-10-02,19.6625
1992-10-05,
1992-10-06,
1992-10-07,
1992-10-08,
1992-10-09,
1992-10-12,
1992-10-13,
1992-10-14,20.490499
1992-10-15,
1992-10-16,
1992-10-19,19.6625
1992-10-20,
1992-10-21,20.6975
1992-10-22,
1992-10-23,
1992-10-26,
1992-10-27,
1992-10-28,
1992-10-29,21.111
1992-10-30,20.6975
1992-11-02,
1992-11-03,
1992-11-04,
1992-11-05,
1992-11-06,21.732
1992-11-09,21.732
1992-11-10,
1992-11-11,
1992-11-12,21.732
1992-11-13,20.6975
1992-11-16,21.525499
1992-11-17,
1992-11-18,
1992-11-19,
1992-11-20,23.595501000000002
1992-11-23,23.181
1992-11-24,24.216
1992-11-25,24.009001
1992-11-27,
1992-11-30,24.423
1992-12-01,23.491501
1992-12-02,
1992-12-03,23.181
1992-12-04,24.009001
1992-12-07,
1992-12-08,23.181
1992-12-09,24.009001
1992-12-10,
1992-12-11,23.388
1992-12-14,24.630501000000002
1992-12-15,23.595501000000002
1992-12-16,
1992-12-17,25.2505
1992-12-18,26.079
1992-12-21,25.458
1992-12-22,
1992-12-23,25.2505
1992-12-24,25.664499
1992-12-28,24.837
1992-12-29,24.630501000000002
1992-12-30,25.8715
1992-12-31,25.8715
1993-01-04,24.630501000000002
1993-01-05,
1993-01-06,
1993-01-07,
1993-01-08,
1993-01-11,
1993-01-12,24.423
1993-01-13,
1993-01-14,
1993-01-15,25.664499
1993-01-18,
1993-01-19,24.423
1993-01-20,24.423
1993-01-21,25.2505
1993-01-22,25.2505
1993-01-25,
1993-01-26,25.6646
1993-01-27,26.493
1993-01-28,26.493
1993-01-29,25.2505
1993-02-01,24.837
1993-02-02,25.6646
1993-02-03,24.837
1993-02-04,26.079
1993-02-05,26.079
1993-02-08,26.493
1993-02-09,25.6646
1993-02-10,26.493
1993-02-11,26.906401000000002
1993-02-12,27.5275
1993-02-16,27.734501
1993-02-17,27.320498999999998
1993-02-18,28.1479
1993-02-19,27.5275
1993-02-22,27.320498999999998
1993-02-23,27.5275
1993-02-24,28.1479
1993-02-25,26.906401000000002
1993-02-26,
1993-03-01,
1993-03-02,27.320498999999998
1993-03-03,
1993-03-04,26.906401000000002
1993-03-05,27.734501
1993-03-08,27.5275
1993-03-09,28.1479
1993-03-10,28.1479
1993-03-11,26.906401000000002
1993-03-12,
1993-03-15,27.320498999999998
1993-03-16,27.5275
1993-03-17,27.5275
1993-03-18,
1993-03-19,26.906401000000002
1993-03-22,
1993-03-23,27.320498999999998
1993-03-24,
1993-03-25,
1993-03-26,26.906401000000002
1993-03-29,
1993-03-30,27.734501
1993-03-31,27.5275
1993-04-01,27.734501
1993-04-02,26.906401000000002
1993-04-05,
1993-04-06,
1993-04-07,
1993-04-08,27.734501
1993-04-12,
1993-04-13,27.320498999999998
1993-04-14,26.493
1993-04-15,27.320498999999998
1993-04-16,
1993-04-19,
1993-04-20,27.320498999999998
1993-04-21,26.493
1993-04-22,26.493
1993-04-23,27.320498999999998
1993-04-26,27.320498999999998
1993-04-27,27.320498999999998
1993-04-28,27.734501
1993-04-29,26.6994
1993-04-30,26.493
1993-05-03,26.6994
1993-05-04,
1993-05-05,
1993-05-06,
1993-05-07,26.079
1993-05-10,27.734501
1993-05-11,
1993-05-12,26.493
1993-05-13,26.079
1993-05-14,26.493
1993-05-17,26.285999
1993-05-18,25.6646
1993-05-19,25.6646
1993-05-20,25.6646
1993-05-21,25.8715
1993-05-24,26.493
1993-05-25,25.8715
1993-05-26,26.493
1993-05-27,26.285999
1993-05-28,26.906401000000002
1993-06-01,
1993-06-02,26.906401000000002
1993-06-03,25.8715
1993-06-04,26.285999
1993-06-07,25.6646
1993-06-08,
1993-06-09,
1993-06-10,
1993-06-11,
1993-06-14,26.285999
1993-06-15,
1993-06-16,25.6646
1993-06-17,26.285999
1993-06-18,
1993-06-21,
1993-06-22,
1993-06-23,
1993-06-24,
1993-06-25,
1993-06-28,
1993-06-29,26.493
1993-06-30,
1993-07-01,26.493
1993-07-02,
1993-07-06,25.6646
1993-07-07,25.8715
1993-07-08,25.6646
1993-07-09,25.044001
1993-07-12,25.457898999999998
1993-07-13,24.837
1993-07-14,
1993-07-15,
1993-07-16,25.6646
1993-07-19,
1993-07-20,24.837
1993-07-21,24.837
1993-07-22,
1993-07-23,25.6646
1993-07-26,
1993-07-27,25.2505
1993-07-28,
1993-07-29,24.837
1993-07-30,24.837
1993-08-02,
1993-08-03,
1993-08-04,24.837
1993-08-05,
1993-08-06,24.837
1993-08-09,
1993-08-10,25.044001
1993-08-11,24.837
1993-08-12,
1993-08-13,
1993-08-16,25.6646
1993-08-17,25.6646
1993-08-18,25.6646
1993-08-19,25.6646
1993-08-20,
1993-08-23,
1993-08-24,
1993-08-25,26.079
1993-08-26,
1993-08-27,24.837
1993-08-30,26.493
1993-08-31,24.837
1993-09-01,25.6646
1993-09-02,26.079
1993-09-03,24.837
1993-09-07,
1993-09-08,26.079
1993-09-09,25.8715
1993-09-10,
1993-09-13,26.079
1993-09-14,
1993-09-15,26.079
1993-09-16,
1993-09-17,
1993-09-20,
1993-09-21,25.457898999999998
1993-09-22,25.457898999999998
1993-09-23,25.8715
1993-09-24,
1993-09-27,
1993-09-28,
1993-09-29,
1993-09-30,24.837
1993-10-01,
1993-10-04,25.6646
1993-10-05,24.837
1993-10-06,26.079
1993-10-07,
1993-10-08,
1993-10-11,
1993-10-12,26.285999
1993-10-13,25.6646
1993-10-14,26.285999
1993-10-15,26.906401000000002
1993-10-18,
1993-10-19,
1993-10-20,
1993-10-21,26.906401000000002
1993-10-22,26.079
1993-10-25,27.320498999999998
1993-10-26,
1993-10-27,26.079
1993-10-28,27.320498999999998
1993-10-29,27.320498999999998
1993-11-01,27.320498999999998
1993-11-02,26.079
1993-11-03,26.6994
1993-11-04,26.079
1993-11-05,27.320498999999998
1993-11-08,
1993-11-09,26.493
1993-11-10,26.493
1993-11-11,27.320498999999998
1993-11-12,
1993-11-15,28.1479
1993-11-16,27.320498999999998
1993-11-17,
1993-11-18,28.1479
1993-11-19,27.734501
1993-11-22,28.1479
1993-11-23,
1993-11-24,
1993-11-26,27.320498999999998
1993-11-29,28.5625
1993-11-30,
1993-12-01,27.320498999999998
1993-12-02,27.734501
1993-12-03,28.5625
1993-12-06,
1993-12-07,27.734501
1993-12-08,28.355101
1993-12-09,27.1136
1993-12-10,28.1479
1993-12-13,
1993-12-14,25.6646
1993-12-15,25.6646
1993-12-16,25.2505
1993-12-17,25.8715
1993-12-20,
1993-12-21,26.079
1993-12-22,25.044001
1993-12-23,25.044001
1993-12-27,25.044001
1993-12-28,25.6646
1993-12-29,24.4231
1993-12-30,26.079
1993-12-31,26.493
1994-01-03,
1994-01-04,25.2505
1994-01-05,25.6646
1994-01-06,25.2505
1994-01-07,
1994-01-10,24.837
1994-01-11,26.285999
1994-01-12,26.493
1994-01-13,
1994-01-14,24.837
1994-01-17,
1994-01-18,26.493
1994-01-19,24.837
1994-01-20,
1994-01-21,
1994-01-24,
1994-01-25,26.906401000000002
1994-01-26,
1994-01-27,
1994-01-28,26.906401000000002
1994-01-31,
1994-02-01,
1994-02-02,
1994-02-03,26.906401000000002
1994-02-04,
1994-02-07,27.320498999999998
1994-02-08,26.493
1994-02-09,27.320498999999998
1994-02-10,27.320498999999998
1994-02-11,27.1136
1994-02-14,27.320498999999998
1994-02-15,27.1136
1994-02-16,26.493
1994-02-17,26.493
1994-02-18,28.1479
1994-02-22,27.5275
1994-02-23,26.906401000000002
1994-02-24,
1994-02-25,28.5625
1994-02-28,28.9765
1994-03-01,28.9765
1994-03-02,27.734501
1994-03-03,28.9765
1994-03-04,28.9765
1994-03-07,27.734501
1994-03-08,27.734501
1994-03-09,27.320498999999998
1994-03-10,26.493
1994-03-11,27.734501
1994-03-14,28.1479
1994-03-15,
1994-03-16,26.493
1994-03-17,28.1479
1994-03-18,28.1479
1994-03-21,
1994-03-22,
1994-03-23,26.493
1994-03-24,26.906401000000002
1994-03-25,27.320498999999998
1994-03-28,27.7757
1994-03-29,27.7757
1994-03-30,28.231199
1994-03-31,
1994-04-04,27.3204
1994-04-05,28.231199
1994-04-06,
1994-04-07,27.548201000000002
1994-04-08,
1994-04-11,28.231199
1994-04-12,28.231199
1994-04-13,
1994-04-14,
1994-04-15,27.3204
1994-04-18,28.231199
1994-04-19,28.231199
1994-04-20,
1994-04-21,28.231199
1994-04-22,
1994-04-25,28.0037
1994-04-26,27.3204
1994-04-28,29.142098999999998
1994-04-29,27.7757
1994-05-02,29.142098999999998
1994-05-03,28.231199
1994-05-04,28.231199
1994-05-05,
1994-05-06,29.142098999999998
1994-05-09,
1994-05-10,
1994-05-11,28.231199
1994-05-12,
1994-05-13,27.3204
1994-05-16,
1994-05-17,
1994-05-18,
1994-05-19,29.142098999999998
1994-05-20,
1994-05-23,27.7757
1994-05-24,28.6866
1994-05-25,27.3204
1994-05-26,28.6866
1994-05-27,
1994-05-31,28.6866
1994-06-01,
1994-06-02,
1994-06-03,28.6866
1994-06-06,28.6866
1994-06-07,
1994-06-08,
1994-06-09,
1994-06-10,
1994-06-13,28.6866
1994-06-14,28.6866
1994-06-15,28.6866
1994-06-16,28.6866
1994-06-17,
1994-06-20,
1994-06-21,28.6866
1994-06-22,27.3204
1994-06-23,27.3204
1994-06-24,
1994-06-27,27.3204
1994-06-28,27.7757
1994-06-29,27.3204
1994-06-30,29.142098999999998
1994-07-01,29.142098999999998
1994-07-05,29.3696
1994-07-06,29.597099
1994-07-07,29.597099
1994-07-08,
1994-07-11,
1994-07-12,
1994-07-13,
1994-07-14,29.597099
1994-07-15,
1994-07-18,28.231199
1994-07-19,28.914
1994-07-20,
1994-07-21,27.7757
1994-07-22,
1994-07-25,29.142098999999998
1994-07-26,
1994-07-27,29.142098999999998
1994-07-28,28.231199
1994-07-29,28.4587
1994-08-01,
1994-08-02,29.142098999999998
1994-08-03,29.142098999999998
1994-08-04,28.6866
1994-08-05,28.231199
1994-08-08,
1994-08-09,27.7757
1994-08-10,29.142098999999998
1994-08-11,29.142098999999998
1994-08-12,
1994-08-15,
1994-08-16,29.142098999999998
1994-08-17,
1994-08-18,29.142098999999998
1994-08-19,28.6866
1994-08-22,29.597099
1994-08-23,29.142098999999998
1994-08-24,
1994-08-25,
1994-08-26,29.142098999999998
1994-08-29,
1994-08-30,29.597099
1994-08-31,29.597099
1994-09-01,28.231199
1994-09-02,28.231199
1994-09-06,
1994-09-07,28.231199
1994-09-08,28.6866
1994-09-09,30.052401
1994-09-12,
1994-09-13,
1994-09-14,
1994-09-15,30.052401
1994-09-16,28.6866
1994-09-19,30.052401
1994-09-20,30.052401
1994-09-21,28.6866
1994-09-22,30.052401
1994-09-23,
1994-09-26,30.052401
1994-09-27,
1994-09-28,30.052401
1994-09-29,
1994-09-30,30.052401
1994-10-03,
1994-10-04,
1994-10-05,
1994-10-06,28.6866
1994-10-07,30.052401
1994-10-10,30.052401
1994-10-11,30.052401
1994-10-12,29.142098999999998
1994-10-13,30.052401
1994-10-14,
1994-10-17,29.483
1994-10-18,30.052401
1994-10-19,30.052401
1994-10-20,30.052401
1994-10-21,30.052401
1994-10-24,
1994-10-25,30.5079
1994-10-26,30.052401
1994-10-27,30.052401
1994-10-28,30.5079
1994-10-31,30.51
1994-11-01,29.6
1994-11-02,30.055
1994-11-03,29.139999
1994-11-04,29.139999
1994-11-07,29.6
1994-11-08,28.684998999999998
1994-11-09,29.139999
1994-11-10,28.684998999999998
1994-11-11,28.23
1994-11-14,28.23
1994-11-15,29.139999
1994-11-16,28.684998999999998
1994-11-17,27.325001
1994-11-18,27.325001
1994-11-21,28.684998999999998
1994-11-22,26.865
1994-11-23,26.865
1994-11-25,28.23
1994-11-28,26.865
1994-11-29,27.775
1994-11-30,27.325001
1994-12-01,26.865
1994-12-02,26.865
1994-12-05,27.09
1994-12-06,27.325001
1994-12-07,26.865
1994-12-08,25.955
1994-12-09,27.325001
1994-12-12,26.415001
1994-12-13,26.415001
1994-12-14,26.415001
1994-12-15,26.865
1994-12-16,25.955
1994-12-19,25.5
1994-12-20,26.865
1994-12-21,26.415001
1994-12-22,26.415001
1994-12-23,26.174999
1994-12-27,26.415001
1994-12-28,26.415001
1994-12-29,26.415001
1994-12-30,26.415001
1995-01-03,25.5
1995-01-04,25.955
1995-01-05,25.955
1995-01-06,25.955
1995-01-09,25.5
1995-01-10,25.955
1995-01-11,25.955
1995-01-12,26.865
1995-01-13,26.865
1995-01-16,26.865
1995-01-17,27.325001
1995-01-18,27.775
1995-01-19,26.415001
1995-01-20,26.415001
1995-01-23,26.415001
1995-01-24,26.635
1995-01-25,27.09
1995-01-26,27.09
1995-01-27,25.5
1995-01-30,25.5
