Date,FANG
2017-05-08,100.620003
2017-05-09,99.620003
2017-05-10,102.379997
2017-05-11,101.379997
2017-05-12,101.900002
2017-05-15,103.279999
2017-05-16,103.959999
2017-05-17,101.790001
2017-05-18,101.620003
2017-05-19,103.120003
2017-05-22,102.25
2017-05-23,100.650002
2017-05-24,99.370003
2017-05-25,99.629997
2017-05-26,98.410004
2017-05-30,94.279999
2017-05-31,92.760002
2017-06-01,93.970001
2017-06-02,91.839996
2017-06-05,90.650002
2017-06-06,92.760002
2017-06-07,88.599998
2017-06-08,87.82
2017-06-09,90.150002
2017-06-12,90.660004
2017-06-13,92.440002
2017-06-14,89.400002
2017-06-15,85.870003
2017-06-16,84.870003
2017-06-19,85.889999
2017-06-20,87.040001
2017-06-21,86.75
2017-06-22,85.980003
2017-06-23,88.400002
2017-06-26,87.300003
2017-06-27,87.989998
2017-06-28,86.599998
2017-06-29,87.290001
2017-06-30,88.809998
2017-07-03,90.349998
2017-07-05,88.489998
2017-07-06,85.959999
2017-07-07,86.089996
2017-07-10,88.029999
2017-07-11,88.620003
2017-07-12,88.110001
2017-07-13,89.41999799999999
2017-07-14,90.480003
2017-07-17,90.470001
2017-07-18,90.410004
2017-07-19,93.93
2017-07-20,92.379997
2017-07-21,91.989998
2017-07-24,93.209999
2017-07-25,95.720001
2017-07-26,96.480003
2017-07-27,96.57
2017-07-28,96.650002
2017-07-31,95.879997
2017-08-01,95.349998
2017-08-02,95.839996
2017-08-03,89.690002
2017-08-04,95.209999
2017-08-07,96.040001
2017-08-08,94.980003
2017-08-09,94.58000200000001
2017-08-10,92.059998
2017-08-11,92.870003
2017-08-14,90.75
2017-08-15,88.019997
2017-08-16,88.059998
2017-08-17,86.099998
2017-08-18,87.260002
2017-08-21,87.08000200000001
2017-08-22,87.43
2017-08-23,88.860001
2017-08-24,89.120003
2017-08-25,88.739998
2017-08-28,88.029999
2017-08-29,88.16999799999999
2017-08-30,88.470001
2017-08-31,90.790001
2017-09-01,91.91999799999999
2017-09-05,91.739998
2017-09-06,92.660004
2017-09-07,91.620003
2017-09-08,88.900002
2017-09-11,89.449997
2017-09-12,90.410004
2017-09-13,93.489998
2017-09-14,93.809998
2017-09-15,93.970001
2017-09-18,95.150002
2017-09-19,94.279999
2017-09-20,97.32
2017-09-21,97.360001
2017-09-22,95.739998
2017-09-25,96.779999
2017-09-26,97.150002
2017-09-27,96.879997
2017-09-28,97.139999
2017-09-29,97.959999
2017-10-02,100.0
2017-10-03,100.08000200000001
2017-10-04,100.75
2017-10-05,99.75
2017-10-06,99.089996
2017-10-09,99.940002
2017-10-10,100.760002
2017-10-11,101.519997
2017-10-12,101.120003
2017-10-13,101.370003
2017-10-16,102.599998
2017-10-17,102.610001
2017-10-18,102.190002
2017-10-19,101.589996
2017-10-20,102.529999
2017-10-23,100.349998
2017-10-24,99.66999799999999
2017-10-25,100.889999
2017-10-26,100.879997
2017-10-27,104.57
2017-10-30,106.199997
2017-10-31,107.160004
2017-11-01,109.779999
2017-11-02,108.970001
2017-11-03,111.150002
2017-11-06,113.690002
2017-11-07,111.800003
2017-11-08,110.040001
2017-11-09,111.029999
2017-11-10,111.860001
2017-11-13,110.970001
2017-11-14,108.269997
2017-11-15,106.620003
2017-11-16,106.529999
2017-11-17,107.540001
2017-11-20,107.970001
2017-11-21,109.150002
2017-11-22,109.25
2017-11-24,110.300003
2017-11-27,107.260002
2017-11-28,108.230003
2017-11-29,108.150002
2017-11-30,109.309998
2017-12-01,110.910004
2017-12-04,109.019997
2017-12-05,109.059998
2017-12-06,106.33000200000001
2017-12-07,108.949997
2017-12-08,110.769997
2017-12-11,111.300003
2017-12-12,111.529999
2017-12-13,111.589996
2017-12-14,111.029999
2017-12-15,109.519997
2017-12-18,109.650002
2017-12-19,111.809998
2017-12-20,117.239998
2017-12-21,123.099998
2017-12-22,124.370003
2017-12-26,125.970001
2017-12-27,123.190002
2017-12-28,125.519997
2017-12-29,126.25
2018-01-02,127.879997
2018-01-03,129.169998
2018-01-04,130.130005
2018-01-05,129.979996
2018-01-08,130.990005
2018-01-09,127.489998
2018-01-10,127.290001
2018-01-11,129.899994
2018-01-12,130.139999
2018-01-16,128.020004
2018-01-17,127.440002
2018-01-18,127.230003
2018-01-19,127.57
2018-01-22,132.21000700000002
2018-01-23,132.309998
2018-01-24,130.360001
2018-01-25,126.849998
2018-01-26,130.08999599999999
2018-01-29,129.050003
2018-01-30,126.269997
2018-01-31,125.5
2018-02-01,126.639999
2018-02-02,122.459999
2018-02-05,120.269997
2018-02-06,121.900002
2018-02-07,118.5
2018-02-08,111.33000200000001
2018-02-09,110.510002
2018-02-12,116.010002
2018-02-13,115.029999
2018-02-14,122.83000200000001
2018-02-15,125.150002
2018-02-16,123.879997
2018-02-20,122.809998
2018-02-21,120.980003
2018-02-22,123.309998
2018-02-23,127.93
2018-02-26,127.720001
2018-02-27,126.16999799999999
2018-02-28,124.639999
2018-03-01,126.410004
2018-03-02,129.080002
2018-03-05,130.25
2018-03-06,127.089996
2018-03-07,126.269997
2018-03-08,125.199997
2018-03-09,128.940002
2018-03-12,127.410004
2018-03-13,127.150002
2018-03-14,125.809998
2018-03-15,124.599998
2018-03-16,125.510002
2018-03-19,122.629997
2018-03-20,125.540001
2018-03-21,130.179993
2018-03-22,127.779999
2018-03-23,127.959999
2018-03-26,133.229996
2018-03-27,129.179993
2018-03-28,124.66999799999999
2018-03-29,126.519997
2018-04-02,122.260002
2018-04-03,123.440002
2018-04-04,122.58000200000001
2018-04-05,124.410004
2018-04-06,116.620003
2018-04-09,113.290001
2018-04-10,117.379997
2018-04-11,116.540001
2018-04-12,116.339996
2018-04-13,118.699997
2018-04-16,119.040001
2018-04-17,122.300003
2018-04-18,127.099998
2018-04-19,128.880005
2018-04-20,128.399994
2018-04-23,128.240005
2018-04-24,125.730003
2018-04-25,125.75
2018-04-26,126.870003
2018-04-27,125.849998
2018-04-30,128.449997
2018-05-01,128.100006
2018-05-02,128.919998
2018-05-03,126.510002
2018-05-04,127.300003
2018-05-07,130.240005
2018-05-08,134.720001
2018-05-09,136.520004
2018-05-10,129.78999299999998
2018-05-11,123.82
2018-05-14,124.239998
2018-05-15,128.529999
2018-05-16,132.130005
2018-05-17,136.259995
2018-05-18,134.580002
2018-05-21,136.759995
2018-05-22,132.229996
2018-05-23,129.639999
2018-05-24,124.989998
2018-05-25,120.349998
2018-05-29,121.0
2018-05-30,122.800003
2018-05-31,120.760002
2018-06-01,115.5
2018-06-04,111.699997
2018-06-05,111.550003
2018-06-06,112.220001
2018-06-07,114.120003
2018-06-08,113.959999
2018-06-11,113.83000200000001
2018-06-12,118.879997
2018-06-13,118.349998
2018-06-14,115.949997
2018-06-15,115.58000200000001
2018-06-18,122.58000200000001
2018-06-19,127.58000200000001
2018-06-20,129.559998
2018-06-21,123.730003
2018-06-22,125.559998
2018-06-25,121.599998
2018-06-26,126.540001
2018-06-27,130.130005
2018-06-28,130.83999599999999
2018-06-29,131.570007
2018-07-02,129.300003
2018-07-03,130.050003
2018-07-05,132.0
2018-07-06,134.970001
2018-07-09,136.669998
2018-07-10,133.96000700000002
2018-07-11,130.759995
2018-07-12,130.279999
2018-07-13,131.33999599999999
2018-07-16,129.990005
2018-07-17,130.649994
2018-07-18,130.58999599999999
2018-07-19,132.08999599999999
2018-07-20,131.149994
2018-07-23,131.169998
2018-07-24,133.449997
2018-07-25,134.679993
2018-07-26,134.550003
2018-07-27,132.33999599999999
2018-07-30,133.71000700000002
2018-07-31,131.949997
2018-08-01,132.880005
2018-08-02,134.490005
2018-08-03,130.800003
2018-08-06,133.619995
2018-08-07,134.740005
2018-08-08,133.78999299999998
2018-08-09,131.149994
2018-08-10,134.800003
2018-08-13,131.869995
2018-08-14,133.75
2018-08-15,117.699997
2018-08-16,120.459999
2018-08-17,120.18
2018-08-20,120.989998
2018-08-21,122.589996
2018-08-22,124.230003
2018-08-23,121.599998
2018-08-24,121.75
2018-08-27,122.730003
2018-08-28,121.120003
2018-08-29,121.910004
2018-08-30,121.519997
2018-08-31,121.08000200000001
2018-09-04,120.32
2018-09-05,117.459999
2018-09-06,114.489998
2018-09-07,112.650002
2018-09-10,112.110001
2018-09-11,116.400002
2018-09-12,120.510002
2018-09-13,118.809998
2018-09-14,121.730003
2018-09-17,122.690002
2018-09-18,124.75
2018-09-19,128.580002
2018-09-20,126.720001
2018-09-21,128.550003
2018-09-24,132.860001
2018-09-25,134.509995
2018-09-26,131.330002
2018-09-27,134.059998
2018-09-28,135.190002
2018-10-01,136.800003
2018-10-02,137.050003
2018-10-03,139.919998
2018-10-04,135.25
2018-10-05,136.350006
2018-10-08,132.880005
2018-10-09,135.130005
2018-10-10,129.279999
2018-10-11,124.629997
2018-10-12,126.120003
2018-10-15,127.93
2018-10-16,130.820007
2018-10-17,129.509995
2018-10-18,126.959999
2018-10-19,127.099998
2018-10-22,124.559998
2018-10-23,119.110001
2018-10-24,112.900002
2018-10-25,114.239998
2018-10-26,113.760002
2018-10-29,108.16999799999999
2018-10-30,109.879997
2018-10-31,112.360001
2018-11-01,115.449997
2018-11-02,114.32
2018-11-05,115.989998
2018-11-06,113.370003
2018-11-07,115.870003
2018-11-08,110.650002
2018-11-09,113.849998
2018-11-12,110.230003
2018-11-13,107.849998
2018-11-14,108.709999
2018-11-15,112.239998
2018-11-16,114.309998
2018-11-19,113.809998
2018-11-20,108.730003
2018-11-21,109.230003
2018-11-23,104.879997
2018-11-26,109.309998
2018-11-27,109.839996
2018-11-28,109.800003
2018-11-29,112.0
2018-11-30,110.379997
2018-12-03,112.16999799999999
2018-12-04,105.08000200000001
2018-12-06,101.82
2018-12-07,102.699997
2018-12-10,100.629997
2018-12-11,100.040001
2018-12-12,98.489998
2018-12-13,96.32
2018-12-14,92.709999
2018-12-17,88.540001
2018-12-18,87.93
2018-12-19,90.599998
2018-12-20,89.029999
2018-12-21,88.769997
2018-12-24,85.66999799999999
2018-12-26,91.989998
2018-12-27,92.879997
2018-12-28,91.889999
2018-12-31,92.699997
2019-01-02,95.220001
2019-01-03,96.160004
2019-01-04,99.93
2019-01-07,102.629997
2019-01-08,104.949997
2019-01-09,106.790001
2019-01-10,106.129997
2019-01-11,104.099998
2019-01-14,104.510002
2019-01-15,105.010002
2019-01-16,105.639999
2019-01-17,105.650002
2019-01-18,106.889999
2019-01-22,101.459999
2019-01-23,101.33000200000001
2019-01-24,101.559998
2019-01-25,102.209999
2019-01-28,100.300003
2019-01-29,100.160004
2019-01-30,102.260002
2019-01-31,103.120003
2019-02-01,102.889999
2019-02-04,104.550003
2019-02-05,101.879997
2019-02-06,101.650002
2019-02-07,97.959999
2019-02-08,96.599998
2019-02-11,97.860001
2019-02-12,98.68
2019-02-13,101.019997
2019-02-14,103.83000200000001
2019-02-15,105.5
2019-02-19,104.800003
2019-02-20,106.449997
2019-02-21,102.139999
2019-02-22,104.029999
2019-02-25,105.290001
2019-02-26,105.510002
2019-02-27,105.489998
2019-02-28,102.93
2019-03-01,104.790001
2019-03-04,104.66999799999999
2019-03-05,102.620003
2019-03-06,100.050003
2019-03-07,97.760002
2019-03-08,95.5
2019-03-11,97.58000200000001
2019-03-12,100.5
2019-03-13,103.41999799999999
2019-03-14,104.209999
2019-03-15,102.389999
2019-03-18,104.540001
2019-03-19,103.18
2019-03-20,105.18
2019-03-21,105.910004
2019-03-22,101.370003
2019-03-25,100.980003
2019-03-26,102.610001
2019-03-27,102.349998
2019-03-28,102.540001
2019-03-29,101.529999
2019-04-01,103.690002
2019-04-02,102.489998
2019-04-03,99.959999
2019-04-04,99.839996
2019-04-05,102.449997
2019-04-08,104.349998
2019-04-09,102.839996
2019-04-10,103.870003
2019-04-11,99.91999799999999
2019-04-12,106.279999
2019-04-15,105.959999
2019-04-16,106.870003
2019-04-17,108.239998
2019-04-18,107.279999
2019-04-22,111.199997
2019-04-23,111.809998
2019-04-24,111.040001
2019-04-25,109.610001
2019-04-26,107.209999
2019-04-29,106.900002
2019-04-30,106.389999
2019-05-01,101.370003
2019-05-02,99.120003
2019-05-03,100.470001
2019-05-06,100.699997
2019-05-07,98.230003
2019-05-08,105.849998
2019-05-09,108.239998
2019-05-10,107.889999
2019-05-13,107.199997
2019-05-14,109.110001
2019-05-15,109.059998
2019-05-16,110.629997
2019-05-17,111.019997
2019-05-20,109.660004
2019-05-21,113.800003
2019-05-22,108.879997
2019-05-23,104.029999
2019-05-24,104.110001
2019-05-28,103.519997
2019-05-29,101.309998
2019-05-30,100.349998
2019-05-31,98.059998
2019-06-03,98.16999799999999
2019-06-04,99.129997
2019-06-05,96.120003
2019-06-06,97.58000200000001
2019-06-07,97.019997
2019-06-10,97.599998
2019-06-11,99.760002
2019-06-12,98.209999
2019-06-13,100.16999799999999
2019-06-14,98.949997
2019-06-17,101.58000200000001
2019-06-18,104.540001
2019-06-19,104.120003
2019-06-20,107.589996
2019-06-21,109.790001
2019-06-24,107.639999
2019-06-25,105.220001
2019-06-26,107.230003
2019-06-27,107.489998
2019-06-28,108.970001
2019-07-01,109.349998
2019-07-02,104.16999799999999
2019-07-03,105.199997
2019-07-05,107.410004
2019-07-08,106.959999
2019-07-09,106.970001
2019-07-10,109.68
2019-07-11,109.32
2019-07-12,110.83000200000001
2019-07-15,106.410004
2019-07-16,104.110001
2019-07-17,101.790001
2019-07-18,103.58000200000001
2019-07-19,104.610001
2019-07-22,103.489998
2019-07-23,104.440002
2019-07-24,104.449997
2019-07-25,101.400002
2019-07-26,101.989998
2019-07-29,99.730003
2019-07-30,102.83000200000001
2019-07-31,103.43
2019-08-01,97.400002
2019-08-02,97.489998
2019-08-05,91.449997
2019-08-06,91.059998
2019-08-07,92.739998
2019-08-08,95.199997
2019-08-09,96.41999799999999
2019-08-12,96.879997
2019-08-13,99.940002
2019-08-14,96.309998
2019-08-15,95.809998
2019-08-16,97.260002
2019-08-19,99.959999
2019-08-20,99.279999
2019-08-21,100.099998
2019-08-22,99.230003
2019-08-23,94.599998
2019-08-26,93.5
2019-08-27,92.370003
2019-08-28,96.629997
2019-08-29,98.58000200000001
2019-08-30,98.08000200000001
2019-09-03,97.0
2019-09-04,97.82
2019-09-05,97.650002
2019-09-06,95.599998
2019-09-09,96.540001
2019-09-10,99.459999
2019-09-11,98.720001
2019-09-12,96.16999799999999
2019-09-13,96.730003
2019-09-16,105.040001
2019-09-17,100.449997
2019-09-18,98.25
2019-09-19,97.33000200000001
2019-09-20,96.82
2019-09-23,98.290001
2019-09-24,94.489998
2019-09-25,93.239998
2019-09-26,90.120003
2019-09-27,89.989998
2019-09-30,89.910004
2019-10-01,85.0
2019-10-02,83.120003
2019-10-03,85.889999
2019-10-04,85.41999799999999
2019-10-07,83.370003
2019-10-08,80.82
2019-10-09,81.550003
2019-10-10,82.540001
2019-10-11,83.639999
2019-10-14,83.959999
2019-10-15,84.839996
2019-10-16,83.43
2019-10-17,84.040001
2019-10-18,81.970001
2019-10-21,82.739998
2019-10-22,85.690002
2019-10-23,87.160004
2019-10-24,86.910004
2019-10-25,87.459999
2019-10-28,86.599998
2019-10-29,87.91999799999999
2019-10-30,84.379997
2019-10-31,85.760002
2019-11-01,86.790001
2019-11-04,90.360001
2019-11-05,90.230003
2019-11-06,77.199997
2019-11-07,75.559998
2019-11-08,75.43
2019-11-11,76.779999
2019-11-12,78.010002
2019-11-13,77.010002
2019-11-14,76.290001
2019-11-15,77.089996
2019-11-18,75.730003
2019-11-19,74.190002
2019-11-20,75.290001
2019-11-21,75.57
2019-11-22,75.33000200000001
2019-11-25,77.129997
2019-11-26,77.099998
2019-11-27,78.519997
2019-11-29,77.339996
2019-12-02,77.879997
2019-12-03,76.910004
2019-12-04,80.559998
2019-12-05,79.940002
2019-12-06,83.230003
2019-12-09,83.779999
2019-12-10,83.459999
2019-12-11,83.83000200000001
2019-12-12,86.269997
2019-12-13,85.089996
2019-12-16,87.690002
2019-12-17,86.610001
2019-12-18,87.08000200000001
2019-12-19,87.480003
2019-12-20,88.019997
2019-12-23,89.029999
2019-12-24,90.18
2019-12-26,91.309998
2019-12-27,90.769997
2019-12-30,91.07
2019-12-31,92.860001
2020-01-02,92.650002
2020-01-03,94.410004
2020-01-06,94.900002
2020-01-07,96.41999799999999
2020-01-08,93.33000200000001
2020-01-09,94.150002
2020-01-10,92.260002
2020-01-13,90.480003
2020-01-14,91.260002
2020-01-15,91.309998
2020-01-16,90.739998
2020-01-17,89.540001
2020-01-21,88.32
2020-01-22,85.440002
2020-01-23,84.699997
2020-01-24,82.839996
2020-01-27,79.370003
2020-01-28,79.120003
2020-01-29,77.57
2020-01-30,76.489998
2020-01-31,74.400002
2020-02-03,73.08000200000001
2020-02-04,73.220001
2020-02-05,77.400002
2020-02-06,76.230003
2020-02-07,74.239998
2020-02-10,72.0
2020-02-11,72.510002
2020-02-12,74.349998
2020-02-13,74.540001
2020-02-14,74.970001
2020-02-18,74.559998
2020-02-19,79.290001
2020-02-20,78.480003
2020-02-21,76.400002
2020-02-24,71.08000200000001
2020-02-25,67.160004
2020-02-26,63.139998999999996
2020-02-27,59.48
2020-02-28,62.0
2020-03-02,62.139998999999996
2020-03-03,61.759997999999996
2020-03-04,61.07
2020-03-05,58.209998999999996
2020-03-06,48.560001
2020-03-09,26.879998999999998
2020-03-10,29.68
2020-03-11,26.200001
2020-03-12,25.620001000000002
2020-03-13,27.190001000000002
2020-03-16,23.49
2020-03-17,20.23
2020-03-18,15.56
2020-03-19,18.690001000000002
2020-03-20,18.59
2020-03-23,20.370001000000002
2020-03-24,24.120001000000002
2020-03-25,24.17
2020-03-26,25.950001
2020-03-27,23.870001000000002
2020-03-30,23.59
2020-03-31,26.200001
2020-04-01,25.07
2020-04-02,29.049999
2020-04-03,31.59
2020-04-06,32.099998
2020-04-07,33.009997999999996
2020-04-08,37.48
2020-04-09,34.860001000000004
2020-04-13,33.080002
2020-04-14,31.65
2020-04-15,30.23
2020-04-16,28.030001000000002
2020-04-17,31.52
2020-04-20,30.860001
2020-04-21,31.4
2020-04-22,34.240002000000004
2020-04-23,37.099998
2020-04-24,35.779999
2020-04-27,36.220001
2020-04-28,38.0
2020-04-29,44.189999
2020-04-30,43.540001000000004
2020-05-01,40.279999
2020-05-04,42.52
2020-05-05,40.330002
2020-05-06,38.919998
2020-05-07,40.369999
2020-05-08,42.080002
