Date,PAHC
2014-12-04,31.23
2014-12-05,31.959999
2014-12-08,32.990002000000004
2014-12-09,32.119999
2014-12-10,31.709999
2014-12-11,31.879998999999998
2014-12-12,31.0
2014-12-15,29.18
2014-12-16,29.1
2014-12-17,29.76
2014-12-18,29.26
2014-12-19,29.75
2014-12-22,29.32
2014-12-23,28.16
2014-12-24,28.700001
2014-12-26,30.700001
2014-12-29,29.75
2014-12-30,30.299999
2014-12-31,31.549999
2015-01-02,30.85
2015-01-05,30.43
2015-01-06,29.82
2015-01-07,30.25
2015-01-08,30.35
2015-01-09,30.23
2015-01-12,29.540001
2015-01-13,29.32
2015-01-14,29.07
2015-01-15,28.879998999999998
2015-01-16,28.719998999999998
2015-01-20,28.77
2015-01-21,28.190001000000002
2015-01-22,28.950001
2015-01-23,29.02
2015-01-26,28.780001000000002
2015-01-27,28.74
2015-01-28,28.24
2015-01-29,28.42
2015-01-30,27.33
2015-02-02,27.879998999999998
2015-02-03,28.285
2015-02-04,27.91
2015-02-05,28.08
2015-02-06,27.950001
2015-02-09,27.9
2015-02-10,28.040001
2015-02-11,29.700001
2015-02-12,30.49
2015-02-13,30.85
2015-02-17,33.0
2015-02-18,33.130001
2015-02-19,34.360001000000004
2015-02-20,34.5
2015-02-23,34.650002
2015-02-24,35.849998
2015-02-25,36.130001
2015-02-26,36.389998999999996
2015-02-27,36.27
2015-03-02,37.299999
2015-03-03,36.310001
2015-03-04,36.299999
2015-03-05,34.91
2015-03-06,35.009997999999996
2015-03-09,35.299999
2015-03-10,35.080002
2015-03-11,36.09
2015-03-12,36.384997999999996
2015-03-13,35.98
2015-03-16,35.48
2015-03-17,35.200001
2015-03-18,34.98
2015-03-19,35.740002000000004
2015-03-20,35.57
2015-03-23,34.900002
2015-03-24,34.310001
2015-03-25,34.349998
2015-03-26,34.240002000000004
2015-03-27,34.43
2015-03-30,35.419998
2015-03-31,35.41
2015-04-01,35.669998
2015-04-02,33.700001
2015-04-06,33.689999
2015-04-07,33.970001
2015-04-08,34.060001
2015-04-09,34.490002000000004
2015-04-10,34.48
2015-04-13,33.990002000000004
2015-04-14,33.889998999999996
2015-04-15,33.75
2015-04-16,34.240002000000004
2015-04-17,33.389998999999996
2015-04-20,34.0
2015-04-21,32.349998
2015-04-22,33.439999
2015-04-23,33.209998999999996
2015-04-24,33.209998999999996
2015-04-27,32.740002000000004
2015-04-28,32.93
2015-04-29,33.869999
2015-04-30,31.76
2015-05-01,33.669998
2015-05-04,34.16
2015-05-05,33.59
2015-05-06,33.91
2015-05-07,33.860001000000004
2015-05-08,34.040001000000004
2015-05-11,34.029999
2015-05-12,36.73
2015-05-13,35.799999
2015-05-14,36.459998999999996
2015-05-15,36.470001
2015-05-18,37.5
2015-05-19,36.68
2015-05-20,36.02
2015-05-21,35.450001
2015-05-22,35.779999
2015-05-26,34.84
2015-05-27,35.889998999999996
2015-05-28,34.91
2015-05-29,34.630001
2015-06-01,34.740002000000004
2015-06-02,33.959998999999996
2015-06-03,33.919998
2015-06-04,32.66
2015-06-05,33.049999
2015-06-08,32.599998
2015-06-09,32.349998
2015-06-10,32.52
2015-06-11,32.23
2015-06-12,32.509997999999996
2015-06-15,32.360001000000004
2015-06-16,33.369999
2015-06-17,34.299999
2015-06-18,36.529999
2015-06-19,36.75
2015-06-22,36.360001000000004
2015-06-23,36.43
2015-06-24,36.400002
2015-06-25,36.889998999999996
2015-06-26,36.779999
2015-06-29,36.200001
2015-06-30,38.939999
2015-07-01,38.029999
2015-07-02,37.889998999999996
2015-07-06,38.040001000000004
2015-07-07,37.470001
2015-07-08,36.610001000000004
2015-07-09,37.349998
2015-07-10,38.43
2015-07-13,38.34
2015-07-14,38.380001
2015-07-15,37.75
2015-07-16,38.23
2015-07-17,38.189999
2015-07-20,38.110001000000004
2015-07-21,38.18
2015-07-22,38.360001000000004
2015-07-23,37.950001
2015-07-24,37.849998
2015-07-27,36.57
2015-07-28,36.959998999999996
2015-07-29,37.150002
2015-07-30,38.810001
2015-07-31,39.279999
2015-08-03,38.91
2015-08-04,38.689999
2015-08-05,39.310001
2015-08-06,38.0
2015-08-07,38.290001000000004
2015-08-10,39.849998
2015-08-11,40.040001000000004
2015-08-12,39.450001
2015-08-13,38.07
2015-08-14,37.189999
2015-08-17,37.919998
2015-08-18,37.77
2015-08-19,37.099998
2015-08-20,35.439999
2015-08-21,35.0
2015-08-24,33.720001
2015-08-25,34.389998999999996
2015-08-26,34.330002
2015-08-27,35.290001000000004
2015-08-28,35.630001
2015-08-31,35.299999
2015-09-01,35.220001
2015-09-02,35.509997999999996
2015-09-03,34.880001
2015-09-04,35.139998999999996
2015-09-08,35.41
2015-09-09,34.299999
2015-09-10,33.549999
2015-09-11,34.759997999999996
2015-09-14,34.66
2015-09-15,35.77
2015-09-16,35.330002
2015-09-17,36.810001
2015-09-18,36.299999
2015-09-21,35.200001
2015-09-22,34.779999
2015-09-23,35.610001000000004
2015-09-24,34.110001000000004
2015-09-25,32.299999
2015-09-28,31.16
2015-09-29,30.73
2015-09-30,31.629998999999998
2015-10-01,32.75
2015-10-02,33.279999
2015-10-05,32.709998999999996
2015-10-06,30.299999
2015-10-07,30.879998999999998
2015-10-08,30.84
2015-10-09,31.24
2015-10-12,31.66
2015-10-13,31.450001
2015-10-14,31.43
2015-10-15,32.810001
2015-10-16,33.23
2015-10-19,33.23
2015-10-20,31.74
2015-10-21,30.76
2015-10-22,31.48
2015-10-23,32.099998
2015-10-26,32.48
2015-10-27,32.369999
2015-10-28,33.799999
2015-10-29,32.889998999999996
2015-10-30,33.360001000000004
2015-11-02,33.529999
2015-11-03,33.709998999999996
2015-11-04,33.09
2015-11-05,32.970001
2015-11-06,32.790001000000004
2015-11-09,32.970001
2015-11-10,31.67
2015-11-11,33.509997999999996
2015-11-12,31.809998999999998
2015-11-13,32.220001
2015-11-16,31.709999
2015-11-17,31.9
2015-11-18,32.18
2015-11-19,30.91
2015-11-20,31.41
2015-11-23,30.969998999999998
2015-11-24,33.490002000000004
2015-11-25,33.849998
2015-11-27,33.560001
2015-11-30,32.470001
2015-12-01,32.540001000000004
2015-12-02,32.869999
2015-12-03,32.110001000000004
2015-12-04,32.709998999999996
2015-12-07,32.330002
2015-12-08,32.400002
2015-12-09,32.049999
2015-12-10,31.969998999999998
2015-12-11,31.58
2015-12-14,30.59
2015-12-15,31.26
2015-12-16,32.549999
2015-12-17,31.559998999999998
2015-12-18,31.18
2015-12-21,31.84
2015-12-22,31.709999
2015-12-23,31.959999
2015-12-24,30.92
2015-12-28,30.25
2015-12-29,30.709999
2015-12-30,30.73
2015-12-31,30.129998999999998
2016-01-04,29.200001
2016-01-05,29.73
2016-01-06,29.889999
2016-01-07,29.76
2016-01-08,29.24
2016-01-11,28.870001000000002
2016-01-12,29.08
2016-01-13,28.049999
2016-01-14,28.48
2016-01-15,28.77
2016-01-19,29.0
2016-01-20,29.82
2016-01-21,29.620001000000002
2016-01-22,30.440001000000002
2016-01-25,31.5
2016-01-26,32.619999
2016-01-27,31.940001000000002
2016-01-28,31.98
2016-01-29,33.549999
2016-02-01,33.509997999999996
2016-02-02,33.540001000000004
2016-02-03,33.639998999999996
2016-02-04,34.869999
2016-02-05,34.16
2016-02-08,34.07
2016-02-09,33.869999
2016-02-10,27.870001000000002
2016-02-11,28.799999
2016-02-12,28.27
2016-02-16,28.700001
2016-02-17,28.389999
2016-02-18,28.34
2016-02-19,28.6
2016-02-22,28.129998999999998
2016-02-23,28.02
2016-02-24,28.23
2016-02-25,28.15
2016-02-26,27.98
2016-02-29,27.66
2016-03-01,27.57
2016-03-02,27.0
2016-03-03,26.99
2016-03-04,26.49
2016-03-07,26.66
2016-03-08,26.16
2016-03-09,26.110001
2016-03-10,25.469998999999998
2016-03-11,26.01
2016-03-14,26.120001000000002
2016-03-15,24.639999
2016-03-16,24.65
2016-03-17,24.57
2016-03-18,25.82
2016-03-21,25.66
2016-03-22,25.889999
2016-03-23,25.379998999999998
2016-03-24,25.33
2016-03-28,25.65
2016-03-29,26.82
2016-03-30,26.540001
2016-03-31,27.040001
2016-04-01,27.389999
2016-04-04,27.290001
2016-04-05,26.66
2016-04-06,27.26
2016-04-07,27.530001000000002
2016-04-08,26.889999
2016-04-11,23.799999
2016-04-12,24.040001
2016-04-13,24.49
2016-04-14,24.639999
2016-04-15,24.34
2016-04-18,24.52
2016-04-19,22.98
2016-04-20,22.43
2016-04-21,22.940001000000002
2016-04-22,22.92
2016-04-25,21.49
2016-04-26,21.860001
2016-04-27,21.469998999999998
2016-04-28,20.99
2016-04-29,20.74
2016-05-02,20.879998999999998
2016-05-03,20.75
2016-05-04,20.65
2016-05-05,20.9
2016-05-06,20.58
2016-05-09,20.889999
2016-05-10,18.450001
2016-05-11,18.700001
2016-05-12,18.48
2016-05-13,18.389999
2016-05-16,18.74
2016-05-17,17.93
2016-05-18,18.5
2016-05-19,17.959999
2016-05-20,18.5
2016-05-23,18.41
2016-05-24,19.190001000000002
2016-05-25,19.41
2016-05-26,19.17
2016-05-27,19.35
2016-05-31,18.99
2016-06-01,19.610001
2016-06-02,19.540001
2016-06-03,19.18
2016-06-06,18.91
2016-06-07,19.34
2016-06-08,19.34
2016-06-09,19.27
2016-06-10,19.280001000000002
2016-06-13,19.4
2016-06-14,19.49
2016-06-15,19.33
2016-06-16,19.299999
2016-06-17,18.879998999999998
2016-06-20,19.41
2016-06-21,19.620001000000002
2016-06-22,20.07
2016-06-23,20.4
2016-06-24,18.92
2016-06-27,18.129998999999998
2016-06-28,18.43
2016-06-29,18.75
2016-06-30,18.66
2016-07-01,19.18
2016-07-05,19.09
2016-07-06,19.389999
2016-07-07,19.629998999999998
2016-07-08,19.879998999999998
2016-07-11,19.950001
2016-07-12,20.469998999999998
2016-07-13,20.34
2016-07-14,20.530001000000002
2016-07-15,20.450001
2016-07-18,20.24
2016-07-19,20.280001000000002
2016-07-20,20.65
2016-07-21,20.32
2016-07-22,20.559998999999998
2016-07-25,20.450001
2016-07-26,20.549999
2016-07-27,21.370001000000002
2016-07-28,20.889999
2016-07-29,20.629998999999998
2016-08-01,20.83
2016-08-02,20.969998999999998
2016-08-03,21.02
2016-08-04,20.860001
2016-08-05,21.040001
2016-08-08,20.809998999999998
2016-08-09,21.040001
2016-08-10,20.92
2016-08-11,20.85
2016-08-12,20.690001000000002
2016-08-15,21.09
2016-08-16,20.84
2016-08-17,21.08
2016-08-18,21.040001
2016-08-19,20.799999
2016-08-22,21.049999
2016-08-23,20.92
2016-08-24,20.969998999999998
2016-08-25,20.790001
2016-08-26,20.709999
2016-08-29,21.370001000000002
2016-08-30,23.889999
2016-08-31,24.27
2016-09-01,25.59
2016-09-02,25.860001
2016-09-06,25.639999
2016-09-07,26.360001
2016-09-08,26.219998999999998
2016-09-09,25.83
2016-09-12,26.469998999999998
2016-09-13,25.91
2016-09-14,25.870001000000002
2016-09-15,26.32
2016-09-16,26.469998999999998
2016-09-19,26.1
2016-09-20,26.299999
2016-09-21,26.889999
2016-09-22,27.709999
2016-09-23,27.219998999999998
2016-09-26,26.870001000000002
2016-09-27,26.84
2016-09-28,26.700001
2016-09-29,26.42
2016-09-30,27.18
2016-10-03,27.23
2016-10-04,27.16
2016-10-05,27.34
2016-10-06,26.57
2016-10-07,26.52
2016-10-10,26.790001
2016-10-11,25.780001000000002
2016-10-12,25.75
2016-10-13,25.540001
2016-10-14,25.25
2016-10-17,24.889999
2016-10-18,25.540001
2016-10-19,25.67
2016-10-20,25.73
2016-10-21,25.58
2016-10-24,25.1
2016-10-25,25.200001
2016-10-26,25.65
2016-10-27,25.75
2016-10-28,26.049999
2016-10-31,25.950001
2016-11-01,26.1
2016-11-02,26.75
2016-11-03,26.049999
2016-11-04,26.200001
2016-11-07,26.5
2016-11-08,26.549999
2016-11-09,28.1
2016-11-10,29.549999
2016-11-11,28.700001
2016-11-14,28.9
2016-11-15,28.4
2016-11-16,28.15
2016-11-17,28.299999
2016-11-18,28.15
2016-11-21,28.200001
2016-11-22,28.075001
2016-11-23,28.049999
2016-11-25,28.0
2016-11-28,28.1
2016-11-29,27.75
2016-11-30,27.450001
2016-12-01,26.950001
2016-12-02,26.700001
2016-12-05,26.799999
2016-12-06,27.6
2016-12-07,27.35
2016-12-08,27.200001
2016-12-09,27.450001
2016-12-12,27.200001
2016-12-13,27.450001
2016-12-14,27.1
2016-12-15,28.049999
2016-12-16,28.75
2016-12-19,29.950001
2016-12-20,29.4
2016-12-21,29.5
2016-12-22,29.15
2016-12-23,29.799999
2016-12-27,29.299999
2016-12-28,28.549999
2016-12-29,28.6
2016-12-30,29.299999
2017-01-03,29.6
2017-01-04,29.450001
2017-01-05,29.450001
2017-01-06,29.200001
2017-01-09,28.950001
2017-01-10,28.75
2017-01-11,28.6
2017-01-12,27.950001
2017-01-13,28.75
2017-01-17,27.75
2017-01-18,28.0
2017-01-19,27.450001
2017-01-20,27.85
2017-01-23,27.700001
2017-01-24,27.5
2017-01-25,27.450001
2017-01-26,27.15
2017-01-27,27.15
2017-01-30,26.200001
2017-01-31,26.700001
2017-02-01,27.0
2017-02-02,26.799999
2017-02-03,27.200001
2017-02-06,28.0
2017-02-07,29.1
2017-02-08,29.25
2017-02-09,30.25
2017-02-10,30.5
2017-02-13,30.15
2017-02-14,30.0
2017-02-15,29.950001
2017-02-16,29.75
2017-02-17,29.15
2017-02-21,29.549999
2017-02-22,29.15
2017-02-23,29.0
2017-02-24,28.6
2017-02-27,28.4
2017-02-28,27.85
2017-03-01,28.5
2017-03-02,28.25
2017-03-03,28.1
2017-03-06,27.299999
2017-03-07,27.049999
2017-03-08,27.25
2017-03-09,27.700001
2017-03-10,27.950001
2017-03-13,27.299999
2017-03-14,27.299999
2017-03-15,28.049999
2017-03-16,28.1
2017-03-17,28.4
2017-03-20,27.85
2017-03-21,27.25
2017-03-22,27.200001
2017-03-23,27.35
2017-03-24,27.700001
2017-03-27,27.75
2017-03-28,27.75
2017-03-29,27.5
2017-03-30,28.1
2017-03-31,28.1
2017-04-03,27.700001
2017-04-04,27.25
2017-04-05,26.75
2017-04-06,27.549999
2017-04-07,28.049999
2017-04-10,26.950001
2017-04-11,27.299999
2017-04-12,27.5
2017-04-13,27.200001
2017-04-17,27.950001
2017-04-18,27.799999
2017-04-19,27.549999
2017-04-20,28.4
2017-04-21,28.299999
2017-04-24,28.450001
2017-04-25,28.65
2017-04-26,29.549999
2017-04-27,30.0
2017-04-28,29.75
2017-05-01,30.15
2017-05-02,29.75
2017-05-03,29.5
2017-05-04,30.35
2017-05-05,30.200001
2017-05-08,29.85
2017-05-09,32.0
2017-05-10,33.599998
2017-05-11,33.299999
2017-05-12,33.5
2017-05-15,34.5
2017-05-16,34.950001
2017-05-17,33.950001
2017-05-18,34.349998
2017-05-19,34.099998
2017-05-22,34.450001
2017-05-23,34.549999
2017-05-24,35.049999
2017-05-25,34.75
2017-05-26,34.450001
2017-05-30,34.700001
2017-05-31,35.25
2017-06-01,36.25
2017-06-02,34.900002
2017-06-05,35.400002
2017-06-06,35.200001
2017-06-07,35.75
2017-06-08,35.900002
2017-06-09,35.5
2017-06-12,34.650002
2017-06-13,34.700001
2017-06-14,34.849998
2017-06-15,34.849998
2017-06-16,36.0
2017-06-19,36.549999
2017-06-20,36.700001
2017-06-21,37.450001
2017-06-22,37.200001
2017-06-23,37.650002
2017-06-26,37.450001
2017-06-27,37.25
2017-06-28,38.099998
2017-06-29,37.5
2017-06-30,37.049999
2017-07-03,37.0
2017-07-05,36.799999
2017-07-06,36.0
2017-07-07,35.950001
2017-07-10,36.099998
2017-07-11,37.450001
2017-07-12,37.900002
2017-07-13,37.549999
2017-07-14,37.599998
2017-07-17,38.049999
2017-07-18,38.150002
2017-07-19,37.849998
2017-07-20,37.75
2017-07-21,38.299999
2017-07-24,38.099998
2017-07-25,38.5
2017-07-26,38.599998
2017-07-27,38.450001
2017-07-28,38.400002
2017-07-31,38.200001
2017-08-01,38.849998
2017-08-02,39.150002
2017-08-03,39.349998
2017-08-04,38.950001
2017-08-07,39.200001
2017-08-08,39.450001
2017-08-09,39.299999
2017-08-10,39.299999
2017-08-11,39.650002
2017-08-14,39.75
2017-08-15,39.799999
2017-08-16,40.0
2017-08-17,40.0
2017-08-18,39.849998
2017-08-21,39.599998
2017-08-22,39.25
2017-08-23,38.0
2017-08-24,38.049999
2017-08-25,37.75
2017-08-28,37.25
2017-08-29,37.400002
2017-08-30,37.75
2017-08-31,35.5
2017-09-01,36.5
2017-09-05,35.200001
2017-09-06,35.049999
2017-09-07,35.950001
2017-09-08,36.299999
2017-09-11,36.25
2017-09-12,36.549999
2017-09-13,36.349998
2017-09-14,36.099998
2017-09-15,35.75
2017-09-18,36.5
2017-09-19,35.849998
2017-09-20,35.0
2017-09-21,35.349998
2017-09-22,35.400002
2017-09-25,35.400002
2017-09-26,35.700001
2017-09-27,36.900002
2017-09-28,36.75
2017-09-29,37.049999
2017-10-02,37.450001
2017-10-03,37.299999
2017-10-04,37.599998
2017-10-05,37.799999
2017-10-06,37.450001
2017-10-09,37.299999
2017-10-10,37.150002
2017-10-11,37.0
2017-10-12,37.099998
2017-10-13,36.75
2017-10-16,37.799999
2017-10-17,37.450001
2017-10-18,37.299999
2017-10-19,37.299999
2017-10-20,37.099998
2017-10-23,37.299999
2017-10-24,37.299999
2017-10-25,37.049999
2017-10-26,37.200001
2017-10-27,37.549999
2017-10-30,36.25
2017-10-31,37.650002
2017-11-01,37.049999
2017-11-02,37.150002
2017-11-03,37.700001
2017-11-06,37.900002
2017-11-07,35.849998
2017-11-08,35.700001
2017-11-09,34.150002
2017-11-10,34.599998
2017-11-13,34.450001
2017-11-14,34.299999
2017-11-15,34.25
2017-11-16,34.849998
2017-11-17,34.799999
2017-11-20,34.900002
2017-11-21,35.75
2017-11-22,35.150002
2017-11-24,34.650002
2017-11-27,35.150002
2017-11-28,35.0
2017-11-29,34.75
2017-11-30,34.700001
2017-12-01,33.75
2017-12-04,32.75
2017-12-05,33.349998
2017-12-06,32.849998
2017-12-07,32.650002
2017-12-08,32.75
2017-12-11,32.849998
2017-12-12,33.049999
2017-12-13,33.650002
2017-12-14,33.25
2017-12-15,33.349998
2017-12-18,35.25
2017-12-19,35.049999
2017-12-20,35.150002
2017-12-21,35.099998
2017-12-22,34.200001
2017-12-26,34.099998
2017-12-27,33.599998
2017-12-28,33.75
2017-12-29,33.5
2018-01-02,34.299999
2018-01-03,34.5
2018-01-04,34.849998
2018-01-05,35.299999
2018-01-08,35.0
2018-01-09,35.400002
2018-01-10,35.150002
2018-01-11,35.849998
2018-01-12,35.700001
2018-01-16,35.349998
2018-01-17,35.950001
2018-01-18,35.799999
2018-01-19,36.200001
2018-01-22,36.299999
2018-01-23,36.150002
2018-01-24,36.0
2018-01-25,36.099998
2018-01-26,35.849998
2018-01-29,34.900002
2018-01-30,34.799999
2018-01-31,34.049999
2018-02-01,34.349998
2018-02-02,34.049999
2018-02-05,32.200001
2018-02-06,36.349998
2018-02-07,36.599998
2018-02-08,35.349998
2018-02-09,35.549999
2018-02-12,35.450001
2018-02-13,35.049999
2018-02-14,35.650002
2018-02-15,36.049999
2018-02-16,35.799999
2018-02-20,35.25
2018-02-21,36.599998
2018-02-22,37.799999
2018-02-23,38.349998
2018-02-26,38.75
2018-02-27,38.549999
2018-02-28,38.450001
2018-03-01,38.150002
2018-03-02,39.549999
2018-03-05,40.099998
2018-03-06,38.900002
2018-03-07,39.5
2018-03-08,39.650002
2018-03-09,39.75
2018-03-12,40.450001
2018-03-13,40.25
2018-03-14,40.200001
2018-03-15,39.950001
2018-03-16,40.25
2018-03-19,39.599998
2018-03-20,38.900002
2018-03-21,38.75
2018-03-22,39.099998
2018-03-23,38.650002
2018-03-26,39.25
2018-03-27,39.25
2018-03-28,39.5
2018-03-29,39.700001
2018-04-02,38.700001
2018-04-03,39.849998
2018-04-04,40.0
2018-04-05,40.549999
2018-04-06,41.549999
2018-04-09,40.599998
2018-04-10,41.700001
2018-04-11,41.400002
2018-04-12,41.700001
2018-04-13,42.150002
2018-04-16,42.599998
2018-04-17,44.0
2018-04-18,43.950001
2018-04-19,43.650002
2018-04-20,44.0
2018-04-23,43.200001
2018-04-24,43.200001
2018-04-25,43.0
2018-04-26,43.799999
2018-04-27,42.900002
2018-04-30,42.299999
2018-05-01,42.150002
2018-05-02,42.349998
2018-05-03,41.75
2018-05-04,42.450001
2018-05-07,42.099998
2018-05-08,44.25
2018-05-09,43.950001
2018-05-10,43.549999
2018-05-11,43.799999
2018-05-14,43.700001
2018-05-15,43.099998
2018-05-16,44.150002
2018-05-17,44.849998
2018-05-18,45.299999
2018-05-21,45.5
2018-05-22,45.0
2018-05-23,45.0
2018-05-24,44.799999
2018-05-25,44.5
2018-05-29,44.799999
2018-05-30,45.299999
2018-05-31,45.200001
2018-06-01,46.0
2018-06-04,46.599998
2018-06-05,46.099998
2018-06-06,46.549999
2018-06-07,46.75
2018-06-08,46.400002
2018-06-11,46.799999
2018-06-12,46.299999
2018-06-13,46.5
2018-06-14,46.900002
2018-06-15,46.799999
2018-06-18,47.849998
2018-06-19,47.650002
2018-06-20,48.099998
2018-06-21,47.950001
2018-06-22,47.349998
2018-06-25,46.799999
2018-06-26,46.700001
2018-06-27,45.5
2018-06-28,45.700001
2018-06-29,46.049999
2018-07-02,46.849998
2018-07-03,46.849998
2018-07-05,47.150002
2018-07-06,47.25
2018-07-09,47.25
2018-07-10,46.599998
2018-07-11,46.75
2018-07-12,48.150002
2018-07-13,48.349998
2018-07-16,48.299999
2018-07-17,48.150002
2018-07-18,47.950001
2018-07-19,47.099998
2018-07-20,47.5
2018-07-23,48.200001
2018-07-24,47.200001
2018-07-25,47.5
2018-07-26,47.700001
2018-07-27,47.150002
2018-07-30,47.150002
2018-07-31,47.900002
2018-08-01,48.700001
2018-08-02,49.049999
2018-08-03,50.400002
2018-08-06,50.799999
2018-08-07,50.549999
2018-08-08,49.599998
2018-08-09,49.150002
2018-08-10,49.049999
2018-08-13,50.049999
2018-08-14,49.950001
2018-08-15,49.25
2018-08-16,49.900002
2018-08-17,49.349998
2018-08-20,49.950001
2018-08-21,50.5
2018-08-22,49.849998
2018-08-23,49.849998
2018-08-24,50.75
2018-08-27,53.5
2018-08-28,49.25
2018-08-29,47.0
2018-08-30,45.549999
2018-08-31,47.200001
2018-09-04,47.700001
2018-09-05,47.650002
2018-09-06,46.650002
2018-09-07,46.200001
2018-09-10,46.0
2018-09-11,44.549999
2018-09-12,44.799999
2018-09-13,44.099998
2018-09-14,43.75
2018-09-17,43.349998
2018-09-18,43.75
2018-09-19,42.650002
2018-09-20,43.450001
2018-09-21,42.299999
2018-09-24,42.450001
2018-09-25,42.700001
2018-09-26,43.0
2018-09-27,42.450001
2018-09-28,42.900002
2018-10-01,43.34
2018-10-02,42.790001000000004
2018-10-03,44.389998999999996
2018-10-04,44.23
2018-10-05,43.389998999999996
2018-10-08,42.91
2018-10-09,42.669998
2018-10-10,42.439999
2018-10-11,41.639998999999996
2018-10-12,42.369999
2018-10-15,43.0
2018-10-16,43.66
2018-10-17,43.889998999999996
2018-10-18,43.93
2018-10-19,44.200001
2018-10-22,44.5
2018-10-23,44.639998999999996
2018-10-24,42.32
2018-10-25,43.07
2018-10-26,43.419998
2018-10-29,43.029999
2018-10-30,43.0
2018-10-31,42.919998
2018-11-01,42.294998
2018-11-02,42.290001000000004
2018-11-05,42.380001
2018-11-06,42.18
2018-11-07,38.700001
2018-11-08,38.66
2018-11-09,37.099998
2018-11-12,35.82
2018-11-13,36.560001
2018-11-14,36.049999
2018-11-15,35.380001
2018-11-16,34.91
2018-11-19,33.959998999999996
2018-11-20,34.200001
2018-11-21,33.540001000000004
2018-11-23,33.639998999999996
2018-11-26,33.389998999999996
