Date,ENR
2016-01-20,30.66
2016-01-21,31.290001
2016-01-22,31.82
2016-01-25,32.32
2016-01-26,31.940001000000002
2016-01-27,31.66
2016-01-28,31.299999
2016-01-29,32.040001000000004
2016-02-01,31.85
2016-02-02,31.58
2016-02-03,36.860001000000004
2016-02-04,37.849998
2016-02-05,36.43
2016-02-08,36.93
2016-02-09,36.59
2016-02-10,37.310001
2016-02-11,35.619999
2016-02-12,36.400002
2016-02-16,37.279999
2016-02-17,37.43
2016-02-18,36.919998
2016-02-19,36.830002
2016-02-22,38.540001000000004
2016-02-23,37.900002
2016-02-24,37.34
2016-02-25,38.84
2016-02-26,39.18
2016-02-29,38.939999
2016-03-01,39.25
2016-03-02,39.959998999999996
2016-03-03,40.880001
2016-03-04,41.540001000000004
2016-03-07,41.509997999999996
2016-03-08,40.490002000000004
2016-03-09,40.630001
2016-03-10,40.009997999999996
2016-03-11,39.779999
2016-03-14,40.490002000000004
2016-03-15,40.529999
2016-03-16,40.68
2016-03-17,40.310001
2016-03-18,41.139998999999996
2016-03-21,40.419998
2016-03-22,40.0
2016-03-23,39.439999
2016-03-24,39.360001000000004
2016-03-28,39.68
2016-03-29,40.150002
2016-03-30,40.759997999999996
2016-03-31,40.509997999999996
2016-04-01,40.869999
2016-04-04,42.119999
2016-04-05,42.240002000000004
2016-04-06,42.970001
2016-04-07,42.700001
2016-04-08,43.389998999999996
2016-04-11,42.5
2016-04-12,43.509997999999996
2016-04-13,43.450001
2016-04-14,44.110001000000004
2016-04-15,44.639998999999996
2016-04-18,44.919998
2016-04-19,44.849998
2016-04-20,44.889998999999996
2016-04-21,43.959998999999996
2016-04-22,43.549999
2016-04-25,43.82
2016-04-26,44.220001
2016-04-27,43.77
2016-04-28,42.580002
2016-04-29,43.490002000000004
2016-05-02,44.439999
2016-05-03,43.720001
2016-05-04,45.470001
2016-05-05,43.509997999999996
2016-05-06,43.130001
2016-05-09,44.080002
2016-05-10,44.709998999999996
2016-05-11,42.93
2016-05-12,43.549999
2016-05-13,43.0
2016-05-16,42.990002000000004
2016-05-17,42.099998
2016-05-18,41.990002000000004
2016-05-19,43.23
2016-05-20,44.18
2016-05-23,44.59
2016-05-24,47.220001
2016-05-25,46.68
2016-05-26,46.27
2016-05-27,46.73
2016-05-31,47.330002
2016-06-01,47.59
2016-06-02,47.66
2016-06-03,47.529999
2016-06-06,48.599998
2016-06-07,48.619999
2016-06-08,48.700001
2016-06-09,48.709998999999996
2016-06-10,48.299999
2016-06-13,47.580002
2016-06-14,48.240002000000004
2016-06-15,49.400002
2016-06-16,49.720001
2016-06-17,50.389998999999996
2016-06-20,51.060001
2016-06-21,50.880001
2016-06-22,50.369999
2016-06-23,50.0
2016-06-24,49.349998
2016-06-27,48.970001
2016-06-28,50.450001
2016-06-29,50.52
2016-06-30,51.490002000000004
2016-07-01,52.349998
2016-07-05,52.040001000000004
2016-07-06,51.549999
2016-07-07,49.790001000000004
2016-07-08,50.419998
2016-07-11,51.18
2016-07-12,49.740002000000004
2016-07-13,49.810001
2016-07-14,49.799999
2016-07-15,49.970001
2016-07-18,49.669998
2016-07-19,49.84
2016-07-20,49.610001000000004
2016-07-21,49.360001000000004
2016-07-22,49.810001
2016-07-25,49.740002000000004
2016-07-26,49.490002000000004
2016-07-27,48.68
2016-07-28,49.34
2016-07-29,51.529999
2016-08-01,51.93
2016-08-02,50.939999
2016-08-03,49.549999
2016-08-04,49.529999
2016-08-05,49.849998
2016-08-08,50.18
2016-08-09,50.73
2016-08-10,51.240002000000004
2016-08-11,50.459998999999996
2016-08-12,50.509997999999996
2016-08-15,50.48
2016-08-16,49.580002
2016-08-17,49.48
2016-08-18,49.77
2016-08-19,49.650002
2016-08-22,49.529999
2016-08-23,49.34
2016-08-24,48.360001000000004
2016-08-25,48.41
2016-08-26,48.799999
2016-08-29,49.48
2016-08-30,49.459998999999996
2016-08-31,49.419998
2016-09-01,49.23
2016-09-02,49.869999
2016-09-06,50.07
2016-09-07,49.720001
2016-09-08,48.110001000000004
2016-09-09,45.779999
2016-09-12,46.330002
2016-09-13,45.599998
2016-09-14,45.669998
2016-09-15,45.869999
2016-09-16,45.32
2016-09-19,45.139998999999996
2016-09-20,44.900002
2016-09-21,45.540001000000004
2016-09-22,46.779999
2016-09-23,46.990002000000004
2016-09-26,47.23
2016-09-27,46.740002000000004
2016-09-28,47.799999
2016-09-29,48.900002
2016-09-30,49.959998999999996
2016-10-03,49.299999
2016-10-04,49.209998999999996
2016-10-05,49.200001
2016-10-06,49.709998999999996
2016-10-07,49.389998999999996
2016-10-10,48.950001
2016-10-11,47.700001
2016-10-12,47.75
2016-10-13,47.290001000000004
2016-10-14,47.529999
2016-10-17,47.869999
2016-10-18,48.77
2016-10-19,48.610001000000004
2016-10-20,48.25
2016-10-21,48.57
2016-10-24,48.880001
2016-10-25,48.5
2016-10-26,48.450001
2016-10-27,47.060001
2016-10-28,46.549999
2016-10-31,46.509997999999996
2016-11-01,46.68
2016-11-02,46.34
2016-11-03,46.0
2016-11-04,44.98
2016-11-07,45.5
2016-11-08,46.209998999999996
2016-11-09,46.23
2016-11-10,44.349998
2016-11-11,44.259997999999996
2016-11-14,43.84
2016-11-15,43.66
2016-11-16,43.880001
2016-11-17,42.369999
2016-11-18,42.509997999999996
2016-11-21,43.209998999999996
2016-11-22,42.98
2016-11-23,42.380001
2016-11-25,42.540001000000004
2016-11-28,43.049999
2016-11-29,44.009997999999996
2016-11-30,44.869999
2016-12-01,43.959998999999996
2016-12-02,43.959998999999996
2016-12-05,44.759997999999996
2016-12-06,45.139998999999996
2016-12-07,44.32
2016-12-08,44.400002
2016-12-09,44.299999
2016-12-12,44.150002
2016-12-13,44.650002
2016-12-14,44.669998
2016-12-15,43.32
2016-12-16,43.040001000000004
2016-12-19,43.23
2016-12-20,44.369999
2016-12-21,44.490002000000004
2016-12-22,44.709998999999996
2016-12-23,44.91
2016-12-27,44.939999
2016-12-28,44.310001
2016-12-29,44.669998
2016-12-30,44.610001000000004
2017-01-03,46.009997999999996
2017-01-04,47.18
2017-01-05,47.599998
2017-01-06,47.709998999999996
2017-01-09,47.450001
2017-01-10,47.560001
2017-01-11,48.080002
2017-01-12,48.279999
2017-01-13,48.27
2017-01-17,48.580002
2017-01-18,48.98
2017-01-19,48.32
2017-01-20,48.560001
2017-01-23,48.66
2017-01-24,50.290001000000004
2017-01-25,50.459998999999996
2017-01-26,50.68
2017-01-27,50.380001
2017-01-30,50.490002000000004
2017-01-31,50.470001
2017-02-01,52.110001000000004
2017-02-02,53.23
2017-02-03,52.549999
2017-02-06,51.93
2017-02-07,52.689999
2017-02-08,53.18
2017-02-09,53.139998999999996
2017-02-10,53.509997999999996
2017-02-13,53.52
2017-02-14,53.759997999999996
2017-02-15,53.919998
2017-02-16,53.66
2017-02-17,53.919998
2017-02-21,53.830002
2017-02-22,53.849998
2017-02-23,53.66
2017-02-24,54.130001
2017-02-27,54.25
2017-02-28,54.860001000000004
2017-03-01,55.869999
2017-03-02,55.599998
2017-03-03,55.509997999999996
2017-03-06,55.439999
2017-03-07,55.259997999999996
2017-03-08,54.330002
2017-03-09,54.41
2017-03-10,54.900002
2017-03-13,55.400002
2017-03-14,55.310001
2017-03-15,55.790001000000004
2017-03-16,55.450001
2017-03-17,55.529999
2017-03-20,55.330002
2017-03-21,55.689999
2017-03-22,56.130001
2017-03-23,55.959998999999996
2017-03-24,55.689999
2017-03-27,55.720001
2017-03-28,55.450001
2017-03-29,55.810001
2017-03-30,55.880001
2017-03-31,55.75
2017-04-03,55.799999
2017-04-04,55.73
2017-04-05,55.970001
2017-04-06,57.619999
2017-04-07,57.599998
2017-04-10,57.790001000000004
2017-04-11,57.799999
2017-04-12,57.779999
2017-04-13,57.509997999999996
2017-04-17,59.139998999999996
2017-04-18,59.490002000000004
2017-04-19,58.66
2017-04-20,59.029999
2017-04-21,58.709998999999996
2017-04-24,59.75
2017-04-25,59.82
2017-04-26,59.009997999999996
2017-04-27,59.52
2017-04-28,59.23
2017-05-01,59.32
2017-05-02,57.470001
2017-05-03,56.5
2017-05-04,55.490002000000004
2017-05-05,54.900002
2017-05-08,55.0
2017-05-09,54.07
2017-05-10,54.209998999999996
2017-05-11,54.68
2017-05-12,54.189999
2017-05-15,53.970001
2017-05-16,53.75
2017-05-17,51.869999
2017-05-18,52.099998
2017-05-19,52.610001000000004
2017-05-22,53.18
2017-05-23,53.380001
2017-05-24,53.849998
2017-05-25,54.360001000000004
2017-05-26,54.57
2017-05-30,53.060001
2017-05-31,53.599998
2017-06-01,54.709998999999996
2017-06-02,55.830002
2017-06-05,54.880001
2017-06-06,52.32
2017-06-07,51.700001
2017-06-08,49.150002
2017-06-09,49.919998
2017-06-12,51.029999
2017-06-13,50.799999
2017-06-14,51.049999
2017-06-15,51.18
2017-06-16,51.400002
2017-06-19,51.740002000000004
2017-06-20,51.259997999999996
2017-06-21,49.959998999999996
2017-06-22,49.360001000000004
2017-06-23,49.77
2017-06-26,49.73
2017-06-27,49.16
2017-06-28,48.959998999999996
2017-06-29,48.41
2017-06-30,48.02
2017-07-03,48.25
2017-07-05,48.200001
2017-07-06,47.73
2017-07-07,47.25
2017-07-10,46.419998
2017-07-11,46.98
2017-07-12,46.439999
2017-07-13,46.360001000000004
2017-07-14,46.43
2017-07-17,47.060001
2017-07-18,46.82
2017-07-19,47.759997999999996
2017-07-20,47.400002
2017-07-21,47.700001
2017-07-24,47.189999
2017-07-25,47.59
2017-07-26,46.709998999999996
2017-07-27,46.09
2017-07-28,45.240002000000004
2017-07-31,46.07
2017-08-01,47.720001
2017-08-02,43.650002
2017-08-03,42.43
2017-08-04,41.189999
2017-08-07,41.73
2017-08-08,41.439999
2017-08-09,41.349998
2017-08-10,41.139998999999996
2017-08-11,41.650002
2017-08-14,41.82
2017-08-15,41.48
2017-08-16,42.650002
2017-08-17,41.759997999999996
2017-08-18,41.330002
2017-08-21,41.240002000000004
2017-08-22,42.57
2017-08-23,42.799999
2017-08-24,43.009997999999996
2017-08-25,44.529999
2017-08-28,43.830002
2017-08-29,43.740002000000004
2017-08-30,43.459998999999996
2017-08-31,44.150002
2017-09-01,45.029999
2017-09-05,44.360001000000004
2017-09-06,44.860001000000004
2017-09-07,45.57
2017-09-08,46.060001
2017-09-11,45.889998999999996
2017-09-12,46.060001
2017-09-13,45.529999
2017-09-14,46.029999
2017-09-15,46.869999
2017-09-18,47.0
2017-09-19,46.700001
2017-09-20,46.400002
2017-09-21,44.939999
2017-09-22,45.75
2017-09-25,45.630001
2017-09-26,46.16
2017-09-27,45.810001
2017-09-28,45.869999
2017-09-29,46.049999
2017-10-02,46.540001000000004
2017-10-03,46.34
2017-10-04,46.369999
2017-10-05,46.389998999999996
2017-10-06,46.369999
2017-10-09,45.869999
2017-10-10,46.009997999999996
2017-10-11,46.389998999999996
2017-10-12,47.880001
2017-10-13,48.459998999999996
2017-10-16,47.889998999999996
2017-10-17,46.189999
2017-10-18,46.009997999999996
2017-10-19,45.549999
2017-10-20,45.529999
2017-10-23,45.450001
2017-10-24,45.869999
2017-10-25,44.900002
2017-10-26,44.91
2017-10-27,44.709998999999996
2017-10-30,43.77
2017-10-31,42.990002000000004
2017-11-01,43.110001000000004
2017-11-02,42.25
2017-11-03,41.98
2017-11-06,41.84
2017-11-07,41.830002
2017-11-08,42.799999
2017-11-09,42.57
2017-11-10,43.75
2017-11-13,44.200001
2017-11-14,43.880001
2017-11-15,43.869999
2017-11-16,45.110001000000004
2017-11-17,45.400002
2017-11-20,44.950001
2017-11-21,45.009997999999996
2017-11-22,44.970001
2017-11-24,45.02
2017-11-27,45.0
2017-11-28,45.060001
2017-11-29,45.889998999999996
2017-11-30,45.93
2017-12-01,45.950001
2017-12-04,47.279999
2017-12-05,47.48
2017-12-06,47.549999
2017-12-07,47.639998999999996
2017-12-08,48.040001000000004
2017-12-11,48.349998
2017-12-12,48.330002
2017-12-13,48.139998999999996
2017-12-14,47.529999
2017-12-15,47.950001
2017-12-18,48.380001
2017-12-19,47.98
2017-12-20,48.049999
2017-12-21,48.869999
2017-12-22,49.110001000000004
2017-12-26,49.450001
2017-12-27,48.639998999999996
2017-12-28,47.669998
2017-12-29,47.98
2018-01-02,47.880001
2018-01-03,48.400002
2018-01-04,51.049999
2018-01-05,51.59
2018-01-08,51.419998
2018-01-09,51.490002000000004
2018-01-10,51.330002
2018-01-11,51.470001
2018-01-12,51.619999
2018-01-16,59.110001000000004
2018-01-17,57.060001
2018-01-18,54.82
2018-01-19,54.330002
2018-01-22,55.099998
2018-01-23,54.869999
2018-01-24,54.880001
2018-01-25,54.630001
2018-01-26,55.119999
2018-01-29,54.279999
2018-01-30,53.029999
2018-01-31,58.220001
2018-02-01,57.950001
2018-02-02,55.91
2018-02-05,55.380001
2018-02-06,56.02
2018-02-07,54.450001
2018-02-08,52.919998
2018-02-09,53.419998
2018-02-12,53.599998
2018-02-13,53.169998
2018-02-14,54.25
2018-02-15,54.009997999999996
2018-02-16,53.849998
2018-02-20,53.349998
2018-02-21,53.380001
2018-02-22,54.169998
2018-02-23,54.990002000000004
2018-02-26,55.369999
2018-02-27,55.0
2018-02-28,54.48
2018-03-01,53.349998
2018-03-02,55.490002000000004
2018-03-05,56.68
2018-03-06,54.700001
2018-03-07,54.529999
2018-03-08,53.700001
2018-03-09,54.490002000000004
2018-03-12,55.299999
2018-03-13,55.77
2018-03-14,54.080002
2018-03-15,51.970001
2018-03-16,52.540001000000004
2018-03-19,53.02
2018-03-20,52.619999
2018-03-21,52.540001000000004
2018-03-22,52.099998
2018-03-23,51.889998999999996
2018-03-26,51.43
2018-03-27,52.23
2018-03-28,53.029999
2018-03-29,59.580002
2018-04-02,56.43
2018-04-03,57.919998
2018-04-04,58.18
2018-04-05,58.810001
2018-04-06,58.529999
2018-04-09,58.5
2018-04-10,58.84
2018-04-11,58.77
2018-04-12,58.93
2018-04-13,58.029999
2018-04-16,59.119999
2018-04-17,59.709998999999996
2018-04-18,59.68
2018-04-19,59.459998999999996
2018-04-20,57.799999
2018-04-23,57.52
2018-04-24,57.619999
2018-04-25,58.290001000000004
2018-04-26,57.27
2018-04-27,57.540001000000004
2018-04-30,57.360001000000004
2018-05-01,56.389998999999996
2018-05-02,54.369999
2018-05-03,53.549999
2018-05-04,54.299999
2018-05-07,54.509997999999996
2018-05-08,54.970001
2018-05-09,55.150002
2018-05-10,55.439999
2018-05-11,55.310001
2018-05-14,55.27
2018-05-15,55.52
2018-05-16,56.91
2018-05-17,56.900002
2018-05-18,56.470001
2018-05-21,59.91
2018-05-22,58.5
2018-05-23,58.860001000000004
2018-05-24,59.73
2018-05-25,60.630001
2018-05-29,60.889998999999996
2018-05-30,62.259997999999996
2018-05-31,60.740002000000004
2018-06-01,60.09
2018-06-04,60.099998
2018-06-05,59.610001000000004
2018-06-06,59.650002
2018-06-07,60.549999
2018-06-08,61.009997999999996
2018-06-11,60.299999
2018-06-12,60.700001
2018-06-13,60.139998999999996
2018-06-14,59.650002
2018-06-15,59.98
2018-06-18,60.0
2018-06-19,61.709998999999996
2018-06-20,61.630001
2018-06-21,61.790001000000004
2018-06-22,62.139998999999996
2018-06-25,61.959998999999996
2018-06-26,62.75
2018-06-27,62.110001000000004
2018-06-28,62.939999
2018-06-29,62.959998999999996
2018-07-02,61.150002
2018-07-03,62.049999
2018-07-05,63.599998
2018-07-06,64.889999
2018-07-09,63.869999
2018-07-10,63.0
2018-07-11,62.75
2018-07-12,62.970001
2018-07-13,63.02
2018-07-16,62.650002
2018-07-17,64.010002
2018-07-18,63.610001000000004
2018-07-19,63.369999
2018-07-20,63.91
2018-07-23,63.66
2018-07-24,63.77
2018-07-25,63.689999
2018-07-26,65.059998
2018-07-27,63.889998999999996
2018-07-30,63.07
2018-07-31,63.68
2018-08-01,60.790001000000004
2018-08-02,62.23
2018-08-03,65.0
2018-08-06,64.41999799999999
2018-08-07,63.959998999999996
2018-08-08,63.25
2018-08-09,62.799999
2018-08-10,62.709998999999996
2018-08-13,62.970001
2018-08-14,63.509997999999996
2018-08-15,62.490002000000004
2018-08-16,63.98
2018-08-17,64.33000200000001
2018-08-20,64.43
2018-08-21,63.380001
2018-08-22,64.25
2018-08-23,63.799999
2018-08-24,63.380001
2018-08-27,63.82
2018-08-28,64.08000200000001
2018-08-29,64.32
2018-08-30,63.759997999999996
2018-08-31,63.59
2018-09-04,63.59
2018-09-05,64.07
2018-09-06,62.720001
2018-09-07,60.549999
2018-09-10,61.860001000000004
2018-09-11,63.310001
2018-09-12,63.740002000000004
2018-09-13,62.720001
2018-09-14,61.09
2018-09-17,60.810001
2018-09-18,61.630001
2018-09-19,61.919998
2018-09-20,62.150002
2018-09-21,62.380001
2018-09-24,61.369999
2018-09-25,59.709998999999996
2018-09-26,59.27
2018-09-27,59.700001
2018-09-28,58.650002
2018-10-01,57.400002
2018-10-02,57.189999
2018-10-03,58.029999
2018-10-04,57.650002
2018-10-05,58.59
2018-10-08,60.52
2018-10-09,60.75
2018-10-10,58.82
2018-10-11,58.290001000000004
2018-10-12,59.41
2018-10-15,60.169998
2018-10-16,61.57
2018-10-17,61.310001
2018-10-18,59.279999
2018-10-19,59.52
2018-10-22,60.52
2018-10-23,58.119999
2018-10-24,58.150002
2018-10-25,57.099998
2018-10-26,55.279999
2018-10-29,55.959998999999996
2018-10-30,58.259997999999996
2018-10-31,58.77
2018-11-01,59.310001
2018-11-02,58.75
2018-11-05,59.580002
2018-11-06,60.599998
2018-11-07,61.380001
2018-11-08,61.16
2018-11-09,61.400002
2018-11-12,60.25
2018-11-13,58.099998
2018-11-14,55.98
2018-11-15,51.439999
2018-11-16,49.970001
2018-11-19,48.290001000000004
2018-11-20,46.509997999999996
2018-11-21,46.990002000000004
2018-11-23,47.27
2018-11-26,47.77
2018-11-27,46.25
2018-11-28,46.560001
2018-11-29,45.82
2018-11-30,44.830002
2018-12-03,45.73
2018-12-04,45.07
2018-12-06,46.130001
2018-12-07,46.0
2018-12-10,46.860001000000004
2018-12-11,48.259997999999996
2018-12-12,47.959998999999996
2018-12-13,48.880001
2018-12-14,49.59
2018-12-17,47.689999
2018-12-18,47.279999
2018-12-19,45.950001
2018-12-20,44.93
2018-12-21,44.27
2018-12-24,43.110001000000004
2018-12-26,45.259997999999996
2018-12-27,45.119999
2018-12-28,45.09
2018-12-31,45.150002
2019-01-02,44.720001
2019-01-03,46.150002
2019-01-04,46.529999
2019-01-07,46.84
2019-01-08,47.52
2019-01-09,47.860001000000004
2019-01-10,48.630001
2019-01-11,47.150002
2019-01-14,47.450001
2019-01-15,46.82
2019-01-16,46.599998
2019-01-17,46.830002
2019-01-18,46.84
2019-01-22,45.25
2019-01-23,45.400002
2019-01-24,45.32
2019-01-25,46.18
2019-01-28,45.549999
2019-01-29,45.700001
2019-01-30,45.75
2019-01-31,47.400002
2019-02-01,47.66
2019-02-04,47.75
2019-02-05,47.139998999999996
2019-02-06,47.119999
2019-02-07,45.189999
2019-02-08,46.360001000000004
2019-02-11,46.02
2019-02-12,44.900002
2019-02-13,45.830002
2019-02-14,45.540001000000004
2019-02-15,45.630001
2019-02-19,46.130001
2019-02-20,45.970001
2019-02-21,46.119999
2019-02-22,46.029999
2019-02-25,46.419998
2019-02-26,46.580002
2019-02-27,46.650002
2019-02-28,45.880001
2019-03-01,47.299999
2019-03-04,46.549999
2019-03-05,46.450001
2019-03-06,45.450001
2019-03-07,44.349998
2019-03-08,45.169998
2019-03-11,45.23
2019-03-12,46.080002
2019-03-13,45.889998999999996
2019-03-14,45.990002000000004
2019-03-15,46.349998
2019-03-18,46.509997999999996
2019-03-19,46.240002000000004
2019-03-20,45.220001
2019-03-21,46.139998999999996
2019-03-22,45.09
2019-03-25,44.529999
2019-03-26,44.93
2019-03-27,44.799999
2019-03-28,44.959998999999996
2019-03-29,44.93
2019-04-01,47.799999
2019-04-02,47.34
2019-04-03,46.990002000000004
2019-04-04,47.470001
2019-04-05,47.799999
2019-04-08,47.709998999999996
2019-04-09,47.049999
2019-04-10,46.98
2019-04-11,47.66
2019-04-12,48.450001
2019-04-15,48.099998
2019-04-16,47.900002
2019-04-17,48.139998999999996
2019-04-18,48.509997999999996
2019-04-22,48.66
2019-04-23,48.549999
2019-04-24,48.669998
2019-04-25,47.130001
2019-04-26,48.139998999999996
2019-04-29,48.189999
2019-04-30,47.889998999999996
2019-05-01,47.470001
2019-05-02,47.349998
2019-05-03,47.02
2019-05-06,47.5
2019-05-07,45.139998999999996
2019-05-08,43.259997999999996
2019-05-09,43.459998999999996
2019-05-10,43.5
2019-05-13,42.459998999999996
2019-05-14,45.369999
2019-05-15,47.029999
2019-05-16,47.02
2019-05-17,46.959998999999996
2019-05-20,45.259997999999996
2019-05-21,45.509997999999996
2019-05-22,45.790001000000004
2019-05-23,45.599998
2019-05-24,45.439999
2019-05-28,44.380001
2019-05-29,42.439999
2019-05-30,42.810001
2019-05-31,40.919998
2019-06-03,41.889998999999996
2019-06-04,43.169998
2019-06-05,43.02
2019-06-06,43.509997999999996
2019-06-07,43.77
2019-06-10,42.869999
2019-06-11,42.529999
2019-06-12,42.68
2019-06-13,43.220001
2019-06-14,42.09
2019-06-17,41.48
2019-06-18,41.82
2019-06-19,39.200001
2019-06-20,40.43
2019-06-21,38.740002000000004
2019-06-24,38.130001
2019-06-25,37.529999
2019-06-26,38.16
2019-06-27,38.220001
2019-06-28,38.639998999999996
2019-07-01,38.849998
2019-07-02,39.0
2019-07-03,39.720001
2019-07-05,39.970001
2019-07-08,40.259997999999996
2019-07-09,39.650002
2019-07-10,39.669998
2019-07-11,39.810001
2019-07-12,40.349998
2019-07-15,40.580002
2019-07-16,40.32
2019-07-17,40.009997999999996
2019-07-18,40.240002000000004
2019-07-19,39.470001
2019-07-22,38.66
2019-07-23,38.66
2019-07-24,39.299999
2019-07-25,39.759997999999996
2019-07-26,40.439999
2019-07-29,41.389998999999996
2019-07-30,42.400002
2019-07-31,42.080002
2019-08-01,41.799999
2019-08-02,40.630001
2019-08-05,39.110001000000004
2019-08-06,33.490002000000004
2019-08-07,33.799999
2019-08-08,36.919998
2019-08-09,36.689999
2019-08-12,36.16
2019-08-13,36.169998
2019-08-14,35.299999
2019-08-15,35.369999
2019-08-16,36.349998
2019-08-19,37.279999
2019-08-20,36.080002
2019-08-21,36.459998999999996
2019-08-22,37.209998999999996
2019-08-23,36.52
2019-08-26,36.599998
2019-08-27,35.580002
2019-08-28,36.490002000000004
2019-08-29,37.490002000000004
2019-08-30,38.5
2019-09-03,37.75
2019-09-04,39.389998999999996
2019-09-05,39.689999
2019-09-06,40.639998999999996
2019-09-09,43.459998999999996
2019-09-10,45.189999
2019-09-11,46.0
2019-09-12,44.98
2019-09-13,45.310001
2019-09-16,44.799999
2019-09-17,43.389998999999996
2019-09-18,42.380001
2019-09-19,42.029999
2019-09-20,41.91
2019-09-23,42.540001000000004
2019-09-24,42.860001000000004
2019-09-25,42.869999
2019-09-26,44.099998
2019-09-27,43.970001
2019-09-30,43.580002
2019-10-01,40.59
2019-10-02,40.060001
2019-10-03,40.150002
2019-10-04,40.799999
2019-10-07,40.23
2019-10-08,38.869999
2019-10-09,38.5
2019-10-10,39.389998999999996
2019-10-11,40.439999
2019-10-14,39.310001
2019-10-15,39.939999
2019-10-16,40.82
2019-10-17,40.240002000000004
2019-10-18,40.25
2019-10-21,41.380001
2019-10-22,41.91
2019-10-23,43.209998999999996
2019-10-24,42.950001
2019-10-25,43.389998999999996
2019-10-28,43.040001000000004
2019-10-29,43.549999
2019-10-30,43.349998
2019-10-31,42.490002000000004
2019-11-01,43.049999
2019-11-04,43.669998
2019-11-05,44.099998
2019-11-06,44.049999
2019-11-07,43.060001
2019-11-08,43.400002
2019-11-11,43.099998
2019-11-12,42.0
2019-11-13,48.380001
2019-11-14,48.599998
2019-11-15,48.810001
2019-11-18,48.400002
2019-11-19,47.810001
2019-11-20,47.73
2019-11-21,49.09
2019-11-22,50.209998999999996
2019-11-25,50.080002
