Date,CWH
2017-02-21,33.900002
2017-02-22,34.130001
2017-02-23,33.75
2017-02-24,34.799999
2017-02-27,35.459998999999996
2017-02-28,35.169998
2017-03-01,36.389998999999996
2017-03-02,35.220001
2017-03-03,35.150002
2017-03-06,35.939999
2017-03-07,35.259997999999996
2017-03-08,35.490002000000004
2017-03-09,33.360001000000004
2017-03-10,31.75
2017-03-13,33.349998
2017-03-14,33.189999
2017-03-15,32.77
2017-03-16,33.779999
2017-03-17,34.040001000000004
2017-03-20,33.77
2017-03-21,32.029999
2017-03-22,30.389999
2017-03-23,31.290001
2017-03-24,31.08
2017-03-27,31.23
2017-03-28,31.5
2017-03-29,31.719998999999998
2017-03-30,31.290001
2017-03-31,32.240002000000004
2017-04-03,30.120001000000002
2017-04-04,28.73
2017-04-05,28.290001
2017-04-06,28.610001
2017-04-07,28.629998999999998
2017-04-10,28.74
2017-04-11,28.74
2017-04-12,28.469998999999998
2017-04-13,29.280001000000002
2017-04-17,29.629998999999998
2017-04-18,30.09
2017-04-19,30.57
2017-04-20,31.07
2017-04-21,30.34
2017-04-24,31.02
2017-04-25,31.34
2017-04-26,31.629998999999998
2017-04-27,31.969998999999998
2017-04-28,30.92
2017-05-01,31.629998999999998
2017-05-02,31.280001000000002
2017-05-03,31.209999
2017-05-04,31.08
2017-05-05,31.860001
2017-05-08,31.59
2017-05-09,30.52
2017-05-10,30.26
2017-05-11,29.379998999999998
2017-05-12,29.0
2017-05-15,30.1
2017-05-16,30.219998999999998
2017-05-17,29.1
2017-05-18,29.24
2017-05-19,29.370001000000002
2017-05-22,29.02
2017-05-23,27.68
2017-05-24,27.870001000000002
2017-05-25,27.27
2017-05-26,26.559998999999998
2017-05-30,26.879998999999998
2017-05-31,27.0
2017-06-01,27.290001
2017-06-02,27.41
2017-06-05,27.780001000000002
2017-06-06,29.08
2017-06-07,28.48
2017-06-08,28.0
2017-06-09,29.379998999999998
2017-06-12,28.879998999999998
2017-06-13,29.709999
2017-06-14,29.440001000000002
2017-06-15,29.059998999999998
2017-06-16,28.780001000000002
2017-06-19,28.82
2017-06-20,28.98
2017-06-21,29.91
2017-06-22,29.950001
2017-06-23,30.34
2017-06-26,30.85
2017-06-27,30.4
2017-06-28,31.280001000000002
2017-06-29,30.780001000000002
2017-06-30,30.85
2017-07-03,30.549999
2017-07-05,30.01
2017-07-06,29.0
2017-07-07,29.049999
2017-07-10,29.01
2017-07-11,29.540001
2017-07-12,29.620001000000002
2017-07-13,32.18
2017-07-14,31.780001000000002
2017-07-17,31.360001
2017-07-18,31.959999
2017-07-19,32.68
2017-07-20,32.23
2017-07-21,31.85
2017-07-24,31.15
2017-07-25,31.67
2017-07-26,31.5
2017-07-27,31.870001000000002
2017-07-28,31.82
2017-07-31,31.959999
2017-08-01,32.02
2017-08-02,31.67
2017-08-03,32.0
2017-08-04,31.98
2017-08-07,33.240002000000004
2017-08-08,32.869999
2017-08-09,32.419998
2017-08-10,31.469998999999998
2017-08-11,34.689999
2017-08-14,35.209998999999996
2017-08-15,35.57
2017-08-16,35.349998
2017-08-17,34.82
2017-08-18,35.040001000000004
2017-08-21,34.619999
2017-08-22,34.91
2017-08-23,35.560001
2017-08-24,36.360001000000004
2017-08-25,36.560001
2017-08-28,36.150002
2017-08-29,36.84
2017-08-30,36.540001000000004
2017-08-31,36.75
2017-09-01,37.779999
2017-09-05,37.0
2017-09-06,38.5
2017-09-07,37.970001
2017-09-08,38.610001000000004
2017-09-11,38.82
2017-09-12,38.990002000000004
2017-09-13,39.310001
2017-09-14,39.259997999999996
2017-09-15,38.52
2017-09-18,38.490002000000004
2017-09-19,38.349998
2017-09-20,37.369999
2017-09-21,37.75
2017-09-22,38.43
2017-09-25,37.77
2017-09-26,38.209998999999996
2017-09-27,40.130001
2017-09-28,39.740002000000004
2017-09-29,40.740002000000004
2017-10-02,40.0
2017-10-03,40.400002
2017-10-04,39.59
2017-10-05,40.389998999999996
2017-10-06,40.400002
2017-10-09,40.189999
2017-10-10,40.57
2017-10-11,40.610001000000004
2017-10-12,42.18
2017-10-13,42.34
2017-10-16,42.299999
2017-10-17,43.459998999999996
2017-10-18,44.299999
2017-10-19,43.169998
2017-10-20,44.349998
2017-10-23,42.830002
2017-10-24,43.290001000000004
2017-10-25,40.650002
2017-10-26,40.5
2017-10-27,41.939999
2017-10-30,42.959998999999996
2017-10-31,42.02
2017-11-01,42.290001000000004
2017-11-02,42.25
2017-11-03,42.700001
2017-11-06,43.029999
2017-11-07,42.299999
2017-11-08,43.549999
2017-11-09,41.919998
2017-11-10,41.029999
2017-11-13,41.419998
2017-11-14,41.540001000000004
2017-11-15,42.0
2017-11-16,42.5
2017-11-17,42.5
2017-11-20,43.619999
2017-11-21,43.619999
2017-11-22,42.830002
2017-11-24,43.599998
2017-11-27,43.049999
2017-11-28,46.700001
2017-11-29,46.0
2017-11-30,46.360001000000004
2017-12-01,45.650002
2017-12-04,46.040001000000004
2017-12-05,46.5
2017-12-06,46.200001
2017-12-07,47.189999
2017-12-08,46.080002
2017-12-11,46.290001000000004
2017-12-12,45.599998
2017-12-13,46.119999
2017-12-14,44.779999
2017-12-15,45.450001
2017-12-18,46.200001
2017-12-19,46.27
2017-12-20,46.299999
2017-12-21,46.299999
2017-12-22,46.060001
2017-12-26,46.009997999999996
2017-12-27,45.139998999999996
2017-12-28,45.380001
2017-12-29,44.73
2018-01-02,45.549999
2018-01-03,45.77
2018-01-04,45.049999
2018-01-05,44.900002
2018-01-08,43.279999
2018-01-09,43.560001
2018-01-10,43.450001
2018-01-11,44.830002
2018-01-12,45.27
2018-01-16,43.360001000000004
2018-01-17,43.48
2018-01-18,43.529999
2018-01-19,44.599998
2018-01-22,45.110001000000004
2018-01-23,45.84
2018-01-24,46.790001000000004
2018-01-25,45.799999
2018-01-26,45.200001
2018-01-29,45.200001
2018-01-30,44.970001
2018-01-31,44.75
2018-02-01,44.75
2018-02-02,42.150002
2018-02-05,40.130001
2018-02-06,41.790001000000004
2018-02-07,42.099998
2018-02-08,40.77
2018-02-09,41.25
2018-02-12,42.25
2018-02-13,42.220001
2018-02-14,41.66
2018-02-15,41.790001000000004
2018-02-16,40.369999
2018-02-20,39.419998
2018-02-21,40.380001
2018-02-22,40.799999
2018-02-23,42.450001
2018-02-26,43.029999
2018-02-27,41.290001000000004
2018-02-28,41.799999
2018-03-01,39.310001
2018-03-02,38.400002
2018-03-05,37.23
2018-03-06,38.77
2018-03-07,38.310001
2018-03-08,38.419998
2018-03-09,37.540001000000004
2018-03-12,36.32
2018-03-13,36.59
2018-03-14,40.369999
2018-03-15,36.23
2018-03-16,36.09
2018-03-19,34.16
2018-03-20,33.860001000000004
2018-03-21,33.669998
2018-03-22,32.360001000000004
2018-03-23,32.240002000000004
2018-03-26,31.950001
2018-03-27,30.85
2018-03-28,30.48
2018-03-29,32.25
2018-04-02,29.57
2018-04-03,30.1
2018-04-04,31.26
2018-04-05,32.439999
2018-04-06,30.93
2018-04-09,29.610001
2018-04-10,29.360001
2018-04-11,28.24
2018-04-12,28.280001000000002
2018-04-13,27.51
2018-04-16,26.76
2018-04-17,27.67
2018-04-18,28.139999
2018-04-19,27.67
2018-04-20,27.059998999999998
2018-04-23,26.51
2018-04-24,25.950001
2018-04-25,27.26
2018-04-26,28.34
2018-04-27,28.16
2018-04-30,28.629998999999998
2018-05-01,28.860001
2018-05-02,26.91
2018-05-03,26.110001
2018-05-04,26.389999
2018-05-07,27.620001000000002
2018-05-08,23.02
2018-05-09,22.57
2018-05-10,23.15
2018-05-11,21.85
2018-05-14,21.370001000000002
2018-05-15,21.469998999999998
2018-05-16,22.219998999999998
2018-05-17,21.99
2018-05-18,21.99
2018-05-21,21.73
2018-05-22,21.41
2018-05-23,19.27
2018-05-24,19.93
2018-05-25,20.059998999999998
2018-05-29,19.610001
2018-05-30,19.549999
2018-05-31,19.0
2018-06-01,18.83
2018-06-04,19.299999
2018-06-05,19.559998999999998
2018-06-06,21.040001
2018-06-07,22.84
2018-06-08,24.59
2018-06-11,24.969998999999998
2018-06-12,24.91
2018-06-13,23.91
2018-06-14,23.559998999999998
2018-06-15,24.68
2018-06-18,24.620001000000002
2018-06-19,24.450001
2018-06-20,26.110001
2018-06-21,26.66
2018-06-22,26.440001000000002
2018-06-25,25.84
2018-06-26,25.040001
2018-06-27,23.709999
2018-06-28,24.209999
2018-06-29,24.98
2018-07-02,24.52
2018-07-03,24.139999
2018-07-05,25.049999
2018-07-06,26.32
2018-07-09,26.610001
2018-07-10,26.0
2018-07-11,25.9
2018-07-12,26.48
2018-07-13,26.360001
2018-07-16,25.09
2018-07-17,25.370001000000002
2018-07-18,24.610001
2018-07-19,24.85
2018-07-20,24.690001000000002
2018-07-23,24.299999
2018-07-24,22.83
2018-07-25,22.49
2018-07-26,23.17
2018-07-27,22.969998999999998
2018-07-30,22.1
2018-07-31,22.17
2018-08-01,21.0
2018-08-02,21.370001000000002
2018-08-03,21.84
2018-08-06,21.530001000000002
2018-08-07,22.209999
2018-08-08,19.040001
2018-08-09,20.91
2018-08-10,19.67
2018-08-13,20.5
2018-08-14,20.51
2018-08-15,21.42
2018-08-16,21.85
2018-08-17,19.77
2018-08-20,20.15
2018-08-21,20.610001
2018-08-22,21.049999
2018-08-23,20.799999
2018-08-24,20.49
2018-08-27,20.799999
2018-08-28,20.76
2018-08-29,20.559998999999998
2018-08-30,19.76
2018-08-31,20.709999
2018-09-04,20.65
2018-09-05,20.809998999999998
2018-09-06,19.889999
2018-09-07,20.52
2018-09-10,20.299999
2018-09-11,19.780001000000002
2018-09-12,19.08
2018-09-13,19.030001000000002
2018-09-14,19.91
2018-09-17,21.26
2018-09-18,21.379998999999998
2018-09-19,21.59
2018-09-20,21.559998999999998
2018-09-21,22.059998999999998
2018-09-24,20.5
2018-09-25,20.76
2018-09-26,21.6
2018-09-27,21.27
2018-09-28,21.32
2018-10-01,20.0
2018-10-02,19.49
2018-10-03,20.26
2018-10-04,20.66
2018-10-05,20.690001000000002
2018-10-08,22.07
2018-10-09,22.27
2018-10-10,21.42
2018-10-11,20.940001000000002
2018-10-12,21.34
2018-10-15,21.450001
2018-10-16,22.49
2018-10-17,22.32
2018-10-18,20.85
2018-10-19,21.360001
2018-10-22,21.209999
2018-10-23,21.18
2018-10-24,20.25
2018-10-25,18.91
2018-10-26,17.450001
2018-10-29,16.84
2018-10-30,17.84
2018-10-31,17.15
2018-11-01,18.75
2018-11-02,19.040001
2018-11-05,19.120001000000002
2018-11-06,19.0
2018-11-07,18.190001000000002
2018-11-08,18.309998999999998
2018-11-09,17.030001000000002
2018-11-12,17.459999
2018-11-13,17.790001
2018-11-14,17.299999
2018-11-15,17.25
2018-11-16,16.91
2018-11-19,17.0
2018-11-20,16.969998999999998
2018-11-21,17.43
2018-11-23,17.719998999999998
2018-11-26,18.1
2018-11-27,18.26
2018-11-28,19.110001
2018-11-29,19.01
2018-11-30,18.870001000000002
2018-12-03,18.99
2018-12-04,18.16
2018-12-06,16.83
2018-12-07,15.65
2018-12-10,15.51
2018-12-11,15.43
2018-12-12,15.51
2018-12-13,15.15
2018-12-14,14.82
2018-12-17,14.46
2018-12-18,13.24
2018-12-19,13.1
2018-12-20,12.85
2018-12-21,11.24
2018-12-24,11.41
2018-12-26,11.9
2018-12-27,12.07
2018-12-28,12.4
2018-12-31,11.47
2019-01-02,12.83
2019-01-03,12.98
2019-01-04,14.0
2019-01-07,14.69
2019-01-08,15.04
2019-01-09,14.57
2019-01-10,13.39
2019-01-11,13.52
2019-01-14,13.8
2019-01-15,13.83
2019-01-16,14.44
2019-01-17,14.24
2019-01-18,16.030001000000002
2019-01-22,14.96
2019-01-23,14.35
2019-01-24,14.58
2019-01-25,14.58
2019-01-28,14.54
2019-01-29,13.95
2019-01-30,14.09
2019-01-31,14.18
2019-02-01,14.17
2019-02-04,14.31
2019-02-05,14.11
2019-02-06,14.06
2019-02-07,13.71
2019-02-08,13.7
2019-02-11,13.69
2019-02-12,14.11
2019-02-13,15.04
2019-02-14,15.23
2019-02-15,15.1
2019-02-19,15.3
2019-02-20,15.24
2019-02-21,14.93
2019-02-22,14.9
2019-02-25,15.0
2019-02-26,14.65
2019-02-27,14.28
2019-02-28,12.9
2019-03-01,13.01
2019-03-04,12.56
2019-03-05,13.05
2019-03-06,12.78
2019-03-07,12.87
2019-03-08,12.92
2019-03-11,13.37
2019-03-12,13.58
2019-03-13,13.24
2019-03-14,12.76
2019-03-15,13.5
2019-03-18,13.44
2019-03-19,13.05
2019-03-20,13.4
2019-03-21,14.03
2019-03-22,13.26
2019-03-25,13.63
2019-03-26,13.79
2019-03-27,14.18
2019-03-28,14.21
2019-03-29,13.91
2019-04-01,13.97
2019-04-02,13.57
2019-04-03,13.74
2019-04-04,14.41
2019-04-05,14.48
2019-04-08,14.82
2019-04-09,14.35
2019-04-10,14.72
2019-04-11,14.98
2019-04-12,14.76
2019-04-15,14.7
2019-04-16,14.96
2019-04-17,14.97
2019-04-18,14.51
2019-04-22,13.45
2019-04-23,13.62
2019-04-24,13.81
2019-04-25,13.5
2019-04-26,14.82
2019-04-29,15.12
2019-04-30,14.92
2019-05-01,14.54
2019-05-02,14.46
2019-05-03,14.61
2019-05-06,14.86
2019-05-07,14.44
2019-05-08,14.0
2019-05-09,12.03
2019-05-10,11.52
2019-05-13,11.36
2019-05-14,12.25
2019-05-15,12.31
2019-05-16,12.27
2019-05-17,11.97
2019-05-20,11.85
2019-05-21,11.9
2019-05-22,11.31
2019-05-23,11.2
2019-05-24,11.0
2019-05-28,11.08
2019-05-29,10.77
2019-05-30,10.7
2019-05-31,10.53
2019-06-03,10.98
2019-06-04,12.1
2019-06-05,12.05
2019-06-06,12.09
2019-06-07,11.95
2019-06-10,11.92
2019-06-11,12.37
2019-06-12,12.21
2019-06-13,12.26
2019-06-14,12.36
2019-06-17,12.2
2019-06-18,12.48
2019-06-19,12.41
2019-06-20,12.24
2019-06-21,12.0
2019-06-24,11.52
2019-06-25,11.29
2019-06-26,11.75
2019-06-27,12.33
2019-06-28,12.42
2019-07-01,12.17
2019-07-02,11.78
2019-07-03,11.95
2019-07-05,12.24
2019-07-08,12.07
2019-07-09,11.93
2019-07-10,11.69
2019-07-11,11.52
2019-07-12,11.94
2019-07-15,11.87
2019-07-16,11.61
2019-07-17,11.17
2019-07-18,10.69
2019-07-19,10.86
2019-07-22,10.51
2019-07-23,10.6
2019-07-24,11.16
2019-07-25,10.94
2019-07-26,11.04
2019-07-29,11.42
2019-07-30,11.56
2019-07-31,11.73
2019-08-01,11.09
2019-08-02,10.97
2019-08-05,10.8
2019-08-06,10.87
2019-08-07,10.38
2019-08-08,8.71
2019-08-09,8.91
2019-08-12,8.45
2019-08-13,8.4
2019-08-14,8.05
2019-08-15,7.5
2019-08-16,8.29
2019-08-19,8.5
2019-08-20,8.36
2019-08-21,8.39
2019-08-22,8.23
2019-08-23,7.9
2019-08-26,8.02
2019-08-27,7.5
2019-08-28,7.55
2019-08-29,7.92
2019-08-30,7.6
2019-09-03,7.4
2019-09-04,7.77
2019-09-05,8.01
2019-09-06,7.85
2019-09-09,8.56
2019-09-10,9.27
2019-09-11,9.54
2019-09-12,9.41
2019-09-13,9.4
2019-09-16,9.2
2019-09-17,9.05
2019-09-18,8.9
2019-09-19,8.72
2019-09-20,8.76
2019-09-23,8.9
2019-09-24,8.44
2019-09-25,8.43
2019-09-26,8.4
2019-09-27,8.49
2019-09-30,8.9
2019-10-01,8.91
2019-10-02,8.82
2019-10-03,8.68
2019-10-04,8.6
2019-10-07,8.59
2019-10-08,7.92
2019-10-09,7.86
2019-10-10,7.91
2019-10-11,8.74
2019-10-14,8.66
2019-10-15,8.9
2019-10-16,9.03
2019-10-17,9.0
2019-10-18,8.81
2019-10-21,8.98
2019-10-22,9.45
2019-10-23,9.84
2019-10-24,9.54
2019-10-25,9.8
2019-10-28,9.83
2019-10-29,10.0
2019-10-30,9.98
2019-10-31,9.45
2019-11-01,9.56
2019-11-04,9.6
2019-11-05,9.98
2019-11-06,9.8
2019-11-07,9.77
2019-11-08,10.61
2019-11-11,10.99
2019-11-12,11.21
2019-11-13,12.1
2019-11-14,12.1
2019-11-15,12.24
2019-11-18,12.0
2019-11-19,12.32
2019-11-20,12.23
2019-11-21,11.89
2019-11-22,12.15
2019-11-25,12.22
2019-11-26,12.0
2019-11-27,12.05
2019-11-29,12.04
2019-12-02,12.1
2019-12-03,12.51
2019-12-04,13.28
2019-12-05,13.3
2019-12-06,13.62
2019-12-09,12.9
2019-12-10,13.23
2019-12-11,13.77
2019-12-12,13.79
2019-12-13,13.13
2019-12-16,13.77
2019-12-17,13.92
2019-12-18,14.4
2019-12-19,14.45
2019-12-20,14.83
2019-12-23,14.74
2019-12-24,14.57
2019-12-26,14.33
2019-12-27,14.51
2019-12-30,14.33
2019-12-31,14.74
2020-01-02,14.4
2020-01-03,14.15
2020-01-06,13.48
2020-01-07,13.28
2020-01-08,13.54
2020-01-09,13.08
2020-01-10,13.37
2020-01-13,14.5
2020-01-14,15.82
2020-01-15,16.5
2020-01-16,16.309998999999998
2020-01-17,16.33
2020-01-21,16.24
2020-01-22,16.85
2020-01-23,16.83
2020-01-24,16.43
2020-01-27,15.81
2020-01-28,15.77
2020-01-29,15.85
2020-01-30,15.66
2020-01-31,15.57
2020-02-03,15.78
2020-02-04,15.82
2020-02-05,16.08
2020-02-06,15.75
2020-02-07,15.42
2020-02-10,15.36
2020-02-11,15.01
2020-02-12,15.46
2020-02-13,15.89
2020-02-14,16.01
2020-02-18,15.93
2020-02-19,16.129998999999998
2020-02-20,16.49
2020-02-21,16.299999
2020-02-24,15.8
2020-02-25,14.91
2020-02-26,14.54
2020-02-27,13.7
2020-02-28,13.68
2020-03-02,13.91
2020-03-03,12.66
2020-03-04,12.25
2020-03-05,10.57
2020-03-06,10.13
2020-03-09,8.47
2020-03-10,9.24
2020-03-11,7.62
2020-03-12,6.06
2020-03-13,6.82
2020-03-16,5.9
2020-03-17,5.79
2020-03-18,3.87
2020-03-19,3.89
2020-03-20,4.27
2020-03-23,4.89
2020-03-24,6.31
2020-03-25,6.62
2020-03-26,7.06
2020-03-27,6.77
2020-03-30,5.92
2020-03-31,5.69
2020-04-01,4.71
2020-04-02,5.02
2020-04-03,4.54
2020-04-06,5.27
2020-04-07,5.92
2020-04-08,6.56
2020-04-09,7.22
2020-04-13,6.88
2020-04-14,7.12
2020-04-15,6.92
2020-04-16,6.84
2020-04-17,7.51
2020-04-20,8.08
2020-04-21,8.0
2020-04-22,7.57
2020-04-23,7.48
2020-04-24,7.83
2020-04-27,8.91
2020-04-28,9.31
2020-04-29,9.62
2020-04-30,8.87
2020-05-01,8.23
2020-05-04,8.56
2020-05-05,9.14
2020-05-06,10.39
2020-05-07,10.81
2020-05-08,14.0
