Date,NS
2002-04-16,38.240002000000004
2002-04-17,38.540001000000004
2002-04-18,38.650002
2002-04-19,38.700001
2002-04-22,39.18
2002-04-23,38.700001
2002-04-24,38.0
2002-04-25,37.75
2002-04-26,37.029999
2002-04-29,36.25
2002-04-30,36.099998
2002-05-01,37.400002
2002-05-02,37.049999
2002-05-03,37.48
2002-05-06,38.049999
2002-05-07,38.549999
2002-05-08,38.5
2002-05-09,38.889998999999996
2002-05-10,38.779999
2002-05-13,39.0
2002-05-14,39.049999
2002-05-15,39.5
2002-05-16,39.349998
2002-05-17,39.099998
2002-05-20,38.549999
2002-05-21,38.599998
2002-05-22,37.549999
2002-05-23,37.5
2002-05-24,37.950001
2002-05-28,37.950001
2002-05-29,38.200001
2002-05-30,38.299999
2002-05-31,38.549999
2002-06-03,38.099998
2002-06-04,37.0
2002-06-05,37.650002
2002-06-06,36.939999
2002-06-07,36.799999
2002-06-10,36.700001
2002-06-11,36.75
2002-06-12,36.66
2002-06-13,36.849998
2002-06-14,37.060001
2002-06-17,36.509997999999996
2002-06-18,37.400002
2002-06-19,37.5
2002-06-20,37.450001
2002-06-21,37.450001
2002-06-24,37.25
2002-06-25,37.5
2002-06-26,36.900002
2002-06-27,36.799999
2002-06-28,36.5
2002-07-01,36.5
2002-07-02,36.48
2002-07-03,36.740002000000004
2002-07-05,37.0
2002-07-08,36.799999
2002-07-09,35.950001
2002-07-10,35.0
2002-07-11,34.900002
2002-07-12,34.959998999999996
2002-07-15,34.849998
2002-07-16,34.700001
2002-07-17,34.950001
2002-07-18,33.150002
2002-07-19,33.509997999999996
2002-07-22,33.759997999999996
2002-07-23,33.200001
2002-07-24,33.400002
2002-07-25,34.549999
2002-07-26,34.75
2002-07-29,35.560001
2002-07-30,34.860001000000004
2002-07-31,34.540001000000004
2002-08-01,34.650002
2002-08-02,34.549999
2002-08-05,35.849998
2002-08-06,36.75
2002-08-07,36.619999
2002-08-08,36.540001000000004
2002-08-09,36.450001
2002-08-12,36.099998
2002-08-13,35.700001
2002-08-14,35.5
2002-08-15,35.049999
2002-08-16,34.91
2002-08-19,35.200001
2002-08-20,35.299999
2002-08-21,35.16
2002-08-22,35.41
2002-08-23,36.049999
2002-08-26,36.5
2002-08-27,37.18
2002-08-28,36.450001
2002-08-29,36.669998
2002-08-30,37.200001
2002-09-03,37.009997999999996
2002-09-04,37.200001
2002-09-05,37.25
2002-09-06,37.110001000000004
2002-09-09,36.900002
2002-09-10,37.0
2002-09-11,37.400002
2002-09-12,37.049999
2002-09-13,37.48
2002-09-16,37.150002
2002-09-17,37.02
2002-09-18,37.049999
2002-09-19,37.0
2002-09-20,37.07
2002-09-23,36.299999
2002-09-24,36.150002
2002-09-25,35.799999
2002-09-26,36.200001
2002-09-27,35.990002000000004
2002-09-30,35.950001
2002-10-01,35.950001
2002-10-02,35.950001
2002-10-03,36.0
2002-10-04,35.68
2002-10-07,35.549999
2002-10-08,35.560001
2002-10-09,35.25
2002-10-10,35.099998
2002-10-11,35.599998
2002-10-14,35.75
2002-10-15,36.299999
2002-10-16,35.48
2002-10-17,35.400002
2002-10-18,35.650002
2002-10-21,36.080002
2002-10-22,36.470001
2002-10-23,36.650002
2002-10-24,36.5
2002-10-25,37.0
2002-10-28,37.16
2002-10-29,36.93
2002-10-30,35.799999
2002-10-31,36.150002
2002-11-01,36.34
2002-11-04,36.099998
2002-11-05,35.900002
2002-11-06,35.959998999999996
2002-11-07,35.509997999999996
2002-11-08,35.799999
2002-11-11,35.869999
2002-11-12,35.700001
2002-11-13,35.73
2002-11-14,35.700001
2002-11-15,35.299999
2002-11-18,35.5
2002-11-19,35.630001
2002-11-20,35.509997999999996
2002-11-21,35.52
2002-11-22,36.25
2002-11-25,36.959998999999996
2002-11-26,37.220001
2002-11-27,37.150002
2002-11-29,36.849998
2002-12-02,37.009997999999996
2002-12-03,37.400002
2002-12-04,37.5
2002-12-05,37.799999
2002-12-06,37.450001
2002-12-09,37.549999
2002-12-10,38.049999
2002-12-11,38.34
2002-12-12,38.5
2002-12-13,38.75
2002-12-16,38.75
2002-12-17,38.75
2002-12-18,38.84
2002-12-19,38.799999
2002-12-20,39.0
2002-12-23,39.200001
2002-12-24,39.490002000000004
2002-12-26,39.75
2002-12-27,39.5
2002-12-30,39.599998
2002-12-31,39.700001
2003-01-02,39.5
2003-01-03,39.41
2003-01-06,39.419998
2003-01-07,39.25
2003-01-08,39.049999
2003-01-09,38.740002000000004
2003-01-10,38.470001
2003-01-13,38.700001
2003-01-14,39.5
2003-01-15,38.650002
2003-01-16,38.560001
2003-01-17,38.599998
2003-01-21,38.119999
2003-01-22,38.299999
2003-01-23,38.740002000000004
2003-01-24,38.299999
2003-01-27,39.150002
2003-01-28,40.0
2003-01-29,40.639998999999996
2003-01-30,40.400002
2003-01-31,40.200001
2003-02-03,39.040001000000004
2003-02-04,38.75
2003-02-05,38.849998
2003-02-06,39.34
2003-02-07,39.630001
2003-02-10,39.950001
2003-02-11,39.32
2003-02-12,39.310001
2003-02-13,39.32
2003-02-14,38.93
2003-02-18,38.91
2003-02-19,39.119999
2003-02-20,39.330002
2003-02-21,38.900002
2003-02-24,39.209998999999996
2003-02-25,38.810001
2003-02-26,38.5
2003-02-27,37.98
2003-02-28,37.419998
2003-03-03,37.650002
2003-03-04,37.41
2003-03-05,36.650002
2003-03-06,36.720001
2003-03-07,36.779999
2003-03-10,36.200001
2003-03-11,36.720001
2003-03-12,36.75
2003-03-13,36.75
2003-03-14,36.75
2003-03-17,36.25
2003-03-18,36.029999
2003-03-19,36.25
2003-03-20,36.330002
2003-03-21,36.119999
2003-03-24,36.049999
2003-03-25,36.599998
2003-03-26,36.5
2003-03-27,36.75
2003-03-28,36.619999
2003-03-31,36.700001
2003-04-01,36.700001
2003-04-02,36.720001
2003-04-03,36.700001
2003-04-04,36.73
2003-04-07,36.689999
2003-04-08,36.799999
2003-04-09,36.82
2003-04-10,36.75
2003-04-11,36.75
2003-04-14,36.900002
2003-04-15,36.889998999999996
2003-04-16,36.939999
2003-04-17,37.080002
2003-04-21,37.27
2003-04-22,37.98
2003-04-23,38.779999
2003-04-24,38.700001
2003-04-25,39.0
2003-04-28,39.099998
2003-04-29,39.400002
2003-04-30,39.400002
2003-05-01,39.299999
2003-05-02,38.490002000000004
2003-05-05,38.25
2003-05-06,38.349998
2003-05-07,38.5
2003-05-08,38.869999
2003-05-09,39.099998
2003-05-12,39.220001
2003-05-13,39.75
2003-05-14,40.400002
2003-05-15,40.5
2003-05-16,41.25
2003-05-19,40.549999
2003-05-20,40.48
2003-05-21,40.73
2003-05-22,41.049999
2003-05-23,41.599998
2003-05-27,42.0
2003-05-28,40.700001
2003-05-29,40.540001000000004
2003-05-30,40.900002
2003-06-02,40.650002
2003-06-03,41.009997999999996
2003-06-04,41.950001
2003-06-05,42.400002
2003-06-06,42.0
2003-06-09,42.200001
2003-06-10,42.5
2003-06-11,42.650002
2003-06-12,42.25
2003-06-13,42.48
2003-06-16,42.25
2003-06-17,42.150002
2003-06-18,42.09
2003-06-19,41.560001
2003-06-20,41.549999
2003-06-23,41.450001
2003-06-24,41.400002
2003-06-25,42.669998
2003-06-26,43.150002
2003-06-27,43.119999
2003-06-30,43.459998999999996
2003-07-01,43.82
2003-07-02,44.279999
2003-07-03,44.380001
2003-07-07,44.18
2003-07-08,43.900002
2003-07-09,43.75
2003-07-10,43.959998999999996
2003-07-11,44.029999
2003-07-14,44.220001
2003-07-15,44.5
2003-07-16,44.349998
2003-07-17,43.349998
2003-07-18,43.799999
2003-07-21,43.919998
2003-07-22,44.049999
2003-07-23,43.150002
2003-07-24,42.75
2003-07-25,42.860001000000004
2003-07-28,44.099998
2003-07-29,44.0
2003-07-30,44.18
2003-07-31,44.580002
2003-08-01,43.849998
2003-08-04,41.700001
2003-08-05,41.150002
2003-08-06,41.400002
2003-08-07,41.650002
2003-08-08,43.040001000000004
2003-08-11,42.82
2003-08-12,41.93
2003-08-13,41.900002
2003-08-14,42.029999
2003-08-15,42.360001000000004
2003-08-18,42.150002
2003-08-19,42.299999
2003-08-20,42.299999
2003-08-21,42.5
2003-08-22,42.5
2003-08-25,42.93
2003-08-26,43.040001000000004
2003-08-27,43.5
2003-08-28,43.360001000000004
2003-08-29,43.299999
2003-09-02,43.099998
2003-09-03,43.400002
2003-09-04,43.43
2003-09-05,43.150002
2003-09-08,43.599998
2003-09-09,44.049999
2003-09-10,43.650002
2003-09-11,43.84
2003-09-12,43.18
2003-09-15,43.049999
2003-09-16,42.799999
2003-09-17,42.48
2003-09-18,42.599998
2003-09-19,42.200001
2003-09-22,42.490002000000004
2003-09-23,43.0
2003-09-24,43.119999
2003-09-25,42.830002
2003-09-26,42.5
2003-09-29,42.689999
2003-09-30,43.700001
2003-10-01,43.700001
2003-10-02,43.66
2003-10-03,43.529999
2003-10-06,43.700001
2003-10-07,43.650002
2003-10-08,43.66
2003-10-09,43.830002
2003-10-10,44.130001
2003-10-13,44.529999
2003-10-14,44.549999
2003-10-15,44.900002
2003-10-16,44.669998
2003-10-17,44.549999
2003-10-20,44.77
2003-10-21,44.349998
2003-10-22,44.41
2003-10-23,44.5
2003-10-24,44.650002
2003-10-27,44.799999
2003-10-28,44.900002
2003-10-29,45.349998
2003-10-30,45.599998
2003-10-31,45.700001
2003-11-03,45.77
2003-11-04,45.400002
2003-11-05,46.139998999999996
2003-11-06,46.5
2003-11-07,46.900002
2003-11-10,47.200001
2003-11-11,46.849998
2003-11-12,47.09
2003-11-13,47.0
2003-11-14,47.349998
2003-11-17,46.849998
2003-11-18,47.080002
2003-11-19,47.240002000000004
2003-11-20,46.75
2003-11-21,46.349998
2003-11-24,46.139998999999996
2003-11-25,46.240002000000004
2003-11-26,46.689999
2003-11-28,46.799999
2003-12-01,47.049999
2003-12-02,47.299999
2003-12-03,46.860001000000004
2003-12-04,46.849998
2003-12-05,46.700001
2003-12-08,46.93
2003-12-09,47.389998999999996
2003-12-10,47.150002
2003-12-11,46.889998999999996
2003-12-12,46.900002
2003-12-15,47.110001000000004
2003-12-16,48.0
2003-12-17,48.220001
2003-12-18,49.049999
2003-12-19,48.599998
2003-12-22,49.009997999999996
2003-12-23,48.59
2003-12-24,49.009997999999996
2003-12-26,49.59
2003-12-29,49.32
2003-12-30,49.849998
2003-12-31,49.77
2004-01-02,50.060001
2004-01-05,49.099998
2004-01-06,48.990002000000004
2004-01-07,48.66
2004-01-08,48.57
2004-01-09,48.98
2004-01-12,49.110001000000004
2004-01-13,49.5
2004-01-14,49.060001
2004-01-15,49.389998999999996
2004-01-16,49.950001
2004-01-20,49.970001
2004-01-21,49.900002
2004-01-22,50.290001000000004
2004-01-23,51.18
2004-01-26,51.639998999999996
2004-01-27,52.32
2004-01-28,51.34
2004-01-29,50.400002
2004-01-30,50.25
2004-02-02,50.5
2004-02-03,50.25
2004-02-04,49.790001000000004
2004-02-05,49.98
2004-02-06,50.0
2004-02-09,50.139998999999996
2004-02-10,50.98
2004-02-11,51.34
2004-02-12,51.560001
2004-02-13,51.5
2004-02-17,51.349998
2004-02-18,50.799999
2004-02-19,50.900002
2004-02-20,50.150002
2004-02-23,50.299999
2004-02-24,50.049999
2004-02-25,50.200001
2004-02-26,50.099998
2004-02-27,50.799999
2004-03-01,51.799999
2004-03-02,52.049999
2004-03-03,51.650002
2004-03-04,52.049999
2004-03-05,52.700001
2004-03-08,52.98
2004-03-09,52.52
2004-03-10,52.32
2004-03-11,52.16
2004-03-12,52.82
2004-03-15,53.700001
2004-03-16,54.200001
2004-03-17,54.200001
2004-03-18,54.5
2004-03-19,54.650002
2004-03-22,54.470001
2004-03-23,54.650002
2004-03-24,54.66
2004-03-25,53.549999
2004-03-26,53.740002000000004
2004-03-29,53.75
2004-03-30,54.450001
2004-03-31,54.700001
2004-04-01,54.650002
2004-04-02,55.099998
2004-04-05,54.41
2004-04-06,53.310001
2004-04-07,53.759997999999996
2004-04-08,53.580002
2004-04-12,52.349998
2004-04-13,49.200001
2004-04-14,47.0
2004-04-15,48.799999
2004-04-16,49.700001
2004-04-19,48.900002
2004-04-20,48.900002
2004-04-21,48.02
2004-04-22,48.299999
2004-04-23,48.290001000000004
2004-04-26,49.040001000000004
2004-04-27,49.799999
2004-04-28,50.299999
2004-04-29,49.02
2004-04-30,48.549999
2004-05-03,48.450001
2004-05-04,48.740002000000004
2004-05-05,48.25
2004-05-06,48.200001
2004-05-07,46.799999
2004-05-10,44.57
2004-05-11,45.720001
2004-05-12,45.650002
2004-05-13,45.639998999999996
2004-05-14,46.599998
2004-05-17,46.200001
2004-05-18,46.0
2004-05-19,46.200001
2004-05-20,45.860001000000004
2004-05-21,45.84
2004-05-24,46.200001
2004-05-25,46.970001
2004-05-26,47.599998
2004-05-27,47.380001
2004-05-28,47.84
2004-06-01,48.25
2004-06-02,47.52
2004-06-03,47.799999
2004-06-04,47.880001
2004-06-07,47.82
2004-06-08,48.099998
2004-06-09,48.009997999999996
2004-06-10,48.049999
2004-06-14,47.099998
2004-06-15,47.119999
2004-06-16,47.540001000000004
2004-06-17,48.400002
2004-06-18,48.240002000000004
2004-06-21,48.549999
2004-06-22,48.400002
2004-06-23,48.09
2004-06-24,48.790001000000004
2004-06-25,48.75
2004-06-28,48.689999
2004-06-29,49.0
2004-06-30,49.0
2004-07-01,49.700001
2004-07-02,50.290001000000004
2004-07-06,50.82
2004-07-07,50.990002000000004
2004-07-08,50.91
2004-07-09,51.400002
2004-07-12,51.900002
2004-07-13,51.950001
2004-07-14,52.0
2004-07-15,51.990002000000004
2004-07-16,52.0
2004-07-19,52.48
2004-07-20,52.25
2004-07-21,52.34
2004-07-22,52.150002
2004-07-23,52.25
2004-07-26,50.810001
2004-07-27,51.25
2004-07-28,52.110001000000004
2004-07-29,52.720001
2004-07-30,52.400002
2004-08-02,52.110001000000004
2004-08-03,52.400002
2004-08-04,51.369999
2004-08-05,50.5
2004-08-06,50.029999
2004-08-09,51.349998
2004-08-10,51.75
2004-08-11,51.59
2004-08-12,51.150002
2004-08-13,51.77
2004-08-16,52.880001
2004-08-17,52.400002
2004-08-18,52.049999
2004-08-19,52.150002
2004-08-20,53.0
2004-08-23,52.900002
2004-08-24,52.369999
2004-08-25,52.900002
2004-08-26,53.48
2004-08-27,53.700001
2004-08-30,53.330002
2004-08-31,53.349998
2004-09-01,53.98
2004-09-02,54.580002
2004-09-03,54.889998999999996
2004-09-07,54.5
2004-09-08,54.849998
2004-09-09,55.200001
2004-09-10,55.150002
2004-09-13,55.200001
2004-09-14,55.41
2004-09-15,55.279999
2004-09-16,55.0
2004-09-17,54.720001
2004-09-20,54.98
2004-09-21,55.59
2004-09-22,55.400002
2004-09-23,55.200001
2004-09-24,55.080002
2004-09-27,55.349998
2004-09-28,55.299999
2004-09-29,55.689999
2004-09-30,55.709998999999996
2004-10-01,56.09
2004-10-04,56.5
2004-10-05,57.200001
2004-10-06,57.25
2004-10-07,57.25
2004-10-08,56.93
2004-10-11,56.48
2004-10-12,56.900002
2004-10-13,55.990002000000004
2004-10-14,55.849998
2004-10-15,55.34
2004-10-18,55.099998
2004-10-19,55.099998
2004-10-20,55.299999
2004-10-21,55.549999
2004-10-22,55.849998
2004-10-25,56.0
2004-10-26,56.0
2004-10-27,56.049999
2004-10-28,56.509997999999996
2004-10-29,56.200001
2004-11-01,57.209998999999996
2004-11-02,57.5
2004-11-03,58.48
2004-11-04,57.360001000000004
2004-11-05,56.599998
2004-11-08,56.740002000000004
2004-11-09,57.59
2004-11-10,57.75
2004-11-11,57.830002
2004-11-12,57.900002
2004-11-15,58.009997999999996
2004-11-16,57.950001
2004-11-17,57.900002
2004-11-18,57.91
2004-11-19,58.450001
2004-11-22,58.77
2004-11-23,59.950001
2004-11-24,61.0
2004-11-26,60.849998
2004-11-29,60.599998
2004-11-30,59.740002000000004
2004-12-01,58.349998
2004-12-02,56.139998999999996
2004-12-03,56.0
2004-12-06,56.25
2004-12-07,56.509997999999996
2004-12-08,56.360001000000004
2004-12-09,56.790001000000004
2004-12-10,57.0
2004-12-13,57.02
2004-12-14,57.209998999999996
2004-12-15,57.450001
2004-12-16,56.900002
2004-12-17,56.91
2004-12-20,57.119999
2004-12-21,57.939999
2004-12-22,58.25
2004-12-23,58.049999
2004-12-27,58.0
2004-12-28,57.77
2004-12-29,57.41
2004-12-30,58.450001
2004-12-31,59.43
2005-01-03,58.950001
2005-01-04,58.509997999999996
2005-01-05,58.450001
2005-01-06,58.700001
2005-01-07,58.709998999999996
2005-01-10,59.209998999999996
2005-01-11,59.599998
2005-01-12,60.75
2005-01-13,60.380001
2005-01-14,60.849998
2005-01-18,60.599998
2005-01-19,60.650002
2005-01-20,61.299999
2005-01-21,61.220001
2005-01-24,61.200001
2005-01-25,61.240002000000004
2005-01-26,60.709998999999996
2005-01-27,61.450001
2005-01-28,61.650002
2005-01-31,61.610001000000004
2005-02-01,62.07
2005-02-02,62.400002
2005-02-03,61.43
2005-02-04,61.380001
2005-02-07,61.279999
2005-02-08,61.09
2005-02-09,61.259997999999996
2005-02-10,61.450001
2005-02-11,61.389998999999996
2005-02-14,61.41
2005-02-15,61.41
2005-02-16,61.619999
2005-02-17,61.689999
2005-02-18,62.150002
2005-02-22,61.950001
2005-02-23,61.919998
2005-02-24,61.959998999999996
2005-02-25,62.290001000000004
2005-02-28,62.169998
2005-03-01,61.52
2005-03-02,61.599998
2005-03-03,61.91
2005-03-04,61.790001000000004
2005-03-07,61.799999
2005-03-08,62.099998
2005-03-09,61.799999
2005-03-10,61.900002
2005-03-11,61.599998
2005-03-14,61.75
2005-03-15,62.0
2005-03-16,61.5
2005-03-17,60.77
2005-03-18,60.25
2005-03-21,60.299999
2005-03-22,60.849998
2005-03-23,60.799999
2005-03-24,60.009997999999996
2005-03-28,60.549999
2005-03-29,60.400002
2005-03-30,60.75
2005-03-31,60.25
2005-04-01,60.599998
2005-04-04,60.419998
2005-04-05,61.099998
2005-04-06,61.200001
2005-04-07,61.900002
2005-04-08,60.939999
2005-04-11,61.380001
2005-04-12,61.099998
2005-04-13,61.439999
2005-04-14,61.330002
2005-04-15,60.349998
2005-04-18,59.349998
2005-04-19,61.299999
2005-04-20,61.630001
2005-04-21,62.0
2005-04-22,62.099998
2005-04-25,64.150002
2005-04-26,63.009997999999996
2005-04-27,62.509997999999996
2005-04-28,63.16
2005-04-29,63.0
2005-05-02,63.200001
2005-05-03,63.419998
2005-05-04,61.860001000000004
2005-05-05,61.549999
2005-05-06,61.779999
2005-05-09,62.0
2005-05-10,61.650002
2005-05-11,61.689999
2005-05-12,61.0
2005-05-13,61.150002
2005-05-16,60.630001
2005-05-17,60.66
2005-05-18,60.259997999999996
2005-05-19,60.450001
2005-05-20,61.240002000000004
2005-05-23,61.099998
2005-05-24,61.299999
2005-05-25,61.299999
2005-05-26,61.25
2005-05-27,61.529999
2005-05-31,60.459998999999996
2005-06-01,60.290001000000004
2005-06-02,60.25
2005-06-03,60.290001000000004
2005-06-06,60.23
2005-06-07,59.950001
2005-06-08,60.349998
2005-06-09,60.439999
2005-06-10,60.02
2005-06-13,59.98
2005-06-14,59.959998999999996
2005-06-15,59.990002000000004
2005-06-16,60.689999
2005-06-17,60.900002
2005-06-20,61.549999
2005-06-21,60.93
2005-06-22,60.700001
2005-06-23,60.400002
2005-06-24,60.060001
2005-06-27,60.970001
2005-06-28,60.599998
2005-06-29,60.400002
2005-06-30,60.189999
2005-07-01,60.25
2005-07-05,59.849998
2005-07-06,59.75
2005-07-07,59.68
2005-07-08,59.990002000000004
2005-07-11,59.779999
2005-07-12,59.599998
2005-07-13,59.75
2005-07-14,59.799999
2005-07-15,59.400002
2005-07-18,58.799999
2005-07-19,58.200001
2005-07-20,58.16
2005-07-21,57.900002
2005-07-22,59.0
2005-07-25,59.049999
2005-07-26,58.849998
2005-07-27,58.700001
2005-07-28,59.310001
2005-07-29,60.080002
2005-08-01,59.970001
2005-08-02,60.09
2005-08-03,59.900002
2005-08-04,59.759997999999996
2005-08-05,59.75
2005-08-08,59.450001
2005-08-09,58.73
2005-08-10,58.950001
2005-08-11,58.200001
2005-08-12,57.849998
2005-08-15,57.09
2005-08-16,55.950001
2005-08-17,55.369999
2005-08-18,54.990002000000004
2005-08-19,54.700001
2005-08-22,55.580002
2005-08-23,55.950001
2005-08-24,56.009997999999996
2005-08-25,56.439999
2005-08-26,56.360001000000004
2005-08-29,55.799999
2005-08-30,56.040001000000004
2005-08-31,58.029999
2005-09-01,58.330002
2005-09-02,58.73
2005-09-06,58.360001000000004
2005-09-07,58.639998999999996
2005-09-08,58.439999
2005-09-09,58.290001000000004
2005-09-12,57.5
2005-09-13,57.259997999999996
2005-09-14,57.32
2005-09-15,57.009997999999996
2005-09-16,56.860001000000004
2005-09-19,57.41
2005-09-20,57.619999
2005-09-21,58.099998
2005-09-22,58.040001000000004
2005-09-23,57.73
2005-09-26,57.849998
2005-09-27,57.27
2005-09-28,57.099998
2005-09-29,57.110001000000004
2005-09-30,56.98
2005-10-03,57.349998
2005-10-04,58.169998
2005-10-05,57.849998
2005-10-06,56.950001
2005-10-07,57.5
2005-10-10,57.639998999999996
2005-10-11,57.779999
2005-10-12,57.310001
2005-10-13,56.040001000000004
2005-10-14,57.099998
2005-10-17,57.310001
2005-10-18,57.240002000000004
2005-10-19,57.27
2005-10-20,56.779999
2005-10-21,57.099998
2005-10-24,58.509997999999996
2005-10-25,58.900002
2005-10-26,58.5
2005-10-27,57.509997999999996
2005-10-28,57.360001000000004
2005-10-31,58.459998999999996
2005-11-01,58.060001
2005-11-02,57.150002
2005-11-03,57.369999
2005-11-04,57.299999
2005-11-07,57.009997999999996
2005-11-08,56.700001
2005-11-09,56.209998999999996
2005-11-10,55.060001
2005-11-11,54.919998
2005-11-14,54.939999
2005-11-15,53.599998
