Date,CINF
1980-09-04,1.645405
1980-09-05,1.6682580000000002
1980-09-08,1.679684
1980-09-09,1.679684
1980-09-10,1.691111
1980-09-11,1.702537
1980-09-12,1.713964
1980-09-15,1.771096
1980-09-16,1.8396540000000001
1980-09-17,1.8396540000000001
1980-09-18,1.873933
1980-09-19,1.873933
1980-09-22,1.8396540000000001
1980-09-23,1.759669
1980-09-24,1.759669
1980-09-25,1.736816
1980-09-26,1.713964
1980-09-29,1.691111
1980-09-30,1.691111
1980-10-01,1.7253900000000002
1980-10-02,1.7253900000000002
1980-10-03,1.7253900000000002
1980-10-06,1.702537
1980-10-07,1.713964
1980-10-08,1.702537
1980-10-09,1.702537
1980-10-10,1.645405
1980-10-13,1.691111
1980-10-14,1.702537
1980-10-15,1.645405
1980-10-16,1.622552
1980-10-17,1.622552
1980-10-20,1.611126
1980-10-21,1.599699
1980-10-22,1.611126
1980-10-23,1.588273
1980-10-24,1.56542
1980-10-27,1.588273
1980-10-28,1.588273
1980-10-29,1.6339780000000002
1980-10-30,1.588273
1980-10-31,1.588273
1980-11-03,1.56542
1980-11-05,1.576846
1980-11-06,1.519714
1980-11-07,1.519714
1980-11-10,1.5082879999999999
1980-11-11,1.542567
1980-11-12,1.542567
1980-11-13,1.496861
1980-11-14,1.496861
1980-11-17,1.519714
1980-11-18,1.542567
1980-11-19,1.531141
1980-11-20,1.531141
1980-11-21,1.542567
1980-11-24,1.56542
1980-11-25,1.576846
1980-11-26,1.576846
1980-11-28,1.56542
1980-12-01,1.56542
1980-12-02,1.576846
1980-12-03,1.576846
1980-12-04,1.588273
1980-12-05,1.588273
1980-12-08,1.588273
1980-12-09,1.588273
1980-12-10,1.588273
1980-12-11,1.588273
1980-12-12,1.588273
1980-12-15,1.588273
1980-12-16,1.588273
1980-12-17,1.588273
1980-12-18,1.588273
1980-12-19,1.599699
1980-12-22,1.588273
1980-12-23,1.599699
1980-12-24,1.599699
1980-12-26,1.611126
1980-12-29,1.622552
1980-12-30,1.679684
1980-12-31,1.679684
1981-01-02,1.691111
1981-01-05,1.748243
1981-01-06,1.748243
1981-01-07,1.713964
1981-01-08,1.691111
1981-01-09,1.6682580000000002
1981-01-12,1.713964
1981-01-13,1.713964
1981-01-14,1.7253900000000002
1981-01-15,1.7253900000000002
1981-01-16,1.7253900000000002
1981-01-19,1.7253900000000002
1981-01-20,1.6568310000000002
1981-01-21,1.6568310000000002
1981-01-22,1.6568310000000002
1981-01-23,1.6568310000000002
1981-01-26,1.6568310000000002
1981-01-27,1.6568310000000002
1981-01-28,1.6568310000000002
1981-01-29,1.6568310000000002
1981-01-30,1.679684
1981-02-02,1.6568310000000002
1981-02-03,1.6682580000000002
1981-02-04,1.6682580000000002
1981-02-05,1.679684
1981-02-06,1.679684
1981-02-09,1.691111
1981-02-10,1.679684
1981-02-11,1.679684
1981-02-12,1.702537
1981-02-13,1.702537
1981-02-17,1.713964
1981-02-18,1.713964
1981-02-19,1.7253900000000002
1981-02-20,1.736816
1981-02-23,1.736816
1981-02-24,1.771096
1981-02-25,1.771096
1981-02-26,1.7825220000000002
1981-02-27,1.7939479999999999
1981-03-02,1.7939479999999999
1981-03-03,1.805375
1981-03-04,1.805375
1981-03-05,1.805375
1981-03-06,1.805375
1981-03-09,1.805375
1981-03-10,1.828228
1981-03-11,1.8396540000000001
1981-03-12,1.828228
1981-03-13,1.8396540000000001
1981-03-16,1.8396540000000001
1981-03-17,1.8396540000000001
1981-03-18,1.8396540000000001
1981-03-19,1.8396540000000001
1981-03-20,1.828228
1981-03-23,1.862507
1981-03-24,1.88536
1981-03-25,1.896786
1981-03-26,1.9082130000000002
1981-03-27,1.9082130000000002
1981-03-30,1.9082130000000002
1981-03-31,1.9082130000000002
1981-04-01,1.9082130000000002
1981-04-02,1.9082130000000002
1981-04-03,1.931066
1981-04-06,1.873933
1981-04-07,1.862507
1981-04-08,1.8510810000000002
1981-04-09,1.8510810000000002
1981-04-10,1.8510810000000002
1981-04-13,1.8510810000000002
1981-04-14,1.8510810000000002
1981-04-15,1.8510810000000002
1981-04-16,1.8510810000000002
1981-04-20,1.873933
1981-04-21,1.9082130000000002
1981-04-22,1.931066
1981-04-23,2.0681830000000003
1981-04-24,2.079609
1981-04-27,2.0681830000000003
1981-04-28,2.0681830000000003
1981-04-29,2.033903
1981-04-30,2.04533
1981-05-01,2.056756
1981-05-04,2.04533
1981-05-05,1.9653450000000001
1981-05-06,1.9653450000000001
1981-05-07,1.953918
1981-05-08,1.953918
1981-05-11,1.953918
1981-05-12,1.9196389999999999
1981-05-13,1.9424919999999999
1981-05-14,1.953918
1981-05-15,1.9653450000000001
1981-05-18,1.9653450000000001
1981-05-19,1.931066
1981-05-20,1.931066
1981-05-21,1.9424919999999999
1981-05-22,1.931066
1981-05-26,1.931066
1981-05-27,1.931066
1981-05-28,1.931066
1981-05-29,1.9424919999999999
1981-06-01,1.9424919999999999
1981-06-02,1.953918
1981-06-03,1.9424919999999999
1981-06-04,1.931066
1981-06-05,1.9767709999999998
1981-06-08,1.999624
1981-06-09,2.01105
1981-06-10,2.01105
1981-06-11,2.056756
1981-06-12,2.113888
1981-06-15,2.136741
1981-06-16,2.136741
1981-06-17,2.136741
1981-06-18,2.113888
1981-06-19,2.113888
1981-06-22,2.102462
1981-06-23,2.102462
1981-06-24,2.113888
1981-06-25,2.125315
1981-06-26,2.113888
1981-06-29,2.113888
1981-06-30,2.102462
1981-07-01,2.0681830000000003
1981-07-02,2.04533
1981-07-06,2.033903
1981-07-07,2.033903
1981-07-08,2.04533
1981-07-09,2.04533
1981-07-10,2.056756
1981-07-13,2.056756
1981-07-14,2.01105
1981-07-15,2.01105
1981-07-16,2.01105
1981-07-17,1.988198
1981-07-20,1.9653450000000001
1981-07-21,1.9082130000000002
1981-07-22,1.8510810000000002
1981-07-23,1.862507
1981-07-24,1.88536
1981-07-27,1.9082130000000002
1981-07-28,1.9196389999999999
1981-07-29,1.9082130000000002
1981-07-30,1.931066
1981-07-31,1.9653450000000001
1981-08-03,1.9767709999999998
1981-08-04,1.999624
1981-08-05,2.04533
1981-08-06,2.04533
1981-08-07,2.0681830000000003
1981-08-10,2.0681830000000003
1981-08-11,2.079609
1981-08-12,2.125315
1981-08-13,2.136741
1981-08-14,2.136741
1981-08-17,2.159594
1981-08-18,2.159594
1981-08-19,2.159594
1981-08-20,2.159594
1981-08-21,2.159594
1981-08-24,2.056756
1981-08-25,2.0681830000000003
1981-08-26,2.0910349999999998
1981-08-27,2.079609
1981-08-28,2.102462
1981-08-31,2.113888
1981-09-01,2.125315
1981-09-02,2.113888
1981-09-03,2.0910349999999998
1981-09-04,2.079609
1981-09-08,1.9767709999999998
1981-09-09,1.988198
1981-09-10,1.999624
1981-09-11,2.01105
1981-09-14,2.01105
1981-09-15,1.9767709999999998
1981-09-16,1.9424919999999999
1981-09-17,1.873933
1981-09-18,1.873933
1981-09-21,1.873933
1981-09-22,1.88536
1981-09-23,1.873933
1981-09-24,1.873933
1981-09-25,1.862507
1981-09-28,1.8510810000000002
1981-09-29,1.88536
1981-09-30,1.88536
1981-10-01,1.896786
1981-10-02,1.931066
1981-10-05,1.988198
1981-10-06,2.022477
1981-10-07,2.056756
1981-10-08,2.0681830000000003
1981-10-09,2.0681830000000003
1981-10-12,2.113888
1981-10-13,2.102462
1981-10-14,2.0910349999999998
1981-10-15,2.125315
1981-10-16,2.125315
1981-10-19,2.125315
1981-10-20,2.159594
1981-10-21,2.171021
1981-10-22,2.171021
1981-10-23,2.125315
1981-10-26,2.136741
1981-10-27,2.136741
1981-10-28,2.159594
1981-10-29,2.148168
1981-10-30,2.136741
1981-11-02,2.159594
1981-11-03,2.148168
1981-11-04,2.148168
1981-11-05,2.148168
1981-11-06,2.136741
1981-11-09,2.136741
1981-11-10,2.056756
1981-11-11,2.056756
1981-11-12,2.04533
1981-11-13,2.04533
1981-11-16,1.988198
1981-11-17,1.9767709999999998
1981-11-18,1.9653450000000001
1981-11-19,1.9082130000000002
1981-11-20,1.9082130000000002
1981-11-23,1.9082130000000002
1981-11-24,1.896786
1981-11-25,1.9082130000000002
1981-11-27,1.9196389999999999
1981-11-30,1.9196389999999999
1981-12-01,1.9196389999999999
1981-12-02,1.9196389999999999
1981-12-03,1.9196389999999999
1981-12-04,1.931066
1981-12-07,1.896786
1981-12-08,1.88536
1981-12-09,1.862507
1981-12-10,1.862507
1981-12-11,1.862507
1981-12-14,1.8396540000000001
1981-12-15,1.828228
1981-12-16,1.828228
1981-12-17,1.8168009999999999
1981-12-18,1.8396540000000001
1981-12-21,1.8396540000000001
1981-12-22,1.828228
1981-12-23,1.805375
1981-12-24,1.805375
1981-12-28,1.8168009999999999
1981-12-29,1.8168009999999999
1981-12-30,1.805375
1981-12-31,1.7825220000000002
1982-01-04,1.7825220000000002
1982-01-05,1.759669
1982-01-06,1.748243
1982-01-07,1.713964
1982-01-08,1.691111
1982-01-11,1.679684
1982-01-12,1.6568310000000002
1982-01-13,1.6568310000000002
1982-01-14,1.6568310000000002
1982-01-15,1.6682580000000002
1982-01-18,1.679684
1982-01-19,1.6682580000000002
1982-01-20,1.702537
1982-01-21,1.702537
1982-01-22,1.7253900000000002
1982-01-25,1.7253900000000002
1982-01-26,1.748243
1982-01-27,1.759669
1982-01-28,1.771096
1982-01-29,1.7825220000000002
1982-02-01,1.7825220000000002
1982-02-02,1.7939479999999999
1982-02-03,1.862507
1982-02-04,1.873933
1982-02-05,1.88536
1982-02-08,1.88536
1982-02-09,1.8510810000000002
1982-02-10,1.8396540000000001
1982-02-11,1.8510810000000002
1982-02-12,1.862507
1982-02-16,1.88536
1982-02-17,1.931066
1982-02-18,1.931066
1982-02-19,1.9653450000000001
1982-02-22,1.9767709999999998
1982-02-23,1.9653450000000001
1982-02-24,1.9653450000000001
1982-02-25,1.988198
1982-02-26,1.988198
1982-03-01,1.9767709999999998
1982-03-02,1.9767709999999998
1982-03-03,1.953918
1982-03-04,1.9653450000000001
1982-03-05,1.9653450000000001
1982-03-08,1.9653450000000001
1982-03-09,1.931066
1982-03-10,1.931066
1982-03-11,1.9196389999999999
1982-03-12,1.896786
1982-03-15,1.896786
1982-03-16,1.873933
1982-03-17,1.88536
1982-03-18,1.691111
1982-03-19,1.713964
1982-03-22,1.7253900000000002
1982-03-23,1.7253900000000002
1982-03-24,1.7253900000000002
1982-03-25,1.7253900000000002
1982-03-26,1.7253900000000002
1982-03-29,1.7253900000000002
1982-03-30,1.736816
1982-03-31,1.736816
1982-04-01,1.736816
1982-04-02,1.748243
1982-04-05,1.748243
1982-04-06,1.748243
1982-04-07,1.771096
1982-04-08,1.7939479999999999
1982-04-12,1.771096
1982-04-13,1.771096
1982-04-14,1.7939479999999999
1982-04-15,1.7939479999999999
1982-04-16,1.828228
1982-04-19,1.828228
1982-04-20,1.8396540000000001
1982-04-21,1.8396540000000001
1982-04-22,1.8168009999999999
1982-04-23,1.8168009999999999
1982-04-26,1.805375
1982-04-27,1.7825220000000002
1982-04-28,1.7825220000000002
1982-04-29,1.771096
1982-04-30,1.748243
1982-05-03,1.759669
1982-05-04,1.771096
1982-05-05,1.7825220000000002
1982-05-06,1.8168009999999999
1982-05-07,1.805375
1982-05-10,1.7939479999999999
1982-05-11,1.7939479999999999
1982-05-12,1.7939479999999999
1982-05-13,1.7939479999999999
1982-05-14,1.7939479999999999
1982-05-17,1.7939479999999999
1982-05-18,1.7825220000000002
1982-05-19,1.771096
1982-05-20,1.771096
1982-05-21,1.771096
1982-05-24,1.771096
1982-05-25,1.759669
1982-05-26,1.748243
1982-05-27,1.748243
1982-05-28,1.748243
1982-06-01,1.748243
1982-06-02,1.713964
1982-06-03,1.679684
1982-06-04,1.6568310000000002
1982-06-07,1.645405
1982-06-08,1.6339780000000002
1982-06-09,1.622552
1982-06-10,1.622552
1982-06-11,1.622552
1982-06-14,1.599699
1982-06-15,1.576846
1982-06-16,1.56542
1982-06-17,1.542567
1982-06-18,1.531141
1982-06-21,1.519714
1982-06-22,1.519714
1982-06-23,1.519714
1982-06-24,1.485435
1982-06-25,1.4740090000000001
1982-06-28,1.462582
1982-06-29,1.462582
1982-06-30,1.451156
1982-07-01,1.439729
1982-07-02,1.40545
1982-07-06,1.3825969999999999
1982-07-07,1.3825969999999999
1982-07-08,1.428303
1982-07-09,1.428303
1982-07-12,1.462582
1982-07-13,1.485435
1982-07-14,1.485435
1982-07-15,1.496861
1982-07-16,1.5082879999999999
1982-07-19,1.5082879999999999
1982-07-20,1.5082879999999999
1982-07-21,1.519714
1982-07-22,1.5082879999999999
1982-07-23,1.5082879999999999
1982-07-26,1.5082879999999999
1982-07-27,1.485435
1982-07-28,1.451156
1982-07-29,1.451156
1982-07-30,1.439729
1982-08-02,1.451156
1982-08-03,1.416876
1982-08-04,1.416876
1982-08-05,1.40545
1982-08-06,1.40545
1982-08-09,1.3825969999999999
1982-08-10,1.3825969999999999
1982-08-11,1.371171
1982-08-12,1.371171
1982-08-13,1.371171
1982-08-16,1.3825969999999999
1982-08-17,1.428303
1982-08-18,1.451156
1982-08-19,1.451156
1982-08-20,1.462582
1982-08-23,1.4740090000000001
1982-08-24,1.485435
1982-08-25,1.531141
1982-08-26,1.56542
1982-08-27,1.599699
1982-08-30,1.576846
1982-08-31,1.576846
1982-09-01,1.576846
1982-09-02,1.599699
1982-09-03,1.622552
1982-09-07,1.622552
1982-09-08,1.645405
1982-09-09,1.645405
1982-09-10,1.645405
1982-09-13,1.611126
1982-09-14,1.611126
1982-09-15,1.645405
1982-09-16,1.691111
1982-09-17,1.713964
1982-09-20,1.679684
1982-09-21,1.736816
1982-09-22,1.7825220000000002
1982-09-23,1.7939479999999999
1982-09-24,1.8510810000000002
1982-09-27,1.88536
1982-09-28,1.88536
1982-09-29,1.873933
1982-09-30,1.88536
1982-10-01,1.8396540000000001
1982-10-04,1.805375
1982-10-05,1.7939479999999999
1982-10-06,1.862507
1982-10-07,1.873933
1982-10-08,1.9082130000000002
1982-10-11,1.9196389999999999
1982-10-12,1.9082130000000002
1982-10-13,1.9196389999999999
1982-10-14,1.953918
1982-10-15,1.9424919999999999
1982-10-18,1.9424919999999999
1982-10-19,1.9424919999999999
1982-10-20,1.9424919999999999
1982-10-21,1.9653450000000001
1982-10-22,1.9653450000000001
1982-10-25,1.953918
1982-10-26,1.9424919999999999
1982-10-27,1.931066
1982-10-28,1.9196389999999999
1982-10-29,1.9196389999999999
1982-11-01,1.953918
1982-11-02,2.01105
1982-11-03,2.022477
1982-11-04,2.033903
1982-11-05,2.033903
1982-11-08,2.022477
1982-11-09,1.988198
1982-11-10,1.988198
1982-11-11,1.999624
1982-11-12,2.01105
1982-11-15,1.999624
1982-11-16,1.988198
1982-11-17,2.022477
1982-11-18,2.04533
1982-11-19,2.056756
1982-11-22,2.04533
1982-11-23,2.022477
1982-11-24,2.022477
1982-11-26,2.022477
1982-11-29,2.022477
1982-11-30,2.04533
1982-12-01,2.148168
1982-12-02,2.1824470000000002
1982-12-03,2.1824470000000002
1982-12-06,2.1824470000000002
1982-12-07,2.171021
1982-12-08,2.1824470000000002
1982-12-09,2.262432
1982-12-10,2.251005
1982-12-13,2.251005
1982-12-14,2.228153
1982-12-15,2.148168
1982-12-16,2.159594
1982-12-17,2.1824470000000002
1982-12-20,2.171021
1982-12-21,2.1824470000000002
1982-12-22,2.171021
1982-12-23,2.1824470000000002
1982-12-27,2.1824470000000002
1982-12-28,2.193873
1982-12-29,2.1824470000000002
1982-12-30,2.159594
1982-12-31,2.159594
1983-01-03,2.159594
1983-01-04,2.159594
1983-01-05,2.171021
1983-01-06,2.1824470000000002
1983-01-07,2.1824470000000002
1983-01-10,2.1824470000000002
1983-01-11,2.193873
1983-01-12,2.193873
1983-01-13,2.2053
1983-01-14,2.2053
1983-01-17,2.251005
1983-01-18,2.262432
1983-01-19,2.262432
1983-01-20,2.262432
1983-01-21,2.273858
1983-01-24,2.251005
1983-01-25,2.239579
1983-01-26,2.239579
1983-01-27,2.251005
1983-01-28,2.285285
1983-01-31,2.296711
1983-02-01,2.3195639999999997
1983-02-02,2.308137
1983-02-03,2.273858
1983-02-04,2.273858
1983-02-07,2.273858
1983-02-08,2.273858
1983-02-09,2.273858
1983-02-10,2.273858
1983-02-11,2.273858
1983-02-14,2.285285
1983-02-15,2.285285
1983-02-16,2.3195639999999997
1983-02-17,2.353843
1983-02-18,2.445255
1983-02-22,2.445255
1983-02-23,2.468107
1983-02-24,2.5023869999999997
1983-02-25,2.559519
1983-02-28,2.559519
1983-03-01,2.548092
1983-03-02,2.576658
1983-03-03,2.622364
1983-03-04,2.628077
1983-03-07,2.628077
1983-03-08,2.7023490000000003
1983-03-09,2.736628
1983-03-10,2.788047
1983-03-11,2.788047
1983-03-14,2.788047
1983-03-15,2.788047
1983-03-16,2.788047
1983-03-17,2.788047
1983-03-18,2.719489
1983-03-21,2.730915
1983-03-22,2.753768
1983-03-23,2.7651939999999997
1983-03-24,2.7651939999999997
1983-03-25,2.7651939999999997
1983-03-28,2.7651939999999997
1983-03-29,2.7651939999999997
1983-03-30,2.7651939999999997
1983-03-31,2.753768
1983-04-04,2.708062
1983-04-05,2.708062
1983-04-06,2.6852099999999997
1983-04-07,2.6737830000000002
1983-04-08,2.6852099999999997
1983-04-11,2.6852099999999997
1983-04-12,2.6966360000000003
1983-04-13,2.719489
1983-04-14,2.708062
1983-04-15,2.708062
1983-04-18,2.708062
1983-04-19,2.708062
1983-04-20,2.708062
1983-04-21,2.753768
1983-04-22,2.776621
1983-04-25,2.7651939999999997
1983-04-26,2.7651939999999997
1983-04-27,2.788047
1983-04-28,2.799474
1983-04-29,2.799474
1983-05-02,2.799474
1983-05-03,2.788047
1983-05-04,2.776621
1983-05-05,2.799474
1983-05-06,2.845179
1983-05-09,2.845179
1983-05-10,2.8337529999999997
1983-05-11,2.8337529999999997
1983-05-12,2.8109
1983-05-13,2.822327
1983-05-16,2.799474
1983-05-17,2.788047
1983-05-18,2.799474
1983-05-19,2.799474
1983-05-20,2.8109
1983-05-23,2.8109
1983-05-24,2.8109
1983-05-25,2.8109
1983-05-26,2.8109
1983-05-27,2.822327
1983-05-31,2.8337529999999997
1983-06-01,2.845179
1983-06-02,2.845179
1983-06-03,2.845179
1983-06-06,2.845179
1983-06-07,2.845179
1983-06-08,2.845179
1983-06-09,2.845179
1983-06-10,2.845179
1983-06-13,2.845179
1983-06-14,2.845179
1983-06-15,2.913738
1983-06-16,2.959444
1983-06-17,2.959444
1983-06-20,2.959444
1983-06-21,2.959444
1983-06-22,2.959444
1983-06-23,2.959444
1983-06-24,2.9480169999999997
1983-06-27,2.925164
1983-06-28,2.890885
1983-06-29,2.868032
1983-06-30,2.856606
1983-07-01,2.856606
1983-07-05,2.856606
1983-07-06,2.856606
1983-07-07,2.856606
1983-07-08,2.856606
1983-07-11,2.856606
1983-07-12,2.856606
1983-07-13,2.856606
1983-07-14,2.856606
1983-07-15,2.845179
1983-07-18,2.8337529999999997
1983-07-19,2.845179
1983-07-20,2.856606
1983-07-21,2.868032
1983-07-22,2.879459
1983-07-25,2.902312
1983-07-26,2.9480169999999997
1983-07-27,3.039428
1983-07-28,3.039428
1983-07-29,3.039428
1983-08-01,3.0737080000000003
1983-08-02,3.0737080000000003
1983-08-03,3.096561
1983-08-04,3.107987
1983-08-05,3.107987
1983-08-08,3.096561
1983-08-09,3.096561
1983-08-10,3.107987
1983-08-11,3.107987
1983-08-12,3.107987
1983-08-15,3.153693
1983-08-16,3.222251
1983-08-17,3.359368
1983-08-18,3.393648
1983-08-19,3.393648
1983-08-22,3.3707949999999998
1983-08-23,3.3479419999999998
1983-08-24,3.3136629999999996
1983-08-25,3.279383
1983-08-26,3.245104
1983-08-29,3.176546
1983-08-30,3.13084
1983-08-31,3.119414
1983-09-01,3.13084
1983-09-02,3.210825
1983-09-06,3.245104
1983-09-07,3.2565310000000003
1983-09-08,3.2565310000000003
1983-09-09,3.267957
1983-09-12,3.2565310000000003
1983-09-13,3.2565310000000003
1983-09-14,3.2565310000000003
1983-09-15,3.2565310000000003
1983-09-16,3.2565310000000003
1983-09-19,3.279383
1983-09-20,3.3250889999999997
1983-09-21,3.3479419999999998
1983-09-22,3.3479419999999998
1983-09-23,3.3479419999999998
1983-09-26,3.3479419999999998
1983-09-27,3.3479419999999998
1983-09-28,3.3479419999999998
1983-09-29,3.3479419999999998
1983-09-30,3.3479419999999998
1983-10-03,3.3479419999999998
1983-10-04,3.382221
1983-10-05,3.3479419999999998
1983-10-06,3.382221
1983-10-07,3.3707949999999998
1983-10-10,3.3707949999999998
1983-10-11,3.3479419999999998
1983-10-12,3.302236
1983-10-13,3.29081
1983-10-14,3.29081
1983-10-17,3.29081
1983-10-18,3.267957
1983-10-19,3.13084
1983-10-20,3.119414
1983-10-21,3.165119
1983-10-24,3.153693
1983-10-25,3.222251
1983-10-26,3.233678
1983-10-27,3.210825
1983-10-28,3.199399
1983-10-31,3.153693
1983-11-01,3.13084
1983-11-02,3.13084
1983-11-03,3.142267
1983-11-04,3.142267
1983-11-07,3.153693
1983-11-08,3.153693
1983-11-09,3.153693
1983-11-10,3.153693
1983-11-11,3.153693
1983-11-14,3.153693
1983-11-15,3.153693
1983-11-16,3.153693
1983-11-17,3.153693
1983-11-18,3.153693
1983-11-21,3.153693
1983-11-22,3.153693
1983-11-23,3.153693
1983-11-25,3.153693
1983-11-28,3.13084
1983-11-29,3.13084
1983-11-30,3.13084
1983-12-01,3.182259
1983-12-02,3.182259
1983-12-05,3.176546
1983-12-06,3.176546
1983-12-07,3.1879720000000002
1983-12-08,3.1879720000000002
1983-12-09,3.1879720000000002
1983-12-12,3.1879720000000002
1983-12-13,3.176546
1983-12-14,3.165119
1983-12-15,3.153693
1983-12-16,3.153693
1983-12-19,3.153693
1983-12-20,3.142267
1983-12-21,3.142267
1983-12-22,3.142267
1983-12-23,3.142267
1983-12-27,3.142267
1983-12-28,3.153693
1983-12-29,3.165119
1983-12-30,3.176546
1984-01-03,3.176546
1984-01-04,3.176546
1984-01-05,3.176546
1984-01-06,3.1879720000000002
1984-01-09,3.193685
1984-01-10,3.193685
1984-01-11,3.142267
1984-01-12,3.142267
1984-01-13,3.142267
1984-01-16,3.142267
1984-01-17,3.142267
1984-01-18,3.13084
1984-01-19,3.13084
1984-01-20,3.107987
1984-01-23,3.050855
1984-01-24,2.993723
1984-01-25,2.9480169999999997
1984-01-26,2.890885
1984-01-27,2.890885
1984-01-30,2.890885
1984-01-31,2.890885
1984-02-01,2.902312
1984-02-02,2.902312
1984-02-03,2.902312
1984-02-06,2.868032
1984-02-07,2.856606
1984-02-08,2.850893
1984-02-09,2.776621
1984-02-10,2.753768
1984-02-13,2.753768
1984-02-14,2.753768
1984-02-15,2.753768
1984-02-16,2.742342
1984-02-17,2.730915
1984-02-21,2.730915
1984-02-22,2.730915
1984-02-23,2.6966360000000003
1984-02-24,2.708062
1984-02-27,2.708062
1984-02-28,2.719489
1984-02-29,2.719489
1984-03-01,2.719489
1984-03-02,2.719489
1984-03-05,2.719489
1984-03-06,2.719489
1984-03-07,2.6966360000000003
1984-03-08,2.690923
1984-03-09,2.65093
1984-03-12,2.65093
1984-03-13,2.65093
1984-03-14,2.65093
1984-03-15,2.6737830000000002
1984-03-16,2.708062
1984-03-19,2.559519
1984-03-20,2.559519
1984-03-21,2.525239
1984-03-22,2.525239
1984-03-23,2.5138130000000003
1984-03-26,2.5138130000000003
1984-03-27,2.5138130000000003
1984-03-28,2.536666
1984-03-29,2.548092
1984-03-30,2.548092
1984-04-02,2.559519
1984-04-03,2.559519
1984-04-04,2.559519
1984-04-05,2.570945
1984-04-06,2.5823720000000003
1984-04-09,2.616651
1984-04-10,2.628077
1984-04-11,2.639504
1984-04-12,2.66807
1984-04-13,2.708062
1984-04-16,2.776621
1984-04-17,2.788047
1984-04-18,2.788047
1984-04-19,2.788047
1984-04-23,2.788047
1984-04-24,2.788047
1984-04-25,2.788047
1984-04-26,2.788047
1984-04-27,2.788047
1984-04-30,2.788047
1984-05-01,2.788047
1984-05-02,2.788047
1984-05-03,2.788047
1984-05-04,2.788047
1984-05-07,2.788047
1984-05-08,2.822327
1984-05-09,2.845179
1984-05-10,2.845179
1984-05-11,2.822327
1984-05-14,2.799474
1984-05-15,2.788047
1984-05-16,2.788047
1984-05-17,2.788047
1984-05-18,2.788047
1984-05-21,2.788047
1984-05-22,2.788047
1984-05-23,2.788047
1984-05-24,2.7651939999999997
1984-05-25,2.753768
1984-05-29,2.736628
1984-05-30,2.736628
1984-05-31,2.736628
1984-06-01,2.736628
1984-06-04,2.736628
1984-06-05,2.7651939999999997
1984-06-06,2.7651939999999997
1984-06-07,2.776621
1984-06-08,2.776621
1984-06-11,2.776621
1984-06-12,2.788047
