Date,CAKE
1993-08-06,3.687243
1993-08-09,3.5884769999999997
1993-08-10,3.5555559999999997
1993-08-11,3.5884769999999997
1993-08-12,3.4732510000000003
1993-08-13,3.687243
1993-08-16,3.654321
1993-08-17,3.654321
1993-08-18,3.720165
1993-08-19,3.753086
1993-08-20,3.6049379999999998
1993-08-23,3.5226339999999996
1993-08-24,3.687243
1993-08-25,3.5555559999999997
1993-08-26,3.5884769999999997
1993-08-27,3.670782
1993-08-30,3.720165
1993-08-31,3.8847739999999997
1993-09-01,3.917696
1993-09-02,3.917696
1993-09-03,3.917696
1993-09-07,3.769547
1993-09-08,3.5884769999999997
1993-09-09,3.621399
1993-09-10,3.5226339999999996
1993-09-13,3.654321
1993-09-14,3.5884769999999997
1993-09-15,3.4567900000000003
1993-09-16,3.5390949999999997
1993-09-17,3.621399
1993-09-20,3.5555559999999997
1993-09-21,3.5555559999999997
1993-09-22,3.4897120000000004
1993-09-23,3.8353910000000004
1993-09-24,3.423868
1993-09-27,3.621399
1993-09-28,3.654321
1993-09-29,3.8353910000000004
1993-09-30,3.8189300000000004
1993-10-01,3.8189300000000004
1993-10-04,3.8518519999999996
1993-10-05,3.8189300000000004
1993-10-06,3.8189300000000004
1993-10-07,3.621399
1993-10-08,3.654321
1993-10-11,3.654321
1993-10-12,3.621399
1993-10-13,3.736625
1993-10-14,3.753086
1993-10-15,3.720165
1993-10-18,3.950617
1993-10-19,3.8847739999999997
1993-10-20,3.8847739999999997
1993-10-21,3.8189300000000004
1993-10-22,3.654321
1993-10-25,3.8353910000000004
1993-10-26,3.687243
1993-10-27,3.621399
1993-10-28,3.8847739999999997
1993-10-29,3.8518519999999996
1993-11-01,3.8518519999999996
1993-11-02,3.917696
1993-11-03,3.8189300000000004
1993-11-04,3.621399
1993-11-05,3.753086
1993-11-08,3.8683129999999997
1993-11-09,3.917696
1993-11-10,3.917696
1993-11-11,4.032922
1993-11-12,4.164609
1993-11-15,4.213992
1993-11-16,4.115226
1993-11-17,3.983539
1993-11-18,3.917696
1993-11-19,3.753086
1993-11-22,3.687243
1993-11-23,4.115226
1993-11-24,4.213992
1993-11-26,4.18107
1993-11-29,4.115226
1993-11-30,4.131687
1993-12-01,4.148148
1993-12-02,4.065844
1993-12-03,3.983539
1993-12-06,4.18107
1993-12-07,4.378601000000001
1993-12-08,4.213992
1993-12-09,4.115226
1993-12-10,4.082304
1993-12-13,3.983539
1993-12-14,4.032922
1993-12-15,4.18107
1993-12-16,4.246913
1993-12-17,4.197531
1993-12-20,4.3456790000000005
1993-12-21,4.312757
1993-12-22,4.54321
1993-12-23,4.477366
1993-12-27,4.54321
1993-12-28,4.477366
1993-12-29,4.526749
1993-12-30,4.493827
1993-12-31,4.510288
1994-01-03,4.493827
1994-01-04,4.263374
1994-01-05,4.246913
1994-01-06,4.18107
1994-01-07,4.18107
1994-01-10,4.312757
1994-01-11,4.576132
1994-01-12,4.54321
1994-01-13,4.609054
1994-01-14,4.641975
1994-01-17,4.477366
1994-01-18,4.707819000000001
1994-01-19,4.641975
1994-01-20,4.641975
1994-01-21,4.641975
1994-01-24,4.6748970000000005
1994-01-25,4.510288
1994-01-26,4.625515
1994-01-27,4.609054
1994-01-28,4.641975
1994-01-31,4.609054
1994-02-01,4.740741000000001
1994-02-02,4.872428
1994-02-03,4.773663
1994-02-04,4.609054
1994-02-07,4.510288
1994-02-08,4.641975
1994-02-09,4.6748970000000005
1994-02-10,4.6748970000000005
1994-02-11,4.609054
1994-02-14,4.707819000000001
1994-02-15,4.707819000000001
1994-02-16,4.740741000000001
1994-02-17,4.773663
1994-02-18,4.641975
1994-02-22,4.641975
1994-02-23,4.444445
1994-02-24,4.411523000000001
1994-02-25,4.477366
1994-02-28,4.378601000000001
1994-03-01,4.411523000000001
1994-03-02,4.3456790000000005
1994-03-03,3.8683129999999997
1994-03-04,3.8518519999999996
1994-03-07,3.8847739999999997
1994-03-08,3.983539
1994-03-09,3.8518519999999996
1994-03-10,3.7860080000000003
1994-03-11,3.753086
1994-03-14,3.8847739999999997
1994-03-15,3.950617
1994-03-16,4.148148
1994-03-17,4.148148
1994-03-18,4.049383
1994-03-21,3.901235
1994-03-22,3.777778
1994-03-23,3.753086
1994-03-24,3.777778
1994-03-25,4.0
1994-03-28,3.703704
1994-03-29,3.703704
1994-03-30,3.62963
1994-03-31,3.654321
1994-04-04,3.407408
1994-04-05,3.703704
1994-04-06,3.6049379999999998
1994-04-07,3.6049379999999998
1994-04-08,3.4567900000000003
1994-04-11,3.407408
1994-04-12,3.308642
1994-04-13,3.160494
1994-04-14,3.358025
1994-04-15,3.259259
1994-04-18,3.259259
1994-04-19,3.259259
1994-04-20,3.358025
1994-04-21,3.308642
1994-04-22,3.407408
1994-04-25,3.407408
1994-04-26,3.333333
1994-04-28,3.333333
1994-04-29,3.358025
1994-05-02,3.37037
1994-05-03,3.308642
1994-05-04,3.308642
1994-05-05,3.259259
1994-05-06,3.259259
1994-05-09,3.209877
1994-05-10,3.209877
1994-05-11,2.938272
1994-05-12,3.246914
1994-05-13,3.209877
1994-05-16,3.160494
1994-05-17,3.259259
1994-05-18,3.358025
1994-05-19,3.308642
1994-05-20,3.358025
1994-05-23,3.358025
1994-05-24,3.358025
1994-05-25,3.259259
1994-05-26,3.259259
1994-05-27,3.259259
1994-05-31,3.358025
1994-06-01,3.432099
1994-06-02,3.5061730000000004
1994-06-03,3.407408
1994-06-06,3.407408
1994-06-07,3.4567900000000003
1994-06-08,3.6049379999999998
1994-06-09,3.5061730000000004
1994-06-10,3.654321
1994-06-13,3.358025
1994-06-14,3.283951
1994-06-15,3.259259
1994-06-16,3.209877
1994-06-17,3.308642
1994-06-20,3.209877
1994-06-21,3.061728
1994-06-22,3.061728
1994-06-23,2.9629630000000002
1994-06-24,2.9629630000000002
1994-06-27,2.938272
1994-06-28,3.061728
1994-06-29,3.16358
1994-06-30,3.111111
1994-07-01,3.111111
1994-07-05,3.160494
1994-07-06,3.0370369999999998
1994-07-07,3.061728
1994-07-08,3.061728
1994-07-11,3.08642
1994-07-12,3.111111
1994-07-13,3.1358029999999997
1994-07-14,3.209877
1994-07-15,3.160494
1994-07-18,3.333333
1994-07-19,3.6049379999999998
1994-07-20,3.4567900000000003
1994-07-21,3.358025
1994-07-22,3.308642
1994-07-25,3.308642
1994-07-26,3.308642
1994-07-27,3.308642
1994-07-28,3.259259
1994-07-29,3.111111
1994-08-01,3.358025
1994-08-02,3.308642
1994-08-03,3.234568
1994-08-04,3.259259
1994-08-05,3.308642
1994-08-08,3.283951
1994-08-09,3.358025
1994-08-10,3.358025
1994-08-11,3.308642
1994-08-12,3.308642
1994-08-15,3.259259
1994-08-16,3.358025
1994-08-17,3.6049379999999998
1994-08-18,3.407408
1994-08-19,3.5061730000000004
1994-08-22,3.5555559999999997
1994-08-23,3.654321
1994-08-24,3.6049379999999998
1994-08-25,3.679012
1994-08-26,3.703704
1994-08-29,3.901235
1994-08-30,3.728395
1994-08-31,3.753086
1994-09-01,3.3827160000000003
1994-09-02,3.308642
1994-09-06,3.209877
1994-09-07,3.111111
1994-09-08,3.358025
1994-09-09,3.308642
1994-09-12,3.308642
1994-09-13,3.308642
1994-09-14,3.358025
1994-09-15,3.4567900000000003
1994-09-16,3.407408
1994-09-19,3.358025
1994-09-20,3.407408
1994-09-21,3.4567900000000003
1994-09-22,3.358025
1994-09-23,3.358025
1994-09-26,3.407408
1994-09-27,3.1851849999999997
1994-09-28,3.259259
1994-09-29,3.308642
1994-09-30,3.407408
1994-10-03,3.407408
1994-10-04,3.4567900000000003
1994-10-05,3.4567900000000003
1994-10-06,3.5555559999999997
1994-10-07,3.6049379999999998
1994-10-10,3.703704
1994-10-11,3.703704
1994-10-12,3.5061730000000004
1994-10-13,3.5555559999999997
1994-10-14,3.6049379999999998
1994-10-17,3.703704
1994-10-18,3.8518519999999996
1994-10-19,3.8024690000000003
1994-10-20,3.728395
1994-10-21,3.753086
1994-10-24,3.703704
1994-10-25,3.703704
1994-10-26,3.703704
1994-10-27,3.753086
1994-10-28,3.8518519999999996
1994-10-31,3.703704
1994-11-01,3.753086
1994-11-02,3.777778
1994-11-03,3.765432
1994-11-04,3.753086
1994-11-07,3.753086
1994-11-08,3.6049379999999998
1994-11-09,3.6049379999999998
1994-11-10,3.6049379999999998
1994-11-11,3.6049379999999998
1994-11-14,3.5555559999999997
1994-11-15,3.6049379999999998
1994-11-16,3.5555559999999997
1994-11-17,3.3827160000000003
1994-11-18,3.234568
1994-11-21,3.209877
1994-11-22,3.111111
1994-11-23,3.098765
1994-11-25,3.160494
1994-11-28,3.160494
1994-11-29,3.1358029999999997
1994-11-30,3.209877
1994-12-01,3.160494
1994-12-02,3.111111
1994-12-05,3.012346
1994-12-06,3.061728
1994-12-07,3.012346
1994-12-08,3.012346
1994-12-09,3.061728
1994-12-12,3.061728
1994-12-13,3.061728
1994-12-14,3.0370369999999998
1994-12-15,3.111111
1994-12-16,3.061728
1994-12-19,3.111111
1994-12-20,3.012346
1994-12-21,3.061728
1994-12-22,3.012346
1994-12-23,3.061728
1994-12-27,3.111111
1994-12-28,3.0370369999999998
1994-12-29,3.0370369999999998
1994-12-30,3.111111
1995-01-03,2.91358
1995-01-04,3.012346
1995-01-05,2.938272
1995-01-06,2.91358
1995-01-09,2.8641970000000003
1995-01-10,2.8148150000000003
1995-01-11,2.765432
1995-01-12,2.8148150000000003
1995-01-13,2.8641970000000003
1995-01-16,3.061728
1995-01-17,3.160494
1995-01-18,3.1851849999999997
1995-01-19,3.1358029999999997
1995-01-20,3.061728
1995-01-23,3.012346
1995-01-24,3.160494
1995-01-25,3.209877
1995-01-26,3.111111
1995-01-27,3.160494
1995-01-30,3.111111
1995-01-31,3.111111
1995-02-01,3.209877
1995-02-02,3.1728389999999997
1995-02-03,3.012346
1995-02-06,3.308642
1995-02-07,3.407408
1995-02-08,3.5061730000000004
1995-02-09,3.407408
1995-02-10,3.5061730000000004
1995-02-13,3.6049379999999998
1995-02-14,3.5432099999999997
1995-02-15,3.5555559999999997
1995-02-16,3.5061730000000004
1995-02-17,3.4567900000000003
1995-02-21,3.4567900000000003
1995-02-22,3.4567900000000003
1995-02-23,3.4567900000000003
1995-02-24,3.358025
1995-02-27,3.432099
1995-02-28,3.4567900000000003
1995-03-01,3.654321
1995-03-02,3.654321
1995-03-03,3.703704
1995-03-06,3.765432
1995-03-07,3.753086
1995-03-08,3.703704
1995-03-09,3.679012
1995-03-10,3.679012
1995-03-13,3.654321
1995-03-14,3.6172839999999997
1995-03-15,3.6049379999999998
1995-03-16,3.5061730000000004
1995-03-17,3.5061730000000004
1995-03-20,3.432099
1995-03-21,3.4567900000000003
1995-03-22,3.407408
1995-03-23,3.358025
1995-03-24,3.308642
1995-03-27,3.358025
1995-03-28,3.432099
1995-03-29,3.4567900000000003
1995-03-30,3.703704
1995-03-31,3.753086
1995-04-03,3.654321
1995-04-04,3.901235
1995-04-05,4.0
1995-04-06,3.950617
1995-04-07,3.950617
1995-04-10,3.950617
1995-04-11,3.901235
1995-04-12,3.8024690000000003
1995-04-13,3.777778
1995-04-17,3.654321
1995-04-18,3.753086
1995-04-19,3.6049379999999998
1995-04-20,3.6049379999999998
1995-04-21,3.8518519999999996
1995-04-24,4.0
1995-04-25,3.8518519999999996
1995-04-26,3.950617
1995-04-27,4.0
1995-04-28,3.901235
1995-05-01,3.901235
1995-05-02,3.876543
1995-05-03,4.049383
1995-05-04,4.024692
1995-05-05,4.098765
1995-05-08,4.098765
1995-05-09,4.049383
1995-05-10,4.148148
1995-05-11,4.493827
1995-05-12,4.518518
1995-05-15,4.691358
1995-05-16,4.888889
1995-05-17,5.012346
1995-05-18,4.740741000000001
1995-05-19,4.740741000000001
1995-05-22,4.888889
1995-05-23,4.938272
1995-05-24,5.0864199999999995
1995-05-25,4.987654
1995-05-26,5.012346
1995-05-30,4.814815
1995-05-31,4.9135800000000005
1995-06-01,4.938272
1995-06-02,4.839506
1995-06-05,5.037037000000001
1995-06-06,5.012346
1995-06-07,4.962962999999999
1995-06-08,4.987654
1995-06-09,4.888889
1995-06-12,4.987654
1995-06-13,5.0864199999999995
1995-06-14,5.037037000000001
1995-06-15,4.938272
1995-06-16,5.037037000000001
1995-06-19,5.209877
1995-06-20,4.962962999999999
1995-06-21,4.987654
1995-06-22,5.037037000000001
1995-06-23,5.037037000000001
1995-06-26,4.938272
1995-06-27,4.938272
1995-06-28,4.938272
1995-06-29,5.037037000000001
1995-06-30,5.0864199999999995
1995-07-03,5.185185
1995-07-05,5.580247
1995-07-06,5.604939
1995-07-07,5.604939
1995-07-10,5.629630000000001
1995-07-11,5.629630000000001
1995-07-12,5.580247
1995-07-13,5.802469
1995-07-14,5.802469
1995-07-17,5.82716
1995-07-18,5.82716
1995-07-19,5.703704
1995-07-20,5.728395
1995-07-21,5.703704
1995-07-24,5.679012
1995-07-25,5.629630000000001
1995-07-26,5.481482
1995-07-27,5.382716
1995-07-28,5.0864199999999995
1995-07-31,5.283951
1995-08-01,5.0864199999999995
1995-08-02,4.888889
1995-08-03,4.814815
1995-08-04,4.987654
1995-08-07,4.987654
1995-08-08,4.935185
1995-08-09,4.987654
1995-08-10,4.987654
1995-08-11,5.0864199999999995
1995-08-14,5.308642
1995-08-15,5.259258999999999
1995-08-16,5.320988
1995-08-17,5.481482
1995-08-18,5.530864
1995-08-21,5.580247
1995-08-22,5.358025
1995-08-23,5.604939
1995-08-24,5.6543209999999995
1995-08-25,5.604939
1995-08-28,5.679012
1995-08-29,5.629630000000001
1995-08-30,5.728395
1995-08-31,5.6543209999999995
1995-09-01,5.728395
1995-09-05,5.753087
1995-09-06,5.790123
1995-09-07,5.728395
1995-09-08,5.530864
1995-09-11,5.3333330000000005
1995-09-12,5.185185
1995-09-13,5.012346
1995-09-14,5.135802
1995-09-15,5.111111
1995-09-18,5.135802
1995-09-19,5.530864
1995-09-20,5.580247
1995-09-21,5.481482
1995-09-22,5.283951
1995-09-25,5.185185
1995-09-26,5.234568
1995-09-27,5.135802
1995-09-28,5.3333330000000005
1995-09-29,5.283951
1995-10-02,5.283951
1995-10-03,5.135802
1995-10-04,5.234568
1995-10-05,5.135802
1995-10-06,5.185185
1995-10-09,5.185185
1995-10-10,5.135802
1995-10-11,5.0864199999999995
1995-10-12,5.0864199999999995
1995-10-13,5.012346
1995-10-16,4.864198
1995-10-17,4.938272
1995-10-18,4.9259260000000005
1995-10-19,4.814815
1995-10-20,4.617284
1995-10-23,4.592593
1995-10-24,4.641975
1995-10-25,4.641975
1995-10-26,4.370369999999999
1995-10-27,3.8271610000000003
1995-10-30,4.222222
1995-10-31,4.296296
1995-11-01,4.0740739999999995
1995-11-02,4.049383
1995-11-03,4.0
1995-11-06,3.950617
1995-11-07,3.950617
1995-11-08,4.197531
1995-11-09,4.641975
1995-11-10,4.54321
1995-11-13,4.592593
1995-11-14,4.481482
1995-11-15,4.493827
1995-11-16,4.493827
1995-11-17,4.469136
1995-11-20,4.444445
1995-11-21,4.296296
1995-11-22,4.197531
1995-11-24,4.222222
1995-11-27,4.148148
1995-11-28,4.444445
1995-11-29,4.54321
1995-11-30,4.444445
1995-12-01,4.54321
1995-12-04,4.518518
1995-12-05,4.641975
1995-12-06,4.567901
1995-12-07,4.444445
1995-12-08,4.3456790000000005
1995-12-11,4.246913
1995-12-12,4.148148
1995-12-13,4.148148
1995-12-14,4.17284
1995-12-15,4.296296
1995-12-18,4.049383
1995-12-19,4.197531
1995-12-20,4.493827
1995-12-21,4.3456790000000005
1995-12-22,4.296296
1995-12-26,4.3456790000000005
1995-12-27,4.246913
1995-12-28,4.246913
1995-12-29,4.246913
1996-01-02,4.296296
1996-01-03,4.246913
1996-01-04,4.395061
1996-01-05,4.246913
1996-01-08,4.296296
1996-01-09,4.246913
1996-01-10,4.148148
1996-01-11,4.395061
1996-01-12,4.296296
1996-01-15,4.197531
1996-01-16,4.197531
1996-01-17,4.148148
1996-01-18,4.098765
1996-01-19,4.197531
1996-01-22,4.271605
1996-01-23,4.3456790000000005
1996-01-24,4.358025
1996-01-25,4.246913
1996-01-26,4.296296
1996-01-29,4.444445
1996-01-30,4.518518
1996-01-31,4.54321
1996-02-01,4.518518
1996-02-02,4.493827
1996-02-05,4.567901
1996-02-06,4.592593
1996-02-07,4.641975
1996-02-08,4.592593
1996-02-09,4.641975
1996-02-12,4.691358
1996-02-13,4.740741000000001
1996-02-14,4.839506
1996-02-15,5.135802
1996-02-16,5.283951
1996-02-20,5.234568
1996-02-21,5.234568
1996-02-22,5.308642
1996-02-23,4.888889
1996-02-26,4.839506
1996-02-27,4.691358
1996-02-28,4.790123
1996-02-29,4.9135800000000005
1996-03-01,4.938272
1996-03-04,5.037037000000001
1996-03-05,5.234568
1996-03-06,5.135802
1996-03-07,5.111111
1996-03-08,4.987654
1996-03-11,5.185185
1996-03-12,5.0864199999999995
1996-03-13,5.234568
1996-03-14,5.382716
1996-03-15,5.432099
1996-03-18,5.530864
1996-03-19,5.481482
1996-03-20,5.382716
1996-03-21,5.382716
1996-03-22,5.481482
1996-03-25,5.481482
1996-03-26,5.481482
1996-03-27,5.580247
1996-03-28,5.530864
1996-03-29,5.3333330000000005
1996-04-01,5.135802
1996-04-02,5.0
1996-04-03,5.135802
1996-04-04,5.0864199999999995
1996-04-08,5.135802
1996-04-09,5.185185
1996-04-10,5.382716
1996-04-11,5.382716
1996-04-12,5.3333330000000005
1996-04-15,5.481482
1996-04-16,5.382716
1996-04-17,5.407407
1996-04-18,5.407407
1996-04-19,5.481482
1996-04-22,5.407407
1996-04-23,5.382716
1996-04-24,5.407407
1996-04-25,5.481482
1996-04-26,5.481482
1996-04-29,5.382716
1996-04-30,5.185185
1996-05-01,5.0864199999999995
1996-05-02,5.037037000000001
1996-05-03,5.185185
1996-05-06,5.037037000000001
1996-05-07,4.987654
1996-05-08,5.0
1996-05-09,5.012346
1996-05-10,5.0864199999999995
1996-05-13,4.941358
1996-05-14,4.987654
1996-05-15,5.0864199999999995
1996-05-16,5.037037000000001
1996-05-17,5.135802
1996-05-20,5.283951
1996-05-21,5.530864
1996-05-22,5.432099
1996-05-23,5.234568
1996-05-24,5.432099
1996-05-28,5.308642
1996-05-29,5.135802
1996-05-30,5.283951
1996-05-31,5.234568
1996-06-03,5.185185
1996-06-04,5.185185
1996-06-05,5.185185
1996-06-06,5.135802
1996-06-07,5.259258999999999
1996-06-10,5.283951
1996-06-11,5.432099
1996-06-12,5.234568
1996-06-13,5.283951
1996-06-14,5.234568
1996-06-17,5.283951
1996-06-18,5.135802
1996-06-19,5.135802
1996-06-20,5.185185
1996-06-21,5.185185
1996-06-24,5.382716
1996-06-25,5.530864
1996-06-26,5.481482
1996-06-27,5.481482
1996-06-28,5.432099
1996-07-01,5.432099
1996-07-02,5.3333330000000005
1996-07-03,5.432099
1996-07-05,5.234568
1996-07-08,5.160494
1996-07-09,5.0864199999999995
1996-07-10,5.0864199999999995
1996-07-11,4.987654
1996-07-12,4.790123
1996-07-15,4.839506
1996-07-16,4.320988
1996-07-17,4.395061
1996-07-18,4.839506
1996-07-19,4.839506
1996-07-22,4.765432
1996-07-23,4.567901
1996-07-24,4.54321
1996-07-25,4.814815
1996-07-26,4.938272
1996-07-29,4.691358
1996-07-30,4.148148
1996-07-31,4.3456790000000005
1996-08-01,4.296296
1996-08-02,4.641975
1996-08-05,4.54321
1996-08-06,4.518518
1996-08-07,4.518518
1996-08-08,4.506173
1996-08-09,4.358025
1996-08-12,4.395061
1996-08-13,4.246913
1996-08-14,4.246913
1996-08-15,4.3456790000000005
1996-08-16,4.54321
1996-08-19,4.641975
1996-08-20,4.641975
1996-08-21,4.469136
1996-08-22,4.54321
1996-08-23,4.54321
1996-08-26,4.54321
1996-08-27,4.54321
1996-08-28,4.54321
1996-08-29,4.592593
1996-08-30,4.641975
1996-09-03,4.635802
1996-09-04,4.617284
1996-09-05,4.641975
1996-09-06,4.641975
1996-09-09,4.790123
1996-09-10,4.864198
1996-09-11,4.740741000000001
1996-09-12,4.790123
1996-09-13,4.790123
1996-09-16,4.888889
1996-09-17,5.0864199999999995
1996-09-18,4.938272
1996-09-19,4.938272
1996-09-20,5.037037000000001
1996-09-23,4.938272
1996-09-24,4.938272
1996-09-25,4.839506
1996-09-26,4.54321
1996-09-27,4.3456790000000005
1996-09-30,4.493827
1996-10-01,4.419753
1996-10-02,4.790123
1996-10-03,4.740741000000001
1996-10-04,4.641975
1996-10-07,4.395061
1996-10-08,4.296296
1996-10-09,4.296296
1996-10-10,4.320988
1996-10-11,4.271605
1996-10-14,4.148148
1996-10-15,3.950617
1996-10-16,3.925926
1996-10-17,4.0740739999999995
1996-10-18,4.049383
1996-10-21,3.9753089999999998
1996-10-22,3.8518519999999996
1996-10-23,3.950617
1996-10-24,3.950617
1996-10-25,3.8024690000000003
1996-10-28,3.6049379999999998
1996-10-29,3.5061730000000004
1996-10-30,3.5061730000000004
1996-10-31,3.654321
1996-11-01,3.5061730000000004
1996-11-04,3.5555559999999997
1996-11-05,3.5555559999999997
1996-11-06,3.4938269999999996
1996-11-07,3.5061730000000004
1996-11-08,3.5061730000000004
1996-11-11,3.407408
1996-11-12,3.753086
1996-11-13,3.876543
1996-11-14,4.024692
1996-11-15,4.049383
1996-11-18,3.950617
1996-11-19,3.950617
1996-11-20,3.950617
1996-11-21,3.950617
1996-11-22,3.9753089999999998
1996-11-25,3.8518519999999996
1996-11-26,3.938272
1996-11-27,3.901235
1996-11-29,4.0
1996-12-02,4.17284
1996-12-03,4.222222
1996-12-04,4.246913
1996-12-05,4.3456790000000005
1996-12-06,4.246913
1996-12-09,4.049383
1996-12-10,4.024692
1996-12-11,3.8024690000000003
1996-12-12,3.703704
1996-12-13,3.666667
1996-12-16,3.654321
1996-12-17,3.5555559999999997
1996-12-18,3.62963
