Date,NKTR
1999-03-19,12.46875
1999-03-22,12.4375
1999-03-23,12.34375
1999-03-24,11.9375
1999-03-25,12.0
1999-03-26,12.28125
1999-03-29,12.6875
1999-03-30,13.34375
1999-03-31,13.5625
1999-04-01,13.9375
1999-04-05,14.625
1999-04-06,14.84375
1999-04-07,14.6875
1999-04-08,14.8125
1999-04-09,14.375
1999-04-12,14.1875
1999-04-13,13.5625
1999-04-14,13.75
1999-04-15,13.75
1999-04-16,14.0
1999-04-19,13.96875
1999-04-20,14.46875
1999-04-21,14.65625
1999-04-22,14.375
1999-04-23,14.5
1999-04-26,14.5
1999-04-27,14.375
1999-04-28,13.6875
1999-04-29,14.0625
1999-04-30,14.375
1999-05-03,14.53125
1999-05-04,13.625
1999-05-05,13.6875
1999-05-06,13.1875
1999-05-07,12.59375
1999-05-10,12.734375
1999-05-11,12.8125
1999-05-12,13.4375
1999-05-13,13.125
1999-05-14,12.75
1999-05-17,12.875
1999-05-18,13.0625
1999-05-19,13.21875
1999-05-20,13.1875
1999-05-21,12.6875
1999-05-24,13.3125
1999-05-25,13.375
1999-05-26,13.21875
1999-05-27,12.8125
1999-05-28,13.25
1999-06-01,13.0
1999-06-02,12.8125
1999-06-03,12.75
1999-06-04,13.4375
1999-06-07,13.4375
1999-06-08,12.4375
1999-06-09,12.625
1999-06-10,12.625
1999-06-11,12.0
1999-06-14,12.4375
1999-06-15,12.59375
1999-06-16,12.625
1999-06-17,12.5625
1999-06-18,12.6875
1999-06-21,12.875
1999-06-22,12.5
1999-06-23,12.125
1999-06-24,12.125
1999-06-25,11.5
1999-06-28,11.53125
1999-06-29,12.0
1999-06-30,11.90625
1999-07-01,11.875
1999-07-02,12.03125
1999-07-06,12.53125
1999-07-07,12.9375
1999-07-08,13.0
1999-07-09,12.5625
1999-07-12,12.5
1999-07-13,12.46875
1999-07-14,12.3125
1999-07-15,12.625
1999-07-16,12.75
1999-07-19,12.0625
1999-07-20,12.25
1999-07-21,12.9375
1999-07-22,12.21875
1999-07-23,12.25
1999-07-26,11.8125
1999-07-27,12.25
1999-07-28,12.0625
1999-07-29,11.96875
1999-07-30,12.3125
1999-08-02,12.6875
1999-08-03,12.5
1999-08-04,12.375
1999-08-05,12.84375
1999-08-06,12.375
1999-08-09,12.6875
1999-08-10,12.59375
1999-08-11,13.125
1999-08-12,13.75
1999-08-13,13.3125
1999-08-16,13.71875
1999-08-17,13.5
1999-08-18,14.21875
1999-08-19,14.25
1999-08-20,14.8125
1999-08-23,16.6875
1999-08-24,16.5
1999-08-25,16.5625
1999-08-26,16.5625
1999-08-27,16.5
1999-08-30,16.71875
1999-08-31,16.46875
1999-09-01,16.40625
1999-09-02,15.1875
1999-09-03,15.9375
1999-09-07,15.9375
1999-09-08,15.875
1999-09-09,16.25
1999-09-10,16.875
1999-09-13,17.4375
1999-09-14,17.3125
1999-09-15,17.125
1999-09-16,16.5
1999-09-17,16.71875
1999-09-20,16.5625
1999-09-21,16.625
1999-09-22,17.03125
1999-09-23,16.53125
1999-09-24,16.40625
1999-09-27,16.875
1999-09-28,16.6875
1999-09-29,16.1875
1999-09-30,15.1875
1999-10-01,15.21875
1999-10-04,14.53125
1999-10-05,14.6875
1999-10-06,13.5
1999-10-07,14.40625
1999-10-08,14.0
1999-10-11,14.9375
1999-10-12,14.25
1999-10-13,14.1875
1999-10-14,13.75
1999-10-15,13.75
1999-10-18,13.4375
1999-10-19,13.625
1999-10-20,14.1875
1999-10-21,14.0
1999-10-22,14.0
1999-10-25,14.0
1999-10-26,14.375
1999-10-27,14.28125
1999-10-28,14.03125
1999-10-29,13.78125
1999-11-01,13.4375
1999-11-02,13.625
1999-11-03,13.9375
1999-11-04,13.875
1999-11-05,14.125
1999-11-08,15.8125
1999-11-09,15.21875
1999-11-10,15.3125
1999-11-11,15.0
1999-11-12,15.5
1999-11-15,16.1875
1999-11-16,15.59375
1999-11-17,15.6875
1999-11-18,15.75
1999-11-19,15.3125
1999-11-22,14.96875
1999-11-23,14.5
1999-11-24,15.03125
1999-11-26,14.8125
1999-11-29,15.875
1999-11-30,15.3125
1999-12-01,15.40625
1999-12-02,15.0625
1999-12-03,14.9375
1999-12-06,15.34375
1999-12-07,15.5625
1999-12-08,15.6875
1999-12-09,15.5625
1999-12-10,15.5625
1999-12-13,15.15625
1999-12-14,15.75
1999-12-15,18.875
1999-12-16,20.9375
1999-12-17,19.9375
1999-12-20,21.03125
1999-12-21,21.46875
1999-12-22,21.1875
1999-12-23,21.5625
1999-12-27,21.84375
1999-12-28,20.96875
1999-12-29,20.96875
1999-12-30,21.25
1999-12-31,21.28125
2000-01-03,20.84375
2000-01-04,22.0
2000-01-05,22.015625
2000-01-06,22.84375
2000-01-07,23.0
2000-01-10,25.0
2000-01-11,25.1875
2000-01-12,26.125
2000-01-13,27.6875
2000-01-14,30.125
2000-01-18,33.5625
2000-01-19,35.6875
2000-01-20,36.125
2000-01-21,36.125
2000-01-24,37.4375
2000-01-25,36.46875
2000-01-26,33.0
2000-01-27,30.75
2000-01-28,31.0625
2000-01-31,29.21875
2000-02-01,29.0
2000-02-02,33.09375
2000-02-03,32.875
2000-02-04,35.59375
2000-02-07,37.0
2000-02-08,40.75
2000-02-09,42.5625
2000-02-10,42.4375
2000-02-11,40.71875
2000-02-14,40.625
2000-02-15,40.6875
2000-02-16,44.6875
2000-02-17,51.84375
2000-02-18,50.0625
2000-02-22,47.28125
2000-02-23,47.21875
2000-02-24,46.90625
2000-02-25,49.0625
2000-02-28,49.5
2000-02-29,50.625
2000-03-01,51.125
2000-03-02,52.625
2000-03-03,54.09375
2000-03-06,59.125
2000-03-07,63.3125
2000-03-08,61.625
2000-03-09,60.875
2000-03-10,60.5
2000-03-13,57.03125
2000-03-14,49.875
2000-03-15,44.625
2000-03-16,40.1875
2000-03-17,38.125
2000-03-20,37.125
2000-03-21,38.53125
2000-03-22,48.75
2000-03-23,48.4375
2000-03-24,46.375
2000-03-27,44.6875
2000-03-28,43.0
2000-03-29,37.5625
2000-03-30,35.5
2000-03-31,37.25
2000-04-03,37.34375
2000-04-04,37.5625
2000-04-05,41.5625
2000-04-06,41.1875
2000-04-07,40.875
2000-04-10,39.6875
2000-04-11,35.75
2000-04-12,32.875
2000-04-13,32.40625
2000-04-14,23.5
2000-04-17,23.15625
2000-04-18,27.5
2000-04-19,29.0
2000-04-20,26.0625
2000-04-24,24.9375
2000-04-25,26.6875
2000-04-26,26.625
2000-04-27,27.40625
2000-04-28,30.9375
2000-05-01,35.0
2000-05-02,33.9375
2000-05-03,35.3125
2000-05-04,36.703125
2000-05-05,37.46875
2000-05-08,35.125
2000-05-09,33.71875
2000-05-10,31.1875
2000-05-11,31.0
2000-05-12,32.25
2000-05-15,33.9375
2000-05-16,36.125
2000-05-17,36.75
2000-05-18,35.75
2000-05-19,35.5
2000-05-22,35.5
2000-05-23,35.3125
2000-05-24,33.78125
2000-05-25,34.0
2000-05-26,34.8125
2000-05-30,41.3125
2000-05-31,36.375
2000-06-01,40.8125
2000-06-02,43.09375
2000-06-05,42.5
2000-06-06,43.5625
2000-06-07,43.5
2000-06-08,42.0
2000-06-09,42.0625
2000-06-12,40.0
2000-06-13,39.65625
2000-06-14,39.25
2000-06-15,40.375
2000-06-16,42.3125
2000-06-19,44.75
2000-06-20,47.5
2000-06-21,47.375
2000-06-22,43.0
2000-06-23,44.6875
2000-06-26,48.601563
2000-06-27,50.5
2000-06-28,54.34375
2000-06-29,51.25
2000-06-30,50.734375
2000-07-03,50.03125
2000-07-05,49.125
2000-07-06,49.34375
2000-07-07,49.632813
2000-07-10,49.78125
2000-07-11,52.15625
2000-07-12,50.5
2000-07-13,47.6875
2000-07-14,46.3125
2000-07-17,47.75
2000-07-18,47.75
2000-07-19,46.71875
2000-07-20,48.0
2000-07-21,46.5
2000-07-24,47.25
2000-07-25,45.875
2000-07-26,45.1875
2000-07-27,43.0
2000-07-28,42.0
2000-07-31,40.59375
2000-08-01,43.65625
2000-08-02,45.5625
2000-08-03,44.5
2000-08-04,45.0625
2000-08-07,46.4375
2000-08-08,47.0
2000-08-09,43.75
2000-08-10,42.75
2000-08-11,42.5
2000-08-14,42.09375
2000-08-15,40.875
2000-08-16,42.5
2000-08-17,43.28125
2000-08-18,44.90625
2000-08-21,44.875
2000-08-22,46.3125
2000-08-23,47.0
2000-08-24,50.0
2000-08-25,53.0
2000-08-28,48.5
2000-08-29,50.125
2000-08-30,50.0625
2000-08-31,50.5
2000-09-01,50.125
2000-09-05,46.875
2000-09-06,46.125
2000-09-07,49.125
2000-09-08,46.296875
2000-09-11,43.3125
2000-09-12,46.25
2000-09-13,46.125
2000-09-14,45.5
2000-09-15,47.765625
2000-09-18,43.625
2000-09-19,47.3125
2000-09-20,47.9375
2000-09-21,48.0625
2000-09-22,49.0
2000-09-25,49.125
2000-09-26,48.875
2000-09-27,50.0625
2000-09-28,55.0
2000-09-29,56.375
2000-10-02,50.875
2000-10-03,52.375
2000-10-04,52.25
2000-10-05,50.8125
2000-10-06,51.0
2000-10-09,44.25
2000-10-10,44.6875
2000-10-11,43.25
2000-10-12,41.625
2000-10-13,43.828125
2000-10-16,44.125
2000-10-17,42.875
2000-10-18,43.5
2000-10-19,44.875
2000-10-20,46.0625
2000-10-23,47.625
2000-10-24,45.125
2000-10-25,45.75
2000-10-26,48.453125
2000-10-27,47.8125
2000-10-30,48.1875
2000-10-31,49.75
2000-11-01,53.875
2000-11-02,55.1875
2000-11-03,54.125
2000-11-06,53.625
2000-11-07,54.75
2000-11-08,54.125
2000-11-09,50.1875
2000-11-10,51.0
2000-11-13,46.6875
2000-11-14,46.0
2000-11-15,49.75
2000-11-16,46.5
2000-11-17,46.3125
2000-11-20,43.375
2000-11-21,43.8125
2000-11-22,41.0
2000-11-24,46.375
2000-11-27,46.5
2000-11-28,41.9375
2000-11-29,41.734375
2000-11-30,38.5
2000-12-01,43.0
2000-12-04,42.0625
2000-12-05,46.5
2000-12-06,48.4375
2000-12-07,49.5
2000-12-08,53.0
2000-12-11,52.9375
2000-12-12,50.375
2000-12-13,50.0625
2000-12-14,50.1875
2000-12-15,51.0625
2000-12-18,49.4375
2000-12-19,52.125
2000-12-20,48.0
2000-12-21,43.3125
2000-12-22,44.0
2000-12-26,45.1875
2000-12-27,45.75
2000-12-28,51.0
2000-12-29,50.5
2001-01-02,44.5
2001-01-03,48.25
2001-01-04,42.0
2001-01-05,38.5625
2001-01-08,32.75
2001-01-09,35.9375
2001-01-10,31.0
2001-01-11,32.9375
2001-01-12,34.875
2001-01-16,37.0
2001-01-17,38.0
2001-01-18,37.625
2001-01-19,39.25
2001-01-22,37.5
2001-01-23,39.125
2001-01-24,41.125
2001-01-25,40.5
2001-01-26,39.75
2001-01-29,39.75
2001-01-30,38.5625
2001-01-31,38.3125
2001-02-01,38.0
2001-02-02,36.0
2001-02-05,37.3125
2001-02-06,36.5
2001-02-07,34.5625
2001-02-08,32.9375
2001-02-09,30.0625
2001-02-12,32.5625
2001-02-13,30.640625
2001-02-14,29.875
2001-02-15,30.5625
2001-02-16,29.375
2001-02-20,27.875
2001-02-21,26.4375
2001-02-22,27.125
2001-02-23,26.390625
2001-02-26,29.9375
2001-02-27,28.375
2001-02-28,27.875
2001-03-01,28.6875
2001-03-02,27.25
2001-03-05,26.5
2001-03-06,26.25
2001-03-07,23.375
2001-03-08,23.9375
2001-03-09,23.046875
2001-03-12,21.25
2001-03-13,21.6875
2001-03-14,21.8125
2001-03-15,21.25
2001-03-16,19.25
2001-03-19,19.9375
2001-03-20,18.5625
2001-03-21,17.75
2001-03-22,17.125
2001-03-23,19.0
2001-03-26,20.125
2001-03-27,20.625
2001-03-28,19.9375
2001-03-29,20.3125
2001-03-30,21.375
2001-04-02,20.6875
2001-04-03,19.25
2001-04-04,18.375
2001-04-05,20.875
2001-04-06,19.6875
2001-04-09,21.01
2001-04-10,23.9
2001-04-11,23.959999
2001-04-12,25.75
2001-04-16,24.33
2001-04-17,25.34
2001-04-18,26.450001
2001-04-19,27.9
2001-04-20,26.15
2001-04-23,25.4
2001-04-24,25.299999
2001-04-25,28.17
2001-04-26,28.5
2001-04-27,30.690001000000002
2001-04-30,33.299999
2001-05-01,33.849998
2001-05-02,35.470001
2001-05-03,33.529999
2001-05-04,32.689999
2001-05-07,32.049999
2001-05-08,31.26
2001-05-09,31.0
2001-05-10,32.98
2001-05-11,31.870001000000002
2001-05-14,30.5
2001-05-15,30.280001000000002
2001-05-16,28.76
2001-05-17,25.83
2001-05-18,25.889999
2001-05-21,29.57
2001-05-22,31.23
2001-05-23,28.6
2001-05-24,27.5
2001-05-25,28.610001
2001-05-29,28.049999
2001-05-30,27.75
2001-05-31,28.040001
2001-06-01,27.959999
2001-06-04,32.490002000000004
2001-06-05,33.099998
2001-06-06,34.529999
2001-06-07,33.27
2001-06-08,32.950001
2001-06-11,31.620001000000002
2001-06-12,31.6
2001-06-13,32.689999
2001-06-14,31.799999
2001-06-15,31.299999
2001-06-18,30.709999
2001-06-19,31.26
2001-06-20,34.5
2001-06-21,35.439999
2001-06-22,34.650002
2001-06-25,27.030001000000002
2001-06-26,24.99
2001-06-27,25.059998999999998
2001-06-28,23.0
2001-06-29,23.0
2001-07-02,23.91
2001-07-03,22.309998999999998
2001-07-05,21.48
2001-07-06,20.110001
2001-07-09,21.299999
2001-07-10,20.49
2001-07-11,20.41
2001-07-12,19.98
2001-07-13,20.309998999999998
2001-07-16,19.91
2001-07-17,18.27
2001-07-18,19.110001
2001-07-19,17.950001
2001-07-20,17.059998999999998
2001-07-23,16.809998999999998
2001-07-24,15.4
2001-07-25,15.06
2001-07-26,15.72
2001-07-27,15.8
2001-07-30,16.0
2001-07-31,15.51
2001-08-01,14.91
2001-08-02,15.01
2001-08-03,15.5
2001-08-06,15.25
2001-08-07,15.3
2001-08-08,15.0
2001-08-09,14.2
2001-08-10,15.01
2001-08-13,15.26
2001-08-14,15.5
2001-08-15,15.77
2001-08-16,15.64
2001-08-17,15.89
2001-08-20,14.76
2001-08-21,14.51
2001-08-22,14.7
2001-08-23,15.0
2001-08-24,16.0
2001-08-27,16.190001000000002
2001-08-28,15.21
2001-08-29,15.32
2001-08-30,14.78
2001-08-31,14.53
2001-09-04,15.53
2001-09-05,15.13
2001-09-06,14.41
2001-09-07,13.99
2001-09-10,13.25
2001-09-17,12.4
2001-09-18,11.8
2001-09-19,11.29
2001-09-20,11.31
2001-09-21,11.01
2001-09-24,12.1
2001-09-25,12.01
2001-09-26,12.66
2001-09-27,12.95
2001-09-28,13.3
2001-10-01,13.13
2001-10-02,14.0
2001-10-03,14.95
2001-10-04,15.46
2001-10-05,15.25
2001-10-08,14.91
2001-10-09,14.95
2001-10-10,15.79
2001-10-11,17.75
2001-10-12,17.9
2001-10-15,18.379998999999998
2001-10-16,17.950001
2001-10-17,16.85
2001-10-18,16.75
2001-10-19,17.219998999999998
2001-10-22,17.26
2001-10-23,17.049999
2001-10-24,18.9
2001-10-25,18.9
2001-10-26,19.25
2001-10-29,17.959999
2001-10-30,18.049999
2001-10-31,17.5
2001-11-01,16.639999
2001-11-02,16.85
2001-11-05,16.85
2001-11-06,16.0
2001-11-07,15.5
2001-11-08,15.25
2001-11-09,15.4
2001-11-12,15.44
2001-11-13,15.76
2001-11-14,15.14
2001-11-15,14.58
2001-11-16,14.65
2001-11-19,15.13
2001-11-20,14.32
2001-11-21,14.35
2001-11-23,14.62
2001-11-26,15.43
2001-11-27,14.83
2001-11-28,14.85
2001-11-29,15.7
2001-11-30,16.280001000000002
2001-12-03,16.059998999999998
2001-12-04,18.18
2001-12-05,18.49
2001-12-06,17.99
2001-12-07,18.07
2001-12-10,17.76
2001-12-11,18.379998999999998
2001-12-12,18.280001000000002
2001-12-13,18.959999
2001-12-14,19.200001
2001-12-17,19.469998999999998
2001-12-18,17.09
2001-12-19,17.08
2001-12-20,17.4
2001-12-21,18.0
2001-12-24,18.25
2001-12-26,18.66
2001-12-27,18.75
2001-12-28,19.030001000000002
2001-12-31,18.549999
2002-01-02,18.219998999999998
2002-01-03,17.969998999999998
2002-01-04,18.200001
2002-01-07,17.49
2002-01-08,17.940001000000002
2002-01-09,17.52
2002-01-10,17.870001000000002
2002-01-11,17.75
2002-01-14,17.709999
2002-01-15,17.83
2002-01-16,17.85
2002-01-17,17.049999
2002-01-18,15.82
2002-01-22,16.25
2002-01-23,15.85
2002-01-24,14.83
2002-01-25,14.45
2002-01-28,13.65
2002-01-29,13.74
2002-01-30,13.74
2002-01-31,13.54
2002-02-01,13.7
2002-02-04,12.95
2002-02-05,12.61
2002-02-06,12.49
2002-02-07,12.55
2002-02-08,13.2
2002-02-11,13.67
2002-02-12,13.96
2002-02-13,13.68
2002-02-14,13.05
2002-02-15,12.88
2002-02-19,12.52
2002-02-20,12.78
2002-02-21,12.45
2002-02-22,12.94
2002-02-25,12.6
2002-02-26,13.6
2002-02-27,12.9
2002-02-28,12.89
2002-03-01,12.99
2002-03-04,11.25
2002-03-05,11.22
2002-03-06,11.93
2002-03-07,10.97
2002-03-08,10.93
2002-03-11,11.0
2002-03-12,10.75
2002-03-13,10.63
2002-03-14,10.5
2002-03-15,10.13
2002-03-18,10.51
2002-03-19,10.68
2002-03-20,10.33
2002-03-21,10.86
2002-03-22,10.6
2002-03-25,10.14
2002-03-26,9.95
2002-03-27,10.4
2002-03-28,10.55
2002-04-01,10.52
2002-04-02,9.48
2002-04-03,9.56
2002-04-04,9.43
2002-04-05,9.17
2002-04-08,8.96
2002-04-09,8.53
2002-04-10,8.7
2002-04-11,8.58
2002-04-12,8.5
2002-04-15,8.39
2002-04-16,8.21
2002-04-17,8.38
2002-04-18,9.47
2002-04-19,8.76
2002-04-22,8.5
2002-04-23,8.44
2002-04-24,8.36
2002-04-25,8.3
2002-04-26,8.13
2002-04-29,7.87
2002-04-30,7.9
2002-05-01,7.61
2002-05-02,8.28
2002-05-03,8.2
2002-05-06,7.5
2002-05-07,7.09
2002-05-08,7.15
2002-05-09,7.0
2002-05-10,7.3
2002-05-13,7.25
2002-05-14,7.4
2002-05-15,7.5
2002-05-16,7.85
2002-05-17,7.35
2002-05-20,7.25
2002-05-21,7.28
2002-05-22,7.04
2002-05-23,7.58
2002-05-24,7.36
2002-05-28,7.37
2002-05-29,7.31
2002-05-30,7.38
2002-05-31,7.33
2002-06-03,6.71
2002-06-04,6.99
2002-06-05,7.39
2002-06-06,6.84
2002-06-07,6.86
2002-06-10,6.73
2002-06-11,5.86
2002-06-12,6.36
2002-06-13,6.27
2002-06-14,6.3
2002-06-17,6.8
2002-06-18,7.25
2002-06-19,7.75
2002-06-20,7.71
2002-06-21,7.54
2002-06-24,7.99
2002-06-25,7.94
2002-06-26,8.17
2002-06-27,9.1
2002-06-28,9.49
2002-07-01,7.74
2002-07-02,7.5
2002-07-03,7.29
2002-07-05,8.05
2002-07-08,7.4
2002-07-09,7.19
2002-07-10,6.81
2002-07-11,6.82
2002-07-12,6.86
2002-07-15,7.2
2002-07-16,7.16
2002-07-17,8.07
2002-07-18,7.8
2002-07-19,7.29
2002-07-22,7.3
2002-07-23,7.01
2002-07-24,7.4
2002-07-25,6.8
2002-07-26,7.21
2002-07-29,7.69
2002-07-30,7.38
2002-07-31,7.5
2002-08-01,7.35
2002-08-02,7.0
2002-08-05,6.57
2002-08-06,7.05
2002-08-07,7.0
2002-08-08,7.33
2002-08-09,7.89
2002-08-12,8.39
2002-08-13,7.72
2002-08-14,7.85
2002-08-15,7.75
2002-08-16,7.5
2002-08-19,7.37
2002-08-20,7.44
2002-08-21,7.61
2002-08-22,7.43
2002-08-23,7.31
2002-08-26,7.43
2002-08-27,6.76
2002-08-28,6.66
2002-08-29,6.76
2002-08-30,6.55
2002-09-03,6.25
2002-09-04,6.42
2002-09-05,5.99
2002-09-06,6.25
2002-09-09,6.39
2002-09-10,6.24
2002-09-11,6.37
2002-09-12,6.28
2002-09-13,6.3
2002-09-16,6.11
2002-09-17,5.86
2002-09-18,5.52
2002-09-19,4.93
2002-09-20,5.05
2002-09-23,4.31
2002-09-24,4.13
2002-09-25,4.98
2002-09-26,4.98
2002-09-27,4.5
2002-09-30,5.02
2002-10-01,4.92
2002-10-02,5.11
2002-10-03,5.1
2002-10-04,4.96
2002-10-07,4.96
2002-10-08,5.38
2002-10-09,5.13
2002-10-10,5.4
2002-10-11,5.39
2002-10-14,5.27
2002-10-15,5.75
2002-10-16,5.6
2002-10-17,5.84
2002-10-18,5.91
2002-10-21,5.8
2002-10-22,5.66
2002-10-23,5.64
2002-10-24,5.62
2002-10-25,5.74
2002-10-28,5.88
2002-10-29,5.77
2002-10-30,6.12
2002-10-31,6.36
2002-11-01,6.5
2002-11-04,6.89
2002-11-05,7.5
2002-11-06,7.56
2002-11-07,7.3
2002-11-08,7.25
2002-11-11,6.85
2002-11-12,7.2
2002-11-13,7.44
2002-11-14,7.65
2002-11-15,7.96
2002-11-18,7.8
2002-11-19,7.73
2002-11-20,7.45
2002-11-21,8.28
2002-11-22,8.95
2002-11-25,8.87
2002-11-26,8.7
2002-11-27,8.87
2002-11-29,9.13
2002-12-02,8.65
2002-12-03,8.34
2002-12-04,8.66
2002-12-05,8.92
2002-12-06,9.02
2002-12-09,8.68
2002-12-10,8.84
2002-12-11,8.52
2002-12-12,8.3
2002-12-13,8.05
2002-12-16,8.1
2002-12-17,8.15
2002-12-18,8.13
2002-12-19,8.37
2002-12-20,8.52
2002-12-23,8.65
2002-12-24,8.65
2002-12-26,8.62
2002-12-27,8.3
2002-12-30,8.02
2002-12-31,8.08
2003-01-02,8.56
2003-01-03,9.08
2003-01-06,8.89
2003-01-07,8.71
2003-01-08,8.18
2003-01-09,8.36
2003-01-10,8.67
2003-01-13,8.69
2003-01-14,8.59
2003-01-15,8.46
2003-01-16,9.21
2003-01-17,9.2
2003-01-21,8.63
2003-01-22,8.2
2003-01-23,8.1
2003-01-24,7.81
2003-01-27,7.67
2003-01-28,7.85
2003-01-29,6.18
2003-01-30,5.35
2003-01-31,5.86
2003-02-03,5.33
2003-02-04,5.38
2003-02-05,5.27
2003-02-06,5.26
2003-02-07,5.1
2003-02-10,5.05
2003-02-11,4.93
2003-02-12,5.0
2003-02-13,4.62
2003-02-14,5.1
2003-02-18,5.03
2003-02-19,5.0
2003-02-20,4.92
2003-02-21,5.42
2003-02-24,4.93
2003-02-25,5.27
2003-02-26,5.11
2003-02-27,4.95
2003-02-28,5.05
2003-03-03,4.9
2003-03-04,4.89
2003-03-05,5.06
2003-03-06,4.75
2003-03-07,4.46
2003-03-10,4.52
2003-03-11,4.76
2003-03-12,4.95
2003-03-13,5.4
2003-03-14,5.35
2003-03-17,5.64
2003-03-18,5.9
2003-03-19,5.85
2003-03-20,5.98
2003-03-21,6.14
2003-03-24,5.93
2003-03-25,5.99
2003-03-26,6.08
2003-03-27,6.16
2003-03-28,6.32
2003-03-31,6.32
2003-04-01,6.35
2003-04-02,6.43
2003-04-03,6.71
2003-04-04,6.41
2003-04-07,6.74
2003-04-08,6.83
2003-04-09,6.85
2003-04-10,6.73
2003-04-11,6.58
2003-04-14,6.78
2003-04-15,7.0
2003-04-16,7.15
2003-04-17,7.35
2003-04-21,7.38
2003-04-22,8.0
2003-04-23,8.15
2003-04-24,8.01
2003-04-25,8.09
2003-04-28,8.18
2003-04-29,8.04
2003-04-30,7.98
2003-05-01,8.07
2003-05-02,8.13
2003-05-05,8.05
2003-05-06,8.04
2003-05-07,7.92
2003-05-08,7.79
2003-05-09,7.86
2003-05-12,7.84
2003-05-13,7.84
2003-05-14,7.96
2003-05-15,7.99
2003-05-16,7.77
2003-05-19,7.7
2003-05-20,7.58
2003-05-21,7.73
2003-05-22,7.81
2003-05-23,8.19
2003-05-27,9.29
2003-05-28,9.44
2003-05-29,10.52
2003-05-30,11.2
2003-06-02,11.49
2003-06-03,11.41
2003-06-04,11.55
2003-06-05,11.97
2003-06-06,11.76
2003-06-09,11.6
2003-06-10,11.82
2003-06-11,12.0
2003-06-12,11.69
2003-06-13,11.48
2003-06-16,13.44
2003-06-17,12.34
2003-06-18,11.6
2003-06-19,10.74
2003-06-20,10.37
2003-06-23,9.38
2003-06-24,8.75
2003-06-25,8.71
2003-06-26,9.15
2003-06-27,9.05
2003-06-30,9.17
2003-07-01,9.07
2003-07-02,9.21
2003-07-03,9.02
2003-07-07,9.3
2003-07-08,9.4
2003-07-09,9.5
2003-07-10,9.43
2003-07-11,9.5
2003-07-14,9.8
2003-07-15,9.6
2003-07-16,9.53
2003-07-17,9.31
2003-07-18,9.22
2003-07-21,9.12
2003-07-22,9.23
2003-07-23,9.33
2003-07-24,9.1
2003-07-25,9.13
2003-07-28,9.57
2003-07-29,9.0
2003-07-30,8.78
2003-07-31,8.84
2003-08-01,8.5
2003-08-04,8.2
2003-08-05,7.1
2003-08-06,6.87
2003-08-07,7.71
2003-08-08,7.9
2003-08-11,7.75
2003-08-12,8.0
2003-08-13,8.25
2003-08-14,8.74
2003-08-15,8.85
2003-08-18,9.29
2003-08-19,9.52
2003-08-20,9.66
2003-08-21,9.88
2003-08-22,9.76
2003-08-25,9.84
2003-08-26,9.89
2003-08-27,9.77
2003-08-28,11.2
2003-08-29,11.47
2003-09-02,11.69
2003-09-03,11.41
2003-09-04,11.27
2003-09-05,11.34
2003-09-08,11.59
2003-09-09,13.5
2003-09-10,14.0
2003-09-11,14.06
2003-09-12,13.83
2003-09-15,13.75
2003-09-16,13.78
2003-09-17,13.87
2003-09-18,13.9
2003-09-19,13.75
2003-09-22,13.96
2003-09-23,13.73
2003-09-24,13.66
2003-09-25,13.0
2003-09-26,12.73
2003-09-29,12.66
2003-09-30,12.8
2003-10-01,13.29
2003-10-02,13.37
2003-10-03,13.5
2003-10-06,13.5
2003-10-07,13.41
2003-10-08,13.15
2003-10-09,13.28
2003-10-10,14.03
2003-10-13,14.89
2003-10-14,14.94
2003-10-15,14.7
2003-10-16,14.7
2003-10-17,14.63
2003-10-20,13.68
2003-10-21,13.9
2003-10-22,13.2
2003-10-23,13.2
2003-10-24,13.34
2003-10-27,13.28
2003-10-28,13.43
2003-10-29,13.39
2003-10-30,13.1
2003-10-31,13.14
2003-11-03,13.11
2003-11-04,13.65
2003-11-05,13.69
2003-11-06,13.41
2003-11-07,13.8
2003-11-10,13.49
2003-11-11,13.36
2003-11-12,14.0
2003-11-13,14.31
2003-11-14,13.76
2003-11-17,13.03
2003-11-18,12.65
2003-11-19,13.11
2003-11-20,12.97
2003-11-21,12.65
2003-11-24,13.24
2003-11-25,13.1
2003-11-26,13.2
2003-11-28,13.31
2003-12-01,13.3
2003-12-02,13.86
2003-12-03,13.44
2003-12-04,13.45
2003-12-05,13.15
2003-12-08,13.37
2003-12-09,13.09
2003-12-10,12.94
2003-12-11,13.4
2003-12-12,13.44
2003-12-15,12.96
2003-12-16,13.33
2003-12-17,13.16
2003-12-18,13.26
2003-12-19,13.09
2003-12-22,13.49
2003-12-23,13.37
2003-12-24,13.24
2003-12-26,13.25
2003-12-29,13.75
2003-12-30,14.23
2003-12-31,13.61
2004-01-02,14.3
2004-01-05,14.36
2004-01-06,14.81
2004-01-07,16.01
2004-01-08,16.450001
2004-01-09,17.120001000000002
2004-01-12,17.25
2004-01-13,18.450001
2004-01-14,18.43
2004-01-15,18.83
2004-01-16,19.309998999999998
2004-01-20,19.049999
2004-01-21,18.65
2004-01-22,17.4
2004-01-23,17.200001
2004-01-26,17.5
2004-01-27,16.93
2004-01-28,16.610001
2004-01-29,17.0
2004-01-30,17.01
2004-02-02,16.91
2004-02-03,17.030001000000002
2004-02-04,17.01
2004-02-05,17.67
2004-02-06,18.4
2004-02-09,18.65
2004-02-10,19.360001
2004-02-11,19.07
2004-02-12,18.780001000000002
