Date,WWW
1981-04-07,1.278464
1981-04-08,1.316872
1981-04-09,1.333333
1981-04-10,1.3497940000000002
1981-04-13,1.377229
1981-04-14,1.3936899999999999
1981-04-15,1.382716
1981-04-16,1.4540469999999999
1981-04-20,1.4540469999999999
1981-04-21,1.415638
1981-04-22,1.437586
1981-04-23,1.426612
1981-04-24,1.415638
1981-04-27,1.437586
1981-04-28,1.432099
1981-04-29,1.432099
1981-04-30,1.3497940000000002
1981-05-01,1.283951
1981-05-04,1.2290809999999999
1981-05-05,1.207133
1981-05-06,1.240055
1981-05-07,1.256516
1981-05-08,1.272977
1981-05-11,1.262003
1981-05-12,1.262003
1981-05-13,1.272977
1981-05-14,1.3278459999999999
1981-05-15,1.3497940000000002
1981-05-18,1.3497940000000002
1981-05-19,1.3278459999999999
1981-05-20,1.316872
1981-05-21,1.316872
1981-05-22,1.305899
1981-05-26,1.3004120000000001
1981-05-27,1.344307
1981-05-28,1.421125
1981-05-29,1.432099
1981-06-01,1.415638
1981-06-02,1.421125
1981-06-03,1.3936899999999999
1981-06-04,1.404664
1981-06-05,1.426612
1981-06-08,1.426612
1981-06-09,1.3936899999999999
1981-06-10,1.415638
1981-06-11,1.415638
1981-06-12,1.465021
1981-06-15,1.547325
1981-06-16,1.508916
1981-06-17,1.497942
1981-06-18,1.4924549999999999
1981-06-19,1.536351
1981-06-22,1.5144030000000002
1981-06-23,1.497942
1981-06-24,1.486968
1981-06-25,1.486968
1981-06-26,1.470508
1981-06-29,1.470508
1981-06-30,1.44856
1981-07-01,1.377229
1981-07-02,1.316872
1981-07-06,1.283951
1981-07-07,1.3278459999999999
1981-07-08,1.3113860000000002
1981-07-09,1.333333
1981-07-10,1.355281
1981-07-13,1.360768
1981-07-14,1.344307
1981-07-15,1.3497940000000002
1981-07-16,1.3497940000000002
1981-07-17,1.3936899999999999
1981-07-20,1.3388200000000001
1981-07-21,1.3004120000000001
1981-07-22,1.305899
1981-07-23,1.316872
1981-07-24,1.3497940000000002
1981-07-27,1.360768
1981-07-28,1.358025
1981-07-29,1.382716
1981-07-30,1.374486
1981-07-31,1.390947
1981-08-03,1.390947
1981-08-04,1.382716
1981-08-05,1.3991770000000001
1981-08-06,1.473251
1981-08-07,1.530864
1981-08-10,1.5637860000000001
1981-08-11,1.5144030000000002
1981-08-12,1.604938
1981-08-13,1.5637860000000001
1981-08-14,1.555556
1981-08-17,1.522634
1981-08-18,1.497942
1981-08-19,1.5144030000000002
1981-08-20,1.4897120000000001
1981-08-21,1.4897120000000001
1981-08-24,1.407407
1981-08-25,1.3497940000000002
1981-08-26,1.390947
1981-08-27,1.333333
1981-08-28,1.358025
1981-08-31,1.358025
1981-09-01,1.333333
1981-09-02,1.358025
1981-09-03,1.333333
1981-09-04,1.333333
1981-09-08,1.234568
1981-09-09,1.308642
1981-09-10,1.308642
1981-09-11,1.3497940000000002
1981-09-14,1.358025
1981-09-15,1.27572
1981-09-16,1.259259
1981-09-17,1.209877
1981-09-18,1.218107
1981-09-21,1.193416
1981-09-22,1.185185
1981-09-23,1.127572
1981-09-24,1.127572
1981-09-25,1.069959
1981-09-28,1.144033
1981-09-29,1.185185
1981-09-30,1.218107
1981-10-01,1.218107
1981-10-02,1.283951
1981-10-05,1.316872
1981-10-06,1.283951
1981-10-07,1.27572
1981-10-08,1.283951
1981-10-09,1.2510290000000002
1981-10-12,1.26749
1981-10-13,1.234568
1981-10-14,1.209877
1981-10-15,1.185185
1981-10-16,1.176955
1981-10-19,1.185185
1981-10-20,1.201646
1981-10-21,1.234568
1981-10-22,1.226337
1981-10-23,1.218107
1981-10-26,1.185185
1981-10-27,1.218107
1981-10-28,1.144033
1981-10-29,1.1522629999999998
1981-10-30,1.218107
1981-11-02,1.26749
1981-11-03,1.259259
1981-11-04,1.226337
1981-11-05,1.226337
1981-11-06,1.1687239999999999
1981-11-09,1.176955
1981-11-10,1.1522629999999998
1981-11-11,1.1604940000000001
1981-11-12,1.1522629999999998
1981-11-13,1.1687239999999999
1981-11-16,1.1358030000000001
1981-11-17,1.1522629999999998
1981-11-18,1.1522629999999998
1981-11-19,1.119342
1981-11-20,1.119342
1981-11-23,1.111111
1981-11-24,1.1358030000000001
1981-11-25,1.144033
1981-11-27,1.102881
1981-11-30,1.09465
1981-12-01,1.111111
1981-12-02,1.053498
1981-12-03,1.111111
1981-12-04,1.111111
1981-12-07,1.0781889999999998
1981-12-08,1.069959
1981-12-09,1.0781889999999998
1981-12-10,1.0864200000000002
1981-12-11,1.0864200000000002
1981-12-14,1.069959
1981-12-15,1.069959
1981-12-16,1.061728
1981-12-17,1.053498
1981-12-18,1.069959
1981-12-21,1.069959
1981-12-22,1.069959
1981-12-23,1.069959
1981-12-24,1.069959
1981-12-28,1.09465
1981-12-29,0.979424
1981-12-30,0.9465020000000001
1981-12-31,0.921811
1982-01-04,0.91358
1982-01-05,0.8806579999999999
1982-01-06,0.855967
1982-01-07,0.855967
1982-01-08,0.90535
1982-01-11,0.897119
1982-01-12,0.8806579999999999
1982-01-13,0.8724280000000001
1982-01-14,0.8888889999999999
1982-01-15,0.8888889999999999
1982-01-18,0.8806579999999999
1982-01-19,0.8806579999999999
1982-01-20,0.855967
1982-01-21,0.8806579999999999
1982-01-22,0.839506
1982-01-25,0.7901229999999999
1982-01-26,0.798354
1982-01-27,0.814815
1982-01-28,0.8724280000000001
1982-01-29,0.90535
1982-02-01,0.8888889999999999
1982-02-02,0.9382719999999999
1982-02-03,0.9629629999999999
1982-02-04,0.9382719999999999
1982-02-05,0.930041
1982-02-08,0.8724280000000001
1982-02-09,0.8641979999999999
1982-02-10,0.8888889999999999
1982-02-11,0.8888889999999999
1982-02-12,0.90535
1982-02-16,0.9382719999999999
1982-02-17,0.9711930000000001
1982-02-18,0.9547329999999999
1982-02-19,0.9382719999999999
1982-02-22,0.921811
1982-02-23,0.930041
1982-02-24,0.9382719999999999
1982-02-25,0.9547329999999999
1982-02-26,0.921811
1982-03-01,0.930041
1982-03-02,0.9465020000000001
1982-03-03,0.930041
1982-03-04,0.9382719999999999
1982-03-05,0.91358
1982-03-08,0.921811
1982-03-09,0.91358
1982-03-10,0.91358
1982-03-11,0.921811
1982-03-12,0.9547329999999999
1982-03-15,0.987654
1982-03-16,0.9711930000000001
1982-03-17,0.979424
1982-03-18,0.9547329999999999
1982-03-19,0.9547329999999999
1982-03-22,0.995885
1982-03-23,1.0041149999999999
1982-03-24,1.0041149999999999
1982-03-25,1.037037
1982-03-26,1.0041149999999999
1982-03-29,0.987654
1982-03-30,0.90535
1982-03-31,0.9465020000000001
1982-04-01,0.979424
1982-04-02,0.9711930000000001
1982-04-05,0.9382719999999999
1982-04-06,0.930041
1982-04-07,0.9629629999999999
1982-04-08,1.012346
1982-04-12,0.9711930000000001
1982-04-13,0.9711930000000001
1982-04-14,0.9547329999999999
1982-04-15,0.9547329999999999
1982-04-16,0.9547329999999999
1982-04-19,0.9711930000000001
1982-04-20,0.9382719999999999
1982-04-21,0.921811
1982-04-22,0.921811
1982-04-23,0.91358
1982-04-26,0.921811
1982-04-27,0.90535
1982-04-28,0.91358
1982-04-29,0.9547329999999999
1982-04-30,0.9382719999999999
1982-05-03,0.9465020000000001
1982-05-04,0.9382719999999999
1982-05-05,0.921811
1982-05-06,0.90535
1982-05-07,0.91358
1982-05-10,0.921811
1982-05-11,0.9382719999999999
1982-05-12,0.91358
1982-05-13,0.921811
1982-05-14,0.91358
1982-05-17,0.90535
1982-05-18,0.91358
1982-05-19,0.91358
1982-05-20,0.897119
1982-05-21,0.897119
1982-05-24,0.91358
1982-05-25,0.897119
1982-05-26,0.8724280000000001
1982-05-27,0.855967
1982-05-28,0.855967
1982-06-01,0.855967
1982-06-02,0.8641979999999999
1982-06-03,0.839506
1982-06-04,0.823045
1982-06-07,0.806584
1982-06-08,0.798354
1982-06-09,0.7901229999999999
1982-06-10,0.773663
1982-06-11,0.814815
1982-06-14,0.831276
1982-06-15,0.798354
1982-06-16,0.798354
1982-06-17,0.7901229999999999
1982-06-18,0.7901229999999999
1982-06-21,0.798354
1982-06-22,0.806584
1982-06-23,0.798354
1982-06-24,0.8477370000000001
1982-06-25,0.806584
1982-06-28,0.798354
1982-06-29,0.806584
1982-06-30,0.823045
1982-07-01,0.806584
1982-07-02,0.798354
1982-07-06,0.7901229999999999
1982-07-07,0.7901229999999999
1982-07-08,0.7818930000000001
1982-07-09,0.798354
1982-07-12,0.814815
1982-07-13,0.8477370000000001
1982-07-14,0.814815
1982-07-15,0.831276
1982-07-16,0.823045
1982-07-19,0.798354
1982-07-20,0.7901229999999999
1982-07-21,0.7901229999999999
1982-07-22,0.855967
1982-07-23,0.839506
1982-07-26,0.855967
1982-07-27,0.8477370000000001
1982-07-28,0.814815
1982-07-29,0.806584
1982-07-30,0.7901229999999999
1982-08-02,0.806584
1982-08-03,0.8477370000000001
1982-08-04,0.831276
1982-08-05,0.839506
1982-08-06,0.798354
1982-08-09,0.7818930000000001
1982-08-10,0.773663
1982-08-11,0.773663
1982-08-12,0.757202
1982-08-13,0.765432
1982-08-16,0.757202
1982-08-17,0.806584
1982-08-18,0.814815
1982-08-19,0.839506
1982-08-20,0.8641979999999999
1982-08-23,0.930041
1982-08-24,0.930041
1982-08-25,0.91358
1982-08-26,0.9382719999999999
1982-08-27,0.90535
1982-08-30,0.930041
1982-08-31,0.9465020000000001
1982-09-01,0.930041
1982-09-02,0.930041
1982-09-03,0.90535
1982-09-07,0.921811
1982-09-08,0.9465020000000001
1982-09-09,0.979424
1982-09-10,0.9629629999999999
1982-09-13,0.9711930000000001
1982-09-14,1.0041149999999999
1982-09-15,1.037037
1982-09-16,1.0041149999999999
1982-09-17,0.9711930000000001
1982-09-20,0.9465020000000001
1982-09-21,0.987654
1982-09-22,0.987654
1982-09-23,0.897119
1982-09-24,0.9382719999999999
1982-09-27,0.9382719999999999
1982-09-28,0.9465020000000001
1982-09-29,1.020576
1982-09-30,1.028807
1982-10-01,1.053498
1982-10-04,1.028807
1982-10-05,1.053498
1982-10-06,1.053498
1982-10-07,1.069959
1982-10-08,1.0864200000000002
1982-10-11,1.127572
1982-10-12,1.1522629999999998
1982-10-13,1.1687239999999999
1982-10-14,1.1604940000000001
1982-10-15,1.144033
1982-10-18,1.1687239999999999
1982-10-19,1.1522629999999998
1982-10-20,1.234568
1982-10-21,1.226337
1982-10-22,1.2427979999999998
1982-10-25,1.209877
1982-10-26,1.1687239999999999
1982-10-27,1.209877
1982-10-28,1.1522629999999998
1982-10-29,1.201646
1982-11-01,1.201646
1982-11-02,1.234568
1982-11-03,1.316872
1982-11-04,1.283951
1982-11-05,1.316872
1982-11-08,1.3004120000000001
1982-11-09,1.366255
1982-11-10,1.2510290000000002
1982-11-11,1.3004120000000001
1982-11-12,1.2510290000000002
1982-11-15,1.193416
1982-11-16,1.1604940000000001
1982-11-17,1.144033
1982-11-18,1.144033
1982-11-19,1.1687239999999999
1982-11-22,1.127572
1982-11-23,1.1358030000000001
1982-11-24,1.1604940000000001
1982-11-26,1.1522629999999998
1982-11-29,1.201646
1982-11-30,1.218107
1982-12-01,1.259259
1982-12-02,1.226337
1982-12-03,1.2510290000000002
1982-12-06,1.226337
1982-12-07,1.2427979999999998
1982-12-08,1.234568
1982-12-09,1.226337
1982-12-10,1.209877
1982-12-13,1.2510290000000002
1982-12-14,1.226337
1982-12-15,1.201646
1982-12-16,1.209877
1982-12-17,1.218107
1982-12-20,1.209877
1982-12-21,1.218107
1982-12-22,1.176955
1982-12-23,1.209877
1982-12-27,1.2427979999999998
1982-12-28,1.283951
1982-12-29,1.27572
1982-12-30,1.333333
1982-12-31,1.374486
1983-01-03,1.374486
1983-01-04,1.374486
1983-01-05,1.382716
1983-01-06,1.3991770000000001
1983-01-07,1.366255
1983-01-10,1.366255
1983-01-11,1.3991770000000001
1983-01-12,1.432099
1983-01-13,1.473251
1983-01-14,1.547325
1983-01-17,1.555556
1983-01-18,1.506173
1983-01-19,1.4897120000000001
1983-01-20,1.497942
1983-01-21,1.4897120000000001
1983-01-24,1.44856
1983-01-25,1.44856
1983-01-26,1.4403290000000002
1983-01-27,1.432099
1983-01-28,1.481481
1983-01-31,1.45679
1983-02-01,1.415638
1983-02-02,1.407407
1983-02-03,1.530864
1983-02-04,1.580247
1983-02-07,1.580247
1983-02-08,1.547325
1983-02-09,1.547325
1983-02-10,1.5637860000000001
1983-02-11,1.547325
1983-02-14,1.5637860000000001
1983-02-15,1.596708
1983-02-16,1.555556
1983-02-17,1.530864
1983-02-18,1.5144030000000002
1983-02-22,1.530864
1983-02-23,1.580247
1983-02-24,1.580247
1983-02-25,1.580247
1983-02-28,1.547325
1983-03-01,1.580247
1983-03-02,1.555556
1983-03-03,1.695473
1983-03-04,1.670782
1983-03-07,1.695473
1983-03-08,1.670782
1983-03-09,1.679012
1983-03-10,1.7366259999999998
1983-03-11,1.7366259999999998
1983-03-14,1.7201650000000002
1983-03-15,1.695473
1983-03-16,1.687243
1983-03-17,1.687243
1983-03-18,1.646091
1983-03-21,1.63786
1983-03-22,1.654321
1983-03-23,1.687243
1983-03-24,1.703704
1983-03-25,1.687243
1983-03-28,1.662551
1983-03-29,1.679012
1983-03-30,1.679012
1983-03-31,1.580247
1983-04-04,1.580247
1983-04-05,1.596708
1983-04-06,1.596708
1983-04-07,1.621399
1983-04-08,1.703704
1983-04-11,1.711934
1983-04-12,1.695473
1983-04-13,1.687243
1983-04-14,1.7283950000000001
1983-04-15,1.7366259999999998
1983-04-18,1.7448560000000002
1983-04-19,1.7777779999999999
1983-04-20,1.7613169999999998
1983-04-21,1.7860080000000003
1983-04-22,1.7695470000000002
1983-04-25,1.8107
1983-04-26,1.835391
1983-04-27,1.851852
1983-04-28,1.8683130000000001
1983-04-29,1.9176959999999998
1983-05-02,1.843621
1983-05-03,1.843621
1983-05-04,1.835391
1983-05-05,1.843621
1983-05-06,1.835391
1983-05-09,1.8107
1983-05-10,1.860082
1983-05-11,1.8683130000000001
1983-05-12,1.8107
1983-05-13,1.7860080000000003
1983-05-16,1.5637860000000001
1983-05-17,1.522634
1983-05-18,1.5144030000000002
1983-05-19,1.506173
1983-05-20,1.481481
1983-05-23,1.465021
1983-05-24,1.465021
1983-05-25,1.44856
1983-05-26,1.390947
1983-05-27,1.390947
1983-05-31,1.374486
1983-06-01,1.366255
1983-06-02,1.407407
1983-06-03,1.415638
1983-06-06,1.415638
1983-06-07,1.366255
1983-06-08,1.341564
1983-06-09,1.382716
1983-06-10,1.432099
1983-06-13,1.4897120000000001
1983-06-14,1.555556
1983-06-15,1.539095
1983-06-16,1.547325
1983-06-17,1.522634
1983-06-20,1.547325
1983-06-21,1.539095
1983-06-22,1.596708
1983-06-23,1.596708
1983-06-24,1.572016
1983-06-27,1.547325
1983-06-28,1.506173
1983-06-29,1.481481
1983-06-30,1.44856
1983-07-01,1.44856
1983-07-05,1.4403290000000002
1983-07-06,1.44856
1983-07-07,1.432099
1983-07-08,1.3991770000000001
1983-07-11,1.390947
1983-07-12,1.358025
1983-07-13,1.382716
1983-07-14,1.374486
1983-07-15,1.374486
1983-07-18,1.358025
1983-07-19,1.3251030000000001
1983-07-20,1.3991770000000001
1983-07-21,1.374486
1983-07-22,1.308642
1983-07-25,1.341564
1983-07-26,1.374486
1983-07-27,1.341564
1983-07-28,1.3497940000000002
1983-07-29,1.26749
1983-08-01,1.292181
1983-08-02,1.316872
1983-08-03,1.3497940000000002
1983-08-04,1.374486
1983-08-05,1.374486
1983-08-08,1.333333
1983-08-09,1.26749
1983-08-10,1.259259
1983-08-11,1.26749
1983-08-12,1.26749
1983-08-15,1.226337
1983-08-16,1.201646
1983-08-17,1.193416
1983-08-18,1.1358030000000001
1983-08-19,1.1522629999999998
1983-08-22,1.176955
1983-08-23,1.1604940000000001
1983-08-24,1.1522629999999998
1983-08-25,1.1604940000000001
1983-08-26,1.176955
1983-08-29,1.201646
1983-08-30,1.234568
1983-08-31,1.308642
1983-09-01,1.316872
1983-09-02,1.333333
1983-09-06,1.3497940000000002
1983-09-07,1.333333
1983-09-08,1.358025
1983-09-09,1.2427979999999998
1983-09-12,1.2510290000000002
1983-09-13,1.2510290000000002
1983-09-14,1.2427979999999998
1983-09-15,1.234568
1983-09-16,1.2510290000000002
1983-09-19,1.259259
1983-09-20,1.259259
1983-09-21,1.259259
1983-09-22,1.218107
1983-09-23,1.209877
1983-09-26,1.201646
1983-09-27,1.209877
1983-09-28,1.193416
1983-09-29,1.209877
1983-09-30,1.209877
1983-10-03,1.218107
1983-10-04,1.218107
1983-10-05,1.201646
1983-10-06,1.209877
1983-10-07,1.185185
1983-10-10,1.1604940000000001
1983-10-11,1.144033
1983-10-12,1.127572
1983-10-13,1.1358030000000001
1983-10-14,1.1687239999999999
1983-10-17,1.1522629999999998
1983-10-18,1.09465
1983-10-19,1.111111
1983-10-20,1.102881
1983-10-21,1.0041149999999999
1983-10-24,1.020576
1983-10-25,1.037037
1983-10-26,1.012346
1983-10-27,0.987654
1983-10-28,1.0041149999999999
1983-10-31,0.987654
1983-11-01,0.987654
1983-11-02,0.9711930000000001
1983-11-03,0.987654
1983-11-04,0.979424
1983-11-07,0.979424
1983-11-08,0.9465020000000001
1983-11-09,0.9465020000000001
1983-11-10,0.9547329999999999
1983-11-11,0.9629629999999999
1983-11-14,0.995885
1983-11-15,1.028807
1983-11-16,1.037037
1983-11-17,1.028807
1983-11-18,1.045267
1983-11-21,1.020576
1983-11-22,1.028807
1983-11-23,1.020576
1983-11-25,1.028807
1983-11-28,1.020576
1983-11-29,1.045267
1983-11-30,1.037037
1983-12-01,1.028807
1983-12-02,1.012346
1983-12-05,1.012346
1983-12-06,1.020576
1983-12-07,1.061728
1983-12-08,1.061728
1983-12-09,0.995885
1983-12-12,1.012346
1983-12-13,1.028807
1983-12-14,0.995885
1983-12-15,0.987654
1983-12-16,1.0041149999999999
1983-12-19,0.995885
1983-12-20,0.987654
1983-12-21,0.987654
1983-12-22,0.987654
1983-12-23,0.987654
1983-12-27,1.012346
1983-12-28,1.012346
1983-12-29,1.012346
1983-12-30,1.012346
1984-01-03,1.028807
1984-01-04,1.037037
1984-01-05,1.053498
1984-01-06,1.053498
1984-01-09,1.069959
1984-01-10,1.053498
1984-01-11,1.053498
1984-01-12,1.045267
1984-01-13,1.028807
1984-01-16,1.037037
1984-01-17,1.028807
1984-01-18,1.028807
1984-01-19,1.028807
1984-01-20,1.020576
1984-01-23,1.0041149999999999
1984-01-24,1.037037
1984-01-25,1.028807
1984-01-26,1.020576
1984-01-27,1.0041149999999999
1984-01-30,0.987654
1984-01-31,0.995885
1984-02-01,0.987654
1984-02-02,0.987654
1984-02-03,0.987654
1984-02-06,1.0041149999999999
1984-02-07,1.012346
1984-02-08,0.995885
1984-02-09,0.9629629999999999
1984-02-10,0.9711930000000001
1984-02-13,0.9547329999999999
1984-02-14,0.987654
1984-02-15,1.020576
1984-02-16,1.012346
1984-02-17,1.012346
1984-02-21,1.0041149999999999
1984-02-22,0.995885
1984-02-23,0.987654
1984-02-24,1.012346
1984-02-27,1.028807
1984-02-28,1.020576
1984-02-29,1.028807
1984-03-01,1.037037
1984-03-02,1.037037
1984-03-05,1.028807
1984-03-06,1.0041149999999999
1984-03-07,1.012346
1984-03-08,1.012346
1984-03-09,1.0041149999999999
1984-03-12,1.012346
1984-03-13,1.020576
1984-03-14,1.020576
1984-03-15,1.012346
1984-03-16,1.012346
1984-03-19,1.0041149999999999
1984-03-20,1.0041149999999999
1984-03-21,1.012346
1984-03-22,1.020576
1984-03-23,1.020576
1984-03-26,1.037037
1984-03-27,1.045267
1984-03-28,1.037037
1984-03-29,1.028807
1984-03-30,1.045267
1984-04-02,1.037037
1984-04-03,1.028807
1984-04-04,1.028807
1984-04-05,1.037037
1984-04-06,1.069959
1984-04-09,1.111111
1984-04-10,1.0781889999999998
1984-04-11,1.061728
1984-04-12,1.069959
1984-04-13,1.045267
1984-04-16,1.069959
1984-04-17,1.069959
1984-04-18,1.119342
1984-04-19,1.102881
1984-04-23,1.0864200000000002
1984-04-24,1.0864200000000002
1984-04-25,1.045267
1984-04-26,1.045267
1984-04-27,1.045267
1984-04-30,1.020576
1984-05-01,1.045267
1984-05-02,1.053498
1984-05-03,1.045267
1984-05-04,1.020576
1984-05-07,1.012346
1984-05-08,1.0041149999999999
1984-05-09,0.995885
1984-05-10,0.995885
1984-05-11,0.9629629999999999
1984-05-14,0.9465020000000001
1984-05-15,0.9629629999999999
1984-05-16,0.9382719999999999
1984-05-17,0.897119
1984-05-18,0.91358
1984-05-21,0.90535
1984-05-22,0.921811
1984-05-23,0.921811
1984-05-24,0.91358
1984-05-25,0.90535
1984-05-29,0.90535
1984-05-30,0.897119
