Date,OPB
2017-08-16,23.0
2017-08-17,22.25
2017-08-18,22.299999
2017-08-21,22.15
2017-08-22,22.549999
2017-08-23,22.450001
2017-08-24,22.4
2017-08-25,22.950001
2017-08-28,22.65
2017-08-29,22.35
2017-08-30,22.299999
2017-08-31,22.4
2017-09-01,22.75
2017-09-05,21.700001
2017-09-06,21.799999
2017-09-07,21.25
2017-09-08,21.200001
2017-09-11,22.0
2017-09-12,22.700001
2017-09-13,22.700001
2017-09-14,22.200001
2017-09-15,21.9
2017-09-18,22.450001
2017-09-19,22.450001
2017-09-20,22.9
2017-09-21,23.200001
2017-09-22,23.200001
2017-09-25,23.1
2017-09-26,23.35
2017-09-27,24.0
2017-09-28,24.0
2017-09-29,24.0
2017-10-02,24.25
2017-10-03,24.299999
2017-10-04,23.950001
2017-10-05,24.299999
2017-10-06,24.4
2017-10-09,24.15
2017-10-10,24.35
2017-10-11,24.25
2017-10-12,24.200001
2017-10-13,23.950001
2017-10-16,24.25
2017-10-17,24.15
2017-10-18,24.35
2017-10-19,24.450001
2017-10-20,24.15
2017-10-23,24.9
2017-10-24,25.6
2017-10-25,25.6
2017-10-26,25.725
2017-10-27,26.049999
2017-10-30,25.5
2017-10-31,25.9
2017-11-01,25.85
2017-11-02,26.1
2017-11-03,25.9
2017-11-06,25.950001
2017-11-07,25.0
2017-11-08,24.9
2017-11-09,24.450001
2017-11-10,24.799999
2017-11-13,25.0
2017-11-14,24.65
2017-11-15,25.049999
2017-11-16,25.4
2017-11-17,25.35
2017-11-20,25.799999
2017-11-21,25.75
2017-11-22,25.9
2017-11-24,25.9
2017-11-27,25.950001
2017-11-28,27.0
2017-11-29,27.799999
2017-11-30,27.9
2017-12-01,27.799999
2017-12-04,27.700001
2017-12-05,27.15
2017-12-06,27.049999
2017-12-07,27.1
2017-12-08,27.1
2017-12-11,27.049999
2017-12-12,27.6
2017-12-13,27.4
2017-12-14,26.799999
2017-12-15,27.700001
2017-12-18,28.15
2017-12-19,27.65
2017-12-20,27.450001
2017-12-21,28.4
2017-12-22,28.200001
2017-12-26,27.5
2017-12-27,27.450001
2017-12-28,27.65
2017-12-29,27.299999
2018-01-02,27.4
2018-01-03,27.049999
2018-01-04,27.35
2018-01-05,27.799999
2018-01-08,27.75
2018-01-09,28.25
2018-01-10,28.549999
2018-01-11,28.85
2018-01-12,29.200001
2018-01-16,28.700001
2018-01-17,29.200001
2018-01-18,28.65
2018-01-19,28.700001
2018-01-22,28.9
2018-01-23,28.15
2018-01-24,27.9
2018-01-25,28.049999
2018-01-26,27.25
2018-01-29,27.6
2018-01-30,27.299999
2018-01-31,27.1
2018-02-01,28.049999
2018-02-02,27.799999
2018-02-05,26.9
2018-02-06,27.1
2018-02-07,27.25
2018-02-08,26.700001
2018-02-09,27.049999
2018-02-12,27.450001
2018-02-13,27.6
2018-02-14,28.4
2018-02-15,28.25
2018-02-16,28.549999
2018-02-20,28.0
2018-02-21,28.65
2018-02-22,28.5
2018-02-23,28.75
2018-02-26,28.85
2018-02-27,28.4
2018-02-28,28.049999
2018-03-01,28.25
2018-03-02,28.9
2018-03-05,28.9
2018-03-06,29.35
2018-03-07,29.35
2018-03-08,28.85
2018-03-09,29.25
2018-03-12,29.35
2018-03-13,29.299999
2018-03-14,29.200001
2018-03-15,29.6
2018-03-16,29.65
2018-03-19,29.4
2018-03-20,29.1
2018-03-21,28.9
2018-03-22,28.25
2018-03-23,27.450001
2018-03-26,28.200001
2018-03-27,27.9
2018-03-28,27.9
2018-03-29,28.0
2018-04-02,27.75
2018-04-03,28.15
2018-04-04,28.549999
2018-04-05,28.85
2018-04-06,27.85
2018-04-09,27.4
2018-04-10,28.0
2018-04-11,27.950001
2018-04-12,28.549999
2018-04-13,28.299999
2018-04-16,28.35
2018-04-17,27.950001
2018-04-18,27.6
2018-04-19,28.200001
2018-04-20,28.200001
2018-04-23,28.85
2018-04-24,28.6
2018-04-25,28.299999
2018-04-26,28.35
2018-04-27,28.6
2018-04-30,28.200001
2018-05-01,28.049999
2018-05-02,27.9
2018-05-03,27.700001
2018-05-04,28.25
2018-05-07,28.4
2018-05-08,28.75
2018-05-09,29.0
2018-05-10,28.9
2018-05-11,29.1
2018-05-14,28.5
2018-05-15,28.75
2018-05-16,28.950001
2018-05-17,29.049999
2018-05-18,28.85
2018-05-21,29.1
2018-05-22,29.049999
2018-05-23,29.1
2018-05-24,28.799999
2018-05-25,29.4
2018-05-29,29.299999
2018-05-30,29.75
2018-05-31,29.6
2018-06-01,29.549999
2018-06-04,29.85
2018-06-05,29.75
2018-06-06,29.950001
2018-06-07,30.35
2018-06-08,30.4
2018-06-11,29.799999
2018-06-12,29.299999
2018-06-13,29.049999
2018-06-14,29.299999
2018-06-15,29.299999
2018-06-18,29.15
2018-06-19,29.6
2018-06-20,29.75
2018-06-21,29.549999
2018-06-22,29.1
2018-06-25,29.15
2018-06-26,29.15
2018-06-27,28.5
2018-06-28,29.049999
2018-06-29,28.700001
2018-07-02,29.299999
2018-07-03,29.35
2018-07-05,29.75
2018-07-06,29.825001
2018-07-09,30.299999
2018-07-10,30.200001
2018-07-11,30.15
2018-07-12,29.4
2018-07-13,28.950001
2018-07-16,29.200001
2018-07-17,29.200001
2018-07-18,29.5
2018-07-19,29.799999
2018-07-20,29.65
2018-07-23,28.450001
2018-07-24,28.049999
2018-07-25,27.450001
2018-07-26,28.1
2018-07-27,27.9
2018-07-30,28.25
2018-07-31,28.299999
2018-08-01,28.35
2018-08-02,28.6
2018-08-03,28.25
2018-08-06,28.4
2018-08-07,28.35
2018-08-08,28.5
2018-08-09,28.5
2018-08-10,28.450001
2018-08-13,28.450001
2018-08-14,28.700001
2018-08-15,28.4
2018-08-16,28.549999
2018-08-17,28.65
2018-08-20,28.549999
2018-08-21,29.049999
2018-08-22,28.9
2018-08-23,28.4
2018-08-24,28.299999
2018-08-27,28.1
2018-08-28,27.950001
2018-08-29,27.950001
2018-08-30,28.1
2018-08-31,28.35
2018-09-04,28.5
2018-09-05,28.1
2018-09-06,27.85
2018-09-07,28.25
2018-09-10,28.799999
2018-09-11,28.700001
2018-09-12,28.35
2018-09-13,28.1
2018-09-14,28.4
2018-09-17,28.15
2018-09-18,28.5
2018-09-19,28.9
2018-09-20,29.450001
2018-09-21,29.0
2018-09-24,28.299999
2018-09-25,28.0
2018-09-26,27.6
2018-09-27,27.450001
2018-09-28,27.4
2018-10-01,26.75
2018-10-02,26.58
2018-10-03,26.93
2018-10-04,27.120001000000002
2018-10-05,26.9
2018-10-08,27.139999
2018-10-09,27.15
2018-10-10,27.09
2018-10-11,26.33
2018-10-12,25.610001
2018-10-15,25.98
2018-10-16,26.09
2018-10-17,26.200001
2018-10-18,25.440001000000002
2018-10-19,24.85
2018-10-22,19.5
2018-10-23,19.6
2018-10-24,18.52
2018-10-25,18.92
2018-10-26,19.01
2018-10-29,19.059998999999998
2018-10-30,19.18
2018-10-31,18.99
2018-11-01,19.690001000000002
2018-11-02,19.77
2018-11-05,19.950001
2018-11-06,20.200001
2018-11-07,20.43
2018-11-08,20.66
2018-11-09,20.68
2018-11-12,20.26
2018-11-13,20.030001000000002
2018-11-14,19.620001000000002
2018-11-15,20.1
2018-11-16,20.07
2018-11-19,20.42
2018-11-20,20.129998999999998
2018-11-21,19.85
2018-11-23,20.110001
2018-11-26,20.459999
2018-11-27,20.98
2018-11-28,21.450001
2018-11-29,21.23
2018-11-30,21.6
2018-12-03,21.33
2018-12-04,20.370001000000002
2018-12-06,20.15
2018-12-07,19.68
2018-12-10,19.809998999999998
2018-12-11,19.58
2018-12-12,20.01
2018-12-13,19.370001000000002
