Date,ARII
2013-01-10,34.200001
2013-01-11,32.950001
2013-01-14,32.959998999999996
2013-01-15,34.07
2013-01-16,34.869999
2013-01-17,35.360001000000004
2013-01-18,35.189999
2013-01-22,35.91
2013-01-23,35.169998
2013-01-24,36.73
2013-01-25,36.450001
2013-01-28,36.880001
2013-01-29,38.060001
2013-01-30,37.900002
2013-01-31,39.34
2013-02-01,39.27
2013-02-04,39.200001
2013-02-05,39.720001
2013-02-06,39.860001000000004
2013-02-07,39.029999
2013-02-08,38.849998
2013-02-11,38.77
2013-02-12,40.549999
2013-02-13,42.18
2013-02-14,42.02
2013-02-15,40.950001
2013-02-19,41.82
2013-02-20,40.27
2013-02-21,40.900002
2013-02-22,43.279999
2013-02-25,42.82
2013-02-26,42.470001
2013-02-27,42.82
2013-02-28,43.639998999999996
2013-03-01,43.34
2013-03-04,44.860001000000004
2013-03-05,46.009997999999996
2013-03-06,45.299999
2013-03-07,45.310001
2013-03-08,45.200001
2013-03-11,45.709998999999996
2013-03-12,45.0
2013-03-13,45.900002
2013-03-14,45.93
2013-03-15,45.549999
2013-03-18,45.169998
2013-03-19,43.720001
2013-03-20,45.200001
2013-03-21,45.419998
2013-03-22,44.5
2013-03-25,44.310001
2013-03-26,44.669998
2013-03-27,44.919998
2013-03-28,46.740002000000004
2013-04-01,44.25
2013-04-02,44.060001
2013-04-03,40.57
2013-04-04,41.040001000000004
2013-04-05,40.779999
2013-04-08,42.049999
2013-04-09,42.240002000000004
2013-04-10,43.439999
2013-04-11,42.68
2013-04-12,41.77
2013-04-15,39.040001000000004
2013-04-16,41.150002
2013-04-17,39.77
2013-04-18,39.139998999999996
2013-04-19,39.549999
2013-04-22,39.66
2013-04-23,40.459998999999996
2013-04-24,40.860001000000004
2013-04-25,35.610001000000004
2013-04-26,35.720001
2013-04-29,34.59
2013-04-30,35.709998999999996
2013-05-01,33.740002000000004
2013-05-02,34.599998
2013-05-03,35.689999
2013-05-06,35.66
2013-05-07,36.09
2013-05-08,36.450001
2013-05-09,35.459998999999996
2013-05-10,35.080002
2013-05-13,34.59
2013-05-14,35.830002
2013-05-15,35.880001
2013-05-16,34.869999
2013-05-17,34.639998999999996
2013-05-20,34.34
2013-05-21,34.869999
2013-05-22,33.709998999999996
2013-05-23,33.57
2013-05-24,33.290001000000004
2013-05-28,33.490002000000004
2013-05-29,33.720001
2013-05-30,34.599998
2013-05-31,34.0
2013-06-03,33.669998
2013-06-04,33.400002
2013-06-05,32.369999
2013-06-06,32.880001
2013-06-07,33.5
2013-06-10,34.540001000000004
2013-06-11,33.73
2013-06-12,32.669998
2013-06-13,33.290001000000004
2013-06-14,32.869999
2013-06-17,33.0
2013-06-18,33.779999
2013-06-19,33.080002
2013-06-20,32.34
2013-06-21,31.34
2013-06-24,30.389999
2013-06-25,31.200001
2013-06-26,31.68
2013-06-27,33.060001
2013-06-28,33.509997999999996
2013-07-01,33.27
2013-07-02,31.5
2013-07-03,31.6
2013-07-05,32.169998
2013-07-08,31.4
2013-07-09,32.0
2013-07-10,31.389999
2013-07-11,31.98
2013-07-12,32.049999
2013-07-15,32.029999
2013-07-16,32.970001
2013-07-17,33.41
2013-07-18,35.490002000000004
2013-07-19,35.939999
2013-07-22,36.849998
2013-07-23,35.970001
2013-07-24,35.5
2013-07-25,34.689999
2013-07-26,33.740002000000004
2013-07-29,34.720001
2013-07-30,35.279999
2013-07-31,35.93
2013-08-01,37.639998999999996
2013-08-02,37.470001
2013-08-05,37.189999
2013-08-06,36.509997999999996
2013-08-07,36.560001
2013-08-08,36.919998
2013-08-09,36.889998999999996
2013-08-12,36.970001
2013-08-13,36.77
2013-08-14,36.049999
2013-08-15,35.259997999999996
2013-08-16,35.509997999999996
2013-08-19,35.200001
2013-08-20,36.209998999999996
2013-08-21,36.130001
2013-08-22,37.09
2013-08-23,37.41
2013-08-26,36.849998
2013-08-27,35.110001000000004
2013-08-28,35.470001
2013-08-29,35.66
2013-08-30,35.369999
2013-09-03,34.380001
2013-09-04,35.419998
2013-09-05,35.5
2013-09-06,35.130001
2013-09-09,35.889998999999996
2013-09-10,36.389998999999996
2013-09-11,35.889998999999996
2013-09-12,35.709998999999996
2013-09-13,35.799999
2013-09-16,36.110001000000004
2013-09-17,36.400002
2013-09-18,37.459998999999996
2013-09-19,38.849998
2013-09-20,38.84
2013-09-23,39.16
2013-09-24,38.889998999999996
2013-09-25,38.868
2013-09-26,38.689999
2013-09-27,39.16
2013-09-30,39.23
2013-10-01,39.950001
2013-10-02,39.990002000000004
2013-10-03,39.709998999999996
2013-10-04,40.98
2013-10-07,40.240002000000004
2013-10-08,40.169998
2013-10-09,40.41
2013-10-10,41.610001000000004
2013-10-11,41.709998999999996
2013-10-14,39.220001
2013-10-15,39.799999
2013-10-16,40.02
2013-10-17,38.880001
2013-10-18,39.77
2013-10-21,40.509997999999996
2013-10-22,40.189999
2013-10-23,40.419998
2013-10-24,41.639998999999996
2013-10-25,42.610001000000004
2013-10-28,40.48
2013-10-29,40.16
2013-10-30,39.700001
2013-10-31,40.959998999999996
2013-11-01,43.400002
2013-11-04,44.889998999999996
2013-11-05,43.900002
2013-11-06,43.849998
2013-11-07,43.529999
2013-11-08,44.16
2013-11-11,44.740002000000004
2013-11-12,44.73
2013-11-13,45.720001
2013-11-14,46.700001
2013-11-15,47.869999
2013-11-18,45.950001
2013-11-19,44.950001
2013-11-20,44.990002000000004
2013-11-21,41.779999
2013-11-22,42.720001
2013-11-25,43.18
2013-11-26,43.34
2013-11-27,43.560001
2013-11-29,43.400002
2013-12-02,43.049999
2013-12-03,42.599998
2013-12-04,42.369999
2013-12-05,42.27
2013-12-06,42.580002
2013-12-09,43.5
2013-12-10,43.32
2013-12-11,42.52
2013-12-12,42.650002
2013-12-13,42.779999
2013-12-16,44.189999
2013-12-17,44.127998
2013-12-18,45.189999
2013-12-19,44.73
2013-12-20,45.07
2013-12-23,46.110001000000004
2013-12-24,45.860001000000004
2013-12-26,46.130001
2013-12-27,46.0
2013-12-30,45.509997999999996
2013-12-31,45.75
2014-01-02,45.540001000000004
2014-01-03,46.73
2014-01-06,46.43
2014-01-07,45.369999
2014-01-08,42.849998
2014-01-09,42.919998
2014-01-10,44.0
2014-01-13,43.650002
2014-01-14,44.07
2014-01-15,44.889998999999996
2014-01-16,45.630001
2014-01-17,45.810001
2014-01-21,46.5
2014-01-22,47.049999
2014-01-23,49.25
2014-01-24,48.720001
2014-01-27,47.16
2014-01-28,48.049999
2014-01-29,47.23
2014-01-30,47.970001
2014-01-31,48.919998
2014-02-03,47.279999
2014-02-04,47.939999
2014-02-05,47.27
2014-02-06,48.130001
2014-02-07,48.380001
2014-02-10,47.369999
2014-02-11,47.860001000000004
2014-02-12,48.970001
2014-02-13,49.720001
2014-02-14,49.990002000000004
2014-02-18,50.759997999999996
2014-02-19,49.970001
2014-02-20,57.240002000000004
2014-02-21,62.450001
2014-02-24,63.34
2014-02-25,64.029999
2014-02-26,66.639999
2014-02-27,67.91999799999999
2014-02-28,69.25
2014-03-03,70.230003
2014-03-04,72.940002
2014-03-05,74.93
2014-03-06,74.75
2014-03-07,72.699997
2014-03-10,71.0
2014-03-11,70.08000200000001
2014-03-12,71.41999799999999
2014-03-13,70.769997
2014-03-14,71.599998
2014-03-17,73.25
2014-03-18,72.769997
2014-03-19,72.790001
2014-03-20,73.440002
2014-03-21,74.040001
2014-03-24,73.41999799999999
2014-03-25,73.68
2014-03-26,70.809998
2014-03-27,67.370003
2014-03-28,68.08000200000001
2014-03-31,70.029999
2014-04-01,69.66999799999999
2014-04-02,70.480003
2014-04-03,68.41999799999999
2014-04-04,65.629997
2014-04-07,63.490002000000004
2014-04-08,64.339996
2014-04-09,65.230003
2014-04-10,63.189999
2014-04-11,62.630001
2014-04-14,62.485001000000004
2014-04-15,61.98
2014-04-16,62.68
2014-04-17,63.220001
2014-04-21,64.239998
2014-04-22,67.209999
2014-04-23,66.309998
2014-04-24,68.410004
2014-04-25,66.099998
2014-04-28,65.629997
2014-04-29,65.629997
2014-04-30,69.440002
2014-05-01,59.610001000000004
2014-05-02,60.009997999999996
2014-05-05,59.529999
2014-05-06,57.630001
2014-05-07,55.73
2014-05-08,58.080002
2014-05-09,59.049999
2014-05-12,61.02
2014-05-13,62.439999
2014-05-14,61.080002
2014-05-15,60.869999
2014-05-16,61.240002000000004
2014-05-19,62.150002
2014-05-20,61.049999
2014-05-21,62.5
2014-05-22,62.830002
2014-05-23,65.339996
2014-05-27,64.980003
2014-05-28,65.410004
2014-05-29,65.57
2014-05-30,65.300003
2014-06-02,65.089996
2014-06-03,63.380001
2014-06-04,63.209998999999996
2014-06-05,64.32
2014-06-06,65.33000200000001
2014-06-09,66.639999
2014-06-10,66.709999
2014-06-11,65.720001
2014-06-12,65.199997
2014-06-13,65.379997
2014-06-16,66.25
2014-06-17,65.83000200000001
2014-06-18,67.629997
2014-06-19,67.480003
2014-06-20,67.709999
2014-06-23,68.440002
2014-06-24,66.889999
2014-06-25,67.519997
2014-06-26,67.489998
2014-06-27,68.099998
2014-06-30,67.769997
2014-07-01,68.059998
2014-07-02,70.160004
2014-07-03,71.620003
2014-07-07,68.83000200000001
2014-07-08,67.690002
2014-07-09,68.25
2014-07-10,66.589996
2014-07-11,66.709999
2014-07-14,65.790001
2014-07-15,66.32
2014-07-16,66.709999
2014-07-17,65.489998
2014-07-18,66.690002
2014-07-21,66.410004
2014-07-22,67.690002
2014-07-23,69.720001
2014-07-24,68.550003
2014-07-25,67.879997
2014-07-28,67.459999
2014-07-29,68.309998
2014-07-30,70.730003
2014-07-31,68.41999799999999
2014-08-01,68.019997
2014-08-04,69.0
2014-08-05,68.980003
2014-08-06,69.16999799999999
2014-08-07,69.769997
2014-08-08,71.389999
2014-08-11,73.809998
2014-08-12,72.989998
2014-08-13,74.82
2014-08-14,76.519997
2014-08-15,76.540001
2014-08-18,78.690002
2014-08-19,80.760002
2014-08-20,79.18
2014-08-21,79.720001
2014-08-22,79.599998
2014-08-25,81.199997
2014-08-26,82.220001
2014-08-27,80.489998
2014-08-28,78.82
2014-08-29,79.699997
2014-09-02,80.209999
2014-09-03,79.730003
2014-09-04,80.410004
2014-09-05,79.43
2014-09-08,80.519997
2014-09-09,77.860001
2014-09-10,77.800003
2014-09-11,78.699997
2014-09-12,76.360001
2014-09-15,74.559998
2014-09-16,77.32
2014-09-17,77.559998
2014-09-18,78.110001
2014-09-19,78.379997
2014-09-22,77.440002
2014-09-23,75.760002
2014-09-24,76.980003
2014-09-25,75.699997
2014-09-26,76.66999799999999
2014-09-29,75.790001
2014-09-30,73.91999799999999
2014-10-01,69.510002
2014-10-02,68.639999
2014-10-03,68.629997
2014-10-06,67.010002
2014-10-07,64.589996
2014-10-08,65.110001
2014-10-09,61.09
2014-10-10,60.18
2014-10-13,58.220001
2014-10-14,60.880001
2014-10-15,61.169998
2014-10-16,63.59
2014-10-17,64.709999
2014-10-20,63.650002
2014-10-21,66.83000200000001
2014-10-22,65.050003
2014-10-23,69.779999
2014-10-24,68.050003
2014-10-27,67.709999
2014-10-28,73.239998
2014-10-29,71.220001
2014-10-30,65.959999
2014-10-31,65.809998
2014-11-03,65.68
2014-11-04,63.490002000000004
2014-11-05,64.0
2014-11-06,66.129997
2014-11-07,66.279999
2014-11-10,69.08000200000001
2014-11-11,68.220001
2014-11-12,69.160004
2014-11-13,67.209999
2014-11-14,66.790001
2014-11-17,66.769997
2014-11-18,67.0
2014-11-19,66.690002
2014-11-20,66.150002
2014-11-21,65.849998
2014-11-24,67.82
2014-11-25,69.690002
2014-11-26,67.730003
2014-11-28,58.98
2014-12-01,54.790001000000004
2014-12-02,55.830002
2014-12-03,56.799999
2014-12-04,57.080002
2014-12-05,56.310001
2014-12-08,51.380001
2014-12-09,52.380001
2014-12-10,49.110001000000004
2014-12-11,49.34
2014-12-12,48.790001000000004
2014-12-15,48.290001000000004
2014-12-16,48.110001000000004
2014-12-17,50.330002
2014-12-18,51.509997999999996
2014-12-19,51.529999
2014-12-22,50.880001
2014-12-23,51.630001
2014-12-24,51.330002
2014-12-26,52.400002
2014-12-29,53.049999
2014-12-30,52.220001
2014-12-31,51.5
2015-01-02,52.889998999999996
2015-01-05,51.610001000000004
2015-01-06,49.889998999999996
2015-01-07,51.529999
2015-01-08,51.669998
2015-01-09,50.990002000000004
2015-01-12,49.18
2015-01-13,48.560001
2015-01-14,48.0
2015-01-15,47.77
2015-01-16,48.880001
2015-01-20,48.810001
2015-01-21,49.700001
2015-01-22,51.700001
2015-01-23,50.490002000000004
2015-01-26,52.73
2015-01-27,53.490002000000004
2015-01-28,51.939999
2015-01-29,52.189999
2015-01-30,50.200001
2015-02-02,51.560001
2015-02-03,53.889998999999996
2015-02-04,52.59
2015-02-05,54.580002
2015-02-06,53.240002000000004
2015-02-09,55.419998
2015-02-10,54.220001
2015-02-11,54.439999
2015-02-12,54.720001
2015-02-13,54.259997999999996
2015-02-17,55.66
2015-02-18,56.119999
2015-02-19,55.07
2015-02-20,56.080002
2015-02-23,55.34
2015-02-24,55.209998999999996
2015-02-25,57.860001000000004
2015-02-26,56.23
2015-02-27,56.16
2015-03-02,55.700001
2015-03-03,55.34
2015-03-04,53.18
2015-03-05,52.419998
2015-03-06,50.720001
2015-03-09,50.27
2015-03-10,48.310001
2015-03-11,48.860001000000004
2015-03-12,49.27
2015-03-13,48.700001
2015-03-16,49.02
2015-03-17,50.029999
2015-03-18,49.919998
2015-03-19,49.025002
2015-03-20,50.779999
2015-03-23,50.279999
2015-03-24,50.540001000000004
2015-03-25,49.950001
2015-03-26,49.630001
2015-03-27,49.27
2015-03-30,49.130001
2015-03-31,49.73
2015-04-01,50.860001000000004
2015-04-02,50.419998
2015-04-06,50.799999
2015-04-07,51.360001000000004
2015-04-08,50.84
2015-04-09,51.799999
2015-04-10,51.720001
2015-04-13,52.279999
2015-04-14,52.380001
2015-04-15,54.200001
2015-04-16,52.639998999999996
2015-04-17,52.240002000000004
2015-04-20,52.799999
2015-04-21,52.779999
2015-04-22,52.580002
2015-04-23,53.349998
2015-04-24,49.889998999999996
2015-04-27,48.98
2015-04-28,48.18
2015-04-29,49.209998999999996
2015-04-30,53.040001000000004
2015-05-01,56.18
2015-05-04,59.52
2015-05-05,58.02
2015-05-06,58.0
2015-05-07,57.27
2015-05-08,56.450001
2015-05-11,56.52
2015-05-12,56.34
2015-05-13,56.450001
2015-05-14,55.830002
2015-05-15,57.150002
2015-05-18,57.360001000000004
2015-05-19,55.560001
2015-05-20,54.91
2015-05-21,55.689999
2015-05-22,54.900002
2015-05-26,54.360001000000004
2015-05-27,55.009997999999996
2015-05-28,54.41
2015-05-29,53.77
2015-06-01,53.48
2015-06-02,54.02
2015-06-03,54.43
2015-06-04,54.48
2015-06-05,54.029999
2015-06-08,54.139998999999996
2015-06-09,54.009997999999996
2015-06-10,54.400002
2015-06-11,54.91
2015-06-12,54.509997999999996
2015-06-15,54.380001
2015-06-16,52.639998999999996
2015-06-17,52.299999
2015-06-18,52.830002
2015-06-19,52.459998999999996
2015-06-22,52.130001
2015-06-23,52.709998999999996
2015-06-24,51.400002
2015-06-25,50.209998999999996
2015-06-26,49.540001000000004
2015-06-29,49.0
2015-06-30,48.639998999999996
2015-07-01,48.490002000000004
2015-07-02,48.450001
2015-07-06,45.639998999999996
2015-07-07,45.66
2015-07-08,44.490002000000004
2015-07-09,45.150002
2015-07-10,45.240002000000004
2015-07-13,46.41
2015-07-14,46.369999
2015-07-15,45.009997999999996
2015-07-16,46.16
2015-07-17,45.189999
2015-07-20,44.18
2015-07-21,45.450001
2015-07-22,44.740002000000004
2015-07-23,43.330002
2015-07-24,43.009997999999996
2015-07-27,42.98
2015-07-28,43.560001
2015-07-29,45.16
2015-07-30,41.540001000000004
2015-07-31,39.950001
2015-08-03,38.75
2015-08-04,37.709998999999996
2015-08-05,38.619999
2015-08-06,39.18
2015-08-07,39.09
2015-08-10,41.099998
2015-08-11,40.049999
2015-08-12,41.349998
2015-08-13,40.290001000000004
2015-08-14,40.52
2015-08-17,40.490002000000004
2015-08-18,40.209998999999996
2015-08-19,39.889998999999996
2015-08-20,38.57
2015-08-21,38.75
2015-08-24,37.23
2015-08-25,37.450001
2015-08-26,37.990002000000004
2015-08-27,38.639998999999996
2015-08-28,40.759997999999996
2015-08-31,41.459998999999996
2015-09-01,40.07
2015-09-02,40.529999
2015-09-03,40.150002
2015-09-04,39.98
2015-09-08,40.169998
2015-09-09,40.09
2015-09-10,40.27
2015-09-11,40.169998
2015-09-14,40.09
2015-09-15,40.220001
2015-09-16,40.700001
2015-09-17,40.66
2015-09-18,39.860001000000004
2015-09-21,39.610001000000004
2015-09-22,38.639998999999996
2015-09-23,35.779999
2015-09-24,35.57
2015-09-25,35.93
2015-09-28,33.560001
2015-09-29,35.189999
2015-09-30,36.16
2015-10-01,34.049999
2015-10-02,36.990002000000004
2015-10-05,39.98
2015-10-06,39.919998
2015-10-07,40.900002
2015-10-08,48.830002
2015-10-09,47.830002
2015-10-12,48.139998999999996
2015-10-13,48.080002
2015-10-14,46.970001
2015-10-15,47.830002
2015-10-16,46.580002
2015-10-19,46.07
2015-10-20,46.650002
2015-10-21,45.73
2015-10-22,45.470001
2015-10-23,47.029999
2015-10-26,45.52
2015-10-27,43.84
2015-10-28,45.349998
2015-10-29,50.040001000000004
2015-10-30,57.720001
2015-11-02,56.259997999999996
2015-11-03,54.66
2015-11-04,54.799999
2015-11-05,54.349998
2015-11-06,55.32
2015-11-09,54.77
2015-11-10,52.869999
2015-11-11,53.32
2015-11-12,51.029999
2015-11-13,52.0
2015-11-16,52.48
2015-11-17,52.869999
2015-11-18,54.099998
2015-11-19,54.5
2015-11-20,54.959998999999996
2015-11-23,54.970001
2015-11-24,56.580002
2015-11-25,56.310001
2015-11-27,56.369999
2015-11-30,56.529999
2015-12-01,57.23
2015-12-02,55.560001
2015-12-03,54.290001000000004
2015-12-04,53.810001
2015-12-07,51.099998
2015-12-08,49.66
2015-12-09,50.66
2015-12-10,50.150002
2015-12-11,48.639998999999996
2015-12-14,48.16
2015-12-15,48.950001
2015-12-16,48.790001000000004
2015-12-17,48.310001
2015-12-18,47.709998999999996
2015-12-21,47.75
2015-12-22,48.970001
2015-12-23,49.549999
2015-12-24,49.360001000000004
2015-12-28,47.57
2015-12-29,48.400002
2015-12-30,46.740002000000004
2015-12-31,46.279999
2016-01-04,45.880001
2016-01-05,45.0
2016-01-06,43.73
2016-01-07,41.07
2016-01-08,41.029999
2016-01-11,40.759997999999996
2016-01-12,41.060001
2016-01-13,40.02
2016-01-14,40.400002
2016-01-15,40.880001
2016-01-19,38.16
2016-01-20,39.490002000000004
2016-01-21,41.189999
2016-01-22,43.419998
2016-01-25,42.060001
2016-01-26,43.830002
2016-01-27,43.59
2016-01-28,43.939999
2016-01-29,45.400002
2016-02-01,44.810001
2016-02-02,43.689999
2016-02-03,43.48
2016-02-04,44.57
2016-02-05,43.779999
2016-02-08,43.259997999999996
2016-02-09,42.119999
2016-02-10,41.32
2016-02-11,41.130001
2016-02-12,41.950001
2016-02-16,40.669998
2016-02-17,41.610001000000004
2016-02-18,42.400002
2016-02-19,38.950001
2016-02-22,39.619999
2016-02-23,37.209998999999996
2016-02-24,37.25
2016-02-25,38.610001000000004
2016-02-26,39.950001
2016-02-29,41.27
2016-03-01,42.470001
2016-03-02,41.830002
2016-03-03,42.799999
2016-03-04,41.900002
2016-03-07,43.360001000000004
2016-03-08,42.290001000000004
2016-03-09,41.029999
2016-03-10,40.419998
2016-03-11,41.790001000000004
2016-03-14,40.240002000000004
2016-03-15,39.810001
2016-03-16,40.84
2016-03-17,43.799999
2016-03-18,43.299999
2016-03-21,44.02
2016-03-22,44.830002
2016-03-23,40.610001000000004
2016-03-24,41.169998
2016-03-28,40.889998999999996
2016-03-29,42.5
2016-03-30,41.75
2016-03-31,40.73
2016-04-01,39.259997999999996
2016-04-04,38.950001
2016-04-05,39.490002000000004
2016-04-06,40.389998999999996
2016-04-07,39.740002000000004
2016-04-08,39.75
2016-04-11,40.169998
2016-04-12,42.119999
2016-04-13,45.009997999999996
2016-04-14,43.540001000000004
2016-04-15,44.299999
2016-04-18,43.150002
2016-04-19,44.169998
2016-04-20,44.779999
2016-04-21,43.639998999999996
2016-04-22,43.75
2016-04-25,41.540001000000004
2016-04-26,42.759997999999996
2016-04-27,42.650002
2016-04-28,42.25
2016-04-29,41.009997999999996
2016-05-02,41.110001000000004
2016-05-03,39.790001000000004
2016-05-04,38.939999
2016-05-05,38.200001
2016-05-06,38.66
2016-05-09,38.0
2016-05-10,39.259997999999996
2016-05-11,38.740002000000004
2016-05-12,37.91
2016-05-13,37.439999
2016-05-16,37.799999
2016-05-17,38.459998999999996
2016-05-18,38.0
2016-05-19,38.32
2016-05-20,39.16
2016-05-23,39.209998999999996
2016-05-24,39.91
2016-05-25,40.93
2016-05-26,39.619999
2016-05-27,38.91
2016-05-31,39.68
2016-06-01,39.330002
2016-06-02,39.32
2016-06-03,38.650002
2016-06-06,39.700001
2016-06-07,40.18
2016-06-08,41.93
2016-06-09,41.990002000000004
2016-06-10,40.5
2016-06-13,39.509997999999996
2016-06-14,39.380001
2016-06-15,38.59
2016-06-16,38.889998999999996
2016-06-17,39.709998999999996
2016-06-20,39.610001000000004
2016-06-21,39.259997999999996
2016-06-22,39.200001
2016-06-23,40.369999
2016-06-24,38.610001000000004
2016-06-27,36.619999
2016-06-28,37.23
2016-06-29,39.18
2016-06-30,39.470001
2016-07-01,39.689999
2016-07-05,38.57
2016-07-06,38.650002
2016-07-07,39.290001000000004
2016-07-08,41.290001000000004
2016-07-11,41.900002
2016-07-12,41.970001
2016-07-13,41.419998
2016-07-14,41.23
2016-07-15,41.560001
2016-07-18,41.240002000000004
2016-07-19,40.389998999999996
2016-07-20,40.810001
2016-07-21,40.07
2016-07-22,40.049999
2016-07-25,38.73
2016-07-26,39.360001000000004
2016-07-27,38.68
2016-07-28,38.66
2016-07-29,42.009997999999996
2016-08-01,41.720001
2016-08-02,41.860001000000004
2016-08-03,42.080002
2016-08-04,41.860001000000004
2016-08-05,43.169998
2016-08-08,43.709998999999996
2016-08-09,43.139998999999996
2016-08-10,42.290001000000004
2016-08-11,42.189999
2016-08-12,41.110001000000004
2016-08-15,41.240002000000004
2016-08-16,41.07
2016-08-17,41.43
2016-08-18,41.720001
2016-08-19,42.334998999999996
2016-08-22,42.139998999999996
2016-08-23,42.73
2016-08-24,42.759997999999996
2016-08-25,42.700001
2016-08-26,42.650002
2016-08-29,42.259997999999996
2016-08-30,42.450001
2016-08-31,41.459998999999996
2016-09-01,40.950001
2016-09-02,41.040001000000004
2016-09-06,40.529999
2016-09-07,40.41
2016-09-08,40.5
2016-09-09,38.490002000000004
2016-09-12,38.279999
2016-09-13,38.18
2016-09-14,38.419998
2016-09-15,38.98
2016-09-16,39.990002000000004
2016-09-19,39.189999
2016-09-20,38.959998999999996
2016-09-21,39.459998999999996
2016-09-22,39.869999
2016-09-23,38.970001
2016-09-26,38.950001
2016-09-27,39.34
2016-09-28,40.68
2016-09-29,40.669998
2016-09-30,41.470001
2016-10-03,41.16
2016-10-04,40.73
2016-10-05,41.189999
2016-10-06,41.325001
2016-10-07,40.990002000000004
2016-10-10,41.0
2016-10-11,39.970001
2016-10-12,39.860001000000004
2016-10-13,39.200001
2016-10-14,39.450001
2016-10-17,39.049999
2016-10-18,39.049999
2016-10-19,39.139998999999996
2016-10-20,38.16
2016-10-21,38.34
2016-10-24,38.18
2016-10-25,37.52
2016-10-26,36.82
2016-10-27,37.220001
2016-10-28,37.650002
2016-10-31,36.779999
2016-11-01,36.040001000000004
2016-11-02,35.830002
2016-11-03,35.889998999999996
2016-11-04,36.360001000000004
2016-11-07,37.790001000000004
2016-11-08,37.990002000000004
2016-11-09,39.990002000000004
2016-11-10,41.59
2016-11-11,42.630001
2016-11-14,43.130001
2016-11-15,42.91
2016-11-16,43.060001
2016-11-17,42.41
2016-11-18,42.540001000000004
2016-11-21,43.200001
2016-11-22,44.279999
2016-11-23,44.860001000000004
2016-11-25,44.779999
2016-11-28,44.029999
2016-11-29,44.02
2016-11-30,44.889998999999996
2016-12-01,46.450001
2016-12-02,46.18
2016-12-05,45.220001
2016-12-06,46.169998
2016-12-07,47.009997999999996
2016-12-08,47.369999
2016-12-09,47.23
2016-12-12,46.389998999999996
