Date,TSM
1998-09-10,3.313229
1998-09-11,3.563648
1998-09-14,3.659962
1998-09-15,3.679225
1998-09-16,3.659962
1998-09-17,3.679225
1998-09-18,3.6984879999999998
1998-09-21,3.6984879999999998
1998-09-22,3.6984879999999998
1998-09-23,3.8718550000000005
1998-09-24,3.7755400000000003
1998-09-25,3.8718550000000005
1998-09-28,3.9681699999999998
1998-09-29,3.929644
1998-09-30,3.7755400000000003
1998-10-01,3.4095440000000004
1998-10-02,3.178388
1998-10-05,3.082074
1998-10-06,3.313229
1998-10-07,3.371018
1998-10-08,3.4095440000000004
1998-10-09,3.7177510000000002
1998-10-12,3.9103809999999997
1998-10-13,3.7755400000000003
1998-10-14,3.7177510000000002
1998-10-15,3.852592
1998-10-16,3.929644
1998-10-19,3.833329
1998-10-20,3.8718550000000005
1998-10-21,3.7755400000000003
1998-10-22,3.659962
1998-10-23,3.5058589999999996
1998-10-26,3.737014
1998-10-27,3.756277
1998-10-28,3.794803
1998-10-29,4.006696
1998-10-30,4.603848
1998-11-02,4.757951
1998-11-03,4.584585
1998-11-04,4.584585
1998-11-05,4.5075330000000005
1998-11-06,4.334166000000001
1998-11-09,4.257114
1998-11-10,4.0644849999999995
1998-11-11,4.103011
1998-11-12,4.314903
1998-11-13,4.526795
1998-11-16,5.085422
1998-11-17,5.008369
1998-11-18,4.969844
1998-11-19,5.432155000000001
1998-11-20,5.066158000000001
1998-11-23,5.027633
1998-11-24,4.9120550000000005
1998-11-25,4.757951
1998-11-27,4.796476999999999
1998-11-30,4.62311
1998-12-01,4.700162000000001
1998-12-02,4.777214
1998-12-03,4.8350029999999995
1998-12-04,5.239525
1998-12-07,5.066158000000001
1998-12-08,4.9120550000000005
1998-12-09,4.584585
1998-12-10,4.353429
1998-12-11,4.295640000000001
1998-12-14,4.122273000000001
1998-12-15,4.48827
1998-12-16,4.295640000000001
1998-12-17,4.526795
1998-12-18,4.8350029999999995
1998-12-21,4.757951
1998-12-22,4.738688
1998-12-23,4.680899
1998-12-24,4.661636
1998-12-28,4.5075330000000005
1998-12-29,4.4304809999999994
1998-12-30,4.4304809999999994
1998-12-31,4.372692
1999-01-04,4.4304809999999994
1999-01-05,4.391955
1999-01-06,4.8350029999999995
1999-01-07,4.950581
1999-01-08,5.6055209999999995
1999-01-11,5.470681
1999-01-12,5.5284699999999996
1999-01-13,5.66331
1999-01-14,6.106358999999999
1999-01-15,6.934666
1999-01-19,6.857614
1999-01-20,6.742036
1999-01-21,6.472354
1999-01-22,6.144883999999999
1999-01-25,5.913729
1999-01-26,6.37604
1999-01-27,6.221936
1999-01-28,6.241199
1999-01-29,6.164147
1999-02-01,5.932992
1999-02-02,5.836677
1999-02-03,6.414566000000001
1999-02-04,6.04857
1999-02-05,5.913729
1999-02-08,6.04857
1999-02-09,5.66331
1999-02-10,5.6440470000000005
1999-02-11,6.202673
1999-02-12,5.85594
1999-02-16,5.836677
1999-02-17,5.836677
1999-02-18,5.759625
1999-02-19,5.894466
1999-02-22,6.202673
1999-02-23,6.202673
1999-02-24,6.453092
1999-02-25,6.298988
1999-02-26,6.010044000000001
1999-03-01,5.971518
1999-03-02,5.778887999999999
1999-03-03,5.740362
1999-03-04,5.894466
1999-03-05,6.087095
1999-03-08,6.202673
1999-03-09,6.067832
1999-03-10,6.5494069999999995
1999-03-11,6.722772999999999
1999-03-12,6.780562
1999-03-15,7.185084
1999-03-16,7.358451
1999-03-17,7.974864999999999
1999-03-18,7.917077000000001
1999-03-19,8.051917
1999-03-22,7.705184
1999-03-23,7.204347
1999-03-24,7.262136
1999-03-25,7.3969759999999996
1999-03-26,7.204347
1999-03-29,7.204347
1999-03-30,7.030981
1999-03-31,7.281399
1999-04-01,7.7244470000000005
1999-04-05,7.897814
1999-04-06,7.955603
1999-04-07,7.859288
1999-04-08,7.974864999999999
1999-04-09,8.321599
1999-04-12,8.225284
1999-04-13,7.936339
1999-04-14,7.820761999999999
1999-04-15,7.820761999999999
1999-04-16,7.878551
1999-04-19,7.435503
1999-04-20,7.570342999999999
1999-04-21,7.782236
1999-04-22,7.917077000000001
1999-04-23,8.533491
1999-04-26,8.591280000000001
1999-04-27,8.302336
1999-04-28,7.936339
1999-04-29,7.3969759999999996
1999-04-30,7.3969759999999996
1999-05-03,7.358451
1999-05-04,7.570342999999999
1999-05-05,7.936339
1999-05-06,7.628132000000001
1999-05-07,7.146558
1999-05-10,6.9924550000000005
1999-05-11,6.780562
1999-05-12,6.934666
1999-05-13,7.185084
1999-05-14,7.281399
1999-05-17,7.069506
1999-05-18,7.3969759999999996
1999-05-19,7.2428729999999995
1999-05-20,7.377714
1999-05-21,7.416239999999999
1999-05-24,7.474028999999999
1999-05-25,7.3969759999999996
1999-05-26,7.551080000000001
1999-05-27,8.109706
1999-05-28,8.07118
1999-06-01,8.032655
1999-06-02,8.39865
1999-06-03,8.745384
1999-06-04,8.918751
1999-06-07,9.573691
1999-06-08,9.689269
1999-06-09,10.305683
1999-06-10,9.920424
1999-06-11,9.63148
1999-06-14,9.843372
1999-06-15,10.093791
1999-06-16,10.517576
1999-06-17,10.594628
1999-06-18,10.633154
1999-06-21,10.671679
1999-06-22,10.382735
1999-06-23,10.209369
1999-06-24,10.594628
1999-06-25,10.093791
1999-06-28,10.093791
1999-06-29,10.633154
1999-06-30,10.479051
1999-07-01,10.671679
1999-07-02,10.556102000000001
1999-07-06,10.440524
1999-07-07,10.093791
1999-07-08,9.920424
1999-07-09,9.939688
1999-07-12,9.689269
1999-07-13,9.284747
1999-07-14,9.843372
1999-07-15,10.036002
1999-07-16,9.785583
1999-07-19,9.785583
1999-07-20,9.689269
1999-07-21,9.939688
1999-07-22,9.342536
1999-07-23,9.304008999999999
1999-07-26,9.342536
1999-07-27,9.573691
1999-07-28,9.843372
1999-07-29,9.265483999999999
1999-07-30,9.573691
1999-08-02,9.361798
1999-08-03,9.053591
1999-08-04,8.629807000000001
1999-08-05,8.610543
1999-08-06,8.822435
1999-08-09,9.400325
1999-08-10,9.862636
1999-08-11,10.440524
1999-08-12,11.19178
1999-08-13,10.825784
1999-08-16,11.325464
1999-08-17,11.254384
1999-08-18,10.851596
1999-08-19,10.733129
1999-08-20,10.851596
1999-08-23,10.898983
1999-08-24,10.780516
1999-08-25,10.970063
1999-08-26,10.970063
1999-08-27,10.898983
1999-08-30,10.875289
1999-08-31,10.970063
1999-09-01,11.230691
1999-09-02,10.993756
1999-09-03,11.823027
1999-09-07,11.988881
1999-09-08,12.273202000000001
1999-09-09,12.320589
1999-09-10,12.770764
1999-09-13,12.107348
1999-09-14,12.344283
1999-09-15,11.941494
1999-09-16,11.894107
1999-09-17,12.202122
1999-09-20,11.562399000000001
1999-09-21,11.728253
1999-09-22,11.325464
1999-09-23,11.088531
1999-09-24,10.993756
1999-09-27,11.301771
1999-09-28,11.183304
1999-09-29,11.751946
1999-09-30,11.183304
1999-10-01,11.586093
1999-10-04,11.917800999999999
1999-10-05,12.178429
1999-10-06,12.273202000000001
1999-10-07,11.894107
1999-10-08,11.467626
1999-10-11,11.965188000000001
1999-10-12,11.894107
1999-10-13,11.769716
1999-10-14,12.059961
1999-10-15,11.751946
1999-10-18,11.443932
1999-10-19,11.467626
1999-10-20,11.846721
1999-10-21,11.823027
1999-10-22,11.941494
1999-10-25,12.273202000000001
1999-10-26,12.510137
1999-10-27,12.273202000000001
1999-10-28,12.628604
1999-10-29,13.126166
1999-11-01,12.912925999999999
1999-11-02,13.363101
1999-11-03,13.434181
1999-11-04,13.268327
1999-11-05,13.457873999999999
1999-11-08,13.694809
1999-11-09,13.694809
1999-11-10,14.452998999999998
1999-11-11,14.358225
1999-11-12,13.836969
1999-11-15,13.97913
1999-11-16,14.405612
1999-11-17,14.002823999999999
1999-11-18,14.144984
1999-11-19,14.073904
1999-11-22,14.121291000000001
1999-11-23,14.121291000000001
1999-11-24,14.121291000000001
1999-11-26,13.789582000000001
1999-11-29,13.742196
1999-11-30,13.576342000000002
1999-12-01,13.718501999999999
1999-12-02,14.8084
1999-12-03,15.42443
1999-12-06,15.163801999999999
1999-12-07,15.021642000000002
1999-12-08,14.476692000000002
1999-12-09,14.642547
1999-12-10,14.59516
1999-12-13,14.381919
1999-12-14,13.955437
1999-12-15,13.860662
1999-12-16,14.216064000000001
1999-12-17,14.429305
1999-12-20,14.784707000000001
1999-12-21,15.377042999999999
1999-12-22,15.140108999999999
1999-12-23,15.519204
1999-12-27,16.301085999999998
1999-12-28,16.680182000000002
1999-12-29,16.893423000000002
1999-12-30,16.822344
1999-12-31,17.059276999999998
2000-01-03,17.959629
2000-01-04,18.078094
2000-01-05,18.196562
2000-01-06,17.438372
2000-01-07,18.101789
2000-01-10,18.836285
2000-01-11,18.575657
2000-01-12,18.883673
2000-01-13,19.262767999999998
2000-01-14,20.921309
2000-01-18,20.400053
2000-01-19,20.257893
2000-01-20,19.949876999999997
2000-01-21,20.708067
2000-01-24,22.627235
2000-01-25,24.830727
2000-01-26,23.977762
2000-01-27,22.319221
2000-01-28,20.5896
2000-01-31,19.665556
2000-02-01,22.034901
2000-02-02,21.963820000000002
2000-02-03,26.015398
2000-02-04,25.375675
2000-02-07,25.233515
2000-02-08,24.262082999999997
2000-02-09,23.124798000000002
2000-02-10,24.522710999999997
2000-02-11,23.314346
2000-02-14,23.503892999999998
2000-02-15,23.456507000000002
2000-02-16,23.527586
2000-02-17,23.740828
2000-02-18,22.650928
2000-02-22,21.418871
2000-02-23,20.850227
2000-02-24,21.229322
2000-02-25,22.10598
2000-02-28,21.750578
2000-02-29,22.674623
2000-03-01,23.314346
2000-03-02,22.935251
2000-03-03,24.641178
2000-03-06,23.314346
2000-03-07,21.963820000000002
2000-03-08,22.698317000000003
2000-03-09,22.342914999999998
2000-03-10,21.087162
2000-03-13,20.850227
2000-03-14,20.092037
2000-03-15,19.239075
2000-03-16,20.850227
2000-03-17,22.556156
2000-03-20,19.523395999999998
2000-03-21,21.205629000000002
2000-03-22,21.324097000000002
2000-03-23,22.011206
2000-03-24,21.561031
2000-03-27,22.793091
2000-03-28,22.650928
2000-03-29,21.726885
2000-03-30,21.087162
2000-03-31,21.608418
2000-04-03,20.660681
2000-04-04,19.712942
2000-04-05,20.447439000000003
2000-04-06,21.276711
2000-04-07,20.826534
2000-04-10,20.305279000000002
2000-04-11,19.926184
2000-04-12,18.007015
2000-04-13,17.059276999999998
2000-04-14,15.092722
2000-04-17,16.774956
2000-04-18,18.575657
2000-04-19,17.604226999999998
2000-04-20,17.651613
2000-04-24,16.940808999999998
2000-04-25,18.954752
2000-04-26,18.386110000000002
2000-04-27,19.167994
2000-04-28,19.831409
2000-05-01,19.357542000000002
2000-05-02,18.575657
2000-05-03,17.62792
2000-05-04,17.438372
2000-05-05,18.196562
2000-05-08,18.054401000000002
2000-05-09,17.722694
2000-05-10,16.395861
2000-05-11,16.72757
2000-05-12,16.632795
2000-05-15,17.4687
2000-05-16,19.712942
2000-05-17,18.74246
2000-05-18,18.3482
2000-05-19,18.105579000000002
2000-05-22,17.4687
2000-05-23,16.83182
2000-05-24,16.012976000000002
2000-05-25,16.043303
2000-05-26,15.831010000000001
2000-05-30,17.741648
2000-05-31,17.135096
2000-06-01,17.771976000000002
2000-06-02,18.135907999999997
2000-06-05,18.226891000000002
2000-06-06,17.59001
2000-06-07,18.196562
2000-06-08,18.469510999999997
2000-06-09,19.773598
2000-06-12,18.560493
2000-06-13,18.317873000000002
2000-06-14,18.499838
2000-06-15,17.802303
2000-06-16,17.499026999999998
2000-06-19,18.681804999999997
2000-06-20,18.651476000000002
2000-06-21,18.196562
2000-06-22,17.953941
2000-06-23,17.862959
2000-06-26,17.984270000000002
2000-06-27,18.196562
2000-06-28,18.439184
2000-06-29,18.075253
2000-06-30,18.712132
2000-07-03,18.803114
2000-07-05,17.771976000000002
2000-07-06,18.135907999999997
2000-07-07,17.802303
2000-07-10,16.983458
2000-07-11,17.771976000000002
2000-07-12,17.438372
2000-07-13,17.135096
2000-07-14,17.59001
2000-07-17,17.711320999999998
2000-07-18,17.195751
2000-07-19,17.165423999999998
2000-07-20,16.46789
2000-07-21,15.497406
2000-07-24,14.739216
2000-07-25,14.981836
2000-07-26,15.042492000000001
2000-07-27,13.526112
2000-07-28,13.708077
2000-07-31,14.739216
2000-08-01,14.375283999999999
2000-08-02,14.466268
2000-08-03,14.193318
2000-08-04,14.526922
2000-08-07,14.496594
2000-08-08,14.526922
2000-08-09,14.55725
2000-08-10,14.223645999999999
2000-08-11,15.163801999999999
2000-08-14,15.43675
2000-08-15,15.406423
2000-08-16,16.498217
2000-08-17,17.22608
2000-08-18,17.711320999999998
2000-08-21,17.650665
2000-08-22,16.983458
2000-08-23,17.408045
2000-08-24,18.196562
2000-08-25,17.347389
2000-08-28,17.711320999999998
2000-08-29,17.59001
2000-08-30,16.680182000000002
2000-08-31,16.983458
2000-09-01,15.800682
2000-09-05,15.800682
2000-09-06,15.012164000000002
2000-09-07,15.072820000000002
2000-09-08,14.375283999999999
2000-09-11,14.496594
2000-09-12,13.890042000000001
2000-09-13,13.859715
2000-09-14,13.829388
2000-09-15,13.253163
2000-09-18,12.434318
2000-09-19,12.919559
2000-09-20,12.949887
2000-09-21,10.917937
2000-09-22,12.434318
2000-09-25,12.282680000000001
2000-09-26,11.463835000000001
2000-09-27,11.160559
2000-09-28,10.675317
2000-09-29,9.917127
2000-10-02,9.431885000000001
2000-10-03,9.613850999999999
2000-10-04,9.947453999999999
2000-10-05,10.584333
2000-10-06,11.039247999999999
2000-10-09,10.402369
2000-10-10,10.008109
2000-10-11,9.735161
2000-10-12,9.158937
2000-10-13,10.190075
2000-10-16,9.310575
2000-10-17,8.976971
2000-10-18,8.400746
2000-10-19,10.311385000000001
2000-10-20,11.069575
2000-10-23,10.887609
2000-10-24,11.221213
2000-10-25,10.523679
2000-10-26,11.221213
2000-10-27,10.523679
2000-10-30,10.220403
2000-10-31,11.008921
2000-11-01,10.372041000000001
2000-11-02,11.433507
2000-11-03,11.615473
2000-11-06,11.888421000000001
2000-11-07,12.161369
2000-11-08,11.858092999999998
2000-11-09,11.403179
2000-11-10,10.341713
2000-11-13,10.432694999999999
2000-11-14,11.281869
2000-11-15,11.160559
2000-11-16,9.856471
2000-11-17,9.856471
2000-11-20,8.825333
2000-11-21,9.219592
2000-11-22,8.946643
2000-11-24,9.856471
2000-11-27,9.462213
2000-11-28,8.885988000000001
2000-11-29,8.825333
2000-11-30,8.158126
2000-12-01,8.582711999999999
2000-12-04,8.370419
2000-12-05,9.158937
2000-12-06,8.795005
2000-12-07,8.73435
2000-12-08,9.613850999999999
2000-12-11,9.735161
2000-12-12,9.37123
2000-12-13,9.067953999999999
2000-12-14,9.037626
2000-12-15,9.037626
2000-12-18,8.61304
2000-12-19,8.764678
2000-12-20,8.309764
2000-12-21,8.067142
2000-12-22,8.309764
2000-12-26,8.218781
2000-12-27,8.340091000000001
2000-12-28,8.400746
2000-12-29,8.370419
2001-01-02,8.552384
2001-01-03,9.37123
2001-01-04,9.37123
2001-01-05,9.765489
2001-01-08,9.644178
2001-01-09,10.190075
2001-01-10,10.675317
2001-01-11,10.675317
2001-01-12,10.857283
2001-01-16,10.584333
2001-01-17,11.433507
2001-01-18,12.252352
2001-01-19,12.161369
2001-01-22,11.6458
2001-01-23,12.100714
2001-01-24,12.009731
2001-01-25,11.706455
2001-01-26,10.826955
2001-01-29,10.568563000000001
2001-01-30,11.194526
2001-01-31,11.713734
2001-02-01,11.573013000000001
2001-02-02,11.223639
2001-02-05,10.670465
2001-02-06,9.986274
2001-02-07,9.729095
2001-02-08,10.224041999999999
2001-02-09,9.962011
2001-02-12,10.321091000000001
2001-02-13,10.554007
2001-02-14,10.90338
2001-02-15,11.291574
2001-02-16,10.811183999999999
2001-02-20,10.243452
2001-02-21,10.078469
2001-02-22,10.020241
2001-02-23,9.777619
2001-02-26,9.826144000000001
2001-02-27,9.399131
2001-02-28,9.1371
2001-03-01,8.695530999999999
2001-03-02,9.025495
2001-03-05,9.229297
2001-03-06,10.413286
2001-03-07,10.112436
2001-03-08,9.632047
2001-03-09,9.006085
2001-03-12,8.744055
2001-03-13,9.61749
2001-03-14,9.486475
2001-03-15,9.719391
2001-03-16,9.602933
2001-03-19,9.491327
2001-03-20,9.171066999999999
2001-03-21,9.098281
2001-03-22,9.656309
2001-03-23,10.165811999999999
2001-03-26,9.894077000000001
2001-03-27,9.830997
2001-03-28,9.49618
2001-03-29,9.534999000000001
2001-03-30,9.462213
2001-04-02,8.515991
2001-04-03,8.161764999999999
2001-04-04,8.050158999999999
2001-04-05,8.928447
2001-04-06,8.486875999999999
2001-04-09,8.317042
2001-04-10,8.826546
2001-04-11,9.612638
2001-04-12,9.835849000000001
2001-04-16,9.326344
2001-04-17,9.190477
2001-04-18,10.786922
2001-04-19,10.568563000000001
2001-04-20,10.141551
2001-04-23,9.777619
2001-04-24,9.801882
2001-04-25,9.894077000000001
2001-04-26,9.918339999999999
2001-04-27,10.578268
2001-04-30,11.762258000000001
2001-05-01,12.02914
2001-05-02,11.917536
2001-05-03,11.403179
2001-05-04,11.160559
2001-05-07,11.039247999999999
2001-05-08,11.053805
2001-05-09,10.772364999999999
2001-05-10,10.772364999999999
2001-05-11,10.432694999999999
2001-05-14,9.903783
2001-05-15,9.767914999999999
2001-05-16,9.884373
2001-05-17,10.321091000000001
2001-05-18,10.068764999999999
2001-05-21,10.238599
2001-05-22,10.384171
2001-05-23,10.262861000000001
2001-05-24,10.335647999999999
2001-05-25,10.117289
2001-05-29,9.957158999999999
2001-05-30,9.476769
2001-05-31,9.6369
2001-06-01,9.651457
2001-06-04,9.510736
2001-06-05,10.18037
2001-06-06,9.971716
2001-06-07,10.820889
2001-06-08,10.752955
2001-06-11,10.471516000000001
2001-06-12,10.359910000000001
2001-06-13,10.3405
2001-06-14,10.141551
2001-06-15,10.296828
2001-06-18,9.797029
2001-06-19,9.675719
2001-06-20,9.277821000000001
2001-06-21,9.098281
2001-06-22,9.31664
2001-06-25,9.481622
2001-06-26,9.306935000000001
2001-06-27,9.503943
2001-06-28,9.850406
2001-06-29,10.319149000000001
2001-07-02,10.291976
2001-07-03,10.339528999999999
2001-07-05,9.891166
2001-07-06,9.51753
2001-07-09,9.687365
2001-07-10,9.605844
2001-07-11,9.633018
2001-07-12,10.217249
2001-07-13,10.061001
2001-07-16,9.660192
2001-07-17,9.9591
2001-07-18,9.55829
2001-07-19,9.986274
2001-07-20,9.551497
2001-07-23,9.103133999999999
2001-07-24,8.940092
2001-07-25,9.252588000000001
2001-07-26,9.782472
2001-07-27,10.325942999999999
2001-07-30,10.40067
2001-07-31,11.073215
2001-08-01,11.582719
2001-08-02,11.541958000000001
2001-08-03,11.175116000000001
2001-08-06,10.815066
2001-08-07,10.618058
2001-08-08,10.475397000000001
2001-08-09,10.522950999999999
2001-08-10,10.808273
2001-08-13,10.828653
2001-08-14,10.971314
2001-08-15,10.679198
2001-08-16,10.869413
2001-08-17,10.135728
2001-08-20,10.101761
2001-08-21,9.442802
2001-08-22,8.423796000000001
2001-08-23,8.328688
2001-08-24,8.15206
2001-08-27,8.321895
2001-08-28,8.749878
2001-08-29,8.525696
2001-08-30,8.505316
2001-08-31,8.817812
2001-09-04,8.661564
2001-09-05,8.51211
2001-09-06,8.627597
2001-09-07,8.790638000000001
2001-09-10,8.607217
2001-09-17,7.167019
2001-09-18,6.691483
2001-09-19,6.494473999999999
2001-09-20,6.134425
2001-09-21,6.419747
2001-09-24,6.976805000000001
2001-09-25,6.30426
2001-09-26,6.351813
2001-09-27,6.032525
2001-09-28,6.446921
2001-10-01,6.229533
2001-10-02,6.012144
2001-10-03,6.521648
2001-10-04,6.290673
2001-10-05,6.311053
2001-10-08,6.548821
2001-10-09,6.480887999999999
2001-10-10,6.793383
2001-10-11,7.608589
2001-10-12,7.404788000000001
2001-10-15,7.167019
2001-10-16,7.887117999999999
2001-10-17,8.016192
2001-10-18,7.66973
2001-10-19,7.696903
2001-10-22,8.240374000000001
2001-10-23,8.349067999999999
2001-10-24,8.763465
2001-10-25,9.001233000000001
2001-10-26,9.442802
2001-10-29,9.041993
2001-10-30,8.53249
2001-10-31,8.770258
2001-11-01,9.01482
2001-11-02,9.1371
2001-11-05,9.694158
2001-11-06,9.646605000000001
2001-11-07,9.850406
2001-11-08,10.054208000000001
2001-11-09,9.843613000000001
2001-11-12,9.816439
2001-11-13,10.42105
2001-11-14,10.325942999999999
2001-11-15,10.604471
2001-11-16,11.039247999999999
2001-11-19,10.9849
2001-11-20,10.339528999999999
2001-11-21,10.767512
2001-11-23,10.665612
2001-11-26,11.277016999999999
2001-11-27,11.113976
2001-11-28,10.407463
2001-11-29,10.937347
2001-11-30,10.821859
2001-12-03,11.073215
2001-12-04,11.908800999999999
2001-12-05,12.961775999999999
2001-12-06,12.798735
2001-12-07,12.724007
2001-12-10,12.20771
2001-12-11,12.506618
2001-12-12,12.873462
2001-12-13,12.160156
2001-12-14,12.513411999999999
2001-12-17,12.506618
2001-12-18,12.418304
2001-12-19,11.888421000000001
2001-12-20,11.555545
2001-12-21,11.005281
2001-12-24,10.869413
2001-12-26,11.100389
2001-12-27,11.385711
2001-12-28,11.514785
2001-12-31,11.664239
2002-01-02,11.874834
2002-01-03,12.622107000000002
2002-01-04,13.022916
2002-01-07,12.805528
2002-01-08,13.240304
2002-01-09,13.247098000000001
2002-01-10,12.635693
2002-01-11,12.594933000000001
2002-01-14,12.370751
2002-01-15,12.323197
2002-01-16,11.793313000000001
2002-01-17,12.28923
2002-01-18,11.949561
2002-01-22,12.003908000000001
2002-01-23,12.282437
2002-01-24,12.397924
2002-01-25,12.404717999999999
2002-01-28,12.438684
2002-01-29,12.092222
2002-01-30,12.003908000000001
2002-01-31,11.528372000000001
2002-02-01,11.562339
2002-02-04,11.433264
2002-02-05,11.480818
