Date,GIL
1999-01-20,0.484375
1999-01-21,0.46875
1999-01-22,0.46875
1999-01-25,0.476563
1999-01-26,0.5429689999999999
1999-01-27,0.5429689999999999
1999-01-28,0.5625
1999-01-29,0.578125
1999-02-01,0.585938
1999-02-02,0.585938
1999-02-03,0.65625
1999-02-04,0.6875
1999-02-05,0.6875
1999-02-08,0.671875
1999-02-09,0.671875
1999-02-10,0.695313
1999-02-11,0.703125
1999-02-12,0.75
1999-02-16,0.765625
1999-02-17,0.78125
1999-02-18,0.7929689999999999
1999-02-19,0.804688
1999-02-22,0.8007810000000001
1999-02-23,0.828125
1999-02-24,0.820313
1999-02-25,0.804688
1999-02-26,0.8085939999999999
1999-03-01,0.773438
1999-03-02,0.75
1999-03-03,0.7617189999999999
1999-03-04,0.7617189999999999
1999-03-05,0.78125
1999-03-08,0.789063
1999-03-09,0.804688
1999-03-10,0.796875
1999-03-11,0.789063
1999-03-12,0.78125
1999-03-15,0.796875
1999-03-16,0.796875
1999-03-17,0.7929689999999999
1999-03-18,0.773438
1999-03-19,0.773438
1999-03-22,0.773438
1999-03-23,0.765625
1999-03-24,0.75
1999-03-25,0.757813
1999-03-26,0.757813
1999-03-29,0.75
1999-03-30,0.75
1999-03-31,0.765625
1999-04-01,0.773438
1999-04-05,0.796875
1999-04-06,0.8007810000000001
1999-04-07,0.8125
1999-04-08,0.8125
1999-04-09,0.8164060000000001
1999-04-12,0.8125
1999-04-13,0.804688
1999-04-14,0.8007810000000001
1999-04-15,0.804688
1999-04-16,0.796875
1999-04-19,0.796875
1999-04-20,0.78125
1999-04-21,0.773438
1999-04-22,0.78125
1999-04-23,0.789063
1999-04-26,0.78125
1999-04-27,0.78125
1999-04-28,0.804688
1999-04-29,0.832031
1999-04-30,0.839844
1999-05-03,0.828125
1999-05-04,0.898438
1999-05-05,0.890625
1999-05-06,0.882813
1999-05-07,0.84375
1999-05-10,0.789063
1999-05-11,0.773438
1999-05-12,0.789063
1999-05-13,0.820313
1999-05-14,0.8125
1999-05-17,0.820313
1999-05-18,0.839844
1999-05-19,0.933594
1999-05-20,0.980469
1999-05-21,1.003906
1999-05-24,1.003906
1999-05-25,1.015625
1999-05-26,1.003906
1999-05-27,0.984375
1999-05-28,0.984375
1999-06-01,0.992188
1999-06-02,0.984375
1999-06-03,0.988281
1999-06-04,0.992188
1999-06-07,1.011719
1999-06-08,1.0
1999-06-09,1.0234379999999998
1999-06-10,1.035156
1999-06-11,1.1015629999999998
1999-06-14,1.121094
1999-06-15,1.128906
1999-06-16,1.140625
1999-06-17,1.171875
1999-06-18,1.199219
1999-06-21,1.167969
1999-06-22,1.125
1999-06-23,1.125
1999-06-24,1.144531
1999-06-25,1.136719
1999-06-28,1.121094
1999-06-29,1.058594
1999-06-30,1.0546879999999998
1999-07-01,1.03125
1999-07-02,1.0234379999999998
1999-07-06,1.015625
1999-07-07,1.0
1999-07-08,1.019531
1999-07-09,1.0234379999999998
1999-07-12,1.0546879999999998
1999-07-13,1.058594
1999-07-14,1.0703129999999998
1999-07-15,1.074219
1999-07-16,1.066406
1999-07-19,1.0859379999999998
1999-07-20,1.0859379999999998
1999-07-21,1.089844
1999-07-22,1.1171879999999998
1999-07-23,1.1328129999999998
1999-07-26,1.171875
1999-07-27,1.2578129999999998
1999-07-28,1.375
1999-07-29,1.316406
1999-07-30,1.285156
1999-08-02,1.292969
1999-08-03,1.359375
1999-08-04,1.3125
1999-08-05,1.324219
1999-08-06,1.484375
1999-08-09,1.421875
1999-08-10,1.4140629999999998
1999-08-11,1.371094
1999-08-12,1.3359379999999998
1999-08-13,1.25
1999-08-16,1.214844
1999-08-17,1.21875
1999-08-18,1.234375
1999-08-19,1.234375
1999-08-20,1.2421879999999998
1999-08-23,1.2265629999999998
1999-08-24,1.2265629999999998
1999-08-25,1.199219
1999-08-26,1.167969
1999-08-27,1.1484379999999998
1999-08-30,1.144531
1999-08-31,1.171875
1999-09-01,1.21875
1999-09-02,1.214844
1999-09-03,1.21875
1999-09-07,1.222656
1999-09-08,1.2578129999999998
1999-09-09,1.246094
1999-09-10,1.2421879999999998
1999-09-13,1.2421879999999998
1999-09-14,1.207031
1999-09-15,1.203125
1999-09-16,1.2109379999999998
1999-09-17,1.21875
1999-09-20,1.1953129999999998
1999-09-21,1.191406
1999-09-22,1.1796879999999998
1999-09-23,1.171875
1999-09-24,1.1484379999999998
1999-09-27,1.125
1999-09-28,1.109375
1999-09-29,1.089844
1999-09-30,1.078125
1999-10-01,1.050781
1999-10-04,1.046875
1999-10-05,1.046875
1999-10-06,1.0
1999-10-07,0.921875
1999-10-08,0.976563
1999-10-11,1.046875
1999-10-12,1.027344
1999-10-13,1.0078129999999998
1999-10-14,1.0234379999999998
1999-10-15,0.980469
1999-10-18,0.957031
1999-10-19,0.96875
1999-10-20,0.992188
1999-10-21,0.992188
1999-10-22,0.992188
1999-10-25,1.003906
1999-10-26,1.1875
1999-10-27,1.144531
1999-10-28,1.128906
1999-10-29,1.191406
1999-11-01,1.175781
1999-11-02,1.171875
1999-11-03,1.175781
1999-11-04,1.191406
1999-11-05,1.2109379999999998
1999-11-08,1.199219
1999-11-09,1.203125
1999-11-10,1.1875
1999-11-11,1.1875
1999-11-12,1.1796879999999998
1999-11-15,1.1640629999999998
1999-11-16,1.1484379999999998
1999-11-17,1.128906
1999-11-18,1.128906
1999-11-19,1.1796879999999998
1999-11-22,1.2109379999999998
1999-11-23,1.140625
1999-11-24,1.1171879999999998
1999-11-26,1.136719
1999-11-29,1.113281
1999-11-30,1.09375
1999-12-01,1.0625
1999-12-02,1.0703129999999998
1999-12-03,1.171875
1999-12-06,1.1953129999999998
1999-12-07,1.203125
1999-12-08,1.2578129999999998
1999-12-09,1.265625
1999-12-10,1.375
1999-12-13,1.4140629999999998
1999-12-14,1.4375
1999-12-15,1.457031
1999-12-16,1.4375
1999-12-17,1.410156
1999-12-20,1.347656
1999-12-21,1.25
1999-12-22,1.1796879999999998
1999-12-23,1.1875
1999-12-27,1.1875
1999-12-28,1.1640629999999998
1999-12-29,1.1171879999999998
1999-12-30,1.1171879999999998
1999-12-31,1.1328129999999998
2000-01-03,1.1171879999999998
2000-01-04,1.1171879999999998
2000-01-05,1.1875
2000-01-06,1.246094
2000-01-07,1.2578129999999998
2000-01-10,1.253906
2000-01-11,1.25
2000-01-12,1.246094
2000-01-13,1.296875
2000-01-14,1.328125
2000-01-18,1.375
2000-01-19,1.40625
2000-01-20,1.449219
2000-01-21,1.4453129999999998
2000-01-24,1.4375
2000-01-25,1.535156
2000-01-26,1.5546879999999998
2000-01-27,1.550781
2000-01-28,1.5859379999999998
2000-01-31,1.648438
2000-02-01,1.625
2000-02-02,1.6875
2000-02-03,1.8125
2000-02-04,1.7539060000000002
2000-02-07,1.75
2000-02-08,1.757813
2000-02-09,2.015625
2000-02-10,2.179688
2000-02-11,2.203125
2000-02-14,2.175781
2000-02-15,2.03125
2000-02-16,1.921875
2000-02-17,1.9335939999999998
2000-02-18,1.9726560000000002
2000-02-22,1.9101560000000002
2000-02-23,1.945313
2000-02-24,1.96875
2000-02-25,1.984375
2000-02-28,1.9960939999999998
2000-02-29,1.976563
2000-03-01,1.96875
2000-03-02,1.9375
2000-03-03,2.015625
2000-03-06,2.070313
2000-03-07,2.082031
2000-03-08,2.027344
2000-03-09,2.039063
2000-03-10,1.9882810000000002
2000-03-13,1.96875
2000-03-14,1.8320310000000002
2000-03-15,1.875
2000-03-16,1.890625
2000-03-17,1.921875
2000-03-20,1.9492189999999998
2000-03-21,1.953125
2000-03-22,2.03125
2000-03-23,2.03125
2000-03-24,2.09375
2000-03-27,2.140625
2000-03-28,2.113281
2000-03-29,2.0625
2000-03-30,2.039063
2000-03-31,2.039063
2000-04-03,2.074219
2000-04-04,2.023438
2000-04-05,1.9414060000000002
2000-04-06,1.9257810000000002
2000-04-07,1.890625
2000-04-10,1.9570310000000002
2000-04-11,1.9960939999999998
2000-04-12,2.0625
2000-04-13,2.078125
2000-04-14,2.050781
2000-04-17,2.0625
2000-04-18,2.066406
2000-04-19,2.078125
2000-04-20,2.3125
2000-04-24,2.277344
2000-04-25,2.257813
2000-04-26,2.128906
2000-04-27,2.109375
2000-04-28,2.144531
2000-05-01,2.125
2000-05-02,2.089844
2000-05-03,2.109375
2000-05-04,2.117188
2000-05-05,2.089844
2000-05-08,2.0625
2000-05-09,2.0625
2000-05-10,2.050781
2000-05-11,2.140625
2000-05-12,2.25
2000-05-15,2.292969
2000-05-16,2.285156
2000-05-17,2.28125
2000-05-18,2.25
2000-05-19,2.132813
2000-05-22,2.09375
2000-05-23,2.078125
2000-05-24,2.082031
2000-05-25,2.003906
2000-05-26,2.03125
2000-05-30,2.042969
2000-05-31,2.0625
2000-06-01,2.046875
2000-06-02,2.0625
2000-06-05,2.101563
2000-06-06,2.121094
2000-06-07,2.132813
2000-06-08,2.195313
2000-06-09,2.171875
2000-06-12,2.226563
2000-06-13,2.25
2000-06-14,2.429688
2000-06-15,2.390625
2000-06-16,2.34375
2000-06-19,2.316406
2000-06-20,2.328125
2000-06-21,2.335938
2000-06-22,2.339844
2000-06-23,2.257813
2000-06-26,2.1875
2000-06-27,2.179688
2000-06-28,2.1875
2000-06-29,2.234375
2000-06-30,2.296875
2000-07-03,2.300781
2000-07-05,2.300781
2000-07-06,2.257813
2000-07-07,2.261719
2000-07-10,2.285156
2000-07-11,2.328125
2000-07-12,2.398438
2000-07-13,2.484375
2000-07-14,2.535156
2000-07-17,2.421875
2000-07-18,2.429688
2000-07-19,2.421875
2000-07-20,2.335938
2000-07-21,2.382813
2000-07-24,2.421875
2000-07-25,2.40625
2000-07-26,2.402344
2000-07-27,2.371094
2000-07-28,2.328125
2000-07-31,2.320313
2000-08-01,2.347656
2000-08-02,2.308594
2000-08-03,2.289063
2000-08-04,2.320313
2000-08-07,2.308594
2000-08-08,2.339844
2000-08-09,2.296875
2000-08-10,2.339844
2000-08-11,2.539063
2000-08-14,2.4375
2000-08-15,2.367188
2000-08-16,2.410156
2000-08-17,2.4375
2000-08-18,2.453125
2000-08-21,2.542969
2000-08-22,2.640625
2000-08-23,2.664063
2000-08-24,2.730469
2000-08-25,2.734375
2000-08-28,2.757813
2000-08-29,2.765625
2000-08-30,2.746094
2000-08-31,2.683594
2000-09-01,2.648438
2000-09-05,2.628906
2000-09-06,2.59375
2000-09-07,2.472656
2000-09-08,2.457031
2000-09-11,2.390625
2000-09-12,2.492188
2000-09-13,2.507813
2000-09-14,2.523438
2000-09-15,2.59375
2000-09-18,2.601563
2000-09-19,2.554688
2000-09-20,2.550781
2000-09-21,2.453125
2000-09-22,2.375
2000-09-25,2.433594
2000-09-26,2.234375
2000-09-27,2.199219
2000-09-28,2.097656
2000-09-29,2.085938
2000-10-02,2.0625
2000-10-03,2.039063
2000-10-04,1.96875
2000-10-05,1.9648439999999998
2000-10-06,1.976563
2000-10-09,1.96875
2000-10-10,1.953125
2000-10-11,1.96875
2000-10-12,1.960938
2000-10-13,1.9804689999999998
2000-10-16,1.976563
2000-10-17,1.9726560000000002
2000-10-18,1.953125
2000-10-19,2.070313
2000-10-20,2.125
2000-10-23,2.140625
2000-10-24,2.167969
2000-10-25,2.125
2000-10-26,2.152344
2000-10-27,2.15625
2000-10-30,2.148438
2000-10-31,2.171875
2000-11-01,2.214844
2000-11-02,2.226563
2000-11-03,2.21875
2000-11-06,2.210938
2000-11-07,2.203125
2000-11-08,2.203125
2000-11-09,2.214844
2000-11-10,2.183594
2000-11-13,2.113281
2000-11-14,2.105469
2000-11-15,2.101563
2000-11-16,2.089844
2000-11-17,2.023438
2000-11-20,2.023438
2000-11-21,2.054688
2000-11-22,2.042969
2000-11-24,2.019531
2000-11-27,1.953125
2000-11-28,1.96875
2000-11-29,1.9375
2000-11-30,1.859375
2000-12-01,1.898438
2000-12-04,1.992188
2000-12-05,2.035156
2000-12-06,2.003906
2000-12-07,2.199219
2000-12-08,2.261719
2000-12-11,2.25
2000-12-12,2.257813
2000-12-13,2.265625
2000-12-14,2.359375
2000-12-15,2.414063
2000-12-18,2.492188
2000-12-19,2.46875
2000-12-20,2.441406
2000-12-21,2.445313
2000-12-22,2.460938
2000-12-26,2.453125
2000-12-27,2.398438
2000-12-28,2.433594
2000-12-29,2.445313
2001-01-02,2.453125
2001-01-03,2.40625
2001-01-04,2.34375
2001-01-05,2.386719
2001-01-08,2.449219
2001-01-09,2.484375
2001-01-10,2.46875
2001-01-11,2.492188
2001-01-12,2.628906
2001-01-16,2.640625
2001-01-17,2.640625
2001-01-18,2.585938
2001-01-19,2.644531
2001-01-22,2.671875
2001-01-23,2.640625
2001-01-24,2.621094
2001-01-25,2.609375
2001-01-26,2.609375
2001-01-29,2.624375
2001-01-30,2.64
2001-01-31,2.625
2001-02-01,2.630625
2001-02-02,2.625625
2001-02-05,2.60625
2001-02-06,2.89
2001-02-07,2.846875
2001-02-08,2.859375
2001-02-09,2.75
2001-02-12,2.5625
2001-02-13,2.584375
2001-02-14,2.6125
2001-02-15,2.65625
2001-02-16,2.65625
2001-02-20,2.575
2001-02-21,2.595
2001-02-22,2.59375
2001-02-23,2.77
2001-02-26,2.8375
2001-02-27,2.843125
2001-02-28,2.75
2001-03-01,2.80625
2001-03-02,2.79375
2001-03-05,2.81875
2001-03-06,2.8375
2001-03-07,2.85125
2001-03-08,2.79625
2001-03-09,2.75
2001-03-12,2.58625
2001-03-13,2.55
2001-03-14,2.46875
2001-03-15,2.46875
2001-03-16,2.4225
2001-03-19,2.31
2001-03-20,2.40625
2001-03-21,2.41375
2001-03-22,2.29375
2001-03-23,2.3125
2001-03-26,2.375
2001-03-27,2.375
2001-03-28,2.36
2001-03-29,2.325
2001-03-30,2.26875
2001-04-02,2.245
2001-04-03,2.18125
2001-04-04,2.0
2001-04-05,1.9525
2001-04-06,1.825
2001-04-09,1.8125
2001-04-10,1.96125
2001-04-11,1.9125
2001-04-12,1.9125
2001-04-16,1.9075
2001-04-17,1.9175
2001-04-18,1.92375
2001-04-19,1.925
2001-04-20,1.9375
2001-04-23,1.9625
2001-04-24,1.9875
2001-04-25,2.02
2001-04-26,2.0625
2001-04-27,2.09125
2001-04-30,2.075
2001-05-01,1.76125
2001-05-02,1.78
2001-05-03,1.77
2001-05-04,1.745
2001-05-07,1.75
2001-05-08,1.78125
2001-05-09,1.7825
2001-05-10,1.975
2001-05-11,2.0425
2001-05-14,2.0475
2001-05-15,2.06375
2001-05-16,2.12625
2001-05-17,2.125
2001-05-18,2.1475
2001-05-21,2.12625
2001-05-22,2.16375
2001-05-23,2.1925
2001-05-24,2.2525
2001-05-25,2.2575
2001-05-29,2.23875
2001-05-30,2.02375
2001-05-31,1.87125
2001-06-01,2.12125
2001-06-04,2.035
2001-06-05,1.9625
2001-06-06,1.96
2001-06-07,1.9125
2001-06-08,1.93625
2001-06-11,1.93
2001-06-12,1.89625
2001-06-13,1.87375
2001-06-14,1.8325
2001-06-15,1.79625
2001-06-18,1.80625
2001-06-19,1.84125
2001-06-20,1.8625
2001-06-21,1.9125
2001-06-22,1.8375
2001-06-25,1.81125
2001-06-26,1.81125
2001-06-27,1.75
2001-06-28,1.7475
2001-06-29,1.74
2001-07-02,1.7325
2001-07-03,1.7
2001-07-05,1.77625
2001-07-06,1.76375
2001-07-09,1.7475
2001-07-10,1.65
2001-07-11,1.55875
2001-07-12,1.4875
2001-07-13,1.51125
2001-07-16,1.5175
2001-07-17,1.51125
2001-07-18,1.50125
2001-07-19,1.5175
2001-07-20,1.4875
2001-07-23,1.425
2001-07-24,1.3975
2001-07-25,1.34625
2001-07-26,1.4875
2001-07-27,1.475
2001-07-30,1.45875
2001-07-31,1.4625
2001-08-01,1.45125
2001-08-02,1.5
2001-08-03,1.54625
2001-08-06,1.59375
2001-08-07,1.59375
2001-08-08,1.6
2001-08-09,1.6275
2001-08-10,1.6625
2001-08-13,1.68625
2001-08-14,1.735
2001-08-15,1.72625
2001-08-16,1.73375
2001-08-17,1.7275
2001-08-20,1.63875
2001-08-21,1.63125
2001-08-22,1.66125
2001-08-23,1.645
2001-08-24,1.62375
2001-08-27,1.65125
2001-08-28,1.69625
2001-08-29,1.745
2001-08-30,1.7125
2001-08-31,1.75
2001-09-04,1.7625
2001-09-05,1.775
2001-09-06,1.7925
2001-09-07,1.79375
2001-09-10,1.78125
2001-09-17,1.625
2001-09-18,1.5425
2001-09-19,1.51375
2001-09-20,1.515
2001-09-21,1.5775
2001-09-24,1.54875
2001-09-25,1.52125
2001-09-26,1.525
2001-09-27,1.5125
2001-09-28,1.50625
2001-10-01,1.4675
2001-10-02,1.44375
2001-10-03,1.43625
2001-10-04,1.425
2001-10-05,1.4
2001-10-08,1.36875
2001-10-09,1.36625
2001-10-10,1.33125
2001-10-11,1.41625
2001-10-12,1.4625
2001-10-15,1.48125
2001-10-16,1.475
2001-10-17,1.4725
2001-10-18,1.445
2001-10-19,1.46
2001-10-22,1.45625
2001-10-23,1.4625
2001-10-24,1.4625
2001-10-25,1.46
2001-10-26,1.47
2001-10-29,1.44375
2001-10-30,1.3875
2001-10-31,1.43125
2001-11-01,1.39375
2001-11-02,1.4025
2001-11-05,1.4125
2001-11-06,1.4
2001-11-07,1.37375
2001-11-08,1.40625
2001-11-09,1.475
2001-11-12,1.45125
2001-11-13,1.44
2001-11-14,1.455
2001-11-15,1.46875
2001-11-16,1.5675
2001-11-19,1.64375
2001-11-20,1.665
2001-11-21,1.70875
2001-11-23,1.71875
2001-11-26,1.745
2001-11-27,1.7625
2001-11-28,1.75125
2001-11-29,1.765
2001-11-30,1.75375
2001-12-03,1.72
2001-12-04,1.66375
2001-12-05,1.71125
2001-12-06,1.7875
2001-12-07,1.575
2001-12-10,1.495
2001-12-11,1.49375
2001-12-12,1.53375
2001-12-13,1.53625
2001-12-14,1.575
2001-12-17,1.6
2001-12-18,1.6675
2001-12-19,1.675
2001-12-20,1.68875
2001-12-21,1.665
2001-12-24,1.65125
2001-12-26,1.70875
2001-12-27,1.71
2001-12-28,1.73125
2001-12-31,1.7925
2002-01-02,1.77875
2002-01-03,1.7725
2002-01-04,1.845
2002-01-07,1.8225
2002-01-08,1.85
2002-01-09,1.8625
2002-01-10,1.8
2002-01-11,1.77625
2002-01-14,1.825
2002-01-15,1.8875
2002-01-16,1.95875
2002-01-17,1.98375
2002-01-18,2.00125
2002-01-22,1.94375
2002-01-23,1.97625
2002-01-24,1.9625
2002-01-25,2.0
2002-01-28,1.97
2002-01-29,2.00875
2002-01-30,1.95625
2002-01-31,1.93625
2002-02-01,1.93125
2002-02-04,1.8125
2002-02-05,1.78125
2002-02-06,1.75375
2002-02-07,1.89125
2002-02-08,2.00625
2002-02-11,2.04375
2002-02-12,2.0575
2002-02-13,2.1125
2002-02-14,2.1125
2002-02-15,2.115
2002-02-19,2.1125
2002-02-20,2.11875
2002-02-21,2.1025
2002-02-22,2.04875
2002-02-25,2.0375
2002-02-26,2.01875
2002-02-27,2.0375
2002-02-28,2.09375
2002-03-01,2.11375
2002-03-04,2.125
2002-03-05,2.13
2002-03-06,2.15625
2002-03-07,2.155
2002-03-08,2.12875
2002-03-11,2.1275
2002-03-12,2.08
2002-03-13,2.04
2002-03-14,2.03125
2002-03-15,2.0
2002-03-18,2.0125
2002-03-19,2.0375
2002-03-20,2.05625
2002-03-21,2.1375
2002-03-22,2.13375
2002-03-25,2.13875
2002-03-26,2.14375
2002-03-27,2.15625
2002-03-28,2.16875
2002-04-01,2.125
2002-04-02,2.15625
2002-04-03,2.15375
2002-04-04,2.155
2002-04-05,2.14375
2002-04-08,2.15625
2002-04-09,2.18625
2002-04-10,2.1975
2002-04-11,2.18125
2002-04-12,2.18
2002-04-15,2.2375
2002-04-16,2.28625
2002-04-17,2.3625
2002-04-18,2.4
2002-04-19,2.4125
2002-04-22,2.3575
2002-04-23,2.34375
2002-04-24,2.3425
2002-04-25,2.3225
2002-04-26,2.3075
2002-04-29,2.28125
2002-04-30,2.325
2002-05-01,2.3
2002-05-02,2.375
2002-05-03,2.37375
2002-05-06,2.3625
2002-05-07,2.32875
2002-05-08,2.33875
2002-05-09,2.3775
2002-05-10,2.525
2002-05-13,2.73125
2002-05-14,2.725
2002-05-15,2.7125
2002-05-16,2.7125
2002-05-17,2.70375
2002-05-20,2.725
2002-05-21,2.725
2002-05-22,2.71125
2002-05-23,2.73625
2002-05-24,2.7375
2002-05-28,2.8
2002-05-29,2.78
2002-05-30,2.79875
2002-05-31,2.85
2002-06-03,2.81875
2002-06-04,2.825
2002-06-05,2.95125
2002-06-06,2.935
2002-06-07,2.88125
2002-06-10,2.86875
2002-06-11,2.83125
2002-06-12,2.80125
2002-06-13,2.755
2002-06-14,2.9375
2002-06-17,2.975
2002-06-18,2.99875
2002-06-19,3.01125
2002-06-20,2.92625
2002-06-21,2.925
2002-06-24,2.8875
2002-06-25,2.925
2002-06-26,2.88375
2002-06-27,2.875
2002-06-28,2.8175
2002-07-01,2.8575
2002-07-02,2.805
2002-07-03,2.73625
2002-07-05,2.7225
2002-07-08,2.8
2002-07-09,2.81125
2002-07-10,2.7875
2002-07-11,2.71375
2002-07-12,2.6925
2002-07-15,2.50375
2002-07-16,2.48125
2002-07-17,2.45625
2002-07-18,2.45875
2002-07-19,2.39
2002-07-22,2.325
2002-07-23,2.20375
2002-07-24,2.1875
2002-07-25,2.18125
2002-07-26,2.195
2002-07-29,2.28625
2002-07-30,2.28875
2002-07-31,2.325
2002-08-01,2.375
2002-08-02,2.3625
2002-08-05,2.2875
2002-08-06,2.36875
2002-08-07,2.42625
2002-08-08,2.56375
2002-08-09,2.65875
2002-08-12,2.6
2002-08-13,2.59625
2002-08-14,2.65
2002-08-15,2.815
2002-08-16,2.75
2002-08-19,2.71125
2002-08-20,2.71125
2002-08-21,2.74375
2002-08-22,2.76
2002-08-23,2.73875
2002-08-26,2.76125
2002-08-27,2.775
2002-08-28,2.76
2002-08-29,2.74125
2002-08-30,2.74375
2002-09-03,2.63
2002-09-04,2.69625
2002-09-05,2.71
2002-09-06,2.82125
2002-09-09,2.77875
2002-09-10,2.74125
2002-09-11,2.7325
2002-09-12,2.6825
2002-09-13,2.7
2002-09-16,2.695
2002-09-17,2.72125
2002-09-18,2.6925
2002-09-19,2.67125
2002-09-20,2.675
2002-09-23,2.62375
2002-09-24,2.6125
2002-09-25,2.63125
2002-09-26,2.6225
2002-09-27,2.6
2002-09-30,2.625
2002-10-01,2.65
2002-10-02,2.5975
2002-10-03,2.55625
2002-10-04,2.5175
2002-10-07,2.5075
2002-10-08,2.52875
2002-10-09,2.455
2002-10-10,2.43125
2002-10-11,2.45875
2002-10-14,2.47
2002-10-15,2.48375
2002-10-16,2.55
2002-10-17,2.5925
2002-10-18,2.6075
2002-10-21,2.59375
2002-10-22,2.59375
2002-10-23,2.60375
2002-10-24,2.59625
2002-10-25,2.655
2002-10-28,2.70625
2002-10-29,2.69375
2002-10-30,2.725
2002-10-31,2.7625
2002-11-01,2.75625
2002-11-04,2.78125
2002-11-05,2.75875
2002-11-06,2.7275
2002-11-07,2.715
2002-11-08,2.69375
2002-11-11,2.6425
2002-11-12,2.625
2002-11-13,2.675
2002-11-14,2.75
2002-11-15,2.7
2002-11-18,2.675
2002-11-19,2.6375
2002-11-20,2.6125
2002-11-21,2.6025
2002-11-22,2.4525
2002-11-25,2.5
2002-11-26,2.54375
2002-11-27,2.6325
2002-11-29,2.7425
2002-12-02,2.7875
2002-12-03,2.83875
2002-12-04,2.92375
2002-12-05,2.8825
2002-12-06,2.86125
2002-12-09,2.8525
2002-12-10,2.93125
2002-12-11,2.92375
2002-12-12,3.01875
2002-12-13,2.97
2002-12-16,2.965
2002-12-17,2.98125
2002-12-18,2.88125
2002-12-19,2.90125
2002-12-20,2.9075
2002-12-23,2.915
2002-12-24,2.87875
2002-12-26,2.92
2002-12-27,2.85625
2002-12-30,2.925
2002-12-31,2.92625
2003-01-02,2.96875
2003-01-03,3.0125
2003-01-06,3.11875
2003-01-07,3.18
2003-01-08,3.18375
2003-01-09,3.17875
2003-01-10,3.20375
2003-01-13,3.16
2003-01-14,3.14
2003-01-15,3.17625
2003-01-16,3.175
2003-01-17,3.17875
2003-01-21,3.145
