Date,ENLC
2004-06-25,13.97
2004-06-28,13.533334
2004-06-29,13.4
2004-06-30,13.366667000000001
2004-07-01,13.39
2004-07-02,13.366667000000001
2004-07-06,13.436666
2004-07-07,13.616667000000001
2004-07-08,13.393332999999998
2004-07-09,13.34
2004-07-12,13.573334
2004-07-13,13.653334
2004-07-14,13.793332999999999
2004-07-15,13.766666
2004-07-16,13.75
2004-07-19,13.763333
2004-07-20,13.673333
2004-07-21,13.41
2004-07-22,13.206667000000001
2004-07-23,12.916667
2004-07-26,13.063334
2004-07-27,13.28
2004-07-28,13.266666
2004-07-29,13.333332999999998
2004-07-30,13.326667
2004-08-02,13.33
2004-08-03,13.186666
2004-08-04,12.966666
2004-08-05,12.693334
2004-08-06,12.273334
2004-08-09,12.366667
2004-08-10,12.916667
2004-08-11,12.89
2004-08-12,12.64
2004-08-13,12.72
2004-08-16,12.77
2004-08-17,12.643333
2004-08-18,12.573334
2004-08-19,12.646666999999999
2004-08-20,12.226666
2004-08-23,12.416667
2004-08-24,12.456667
2004-08-25,12.4
2004-08-26,12.273334
2004-08-27,12.313334
2004-08-30,12.266666
2004-08-31,12.416667
2004-09-01,12.496667
2004-09-02,12.506667
2004-09-03,12.4
2004-09-07,12.333333
2004-09-08,12.516666
2004-09-09,12.253333
2004-09-10,12.333333
2004-09-13,12.08
2004-09-14,12.09
2004-09-15,12.263333
2004-09-16,12.333333
2004-09-17,12.28
2004-09-20,12.283334
2004-09-21,12.276667
2004-09-22,12.333333
2004-09-23,12.463333
2004-09-24,12.85
2004-09-27,13.646667
2004-09-28,13.513333
2004-09-29,13.5
2004-09-30,13.7
2004-10-01,13.993332999999998
2004-10-04,13.866667000000001
2004-10-05,13.753333
2004-10-06,13.8
2004-10-07,13.8
2004-10-08,13.86
2004-10-11,13.76
2004-10-12,13.98
2004-10-13,13.116667000000001
2004-10-14,13.036667
2004-10-15,13.256667000000002
2004-10-18,13.486667
2004-10-19,13.733334
2004-10-20,13.6
2004-10-21,13.616667000000001
2004-10-22,13.736667
2004-10-25,13.666667000000002
2004-10-26,13.69
2004-10-27,13.683333
2004-10-28,13.916667000000002
2004-10-29,14.0
2004-11-01,14.156667
2004-11-02,14.0
2004-11-03,14.113334
2004-11-04,13.97
2004-11-05,13.796667000000001
2004-11-08,13.516666
2004-11-09,13.503333
2004-11-10,13.526667000000002
2004-11-11,13.44
2004-11-12,13.416667000000002
2004-11-15,13.41
2004-11-16,13.316667
2004-11-17,13.433333
2004-11-18,13.43
2004-11-19,13.63
2004-11-22,13.69
2004-11-23,14.166667000000002
2004-11-24,14.283334
2004-11-26,14.333332999999998
2004-11-29,14.696667000000001
2004-11-30,13.423333
2004-12-01,13.333332999999998
2004-12-02,13.333332999999998
2004-12-03,13.333332999999998
2004-12-06,13.333332999999998
2004-12-07,13.26
2004-12-08,13.5
2004-12-09,13.5
2004-12-10,13.496667
2004-12-13,13.333332999999998
2004-12-14,13.533334
2004-12-15,13.476666
2004-12-16,13.713332999999999
2004-12-17,13.99
2004-12-20,13.466666
2004-12-21,13.663332999999998
2004-12-22,13.473332999999998
2004-12-23,13.5
2004-12-27,13.483334
2004-12-28,13.5
2004-12-29,13.48
2004-12-30,13.833332999999998
2004-12-31,13.966666
2005-01-03,13.5
2005-01-04,13.593333
2005-01-05,13.506667000000002
2005-01-06,13.506667000000002
2005-01-07,13.533334
2005-01-10,13.823334
2005-01-11,13.99
2005-01-12,14.093333
2005-01-13,13.963332999999999
2005-01-14,13.79
2005-01-18,13.903334
2005-01-19,13.906667
2005-01-20,13.963332999999999
2005-01-21,13.9
2005-01-24,13.81
2005-01-25,13.406667
2005-01-26,13.556666
2005-01-27,13.706667000000001
2005-01-28,13.75
2005-01-31,13.766666
2005-02-01,13.7
2005-02-02,13.783334
2005-02-03,13.713332999999999
2005-02-04,13.5
2005-02-07,13.333332999999998
2005-02-08,13.583332999999998
2005-02-09,13.63
2005-02-10,13.506667000000002
2005-02-11,13.56
2005-02-14,13.566667
2005-02-15,13.983334
2005-02-16,14.23
2005-02-17,13.853333
2005-02-18,13.996667
2005-02-22,13.83
2005-02-23,13.803332999999999
2005-02-24,13.91
2005-02-25,13.936666
2005-02-28,13.833332999999998
2005-03-01,13.983334
2005-03-02,13.97
2005-03-03,14.03
2005-03-04,14.3
2005-03-07,14.333332999999998
2005-03-08,14.333332999999998
2005-03-09,14.346666
2005-03-10,14.316667
2005-03-11,14.166667000000002
2005-03-14,14.223332999999998
2005-03-15,14.336667000000002
2005-03-16,14.35
2005-03-17,14.45
2005-03-18,14.613334
2005-03-21,14.666667000000002
2005-03-22,14.4
2005-03-23,14.256667000000002
2005-03-24,14.276667000000002
2005-03-28,14.226666
2005-03-29,14.266666
2005-03-30,14.333332999999998
2005-03-31,14.59
2005-04-01,14.93
2005-04-04,15.09
2005-04-05,15.563334
2005-04-06,15.913332999999998
2005-04-07,15.96
2005-04-08,16.013334
2005-04-11,15.5
2005-04-12,15.49
2005-04-13,15.346666
2005-04-14,15.183333
2005-04-15,14.6
2005-04-18,14.47
2005-04-19,15.2
2005-04-20,14.86
2005-04-21,15.163332999999998
2005-04-22,14.726666
2005-04-25,15.066667
2005-04-26,14.863334
2005-04-27,14.893332999999998
2005-04-28,14.606667000000002
2005-04-29,14.87
2005-05-02,15.033334
2005-05-03,14.74
2005-05-04,15.44
2005-05-05,15.396667
2005-05-06,15.21
2005-05-09,15.51
2005-05-10,15.15
2005-05-11,14.81
2005-05-12,14.966666
2005-05-13,14.833332999999998
2005-05-16,14.96
2005-05-17,14.423333
2005-05-18,14.873332999999999
2005-05-19,15.5
2005-05-20,14.633332999999999
2005-05-23,14.403334
2005-05-24,14.466666
2005-05-25,14.403334
2005-05-26,14.883332999999999
2005-05-27,15.253333
2005-05-31,15.26
2005-06-01,15.116667000000001
2005-06-02,15.216666
2005-06-03,15.096666
2005-06-06,15.213332999999999
2005-06-07,15.2
2005-06-08,15.233334
2005-06-09,15.176666
2005-06-10,15.056666
2005-06-13,15.076667
2005-06-14,15.053332999999999
2005-06-15,15.0
2005-06-16,15.036667000000001
2005-06-17,15.04
2005-06-20,14.88
2005-06-21,14.87
2005-06-22,14.87
2005-06-23,14.906667
2005-06-24,15.616667000000001
2005-06-27,15.933333
2005-06-28,15.973332999999998
2005-06-29,15.98
2005-06-30,16.1
2005-07-01,16.536667
2005-07-05,17.370001000000002
2005-07-06,17.546667000000003
2005-07-07,17.726667000000003
2005-07-08,17.513334
2005-07-11,17.5
2005-07-12,17.446667
2005-07-13,17.5
2005-07-14,17.083334
2005-07-15,17.166666
2005-07-18,17.25
2005-07-19,17.893333
2005-07-20,17.913334
2005-07-21,18.049999
2005-07-22,18.870001000000002
2005-07-25,18.806667
2005-07-26,19.236666
2005-07-27,19.283333
2005-07-28,19.583334
2005-07-29,19.799999
2005-08-01,20.233334
2005-08-02,20.469998999999998
2005-08-03,19.833334
2005-08-04,19.466667
2005-08-05,18.616667
2005-08-08,19.58
2005-08-09,20.9
2005-08-10,21.506666
2005-08-11,22.016666
2005-08-12,21.993334
2005-08-15,21.950001
2005-08-16,20.976667000000003
2005-08-17,20.67
2005-08-18,20.423334
2005-08-19,20.99
2005-08-22,20.746666
2005-08-23,20.799999
2005-08-24,20.816668
2005-08-25,20.629998999999998
2005-08-26,20.543332999999997
2005-08-29,20.466667
2005-08-30,21.053333
2005-08-31,21.266666
2005-09-01,21.450001
2005-09-02,20.886667000000003
2005-09-06,21.416666
2005-09-07,21.366667
2005-09-08,21.213333
2005-09-09,21.243334
2005-09-12,21.126667
2005-09-13,20.67
2005-09-14,20.66
2005-09-15,20.666666
2005-09-16,20.833334
2005-09-19,21.093334
2005-09-20,21.139999
2005-09-21,20.85
2005-09-22,20.096666
2005-09-23,20.23
2005-09-26,21.086666
2005-09-27,20.863332999999997
2005-09-28,20.700001
2005-09-29,21.25
2005-09-30,21.32
2005-10-03,21.24
2005-10-04,20.66
2005-10-05,20.193333
2005-10-06,19.196667
2005-10-07,20.546667000000003
2005-10-10,20.523332999999997
2005-10-11,21.083334
2005-10-12,21.6
2005-10-13,20.883333
2005-10-14,20.700001
2005-10-17,21.006666
2005-10-18,20.646667
2005-10-19,21.33
2005-10-20,21.236666
2005-10-21,21.443333
2005-10-24,21.963333
2005-10-25,21.99
2005-10-26,21.473333
2005-10-27,21.623333
2005-10-28,21.933332
2005-10-31,22.07
2005-11-01,21.833334
2005-11-02,22.0
2005-11-03,22.75
2005-11-04,22.726667000000003
2005-11-07,21.886667000000003
2005-11-08,22.166666
2005-11-09,22.360001
2005-11-10,22.383333
2005-11-11,21.9
2005-11-14,21.876667
2005-11-15,21.696667
2005-11-16,21.74
2005-11-17,21.913334
2005-11-18,21.723333
2005-11-21,21.556667
2005-11-22,21.773332999999997
2005-11-23,21.836666
2005-11-25,21.76
2005-11-28,21.85
2005-11-29,21.6
2005-11-30,21.790001
2005-12-01,21.726667000000003
2005-12-02,21.573334
2005-12-05,21.27
2005-12-06,21.136667000000003
2005-12-07,21.006666
2005-12-08,20.816668
2005-12-09,20.66
2005-12-12,20.713333
2005-12-13,20.736666
2005-12-14,20.99
2005-12-15,20.82
2005-12-16,21.043332999999997
2005-12-19,20.879998999999998
2005-12-20,20.783333
2005-12-21,21.040001
2005-12-22,21.083334
2005-12-23,21.326666
2005-12-27,20.950001
2005-12-28,21.196667
2005-12-29,21.143333
2005-12-30,21.02
2006-01-03,22.120001000000002
2006-01-04,21.586666
2006-01-05,22.01
2006-01-06,22.206667000000003
2006-01-09,22.133333
2006-01-10,22.646667
2006-01-11,23.959999
2006-01-12,24.666666
2006-01-13,24.959999
2006-01-17,25.166666
2006-01-18,25.013334
2006-01-19,25.370001000000002
2006-01-20,25.406666
2006-01-23,25.616667
2006-01-24,26.116667
2006-01-25,25.809998999999998
2006-01-26,26.396666999999997
2006-01-27,26.903334
2006-01-30,26.73
2006-01-31,26.74
2006-02-01,26.91
2006-02-02,26.93
2006-02-03,27.129998999999998
2006-02-06,27.68
2006-02-07,27.063334
2006-02-08,26.966666999999998
2006-02-09,26.776667
2006-02-10,26.743334
2006-02-13,26.696666999999998
2006-02-14,26.65
2006-02-15,26.233334000000003
2006-02-16,26.673334000000004
2006-02-17,26.610001
2006-02-21,26.513334000000004
2006-02-22,26.74
2006-02-23,26.67
2006-02-24,26.950001
2006-02-27,26.943333000000003
2006-02-28,26.523333
2006-03-01,26.896666999999997
2006-03-02,27.073334000000003
2006-03-03,26.936666
2006-03-06,26.863333
2006-03-07,26.666665999999996
2006-03-08,26.683332
2006-03-09,26.726667
2006-03-10,27.083334000000004
2006-03-13,26.893333000000002
2006-03-14,26.783333000000002
2006-03-15,26.333334000000004
2006-03-16,26.683332
2006-03-17,26.586665999999997
2006-03-20,26.216666999999998
2006-03-21,25.846666
2006-03-22,24.826666
2006-03-23,24.443333
2006-03-24,24.59
2006-03-27,24.803333
2006-03-28,24.799999
2006-03-29,25.053333
2006-03-30,25.440001000000002
2006-03-31,25.816668
2006-04-03,25.299999
2006-04-04,25.793332999999997
2006-04-05,25.883333
2006-04-06,25.833334
2006-04-07,25.700001
2006-04-10,25.0
2006-04-11,24.4
2006-04-12,24.176666
2006-04-13,24.6
2006-04-17,24.376667
2006-04-18,24.676666
2006-04-19,24.950001
2006-04-20,24.926666
2006-04-21,25.040001
2006-04-24,25.120001000000002
2006-04-25,24.870001000000002
2006-04-26,24.91
2006-04-27,24.656666
2006-04-28,24.4
2006-05-01,24.453332999999997
2006-05-02,25.833334
2006-05-03,26.276667
2006-05-04,26.466666999999998
2006-05-05,25.993334
2006-05-08,27.496665999999998
2006-05-09,28.063334
2006-05-10,28.366667
2006-05-11,27.23
2006-05-12,26.466666999999998
2006-05-15,26.336665999999997
2006-05-16,27.01
2006-05-17,26.413334000000003
2006-05-18,27.17
2006-05-19,28.333334000000004
2006-05-22,28.266665999999997
2006-05-23,29.030001000000002
2006-05-24,28.9
2006-05-25,29.99
2006-05-26,30.083334000000004
2006-05-30,30.303333000000002
2006-05-31,30.09
2006-06-01,30.166665999999996
2006-06-02,30.716666999999998
2006-06-05,30.120001000000002
2006-06-06,30.256666
2006-06-07,30.266665999999997
2006-06-08,30.24
2006-06-09,29.443333000000003
2006-06-12,28.790001
2006-06-13,28.026667
2006-06-14,28.416665999999996
2006-06-15,29.863333
2006-06-16,30.059998999999998
2006-06-19,29.280001000000002
2006-06-20,29.363333
2006-06-21,29.073334000000003
2006-06-22,29.766665999999997
2006-06-23,30.353333000000003
2006-06-26,30.530001000000002
2006-06-27,30.556666999999997
2006-06-28,30.506666
2006-06-29,31.333334000000004
2006-06-30,31.693333000000003
2006-07-03,32.389998999999996
2006-07-05,32.443333
2006-07-06,31.870001000000002
2006-07-07,31.27
2006-07-10,31.43
2006-07-11,31.633333
2006-07-12,30.889999
2006-07-13,30.056666999999997
2006-07-14,29.77
2006-07-17,29.753334000000002
2006-07-18,30.153334
2006-07-19,31.4
2006-07-20,31.123333000000002
2006-07-21,30.473333
2006-07-24,31.346666
2006-07-25,31.916665999999996
2006-07-26,32.153332
2006-07-27,32.203334999999996
2006-07-28,32.416668
2006-07-31,32.903332
2006-08-01,33.233334
2006-08-02,32.506668
2006-08-03,33.056667
2006-08-04,32.533333
2006-08-07,32.103333
2006-08-08,31.43
2006-08-09,30.086665999999997
2006-08-10,31.443333000000003
2006-08-11,31.23
2006-08-14,30.059998999999998
2006-08-15,30.063334
2006-08-16,29.833334000000004
2006-08-17,29.793333
2006-08-18,29.966666999999998
2006-08-21,30.58
2006-08-22,30.703333
2006-08-23,30.426665999999997
2006-08-24,30.633333
2006-08-25,30.613333
2006-08-28,30.333334000000004
2006-08-29,30.693333000000003
2006-08-30,30.233334000000003
2006-08-31,30.733334000000003
2006-09-01,30.219998999999998
2006-09-05,29.99
2006-09-06,29.586665999999997
2006-09-07,29.5
2006-09-08,29.01
2006-09-11,28.43
2006-09-12,28.969998999999998
2006-09-13,30.163334000000003
2006-09-14,29.93
2006-09-15,29.746665999999998
2006-09-18,30.166665999999996
2006-09-19,29.996665999999998
2006-09-20,29.84
2006-09-21,29.809998999999998
2006-09-22,29.426665999999997
2006-09-25,29.233334000000003
2006-09-26,29.486665999999996
2006-09-27,29.406665999999998
2006-09-28,29.633333
2006-09-29,29.856666999999998
2006-10-02,29.083334000000004
2006-10-03,28.763334000000004
2006-10-04,29.360001
2006-10-05,29.743334
2006-10-06,30.23
2006-10-09,29.950001
2006-10-10,30.036666999999998
2006-10-11,30.236665999999996
2006-10-12,30.633333
2006-10-13,31.466666999999998
2006-10-16,32.139998999999996
2006-10-17,32.349998
2006-10-18,32.119999
2006-10-19,32.470001
2006-10-20,32.176666
2006-10-23,31.709999
2006-10-24,32.400002
2006-10-25,32.369999
2006-10-26,32.709998999999996
2006-10-27,32.133334999999995
2006-10-30,31.98
2006-10-31,31.993334
2006-11-01,31.836665999999997
2006-11-02,32.283333
2006-11-03,32.326668
2006-11-06,32.193333
2006-11-07,32.583332
2006-11-08,32.426666
2006-11-09,31.993334
2006-11-10,32.150002
2006-11-13,32.366665000000005
2006-11-14,32.639998999999996
2006-11-15,32.766666
2006-11-16,32.666668
2006-11-17,32.103333
2006-11-20,32.59
2006-11-21,32.113335
2006-11-22,31.9
2006-11-24,32.076668
2006-11-27,31.883333
2006-11-28,31.873333000000002
2006-11-29,32.466667
2006-11-30,32.353333
2006-12-01,32.363335
2006-12-04,32.48
2006-12-05,32.323334
2006-12-06,32.266666
2006-12-07,32.033333
2006-12-08,31.913334000000003
2006-12-11,32.103333
2006-12-12,31.856666999999998
2006-12-13,31.886667
2006-12-14,32.246666
2006-12-15,32.450001
2006-12-18,31.459999
2006-12-19,31.639999
2006-12-20,31.040001
2006-12-21,30.690001000000002
2006-12-22,30.82
2006-12-26,30.6
2006-12-27,31.0
2006-12-28,30.879998999999998
2006-12-29,31.690001000000002
2007-01-03,32.32
2007-01-04,32.599998
2007-01-05,32.0
2007-01-08,31.98
2007-01-09,32.27
2007-01-10,32.009997999999996
2007-01-11,32.169998
2007-01-12,32.389998999999996
2007-01-16,31.959999
2007-01-17,31.91
2007-01-18,31.65
2007-01-19,31.93
2007-01-22,32.0
2007-01-23,32.369999
2007-01-24,32.779999
2007-01-25,32.150002
2007-01-26,32.5
2007-01-29,32.299999
2007-01-30,32.279999
2007-01-31,32.779999
2007-02-01,33.540001000000004
2007-02-02,33.459998999999996
2007-02-05,33.419998
2007-02-06,32.91
2007-02-07,32.700001
2007-02-08,32.849998
2007-02-09,32.02
2007-02-12,31.549999
2007-02-13,31.24
2007-02-14,31.290001
2007-02-15,31.049999
2007-02-16,31.33
2007-02-20,31.75
2007-02-21,31.889999
2007-02-22,31.98
2007-02-23,32.200001
2007-02-26,32.75
2007-02-27,32.310001
2007-02-28,32.450001
2007-03-01,32.310001
2007-03-02,30.09
2007-03-05,29.530001000000002
2007-03-06,29.02
2007-03-07,27.98
2007-03-08,28.15
2007-03-09,28.059998999999998
2007-03-12,28.049999
2007-03-13,27.629998999999998
2007-03-14,28.0
2007-03-15,27.85
2007-03-16,27.450001
2007-03-19,27.809998999999998
2007-03-20,27.73
2007-03-21,27.91
2007-03-22,28.139999
2007-03-23,29.82
2007-03-26,29.290001
2007-03-27,29.01
2007-03-28,29.15
2007-03-29,29.049999
2007-03-30,28.75
2007-04-02,28.459999
2007-04-03,28.24
2007-04-04,28.459999
2007-04-05,28.5
2007-04-09,29.040001
2007-04-10,29.25
2007-04-11,28.809998999999998
2007-04-12,28.700001
2007-04-13,28.940001000000002
2007-04-16,29.34
2007-04-17,29.1
2007-04-18,29.059998999999998
2007-04-19,29.030001000000002
2007-04-20,29.32
2007-04-23,29.469998999999998
2007-04-24,29.49
2007-04-25,29.85
2007-04-26,29.99
2007-04-27,29.73
2007-04-30,30.049999
2007-05-01,30.23
2007-05-02,30.4
2007-05-03,30.9
2007-05-04,30.58
2007-05-07,30.870001000000002
2007-05-08,30.860001
2007-05-09,30.799999
2007-05-10,30.290001
2007-05-11,30.049999
2007-05-14,30.01
2007-05-15,29.75
2007-05-16,29.59
2007-05-17,29.610001
2007-05-18,29.700001
2007-05-21,30.09
2007-05-22,30.459999
2007-05-23,30.5
2007-05-24,30.25
2007-05-25,30.07
2007-05-29,30.07
2007-05-30,30.08
2007-05-31,29.969998999999998
2007-06-01,30.030001000000002
2007-06-04,30.0
2007-06-05,29.73
2007-06-06,29.620001000000002
2007-06-07,28.889999
2007-06-08,28.799999
2007-06-11,29.0
2007-06-12,28.639999
2007-06-13,29.6
2007-06-14,29.68
2007-06-15,29.85
2007-06-18,29.49
2007-06-19,29.559998999999998
2007-06-20,28.99
2007-06-21,28.780001000000002
2007-06-22,28.9
2007-06-25,28.889999
2007-06-26,28.860001
2007-06-27,29.370001000000002
2007-06-28,28.9
2007-06-29,28.73
2007-07-02,29.0
2007-07-03,29.0
2007-07-05,28.950001
2007-07-06,29.139999
2007-07-09,30.15
2007-07-10,29.790001
2007-07-11,29.629998999999998
2007-07-12,30.190001000000002
2007-07-13,30.040001
2007-07-16,30.26
2007-07-17,30.18
2007-07-18,30.73
2007-07-19,30.379998999999998
2007-07-20,30.0
2007-07-23,29.799999
2007-07-24,29.719998999999998
2007-07-25,29.959999
2007-07-26,29.51
2007-07-27,29.120001000000002
2007-07-30,29.1
2007-07-31,28.91
2007-08-01,29.51
2007-08-02,29.51
2007-08-03,29.139999
2007-08-06,30.01
2007-08-07,32.259997999999996
2007-08-08,34.0
2007-08-09,34.82
2007-08-10,33.259997999999996
2007-08-13,32.27
2007-08-14,32.259997999999996
2007-08-15,30.709999
2007-08-16,31.190001000000002
2007-08-17,32.23
2007-08-20,31.959999
2007-08-21,31.870001000000002
2007-08-22,31.790001
2007-08-23,31.440001000000002
2007-08-24,31.75
2007-08-27,31.360001
2007-08-28,30.91
2007-08-29,31.870001000000002
2007-08-30,32.139998999999996
2007-08-31,32.84
2007-09-04,34.23
2007-09-05,34.16
2007-09-06,35.950001
2007-09-07,35.540001000000004
2007-09-10,35.669998
2007-09-11,35.490002000000004
2007-09-12,35.279999
2007-09-13,34.880001
2007-09-14,34.959998999999996
2007-09-17,34.91
2007-09-18,35.73
2007-09-19,36.919998
2007-09-20,37.27
2007-09-21,38.029999
2007-09-24,37.950001
2007-09-25,37.669998
2007-09-26,37.540001000000004
2007-09-27,37.810001
2007-09-28,37.91
2007-10-01,38.91
2007-10-02,39.279999
2007-10-03,37.889998999999996
2007-10-04,38.560001
2007-10-05,38.549999
2007-10-08,38.34
2007-10-09,38.07
2007-10-10,38.02
2007-10-11,37.970001
2007-10-12,38.0
2007-10-15,38.16
2007-10-16,38.25
2007-10-17,38.16
2007-10-18,38.240002000000004
2007-10-19,36.290001000000004
2007-10-22,36.310001
2007-10-23,37.049999
2007-10-24,37.439999
2007-10-25,37.82
2007-10-26,38.040001000000004
2007-10-29,38.060001
2007-10-30,37.0
2007-10-31,36.869999
2007-11-01,35.43
2007-11-02,36.57
2007-11-05,36.68
2007-11-06,37.130001
2007-11-07,35.689999
2007-11-08,35.830002
2007-11-09,35.889998999999996
2007-11-12,35.18
2007-11-13,35.77
2007-11-14,35.759997999999996
2007-11-15,35.380001
2007-11-16,35.630001
2007-11-19,35.290001000000004
2007-11-20,35.549999
2007-11-21,35.209998999999996
2007-11-23,35.990002000000004
2007-11-26,35.330002
2007-11-27,35.549999
2007-11-28,36.0
2007-11-29,35.810001
2007-11-30,35.900002
2007-12-03,35.950001
2007-12-04,35.32
2007-12-05,35.689999
2007-12-06,35.849998
2007-12-07,35.950001
2007-12-10,36.07
2007-12-11,35.799999
2007-12-12,36.560001
2007-12-13,36.650002
2007-12-14,36.040001000000004
2007-12-17,35.849998
2007-12-18,36.73
2007-12-19,37.110001000000004
2007-12-20,37.360001000000004
2007-12-21,38.27
2007-12-24,38.0
2007-12-26,37.93
2007-12-27,37.650002
2007-12-28,37.799999
2007-12-31,37.240002000000004
2008-01-02,37.369999
2008-01-03,36.23
2008-01-04,35.049999
2008-01-07,35.380001
2008-01-08,34.82
2008-01-09,34.68
2008-01-10,34.5
2008-01-11,33.349998
2008-01-14,33.82
2008-01-15,32.990002000000004
2008-01-16,32.950001
2008-01-17,32.98
2008-01-18,33.240002000000004
2008-01-22,33.060001
2008-01-23,33.48
2008-01-24,33.25
2008-01-25,33.02
2008-01-28,33.540001000000004
2008-01-29,33.27
2008-01-30,32.860001000000004
2008-01-31,32.740002000000004
2008-02-01,33.400002
2008-02-04,33.75
2008-02-05,32.91
2008-02-06,33.0
2008-02-07,33.07
2008-02-08,32.900002
2008-02-11,33.119999
2008-02-12,32.619999
2008-02-13,32.84
2008-02-14,33.0
2008-02-15,32.77
2008-02-19,33.189999
2008-02-20,32.970001
2008-02-21,32.41
2008-02-22,32.790001000000004
2008-02-25,34.43
2008-02-26,34.889998999999996
2008-02-27,34.509997999999996
2008-02-28,35.439999
2008-02-29,35.75
2008-03-03,35.779999
2008-03-04,35.599998
2008-03-05,35.529999
2008-03-06,34.439999
2008-03-07,34.650002
2008-03-10,33.75
2008-03-11,34.32
2008-03-12,34.16
2008-03-13,33.619999
2008-03-14,32.849998
2008-03-17,31.549999
2008-03-18,32.990002000000004
2008-03-19,32.0
2008-03-20,32.07
2008-03-24,32.700001
2008-03-25,33.330002
2008-03-26,33.32
2008-03-27,33.060001
2008-03-28,33.330002
2008-03-31,33.950001
2008-04-01,34.709998999999996
2008-04-02,35.419998
2008-04-03,36.189999
2008-04-04,35.529999
2008-04-07,35.779999
2008-04-08,36.790001000000004
2008-04-09,35.27
2008-04-10,35.099998
2008-04-11,33.970001
2008-04-14,33.860001000000004
2008-04-15,34.150002
2008-04-16,34.290001000000004
2008-04-17,33.990002000000004
2008-04-18,34.0
2008-04-21,34.299999
2008-04-22,33.93
2008-04-23,33.790001000000004
2008-04-24,33.540001000000004
2008-04-25,33.709998999999996
2008-04-28,33.970001
2008-04-29,34.450001
2008-04-30,34.610001000000004
2008-05-01,34.73
2008-05-02,35.049999
2008-05-05,34.990002000000004
2008-05-06,35.740002000000004
2008-05-07,34.57
2008-05-08,34.700001
2008-05-09,34.939999
2008-05-12,34.810001
2008-05-13,34.860001000000004
2008-05-14,35.139998999999996
2008-05-15,35.23
2008-05-16,35.07
2008-05-19,34.959998999999996
2008-05-20,35.57
2008-05-21,34.91
2008-05-22,35.040001000000004
2008-05-23,34.700001
2008-05-27,34.290001000000004
2008-05-28,34.34
2008-05-29,34.790001000000004
2008-05-30,34.130001
2008-06-02,34.25
2008-06-03,34.279999
2008-06-04,33.73
2008-06-05,34.650002
2008-06-06,33.990002000000004
2008-06-09,34.619999
2008-06-10,34.25
2008-06-11,35.02
2008-06-12,34.950001
2008-06-13,35.470001
2008-06-16,35.689999
2008-06-17,35.52
2008-06-18,35.029999
2008-06-19,34.360001000000004
2008-06-20,34.169998
2008-06-23,34.48
2008-06-24,33.970001
2008-06-25,34.82
