Date,CDW
2014-07-21,31.110001
2014-07-22,31.17
2014-07-23,31.18
2014-07-24,31.34
2014-07-25,31.01
2014-07-28,31.0
2014-07-29,31.120001000000002
2014-07-30,31.280001000000002
2014-07-31,30.889999
2014-08-01,30.98
2014-08-04,30.74
2014-08-05,31.02
2014-08-06,31.110001
2014-08-07,30.639999
2014-08-08,30.85
2014-08-11,31.040001
2014-08-12,31.27
2014-08-13,31.639999
2014-08-14,31.940001000000002
2014-08-15,32.07
2014-08-18,32.689999
2014-08-19,33.0
2014-08-20,32.900002
2014-08-21,33.16
2014-08-22,33.119999
2014-08-25,33.240002000000004
2014-08-26,33.48
2014-08-27,33.369999
2014-08-28,32.950001
2014-08-29,33.040001000000004
2014-09-02,33.139998999999996
2014-09-03,31.690001000000002
2014-09-04,31.370001000000002
2014-09-05,31.66
2014-09-08,31.639999
2014-09-09,31.42
2014-09-10,31.360001
2014-09-11,31.23
2014-09-12,31.379998999999998
2014-09-15,30.82
2014-09-16,31.0
2014-09-17,31.33
2014-09-18,31.780001000000002
2014-09-19,31.809998999999998
2014-09-22,31.299999
2014-09-23,30.49
2014-09-24,30.969998999999998
2014-09-25,30.34
2014-09-26,30.57
2014-09-29,30.65
2014-09-30,31.049999
2014-10-01,30.360001
2014-10-02,30.1
2014-10-03,30.719998999999998
2014-10-06,30.57
2014-10-07,30.139999
2014-10-08,30.16
2014-10-09,29.799999
2014-10-10,29.01
2014-10-13,28.360001
2014-10-14,28.42
2014-10-15,28.43
2014-10-16,28.25
2014-10-17,29.049999
2014-10-20,28.950001
2014-10-21,29.790001
2014-10-22,29.52
2014-10-23,29.879998999999998
2014-10-24,29.959999
2014-10-27,29.870001000000002
2014-10-28,30.34
2014-10-29,30.0
2014-10-30,30.129998999999998
2014-10-31,30.84
2014-11-03,31.059998999999998
2014-11-04,31.040001
2014-11-05,31.33
2014-11-06,32.48
2014-11-07,32.59
2014-11-10,32.75
2014-11-11,32.59
2014-11-12,32.470001
2014-11-13,32.57
2014-11-14,32.950001
2014-11-17,32.869999
2014-11-18,33.240002000000004
2014-11-19,32.900002
2014-11-20,32.91
2014-11-21,33.509997999999996
2014-11-24,34.91
2014-11-25,34.919998
2014-11-26,35.080002
2014-11-28,35.080002
2014-12-01,34.43
2014-12-02,34.389998999999996
2014-12-03,33.580002
2014-12-04,34.139998999999996
2014-12-05,34.360001000000004
2014-12-08,33.950001
2014-12-09,34.150002
2014-12-10,34.0
2014-12-11,34.110001000000004
2014-12-12,34.330002
2014-12-15,33.209998999999996
2014-12-16,33.259997999999996
2014-12-17,33.880001
2014-12-18,34.66
2014-12-19,34.860001000000004
2014-12-22,35.080002
2014-12-23,35.610001000000004
2014-12-24,35.75
2014-12-26,35.919998
2014-12-29,35.73
2014-12-30,35.34
2014-12-31,35.169998
2015-01-02,34.860001000000004
2015-01-05,34.490002000000004
2015-01-06,33.990002000000004
2015-01-07,34.700001
2015-01-08,35.57
2015-01-09,35.709998999999996
2015-01-12,35.709998999999996
2015-01-13,36.279999
2015-01-14,35.509997999999996
2015-01-15,35.380001
2015-01-16,35.77
2015-01-20,35.509997999999996
2015-01-21,35.450001
2015-01-22,35.740002000000004
2015-01-23,35.740002000000004
2015-01-26,35.689999
2015-01-27,34.610001000000004
2015-01-28,34.57
2015-01-29,34.759997999999996
2015-01-30,34.259997999999996
2015-02-02,34.27
2015-02-03,35.27
2015-02-04,35.130001
2015-02-05,35.459998999999996
2015-02-06,35.98
2015-02-09,36.049999
2015-02-10,36.400002
2015-02-11,35.990002000000004
2015-02-12,36.400002
2015-02-13,37.029999
2015-02-17,37.689999
2015-02-18,37.939999
2015-02-19,37.790001000000004
2015-02-20,37.75
2015-02-23,37.98
2015-02-24,38.09
2015-02-25,38.029999
2015-02-26,38.169998
2015-02-27,37.630001
2015-03-02,38.0
2015-03-03,38.18
2015-03-04,38.029999
2015-03-05,37.75
2015-03-06,37.389998999999996
2015-03-09,37.310001
2015-03-10,36.380001
2015-03-11,36.099998
2015-03-12,35.57
2015-03-13,35.950001
2015-03-16,36.34
2015-03-17,36.259997999999996
2015-03-18,36.740002000000004
2015-03-19,37.32
2015-03-20,37.77
2015-03-23,37.98
2015-03-24,37.830002
2015-03-25,37.369999
2015-03-26,36.970001
2015-03-27,37.82
2015-03-30,37.75
2015-03-31,37.240002000000004
2015-04-01,36.740002000000004
2015-04-02,36.669998
2015-04-06,36.919998
2015-04-07,37.18
2015-04-08,37.950001
2015-04-09,38.369999
2015-04-10,38.419998
2015-04-13,38.470001
2015-04-14,38.029999
2015-04-15,38.459998999999996
2015-04-16,38.189999
2015-04-17,37.830002
2015-04-20,38.310001
2015-04-21,38.720001
2015-04-22,38.93
2015-04-23,39.02
2015-04-24,38.869999
2015-04-27,38.73
2015-04-28,38.73
2015-04-29,38.59
2015-04-30,38.32
2015-05-01,38.669998
2015-05-04,38.82
2015-05-05,38.869999
2015-05-06,38.639998999999996
2015-05-07,36.970001
2015-05-08,36.700001
2015-05-11,36.709998999999996
2015-05-12,36.93
2015-05-13,36.990002000000004
2015-05-14,37.369999
2015-05-15,37.580002
2015-05-18,37.540001000000004
2015-05-19,36.77
2015-05-20,36.720001
2015-05-21,37.099998
2015-05-22,37.029999
2015-05-26,36.419998
2015-05-27,36.869999
2015-05-28,36.950001
2015-05-29,37.099998
2015-06-01,37.0
2015-06-02,36.880001
2015-06-03,36.970001
2015-06-04,36.48
2015-06-05,36.580002
2015-06-08,36.400002
2015-06-09,36.580002
2015-06-10,37.099998
2015-06-11,36.869999
2015-06-12,36.720001
2015-06-15,36.59
2015-06-16,36.43
2015-06-17,36.700001
2015-06-18,37.439999
2015-06-19,36.799999
2015-06-22,36.970001
2015-06-23,37.099998
2015-06-24,36.509997999999996
2015-06-25,36.470001
2015-06-26,35.299999
2015-06-29,34.580002
2015-06-30,34.279999
2015-07-01,34.650002
2015-07-02,34.450001
2015-07-06,34.119999
2015-07-07,34.389998999999996
2015-07-08,33.84
2015-07-09,33.740002000000004
2015-07-10,33.939999
2015-07-13,34.380001
2015-07-14,34.82
2015-07-15,34.310001
2015-07-16,34.400002
2015-07-17,34.150002
2015-07-20,33.990002000000004
2015-07-21,33.73
2015-07-22,34.200001
2015-07-23,34.23
2015-07-24,33.610001000000004
2015-07-27,33.310001
2015-07-28,34.5
2015-07-29,35.049999
2015-07-30,35.439999
2015-07-31,35.93
2015-08-03,38.630001
2015-08-04,39.099998
2015-08-05,39.720001
2015-08-06,39.330002
2015-08-07,38.91
2015-08-10,39.290001000000004
2015-08-11,39.389998999999996
2015-08-12,38.900002
2015-08-13,38.82
2015-08-14,39.18
2015-08-17,39.73
2015-08-18,39.450001
2015-08-19,39.450001
2015-08-20,38.66
2015-08-21,38.25
2015-08-24,37.41
2015-08-25,37.549999
2015-08-26,39.48
2015-08-27,40.099998
2015-08-28,39.970001
2015-08-31,39.75
2015-09-01,38.41
2015-09-02,38.790001000000004
2015-09-03,39.25
2015-09-04,38.700001
2015-09-08,40.299999
2015-09-09,40.400002
2015-09-10,40.75
2015-09-11,41.099998
2015-09-14,41.060001
2015-09-15,41.560001
2015-09-16,41.82
2015-09-17,41.279999
2015-09-18,40.830002
2015-09-21,40.560001
2015-09-22,40.330002
2015-09-23,40.470001
2015-09-24,40.59
2015-09-25,40.779999
2015-09-28,39.330002
2015-09-29,39.82
2015-09-30,40.860001000000004
2015-10-01,41.009997999999996
2015-10-02,40.59
2015-10-05,41.77
2015-10-06,41.830002
2015-10-07,42.599998
2015-10-08,42.560001
2015-10-09,42.73
2015-10-12,43.040001000000004
2015-10-13,43.450001
2015-10-14,43.349998
2015-10-15,43.57
2015-10-16,43.950001
2015-10-19,44.16
2015-10-20,44.0
2015-10-21,43.709998999999996
2015-10-22,44.880001
2015-10-23,44.830002
2015-10-26,44.330002
2015-10-27,44.25
2015-10-28,44.860001000000004
2015-10-29,44.740002000000004
2015-10-30,44.689999
2015-11-02,44.639998999999996
2015-11-03,44.459998999999996
2015-11-04,45.93
2015-11-05,46.259997999999996
2015-11-06,43.619999
2015-11-09,42.759997999999996
2015-11-10,42.939999
2015-11-11,43.0
2015-11-12,42.610001000000004
2015-11-13,41.950001
2015-11-16,42.68
2015-11-17,44.09
2015-11-18,44.150002
2015-11-19,45.200001
2015-11-20,45.099998
2015-11-23,44.860001000000004
2015-11-24,44.150002
2015-11-25,44.220001
2015-11-27,44.150002
2015-11-30,43.169998
2015-12-01,44.169998
2015-12-02,43.619999
2015-12-03,43.470001
2015-12-04,44.619999
2015-12-07,44.099998
2015-12-08,44.299999
2015-12-09,43.509997999999996
2015-12-10,43.860001000000004
2015-12-11,42.82
2015-12-14,42.68
2015-12-15,43.130001
2015-12-16,43.790001000000004
2015-12-17,42.689999
2015-12-18,42.41
2015-12-21,42.34
2015-12-22,42.799999
2015-12-23,42.77
2015-12-24,42.959998999999996
2015-12-28,42.470001
2015-12-29,43.34
2015-12-30,43.240002000000004
2015-12-31,42.040001000000004
2016-01-04,40.950001
2016-01-05,40.93
2016-01-06,41.25
2016-01-07,39.689999
2016-01-08,39.650002
2016-01-11,39.84
2016-01-12,40.139998999999996
2016-01-13,37.950001
2016-01-14,37.82
2016-01-15,37.09
2016-01-19,37.240002000000004
2016-01-20,37.049999
2016-01-21,37.630001
2016-01-22,38.349998
2016-01-25,37.950001
2016-01-26,38.419998
2016-01-27,37.66
2016-01-28,37.310001
2016-01-29,38.450001
2016-02-01,38.189999
2016-02-02,37.349998
2016-02-03,37.52
2016-02-04,37.610001000000004
2016-02-05,36.220001
2016-02-08,35.310001
2016-02-09,35.41
2016-02-10,34.759997999999996
2016-02-11,33.689999
2016-02-12,34.310001
2016-02-16,36.259997999999996
2016-02-17,37.130001
2016-02-18,37.52
2016-02-19,38.200001
2016-02-22,38.959998999999996
2016-02-23,38.740002000000004
2016-02-24,38.900002
2016-02-25,39.220001
2016-02-26,38.810001
2016-02-29,39.580002
2016-03-01,40.349998
2016-03-02,39.790001000000004
2016-03-03,40.849998
2016-03-04,40.830002
2016-03-07,40.790001000000004
2016-03-08,40.439999
2016-03-09,40.540001000000004
2016-03-10,40.150002
2016-03-11,40.639998999999996
2016-03-14,40.82
2016-03-15,41.220001
2016-03-16,41.150002
2016-03-17,40.900002
2016-03-18,41.299999
2016-03-21,41.130001
2016-03-22,41.400002
2016-03-23,40.669998
2016-03-24,40.610001000000004
2016-03-28,40.700001
2016-03-29,41.5
2016-03-30,41.509997999999996
2016-03-31,41.5
2016-04-01,41.759997999999996
2016-04-04,41.439999
2016-04-05,41.259997999999996
2016-04-06,42.16
2016-04-07,41.66
2016-04-08,41.560001
2016-04-11,41.619999
2016-04-12,41.630001
2016-04-13,42.240002000000004
2016-04-14,42.049999
2016-04-15,42.07
2016-04-18,42.540001000000004
2016-04-19,42.860001000000004
2016-04-20,42.380001
2016-04-21,42.18
2016-04-22,42.09
2016-04-25,40.169998
2016-04-26,40.82
2016-04-27,40.860001000000004
2016-04-28,40.119999
2016-04-29,38.5
2016-05-02,38.43
2016-05-03,38.34
2016-05-04,40.66
2016-05-05,40.48
2016-05-06,40.52
2016-05-09,40.810001
2016-05-10,41.580002
2016-05-11,41.5
2016-05-12,41.619999
2016-05-13,41.349998
2016-05-16,42.09
2016-05-17,41.540001000000004
2016-05-18,42.080002
2016-05-19,42.209998999999996
2016-05-20,42.689999
2016-05-23,41.860001000000004
2016-05-24,41.860001000000004
2016-05-25,41.970001
2016-05-26,41.869999
2016-05-27,41.959998999999996
2016-05-31,42.560001
2016-06-01,42.610001000000004
2016-06-02,42.650002
2016-06-03,42.720001
2016-06-06,42.459998999999996
2016-06-07,42.599998
2016-06-08,43.0
2016-06-09,42.889998999999996
2016-06-10,42.810001
2016-06-13,42.43
2016-06-14,42.43
2016-06-15,42.400002
2016-06-16,40.799999
2016-06-17,40.52
2016-06-20,41.130001
2016-06-21,41.439999
2016-06-22,41.369999
2016-06-23,41.73
2016-06-24,39.689999
2016-06-27,39.290001000000004
2016-06-28,39.639998999999996
2016-06-29,39.720001
2016-06-30,40.080002
2016-07-01,40.299999
2016-07-05,39.849998
2016-07-06,39.990002000000004
2016-07-07,39.959998999999996
2016-07-08,40.43
2016-07-11,40.91
2016-07-12,41.0
2016-07-13,40.970001
2016-07-14,41.209998999999996
2016-07-15,41.25
2016-07-18,41.360001000000004
2016-07-19,41.630001
2016-07-20,42.419998
2016-07-21,42.369999
2016-07-22,42.259997999999996
2016-07-25,42.619999
2016-07-26,42.66
2016-07-27,42.610001000000004
2016-07-28,42.689999
2016-07-29,42.93
2016-08-01,43.02
2016-08-02,42.630001
2016-08-03,44.220001
2016-08-04,44.299999
2016-08-05,44.73
2016-08-08,44.990002000000004
2016-08-09,45.849998
2016-08-10,45.700001
2016-08-11,45.52
2016-08-12,45.290001000000004
2016-08-15,45.32
2016-08-16,44.59
2016-08-17,44.509997999999996
2016-08-18,44.900002
2016-08-19,44.869999
2016-08-22,45.07
2016-08-23,44.950001
2016-08-24,44.950001
2016-08-25,44.830002
2016-08-26,44.240002000000004
2016-08-29,44.580002
2016-08-30,44.830002
2016-08-31,44.650002
2016-09-01,44.360001000000004
2016-09-02,44.77
2016-09-06,45.009997999999996
2016-09-07,45.049999
2016-09-08,44.740002000000004
2016-09-09,43.689999
2016-09-12,44.279999
2016-09-13,43.880001
2016-09-14,44.029999
2016-09-15,44.630001
2016-09-16,44.900002
2016-09-19,45.639998999999996
2016-09-20,45.900002
2016-09-21,46.549999
2016-09-22,47.34
2016-09-23,46.279999
2016-09-26,45.610001000000004
2016-09-27,45.669998
2016-09-28,45.669998
2016-09-29,45.290001000000004
2016-09-30,45.73
2016-10-03,45.619999
2016-10-04,45.919998
2016-10-05,45.720001
2016-10-06,45.509997999999996
2016-10-07,45.110001000000004
2016-10-10,44.990002000000004
2016-10-11,44.27
2016-10-12,44.650002
2016-10-13,44.669998
2016-10-14,44.32
2016-10-17,44.189999
2016-10-18,44.279999
2016-10-19,44.16
2016-10-20,44.099998
2016-10-21,44.299999
2016-10-24,44.93
2016-10-25,44.77
2016-10-26,44.98
2016-10-27,44.779999
2016-10-28,44.830002
2016-10-31,44.91
2016-11-01,45.150002
2016-11-02,43.860001000000004
2016-11-03,44.009997999999996
2016-11-04,43.73
2016-11-07,45.279999
2016-11-08,44.57
2016-11-09,44.48
2016-11-10,44.490002000000004
2016-11-11,46.490002000000004
2016-11-14,48.779999
2016-11-15,49.200001
2016-11-16,50.650002
2016-11-17,51.959998999999996
2016-11-18,51.43
2016-11-21,51.77
2016-11-22,51.220001
2016-11-23,51.360001000000004
2016-11-25,51.84
2016-11-28,51.700001
2016-11-29,51.779999
2016-11-30,51.240002000000004
2016-12-01,52.84
2016-12-02,52.84
2016-12-05,52.75
2016-12-06,53.389998999999996
2016-12-07,54.360001000000004
2016-12-08,55.400002
2016-12-09,53.43
2016-12-12,53.049999
2016-12-13,53.419998
2016-12-14,53.09
2016-12-15,53.360001000000004
2016-12-16,52.849998
2016-12-19,52.880001
2016-12-20,53.43
2016-12-21,52.959998999999996
2016-12-22,52.009997999999996
2016-12-23,53.029999
2016-12-27,53.310001
2016-12-28,52.759997999999996
2016-12-29,52.689999
2016-12-30,52.09
2017-01-03,51.540001000000004
2017-01-04,52.380001
2017-01-05,51.869999
2017-01-06,51.689999
2017-01-09,51.169998
2017-01-10,52.240002000000004
2017-01-11,52.959998999999996
2017-01-12,52.740002000000004
2017-01-13,53.220001
2017-01-17,52.689999
2017-01-18,52.419998
2017-01-19,52.009997999999996
2017-01-20,52.02
2017-01-23,51.450001
2017-01-24,51.700001
2017-01-25,51.75
2017-01-26,51.720001
2017-01-27,51.48
2017-01-30,51.040001000000004
2017-01-31,51.509997999999996
2017-02-01,52.880001
2017-02-02,52.810001
2017-02-03,53.349998
2017-02-06,53.400002
2017-02-07,56.93
2017-02-08,57.16
2017-02-09,58.299999
2017-02-10,58.709998999999996
2017-02-13,59.259997999999996
2017-02-14,59.380001
2017-02-15,59.25
2017-02-16,58.830002
2017-02-17,59.990002000000004
2017-02-21,59.639998999999996
2017-02-22,59.91
2017-02-23,59.32
2017-02-24,59.380001
2017-02-27,59.41
2017-02-28,58.900002
2017-03-01,59.779999
2017-03-02,59.669998
2017-03-03,59.34
2017-03-06,59.48
2017-03-07,59.48
2017-03-08,59.16
2017-03-09,59.540001000000004
2017-03-10,59.200001
2017-03-13,59.27
2017-03-14,59.419998
2017-03-15,60.049999
2017-03-16,60.599998
2017-03-17,60.360001000000004
2017-03-20,59.73
2017-03-21,57.950001
2017-03-22,58.060001
2017-03-23,58.09
2017-03-24,57.630001
2017-03-27,56.939999
2017-03-28,56.860001000000004
2017-03-29,56.98
2017-03-30,57.380001
2017-03-31,57.709998999999996
2017-04-03,57.650002
2017-04-04,57.900002
2017-04-05,57.279999
2017-04-06,57.970001
2017-04-07,57.939999
2017-04-10,57.639998999999996
2017-04-11,57.52
2017-04-12,56.709998999999996
2017-04-13,56.779999
2017-04-17,57.139998999999996
2017-04-18,57.400002
2017-04-19,57.650002
2017-04-20,58.18
2017-04-21,57.759997999999996
2017-04-24,58.790001000000004
2017-04-25,59.330002
2017-04-26,59.73
2017-04-27,59.810001
2017-04-28,59.09
2017-05-01,59.259997999999996
2017-05-02,59.040001000000004
2017-05-03,58.799999
2017-05-04,59.16
2017-05-05,58.759997999999996
2017-05-08,59.029999
2017-05-09,59.48
2017-05-10,59.759997999999996
2017-05-11,59.91
2017-05-12,58.73
2017-05-15,59.009997999999996
2017-05-16,59.57
2017-05-17,58.84
2017-05-18,56.5
2017-05-19,57.09
2017-05-22,57.450001
2017-05-23,57.669998
2017-05-24,58.48
2017-05-25,59.389998999999996
2017-05-26,59.330002
2017-05-30,59.369999
2017-05-31,60.18
2017-06-01,61.119999
2017-06-02,61.240002000000004
2017-06-05,61.240002000000004
2017-06-06,61.389998999999996
2017-06-07,62.02
2017-06-08,62.639998999999996
2017-06-09,60.790001000000004
2017-06-12,60.98
2017-06-13,61.560001
2017-06-14,61.66
2017-06-15,62.060001
2017-06-16,61.939999
2017-06-19,62.529999
2017-06-20,62.889998999999996
2017-06-21,62.77
2017-06-22,63.169998
2017-06-23,65.220001
2017-06-26,64.650002
2017-06-27,62.900002
2017-06-28,63.41
2017-06-29,62.869999
2017-06-30,62.529999
2017-07-03,62.759997999999996
2017-07-05,62.990002000000004
2017-07-06,61.23
2017-07-07,62.360001000000004
2017-07-10,62.630001
2017-07-11,63.23
2017-07-12,63.450001
2017-07-13,63.349998
2017-07-14,63.560001
2017-07-17,63.720001
2017-07-18,63.59
2017-07-19,64.059998
2017-07-20,63.669998
2017-07-21,63.52
2017-07-24,63.509997999999996
2017-07-25,63.799999
2017-07-26,63.93
2017-07-27,63.360001000000004
2017-07-28,63.369999
2017-07-31,63.43
2017-08-01,63.970001
2017-08-02,63.82
2017-08-03,64.349998
2017-08-04,63.299999
2017-08-07,63.810001
2017-08-08,63.830002
2017-08-09,62.91
2017-08-10,60.779999
2017-08-11,61.060001
2017-08-14,62.200001
2017-08-15,61.68
2017-08-16,61.869999
2017-08-17,61.439999
2017-08-18,60.389998999999996
2017-08-21,60.23
2017-08-22,60.790001000000004
2017-08-23,61.080002
2017-08-24,61.43
2017-08-25,62.150002
2017-08-28,61.369999
2017-08-29,61.580002
2017-08-30,62.41
2017-08-31,63.419998
2017-09-01,62.07
2017-09-05,60.369999
2017-09-06,59.860001000000004
2017-09-07,59.310001
2017-09-08,58.959998999999996
2017-09-11,59.939999
2017-09-12,60.52
2017-09-13,61.310001
2017-09-14,61.669998
2017-09-15,61.889998999999996
2017-09-18,62.799999
2017-09-19,62.849998
2017-09-20,62.810001
2017-09-21,62.68
2017-09-22,64.199997
2017-09-25,63.700001
2017-09-26,64.599998
2017-09-27,65.220001
2017-09-28,66.220001
2017-09-29,66.0
2017-10-02,68.32
2017-10-03,68.849998
2017-10-04,69.699997
2017-10-05,69.290001
2017-10-06,69.639999
2017-10-09,70.279999
2017-10-10,70.300003
2017-10-11,69.040001
2017-10-12,68.949997
2017-10-13,68.08000200000001
2017-10-16,68.290001
2017-10-17,68.540001
2017-10-18,68.650002
2017-10-19,68.389999
2017-10-20,69.620003
2017-10-23,69.559998
2017-10-24,69.959999
2017-10-25,69.160004
2017-10-26,69.300003
2017-10-27,69.599998
2017-10-30,69.309998
2017-10-31,70.0
2017-11-01,68.91999799999999
2017-11-02,70.0
2017-11-03,70.040001
2017-11-06,70.199997
2017-11-07,68.349998
2017-11-08,67.849998
2017-11-09,67.160004
2017-11-10,67.260002
2017-11-13,67.739998
2017-11-14,67.16999799999999
2017-11-15,65.760002
2017-11-16,66.41999799999999
2017-11-17,66.110001
2017-11-20,66.75
2017-11-21,66.410004
2017-11-22,66.300003
2017-11-24,66.370003
2017-11-27,66.449997
2017-11-28,69.41999799999999
2017-11-29,68.910004
2017-11-30,70.010002
2017-12-01,69.139999
2017-12-04,70.139999
2017-12-05,69.410004
2017-12-06,68.43
2017-12-07,69.019997
2017-12-08,69.760002
2017-12-11,70.269997
2017-12-12,70.190002
2017-12-13,69.599998
2017-12-14,67.599998
2017-12-15,68.449997
2017-12-18,70.08000200000001
2017-12-19,70.019997
2017-12-20,70.400002
2017-12-21,69.089996
2017-12-22,69.199997
2017-12-26,68.989998
2017-12-27,69.599998
2017-12-28,69.910004
2017-12-29,69.489998
