Date,DISCA
2006-01-05,7.818089
2006-01-06,7.843638
2006-01-09,7.818089
2006-01-10,7.833417999999999
2006-01-11,7.807869
2006-01-12,7.797649000000001
2006-01-13,7.77721
2006-01-17,7.899847
2006-01-18,7.899847
2006-01-19,7.925396000000001
2006-01-20,7.828309
2006-01-23,7.874298
2006-01-24,7.874298
2006-01-25,7.833417999999999
2006-01-26,7.869186999999999
2006-01-27,7.925396000000001
2006-01-30,7.843638
2006-01-31,7.746550999999999
2006-02-01,7.6647929999999995
2006-02-02,7.450178999999999
2006-02-03,7.445069
2006-02-06,7.434849000000001
2006-02-07,7.378641
2006-02-08,7.639244000000001
2006-02-09,7.562596000000001
2006-02-10,7.4093
2006-02-13,7.3990800000000005
2006-02-14,7.38375
2006-02-15,7.3990800000000005
2006-02-16,7.491058
2006-02-17,7.41441
2006-02-21,7.3939699999999995
2006-02-22,7.4246300000000005
2006-02-23,7.4195199999999994
2006-02-24,7.3684210000000006
2006-02-27,7.583035000000001
2006-02-28,7.460399000000001
2006-03-01,7.531936999999999
2006-03-02,7.41441
2006-03-03,7.3939699999999995
2006-03-06,7.388861
2006-03-07,7.342872
2006-03-08,7.2713339999999995
2006-03-09,7.2764429999999996
2006-03-10,7.332652
2006-03-13,7.4195199999999994
2006-03-14,7.542155999999999
2006-03-15,7.639244000000001
2006-03-16,7.506386999999999
2006-03-17,7.455289
2006-03-20,7.40419
2006-03-21,7.3939699999999995
2006-03-22,7.342872
2006-03-23,7.496167999999999
2006-03-24,7.3939699999999995
2006-03-27,7.434849000000001
2006-03-28,7.434849000000001
2006-03-29,7.608584
2006-03-30,7.639244000000001
2006-03-31,7.6647929999999995
2006-04-03,7.644353
2006-04-04,7.726111
2006-04-05,7.680123
2006-04-06,7.680123
2006-04-07,7.659683
2006-04-10,7.583035000000001
2006-04-11,7.526827000000001
2006-04-12,7.5472660000000005
2006-04-13,7.450178999999999
2006-04-17,7.378641
2006-04-18,7.445069
2006-04-19,7.460399000000001
2006-04-20,7.506386999999999
2006-04-21,7.5166070000000005
2006-04-24,7.475728
2006-04-25,7.455289
2006-04-26,7.4246300000000005
2006-04-27,7.588145
2006-04-28,7.613695
2006-05-01,7.669903
2006-05-02,7.526827000000001
2006-05-03,7.378641
2006-05-04,7.3990800000000005
2006-05-05,7.363311
2006-05-08,7.3684210000000006
2006-05-09,7.358202
2006-05-10,7.291772999999999
2006-05-11,7.291772999999999
2006-05-12,7.1538070000000005
2006-05-15,7.312212
2006-05-16,7.358202
2006-05-17,7.1844660000000005
2006-05-18,7.0618300000000005
2006-05-19,7.0618300000000005
2006-05-22,6.985181
2006-05-23,7.02095
2006-05-24,7.072049000000001
2006-05-25,7.072049000000001
2006-05-26,7.087378999999999
2006-05-30,7.077159
2006-05-31,7.087378999999999
2006-06-01,7.256003999999999
2006-06-02,7.347981
2006-06-05,7.1538070000000005
2006-06-06,7.1538070000000005
2006-06-07,7.066939
2006-06-08,7.056719
2006-06-09,7.0362800000000005
2006-06-12,7.04139
2006-06-13,7.102708
2006-06-14,7.092488
2006-06-15,7.445069
2006-06-16,7.286663000000001
2006-06-19,7.332652
2006-06-20,7.373531
2006-06-21,7.465508
2006-06-22,7.3019929999999995
2006-06-23,7.291772999999999
2006-06-26,7.347981
2006-06-27,7.2713339999999995
2006-06-28,7.342872
2006-06-29,7.588145
2006-06-30,7.475728
2006-07-03,7.531936999999999
2006-07-05,7.429739
2006-07-06,7.363311
2006-07-07,7.291772999999999
2006-07-10,7.225345
2006-07-11,7.210014999999999
2006-07-12,7.174246000000001
2006-07-13,7.169136999999999
2006-07-14,7.092488
2006-07-17,7.02095
2006-07-18,6.995400999999999
2006-07-19,6.990291
2006-07-20,6.934083
2006-07-21,6.903424
2006-07-24,6.903424
2006-07-25,6.964742
2006-07-26,6.918753
2006-07-27,6.898314
2006-07-28,6.888094000000001
2006-07-31,6.806336
2006-08-01,6.780786999999999
2006-08-02,6.9085339999999995
2006-08-03,6.928972999999999
2006-08-04,6.959632000000001
2006-08-07,7.077159
2006-08-08,6.944303
2006-08-09,6.770567
2006-08-10,6.9085339999999995
2006-08-11,7.174246000000001
2006-08-14,7.066939
2006-08-15,7.250894000000001
2006-08-16,7.235564999999999
2006-08-17,7.363311
2006-08-18,7.2764429999999996
2006-08-21,7.296883
2006-08-22,7.266224
2006-08-23,7.204905999999999
2006-08-24,7.1538070000000005
2006-08-25,7.164027000000001
2006-08-28,7.164027000000001
2006-08-29,7.133367999999999
2006-08-30,7.0618300000000005
2006-08-31,7.1589160000000005
2006-09-01,7.164027000000001
2006-09-05,7.02606
2006-09-06,7.02095
2006-09-07,6.9391929999999995
2006-09-08,6.990291
2006-09-11,7.010731
2006-09-12,7.0056210000000005
2006-09-13,7.0465
2006-09-14,6.898314
2006-09-15,7.102708
2006-09-18,7.112928
2006-09-19,7.097599000000001
2006-09-20,7.138477000000001
2006-09-21,7.1538070000000005
2006-09-22,7.128258
2006-09-25,7.1538070000000005
2006-09-26,7.174246000000001
2006-09-27,7.353091
2006-09-28,7.378641
2006-09-29,7.388861
2006-10-02,7.38375
2006-10-03,7.3939699999999995
2006-10-04,7.480838
2006-10-05,7.603475
2006-10-06,7.531936999999999
2006-10-09,7.531936999999999
2006-10-10,7.567705999999999
2006-10-11,7.485948
2006-10-12,7.511497
2006-10-13,7.608584
2006-10-16,7.608584
2006-10-17,7.557486
2006-10-18,7.475728
2006-10-19,7.485948
2006-10-20,7.695452
2006-10-23,7.654572999999999
2006-10-24,7.572814999999999
2006-10-25,7.5472660000000005
2006-10-26,7.675013000000001
2006-10-27,7.577925
2006-10-30,7.623914
2006-10-31,7.583035000000001
2006-11-01,7.537046000000001
2006-11-02,7.623914
2006-11-03,7.639244000000001
2006-11-06,7.583035000000001
2006-11-07,7.639244000000001
2006-11-08,7.705672
2006-11-09,7.623914
2006-11-10,7.680123
2006-11-13,7.705672
2006-11-14,7.828309
2006-11-15,7.894736999999999
2006-11-16,8.017373
2006-11-17,8.032703
2006-11-20,7.904955999999999
2006-11-21,7.858967999999999
2006-11-22,7.910067
2006-11-24,7.869186999999999
2006-11-27,7.7823199999999995
2006-11-28,7.710782000000001
2006-11-29,7.741441
2006-11-30,7.838528
2006-12-01,7.736331
2006-12-04,7.705672
2006-12-05,7.751661
2006-12-06,7.736331
2006-12-07,7.797649000000001
2006-12-08,8.12979
2006-12-11,8.354625
2006-12-12,8.375064
2006-12-13,8.339294
2006-12-14,8.533469
2006-12-15,8.303526
2006-12-18,8.313744999999999
2006-12-19,8.226878
2006-12-20,8.237098
2006-12-21,8.226878
2006-12-22,8.216659
2006-12-26,8.231988000000001
2006-12-27,8.318855000000001
2006-12-28,8.231988000000001
2006-12-29,8.221767999999999
2007-01-03,8.426163
2007-01-04,8.390393
2007-01-05,8.334185
2007-01-08,8.492591000000001
2007-01-09,8.436382
2007-01-10,8.497701
2007-01-11,8.569239
2007-01-12,8.635667
2007-01-16,8.8605
2007-01-17,8.748084
2007-01-18,8.783853
2007-01-19,8.773633
2007-01-22,8.691875
2007-01-23,8.676546
2007-01-24,8.732754
2007-01-25,8.492591000000001
2007-01-26,8.395503
2007-01-29,8.5488
2007-01-30,8.436382
2007-01-31,8.467041
2007-02-01,8.538578999999999
2007-02-02,8.472151
2007-02-05,8.395503
2007-02-06,8.288197
2007-02-07,8.242208
2007-02-08,8.257537
2007-02-09,8.201328
2007-02-12,8.257537
2007-02-13,8.344405
2007-02-14,8.441492
2007-02-15,8.487480999999999
2007-02-16,8.375064
2007-02-20,8.472151
2007-02-21,8.400613
2007-02-22,8.313744999999999
2007-02-23,8.277975999999999
2007-02-26,8.308636
2007-02-27,8.119571
2007-02-28,8.206438
2007-03-01,8.267756
2007-03-02,8.165560000000001
2007-03-05,8.155339999999999
2007-03-06,8.579458
2007-03-07,8.691875
2007-03-08,8.763413
2007-03-09,8.809402
2007-03-12,8.794072
2007-03-13,8.671436
2007-03-14,8.661216
2007-03-15,8.686766
2007-03-16,8.742974
2007-03-19,8.834951
2007-03-20,8.727644
2007-03-21,9.146653
2007-03-22,9.044456
2007-03-23,9.376596000000001
2007-03-26,9.330608
2007-03-27,9.351048
2007-03-28,9.356157000000001
2007-03-29,9.928462
2007-03-30,9.775167
2007-04-02,9.887583
2007-04-03,10.091977
2007-04-04,10.260603
2007-04-05,10.214614
2007-04-09,10.306592
2007-04-10,10.505877
2007-04-11,10.516096000000001
2007-04-12,10.602963
2007-04-13,10.674501
2007-04-16,10.797138
2007-04-17,10.628513
2007-04-18,10.781808999999999
2007-04-19,10.654062
2007-04-20,10.817578
2007-04-23,10.694942
2007-04-24,10.909555000000001
2007-04-25,11.241696000000001
2007-04-26,11.021973
2007-04-27,11.108839999999999
2007-04-30,11.11395
2007-05-01,11.016863
2007-05-02,10.970874
2007-05-03,11.262136
2007-05-04,11.226367
2007-05-07,11.660706
2007-05-08,11.737353
2007-05-09,11.446091000000001
2007-05-10,11.231477
2007-05-11,11.466531
2007-05-14,11.650485
2007-05-15,11.517629
2007-05-16,11.701584
2007-05-17,11.573837
2007-05-18,11.727134
2007-05-21,12.095042999999999
2007-05-22,12.023505
2007-05-23,11.85488
2007-05-24,11.670925
2007-05-25,11.701584
2007-05-29,11.946857000000001
2007-05-30,11.844660000000001
2007-05-31,11.946857000000001
2007-06-01,12.038835
2007-06-04,12.171691000000001
2007-06-05,12.115483
2007-06-06,11.982627
2007-06-07,11.803782
2007-06-08,12.008175999999999
2007-06-11,12.028615
2007-06-12,12.238119000000001
2007-06-13,12.299438
2007-06-14,12.391416
2007-06-15,12.386306
2007-06-18,12.171691000000001
2007-06-19,12.192131
2007-06-20,12.074603999999999
2007-06-21,11.951967
2007-06-22,11.951967
2007-06-25,11.681144999999999
2007-06-26,11.701584
2007-06-27,11.665815
2007-06-28,11.711803
2007-06-29,11.747573
2007-07-02,11.778232000000001
2007-07-03,11.701584
2007-07-05,11.655595
2007-07-06,11.885539
2007-07-09,11.977516
2007-07-10,12.059275
2007-07-11,12.023505
2007-07-12,12.166580999999999
2007-07-13,12.238119000000001
2007-07-16,13.009708
2007-07-17,13.152785
2007-07-18,13.163004999999998
2007-07-19,13.254982
2007-07-20,12.876852
2007-07-23,12.989269
2007-07-24,12.687787
2007-07-25,12.493611999999999
2007-07-26,12.197241
2007-07-27,12.309658
2007-07-30,12.120593
2007-07-31,12.120593
2007-08-01,11.824221000000001
2007-08-02,12.146142
2007-08-03,12.038835
2007-08-06,12.21257
2007-08-07,12.457844
2007-08-08,13.35718
2007-08-09,13.009708
2007-08-10,12.554931
2007-08-13,12.457844
2007-08-14,12.381196000000001
2007-08-15,12.130813
2007-08-16,11.47675
2007-08-17,11.83955
2007-08-20,12.079714
2007-08-21,12.110373
2007-08-22,12.365866
2007-08-23,11.895759
2007-08-24,11.670925
2007-08-27,12.544711
2007-08-28,12.21768
2007-08-29,12.657128
2007-08-30,12.641799
2007-08-31,12.835974
2007-09-04,12.994378999999999
2007-09-05,12.902402
2007-09-06,12.917731
2007-09-07,12.984159
2007-09-10,13.224323000000002
2007-09-11,13.382729000000001
2007-09-12,13.556464000000002
2007-09-13,13.622892000000002
2007-09-14,13.444047
2007-09-17,13.188554000000002
2007-09-18,13.183444
2007-09-19,13.617783
2007-09-20,13.32141
2007-09-21,14.118548
2007-09-24,13.939704
2007-09-25,13.995913
2007-09-26,14.312723000000002
2007-09-27,14.823709
2007-09-28,14.741952
2007-10-01,14.798160999999999
2007-10-02,14.767501000000001
2007-10-03,14.695963
2007-10-04,14.890138
2007-10-05,14.941235999999998
2007-10-08,14.787941
2007-10-09,14.80838
2007-10-10,14.8186
2007-10-11,14.532448
2007-10-12,14.701073000000001
2007-10-15,14.297394
2007-10-16,14.287173999999998
2007-10-17,14.471129000000001
2007-10-18,14.307613
2007-10-19,13.995913
2007-10-22,14.333163
2007-10-23,14.43025
2007-10-24,14.414921
2007-10-25,14.614204999999998
2007-10-26,14.557997
2007-10-29,14.45069
2007-10-30,14.322944
2007-10-31,14.568216
2007-11-01,14.195197
2007-11-02,14.333163
2007-11-05,13.868166
2007-11-06,14.036791000000001
2007-11-07,13.776188000000001
2007-11-08,13.285642000000001
2007-11-09,12.96372
2007-11-12,11.997956
2007-11-13,12.187021000000001
2007-11-14,11.875319000000001
2007-11-15,11.916199
2007-11-16,11.880429
2007-11-19,11.665815
2007-11-20,12.120593
2007-11-21,11.936638
2007-11-23,11.87021
2007-11-26,11.553398
2007-11-27,11.691364
2007-11-28,12.197241
2007-11-29,12.345427
2007-11-30,12.498722
2007-12-03,13.346960000000001
2007-12-04,13.387838
2007-12-05,13.239653
2007-12-06,14.05212
2007-12-07,13.919264000000002
2007-12-10,13.776188000000001
2007-12-11,13.653551
2007-12-12,14.011242000000001
2007-12-13,13.638222
2007-12-14,13.597342000000001
2007-12-17,12.907511999999999
2007-12-18,13.071027
2007-12-19,12.866632000000001
2007-12-20,13.019929
2007-12-21,13.178334
2007-12-24,13.122126000000002
2007-12-26,13.137455
2007-12-27,12.825754
2007-12-28,12.805314
2007-12-31,12.846193
2008-01-02,12.667347999999999
2008-01-03,12.871742
2008-01-04,12.488503
2008-01-07,12.498722
2008-01-08,12.360756
2008-01-09,12.284108
2008-01-10,12.263669
2008-01-11,12.273889
2008-01-14,12.621359
2008-01-15,12.411855000000001
2008-01-16,12.779765
2008-01-17,12.529382
2008-01-18,11.936638
2008-01-22,11.711803
2008-01-23,11.900868
2008-01-24,12.253449
2008-01-25,12.161471
2008-01-28,12.447624000000001
2008-01-29,12.24323
2008-01-30,11.946857000000001
2008-01-31,11.8651
2008-02-01,11.936638
2008-02-04,11.936638
2008-02-05,11.287685
2008-02-06,11.369442999999999
2008-02-07,11.512519000000001
2008-02-08,11.282575999999999
2008-02-11,11.10373
2008-02-12,11.149719000000001
2008-02-13,11.650485
2008-02-14,11.543178999999999
2008-02-15,11.624936
2008-02-19,11.645375
2008-02-20,11.558508
2008-02-21,11.175267999999999
2008-02-22,11.732244
2008-02-25,11.926418
2008-02-26,11.895759
2008-02-27,12.033725
2008-02-28,11.900868
2008-02-29,11.532959
2008-03-03,11.752683
2008-03-04,11.328564
2008-03-05,11.323454
2008-03-06,10.924885
2008-03-07,10.628513
2008-03-10,10.214614
2008-03-11,10.756260000000001
2008-03-12,10.75115
2008-03-13,10.827798
2008-03-14,10.556975
2008-03-17,10.332141
2008-03-18,10.546755000000001
2008-03-19,10.470107
2008-03-20,10.562085
2008-03-24,10.935103999999999
2008-03-25,11.165049
2008-03-26,10.894226
2008-03-27,10.705161
2008-03-28,10.286152000000001
2008-03-31,10.843127
2008-04-01,11.119060000000001
2008-04-02,11.006642999999999
2008-04-03,10.940214
2008-04-04,11.09862
2008-04-07,11.394992
2008-04-08,11.241696000000001
2008-04-09,11.241696000000001
2008-04-10,11.343894
2008-04-11,11.078180999999999
2008-04-14,11.016863
2008-04-15,11.001533
2008-04-16,11.088401
2008-04-17,11.190598
2008-04-18,11.635156
2008-04-21,11.553398
2008-04-22,11.359223
2008-04-23,11.394992
2008-04-24,11.624936
2008-04-25,11.354114
2008-04-28,11.364333
2008-04-29,11.732244
2008-04-30,11.834439999999999
2008-05-01,12.447624000000001
2008-05-02,12.442514
2008-05-05,11.992846
2008-05-06,12.202351
2008-05-07,11.962187
2008-05-08,13.157895000000002
2008-05-09,13.556464000000002
2008-05-12,13.132345
2008-05-13,13.32141
2008-05-14,13.254982
2008-05-15,13.541135
2008-05-16,13.290751
2008-05-19,13.188554000000002
2008-05-20,13.030149
2008-05-21,13.132345
2008-05-22,13.290751
2008-05-23,12.984159
2008-05-27,13.214103
2008-05-28,13.178334
2008-05-29,13.030149
2008-05-30,13.382729000000001
2008-06-02,13.265201999999999
2008-06-03,13.260092000000002
2008-06-04,13.505365
2008-06-05,13.479816
2008-06-06,13.106796000000001
2008-06-09,13.178334
2008-06-10,12.743996000000001
2008-06-11,12.58559
2008-06-12,12.764436
2008-06-13,12.94328
2008-06-16,13.163004999999998
2008-06-17,13.387838
2008-06-18,13.009708
2008-06-19,12.94839
2008-06-20,12.508942999999999
2008-06-23,12.100153
2008-06-24,11.967297
2008-06-25,12.21257
2008-06-26,11.604497
2008-06-27,11.430761
2008-06-30,11.221257000000001
2008-07-01,10.919775
2008-07-02,10.715380999999999
2008-07-03,10.684722
2008-07-07,10.419008
2008-07-08,10.485436
2008-07-09,10.490547
2008-07-10,10.592744
2008-07-11,10.546755000000001
2008-07-14,10.812469
2008-07-15,10.822688000000001
2008-07-16,10.960654
2008-07-17,10.843127
2008-07-18,10.873786
2008-07-21,10.848237
2008-07-22,10.873786
2008-07-23,11.093511
2008-07-24,10.694942
2008-07-25,10.807358
2008-07-28,10.429229
2008-07-29,10.766478999999999
2008-07-30,10.342360000000001
2008-07-31,10.158405
2008-08-01,9.734287
2008-08-04,9.453244999999999
2008-08-05,9.591211
2008-08-06,9.601431
2008-08-07,9.243739999999999
2008-08-08,9.391927
2008-08-11,9.974451
2008-08-12,9.928462
2008-08-13,10.086867
2008-08-14,10.383239999999999
2008-08-15,10.495657000000001
2008-08-18,10.045989
2008-08-19,10.086867
2008-08-20,10.086867
2008-08-21,9.969341
2008-08-22,10.270823
2008-08-25,9.913133
2008-08-26,9.964231
2008-08-27,9.948901
2008-08-28,10.37302
2008-08-29,10.337251
2008-09-02,10.178844999999999
2008-09-03,10.301482
2008-09-04,9.928462
2008-09-05,9.974451
2008-09-08,10.066428
2008-09-09,9.759836
2008-09-10,9.535003
2008-09-11,9.708738
2008-09-12,9.933572
2008-09-15,9.529893
2008-09-16,9.902913
2008-09-17,9.351048
2008-09-18,7.056719
2008-09-19,8.834951
2008-09-22,8.564129
2008-09-23,8.553908999999999
2008-09-24,8.482371
2008-09-25,8.303526
2008-09-26,8.277975999999999
2008-09-29,7.455289
2008-09-30,7.281553
2008-10-01,7.4246300000000005
2008-10-02,7.1538070000000005
2008-10-03,6.6837
2008-10-06,6.499744000000001
2008-10-07,6.1573839999999995
2008-10-08,5.973429
2008-10-09,5.891671
2008-10-10,5.682167
2008-10-13,6.6683699999999995
2008-10-14,7.000511
2008-10-15,6.2800199999999995
2008-10-16,6.392437
2008-10-17,6.5763929999999995
2008-10-20,6.954522
2008-10-21,6.7961160000000005
2008-10-22,6.443536
2008-10-23,6.147164
2008-10-24,5.247828
2008-10-27,5.3193660000000005
2008-10-28,5.753705
2008-10-29,6.310679
2008-10-30,6.709249000000001
2008-10-31,6.969852
2008-11-03,6.903424
2008-11-04,7.179355999999999
2008-11-05,7.015841
2008-11-06,6.177823
2008-11-07,7.199796000000001
2008-11-10,7.189576
2008-11-11,6.954522
2008-11-12,6.142054
2008-11-13,6.918753
2008-11-14,7.112928
2008-11-17,6.852325
2008-11-18,6.382218
2008-11-19,6.310679
2008-11-20,6.085845
2008-11-21,6.566172999999999
2008-11-24,6.964742
2008-11-25,6.775677000000001
2008-11-26,7.230455
2008-11-28,7.6647929999999995
2008-12-01,6.7654570000000005
2008-12-02,7.000511
2008-12-03,7.082269
2008-12-04,6.550843
2008-12-05,7.0465
2008-12-08,7.644353
2008-12-09,7.164027000000001
2008-12-10,7.02606
2008-12-11,6.622381
2008-12-12,6.67859
2008-12-15,6.617271000000001
2008-12-16,6.714359
2008-12-17,6.877874
2008-12-18,7.102708
2008-12-19,7.1844660000000005
2008-12-22,6.980072
2008-12-23,6.959632000000001
2008-12-24,6.995400999999999
2008-12-26,6.995400999999999
2008-12-29,6.928972999999999
2008-12-30,7.066939
2008-12-31,7.235564999999999
2009-01-02,7.485948
2009-01-05,7.562596000000001
2009-01-06,7.659683
2009-01-07,7.439959
2009-01-08,7.705672
2009-01-09,7.542155999999999
2009-01-12,7.455289
2009-01-13,7.6647929999999995
2009-01-14,7.537046000000001
2009-01-15,7.521717
2009-01-16,7.542155999999999
2009-01-20,6.985181
2009-01-21,7.353091
2009-01-22,7.465508
2009-01-23,7.511497
2009-01-26,7.445069
2009-01-27,7.598364999999999
2009-01-28,7.644353
2009-01-29,7.358202
2009-01-30,7.4093
2009-02-02,7.434849000000001
2009-02-03,7.480838
2009-02-04,7.02606
2009-02-05,6.9136429999999995
2009-02-06,7.123147
2009-02-09,7.179355999999999
2009-02-10,6.980072
2009-02-11,7.05161
2009-02-12,7.123147
2009-02-13,7.143586999999999
2009-02-17,6.893203999999999
2009-02-18,6.67859
2009-02-19,6.704139
2009-02-20,6.479305
2009-02-23,6.494635
2009-02-24,6.775677000000001
2009-02-25,7.629024
2009-02-26,7.542155999999999
2009-02-27,7.925396000000001
2009-03-02,7.797649000000001
2009-03-03,8.002044
2009-03-04,7.894736999999999
2009-03-05,7.7721
2009-03-06,7.726111
2009-03-09,7.40419
2009-03-10,7.838528
2009-03-11,7.894736999999999
2009-03-12,8.456821000000001
2009-03-13,8.645886
2009-03-16,8.51303
2009-03-17,8.569239
2009-03-18,8.768523
2009-03-19,8.313744999999999
2009-03-20,8.109351
2009-03-23,8.482371
2009-03-24,8.277975999999999
2009-03-25,8.298416
2009-03-26,8.441492
2009-03-27,8.237098
2009-03-30,8.17067
2009-03-31,8.185999
2009-04-01,8.717424000000001
2009-04-02,9.100664
2009-04-03,9.213080999999999
2009-04-06,9.115993
2009-04-07,8.564129
2009-04-08,8.783853
2009-04-09,9.172202
2009-04-13,9.024016
2009-04-14,8.666326
2009-04-15,8.656106
2009-04-16,9.085335
2009-04-17,9.325499
2009-04-20,9.029126
2009-04-21,9.351048
2009-04-22,9.448135
2009-04-23,9.105774
2009-04-24,9.310167999999999
2009-04-27,9.381706
2009-04-28,9.315278
2009-04-29,9.846703999999999
2009-04-30,9.703628
2009-05-01,9.509453
2009-05-04,10.327031
2009-05-05,10.858457000000001
2009-05-06,10.73071
2009-05-07,10.265713
2009-05-08,10.357691
2009-05-11,10.34747
2009-05-12,9.99489
2009-05-13,9.795606
2009-05-14,9.862034
2009-05-15,9.856924000000001
2009-05-18,10.250383
2009-05-19,10.516096000000001
2009-05-20,11.149719000000001
2009-05-21,10.945325
2009-05-22,11.154829
2009-05-26,11.374553
2009-05-27,11.175267999999999
2009-05-28,11.251916
2009-05-29,11.471641
2009-06-01,11.446091000000001
2009-06-02,11.461421000000001
2009-06-03,11.49719
2009-06-04,11.384772
2009-06-05,11.762902
2009-06-08,11.880429
2009-06-09,12.033725
2009-06-10,11.747573
2009-06-11,11.584057000000001
2009-06-12,11.303015
2009-06-15,11.09862
2009-06-16,10.7256
2009-06-17,10.802247999999999
2009-06-18,10.817578
2009-06-19,10.679611
2009-06-22,10.37302
2009-06-23,10.265713
2009-06-24,10.526316
2009-06-25,10.746039
2009-06-26,11.108839999999999
2009-06-29,11.338784
2009-06-30,11.502299
2009-07-01,11.747573
2009-07-02,11.282575999999999
2009-07-06,11.211038
2009-07-07,11.149719000000001
2009-07-08,11.165049
2009-07-09,11.466531
2009-07-10,11.471641
2009-07-13,11.435871
2009-07-14,11.711803
2009-07-15,12.043944
2009-07-16,12.064384
2009-07-17,11.931528
2009-07-20,12.253449
2009-07-21,12.21768
2009-07-22,12.197241
2009-07-23,12.273889
2009-07-24,12.258559
2009-07-27,12.294328
2009-07-28,12.468063
2009-07-29,12.314767999999999
2009-07-30,12.457844
2009-07-31,12.519162
2009-08-03,12.973939999999999
2009-08-04,12.764436
2009-08-05,12.738886
2009-08-06,12.713337
2009-08-07,13.137455
2009-08-10,13.009708
2009-08-11,12.779765
2009-08-12,12.841084
2009-08-13,12.662238
2009-08-14,12.657128
2009-08-17,12.406744999999999
2009-08-18,12.58559
2009-08-19,12.738886
2009-08-20,12.846193
2009-08-21,13.091467
2009-08-24,13.208993
2009-08-25,13.643332000000001
2009-08-26,13.714869
2009-08-27,13.479816
2009-08-28,13.219213
2009-08-31,13.244762
2009-09-01,13.050588000000001
2009-09-02,13.055697
2009-09-03,13.132345
2009-09-04,13.336739999999999
2009-09-08,13.617783
2009-09-09,13.883495000000002
2009-09-10,14.522228
2009-09-11,14.481349
2009-09-14,14.486459
2009-09-15,14.747062
2009-09-16,15.043434
2009-09-17,14.946345999999998
2009-09-18,15.125192000000002
2009-09-21,15.017884
2009-09-22,15.099642999999999
2009-09-23,14.747062
2009-09-24,14.527338
2009-09-25,14.154318
2009-09-28,14.476239000000001
2009-09-29,14.501788000000001
2009-09-30,14.762391000000001
2009-10-01,14.772610999999998
2009-10-02,14.828819000000001
2009-10-05,15.043434
2009-10-06,15.375575
2009-10-07,15.442003
