Date,GGG
1980-03-17,0.164745
1980-03-18,0.164745
1980-03-19,0.164745
1980-03-20,0.156074
1980-03-21,0.156074
1980-03-24,0.156074
1980-03-25,0.151738
1980-03-26,0.151738
1980-03-27,0.143068
1980-03-28,0.143068
1980-03-31,0.143068
1980-04-01,0.143068
1980-04-02,0.143068
1980-04-03,0.143068
1980-04-07,0.143068
1980-04-08,0.143068
1980-04-09,0.143068
1980-04-10,0.147403
1980-04-11,0.147403
1980-04-14,0.147403
1980-04-15,0.147403
1980-04-16,0.147403
1980-04-17,0.147403
1980-04-18,0.147403
1980-04-21,0.147403
1980-04-22,0.147403
1980-04-23,0.147403
1980-04-24,0.147403
1980-04-25,0.147403
1980-04-28,0.147403
1980-04-29,0.147403
1980-04-30,0.147403
1980-05-01,0.147403
1980-05-02,0.147403
1980-05-05,0.147403
1980-05-06,0.147403
1980-05-07,0.147403
1980-05-08,0.147403
1980-05-09,0.147403
1980-05-12,0.147403
1980-05-13,0.147403
1980-05-14,0.147403
1980-05-15,0.147403
1980-05-16,0.147403
1980-05-19,0.147403
1980-05-20,0.147403
1980-05-21,0.147403
1980-05-22,0.147403
1980-05-23,0.151738
1980-05-27,0.151738
1980-05-28,0.151738
1980-05-29,0.151738
1980-05-30,0.151738
1980-06-02,0.156074
1980-06-03,0.156074
1980-06-04,0.156074
1980-06-05,0.156074
1980-06-06,0.160409
1980-06-09,0.160409
1980-06-10,0.160409
1980-06-11,0.160409
1980-06-12,0.160409
1980-06-13,0.160409
1980-06-16,0.160409
1980-06-17,0.160409
1980-06-18,0.160409
1980-06-19,0.160409
1980-06-20,0.160409
1980-06-23,0.160409
1980-06-24,0.160409
1980-06-25,0.160409
1980-06-26,0.160409
1980-06-27,0.160409
1980-06-30,0.160409
1980-07-01,0.160409
1980-07-02,0.160409
1980-07-03,0.160409
1980-07-07,0.160409
1980-07-08,0.160409
1980-07-09,0.160409
1980-07-10,0.160409
1980-07-11,0.160409
1980-07-14,0.164745
1980-07-15,0.164745
1980-07-16,0.151738
1980-07-17,0.151738
1980-07-18,0.151738
1980-07-21,0.151738
1980-07-22,0.151738
1980-07-23,0.151738
1980-07-24,0.151738
1980-07-25,0.151738
1980-07-28,0.151738
1980-07-29,0.151738
1980-07-30,0.151738
1980-07-31,0.151738
1980-08-01,0.151738
1980-08-04,0.153906
1980-08-05,0.153906
1980-08-06,0.153906
1980-08-07,0.153906
1980-08-08,0.153906
1980-08-11,0.153906
1980-08-12,0.153906
1980-08-13,0.153906
1980-08-14,0.153906
1980-08-15,0.153906
1980-08-18,0.153906
1980-08-19,0.153906
1980-08-20,0.153906
1980-08-21,0.156074
1980-08-22,0.160409
1980-08-25,0.160409
1980-08-26,0.160409
1980-08-27,0.160409
1980-08-28,0.160409
1980-08-29,0.160409
1980-09-02,0.160409
1980-09-03,0.160409
1980-09-04,0.160409
1980-09-05,0.160409
1980-09-08,0.160409
1980-09-09,0.160409
1980-09-10,0.160409
1980-09-11,0.160409
1980-09-12,0.160409
1980-09-15,0.164745
1980-09-16,0.164745
1980-09-17,0.16908
1980-09-18,0.16908
1980-09-19,0.16908
1980-09-22,0.16908
1980-09-23,0.16908
1980-09-24,0.173415
1980-09-25,0.173415
1980-09-26,0.173415
1980-09-29,0.16908
1980-09-30,0.16908
1980-10-01,0.16908
1980-10-02,0.16908
1980-10-03,0.16908
1980-10-06,0.16908
1980-10-07,0.16908
1980-10-08,0.173415
1980-10-09,0.177751
1980-10-10,0.177751
1980-10-13,0.177751
1980-10-14,0.177751
1980-10-15,0.182086
1980-10-16,0.182086
1980-10-17,0.177751
1980-10-20,0.177751
1980-10-21,0.177751
1980-10-22,0.177751
1980-10-23,0.177751
1980-10-24,0.177751
1980-10-27,0.177751
1980-10-28,0.177751
1980-10-29,0.177751
1980-10-30,0.177751
1980-10-31,0.177751
1980-11-03,0.177751
1980-11-05,0.177751
1980-11-06,0.177751
1980-11-07,0.177751
1980-11-10,0.177751
1980-11-11,0.177751
1980-11-12,0.177751
1980-11-13,0.177751
1980-11-14,0.177751
1980-11-17,0.177751
1980-11-18,0.177751
1980-11-19,0.177751
1980-11-20,0.177751
1980-11-21,0.177751
1980-11-24,0.177751
1980-11-25,0.177751
1980-11-26,0.173415
1980-11-28,0.173415
1980-12-01,0.16908
1980-12-02,0.160409
1980-12-03,0.156074
1980-12-04,0.156074
1980-12-05,0.16908
1980-12-08,0.16908
1980-12-09,0.16908
1980-12-10,0.164745
1980-12-11,0.151738
1980-12-12,0.147403
1980-12-15,0.147403
1980-12-16,0.147403
1980-12-17,0.147403
1980-12-18,0.147403
1980-12-19,0.147403
1980-12-22,0.143068
1980-12-23,0.138732
1980-12-24,0.138732
1980-12-26,0.138732
1980-12-29,0.147403
1980-12-30,0.147403
1980-12-31,0.147403
1981-01-02,0.147403
1981-01-05,0.151738
1981-01-06,0.151738
1981-01-07,0.151738
1981-01-08,0.147403
1981-01-09,0.147403
1981-01-12,0.147403
1981-01-13,0.147403
1981-01-14,0.147403
1981-01-15,0.147403
1981-01-16,0.147403
1981-01-19,0.143068
1981-01-20,0.143068
1981-01-21,0.143068
1981-01-22,0.143068
1981-01-23,0.143068
1981-01-26,0.143068
1981-01-27,0.143068
1981-01-28,0.143068
1981-01-29,0.143068
1981-01-30,0.143068
1981-02-02,0.138732
1981-02-03,0.138732
1981-02-04,0.143068
1981-02-05,0.143068
1981-02-06,0.143068
1981-02-09,0.143068
1981-02-10,0.143068
1981-02-11,0.143068
1981-02-12,0.143068
1981-02-13,0.143068
1981-02-17,0.143068
1981-02-18,0.143068
1981-02-19,0.143068
1981-02-20,0.143068
1981-02-23,0.143068
1981-02-24,0.143068
1981-02-25,0.143068
1981-02-26,0.143068
1981-02-27,0.143068
1981-03-02,0.143068
1981-03-03,0.143068
1981-03-04,0.143068
1981-03-05,0.143068
1981-03-06,0.143068
1981-03-09,0.143068
1981-03-10,0.143068
1981-03-11,0.143068
1981-03-12,0.143068
1981-03-13,0.143068
1981-03-16,0.143068
1981-03-17,0.143068
1981-03-18,0.143068
1981-03-19,0.147403
1981-03-20,0.147403
1981-03-23,0.147403
1981-03-24,0.147403
1981-03-25,0.147403
1981-03-26,0.147403
1981-03-27,0.147403
1981-03-30,0.147403
1981-03-31,0.147403
1981-04-01,0.147403
1981-04-02,0.147403
1981-04-03,0.147403
1981-04-06,0.147403
1981-04-07,0.147403
1981-04-08,0.147403
1981-04-09,0.147403
1981-04-10,0.147403
1981-04-13,0.147403
1981-04-14,0.147403
1981-04-15,0.147403
1981-04-16,0.147403
1981-04-20,0.147403
1981-04-21,0.147403
1981-04-22,0.151738
1981-04-23,0.151738
1981-04-24,0.156074
1981-04-27,0.160409
1981-04-28,0.160409
1981-04-29,0.160409
1981-04-30,0.160409
1981-05-01,0.160409
1981-05-04,0.160409
1981-05-05,0.160409
1981-05-06,0.160409
1981-05-07,0.160409
1981-05-08,0.160409
1981-05-11,0.160409
1981-05-12,0.160409
1981-05-13,0.160409
1981-05-14,0.160409
1981-05-15,0.160409
1981-05-18,0.160409
1981-05-19,0.160409
1981-05-20,0.160409
1981-05-21,0.160409
1981-05-22,0.160409
1981-05-26,0.160409
1981-05-27,0.160409
1981-05-28,0.160409
1981-05-29,0.160409
1981-06-01,0.160409
1981-06-02,0.16908
1981-06-03,0.16908
1981-06-04,0.16908
1981-06-05,0.16908
1981-06-08,0.16908
1981-06-09,0.16908
1981-06-10,0.16908
1981-06-11,0.173415
1981-06-12,0.173415
1981-06-15,0.177751
1981-06-16,0.177751
1981-06-17,0.177751
1981-06-18,0.177751
1981-06-19,0.182086
1981-06-22,0.186421
1981-06-23,0.19075699999999998
1981-06-24,0.19075699999999998
1981-06-25,0.19075699999999998
1981-06-26,0.19075699999999998
1981-06-29,0.19075699999999998
1981-06-30,0.19075699999999998
1981-07-01,0.186421
1981-07-02,0.186421
1981-07-06,0.182086
1981-07-07,0.177751
1981-07-08,0.177751
1981-07-09,0.177751
1981-07-10,0.177751
1981-07-13,0.182086
1981-07-14,0.182086
1981-07-15,0.182086
1981-07-16,0.182086
1981-07-17,0.182086
1981-07-20,0.182086
1981-07-21,0.182086
1981-07-22,0.182086
1981-07-23,0.182086
1981-07-24,0.182086
1981-07-27,0.182086
1981-07-28,0.182086
1981-07-29,0.182086
1981-07-30,0.182086
1981-07-31,0.182086
1981-08-03,0.182086
1981-08-04,0.182086
1981-08-05,0.182086
1981-08-06,0.182086
1981-08-07,0.182086
1981-08-10,0.182086
1981-08-11,0.182086
1981-08-12,0.182086
1981-08-13,0.182086
1981-08-14,0.182086
1981-08-17,0.182086
1981-08-18,0.182086
1981-08-19,0.182086
1981-08-20,0.182086
1981-08-21,0.177751
1981-08-24,0.177751
1981-08-25,0.16908
1981-08-26,0.16908
1981-08-27,0.16908
1981-08-28,0.16908
1981-08-31,0.16908
1981-09-01,0.16908
1981-09-02,0.164745
1981-09-03,0.164745
1981-09-04,0.164745
1981-09-08,0.160409
1981-09-09,0.160409
1981-09-10,0.160409
1981-09-11,0.160409
1981-09-14,0.160409
1981-09-15,0.164745
1981-09-16,0.164745
1981-09-17,0.164745
1981-09-18,0.164745
1981-09-21,0.164745
1981-09-22,0.164745
1981-09-23,0.164745
1981-09-24,0.164745
1981-09-25,0.164745
1981-09-28,0.164745
1981-09-29,0.164745
1981-09-30,0.164745
1981-10-01,0.164745
1981-10-02,0.164745
1981-10-05,0.164745
1981-10-06,0.164745
1981-10-07,0.164745
1981-10-08,0.164745
1981-10-09,0.164745
1981-10-12,0.164745
1981-10-13,0.164745
1981-10-14,0.164745
1981-10-15,0.173415
1981-10-16,0.173415
1981-10-19,0.177751
1981-10-20,0.177751
1981-10-21,0.177751
1981-10-22,0.177751
1981-10-23,0.177751
1981-10-26,0.177751
1981-10-27,0.182086
1981-10-28,0.182086
1981-10-29,0.182086
1981-10-30,0.19509200000000002
1981-11-02,0.19509200000000002
1981-11-03,0.199428
1981-11-04,0.199428
1981-11-05,0.203763
1981-11-06,0.229775
1981-11-09,0.229775
1981-11-10,0.21676900000000002
1981-11-11,0.208098
1981-11-12,0.203763
1981-11-13,0.19509200000000002
1981-11-16,0.19509200000000002
1981-11-17,0.208098
1981-11-18,0.21460100000000001
1981-11-19,0.21460100000000001
1981-11-20,0.22110500000000002
1981-11-23,0.22110500000000002
1981-11-24,0.22110500000000002
1981-11-25,0.22110500000000002
1981-11-27,0.208098
1981-11-30,0.208098
1981-12-01,0.208098
1981-12-02,0.201595
1981-12-03,0.201595
1981-12-04,0.201595
1981-12-07,0.201595
1981-12-08,0.201595
1981-12-09,0.201595
1981-12-10,0.201595
1981-12-11,0.201595
1981-12-14,0.201595
1981-12-15,0.201595
1981-12-16,0.201595
1981-12-17,0.201595
1981-12-18,0.201595
1981-12-21,0.201595
1981-12-22,0.201595
1981-12-23,0.201595
1981-12-24,0.201595
1981-12-28,0.201595
1981-12-29,0.201595
1981-12-30,0.201595
1981-12-31,0.201595
1982-01-04,0.208098
1982-01-05,0.208098
1982-01-06,0.208098
1982-01-07,0.208098
1982-01-08,0.208098
1982-01-11,0.208098
1982-01-12,0.20484699999999997
1982-01-13,0.20484699999999997
1982-01-14,0.20484699999999997
1982-01-15,0.20484699999999997
1982-01-18,0.20484699999999997
1982-01-19,0.208098
1982-01-20,0.208098
1982-01-21,0.208098
1982-01-22,0.208098
1982-01-25,0.208098
1982-01-26,0.208098
1982-01-27,0.208098
1982-01-28,0.208098
1982-01-29,0.208098
1982-02-01,0.21460100000000001
1982-02-02,0.227608
1982-02-03,0.227608
1982-02-04,0.227608
1982-02-05,0.227608
1982-02-08,0.230859
1982-02-09,0.227608
1982-02-10,0.224356
1982-02-11,0.22110500000000002
1982-02-12,0.22110500000000002
1982-02-16,0.22110500000000002
1982-02-17,0.22110500000000002
1982-02-18,0.22110500000000002
1982-02-19,0.21785300000000002
1982-02-22,0.21460100000000001
1982-02-23,0.21460100000000001
1982-02-24,0.22110500000000002
1982-02-25,0.22110500000000002
1982-02-26,0.22110500000000002
1982-03-01,0.22110500000000002
1982-03-02,0.22110500000000002
1982-03-03,0.22110500000000002
1982-03-04,0.208098
1982-03-05,0.201595
1982-03-08,0.19509200000000002
1982-03-09,0.19509200000000002
1982-03-10,0.19509200000000002
1982-03-11,0.19509200000000002
1982-03-12,0.16908
1982-03-15,0.175583
1982-03-16,0.182086
1982-03-17,0.182086
1982-03-18,0.182086
1982-03-19,0.182086
1982-03-22,0.185338
1982-03-23,0.185338
1982-03-24,0.185338
1982-03-25,0.185338
1982-03-26,0.185338
1982-03-29,0.185338
1982-03-30,0.185338
1982-03-31,0.188589
1982-04-01,0.188589
1982-04-02,0.182086
1982-04-05,0.175583
1982-04-06,0.175583
1982-04-07,0.175583
1982-04-08,0.175583
1982-04-12,0.175583
1982-04-13,0.182086
1982-04-14,0.182086
1982-04-15,0.182086
1982-04-16,0.188589
1982-04-19,0.188589
1982-04-20,0.188589
1982-04-21,0.188589
1982-04-22,0.188589
1982-04-23,0.188589
1982-04-26,0.188589
1982-04-27,0.188589
1982-04-28,0.188589
1982-04-29,0.188589
1982-04-30,0.188589
1982-05-03,0.188589
1982-05-04,0.19509200000000002
1982-05-05,0.188589
1982-05-06,0.19509200000000002
1982-05-07,0.19509200000000002
1982-05-10,0.19509200000000002
1982-05-11,0.19509200000000002
1982-05-12,0.19509200000000002
