Date,YPF
1998-06-23,29.6875
1998-06-24,29.625
1998-06-25,29.1875
1998-06-26,29.125
1998-06-29,29.5
1998-06-30,30.0625
1998-07-01,30.75
1998-07-02,30.875
1998-07-06,30.5
1998-07-07,30.3125
1998-07-08,30.375
1998-07-09,30.0625
1998-07-10,30.625
1998-07-13,31.25
1998-07-14,31.6875
1998-07-15,31.8125
1998-07-16,31.515625
1998-07-17,32.125
1998-07-20,30.984375
1998-07-21,31.1875
1998-07-22,30.625
1998-07-23,30.1875
1998-07-24,30.25
1998-07-27,29.875
1998-07-28,29.3125
1998-07-29,29.3125
1998-07-30,29.8125
1998-07-31,29.25
1998-08-03,29.0
1998-08-04,27.25
1998-08-05,26.9375
1998-08-06,27.125
1998-08-07,26.6875
1998-08-10,26.46875
1998-08-11,26.875
1998-08-12,26.0
1998-08-13,26.25
1998-08-14,27.0
1998-08-17,26.1875
1998-08-18,26.0
1998-08-19,26.125
1998-08-20,24.5
1998-08-21,22.0625
1998-08-24,22.75
1998-08-25,22.5625
1998-08-26,22.5
1998-08-27,21.0
1998-08-28,23.125
1998-08-31,22.125
1998-09-01,24.75
1998-09-02,24.25
1998-09-03,22.125
1998-09-04,21.75
1998-09-08,22.0
1998-09-09,21.25
1998-09-10,20.0
1998-09-11,20.625
1998-09-14,22.0
1998-09-15,25.0
1998-09-16,24.0625
1998-09-17,23.25
1998-09-18,23.5
1998-09-21,22.9375
1998-09-22,24.9375
1998-09-23,26.4375
1998-09-24,25.8125
1998-09-25,26.1875
1998-09-28,26.625
1998-09-29,26.875
1998-09-30,26.0
1998-10-01,23.75
1998-10-02,24.875
1998-10-05,23.0
1998-10-06,23.75
1998-10-07,23.4375
1998-10-08,23.3125
1998-10-09,25.25
1998-10-12,26.375
1998-10-13,25.5
1998-10-14,25.1875
1998-10-15,27.625
1998-10-16,26.625
1998-10-19,27.25
1998-10-20,28.0
1998-10-21,28.5
1998-10-22,28.1875
1998-10-23,27.625
1998-10-26,27.25
1998-10-27,27.6875
1998-10-28,27.375
1998-10-29,27.375
1998-10-30,28.9375
1998-11-02,29.625
1998-11-03,29.875
1998-11-04,29.75
1998-11-05,29.5625
1998-11-06,28.9375
1998-11-09,29.0
1998-11-10,29.375
1998-11-11,29.1875
1998-11-12,28.0
1998-11-13,28.4375
1998-11-16,28.5625
1998-11-17,28.3125
1998-11-18,28.5
1998-11-19,29.6875
1998-11-20,30.75
1998-11-23,29.625
1998-11-24,30.4375
1998-11-25,30.0625
1998-11-27,30.9375
1998-11-30,29.75
1998-12-01,28.875
1998-12-02,28.125
1998-12-03,26.6875
1998-12-04,26.75
1998-12-07,27.0
1998-12-08,26.0
1998-12-09,26.625
1998-12-10,26.5
1998-12-11,26.375
1998-12-14,25.25
1998-12-15,25.5625
1998-12-16,26.5
1998-12-17,26.75
1998-12-18,27.0625
1998-12-21,27.6875
1998-12-22,27.9375
1998-12-23,28.5
1998-12-24,28.625
1998-12-28,28.125
1998-12-29,28.375
1998-12-30,27.75
1998-12-31,27.9375
1999-01-04,29.125
1999-01-05,29.125
1999-01-06,32.0
1999-01-07,31.9375
1999-01-08,31.3125
1999-01-11,31.0
1999-01-12,29.6875
1999-01-13,26.625
1999-01-14,27.375
1999-01-15,29.0
1999-01-19,30.4375
1999-01-20,31.0
1999-01-21,29.125
1999-01-22,28.875
1999-01-25,29.125
1999-01-26,28.625
1999-01-27,30.25
1999-01-28,30.375
1999-01-29,31.875
1999-02-01,31.8125
1999-02-02,31.75
1999-02-03,32.75
1999-02-04,31.625
1999-02-05,31.3125
1999-02-08,31.25
1999-02-09,30.625
1999-02-10,30.5625
1999-02-11,29.8125
1999-02-12,29.4375
1999-02-16,29.5625
1999-02-17,29.1875
1999-02-18,29.1875
1999-02-19,29.375
1999-02-22,29.25
1999-02-23,29.1875
1999-02-24,28.6875
1999-02-25,28.5
1999-02-26,29.0
1999-03-01,29.4375
1999-03-02,29.6875
1999-03-03,30.375
1999-03-04,31.0
1999-03-05,31.375
1999-03-08,31.0
1999-03-09,30.6875
1999-03-10,31.625
1999-03-11,30.9375
1999-03-12,30.6875
1999-03-15,30.375
1999-03-16,29.875
1999-03-17,30.625
1999-03-18,31.0625
1999-03-19,31.25
1999-03-22,30.75
1999-03-23,30.8125
1999-03-24,30.5625
1999-03-25,30.625
1999-03-26,30.75
1999-03-29,31.375
1999-03-30,31.4375
1999-03-31,31.5625
1999-04-01,31.0625
1999-04-05,31.75
1999-04-06,31.4375
1999-04-07,31.5
1999-04-08,31.4375
1999-04-09,31.125
1999-04-12,31.0
1999-04-13,31.375
1999-04-14,31.9375
1999-04-15,32.25
1999-04-16,33.75
1999-04-19,35.0
1999-04-20,33.75
1999-04-21,33.25
1999-04-22,32.6875
1999-04-23,33.0
1999-04-26,33.25
1999-04-27,32.6875
1999-04-28,34.1875
1999-04-29,35.9375
1999-04-30,41.8125
1999-05-03,42.6875
1999-05-04,42.6875
1999-05-05,43.0
1999-05-06,42.8125
1999-05-07,42.625
1999-05-10,42.5
1999-05-11,42.9375
1999-05-12,42.5625
1999-05-13,42.8125
1999-05-14,42.671875
1999-05-17,42.5
1999-05-18,42.5625
1999-05-19,42.375
1999-05-20,41.8125
1999-05-21,42.0
1999-05-24,41.9375
1999-05-25,41.75
1999-05-26,42.1875
1999-05-27,41.9375
1999-05-28,42.125
1999-06-01,42.875
1999-06-02,43.0625
1999-06-03,43.25
1999-06-04,43.1875
1999-06-07,43.375
1999-06-08,43.5
1999-06-09,43.5625
1999-06-10,43.375
1999-06-11,43.5625
1999-06-14,43.75
1999-06-15,43.875
1999-06-16,43.9375
1999-06-17,44.0
1999-06-18,43.75
1999-06-21,44.0
1999-06-22,44.3125
1999-06-23,44.5
1999-06-24,43.75
1999-06-25,43.1875
1999-06-28,42.875
1999-06-29,39.5
1999-06-30,38.0
1999-07-01,40.1875
1999-07-02,40.5
1999-07-06,40.25
1999-07-07,40.5625
1999-07-08,40.5
1999-07-09,39.1875
1999-07-12,39.375
1999-07-13,39.625
1999-07-14,39.875
1999-07-15,39.9375
1999-07-16,39.9375
1999-07-19,39.8125
1999-07-20,40.0
1999-07-21,40.75
1999-07-22,40.125
1999-07-23,40.1875
1999-07-26,39.75
1999-07-27,40.25
1999-07-28,40.9375
1999-07-29,40.4375
1999-07-30,40.5625
1999-08-02,40.4375
1999-08-03,40.375
1999-08-04,40.0
1999-08-05,39.6875
1999-08-06,39.25
1999-08-09,39.375
1999-08-10,39.0
1999-08-11,39.5
1999-08-12,39.75
1999-08-13,39.625
1999-08-16,39.125
1999-08-17,39.25
1999-08-18,39.5625
1999-08-19,39.4375
1999-08-20,40.0
1999-08-23,39.5625
1999-08-24,39.625
1999-08-25,39.625
1999-08-26,39.5
1999-08-27,39.5
1999-08-30,39.1875
1999-08-31,39.25
1999-09-01,39.1875
1999-09-02,38.625
1999-09-03,38.6875
1999-09-07,38.6875
1999-09-08,38.625
1999-09-09,38.8125
1999-09-10,38.6875
1999-09-13,38.75
1999-09-14,38.6875
1999-09-15,38.625
1999-09-16,38.875
1999-09-17,39.0
1999-09-20,39.3125
1999-09-21,39.0625
1999-09-22,39.125
1999-09-23,39.1875
1999-09-24,39.1875
1999-09-27,39.9375
1999-09-28,39.8125
1999-09-29,39.375
1999-09-30,38.9375
1999-10-01,38.4375
1999-10-04,38.6875
1999-10-05,38.4375
1999-10-06,38.375
1999-10-07,38.0
1999-10-08,37.625
1999-10-11,37.125
1999-10-12,37.0
1999-10-13,37.125
1999-10-14,37.1875
1999-10-15,37.1875
1999-10-18,37.5625
1999-10-19,37.875
1999-10-20,38.375
1999-10-21,38.25
1999-10-22,39.5
1999-10-25,39.4375
1999-10-26,39.375
1999-10-27,38.875
1999-10-28,38.375
1999-10-29,38.8125
1999-11-01,38.125
1999-11-02,37.8125
1999-11-03,37.625
1999-11-04,37.3125
1999-11-05,37.0
1999-11-08,37.0
1999-11-09,37.5
1999-11-10,38.0
1999-11-11,37.6875
1999-11-12,37.4375
1999-11-15,37.4375
1999-11-16,37.1875
1999-11-17,37.0625
1999-11-18,37.875
1999-11-19,38.25
1999-11-22,38.625
1999-11-23,38.625
1999-11-24,38.75
1999-11-26,38.625
1999-11-29,38.5625
1999-11-30,38.5
1999-12-01,39.5
1999-12-02,41.9375
1999-12-03,42.0
1999-12-06,41.375
1999-12-07,41.625
1999-12-08,40.0
1999-12-09,40.4375
1999-12-10,39.875
1999-12-13,39.25
1999-12-14,38.6875
1999-12-15,38.8125
1999-12-16,39.1875
1999-12-17,39.0
1999-12-20,38.4375
1999-12-21,38.3125
1999-12-22,38.5
1999-12-23,38.25
1999-12-27,38.0
1999-12-28,37.75
1999-12-29,37.0625
1999-12-30,36.875
1999-12-31,36.9375
2000-01-03,36.3125
2000-01-04,36.0625
2000-01-05,36.25
2000-01-06,36.0
2000-01-07,36.375
2000-01-10,36.125
2000-01-11,35.5
2000-01-12,35.0625
2000-01-13,35.0
2000-01-14,35.8125
2000-01-18,36.125
2000-01-19,36.6875
2000-01-20,36.125
2000-01-21,36.5625
2000-01-24,36.25
2000-01-25,35.5625
2000-01-26,36.125
2000-01-27,35.5
2000-01-28,35.25
2000-01-31,35.125
2000-02-01,34.9375
2000-02-02,34.5625
2000-02-03,34.5625
2000-02-04,35.9375
2000-02-07,36.375
2000-02-08,36.9375
2000-02-09,37.5
2000-02-10,37.9375
2000-02-11,37.3125
2000-02-14,36.75
2000-02-15,38.0
2000-02-16,37.5625
2000-02-17,37.375
2000-02-18,36.5
2000-02-22,36.0625
2000-02-23,35.875
2000-02-24,36.0
2000-02-25,37.125
2000-02-28,36.4375
2000-02-29,35.5625
2000-03-01,35.9375
2000-03-02,35.9375
2000-03-03,35.4375
2000-03-06,35.375
2000-03-07,36.3125
2000-03-08,37.5
2000-03-09,37.0625
2000-03-10,36.75
2000-03-13,36.375
2000-03-14,35.875
2000-03-15,36.0
2000-03-16,37.0
2000-03-17,36.5
2000-03-20,36.5
2000-03-21,35.5625
2000-03-22,35.5625
2000-03-23,35.625
2000-03-24,35.6875
2000-03-27,35.625
2000-03-28,35.5625
2000-03-29,35.8125
2000-03-30,35.5
2000-03-31,35.5
2000-04-03,35.25
2000-04-04,34.6875
2000-04-05,34.125
2000-04-06,34.75
2000-04-07,34.875
2000-04-10,34.5
2000-04-11,34.5625
2000-04-12,34.5
2000-04-13,34.5
2000-04-14,33.1875
2000-04-17,32.5625
2000-04-18,32.5625
2000-04-19,33.0
2000-04-20,33.125
2000-04-24,33.0
2000-04-25,33.25
2000-04-26,32.5
2000-04-27,32.25
2000-04-28,32.375
2000-05-01,32.5625
2000-05-02,33.0
2000-05-03,32.0
2000-05-04,31.9375
2000-05-05,31.6875
2000-05-08,31.875
2000-05-09,31.9375
2000-05-10,31.6875
2000-05-11,32.25
2000-05-12,32.1875
2000-05-15,32.375
2000-05-16,32.0
2000-05-17,32.0
2000-05-18,32.3125
2000-05-19,32.125
2000-05-22,32.0
2000-05-23,32.0
2000-05-24,31.6875
2000-05-25,31.4375
2000-05-26,32.875
2000-05-30,32.75
2000-05-31,33.4375
2000-06-01,33.1875
2000-06-02,34.5
2000-06-05,35.5625
2000-06-06,35.4375
2000-06-07,35.75
2000-06-08,38.3125
2000-06-09,38.0625
2000-06-12,39.125
2000-06-13,39.6875
2000-06-14,39.125
2000-06-15,39.0
2000-06-16,39.1875
2000-06-19,39.0
2000-06-20,38.5
2000-06-21,38.25
2000-06-22,38.375
2000-06-23,38.5
2000-06-26,38.25
2000-06-27,37.8125
2000-06-28,37.9375
2000-06-29,38.0
2000-06-30,38.8125
2000-07-03,38.875
2000-07-05,38.3125
2000-07-06,38.25
2000-07-07,38.0
2000-07-10,38.375
2000-07-11,38.875
2000-07-12,38.375
2000-07-13,38.5
2000-07-14,39.3125
2000-07-17,38.9375
2000-07-18,38.1875
2000-07-19,38.1875
2000-07-20,37.75
2000-07-21,37.0
2000-07-24,37.0
2000-07-25,37.0
2000-07-26,36.875
2000-07-27,37.625
2000-07-28,37.25
2000-07-31,37.125
2000-08-01,37.0625
2000-08-02,37.1875
2000-08-03,36.8125
2000-08-04,36.9375
2000-08-07,37.625
2000-08-08,37.5
2000-08-09,37.375
2000-08-10,38.5625
2000-08-11,38.1875
2000-08-14,38.625
2000-08-15,38.6875
2000-08-16,39.0
2000-08-17,39.625
2000-08-18,39.25
2000-08-21,40.125
2000-08-22,40.25
2000-08-23,41.125
2000-08-24,38.9375
2000-08-25,39.1875
2000-08-28,37.5625
2000-08-29,37.125
2000-08-30,35.6875
2000-08-31,35.6875
2000-09-01,33.0
2000-09-05,35.0625
2000-09-06,35.4375
2000-09-07,35.5
2000-09-08,35.1875
2000-09-11,35.5
2000-09-12,35.0625
2000-09-13,34.625
2000-09-14,34.0
2000-09-15,34.9375
2000-09-18,34.5625
2000-09-19,34.125
2000-09-20,33.4375
2000-09-21,33.1875
2000-09-22,32.625
2000-09-25,31.625
2000-09-26,31.125
2000-09-27,31.0625
2000-09-28,31.25
2000-09-29,31.75
2000-10-02,31.75
2000-10-03,32.0
2000-10-04,32.0
2000-10-05,32.0
2000-10-06,32.0
2000-10-09,31.8125
2000-10-10,32.5
2000-10-11,32.125
2000-10-12,31.75
2000-10-13,31.5
2000-10-16,31.25
2000-10-17,31.5625
2000-10-18,31.1875
2000-10-19,31.0
2000-10-20,30.625
2000-10-23,31.0
2000-10-24,31.5
2000-10-25,31.875
2000-10-26,31.5
2000-10-27,31.0625
2000-10-30,31.0625
2000-10-31,30.75
2000-11-01,31.0
2000-11-02,31.0625
2000-11-03,31.0625
2000-11-06,31.375
2000-11-07,31.375
2000-11-08,31.25
2000-11-09,31.125
2000-11-10,31.0
2000-11-13,31.0625
2000-11-14,31.0625
2000-11-15,30.75
2000-11-16,31.0
2000-11-17,31.0
2000-11-20,30.9375
2000-11-21,30.9375
2000-11-22,31.0
2000-11-24,31.125
2000-11-27,30.875
2000-11-28,30.9375
2000-11-29,30.875
2000-11-30,30.875
2000-12-01,30.9375
2000-12-04,30.9375
2000-12-05,30.875
2000-12-06,30.875
2000-12-07,30.875
2000-12-08,30.0
2000-12-11,29.75
2000-12-12,30.0
2000-12-13,30.0
2000-12-14,29.5625
2000-12-15,29.8125
2000-12-18,29.5
2000-12-19,29.5625
2000-12-20,29.3125
2000-12-21,29.5
2000-12-22,29.375
2000-12-26,29.1875
2000-12-27,28.9375
2000-12-28,31.375
2000-12-29,29.9375
2001-01-02,29.125
2001-01-03,29.3125
2001-01-04,29.375
2001-01-05,29.125
2001-01-08,29.6875
2001-01-09,29.9375
2001-01-10,29.9375
2001-01-11,29.75
2001-01-12,29.875
2001-01-16,29.75
2001-01-17,29.625
2001-01-18,29.625
2001-01-19,29.75
2001-01-22,29.75
2001-01-23,29.875
2001-01-24,29.75
2001-01-25,29.75
2001-01-26,29.25
2001-01-29,29.5
2001-01-30,29.4
2001-01-31,30.0
2001-02-01,29.879998999999998
2001-02-02,29.5
2001-02-05,29.35
2001-02-06,29.59
2001-02-07,29.42
2001-02-08,29.4
2001-02-09,29.5
2001-02-12,29.75
2001-02-13,29.799999
2001-02-14,29.799999
2001-02-15,29.5
2001-02-16,29.5
2001-02-20,29.5
2001-02-21,29.379998999999998
2001-02-22,30.0
2001-02-23,30.0
2001-02-26,30.0
2001-02-27,30.0
2001-02-28,30.35
2001-03-01,29.6
2001-03-02,29.25
2001-03-05,29.99
2001-03-06,30.0
2001-03-07,29.799999
2001-03-08,29.75
2001-03-09,29.0
2001-03-12,28.76
2001-03-13,29.15
2001-03-14,28.15
2001-03-15,28.15
2001-03-16,27.950001
2001-03-19,27.84
2001-03-20,28.290001
2001-03-21,28.35
2001-03-22,28.379998999999998
2001-03-23,28.379998999999998
2001-03-26,28.5
2001-03-27,28.959999
2001-03-28,29.0
2001-03-29,29.0
2001-03-30,28.950001
2001-04-02,29.049999
2001-04-03,29.049999
2001-04-04,29.0
2001-04-05,28.99
2001-04-06,28.25
2001-04-09,28.48
2001-04-10,28.4
2001-04-11,28.200001
2001-04-12,28.450001
2001-04-16,28.32
2001-04-17,28.35
2001-04-18,28.16
2001-04-19,28.5
2001-04-20,28.4
2001-04-23,28.049999
2001-04-24,28.4
2001-04-25,28.450001
2001-04-26,28.5
2001-04-27,28.700001
2001-04-30,28.0
2001-05-01,26.5
2001-05-02,27.129998999999998
2001-05-03,27.389999
2001-05-04,27.49
2001-05-07,27.950001
2001-05-08,28.290001
2001-05-09,27.5
2001-05-10,28.290001
2001-05-11,28.799999
2001-05-14,28.950001
2001-05-15,28.889999
2001-05-16,29.1
2001-05-17,29.34
2001-05-18,29.5
2001-05-21,29.9
2001-05-22,29.6
2001-05-23,28.9
2001-05-24,29.15
2001-05-25,28.5
2001-05-29,29.0
2001-05-30,29.0
2001-05-31,29.0
2001-06-01,28.6
2001-06-04,28.59
2001-06-05,28.549999
2001-06-06,28.5
2001-06-07,28.5
2001-06-08,28.440001000000002
2001-06-11,28.200001
2001-06-12,27.25
2001-06-13,26.719998999999998
2001-06-14,26.4
2001-06-15,26.6
2001-06-18,26.0
2001-06-19,25.799999
2001-06-20,25.49
2001-06-21,25.4
2001-06-22,25.0
2001-06-25,25.299999
2001-06-26,25.24
2001-06-27,25.0
2001-06-28,23.719998999999998
2001-06-29,23.0
2001-07-02,23.0
2001-07-03,22.5
2001-07-05,22.4
2001-07-06,22.700001
2001-07-09,22.58
2001-07-10,22.450001
2001-07-11,22.49
2001-07-12,21.91
2001-07-13,22.17
2001-07-16,22.139999
2001-07-17,22.299999
2001-07-18,21.700001
2001-07-19,21.65
2001-07-20,21.59
2001-07-23,21.65
2001-07-24,21.75
2001-07-25,21.780001000000002
2001-07-26,21.700001
2001-07-27,21.719998999999998
2001-07-30,21.700001
2001-07-31,21.799999
2001-08-01,21.940001000000002
2001-08-02,21.99
2001-08-03,21.99
2001-08-06,21.6
2001-08-07,21.639999
2001-08-08,21.540001
2001-08-09,21.75
2001-08-10,21.9
2001-08-13,21.5
2001-08-14,22.0
2001-08-15,21.700001
2001-08-16,21.5
2001-08-17,21.450001
2001-08-20,21.25
2001-08-21,21.049999
2001-08-22,20.85
2001-08-23,20.48
2001-08-24,20.25
2001-08-27,20.0
2001-08-28,19.76
2001-08-29,19.99
2001-08-30,19.66
2001-08-31,19.799999
2001-09-04,19.799999
2001-09-05,19.690001000000002
2001-09-06,19.459999
2001-09-07,19.200001
2001-09-10,18.5
2001-09-17,18.450001
2001-09-18,18.0
2001-09-19,18.0
2001-09-20,17.1
2001-09-21,17.0
2001-09-24,17.719998999999998
2001-09-25,16.6
2001-09-26,16.59
2001-09-27,16.1
2001-09-28,16.5
2001-10-01,16.65
2001-10-02,16.75
2001-10-03,16.5
2001-10-04,16.6
2001-10-05,16.549999
2001-10-08,16.98
2001-10-09,16.950001
2001-10-10,16.6
2001-10-11,16.35
2001-10-12,16.799999
2001-10-15,17.0
2001-10-16,17.200001
2001-10-17,17.049999
2001-10-18,16.41
2001-10-19,16.799999
2001-10-22,16.5
2001-10-23,16.5
2001-10-24,16.4
2001-10-25,16.48
2001-10-26,16.75
2001-10-29,16.6
2001-10-30,16.5
2001-10-31,16.450001
2001-11-01,16.65
2001-11-02,17.15
2001-11-05,17.0
2001-11-06,17.0
2001-11-07,16.709999
2001-11-08,17.0
2001-11-09,17.209999
2001-11-12,17.15
2001-11-13,17.1
2001-11-14,16.9
2001-11-15,16.66
2001-11-16,16.780001000000002
2001-11-19,16.549999
2001-11-20,17.6
2001-11-21,17.549999
2001-11-23,17.549999
2001-11-26,17.549999
2001-11-27,17.549999
2001-11-28,17.459999
2001-11-29,17.49
2001-11-30,17.9
2001-12-03,18.15
2001-12-04,18.25
2001-12-05,19.35
2001-12-06,16.93
2001-12-07,17.559998999999998
2001-12-10,17.049999
2001-12-11,17.700001
2001-12-12,17.5
2001-12-13,17.389999
2001-12-14,17.34
2001-12-17,17.5
2001-12-18,17.879998999999998
2001-12-19,17.75
2001-12-20,17.549999
2001-12-21,18.1
2001-12-24,18.0
2001-12-26,18.25
2001-12-27,18.4
2001-12-28,18.700001
2001-12-31,19.75
2002-01-02,19.42
2002-01-03,19.200001
2002-01-04,19.1
2002-01-07,20.5
2002-01-08,19.76
2002-01-09,19.75
2002-01-10,19.969998999999998
2002-01-11,19.26
2002-01-14,18.950001
2002-01-15,18.799999
2002-01-16,18.709999
2002-01-17,18.0
2002-01-18,18.950001
2002-01-22,19.040001
2002-01-23,18.809998999999998
2002-01-24,18.33
2002-01-25,18.4
2002-01-28,18.4
2002-01-29,17.549999
2002-01-30,17.389999
2002-01-31,17.48
2002-02-01,16.950001
2002-02-04,17.049999
2002-02-05,17.049999
2002-02-06,17.1
2002-02-07,17.1
2002-02-08,16.700001
2002-02-11,16.49
2002-02-12,16.35
2002-02-13,16.809998999999998
2002-02-14,17.0
2002-02-15,17.1
2002-02-19,17.07
2002-02-20,17.0
2002-02-21,17.25
2002-02-22,17.1
2002-02-25,17.25
2002-02-26,17.139999
2002-02-27,17.200001
2002-02-28,17.1
2002-03-01,17.049999
2002-03-04,17.17
2002-03-05,17.17
2002-03-06,17.1
2002-03-07,17.15
2002-03-08,17.24
2002-03-11,17.24
2002-03-12,17.15
2002-03-13,17.200001
2002-03-14,17.02
2002-03-15,17.200001
2002-03-18,17.459999
2002-03-19,18.5
2002-03-20,18.5
2002-03-21,18.85
2002-03-22,18.4
2002-03-25,17.5
2002-03-26,17.73
2002-03-27,17.92
2002-03-28,18.049999
2002-04-01,18.290001
2002-04-02,18.49
2002-04-03,18.0
2002-04-04,17.9
2002-04-05,17.5
2002-04-08,18.65
2002-04-09,17.9
2002-04-10,17.719998999999998
2002-04-11,17.6
2002-04-12,17.73
2002-04-15,16.75
2002-04-16,17.049999
2002-04-17,17.15
2002-04-18,17.129998999999998
2002-04-19,17.02
2002-04-22,17.07
2002-04-23,16.85
2002-04-24,16.25
2002-04-25,15.93
2002-04-26,15.46
2002-04-29,15.35
2002-04-30,14.9
2002-05-01,14.83
2002-05-02,14.89
2002-05-03,14.45
2002-05-06,13.33
2002-05-07,12.0
2002-05-08,12.01
2002-05-09,11.95
2002-05-10,11.91
2002-05-13,11.64
2002-05-14,11.76
2002-05-15,11.89
2002-05-16,11.72
2002-05-17,11.6
2002-05-20,11.45
2002-05-21,11.35
2002-05-22,11.31
2002-05-23,11.25
2002-05-24,11.49
2002-05-28,11.35
2002-05-29,11.25
2002-05-30,11.0
2002-05-31,11.01
2002-06-03,10.92
2002-06-04,10.55
2002-06-05,10.55
2002-06-06,10.35
2002-06-07,10.3
2002-06-10,10.25
2002-06-11,9.25
2002-06-12,9.3
2002-06-13,9.02
2002-06-14,8.68
2002-06-17,9.0
2002-06-18,10.2
2002-06-19,10.75
2002-06-20,10.85
2002-06-21,11.0
2002-06-24,11.11
2002-06-25,11.03
2002-06-26,10.9
2002-06-27,10.9
2002-06-28,10.52
2002-07-01,10.13
2002-07-02,10.05
2002-07-03,10.04
2002-07-05,10.65
2002-07-08,10.4
2002-07-09,10.65
2002-07-10,10.8
2002-07-11,10.78
2002-07-12,10.85
2002-07-15,10.87
2002-07-16,10.8
2002-07-17,10.95
2002-07-18,10.81
2002-07-19,10.49
2002-07-22,9.91
2002-07-23,9.4
2002-07-24,9.15
2002-07-25,9.21
2002-07-26,9.5
2002-07-29,9.92
2002-07-30,9.85
2002-07-31,10.05
2002-08-01,9.87
2002-08-02,10.25
2002-08-05,10.0
2002-08-06,9.95
2002-08-07,9.62
2002-08-08,10.1
2002-08-09,10.5
2002-08-12,10.9
2002-08-13,10.6
2002-08-14,11.7
2002-08-15,12.25
2002-08-16,13.3
2002-08-19,13.62
2002-08-20,11.95
2002-08-21,11.95
2002-08-22,11.88
2002-08-23,12.2
2002-08-26,12.43
2002-08-27,12.2
2002-08-28,12.44
2002-08-29,12.2
2002-08-30,12.2
2002-09-03,11.55
2002-09-04,11.65
2002-09-05,11.4
2002-09-06,11.6
2002-09-09,12.0
2002-09-10,12.0
2002-09-11,12.2
2002-09-12,12.25
2002-09-13,12.18
2002-09-16,12.01
2002-09-17,11.85
2002-09-18,11.6
2002-09-19,11.35
2002-09-20,11.45
2002-09-23,11.4
2002-09-24,10.7
2002-09-25,10.41
2002-09-26,11.0
2002-09-27,10.9
2002-09-30,10.5
2002-10-01,10.96
2002-10-02,11.03
2002-10-03,10.54
2002-10-04,10.4
2002-10-07,10.3
2002-10-08,10.1
2002-10-09,9.81
2002-10-10,9.9
2002-10-11,10.0
2002-10-14,9.38
2002-10-15,9.35
2002-10-16,9.8
2002-10-17,10.06
2002-10-18,9.8
2002-10-21,9.61
2002-10-22,9.95
2002-10-23,9.99
2002-10-24,10.15
2002-10-25,10.21
2002-10-28,9.9
2002-10-29,9.28
2002-10-30,9.8
2002-10-31,10.05
2002-11-01,10.23
2002-11-04,10.1
2002-11-05,10.1
2002-11-06,10.1
2002-11-07,9.65
2002-11-08,10.12
2002-11-11,10.74
2002-11-12,10.95
2002-11-13,10.7
2002-11-14,10.8
2002-11-15,11.23
2002-11-18,11.25
2002-11-19,11.35
2002-11-20,10.85
2002-11-21,11.14
2002-11-22,10.9
2002-11-25,11.3
2002-11-26,11.5
2002-11-27,11.18
2002-11-29,11.25
2002-12-02,13.05
2002-12-03,12.5
2002-12-04,12.65
2002-12-05,12.4
2002-12-06,12.51
2002-12-09,12.45
2002-12-10,12.5
2002-12-11,12.75
2002-12-12,12.35
2002-12-13,12.35
2002-12-16,12.65
2002-12-17,12.45
2002-12-18,12.45
2002-12-19,12.5
2002-12-20,12.31
2002-12-23,12.41
2002-12-24,12.73
2002-12-26,12.12
2002-12-27,12.35
2002-12-30,12.55
2002-12-31,12.17
2003-01-02,12.99
2003-01-03,13.18
2003-01-06,13.92
2003-01-07,14.14
2003-01-08,13.92
2003-01-09,14.08
2003-01-10,14.02
2003-01-13,14.28
2003-01-14,14.5
2003-01-15,14.5
2003-01-16,14.56
2003-01-17,14.7
2003-01-21,14.43
2003-01-22,14.68
2003-01-23,14.18
2003-01-24,14.22
2003-01-27,14.44
2003-01-28,14.28
2003-01-29,14.42
2003-01-30,13.48
2003-01-31,13.79
2003-02-03,14.5
2003-02-04,14.65
2003-02-05,14.84
2003-02-06,15.7
2003-02-07,14.9
2003-02-10,15.0
2003-02-11,15.1
2003-02-12,15.0
2003-02-13,14.75
2003-02-14,14.35
2003-02-18,14.62
2003-02-19,14.5
2003-02-20,14.89
2003-02-21,15.15
2003-02-24,15.78
2003-02-25,15.73
2003-02-26,15.8
2003-02-27,15.42
2003-02-28,15.75
2003-03-03,15.73
2003-03-04,15.7
2003-03-05,15.46
2003-03-06,15.7
2003-03-07,15.75
2003-03-10,16.0
2003-03-11,16.0
2003-03-12,15.5
2003-03-13,15.81
2003-03-14,15.91
2003-03-17,15.99
2003-03-18,16.5
2003-03-19,16.58
2003-03-20,17.25
2003-03-21,16.809998999999998
2003-03-24,17.209999
2003-03-25,17.299999
2003-03-26,17.299999
2003-03-27,17.4
2003-03-28,18.200001
2003-03-31,18.780001000000002
2003-04-01,18.77
2003-04-02,18.6
2003-04-03,18.52
2003-04-04,18.51
2003-04-07,17.5
2003-04-08,17.799999
2003-04-09,18.23
2003-04-10,18.49
2003-04-11,18.43
2003-04-14,18.6
2003-04-15,18.91
2003-04-16,18.469998999999998
2003-04-17,18.42
2003-04-21,19.1
2003-04-22,18.25
2003-04-23,18.49
2003-04-24,18.92
2003-04-25,18.9
2003-04-28,18.950001
2003-04-29,19.110001
2003-04-30,19.610001
2003-05-01,20.25
2003-05-02,20.85
2003-05-05,21.01
2003-05-06,21.1
2003-05-07,21.25
2003-05-08,21.76
2003-05-09,22.08
2003-05-12,22.0
2003-05-13,21.799999
2003-05-14,21.76
2003-05-15,22.1
