Date,HOT
2013-05-02,27800.0
2013-05-03,27800.0
2013-05-06,27800.0
2013-05-07,27500.0
2013-05-08,27800.0
2013-05-09,27800.0
2013-05-10,29000.0
2013-05-13,29000.0
2013-05-14,29000.0
2013-05-15,29000.0
2013-05-16,29000.0
2013-05-17,29000.0
2013-05-20,27000.0
2013-05-21,28800.0
2013-05-22,26800.0
2013-05-23,26800.0
2013-05-24,28600.0
2013-05-28,28600.0
2013-05-29,28600.0
2013-05-30,28600.0
2013-05-31,28600.0
2013-06-03,27000.0
2013-06-04,27000.0
2013-06-05,27000.0
2013-06-06,27000.0
2013-06-07,27000.0
2013-06-10,26600.0
2013-06-11,26600.0
2013-06-12,27000.0
2013-06-13,27000.0
2013-06-14,27000.0
2013-06-17,27000.0
2013-06-18,27000.0
2013-06-19,27000.0
2013-06-20,27000.0
2013-06-21,27000.0
2013-06-24,27000.0
2013-06-25,27000.0
2013-06-26,25200.0
2013-06-27,25500.0
2013-06-28,25000.0
2013-07-01,25000.0
2013-07-02,25000.0
2013-07-03,25000.0
2013-07-05,24000.0
2013-07-08,24000.0
2013-07-09,24000.0
2013-07-10,24000.0
2013-07-11,24000.0
2013-07-12,24000.0
2013-07-15,24500.0
2013-07-16,24500.0
2013-07-17,24500.0
2013-07-18,25000.0
2013-07-19,25000.0
2013-07-22,25000.0
2013-07-23,25000.0
2013-07-24,25000.0
2013-07-25,25000.0
2013-07-26,25000.0
2013-07-29,25000.0
2013-07-30,23300.0
2013-07-31,23300.0
2013-08-01,23300.0
2013-08-02,23300.0
2013-08-05,23300.0
2013-08-06,24900.0
2013-08-07,25900.0
2013-08-08,25900.0
2013-08-09,26000.0
2013-08-12,26000.0
2013-08-13,26000.0
2013-08-14,26000.0
2013-08-15,26000.0
2013-08-16,26000.0
2013-08-19,27800.0
2013-08-20,27800.0
2013-08-21,27800.0
2013-08-22,27800.0
2013-08-23,27800.0
2013-08-26,27800.0
2013-08-27,25900.0
2013-08-28,25500.0
2013-08-29,25500.0
2013-08-30,24800.0
2013-09-03,24800.0
2013-09-04,24800.0
2013-09-05,23100.0
2013-09-06,23100.0
2013-09-09,23100.0
2013-09-10,22000.0
2013-09-11,22000.0
2013-09-12,22000.0
2013-09-13,22000.0
2013-09-16,23500.0
2013-09-17,23500.0
2013-09-18,23500.0
2013-09-19,23500.0
2013-09-20,23500.0
2013-09-23,25100.0
2013-09-24,26800.0
2013-09-25,26800.0
2013-09-26,26800.0
2013-09-27,26800.0
2013-09-30,26800.0
2013-10-01,26800.0
2013-10-02,26800.0
2013-10-03,26800.0
2013-10-04,26800.0
2013-10-07,26800.0
2013-10-08,26800.0
2013-10-09,26800.0
2013-10-10,26800.0
2013-10-11,26800.0
2013-10-14,26800.0
2013-10-15,26800.0
2013-10-16,26800.0
2013-10-17,25000.0
2013-10-18,25000.0
2013-10-21,25000.0
2013-10-22,26500.0
2013-10-23,26500.0
2013-10-24,26500.0
2013-10-25,26500.0
2013-10-28,26500.0
2013-10-29,26500.0
2013-10-30,26500.0
2013-10-31,26500.0
2013-11-01,26500.0
2013-11-04,26500.0
2013-11-05,24700.0
2013-11-06,24700.0
2013-11-07,26400.0
2013-11-08,26400.0
2013-11-11,26400.0
2013-11-12,27800.0
2013-11-13,27800.0
2013-11-14,26300.0
2013-11-15,26300.0
2013-11-18,27000.0
2013-11-19,27000.0
2013-11-20,27500.0
2013-11-21,27500.0
2013-11-22,27500.0
2013-11-25,28000.0
2013-11-26,28000.0
2013-11-27,28000.0
2013-11-29,29000.0
2013-12-02,29000.0
2013-12-03,29000.0
2013-12-04,29000.0
2013-12-05,29000.0
2013-12-06,27000.0
2013-12-09,29000.0
2013-12-10,29000.0
2013-12-11,29000.0
2013-12-12,25200.0
2013-12-13,26500.0
2013-12-16,26500.0
2013-12-17,26500.0
2013-12-18,26000.0
2013-12-19,26000.0
2013-12-20,26000.0
2013-12-23,26000.0
2013-12-24,26000.0
2013-12-26,24200.0
2013-12-27,24200.0
2013-12-30,24200.0
2013-12-31,24200.0
2014-01-02,24200.0
2014-01-03,22600.0
2014-01-06,22600.0
2014-01-07,24100.0
2014-01-08,24100.0
2014-01-09,25300.0
2014-01-10,25700.0
2014-01-13,27400.0
2014-01-14,29300.0
2014-01-15,28000.0
2014-01-16,29300.0
2014-01-17,29300.0
2014-01-21,29300.0
2014-01-22,27300.0
2014-01-23,27300.0
2014-01-24,29200.0
2014-01-27,29200.0
2014-01-28,29200.0
2014-01-29,29200.0
2014-01-30,29200.0
2014-01-31,29200.0
2014-02-03,29200.0
2014-02-04,29200.0
2014-02-05,29200.0
2014-02-06,28000.0
2014-02-07,28000.0
2014-02-10,28000.0
2014-02-11,27000.0
2014-02-12,28800.0
2014-02-13,28800.0
2014-02-14,30800.0
2014-02-18,30800.0
2014-02-19,30800.0
2014-02-20,30800.0
2014-02-21,30800.0
2014-02-24,30800.0
2014-02-25,27800.0
2014-02-26,27800.0
2014-02-27,29700.0
2014-02-28,29700.0
2014-03-03,29700.0
2014-03-04,29700.0
2014-03-05,29700.0
2014-03-06,29700.0
2014-03-07,29700.0
2014-03-10,29700.0
2014-03-11,29700.0
2014-03-12,29700.0
2014-03-13,29000.0
2014-03-14,29000.0
2014-03-17,29000.0
2014-03-18,29000.0
2014-03-19,28500.0
2014-03-20,28500.0
2014-03-21,28500.0
2014-03-24,28500.0
2014-03-25,28500.0
2014-03-26,28500.0
2014-03-27,28500.0
2014-03-28,28000.0
2014-03-31,28000.0
2014-04-01,28000.0
2014-04-02,28000.0
2014-04-03,28000.0
2014-04-04,28000.0
2014-04-07,28000.0
2014-04-08,28000.0
2014-04-09,28000.0
2014-04-10,28000.0
2014-04-11,28000.0
2014-04-14,28000.0
2014-04-15,28000.0
2014-04-16,28000.0
2014-04-17,28000.0
2014-04-21,28000.0
2014-04-22,28000.0
2014-04-23,28000.0
2014-04-24,28000.0
2014-04-25,28000.0
2014-04-28,28000.0
2014-04-29,28000.0
2014-04-30,28000.0
2014-05-01,28000.0
2014-05-02,28000.0
2014-05-05,28000.0
2014-05-06,28000.0
2014-05-07,28000.0
2014-05-08,28000.0
2014-05-09,28000.0
2014-05-12,28000.0
2014-05-13,28000.0
2014-05-14,28000.0
2014-05-15,28000.0
2014-05-16,28000.0
2014-05-19,28000.0
2014-05-20,28000.0
2014-05-21,28000.0
2014-05-22,28000.0
2014-05-23,28000.0
2014-05-27,25500.0
2014-05-28,25500.0
2014-05-29,25000.0
2014-05-30,25000.0
2014-06-02,25000.0
2014-06-03,25000.0
2014-06-04,26500.0
2014-06-05,26500.0
2014-06-06,26500.0
2014-06-09,26500.0
2014-06-10,26000.0
2014-06-11,26000.0
2014-06-12,26000.0
2014-06-13,26000.0
2014-06-16,26000.0
2014-06-17,26000.0
2014-06-18,26000.0
2014-06-19,26000.0
2014-06-20,26000.0
2014-06-23,26000.0
2014-06-24,26000.0
2014-06-25,26000.0
2014-06-26,26000.0
2014-06-27,26000.0
2014-06-30,26000.0
2014-07-01,26000.0
2014-07-02,26000.0
2014-07-03,26000.0
2014-07-07,27000.0
2014-07-08,27000.0
2014-07-09,27000.0
2014-07-10,27000.0
2014-07-11,27000.0
2014-07-14,27000.0
2014-07-15,27000.0
2014-07-16,27000.0
2014-07-17,27000.0
2014-07-18,27000.0
2014-07-21,26000.0
2014-07-22,26000.0
2014-07-23,26000.0
2014-07-24,26000.0
2014-07-25,26000.0
2014-07-28,26000.0
2014-07-29,26000.0
2014-07-30,26000.0
2014-07-31,27400.0
2014-08-01,27400.0
2014-08-04,27400.0
2014-08-05,27400.0
2014-08-06,27400.0
2014-08-07,27400.0
2014-08-08,27400.0
2014-08-11,27400.0
2014-08-12,27400.0
2014-08-13,27400.0
2014-08-14,27400.0
2014-08-15,27400.0
2014-08-18,27400.0
2014-08-19,27400.0
2014-08-20,27400.0
2014-08-21,27400.0
2014-08-22,27400.0
2014-08-25,27400.0
2014-08-26,27400.0
2014-08-27,27400.0
2014-08-28,27400.0
2014-08-29,27400.0
2014-09-02,27400.0
2014-09-03,27400.0
2014-09-04,27400.0
2014-09-05,27400.0
2014-09-08,27400.0
2014-09-09,27400.0
2014-09-10,27400.0
2014-09-11,27400.0
2014-09-12,27400.0
2014-09-15,27400.0
2014-09-16,27400.0
2014-09-17,27400.0
2014-09-18,27400.0
2014-09-19,27400.0
2014-09-22,27400.0
2014-09-23,27400.0
2014-09-24,27400.0
2014-09-25,27400.0
2014-09-26,27400.0
2014-09-29,27400.0
2014-09-30,27400.0
2014-10-01,27400.0
2014-10-02,27400.0
2014-10-03,27400.0
2014-10-06,27400.0
2014-10-07,27400.0
2014-10-08,25500.0
2014-10-09,24000.0
2014-10-10,24000.0
2014-10-13,24500.0
2014-10-14,24500.0
2014-10-15,24500.0
2014-10-16,24500.0
2014-10-17,24500.0
2014-10-20,24500.0
2014-10-21,24500.0
2014-10-22,24500.0
2014-10-23,24500.0
2014-10-24,24500.0
2014-10-27,24500.0
2014-10-28,24500.0
2014-10-29,24500.0
2014-10-30,22800.0
2014-10-31,22800.0
2014-11-03,22800.0
2014-11-04,22800.0
2014-11-05,22800.0
2014-11-06,22800.0
2014-11-07,22800.0
2014-11-10,22800.0
2014-11-11,24300.0
2014-11-12,24300.0
2014-11-13,24300.0
2014-11-14,24300.0
2014-11-17,26000.0
2014-11-18,26000.0
2014-11-19,26000.0
2014-11-20,24200.0
2014-11-21,24200.0
2014-11-24,24200.0
2014-11-25,24200.0
2014-11-26,24200.0
2014-11-28,24200.0
2014-12-01,23100.0
2014-12-02,22000.0
2014-12-03,23500.0
2014-12-04,23500.0
2014-12-05,25000.0
2014-12-08,25400.0
2014-12-09,27100.0
2014-12-10,28900.0
2014-12-11,30900.0
2014-12-12,28900.0
2014-12-15,29000.0
2014-12-16,27100.0
2014-12-17,28800.0
2014-12-18,26800.0
2014-12-19,25000.0
2014-12-22,24000.0
2014-12-23,24500.0
2014-12-24,24500.0
2014-12-26,26500.0
2014-12-29,26500.0
2014-12-30,26500.0
2014-12-31,26500.0
2015-01-02,26500.0
2015-01-05,28000.0
2015-01-06,28000.0
2015-01-07,28000.0
2015-01-08,28000.0
2015-01-09,28000.0
2015-01-12,28000.0
2015-01-13,28000.0
2015-01-14,26500.0
2015-01-15,26500.0
2015-01-16,26500.0
2015-01-20,26300.0
2015-01-21,27500.0
2015-01-22,28300.0
2015-01-23,28200.0
2015-01-26,28200.0
2015-01-27,28200.0
2015-01-28,26300.0
2015-01-29,26300.0
2015-01-30,26300.0
2015-02-02,26300.0
2015-02-03,26300.0
2015-02-04,26300.0
2015-02-05,26300.0
2015-02-06,26300.0
2015-02-09,26300.0
2015-02-10,26300.0
2015-02-11,26300.0
2015-02-12,26300.0
2015-02-13,26300.0
2015-02-17,26300.0
2015-02-18,26300.0
2015-02-19,26300.0
2015-02-20,26300.0
2015-02-23,26300.0
2015-02-24,26300.0
2015-02-25,24900.0
2015-02-26,24900.0
2015-02-27,24900.0
2015-03-02,23900.0
2015-03-03,24900.0
2015-03-04,26600.0
2015-03-05,26600.0
2015-03-06,26100.0
2015-03-09,26000.0
2015-03-10,26000.0
2015-03-11,27500.0
2015-03-12,28500.0
2015-03-13,26600.0
2015-03-16,26600.0
2015-03-17,26600.0
2015-03-18,26600.0
2015-03-19,26600.0
2015-03-20,26600.0
2015-03-23,27700.0
2015-03-24,28900.0
2015-03-25,28700.0
2015-03-26,28700.0
2015-03-27,29900.0
2015-03-30,31200.0
2015-03-31,31200.0
2015-04-01,31200.0
2015-04-02,31200.0
2015-04-06,31200.0
2015-04-07,31000.0
2015-04-08,31000.0
2015-04-09,31000.0
2015-04-10,31000.0
2015-04-13,31000.0
2015-04-14,31000.0
2015-04-15,31000.0
2015-04-16,31000.0
2015-04-17,31000.0
2015-04-20,31000.0
2015-04-21,31000.0
2015-04-22,31000.0
2015-04-23,31000.0
2015-04-24,31300.0
2015-04-27,31300.0
2015-04-28,31300.0
2015-04-29,31300.0
2015-04-30,31300.0
2015-05-01,31300.0
2015-05-04,31300.0
2015-05-05,31300.0
2015-05-06,31300.0
2015-05-07,31300.0
2015-05-08,31300.0
2015-05-11,31300.0
2015-05-12,31300.0
2015-05-13,31300.0
2015-05-14,33400.0
2015-05-15,31100.0
2015-05-18,31100.0
2015-05-19,31100.0
2015-05-20,31100.0
2015-05-21,31100.0
2015-05-22,31100.0
2015-05-26,31100.0
2015-05-27,29000.0
2015-05-28,27000.0
2015-05-29,27000.0
2015-06-01,27000.0
2015-06-02,27000.0
2015-06-03,27000.0
2015-06-04,27000.0
2015-06-05,27000.0
2015-06-08,25200.0
2015-06-09,25000.0
2015-06-10,25000.0
2015-06-11,25000.0
2015-06-12,26000.0
2015-06-15,26000.0
2015-06-16,26000.0
2015-06-17,25000.0
2015-06-18,23400.0
2015-06-19,25000.0
2015-06-22,24000.0
2015-06-23,23500.0
2015-06-24,23500.0
2015-06-25,25100.0
2015-06-26,25100.0
2015-06-29,26000.0
2015-06-30,27800.0
2015-07-01,27800.0
2015-07-02,27800.0
2015-07-06,28100.0
2015-07-07,28300.0
2015-07-08,28400.0
2015-07-09,26500.0
2015-07-10,28300.0
2015-07-13,28100.0
2015-07-14,26200.0
2015-07-15,24500.0
2015-07-16,23200.0
2015-07-17,24800.0
2015-07-20,24800.0
2015-07-21,24800.0
2015-07-22,24800.0
2015-07-23,24800.0
2015-07-24,24800.0
2015-07-27,24800.0
2015-07-28,24800.0
2015-07-29,25000.0
2015-07-30,25000.0
2015-07-31,25000.0
2015-08-03,25000.0
2015-08-04,25500.0
2015-08-05,25500.0
2015-08-06,27000.0
2015-08-07,27000.0
2015-08-10,27000.0
2015-08-11,27000.0
2015-08-12,27000.0
2015-08-13,27000.0
2015-08-14,27000.0
2015-08-17,27000.0
2015-08-18,25500.0
2015-08-19,25500.0
2015-08-20,25500.0
2015-08-21,25500.0
2015-08-24,27000.0
2015-08-25,27000.0
2015-08-26,27000.0
2015-08-27,27000.0
2015-08-28,27000.0
2015-08-31,25400.0
2015-09-01,25400.0
2015-09-02,25400.0
2015-09-03,25400.0
2015-09-04,25500.0
2015-09-08,24500.0
2015-09-09,26200.0
2015-09-10,26200.0
2015-09-11,25000.0
2015-09-14,24000.0
2015-09-15,25000.0
2015-09-16,26000.0
2015-09-17,27800.0
2015-09-18,26000.0
2015-09-21,26000.0
2015-09-22,26000.0
2015-09-23,26000.0
2015-09-24,26000.0
2015-09-25,26000.0
2015-09-28,26000.0
2015-09-29,26000.0
2015-09-30,27800.0
2015-10-01,26000.0
2015-10-02,26000.0
2015-10-05,26000.0
2015-10-06,29200.0
2015-10-07,29200.0
2015-10-08,29400.0
2015-10-09,27400.0
2015-10-12,25500.0
2015-10-13,27000.0
2015-10-14,27000.0
2015-10-15,27000.0
2015-10-16,25200.0
2015-10-19,26800.0
2015-10-20,28400.0
2015-10-21,29800.0
2015-10-22,29800.0
2015-10-23,27800.0
2015-10-26,29700.0
2015-10-27,30000.0
2015-10-28,27900.0
2015-10-29,28300.0
2015-10-30,29500.0
2015-11-02,31500.0
2015-11-03,33700.0
2015-11-04,33700.0
2015-11-05,33700.0
2015-11-06,33700.0
2015-11-09,36000.0
2015-11-10,36500.0
2015-11-11,36500.0
2015-11-12,36500.0
2015-11-13,36500.0
2015-11-16,36000.0
2015-11-17,33500.0
2015-11-18,33500.0
2015-11-19,33500.0
2015-11-20,33500.0
2015-11-23,33500.0
2015-11-24,33500.0
2015-11-25,33500.0
2015-11-27,35800.0
2015-11-30,35800.0
2015-12-01,35800.0
2015-12-02,38300.0
2015-12-03,36000.0
2015-12-04,33500.0
2015-12-07,33500.0
2015-12-08,33500.0
2015-12-09,33500.0
2015-12-10,33500.0
2015-12-11,33500.0
2015-12-14,35800.0
2015-12-15,33300.0
2015-12-16,33300.0
2015-12-17,33300.0
2015-12-18,33300.0
2015-12-21,33300.0
2015-12-22,33300.0
2015-12-23,31000.0
2015-12-24,28900.0
2015-12-28,25200.0
2015-12-29,26900.0
2015-12-30,26000.0
2015-12-31,26000.0
2016-01-04,24500.0
2016-01-05,23000.0
2016-01-06,24600.0
2016-01-07,26300.0
2016-01-08,28100.0
2016-01-11,30000.0
2016-01-12,30000.0
2016-01-13,30000.0
2016-01-14,30000.0
2016-01-15,30000.0
2016-01-19,27900.0
2016-01-20,26000.0
2016-01-21,26000.0
2016-01-22,26000.0
2016-01-25,27800.0
2016-01-26,27800.0
2016-01-27,27800.0
2016-01-28,27800.0
2016-01-29,27800.0
2016-02-01,27800.0
2016-02-02,27800.0
2016-02-03,27800.0
2016-02-04,27800.0
2016-02-05,27800.0
2016-02-08,27800.0
2016-02-09,27800.0
2016-02-10,27800.0
2016-02-11,27800.0
2016-02-12,27800.0
2016-02-16,27800.0
2016-02-17,26000.0
2016-02-18,26000.0
2016-02-19,26000.0
2016-02-22,26000.0
2016-02-23,26000.0
2016-02-24,26000.0
2016-02-25,24300.0
2016-02-26,26000.0
2016-02-29,26000.0
2016-03-01,27800.0
2016-03-02,27800.0
2016-03-03,27800.0
2016-03-04,27800.0
2016-03-07,27800.0
2016-03-08,27800.0
2016-03-09,27800.0
2016-03-10,27800.0
2016-03-11,27800.0
2016-03-14,29700.0
2016-03-15,29700.0
2016-03-16,29700.0
2016-03-17,29700.0
2016-03-18,29700.0
2016-03-21,29700.0
2016-03-22,29700.0
2016-03-23,29700.0
2016-03-24,27700.0
2016-03-28,25800.0
2016-03-29,25800.0
2016-03-30,24000.0
2016-03-31,25000.0
2016-04-01,25000.0
2016-04-04,23500.0
2016-04-05,23500.0
2016-04-06,23500.0
2016-04-07,21900.0
2016-04-08,21900.0
2016-04-11,21900.0
2016-04-12,21900.0
2016-04-13,20500.0
2016-04-14,20500.0
2016-04-15,20500.0
2016-04-18,20500.0
2016-04-19,21000.0
2016-04-20,19600.0
2016-04-21,19600.0
2016-04-22,19600.0
2016-04-25,19600.0
2016-04-26,19600.0
2016-04-27,19600.0
2016-04-28,18000.0
2016-04-29,19200.0
2016-05-02,19200.0
2016-05-03,19200.0
2016-05-04,20500.0
2016-05-05,21900.0
2016-05-06,23400.0
2016-05-09,25000.0
2016-05-10,26600.0
2016-05-11,24800.0
2016-05-12,23400.0
2016-05-13,21800.0
2016-05-16,20500.0
2016-05-17,21800.0
2016-05-18,23300.0
2016-05-19,24900.0
2016-05-20,24900.0
2016-05-23,26400.0
2016-05-24,27900.0
2016-05-25,26000.0
2016-05-26,27800.0
2016-05-27,28000.0
2016-05-31,28000.0
2016-06-01,26100.0
2016-06-02,25000.0
2016-06-03,26700.0
2016-06-06,28200.0
2016-06-07,28200.0
2016-06-08,28200.0
2016-06-09,28000.0
2016-06-10,29000.0
2016-06-13,29000.0
2016-06-14,27000.0
2016-06-15,25500.0
2016-06-16,25500.0
2016-06-17,25600.0
2016-06-20,25600.0
2016-06-21,24100.0
2016-06-22,24100.0
2016-06-23,23000.0
2016-06-24,24600.0
2016-06-27,24600.0
2016-06-28,22900.0
2016-06-29,22900.0
2016-06-30,24500.0
2016-07-01,23600.0
2016-07-05,23500.0
2016-07-06,22200.0
2016-07-07,23700.0
2016-07-08,22500.0
2016-07-11,24000.0
2016-07-12,22600.0
2016-07-13,24100.0
2016-07-14,25600.0
2016-07-15,26800.0
2016-07-18,28300.0
2016-07-19,29900.0
2016-07-20,31900.0
2016-07-21,29700.0
2016-07-22,27700.0
2016-07-25,27700.0
2016-07-26,25800.0
2016-07-27,25800.0
2016-07-28,22400.0
2016-07-29,23900.0
2016-08-01,24900.0
2016-08-02,23200.0
2016-08-03,24500.0
2016-08-04,26200.0
2016-08-05,28000.0
2016-08-08,29900.0
2016-08-09,27900.0
2016-08-10,28800.0
2016-08-11,29400.0
2016-08-12,29200.0
2016-08-15,30400.0
2016-08-16,30000.0
2016-08-17,30000.0
2016-08-18,29800.0
2016-08-19,29800.0
2016-08-22,31000.0
2016-08-23,28900.0
2016-08-24,28900.0
2016-08-25,28900.0
2016-08-26,28900.0
2016-08-29,27000.0
2016-08-30,28800.0
2016-08-31,28800.0
2016-09-01,28800.0
2016-09-02,28800.0
2016-09-06,30000.0
2016-09-07,28000.0
2016-09-08,28000.0
2016-09-09,28000.0
2016-09-12,28000.0
2016-09-13,28000.0
2016-09-14,28000.0
2016-09-15,28000.0
2016-09-16,28000.0
2016-09-19,28000.0
2016-09-20,28000.0
2016-09-21,28000.0
2016-09-22,28000.0
2016-09-23,28000.0
2016-09-26,28000.0
2016-09-27,28000.0
2016-09-28,28000.0
2016-09-29,26100.0
2016-09-30,27900.0
2016-10-03,25950.0
2016-10-04,27450.0
2016-10-05,27450.0
2016-10-06,27450.0
2016-10-07,27450.0
2016-10-10,25550.0
2016-10-11,24050.0
2016-10-12,24050.0
2016-10-13,23100.0
2016-10-14,22100.0
2016-10-17,22100.0
2016-10-18,23600.0
2016-10-19,22200.0
2016-10-20,23750.0
2016-10-21,23100.0
2016-10-24,23100.0
2016-10-25,21500.0
2016-10-26,23000.0
2016-10-27,23000.0
2016-10-28,23500.0
2016-10-31,22050.0
2016-11-01,20550.0
2016-11-02,20050.0
2016-11-03,21450.0
2016-11-04,22950.0
2016-11-07,24450.0
2016-11-08,26150.0
2016-11-09,26000.0
2016-11-10,27800.0
2016-11-11,29000.0
2016-11-14,27000.0
2016-11-15,25150.0
2016-11-16,23450.0
2016-11-17,23450.0
2016-11-18,25000.0
2016-11-21,25600.0
2016-11-22,26400.0
2016-11-23,26400.0
2016-11-25,27000.0
2016-11-28,27000.0
2016-11-29,27000.0
2016-11-30,25150.0
2016-12-01,25150.0
2016-12-02,25150.0
2016-12-05,25150.0
2016-12-06,25150.0
2016-12-07,25500.0
2016-12-08,25500.0
2016-12-09,25500.0
2016-12-12,25500.0
2016-12-13,25500.0
2016-12-14,25500.0
2016-12-15,25500.0
2016-12-16,25500.0
2016-12-19,25500.0
2016-12-20,25500.0
2016-12-21,25500.0
2016-12-22,25500.0
2016-12-23,25500.0
2016-12-27,27250.0
2016-12-28,28800.0
2016-12-29,29500.0
2016-12-30,30000.0
2017-01-03,29000.0
2017-01-04,27000.0
2017-01-05,27000.0
2017-01-06,27000.0
2017-01-09,27000.0
2017-01-10,27000.0
2017-01-11,27000.0
2017-01-12,27000.0
2017-01-13,27000.0
2017-01-17,27000.0
2017-01-18,27000.0
2017-01-19,27000.0
2017-01-20,27000.0
2017-01-23,27500.0
2017-01-24,27500.0
2017-01-25,27500.0
2017-01-26,27500.0
2017-01-27,27500.0
2017-01-30,27500.0
2017-01-31,27500.0
2017-02-01,27500.0
2017-02-02,27500.0
