Date,SDRL
2006-07-27,3547.952393
2006-07-28,3454.23291
2006-07-31,3481.01001
2006-08-01,3494.398438
2006-08-02,3521.1755369999996
2006-08-03,3454.23291
2006-08-04,3320.3479
2006-08-07,3306.959473
2006-08-08,3306.959473
2006-08-09,3146.297607
2006-08-10,3079.35498
2006-08-11,2985.635498
2006-08-14,3052.5778809999997
2006-08-15,3106.13208
2006-08-16,3280.1826170000004
2006-08-17,3186.462891
2006-08-18,3213.23999
2006-08-21,3360.513428
2006-08-22,3347.125
2006-08-23,3467.621582
2006-08-24,3414.0673829999996
2006-08-25,3481.01001
2006-08-28,3411.389893
2006-08-29,3347.125
2006-08-30,3360.513428
2006-08-31,3427.4560549999997
2006-09-01,3695.226074
2006-09-05,3775.556885
2006-09-06,3681.837402
2006-09-07,3802.3339840000003
2006-09-08,3748.780029
2006-09-11,3440.844482
2006-09-12,3467.621582
2006-09-13,3588.11792
2006-09-14,3561.341064
2006-09-15,3588.11792
2006-09-18,3655.060547
2006-09-19,3695.226074
2006-09-20,3628.283447
2006-09-21,3507.7871090000003
2006-09-22,3481.01001
2006-09-25,3186.462891
2006-09-26,3373.9021
2006-09-27,3521.1755369999996
2006-09-28,3521.1755369999996
2006-09-29,3547.952393
2006-10-02,3387.290527
2006-10-03,3242.69458
2006-10-04,3199.8515629999997
2006-10-05,3253.405518
2006-10-06,3213.23999
2006-10-09,3266.793945
2006-10-10,3280.1826170000004
2006-10-11,3266.793945
2006-10-12,3347.125
2006-10-13,3467.621582
2006-10-16,3574.7294920000004
2006-10-17,3481.01001
2006-10-18,3481.01001
2006-10-19,3681.837402
2006-10-20,3681.837402
2006-10-23,3655.060547
2006-10-24,3802.3339840000003
2006-10-25,3855.887939
2006-10-26,3922.8305659999996
2006-10-27,3936.218994
2006-10-30,3815.7224119999996
2006-10-31,3775.556885
2006-11-01,3936.218994
2006-11-02,3949.607422
2006-11-03,4043.326904
2006-11-06,4056.7155759999996
2006-11-07,4056.7155759999996
2006-11-08,4056.7155759999996
2006-11-09,4163.82373
2006-11-10,4177.211914
2006-11-13,4056.7155759999996
2006-11-14,4163.82373
2006-11-15,4150.435059
2006-11-16,4123.658203
2006-11-17,4056.7155759999996
2006-11-20,4029.938477
2006-11-21,4284.319824
2006-11-22,4351.262695
2006-11-24,4351.262695
2006-11-27,4284.319824
2006-11-28,4203.98877
2006-11-29,4284.319824
2006-11-30,4391.428223
2006-12-01,4458.370605
2006-12-04,4378.039551
2006-12-05,4418.205078
2006-12-06,4418.205078
2006-12-07,4498.536133
2006-12-08,4605.644043
2006-12-11,4699.363281
2006-12-12,4726.140625
2006-12-13,4699.363281
2006-12-14,4752.91748
2006-12-15,4672.586426
2006-12-18,4498.536133
2006-12-19,4552.089844
2006-12-20,4485.147461
2006-12-21,4525.312988000001
2006-12-22,4511.924316
2006-12-26,4498.536133
2006-12-27,4455.692871
2006-12-28,4351.262695
2006-12-29,4552.089844
2007-01-03,4485.147461
2007-01-04,4190.600586
2007-01-05,4177.211914
2007-01-08,4257.542969
2007-01-09,4096.880859000001
2007-01-10,3936.218994
2007-01-11,3962.9960939999996
2007-01-12,4110.269531
2007-01-16,4110.269531
2007-01-17,4067.4262700000004
2007-01-18,4217.377441
2007-01-19,4230.766113000001
2007-01-22,4364.650879
2007-01-23,4404.816406
2007-01-24,4485.147461
2007-01-25,4431.593261999999
2007-01-26,4444.981934
2007-01-29,4418.205078
2007-01-30,4498.536133
2007-01-31,4458.370605
2007-02-01,4498.536133
2007-02-02,4404.816406
2007-02-05,4351.262695
2007-02-06,4359.29541
2007-02-07,4471.758789
2007-02-08,4471.758789
2007-02-09,4471.758789
2007-02-12,4378.039551
2007-02-13,4404.816406
2007-02-14,4471.758789
2007-02-15,4364.650879
2007-02-16,4297.708496
2007-02-20,4311.097168
2007-02-21,4217.377441
2007-02-22,4230.766113000001
2007-02-23,4391.428223
2007-02-26,4511.924316
2007-02-27,4244.154297
2007-02-28,4083.492432
2007-03-01,4043.326904
2007-03-02,4043.326904
2007-03-05,3989.772949
2007-03-06,3995.128418
2007-03-07,3936.218994
2007-03-08,4096.880859000001
2007-03-09,4056.7155759999996
2007-03-12,4003.161621
2007-03-13,4110.269531
2007-03-14,4029.938477
2007-03-15,4019.227783
2007-03-16,4043.326904
2007-03-19,4190.600586
2007-03-20,4203.98877
2007-03-21,4284.319824
2007-03-22,4378.039551
2007-03-23,4378.039551
2007-03-26,4391.428223
2007-03-27,4244.154297
2007-03-28,4284.319824
2007-03-29,4284.319824
2007-03-30,4458.370605
2007-04-02,4444.981934
2007-04-03,4458.370605
2007-04-04,4605.644043
2007-04-05,4498.536133
2007-04-09,4471.758789
2007-04-10,4525.312988000001
2007-04-11,4538.70166
2007-04-12,4565.478515999999
2007-04-13,4619.032715
2007-04-16,4578.867188
2007-04-17,4592.255371
2007-04-18,4444.981934
2007-04-19,4458.370605
2007-04-20,4458.370605
2007-04-23,4552.089844
2007-04-24,4525.312988000001
2007-04-25,4525.312988000001
2007-04-26,4498.536133
2007-04-27,4458.370605
2007-04-30,4498.536133
2007-05-01,4485.147461
2007-05-02,4685.975098
2007-05-03,4578.867188
2007-05-04,4766.306152
2007-05-07,4685.975098
2007-05-08,4471.758789
2007-05-09,4458.370605
2007-05-10,4418.205078
2007-05-11,4431.593261999999
2007-05-14,4444.981934
2007-05-15,4471.758789
2007-05-16,4431.593261999999
2007-05-17,4458.370605
2007-05-18,4378.039551
2007-05-21,4873.414063
2007-05-22,4886.802734000001
2007-05-23,4819.859863000001
2007-05-24,4819.859863000001
2007-05-25,5087.629883
2007-05-29,4993.910645
2007-05-30,4940.356445
2007-05-31,5194.737793
2007-06-01,5301.846191
2007-06-04,5248.291992
2007-06-05,5288.45752
2007-06-06,5208.126465
2007-06-07,5127.79541
2007-06-08,5020.6875
2007-06-11,5342.011719
2007-06-12,5342.011719
2007-06-13,5328.623047
2007-06-14,5569.616211
2007-06-15,5770.443359000001
2007-06-18,5823.997559
2007-06-19,5850.774414
2007-06-20,5877.55127
2007-06-21,5850.774414
2007-06-22,5944.494140999999
2007-06-25,5850.774414
2007-06-26,5757.055176
2007-06-27,5583.004395
2007-06-28,5823.997559
2007-06-29,5837.38623
2007-07-02,5971.270996
2007-07-03,5998.047852000001
2007-07-05,6011.436522999999
2007-07-06,6011.436522999999
2007-07-09,6024.825195
2007-07-10,5877.55127
2007-07-11,5877.55127
2007-07-12,5931.105469
2007-07-13,5944.494140999999
2007-07-16,5917.716797
2007-07-17,5823.997559
2007-07-18,5743.666504
2007-07-19,5893.617676
2007-07-20,5837.38623
2007-07-23,6158.709961
2007-07-24,5890.939941
2007-07-25,5743.666504
2007-07-26,5489.285156
2007-07-27,5315.234375
2007-07-30,5408.954102000001
2007-07-31,5516.062011999999
2007-08-01,5208.126465
2007-08-02,5422.342285
2007-08-03,5288.45752
2007-08-06,5087.629883
2007-08-07,5194.737793
2007-08-08,5408.954102000001
2007-08-09,5342.011719
2007-08-10,5181.349609000001
2007-08-13,5288.45752
2007-08-14,5194.737793
2007-08-15,5087.629883
2007-08-16,4458.370605
2007-08-17,4900.190918
2007-08-20,4980.521973
2007-08-21,4926.967772999999
2007-08-22,5060.853027
2007-08-23,5087.629883
2007-08-24,5101.018555
2007-08-27,4980.521973
2007-08-28,4873.414063
2007-08-29,5020.6875
2007-08-30,4967.133301
2007-08-31,4953.745117
2007-09-04,5315.234375
2007-09-05,5342.011719
2007-09-06,5395.56543
2007-09-07,5248.291992
2007-09-10,5248.291992
2007-09-11,5301.846191
2007-09-12,5355.399902
2007-09-13,5368.788574
2007-09-14,5315.234375
2007-09-17,5301.846191
2007-09-18,5449.119629
2007-09-19,5583.004395
2007-09-20,5797.220703
2007-09-21,6024.825195
2007-09-24,5810.608886999999
2007-09-25,5743.666504
2007-09-26,5810.608886999999
2007-09-27,5984.659668
2007-09-28,5998.047852000001
2007-10-01,5998.047852000001
2007-10-02,6078.378906
2007-10-03,5931.105469
2007-10-04,5770.443359000001
2007-10-05,5944.494140999999
2007-10-08,5890.939941
2007-10-09,6038.213379
2007-10-10,6185.486816
2007-10-11,6466.645508
2007-10-12,6359.537598
2007-10-15,6613.918945
2007-10-16,6533.587890999999
2007-10-17,6587.14209
2007-10-18,6493.422363000001
2007-10-19,6279.206543
2007-10-22,6172.098633
2007-10-23,6386.314453
2007-10-24,6332.760742
2007-10-25,6453.256836
2007-10-26,6506.811035
2007-10-29,6520.199707
2007-10-30,6413.091309
2007-10-31,6453.256836
2007-11-01,6413.091309
2007-11-02,6185.486816
2007-11-05,6212.26416
2007-11-06,6279.206543
2007-11-07,6359.537598
2007-11-08,6305.983397999999
2007-11-09,6386.314453
2007-11-12,5944.494140999999
2007-11-13,5904.328613000001
2007-11-14,5957.882324
2007-11-15,5676.724121
2007-11-16,5556.227539
2007-11-19,5301.846191
2007-11-20,5797.220703
2007-11-21,5690.112305
2007-11-23,5703.500977000001
2007-11-26,5877.55127
2007-11-27,5703.500977000001
2007-11-28,5810.608886999999
2007-11-29,5877.55127
2007-11-30,5864.163086
2007-12-03,5823.997559
2007-12-04,5489.285156
2007-12-05,5516.062011999999
2007-12-06,5837.38623
2007-12-07,5783.832031
2007-12-10,6038.213379
2007-12-11,6118.544434
2007-12-12,6198.875488000001
2007-12-13,6239.041015999999
2007-12-14,6225.652344
2007-12-17,5998.047852000001
2007-12-18,5877.55127
2007-12-19,5890.939941
2007-12-20,5888.262207
2007-12-21,6158.709961
2007-12-24,6225.652344
2007-12-26,6279.206543
2007-12-27,6426.47998
2007-12-28,6613.918945
2007-12-31,6587.14209
2008-01-02,6694.25
2008-01-03,6694.25
2008-01-04,6654.084473
2008-01-07,6372.925781
2008-01-08,6694.25
2008-01-09,6453.256836
2008-01-10,6212.26416
2008-01-11,6131.933105
2008-01-14,6212.26416
2008-01-15,5877.55127
2008-01-16,5649.946777
2008-01-17,5489.285156
2008-01-18,5382.176758
2008-01-22,5221.515136999999
2008-01-23,4873.414063
2008-01-24,5435.730957
2008-01-25,5797.220703
2008-01-28,5730.277832
2008-01-29,5757.055176
2008-01-30,5783.832031
2008-01-31,5516.062011999999
2008-02-01,5730.277832
2008-02-04,5890.939941
2008-02-05,5583.004395
2008-02-06,5757.055176
2008-02-07,5516.062011999999
2008-02-08,5797.220703
2008-02-11,5810.608886999999
2008-02-12,5864.163086
2008-02-13,5944.494140999999
2008-02-14,6019.469727000001
2008-02-15,6145.321289
2008-02-19,6386.314453
2008-02-20,6279.206543
2008-02-21,6386.314453
2008-02-22,6359.537598
2008-02-25,6520.199707
2008-02-26,6640.695801
2008-02-27,7015.574219
2008-02-28,7296.732422
2008-02-29,7055.739258
2008-03-03,6948.631348000001
2008-03-04,6828.134765999999
2008-03-05,7095.904785
2008-03-06,7028.962401999999
2008-03-07,6694.25
2008-03-10,6480.03418
2008-03-11,6787.969727
2008-03-12,6814.746581999999
2008-03-13,6747.804198999999
2008-03-14,6721.026855
2008-03-17,6439.868652
2008-03-18,6573.753418
2008-03-19,6453.256836
2008-03-20,6453.256836
2008-03-24,6694.25
2008-03-25,6707.638672
2008-03-26,6962.02002
2008-03-27,7095.904785
2008-03-28,7162.847656
2008-03-31,7296.732422
2008-04-01,7095.904785
2008-04-02,7122.682129000001
2008-04-03,7095.904785
2008-04-04,7497.560059
2008-04-07,7684.999023
2008-04-08,7363.674805
2008-04-09,7390.452148
2008-04-10,7604.667969
2008-04-11,7564.502441
2008-04-14,7899.214844
2008-04-15,7765.330078
2008-04-16,7832.272461
2008-04-17,7631.444823999999
2008-04-18,7698.387695
2008-04-21,8086.653809
2008-04-22,8367.8125
2008-04-23,8394.589844
2008-04-24,7966.157715
2008-04-25,8046.488281
2008-04-28,8381.201172
2008-04-29,8059.876953
2008-04-30,8193.761719
2008-05-01,8140.208008
2008-05-02,8341.035156
2008-05-05,8461.532227
2008-05-06,8528.474609
2008-05-07,8300.870117
2008-05-08,8568.639648
2008-05-09,8702.525391
2008-05-12,8809.632813
2008-05-13,8474.920898
2008-05-14,8474.920898
2008-05-15,8555.251953
2008-05-16,8836.410156
2008-05-19,9626.331055
2008-05-20,9505.834961
2008-05-21,9572.777344
2008-05-22,9706.662109
2008-05-23,9412.115234
2008-05-27,9104.179688
2008-05-28,8809.632813
2008-05-29,8407.977539
2008-05-30,8836.410156
2008-06-02,8622.194336
2008-06-03,8742.69043
2008-06-04,8568.639648
2008-06-05,8407.977539
2008-06-06,8622.194336
2008-06-09,8515.085938
2008-06-10,8086.653809
2008-06-11,8180.373535
2008-06-12,7899.214844
2008-06-13,8113.431151999999
2008-06-16,8341.035156
2008-06-17,8381.201172
2008-06-18,8247.316406
2008-06-19,8341.035156
2008-06-20,8300.870117
2008-06-23,8300.870117
2008-06-24,8180.373535
2008-06-25,8528.474609
2008-06-26,8153.59668
2008-06-27,8126.819336
2008-06-30,8274.092773
2008-07-01,8153.59668
2008-07-02,8515.085938
2008-07-03,8059.876953
2008-07-07,8033.100098000001
2008-07-08,7966.157715
2008-07-09,8153.59668
2008-07-10,7899.214844
2008-07-11,7966.157715
2008-07-14,7966.157715
2008-07-15,7510.94873
2008-07-16,7363.674805
2008-07-17,7684.999023
2008-07-18,7497.560059
2008-07-21,7310.121094
2008-07-22,7658.222168000001
2008-07-23,7604.667969
2008-07-24,7422.584473000001
2008-07-25,7336.897948999999
2008-07-28,7631.444823999999
2008-07-29,7567.180176000001
2008-07-30,7725.164551000001
2008-07-31,8113.431151999999
2008-08-01,7818.883789
2008-08-04,7283.344238
2008-08-05,6935.243164
2008-08-06,7015.574219
2008-08-07,7162.847656
2008-08-08,6814.746581999999
2008-08-11,6814.746581999999
2008-08-12,6828.134765999999
2008-08-13,6721.026855
2008-08-14,6948.631348000001
2008-08-15,6774.581055
2008-08-18,7095.904785
2008-08-19,7042.351073999999
2008-08-20,7162.847656
2008-08-21,7577.891113
2008-08-22,7283.344238
2008-08-25,7377.063477
2008-08-26,7069.12793
2008-08-27,7430.617676000001
2008-08-28,7899.214844
2008-08-29,7296.732422
2008-09-02,6828.134765999999
2008-09-03,6546.976563
2008-09-04,6064.990723
2008-09-05,5837.38623
2008-09-08,5944.494140999999
2008-09-09,5556.227539
2008-09-10,5730.277832
2008-09-11,5623.169922
2008-09-12,6279.206543
2008-09-15,5556.227539
2008-09-16,5623.169922
2008-09-17,5556.227539
2008-09-18,6024.825195
2008-09-19,6359.537598
2008-09-22,6921.854492
2008-09-23,6680.861328
2008-09-24,6654.084473
2008-09-25,6480.03418
2008-09-26,6118.544434
2008-09-29,4953.745117
2008-09-30,5301.846191
2008-10-01,5355.399902
2008-10-02,4286.997559
2008-10-03,4552.089844
2008-10-06,3735.391602
2008-10-07,3722.0029299999997
2008-10-08,3132.908936
2008-10-09,3119.5205079999996
2008-10-10,3119.5205079999996
2008-10-13,3400.678955
2008-10-14,3467.621582
2008-10-15,2932.081543
2008-10-16,2276.044922
2008-10-17,2056.4736329999996
2008-10-20,2517.038086
2008-10-21,2543.814941
2008-10-22,2276.044922
2008-10-23,2168.9370120000003
2008-10-24,2104.6721190000003
2008-10-27,2008.2750239999998
2008-10-28,2115.383057
2008-10-29,2035.052002
2008-10-30,2292.111084
2008-10-31,2677.699951
2008-11-03,2704.4770510000003
2008-11-04,3173.074463
2008-11-05,2758.0310059999997
2008-11-06,2423.318604
2008-11-07,2409.929932
2008-11-10,2717.865479
2008-11-11,2409.929932
2008-11-12,2142.159912
2008-11-13,2409.929932
2008-11-14,2342.987549
2008-11-17,2276.044922
2008-11-18,2101.994385
2008-11-19,2048.44043
2008-11-20,1579.843018
2008-11-21,1459.346558
2008-11-24,1994.886475
2008-11-25,2101.994385
2008-11-26,2142.159912
2008-11-28,2142.159912
2008-12-01,1740.505005
2008-12-02,1968.109497
2008-12-03,1874.390015
2008-12-04,1874.390015
2008-12-05,1713.7280269999999
2008-12-08,1994.886475
2008-12-09,2008.2750239999998
2008-12-10,2142.159912
2008-12-11,2168.9370120000003
2008-12-12,2075.217529
2008-12-15,2155.548584
2008-12-16,2276.044922
2008-12-17,2476.872559
2008-12-18,2142.159912
2008-12-19,1954.7209469999998
2008-12-22,1767.281982
2008-12-23,1842.257568
2008-12-24,1823.5136719999998
2008-12-26,1807.4475100000002
2008-12-29,1847.613037
2008-12-30,2048.44043
2008-12-31,2035.052002
2009-01-02,2249.268066
2009-01-05,2396.541504
2009-01-06,2463.4838870000003
2009-01-07,2276.044922
2009-01-08,2409.929932
2009-01-09,2209.102539
2009-01-12,2088.605957
2009-01-13,2115.383057
2009-01-14,1954.7209469999998
2009-01-15,1914.5555420000003
2009-01-16,2021.663452
2009-01-20,1901.1669920000002
2009-01-21,1994.886475
2009-01-22,1941.33252
2009-01-23,1981.4980469999998
2009-01-26,2142.159912
2009-01-27,2206.424805
2009-01-28,2302.822021
2009-01-29,2249.268066
2009-01-30,2155.548584
2009-02-02,2035.052002
2009-02-03,2171.614746
2009-02-04,2209.102539
2009-02-05,2249.268066
2009-02-06,2490.260986
2009-02-09,2570.592041
2009-02-10,2409.929932
2009-02-11,2356.375977
2009-02-12,2329.599121
2009-02-13,2530.426514
2009-02-17,2235.879395
2009-02-18,2289.433594
2009-02-19,2356.375977
2009-02-20,2142.159912
2009-02-23,1981.4980469999998
2009-02-24,1914.5555420000003
2009-02-25,2008.2750239999998
2009-02-26,2061.829102
2009-02-27,2024.341187
2009-03-02,1874.390015
2009-03-03,1863.679199
2009-03-04,1968.109497
2009-03-05,1914.5555420000003
2009-03-06,1804.769775
2009-03-09,1780.670532
2009-03-10,1941.33252
2009-03-11,1887.7784420000003
2009-03-12,1954.7209469999998
2009-03-13,2128.771484
2009-03-16,2021.663452
2009-03-17,2061.829102
2009-03-18,2142.159912
2009-03-19,2342.987549
2009-03-20,2597.368896
2009-03-23,2744.642578
2009-03-24,2610.757568
2009-03-25,2717.865479
2009-03-26,2771.419434
2009-03-27,2677.699951
2009-03-30,2409.929932
2009-03-31,2543.814941
2009-04-01,2650.923096
2009-04-02,2985.635498
2009-04-03,2932.081543
2009-04-06,2731.253906
2009-04-07,2650.923096
2009-04-08,2597.368896
2009-04-09,2798.196533
2009-04-13,2811.584961
2009-04-14,2725.898682
2009-04-15,2784.808105
2009-04-16,2784.808105
2009-04-17,2851.7504879999997
2009-04-20,2650.923096
2009-04-21,2650.923096
2009-04-22,2704.4770510000003
2009-04-23,2744.642578
2009-04-24,3012.412598
2009-04-27,2784.808105
2009-04-28,2717.865479
2009-04-29,2758.0310059999997
2009-04-30,2985.635498
2009-05-01,2878.527588
2009-05-04,3106.13208
2009-05-05,3213.23999
2009-05-06,3213.23999
2009-05-07,3400.678955
2009-05-08,3641.672119
2009-05-11,3427.4560549999997
2009-05-12,3446.1999509999996
2009-05-13,3173.074463
2009-05-14,3226.628418
2009-05-15,3213.23999
2009-05-18,3293.571045
2009-05-19,3521.1755369999996
2009-05-20,3802.3339840000003
2009-05-21,3829.1110840000006
2009-05-22,3614.8950200000004
2009-05-26,3748.780029
2009-05-27,3641.672119
2009-05-28,3815.7224119999996
2009-05-29,3802.3339840000003
2009-06-01,4110.269531
2009-06-02,4297.708496
2009-06-03,3896.053467
2009-06-04,4056.7155759999996
2009-06-05,4016.5500490000004
2009-06-08,3909.4418950000004
2009-06-09,4137.046386999999
2009-06-10,3962.9960939999996
2009-06-11,4257.542969
2009-06-12,4351.262695
2009-06-15,3882.665039
2009-06-16,4029.938477
2009-06-17,3748.780029
2009-06-18,3802.3339840000003
2009-06-19,3979.062256
2009-06-22,3400.678955
2009-06-23,3534.563965
2009-06-24,3748.780029
2009-06-25,3695.226074
2009-06-26,3802.3339840000003
2009-06-29,3847.8549799999996
2009-06-30,3748.780029
2009-07-01,3949.607422
2009-07-02,3882.665039
2009-07-06,3534.563965
2009-07-07,3547.952393
2009-07-08,3414.0673829999996
2009-07-09,3414.0673829999996
2009-07-10,3347.125
2009-07-13,3467.621582
2009-07-14,3547.952393
2009-07-15,3762.168457
2009-07-16,3681.837402
2009-07-17,3748.780029
2009-07-20,3909.4418950000004
2009-07-21,4070.104004
2009-07-22,4070.104004
2009-07-23,4217.377441
2009-07-24,4217.377441
2009-07-27,4284.319824
2009-07-28,4190.600586
2009-07-29,3936.218994
2009-07-30,4029.938477
2009-07-31,4244.154297
2009-08-03,4578.867188
2009-08-04,4471.758789
2009-08-05,4498.536133
2009-08-06,4485.147461
2009-08-07,4378.039551
2009-08-10,4217.377441
2009-08-11,4137.046386999999
2009-08-12,4284.319824
2009-08-13,4364.650879
2009-08-14,4257.542969
2009-08-17,4139.724121
2009-08-18,4284.319824
2009-08-19,4364.650879
2009-08-20,4498.536133
2009-08-21,4578.867188
2009-08-24,4766.306152
2009-08-25,4819.859863000001
2009-08-26,4685.975098
2009-08-27,4846.637207
2009-08-28,4953.745117
2009-08-31,4707.396484000001
2009-09-01,4578.867188
2009-09-02,4619.032715
2009-09-03,4498.536133
2009-09-04,4578.867188
2009-09-08,4929.645508
2009-09-09,4953.745117
2009-09-10,5047.464355
2009-09-11,5052.819824
2009-09-14,4926.967772999999
2009-09-15,5208.126465
2009-09-16,5355.399902
2009-09-17,5489.285156
2009-09-18,5462.507813
2009-09-21,5307.201172
2009-09-22,5368.788574
2009-09-23,5288.45752
2009-09-24,5208.126465
2009-09-25,5208.126465
2009-09-28,5261.680664
2009-09-29,5342.011719
2009-09-30,5542.838867
2009-10-01,5336.65625
2009-10-02,5355.399902
2009-10-05,5355.399902
2009-10-06,5690.112305
2009-10-07,5783.832031
2009-10-08,6172.098633
2009-10-09,6118.544434
2009-10-12,6252.429688
2009-10-13,6118.544434
2009-10-14,6225.652344
2009-10-15,6292.595215
2009-10-16,6198.875488000001
2009-10-19,6359.537598
2009-10-20,6359.537598
2009-10-21,6359.537598
2009-10-22,6158.709961
2009-10-23,6158.709961
2009-10-26,5984.659668
2009-10-27,5864.163086
2009-10-28,5368.788574
2009-10-29,5877.55127
2009-10-30,5556.227539
2009-11-02,5690.112305
2009-11-03,5516.062011999999
2009-11-04,5971.270996
2009-11-05,6185.486816
2009-11-06,6225.652344
2009-11-09,6493.422363000001
2009-11-10,6426.47998
2009-11-11,6533.587890999999
2009-11-12,6332.760742
2009-11-13,6493.422363000001
2009-11-16,6828.134765999999
2009-11-17,6587.14209
2009-11-18,6560.365234000001
2009-11-19,6560.365234000001
2009-11-20,6466.645508
2009-11-23,6761.192383
2009-11-24,6587.14209
2009-11-25,6560.365234000001
2009-11-27,6399.703125
2009-11-30,6158.709961
2009-12-01,6560.365234000001
2009-12-02,6587.14209
2009-12-03,6546.976563
2009-12-04,6774.581055
2009-12-07,6694.25
2009-12-08,6560.365234000001
2009-12-09,6573.753418
2009-12-10,6573.753418
2009-12-11,6587.14209
2009-12-14,6747.804198999999
2009-12-15,6560.365234000001
2009-12-16,6828.134765999999
2009-12-17,6734.415526999999
2009-12-18,6694.25
2009-12-21,6814.746581999999
2009-12-22,6755.836914
2009-12-23,6787.969727
2009-12-24,6787.969727
2009-12-28,6707.638672
2009-12-29,6841.523437999999
2009-12-30,6747.804198999999
2009-12-31,6830.8125
2010-01-04,7095.904785
2010-01-05,6975.408691
2010-01-06,6921.854492
2010-01-07,6962.02002
2010-01-08,7026.284668000001
2010-01-11,6897.755370999999
2010-01-12,6734.415526999999
2010-01-13,6868.300293000001
2010-01-14,6721.026855
2010-01-15,6734.415526999999
2010-01-19,6477.356445
2010-01-20,6239.041015999999
2010-01-21,6180.131836
2010-01-22,6064.990723
2010-01-25,6139.966309
2010-01-26,6024.825195
2010-01-27,6051.602051
2010-01-28,6038.213379
2010-01-29,6105.155761999999
2010-02-01,6131.933105
2010-02-02,6346.148926
2010-02-03,6426.47998
2010-02-04,6091.767578
2010-02-05,5810.608886999999
2010-02-08,5823.997559
2010-02-09,5931.105469
2010-02-10,5864.163086
2010-02-11,6051.602051
2010-02-12,5730.277832
