Date,BRFS
2001-07-23,0.783333
2001-07-24,0.783333
2001-07-25,0.783333
2001-07-26,0.783333
2001-07-27,0.833333
2001-07-30,0.833333
2001-07-31,0.841667
2001-08-01,0.841667
2001-08-02,0.841667
2001-08-03,0.841667
2001-08-06,0.866667
2001-08-07,0.866667
2001-08-08,0.916667
2001-08-09,0.916667
2001-08-10,0.916667
2001-08-13,0.915833
2001-08-14,0.915833
2001-08-15,0.916667
2001-08-16,0.916667
2001-08-17,0.916667
2001-08-20,0.904167
2001-08-21,0.891667
2001-08-22,0.891667
2001-08-23,0.891667
2001-08-24,0.866667
2001-08-27,0.883333
2001-08-28,0.85
2001-08-29,0.85
2001-08-30,0.85
2001-08-31,0.85
2001-09-04,0.85
2001-09-05,0.85
2001-09-06,0.85
2001-09-07,0.85
2001-09-10,0.83
2001-09-17,0.770833
2001-09-18,0.73
2001-09-19,0.691667
2001-09-20,0.691667
2001-09-21,0.658333
2001-09-24,0.686667
2001-09-25,0.6875
2001-09-26,0.6875
2001-09-27,0.6875
2001-09-28,0.741667
2001-10-01,0.741667
2001-10-02,0.741667
2001-10-03,0.741667
2001-10-04,0.741667
2001-10-05,0.75
2001-10-08,0.75
2001-10-09,0.75
2001-10-10,0.75
2001-10-11,0.75
2001-10-12,0.75
2001-10-15,0.75
2001-10-16,0.7625
2001-10-17,0.758333
2001-10-18,0.75
2001-10-19,0.75
2001-10-22,0.816667
2001-10-23,0.8625
2001-10-24,0.866667
2001-10-25,0.866667
2001-10-26,0.858333
2001-10-29,0.841667
2001-10-30,0.825
2001-10-31,0.85
2001-11-01,0.891667
2001-11-02,0.891667
2001-11-05,0.95
2001-11-06,0.95
2001-11-07,0.983333
2001-11-08,1.041667
2001-11-09,1.033333
2001-11-12,1.041667
2001-11-13,1.041667
2001-11-14,1.041667
2001-11-15,1.05
2001-11-16,1.05
2001-11-19,1.0625
2001-11-20,1.045833
2001-11-21,1.029167
2001-11-23,1.033333
2001-11-26,1.05
2001-11-27,1.066667
2001-11-28,1.041667
2001-11-29,1.033333
2001-11-30,1.016667
2001-12-03,1.008333
2001-12-04,1.025
2001-12-05,1.025
2001-12-06,1.025
2001-12-07,1.033333
2001-12-10,1.079167
2001-12-11,1.058333
2001-12-12,1.066667
2001-12-13,1.066667
2001-12-14,1.059167
2001-12-17,1.059167
2001-12-18,1.066667
2001-12-19,1.066667
2001-12-20,1.05
2001-12-21,1.020833
2001-12-24,1.020833
2001-12-26,1.016667
2001-12-27,1.041667
2001-12-28,1.058333
2001-12-31,1.058333
2002-01-02,1.066667
2002-01-03,1.1
2002-01-04,1.083333
2002-01-07,1.066667
2002-01-08,1.070833
2002-01-09,1.1125
2002-01-10,1.083333
2002-01-11,1.083333
2002-01-14,1.075
2002-01-15,1.075
2002-01-16,1.075
2002-01-17,1.075
2002-01-18,1.075
2002-01-22,1.075
2002-01-23,1.075
2002-01-24,1.0625
2002-01-25,1.0625
2002-01-28,1.0625
2002-01-29,1.054167
2002-01-30,1.054167
2002-01-31,1.058333
2002-02-01,1.058333
2002-02-04,1.058333
2002-02-05,1.065833
2002-02-06,1.1
2002-02-07,1.083333
2002-02-08,1.090833
2002-02-11,1.1
2002-02-12,1.1
2002-02-13,1.1
2002-02-14,1.125
2002-02-15,1.133333
2002-02-19,1.066667
2002-02-20,1.070833
2002-02-21,1.041667
2002-02-22,1.041667
2002-02-25,1.066667
2002-02-26,1.0625
2002-02-27,1.066667
2002-02-28,1.104167
2002-03-01,1.104167
2002-03-04,1.108333
2002-03-05,1.108333
2002-03-06,1.106667
2002-03-07,1.091667
2002-03-08,1.133333
2002-03-11,1.141667
2002-03-12,1.166667
2002-03-13,1.183333
2002-03-14,1.183333
2002-03-15,1.191667
2002-03-18,1.166667
2002-03-19,1.166667
2002-03-20,1.1475
2002-03-21,1.1475
2002-03-22,1.1475
2002-03-25,1.083333
2002-03-26,1.095833
2002-03-27,1.1625
2002-03-28,1.158333
2002-04-01,1.158333
2002-04-02,1.166667
2002-04-03,1.1558329999999999
2002-04-04,1.133333
2002-04-05,1.160833
2002-04-08,1.1575
2002-04-09,1.1575
2002-04-10,1.1575
2002-04-11,1.1558329999999999
2002-04-12,1.1558329999999999
2002-04-15,1.145833
2002-04-16,1.166667
2002-04-17,1.166667
2002-04-18,1.166667
2002-04-19,1.166667
2002-04-22,1.166667
2002-04-23,1.175
2002-04-24,1.170833
2002-04-25,1.166667
2002-04-26,1.158333
2002-04-29,1.158333
2002-04-30,1.15
2002-05-01,1.133333
2002-05-02,1.129167
2002-05-03,1.129167
2002-05-06,1.129167
2002-05-07,1.125
2002-05-08,1.125
2002-05-09,1.091667
2002-05-10,1.075
2002-05-13,1.033333
2002-05-14,1.05
2002-05-15,1.025
2002-05-16,1.041667
2002-05-17,1.033333
2002-05-20,1.015833
2002-05-21,1.020833
2002-05-22,1.0
2002-05-23,1.0
2002-05-24,0.9875
2002-05-28,1.0
2002-05-29,1.025
2002-05-30,1.025
2002-05-31,1.041667
2002-06-03,1.008333
2002-06-04,0.995833
2002-06-05,0.991667
2002-06-06,0.958333
2002-06-07,0.95
2002-06-10,0.95
2002-06-11,0.929167
2002-06-12,0.9
2002-06-13,0.891667
2002-06-14,0.854167
2002-06-17,0.870833
2002-06-18,0.845833
2002-06-19,0.8375
2002-06-20,0.8
2002-06-21,0.779167
2002-06-24,0.779167
2002-06-25,0.833333
2002-06-26,0.808333
2002-06-27,0.808333
2002-06-28,0.85
2002-07-01,0.858333
2002-07-02,0.8408329999999999
2002-07-03,0.8
2002-07-05,0.775
2002-07-08,0.775
2002-07-09,0.766667
2002-07-10,0.758333
2002-07-11,0.7783329999999999
2002-07-12,0.766667
2002-07-15,0.766667
2002-07-16,0.745833
2002-07-17,0.745833
2002-07-18,0.758333
2002-07-19,0.75
2002-07-22,0.766667
2002-07-23,0.766667
2002-07-24,0.708333
2002-07-25,0.683333
2002-07-26,0.683333
2002-07-29,0.65
2002-07-30,0.633333
2002-07-31,0.625
2002-08-01,0.65
2002-08-02,0.658333
2002-08-05,0.625
2002-08-06,0.625
2002-08-07,0.641667
2002-08-08,0.7
2002-08-09,0.679167
2002-08-12,0.65
2002-08-13,0.645833
2002-08-14,0.633333
2002-08-15,0.625
2002-08-16,0.620833
2002-08-19,0.6375
2002-08-20,0.6375
2002-08-21,0.658333
2002-08-22,0.666667
2002-08-23,0.666667
2002-08-26,0.658333
2002-08-27,0.658333
2002-08-28,0.658333
2002-08-29,0.658333
2002-08-30,0.658333
2002-09-03,0.654167
2002-09-04,0.654167
2002-09-05,0.654167
2002-09-06,0.654167
2002-09-09,0.654167
2002-09-10,0.654167
2002-09-11,0.654167
2002-09-12,0.654167
2002-09-13,0.654167
2002-09-16,0.63
2002-09-17,0.620833
2002-09-18,0.5875
2002-09-19,0.579167
2002-09-20,0.5875
2002-09-23,0.55
2002-09-24,0.529167
2002-09-25,0.529167
2002-09-26,0.509167
2002-09-27,0.470833
2002-09-30,0.479167
2002-10-01,0.5
2002-10-02,0.5125
2002-10-03,0.5
2002-10-04,0.508333
2002-10-07,0.508333
2002-10-08,0.508333
2002-10-09,0.4875
2002-10-10,0.43333299999999997
2002-10-11,0.45
2002-10-14,0.45
2002-10-15,0.45
2002-10-16,0.45
2002-10-17,0.45
2002-10-18,0.45
2002-10-21,0.43333299999999997
2002-10-22,0.420833
2002-10-23,0.429167
2002-10-24,0.45
2002-10-25,0.466667
2002-10-28,0.479167
2002-10-29,0.491667
2002-10-30,0.5
2002-10-31,0.5125
2002-11-01,0.525833
2002-11-04,0.525833
2002-11-05,0.521667
2002-11-06,0.520833
2002-11-07,0.5125
2002-11-08,0.475
2002-11-11,0.49583299999999997
2002-11-12,0.49583299999999997
2002-11-13,0.49583299999999997
2002-11-14,0.49583299999999997
2002-11-15,0.491667
2002-11-18,0.5
2002-11-19,0.49583299999999997
2002-11-20,0.49583299999999997
2002-11-21,0.508333
2002-11-22,0.5
2002-11-25,0.5125
2002-11-26,0.5125
2002-11-27,0.520833
2002-11-29,0.520833
2002-12-02,0.5375
2002-12-03,0.545833
2002-12-04,0.53
2002-12-05,0.508333
2002-12-06,0.488333
2002-12-09,0.4725
2002-12-10,0.4725
2002-12-11,0.49583299999999997
2002-12-12,0.5
2002-12-13,0.5
2002-12-16,0.475
2002-12-17,0.549167
2002-12-18,0.541667
2002-12-19,0.558333
2002-12-20,0.583333
2002-12-23,0.591667
2002-12-24,0.591667
2002-12-26,0.591667
2002-12-27,0.579167
2002-12-30,0.583333
2002-12-31,0.583333
2003-01-02,0.595833
2003-01-03,0.604167
2003-01-06,0.618333
2003-01-07,0.645833
2003-01-08,0.6375
2003-01-09,0.620833
2003-01-10,0.629167
2003-01-13,0.6125
2003-01-14,0.619167
2003-01-15,0.604167
2003-01-16,0.604167
2003-01-17,0.586667
2003-01-21,0.549167
2003-01-22,0.523333
2003-01-23,0.529167
2003-01-24,0.529167
2003-01-27,0.49833299999999997
2003-01-28,0.49833299999999997
2003-01-29,0.4975
2003-01-30,0.4975
2003-01-31,0.496667
2003-02-03,0.491667
2003-02-04,0.491667
2003-02-05,0.491667
2003-02-06,0.485833
2003-02-07,0.479167
2003-02-10,0.4625
2003-02-11,0.4625
2003-02-12,0.4625
2003-02-13,0.4625
2003-02-14,0.45
2003-02-18,0.453333
2003-02-19,0.453333
2003-02-20,0.45
2003-02-21,0.434167
2003-02-24,0.435
2003-02-25,0.4375
2003-02-26,0.436667
2003-02-27,0.436667
2003-02-28,0.434167
2003-03-03,0.4375
2003-03-04,0.4375
2003-03-05,0.445833
2003-03-06,0.455833
2003-03-07,0.4525
2003-03-10,0.4525
2003-03-11,0.4475
2003-03-12,0.43916700000000003
2003-03-13,0.45
2003-03-14,0.4575
2003-03-17,0.4625
2003-03-18,0.470833
2003-03-19,0.4675
2003-03-20,0.465
2003-03-21,0.473333
2003-03-24,0.473333
2003-03-25,0.49583299999999997
2003-03-26,0.49583299999999997
2003-03-27,0.489167
2003-03-28,0.489167
2003-03-31,0.516667
2003-04-01,0.518333
2003-04-02,0.546667
2003-04-03,0.529167
2003-04-04,0.529167
2003-04-07,0.566667
2003-04-08,0.5575
2003-04-09,0.558333
2003-04-10,0.566667
2003-04-11,0.566667
2003-04-14,0.583333
2003-04-15,0.604167
2003-04-16,0.604167
2003-04-17,0.6325
2003-04-21,0.6325
2003-04-22,0.625
2003-04-23,0.645833
2003-04-24,0.633333
2003-04-25,0.629167
2003-04-28,0.629167
2003-04-29,0.641667
2003-04-30,0.658333
2003-05-01,0.6625
2003-05-02,0.6625
2003-05-05,0.625833
2003-05-06,0.641667
2003-05-07,0.665
2003-05-08,0.666667
2003-05-09,0.695833
2003-05-12,0.716667
2003-05-13,0.704167
2003-05-14,0.723333
2003-05-15,0.666667
2003-05-16,0.666667
2003-05-19,0.6875
2003-05-20,0.720833
2003-05-21,0.741667
2003-05-22,0.779167
2003-05-23,0.745833
2003-05-27,0.6875
2003-05-28,0.716667
2003-05-29,0.729167
2003-05-30,0.749167
2003-06-02,0.745833
2003-06-03,0.73
2003-06-04,0.725
2003-06-05,0.7375
2003-06-06,0.749167
2003-06-09,0.749167
2003-06-10,0.75
2003-06-11,0.74
2003-06-12,0.7375
2003-06-13,0.75
2003-06-16,0.75
2003-06-17,0.738333
2003-06-18,0.7375
2003-06-19,0.733333
2003-06-20,0.729167
2003-06-23,0.716667
2003-06-24,0.735833
2003-06-25,0.734167
2003-06-26,0.734167
2003-06-27,0.731667
2003-06-30,0.7158329999999999
2003-07-01,0.691667
2003-07-02,0.725
2003-07-03,0.7125
2003-07-07,0.6875
2003-07-08,0.683333
2003-07-09,0.65
2003-07-10,0.666667
2003-07-11,0.675833
2003-07-14,0.684167
2003-07-15,0.716667
2003-07-16,0.716667
2003-07-17,0.746667
2003-07-18,0.751667
2003-07-21,0.733333
2003-07-22,0.725
2003-07-23,0.725
2003-07-24,0.725
2003-07-25,0.725
2003-07-28,0.708333
2003-07-29,0.704167
2003-07-30,0.754167
2003-07-31,0.764167
2003-08-01,0.755833
2003-08-04,0.716667
2003-08-05,0.720833
2003-08-06,0.720833
2003-08-07,0.7325
2003-08-08,0.741667
2003-08-11,0.758333
2003-08-12,0.75
2003-08-13,0.754167
2003-08-14,0.7875
2003-08-15,0.791667
2003-08-18,0.855
2003-08-19,0.874167
2003-08-20,0.874167
2003-08-21,0.841667
2003-08-22,0.841667
2003-08-25,0.841667
2003-08-26,0.85
2003-08-27,0.908333
2003-08-28,0.954167
2003-08-29,0.945833
2003-09-02,1.008333
2003-09-03,1.025
2003-09-04,1.056667
2003-09-05,1.100833
2003-09-08,1.083333
2003-09-09,1.041667
2003-09-10,1.049167
2003-09-11,1.041667
2003-09-12,1.041667
2003-09-15,1.041667
2003-09-16,1.041667
2003-09-17,1.038333
2003-09-18,1.009167
2003-09-19,0.970833
2003-09-22,0.970833
2003-09-23,0.961667
2003-09-24,0.966667
2003-09-25,0.966667
2003-09-26,0.966667
2003-09-29,0.95
2003-09-30,0.979167
2003-10-01,1.025
2003-10-02,1.025
2003-10-03,1.045833
2003-10-06,1.083333
2003-10-07,1.166667
2003-10-08,1.15
2003-10-09,1.1525
2003-10-10,1.0825
2003-10-13,1.070833
2003-10-14,1.095833
2003-10-15,1.095833
2003-10-16,1.124167
2003-10-17,1.125
2003-10-20,1.125
2003-10-21,1.0875
2003-10-22,1.070833
2003-10-23,1.001667
2003-10-24,1.025
2003-10-27,1.0175
2003-10-28,1.041667
2003-10-29,1.041667
2003-10-30,1.041667
2003-10-31,1.025
2003-11-03,1.058333
2003-11-04,1.091667
2003-11-05,1.079167
2003-11-06,1.05
2003-11-07,1.05
2003-11-10,1.054167
2003-11-11,1.054167
2003-11-12,1.054167
2003-11-13,1.029167
2003-11-14,1.029167
2003-11-17,1.029167
2003-11-18,1.025
2003-11-19,1.041667
2003-11-20,1.041667
2003-11-21,1.070833
2003-11-24,1.096667
2003-11-25,1.115833
2003-11-26,1.115833
2003-11-28,1.115833
2003-12-01,1.125
2003-12-02,1.130833
2003-12-03,1.1225
2003-12-04,1.1225
2003-12-05,1.165833
2003-12-08,1.158333
2003-12-09,1.158333
2003-12-10,1.1375
2003-12-11,1.141667
2003-12-12,1.145833
2003-12-15,1.158333
2003-12-16,1.2
2003-12-17,1.229167
2003-12-18,1.266667
2003-12-19,1.305
2003-12-22,1.310833
2003-12-23,1.2625
2003-12-24,1.395833
2003-12-26,1.345833
2003-12-29,1.396667
2003-12-30,1.443333
2003-12-31,1.445833
2004-01-02,1.5225
2004-01-05,1.708333
2004-01-06,1.6475
2004-01-07,1.543333
2004-01-08,1.591667
2004-01-09,1.583333
2004-01-12,1.7233330000000002
2004-01-13,1.695
2004-01-14,1.645833
2004-01-15,1.589167
2004-01-16,1.65
2004-01-20,1.6858330000000001
2004-01-21,1.65
2004-01-22,1.629167
2004-01-23,1.7375
2004-01-26,1.833333
2004-01-27,1.8366669999999998
2004-01-28,1.8008330000000001
2004-01-29,1.675
2004-01-30,1.6691669999999998
2004-02-02,1.68
2004-02-03,1.75
2004-02-04,1.739167
2004-02-05,1.7108330000000003
2004-02-06,1.7416669999999999
2004-02-09,1.7141669999999998
2004-02-10,1.6875
2004-02-11,1.71
2004-02-12,1.7158330000000002
2004-02-13,1.6933330000000002
2004-02-17,1.7
2004-02-18,1.75
2004-02-19,1.7
2004-02-20,1.68
2004-02-23,1.6833330000000002
2004-02-24,1.66
2004-02-25,1.666667
2004-02-26,1.6541669999999997
2004-02-27,1.708333
2004-03-01,1.7416669999999999
2004-03-02,1.75
2004-03-03,1.7858330000000002
2004-03-04,1.8725
2004-03-05,1.8525
2004-03-08,1.7658330000000002
2004-03-09,1.7483330000000001
2004-03-10,1.6958330000000001
2004-03-11,1.665
2004-03-12,1.675
2004-03-15,1.675
2004-03-16,1.7375
2004-03-17,1.775
2004-03-18,1.770833
2004-03-19,1.8141669999999999
2004-03-22,1.775
2004-03-23,1.7833330000000003
2004-03-24,1.7
2004-03-25,1.7166669999999997
2004-03-26,1.725
2004-03-29,1.750833
2004-03-30,1.7825
2004-03-31,1.770833
2004-04-01,1.7741669999999998
2004-04-02,1.7333330000000002
2004-04-05,1.7416669999999999
2004-04-06,1.725
2004-04-07,1.7358330000000002
2004-04-08,1.7125
2004-04-12,1.7
2004-04-13,1.6708330000000002
2004-04-14,1.595833
2004-04-15,1.604167
2004-04-16,1.6466669999999999
2004-04-19,1.645833
2004-04-20,1.6583330000000003
2004-04-21,1.6583330000000003
2004-04-22,1.666667
2004-04-23,1.666667
2004-04-26,1.6583330000000003
2004-04-27,1.6583330000000003
2004-04-28,1.55
2004-04-29,1.466667
2004-04-30,1.508333
2004-05-03,1.415
2004-05-04,1.533333
2004-05-05,1.570833
2004-05-06,1.4875
2004-05-07,1.416667
2004-05-10,1.279167
2004-05-11,1.3725
2004-05-12,1.375
2004-05-13,1.408333
2004-05-14,1.459167
2004-05-17,1.434167
2004-05-18,1.489167
2004-05-19,1.541667
2004-05-20,1.458333
2004-05-21,1.433333
2004-05-24,1.425
2004-05-25,1.445
2004-05-26,1.421667
2004-05-27,1.433333
2004-05-28,1.474167
2004-06-01,1.45
2004-06-02,1.495833
2004-06-03,1.470833
2004-06-04,1.526667
2004-06-07,1.590833
2004-06-08,1.6
2004-06-09,1.6
2004-06-10,1.591667
2004-06-14,1.575
2004-06-15,1.6375
2004-06-16,1.6708330000000002
2004-06-17,1.6833330000000002
2004-06-18,1.6916669999999998
2004-06-21,1.666667
2004-06-22,1.666667
2004-06-23,1.666667
2004-06-24,1.666667
2004-06-25,1.6583330000000003
2004-06-28,1.6541669999999997
2004-06-29,1.586667
2004-06-30,1.610833
2004-07-01,1.6575
2004-07-02,1.6833330000000002
2004-07-06,1.745
2004-07-07,1.7833330000000003
2004-07-08,1.7833330000000003
2004-07-09,1.7833330000000003
2004-07-12,1.825
2004-07-13,1.8458330000000003
2004-07-14,1.8666669999999999
2004-07-15,1.925
2004-07-16,1.8966669999999999
2004-07-19,1.925
2004-07-20,1.9666669999999997
2004-07-21,1.958333
2004-07-22,1.9375
2004-07-23,1.9916669999999999
2004-07-26,1.958333
2004-07-27,2.0375
2004-07-28,2.041667
2004-07-29,2.084167
2004-07-30,2.0625
2004-08-02,2.0625
2004-08-03,2.086667
2004-08-04,2.1333330000000004
2004-08-05,2.063333
2004-08-06,2.1625
2004-08-09,2.1166669999999996
2004-08-10,2.1375
2004-08-11,2.165
2004-08-12,2.1791669999999996
2004-08-13,2.166667
2004-08-16,2.150833
2004-08-17,2.2583330000000004
2004-08-18,2.365
2004-08-19,2.3458330000000003
2004-08-20,2.3833330000000004
2004-08-23,2.391667
2004-08-24,2.4
2004-08-25,2.476667
2004-08-26,2.495833
2004-08-27,2.540833
2004-08-30,2.5425
2004-08-31,2.558333
2004-09-01,2.539167
2004-09-02,2.5308330000000003
2004-09-03,2.57
2004-09-07,2.641667
2004-09-08,2.7325
2004-09-09,2.793333
2004-09-10,2.8375
2004-09-13,2.766667
2004-09-14,2.745833
2004-09-15,2.8041669999999996
2004-09-16,2.833333
2004-09-17,2.870833
2004-09-20,2.8241669999999996
2004-09-21,2.73
2004-09-22,2.665
2004-09-23,2.6316669999999998
2004-09-24,2.625833
2004-09-27,2.619167
2004-09-28,2.6783330000000003
2004-09-29,2.6575
2004-09-30,2.6591669999999996
2004-10-01,2.666667
2004-10-04,2.5875
2004-10-05,2.516667
2004-10-06,2.479167
2004-10-07,2.5375
2004-10-08,2.575
2004-10-11,2.629167
2004-10-12,2.610833
2004-10-13,2.579167
2004-10-14,2.4458330000000004
2004-10-15,2.541667
2004-10-18,2.541667
2004-10-19,2.453333
2004-10-20,2.47
2004-10-21,2.4916669999999996
2004-10-22,2.5
2004-10-25,2.4775
2004-10-26,2.525833
2004-10-27,2.5558330000000002
2004-10-28,2.556667
2004-10-29,2.604167
2004-11-01,2.6225
2004-11-02,2.6166669999999996
2004-11-03,2.666667
2004-11-04,2.666667
2004-11-05,2.675
2004-11-08,2.63
2004-11-09,2.5533330000000003
2004-11-10,2.6166669999999996
2004-11-11,2.625
2004-11-12,2.711667
2004-11-15,2.7166669999999997
2004-11-16,2.7616669999999996
2004-11-17,2.835833
2004-11-18,2.7791669999999997
2004-11-19,2.7875
2004-11-22,2.8375
2004-11-23,2.8191669999999998
2004-11-24,2.8008330000000004
2004-11-26,2.9
2004-11-29,2.891667
2004-11-30,2.954167
2004-12-01,3.0625
2004-12-02,3.079167
2004-12-03,3.166667
2004-12-06,3.1541669999999997
2004-12-07,3.083333
2004-12-08,3.166667
2004-12-09,3.191667
2004-12-10,3.210833
2004-12-13,3.325
2004-12-14,3.3975
2004-12-15,3.4875
2004-12-16,3.583333
2004-12-17,3.504167
2004-12-20,3.4466669999999997
2004-12-21,3.391667
2004-12-22,3.333333
2004-12-23,3.3883330000000003
2004-12-27,3.5
2004-12-28,3.515833
2004-12-29,3.5025
2004-12-30,3.6166669999999996
2004-12-31,3.683333
2005-01-03,3.55
2005-01-04,3.5716669999999997
2005-01-05,3.608333
2005-01-06,3.521667
2005-01-07,3.536667
2005-01-10,3.541667
2005-01-11,3.5325
2005-01-12,3.566667
2005-01-13,3.544167
2005-01-14,3.44
2005-01-18,3.3875
2005-01-19,3.288333
2005-01-20,3.225
2005-01-21,3.3125
2005-01-24,3.376667
2005-01-25,3.4175
2005-01-26,3.391667
2005-01-27,3.4241669999999997
2005-01-28,3.3258330000000003
2005-01-31,3.431667
2005-02-01,3.4666669999999997
2005-02-02,3.516667
2005-02-03,3.5875
2005-02-04,3.729167
2005-02-07,3.875
2005-02-08,3.920833
2005-02-09,3.775
2005-02-10,3.6541669999999997
2005-02-11,3.666667
2005-02-14,3.675
2005-02-15,3.6341669999999997
2005-02-16,3.5375
2005-02-17,3.55
2005-02-18,3.5333330000000003
2005-02-22,3.495
2005-02-23,3.4083330000000003
2005-02-24,3.4625
2005-02-25,3.443333
2005-02-28,3.495833
2005-03-01,3.5025
2005-03-02,3.5625
2005-03-03,3.603333
2005-03-04,3.65
2005-03-07,3.666667
2005-03-08,3.620833
2005-03-09,3.5916669999999997
2005-03-10,3.583333
2005-03-11,3.458333
2005-03-14,3.4708330000000003
2005-03-15,3.4458330000000004
2005-03-16,3.5
2005-03-17,3.620833
2005-03-18,3.583333
2005-03-21,3.540833
2005-03-22,3.375
2005-03-23,3.250833
2005-03-24,3.3175
2005-03-28,3.2
2005-03-29,3.1591669999999996
2005-03-30,3.273333
2005-03-31,3.191667
2005-04-01,3.2125
2005-04-04,3.166667
2005-04-05,3.2183330000000003
2005-04-06,3.15
2005-04-07,3.3233330000000003
2005-04-08,3.326667
2005-04-11,3.294167
2005-04-12,3.229167
2005-04-13,3.21
2005-04-14,3.0958330000000003
2005-04-15,2.925
2005-04-18,2.8466669999999996
2005-04-19,3.1133330000000004
2005-04-20,3.22
2005-04-21,3.25
2005-04-22,3.35
2005-04-25,3.2775
2005-04-26,3.254167
2005-04-27,3.208333
2005-04-28,3.0916669999999997
2005-04-29,3.0491669999999997
2005-05-02,3.088333
2005-05-03,3.15
2005-05-04,3.1166669999999996
2005-05-05,3.135
2005-05-06,3.135
2005-05-09,3.083333
2005-05-10,2.891667
2005-05-11,2.859167
2005-05-12,2.933333
2005-05-13,2.9466669999999997
2005-05-16,2.9708330000000003
2005-05-17,3.066667
