Date,RCII
2000-01-06,7.3
2000-01-07,7.45
2000-01-10,7.85
2000-01-11,7.575
2000-01-12,7.65
2000-01-13,8.3
2000-01-14,8.35
2000-01-18,8.225
2000-01-19,8.25
2000-01-20,8.4
2000-01-21,8.0
2000-01-24,7.675
2000-01-25,7.6
2000-01-26,7.85
2000-01-27,7.275
2000-01-28,7.05
2000-01-31,6.9
2000-02-01,6.725
2000-02-02,6.4
2000-02-03,7.2
2000-02-04,7.8
2000-02-07,8.375
2000-02-08,8.625
2000-02-09,8.2
2000-02-10,7.15
2000-02-11,6.7
2000-02-14,7.825
2000-02-15,7.1
2000-02-16,7.15
2000-02-17,7.0
2000-02-18,6.2
2000-02-22,6.2
2000-02-23,6.15
2000-02-24,5.975
2000-02-25,6.025
2000-02-28,5.64375
2000-02-29,6.0
2000-03-01,6.35
2000-03-02,6.25
2000-03-03,6.325
2000-03-06,6.2
2000-03-07,6.2
2000-03-08,6.2
2000-03-09,6.125
2000-03-10,6.1
2000-03-13,5.7875
2000-03-14,5.65
2000-03-15,5.6
2000-03-16,5.925
2000-03-17,5.95
2000-03-20,5.75
2000-03-21,6.8
2000-03-22,6.2
2000-03-23,6.0
2000-03-24,5.85
2000-03-27,5.875
2000-03-28,5.975
2000-03-29,6.0
2000-03-30,5.925
2000-03-31,6.0
2000-04-03,6.0
2000-04-04,6.65
2000-04-05,7.25
2000-04-06,7.4375
2000-04-07,7.475
2000-04-10,8.0
2000-04-11,7.8
2000-04-12,7.825
2000-04-13,8.0
2000-04-14,7.825
2000-04-17,7.8
2000-04-18,8.25
2000-04-19,8.6
2000-04-20,8.675
2000-04-24,8.55
2000-04-25,8.525
2000-04-26,7.9
2000-04-27,8.125
2000-04-28,8.15
2000-05-01,8.2
2000-05-02,9.2
2000-05-03,8.9
2000-05-04,8.7
2000-05-05,8.75
2000-05-08,8.5
2000-05-09,8.0
2000-05-10,8.3
2000-05-11,8.375
2000-05-12,8.325
2000-05-15,8.6
2000-05-16,8.55
2000-05-17,9.2125
2000-05-18,8.45
2000-05-19,8.25
2000-05-22,8.6
2000-05-23,8.65
2000-05-24,8.2
2000-05-25,8.2
2000-05-26,8.4
2000-05-30,8.45
2000-05-31,8.05
2000-06-01,8.4
2000-06-02,8.4
2000-06-05,8.325
2000-06-06,8.45
2000-06-07,9.025
2000-06-08,9.375
2000-06-09,10.05
2000-06-12,9.225
2000-06-13,9.5
2000-06-14,9.55
2000-06-15,9.425
2000-06-16,9.575
2000-06-19,9.45
2000-06-20,9.35
2000-06-21,8.6
2000-06-22,9.0
2000-06-23,8.875
2000-06-26,9.175
2000-06-27,9.15
2000-06-28,9.175
2000-06-29,9.175
2000-06-30,9.0
2000-07-03,9.2
2000-07-05,9.05
2000-07-06,9.15
2000-07-07,9.55
2000-07-10,9.725
2000-07-11,9.7
2000-07-12,9.925
2000-07-13,9.75
2000-07-14,9.625
2000-07-17,9.45
2000-07-18,9.4
2000-07-19,9.75
2000-07-20,9.8
2000-07-21,9.2
2000-07-24,8.95
2000-07-25,10.2
2000-07-26,10.45
2000-07-27,10.4
2000-07-28,10.375
2000-07-31,11.0
2000-08-01,11.15
2000-08-02,11.4
2000-08-03,11.65
2000-08-04,11.175
2000-08-07,11.575
2000-08-08,11.825
2000-08-09,12.25
2000-08-10,12.1
2000-08-11,12.5
2000-08-14,12.75
2000-08-15,12.575
2000-08-16,12.9
2000-08-17,12.85
2000-08-18,12.575
2000-08-21,12.275
2000-08-22,12.2
2000-08-23,12.6
2000-08-24,11.2
2000-08-25,12.85
2000-08-28,12.65
2000-08-29,12.4
2000-08-30,12.75
2000-08-31,13.175
2000-09-01,12.75
2000-09-05,12.8
2000-09-06,13.35
2000-09-07,13.525
2000-09-08,13.2
2000-09-11,13.45
2000-09-12,13.925
2000-09-13,14.0
2000-09-14,14.25
2000-09-15,13.85
2000-09-18,13.95
2000-09-19,13.75
2000-09-20,13.4
2000-09-21,13.65
2000-09-22,13.6
2000-09-25,13.975
2000-09-26,13.8
2000-09-27,13.375
2000-09-28,13.675
2000-09-29,13.875
2000-10-02,13.55
2000-10-03,13.6
2000-10-04,13.15
2000-10-05,13.325
2000-10-06,12.7
2000-10-09,13.375
2000-10-10,13.2
2000-10-11,13.225
2000-10-12,12.425
2000-10-13,12.6
2000-10-16,13.35
2000-10-17,13.275
2000-10-18,13.225
2000-10-19,13.8
2000-10-20,13.9875
2000-10-23,13.525
2000-10-24,13.5
2000-10-25,13.25
2000-10-26,13.35
2000-10-27,13.525
2000-10-30,10.7
2000-10-31,11.675
2000-11-01,10.8
2000-11-02,11.1
2000-11-03,11.05
2000-11-06,10.325
2000-11-07,10.85
2000-11-08,10.55
2000-11-09,9.9
2000-11-10,9.7
2000-11-13,9.725
2000-11-14,9.85
2000-11-15,10.7
2000-11-16,10.2
2000-11-17,10.35
2000-11-20,10.425
2000-11-21,10.175
2000-11-22,10.2
2000-11-24,9.4
2000-11-27,9.975
2000-11-28,10.2
2000-11-29,10.65625
2000-11-30,9.925
2000-12-01,9.975
2000-12-04,9.5
2000-12-05,10.075
2000-12-06,10.3
2000-12-07,10.575
2000-12-08,11.525
2000-12-11,11.425
2000-12-12,11.375
2000-12-13,12.025
2000-12-14,12.05
2000-12-15,12.025
2000-12-18,11.875
2000-12-19,11.575
2000-12-20,11.875
2000-12-21,12.025
2000-12-22,12.575
2000-12-26,12.925
2000-12-27,13.2
2000-12-28,13.725
2000-12-29,13.8
2001-01-02,13.075
2001-01-03,13.35
2001-01-04,13.525
2001-01-05,13.575
2001-01-08,13.2
2001-01-09,13.35
2001-01-10,13.4
2001-01-11,13.0
2001-01-12,13.15
2001-01-16,13.125
2001-01-17,12.9
2001-01-18,13.525
2001-01-19,13.425
2001-01-22,13.9
2001-01-23,14.75
2001-01-24,14.7
2001-01-25,14.85
2001-01-26,14.85
2001-01-29,14.7
2001-01-30,15.025
2001-01-31,14.875
2001-02-01,15.6
2001-02-02,15.4
2001-02-05,15.7
2001-02-06,15.0
2001-02-07,15.425
2001-02-08,15.475
2001-02-09,15.7
2001-02-12,15.95
2001-02-13,15.95
2001-02-14,15.95
2001-02-15,16.049999
2001-02-16,15.975
2001-02-20,16.049999
2001-02-21,15.8
2001-02-22,16.0
2001-02-23,16.075001
2001-02-26,16.9
2001-02-27,17.25
2001-02-28,17.65
2001-03-01,16.6
2001-03-02,16.825001
2001-03-05,17.375
2001-03-06,17.424999
2001-03-07,18.049999
2001-03-08,17.9
2001-03-09,18.200001
2001-03-12,17.7875
2001-03-13,17.6
2001-03-14,17.825001
2001-03-15,17.9625
2001-03-16,17.525
2001-03-19,18.0
2001-03-20,18.450001
2001-03-21,18.575001
2001-03-22,18.5375
2001-03-23,18.049999
2001-03-26,18.125
2001-03-27,17.5
2001-03-28,17.275
2001-03-29,18.15
2001-03-30,18.375
2001-04-02,17.450001
2001-04-03,16.875
2001-04-04,13.75
2001-04-05,14.45
2001-04-06,14.175
2001-04-09,14.34
2001-04-10,14.716
2001-04-11,14.0
2001-04-12,13.996
2001-04-16,14.0
2001-04-17,14.28
2001-04-18,15.34
2001-04-19,15.46
2001-04-20,15.38
2001-04-23,14.124
2001-04-24,14.436
2001-04-25,14.932
2001-04-26,14.712
2001-04-27,14.668
2001-04-30,14.48
2001-05-01,14.952
2001-05-02,15.04
2001-05-03,15.464
2001-05-04,15.9
2001-05-07,15.14
2001-05-08,14.996
2001-05-09,14.94
2001-05-10,15.356
2001-05-11,15.26
2001-05-14,15.2
2001-05-15,15.3
2001-05-16,16.004
2001-05-17,16.18
2001-05-18,16.784
2001-05-21,17.959999
2001-05-22,18.639999
2001-05-23,17.403999
2001-05-24,17.040001
2001-05-25,17.1
2001-05-29,17.82
2001-05-30,18.044001
2001-05-31,17.903999
2001-06-01,18.719998999999998
2001-06-04,18.816
2001-06-05,19.5
2001-06-06,19.656
2001-06-07,19.384001
2001-06-08,19.24
2001-06-11,18.700001
2001-06-12,18.892
2001-06-13,18.896
2001-06-14,18.684
2001-06-15,19.92
2001-06-18,19.360001
2001-06-19,19.459999
2001-06-20,20.6
2001-06-21,20.364
2001-06-22,19.92
2001-06-25,19.348
2001-06-26,19.620001000000002
2001-06-27,19.76
2001-06-28,20.624001
2001-06-29,21.040001
2001-07-02,19.620001000000002
2001-07-03,18.82
2001-07-05,19.228001000000003
2001-07-06,18.6
2001-07-09,18.804001
2001-07-10,19.112
2001-07-11,18.656
2001-07-12,18.5
2001-07-13,19.08
2001-07-16,19.167999
2001-07-17,19.84
2001-07-18,19.823999
2001-07-19,20.087999
2001-07-20,19.796
2001-07-23,19.132
2001-07-24,18.799999
2001-07-25,18.868
2001-07-26,19.284
2001-07-27,19.511999
2001-07-30,19.280001000000002
2001-07-31,14.432
2001-08-01,13.928
2001-08-02,13.204
2001-08-03,13.0
2001-08-06,13.28
2001-08-07,13.324
2001-08-08,12.58
2001-08-09,12.608
2001-08-10,12.8
2001-08-13,12.92
2001-08-14,12.384
2001-08-15,11.98
2001-08-16,11.8
2001-08-17,11.7
2001-08-20,11.984
2001-08-21,11.66
2001-08-22,11.24
2001-08-23,11.736
2001-08-24,11.84
2001-08-27,11.96
2001-08-28,11.96
2001-08-29,11.62
2001-08-30,11.136
2001-08-31,10.8
2001-09-04,10.8
2001-09-05,11.088
2001-09-06,10.848
2001-09-07,10.72
2001-09-10,10.8
2001-09-17,10.08
2001-09-18,9.86
2001-09-19,9.54
2001-09-20,8.648
2001-09-21,9.08
2001-09-24,9.328
2001-09-25,9.18
2001-09-26,9.056
2001-09-27,9.308
2001-09-28,9.3
2001-10-01,8.86
2001-10-02,9.144
2001-10-03,10.016
2001-10-04,10.4
2001-10-05,10.08
2001-10-08,10.0
2001-10-09,8.052
2001-10-10,7.98
2001-10-11,8.064
2001-10-12,7.8
2001-10-15,7.724
2001-10-16,8.12
2001-10-17,8.38
2001-10-18,8.16
2001-10-19,8.452
2001-10-22,8.3
2001-10-23,9.24
2001-10-24,8.924
2001-10-25,8.82
2001-10-26,9.604
2001-10-29,9.844
2001-10-30,10.356
2001-10-31,10.9
2001-11-01,10.36
2001-11-02,10.296
2001-11-05,10.556
2001-11-06,9.48
2001-11-07,10.46
2001-11-08,10.44
2001-11-09,10.396
2001-11-12,10.804
2001-11-13,11.112
2001-11-14,11.4
2001-11-15,11.56
2001-11-16,11.82
2001-11-19,11.656
2001-11-20,11.952
2001-11-21,12.056
2001-11-23,12.164
2001-11-26,12.16
2001-11-27,11.768
2001-11-28,11.684
2001-11-29,11.7
2001-11-30,12.14
2001-12-03,12.0
2001-12-04,12.212
2001-12-05,11.824
2001-12-06,12.876
2001-12-07,12.736
2001-12-10,12.7
2001-12-11,12.412
2001-12-12,12.764
2001-12-13,12.488
2001-12-14,12.32
2001-12-17,12.28
2001-12-18,12.66
2001-12-19,12.52
2001-12-20,12.72
2001-12-21,13.42
2001-12-24,13.668
2001-12-26,13.624
2001-12-27,13.528
2001-12-28,13.624
2001-12-31,13.428
2002-01-02,13.52
2002-01-03,13.392
2002-01-04,13.484
2002-01-07,13.04
2002-01-08,13.38
2002-01-09,13.408
2002-01-10,13.392
2002-01-11,13.12
2002-01-14,12.396
2002-01-15,14.98
2002-01-16,15.08
2002-01-17,15.22
2002-01-18,15.6
2002-01-22,15.78
2002-01-23,15.868
2002-01-24,15.708
2002-01-25,15.592
2002-01-28,15.6
2002-01-29,15.152
2002-01-30,14.68
2002-01-31,15.048
2002-02-01,15.44
2002-02-04,14.932
2002-02-05,14.94
2002-02-06,15.688
2002-02-07,15.568
2002-02-08,16.084
2002-02-11,15.796
2002-02-12,16.108
2002-02-13,16.34
2002-02-14,16.92
2002-02-15,16.58
2002-02-19,16.296
2002-02-20,15.8
2002-02-21,15.62
2002-02-22,15.02
2002-02-25,15.176
2002-02-26,15.52
2002-02-27,16.0
2002-02-28,17.136
2002-03-01,17.959999
2002-03-04,18.299999
2002-03-05,18.040001
2002-03-06,18.040001
2002-03-07,18.0
2002-03-08,19.219998999999998
2002-03-11,19.752001
2002-03-12,19.860001
2002-03-13,19.936001
2002-03-14,19.76
2002-03-15,19.476
2002-03-18,19.568001000000002
2002-03-19,19.652
2002-03-20,19.628
2002-03-21,19.6
2002-03-22,20.271998999999997
2002-03-25,19.667999
2002-03-26,20.16
2002-03-27,20.608
2002-03-28,20.436001
2002-04-01,20.08
2002-04-02,20.164
2002-04-03,19.784
2002-04-04,19.959999
2002-04-05,19.76
2002-04-08,19.504
2002-04-09,20.136
2002-04-10,21.096001
2002-04-11,21.26
2002-04-12,21.5
2002-04-15,21.624001
2002-04-16,22.256001
2002-04-17,22.004
2002-04-18,21.584
2002-04-19,20.908001000000002
2002-04-22,20.747999
2002-04-23,21.556
2002-04-24,21.844
2002-04-25,21.695999
2002-04-26,21.764
2002-04-29,22.1
2002-04-30,24.120001000000002
2002-05-01,24.208
2002-05-02,24.448
2002-05-03,24.624001
2002-05-06,24.208
2002-05-07,24.252001
2002-05-08,23.436001
2002-05-09,23.464001
2002-05-10,23.316
2002-05-13,23.931998999999998
2002-05-14,24.360001
2002-05-15,25.403999
2002-05-16,25.124001
2002-05-17,24.780001000000002
2002-05-20,24.712
2002-05-21,24.82
2002-05-22,24.612
2002-05-23,23.540001
2002-05-24,23.532
2002-05-28,23.372
2002-05-29,21.684
2002-05-30,22.672001
2002-05-31,22.700001
2002-06-03,21.667999
2002-06-04,22.028
2002-06-05,22.08
2002-06-06,21.879998999999998
2002-06-07,22.511999
2002-06-10,22.375999
2002-06-11,22.496
2002-06-12,22.48
2002-06-13,22.243999
2002-06-14,22.24
2002-06-17,22.496
2002-06-18,22.604
2002-06-19,22.364
2002-06-20,22.375999
2002-06-21,22.292
2002-06-24,22.068001000000002
2002-06-25,21.632
2002-06-26,21.596001
2002-06-27,22.372
2002-06-28,23.204
2002-07-01,22.360001
2002-07-02,22.132
2002-07-03,21.639999
2002-07-05,22.0
2002-07-08,21.851999
2002-07-09,21.120001000000002
2002-07-10,21.1
2002-07-11,19.796
2002-07-12,19.488001
2002-07-15,20.312
2002-07-16,20.24
2002-07-17,19.892
2002-07-18,19.756001
2002-07-19,19.087999
2002-07-22,18.724001
2002-07-23,18.664
2002-07-24,19.656
2002-07-25,19.308001
2002-07-26,19.412001
2002-07-29,21.448
2002-07-30,21.212
2002-07-31,21.403999
2002-08-01,21.348
2002-08-02,20.296
2002-08-05,19.252001
2002-08-06,20.535999
2002-08-07,20.028
2002-08-08,20.156
2002-08-09,20.700001
2002-08-12,21.308001
2002-08-13,21.124001
2002-08-14,21.568001000000002
2002-08-15,22.219998999999998
2002-08-16,22.676001
2002-08-19,23.035999
2002-08-20,22.884001
2002-08-21,22.775999
2002-08-22,22.308001
2002-08-23,22.312
2002-08-26,22.48
2002-08-27,22.24
2002-08-28,22.164
2002-08-29,21.768
2002-08-30,21.856001000000003
2002-09-03,21.639999
2002-09-04,22.688
2002-09-05,22.728001000000003
2002-09-06,22.544001
2002-09-09,23.332001
2002-09-10,23.280001000000002
2002-09-11,23.104
2002-09-12,22.68
2002-09-13,23.096001
2002-09-16,23.364
2002-09-17,22.431998999999998
2002-09-18,21.436001
2002-09-19,20.364
2002-09-20,20.784
2002-09-23,20.648001
2002-09-24,20.280001000000002
2002-09-25,20.072001
2002-09-26,20.804001
2002-09-27,20.788
2002-09-30,20.780001000000002
2002-10-01,20.76
2002-10-02,20.02
2002-10-03,19.676001
2002-10-04,18.028
2002-10-07,16.216
2002-10-08,16.568001000000002
2002-10-09,15.976
2002-10-10,16.927999
2002-10-11,17.684
2002-10-14,17.4
2002-10-15,18.58
2002-10-16,17.856001000000003
2002-10-17,18.507998999999998
2002-10-18,18.139999
2002-10-21,18.58
2002-10-22,18.344
2002-10-23,17.664
2002-10-24,17.384001
2002-10-25,17.559998999999998
2002-10-28,17.836
2002-10-29,17.983999
2002-10-30,18.172001
2002-10-31,17.74
2002-11-01,17.228001000000003
2002-11-04,16.327999
2002-11-05,15.604
2002-11-06,16.879998999999998
2002-11-07,16.9
2002-11-08,16.903999
2002-11-11,16.76
2002-11-12,16.9
2002-11-13,17.304001
2002-11-14,17.92
2002-11-15,18.360001
2002-11-18,18.360001
2002-11-19,17.952
2002-11-20,18.784
2002-11-21,19.468
2002-11-22,20.076
2002-11-25,19.823999
2002-11-26,19.232
2002-11-27,19.896
2002-11-29,19.872
2002-12-02,19.492001000000002
2002-12-03,19.056
2002-12-04,18.836
2002-12-05,19.035999
2002-12-06,18.836
2002-12-09,18.636
2002-12-10,18.768
2002-12-11,18.792
2002-12-12,18.743999
2002-12-13,18.392
2002-12-16,18.728001000000003
2002-12-17,18.903999
2002-12-18,19.280001000000002
2002-12-19,19.148001
2002-12-20,19.620001000000002
2002-12-23,20.188
2002-12-24,20.195999
2002-12-26,20.684
2002-12-27,20.704
2002-12-30,20.288
2002-12-31,19.98
2003-01-02,20.84
2003-01-03,20.756001
2003-01-06,21.576
2003-01-07,21.563999
2003-01-08,21.464001
2003-01-09,21.6
2003-01-10,21.9
2003-01-13,21.6
2003-01-14,21.540001
2003-01-15,21.104
2003-01-16,21.676001
2003-01-17,21.604
2003-01-21,21.236
2003-01-22,20.559998999999998
2003-01-23,20.743999
2003-01-24,20.636
2003-01-27,20.556
2003-01-28,20.556
2003-01-29,20.788
2003-01-30,20.771998999999997
2003-01-31,21.1
2003-02-03,20.944
2003-02-04,21.028
2003-02-05,20.82
2003-02-06,20.535999
2003-02-07,19.528
2003-02-10,20.02
2003-02-11,18.356001000000003
2003-02-12,18.756001
2003-02-13,18.879998999999998
2003-02-14,19.375999
2003-02-18,19.972
2003-02-19,19.752001
2003-02-20,19.552
2003-02-21,20.16
2003-02-24,19.82
2003-02-25,19.892
2003-02-26,19.719998999999998
2003-02-27,19.976
2003-02-28,19.98
2003-03-03,19.587999
2003-03-04,18.860001
2003-03-05,19.416
2003-03-06,19.700001
2003-03-07,19.92
2003-03-10,19.76
2003-03-11,19.879998999999998
2003-03-12,20.091998999999998
2003-03-13,21.08
2003-03-14,20.879998999999998
2003-03-17,21.596001
2003-03-18,21.596001
2003-03-19,21.624001
2003-03-20,21.780001000000002
2003-03-21,22.639999
2003-03-24,22.059998999999998
2003-03-25,21.799999
2003-03-26,21.708
2003-03-27,21.888
2003-03-28,21.799999
2003-03-31,21.972
2003-04-01,21.959999
2003-04-02,22.587999
2003-04-03,22.532
2003-04-04,22.219998999999998
2003-04-07,22.296
2003-04-08,21.98
2003-04-09,21.612
2003-04-10,21.799999
2003-04-11,21.9
2003-04-14,21.996
2003-04-15,22.200001
2003-04-16,22.148001
2003-04-17,22.191999
2003-04-21,22.1
2003-04-22,23.048
2003-04-23,23.860001
2003-04-24,23.688
2003-04-25,24.200001
2003-04-28,25.224001
2003-04-29,25.403999
2003-04-30,25.691999
2003-05-01,25.804001
2003-05-02,26.139999
2003-05-05,26.34
2003-05-06,26.4
2003-05-07,26.224001
2003-05-08,25.936001
2003-05-09,25.931998999999998
2003-05-12,26.040001
2003-05-13,26.08
2003-05-14,26.087999
2003-05-15,26.32
2003-05-16,26.34
2003-05-19,25.652
2003-05-20,25.472
2003-05-21,25.58
2003-05-22,25.624001
2003-05-23,25.884001
2003-05-27,26.188
2003-05-28,26.228001000000003
2003-05-29,26.188
2003-05-30,26.516001
2003-06-02,27.396
2003-06-03,27.483999
2003-06-04,28.148001
2003-06-05,28.563999
2003-06-06,28.524
2003-06-09,28.323999
2003-06-10,28.388
2003-06-11,28.6
2003-06-12,29.02
2003-06-13,29.087999
2003-06-16,28.988001
2003-06-17,28.82
2003-06-18,29.1
2003-06-19,29.16
2003-06-20,29.667999
2003-06-23,29.972
2003-06-24,30.139999
2003-06-25,29.972
2003-06-26,29.743999
2003-06-27,29.912001
2003-06-30,30.323999
2003-07-01,29.768
2003-07-02,29.968
2003-07-03,30.007998999999998
2003-07-07,30.072001
2003-07-08,31.0
2003-07-09,30.916
2003-07-10,30.323999
2003-07-11,31.044001
2003-07-14,31.743999
2003-07-15,31.940001000000002
2003-07-16,31.940001000000002
2003-07-17,31.879998999999998
2003-07-18,32.368
2003-07-21,32.299999
2003-07-22,32.48
2003-07-23,32.931999
2003-07-24,33.032001
2003-07-25,32.352001
2003-07-28,31.356001000000003
2003-07-29,28.799999
2003-07-30,29.32
2003-07-31,29.167999
2003-08-01,28.044001
2003-08-04,27.988001
2003-08-05,27.035999
2003-08-06,27.252001
2003-08-07,27.719998999999998
2003-08-08,28.32
2003-08-11,28.004
2003-08-12,28.32
2003-08-13,28.26
2003-08-14,28.6
2003-08-15,29.164
2003-08-18,29.728001000000003
2003-08-19,30.827999
2003-08-20,30.32
2003-08-21,31.136
2003-08-22,30.992001000000002
2003-08-25,30.688
2003-08-26,31.072001
2003-08-27,31.375999
2003-08-28,31.716
2003-08-29,31.98
2003-09-02,31.799999
2003-09-03,31.370001000000002
2003-09-04,31.610001
2003-09-05,31.83
2003-09-08,31.940001000000002
2003-09-09,32.200001
2003-09-10,31.18
2003-09-11,31.280001000000002
2003-09-12,31.1
2003-09-15,31.299999
2003-09-16,32.290001000000004
2003-09-17,32.34
2003-09-18,31.110001
2003-09-19,31.35
2003-09-22,30.790001
2003-09-23,30.959999
2003-09-24,31.99
2003-09-25,32.32
2003-09-26,32.130001
2003-09-29,32.25
2003-09-30,32.220001
2003-10-01,32.759997999999996
2003-10-02,32.419998
2003-10-03,32.849998
2003-10-06,33.25
2003-10-07,33.049999
2003-10-08,32.889998999999996
2003-10-09,32.959998999999996
2003-10-10,33.209998999999996
2003-10-13,32.970001
2003-10-14,32.91
2003-10-15,33.0
2003-10-16,34.0
2003-10-17,33.66
2003-10-20,33.93
2003-10-21,34.040001000000004
2003-10-22,34.009997999999996
2003-10-23,34.59
2003-10-24,34.48
2003-10-27,34.369999
2003-10-28,31.299999
2003-10-29,31.77
2003-10-30,31.120001000000002
2003-10-31,31.26
2003-11-03,31.65
2003-11-04,31.77
2003-11-05,31.940001000000002
2003-11-06,32.889998999999996
2003-11-07,33.330002
2003-11-10,33.0
2003-11-11,32.299999
2003-11-12,32.389998999999996
2003-11-13,32.5
2003-11-14,32.049999
2003-11-17,32.200001
2003-11-18,31.790001
2003-11-19,31.9
2003-11-20,31.43
2003-11-21,31.66
2003-11-24,32.27
2003-11-25,32.689999
2003-11-26,32.619999
2003-11-28,32.490002000000004
2003-12-01,32.93
2003-12-02,32.369999
2003-12-03,32.0
2003-12-04,32.099998
2003-12-05,31.84
2003-12-08,31.879998999999998
2003-12-09,31.1
2003-12-10,31.120001000000002
2003-12-11,31.84
2003-12-12,31.219998999999998
2003-12-15,31.0
2003-12-16,31.209999
2003-12-17,30.709999
2003-12-18,30.42
2003-12-19,30.4
2003-12-22,29.889999
2003-12-23,29.4
2003-12-24,29.52
2003-12-26,29.459999
2003-12-29,29.879998999999998
2003-12-30,29.9
2003-12-31,30.0
2004-01-02,29.379998999999998
2004-01-05,29.59
2004-01-06,29.309998999999998
2004-01-07,29.4
2004-01-08,27.93
2004-01-09,29.440001000000002
2004-01-12,29.91
2004-01-13,30.76
2004-01-14,31.200001
2004-01-15,31.48
2004-01-16,31.98
2004-01-20,32.279999
2004-01-21,32.560001
2004-01-22,32.419998
2004-01-23,32.150002
2004-01-26,31.84
2004-01-27,31.49
2004-01-28,31.18
2004-01-29,31.02
2004-01-30,31.16
2004-02-02,30.4
2004-02-03,30.299999
2004-02-04,29.93
2004-02-05,30.17
2004-02-06,30.08
2004-02-09,30.610001
2004-02-10,30.26
2004-02-11,31.629998999999998
2004-02-12,31.450001
2004-02-13,31.389999
2004-02-17,31.440001000000002
2004-02-18,31.360001
2004-02-19,30.99
2004-02-20,31.24
2004-02-23,31.85
2004-02-24,32.040001000000004
2004-02-25,32.240002000000004
2004-02-26,33.0
2004-02-27,32.540001000000004
2004-03-01,32.610001000000004
2004-03-02,32.82
2004-03-03,32.150002
2004-03-04,32.5
2004-03-05,32.82
2004-03-08,32.48
2004-03-09,32.25
2004-03-10,31.83
2004-03-11,31.370001000000002
2004-03-12,32.189999
2004-03-15,31.809998999999998
2004-03-16,31.85
2004-03-17,31.940001000000002
2004-03-18,31.82
2004-03-19,32.369999
2004-03-22,31.84
2004-03-23,31.790001
2004-03-24,31.18
2004-03-25,32.240002000000004
2004-03-26,32.07
2004-03-29,32.610001000000004
2004-03-30,32.779999
2004-03-31,32.959998999999996
2004-04-01,33.5
2004-04-02,33.34
2004-04-05,32.869999
2004-04-06,32.779999
2004-04-07,32.860001000000004
2004-04-08,32.25
2004-04-12,32.59
2004-04-13,32.139998999999996
2004-04-14,32.52
2004-04-15,31.83
2004-04-16,31.870001000000002
2004-04-19,31.959999
2004-04-20,31.99
2004-04-21,32.259997999999996
2004-04-22,32.509997999999996
2004-04-23,31.9
2004-04-26,31.32
2004-04-27,30.700001
2004-04-28,30.450001
2004-04-29,29.66
2004-04-30,29.18
2004-05-03,29.99
2004-05-04,30.299999
2004-05-05,30.57
2004-05-06,29.610001
2004-05-07,29.08
2004-05-10,28.709999
2004-05-11,29.27
2004-05-12,29.41
2004-05-13,29.4
2004-05-14,29.08
2004-05-17,28.25
2004-05-18,28.540001
2004-05-19,28.360001
2004-05-20,27.879998999999998
2004-05-21,28.09
2004-05-24,29.07
2004-05-25,30.17
2004-05-26,30.02
2004-05-27,30.219998999999998
2004-05-28,29.559998999999998
2004-06-01,30.200001
2004-06-02,29.51
2004-06-03,29.16
2004-06-04,28.549999
2004-06-07,29.129998999999998
2004-06-08,29.610001
2004-06-09,29.200001
2004-06-10,28.99
2004-06-14,28.889999
2004-06-15,29.5
2004-06-16,29.58
2004-06-17,29.719998999999998
2004-06-18,29.17
2004-06-21,28.879998999999998
2004-06-22,29.18
2004-06-23,29.120001000000002
2004-06-24,29.639999
2004-06-25,29.58
2004-06-28,30.0
2004-06-29,30.030001000000002
2004-06-30,29.93
2004-07-01,29.620001000000002
2004-07-02,29.559998999999998
2004-07-06,28.99
2004-07-07,28.65
2004-07-08,28.290001
2004-07-09,27.879998999999998
2004-07-12,27.9
2004-07-13,28.309998999999998
2004-07-14,27.82
2004-07-15,28.110001
2004-07-16,28.370001000000002
2004-07-19,28.32
2004-07-20,28.200001
2004-07-21,28.030001000000002
2004-07-22,28.0
2004-07-23,28.0
2004-07-26,27.74
2004-07-27,29.219998999999998
2004-07-28,28.860001
2004-07-29,29.370001000000002
2004-07-30,29.34
2004-08-02,29.709999
2004-08-03,29.370001000000002
2004-08-04,29.27
2004-08-05,28.74
2004-08-06,28.440001000000002
2004-08-09,27.799999
2004-08-10,28.24
2004-08-11,28.25
2004-08-12,28.1
2004-08-13,28.139999
2004-08-16,28.860001
2004-08-17,29.049999
2004-08-18,29.16
2004-08-19,28.98
2004-08-20,29.68
2004-08-23,29.799999
2004-08-24,29.799999
2004-08-25,29.77
2004-08-26,30.049999
2004-08-27,29.93
2004-08-30,29.780001000000002
2004-08-31,30.1
2004-09-01,30.379998999999998
2004-09-02,31.280001000000002
2004-09-03,30.49
2004-09-07,30.459999
2004-09-08,30.629998999999998
2004-09-09,26.200001
2004-09-10,25.549999
2004-09-13,26.139999
2004-09-14,26.040001
2004-09-15,25.450001
2004-09-16,25.35
2004-09-17,25.17
2004-09-20,25.09
2004-09-21,25.200001
2004-09-22,25.25
2004-09-23,25.200001
2004-09-24,25.41
2004-09-27,25.33
2004-09-28,25.48
2004-09-29,25.450001
2004-09-30,25.860001
2004-10-01,26.32
2004-10-04,25.959999
2004-10-05,26.0
2004-10-06,26.0
2004-10-07,25.35
2004-10-08,25.02
2004-10-11,24.85
2004-10-12,24.93
2004-10-13,24.73
2004-10-14,24.74
2004-10-15,24.67
2004-10-18,24.540001
2004-10-19,24.450001
2004-10-20,24.35
2004-10-21,23.85
2004-10-22,23.459999
