Date,DO
2000-08-16,42.75
2000-08-17,43.9375
2000-08-18,43.3125
2000-08-21,44.125
2000-08-22,44.25
2000-08-23,46.125
2000-08-24,46.0
2000-08-25,45.25
2000-08-28,45.875
2000-08-29,45.109375
2000-08-30,44.625
2000-08-31,44.8125
2000-09-01,45.0625
2000-09-05,44.6875
2000-09-06,46.5625
2000-09-07,46.125
2000-09-08,45.25
2000-09-11,47.125
2000-09-12,47.0
2000-09-13,45.5
2000-09-14,45.4375
2000-09-15,45.5625
2000-09-18,43.5625
2000-09-19,42.75
2000-09-20,42.5
2000-09-21,41.0
2000-09-22,40.6875
2000-09-25,41.0625
2000-09-26,41.75
2000-09-27,41.125
2000-09-28,41.0
2000-09-29,41.0
2000-10-02,41.9375
2000-10-03,41.5
2000-10-04,38.5625
2000-10-05,38.5
2000-10-06,38.375
2000-10-09,38.8125
2000-10-10,40.0
2000-10-11,40.1875
2000-10-12,39.875
2000-10-13,38.75
2000-10-16,37.8125
2000-10-17,37.9375
2000-10-18,37.875
2000-10-19,38.125
2000-10-20,39.1875
2000-10-23,38.5
2000-10-24,36.9375
2000-10-25,34.875
2000-10-26,36.0625
2000-10-27,34.5625
2000-10-30,34.6875
2000-10-31,34.5625
2000-11-01,36.125
2000-11-02,35.125
2000-11-03,35.375
2000-11-06,35.0625
2000-11-07,35.9375
2000-11-08,36.6875
2000-11-09,35.5
2000-11-10,35.125
2000-11-13,34.0
2000-11-14,35.125
2000-11-15,36.125
2000-11-16,36.625
2000-11-17,34.875
2000-11-20,35.4375
2000-11-21,35.9375
2000-11-22,34.625
2000-11-24,36.0
2000-11-27,35.0625
2000-11-28,35.375
2000-11-29,31.5
2000-11-30,30.1875
2000-12-01,32.0625
2000-12-04,32.0
2000-12-05,31.5
2000-12-06,31.9375
2000-12-07,33.25
2000-12-08,34.0625
2000-12-11,34.875
2000-12-12,35.375
2000-12-13,34.4375
2000-12-14,34.5
2000-12-15,35.0
2000-12-18,37.5625
2000-12-19,38.5
2000-12-20,36.75
2000-12-21,37.5
2000-12-22,37.5625
2000-12-26,39.5
2000-12-27,38.9375
2000-12-28,39.4375
2000-12-29,40.0
2001-01-02,39.9375
2001-01-03,37.8125
2001-01-04,37.125
2001-01-05,37.5625
2001-01-08,37.6875
2001-01-09,38.25
2001-01-10,37.875
2001-01-11,38.0
2001-01-12,38.4375
2001-01-16,38.875
2001-01-17,36.6875
2001-01-18,35.6875
2001-01-19,34.75
2001-01-22,34.9375
2001-01-23,35.5
2001-01-24,38.3125
2001-01-25,40.4375
2001-01-26,40.625
2001-01-29,39.380001
2001-01-30,39.860001000000004
2001-01-31,40.490002000000004
2001-02-01,39.66
2001-02-02,41.200001
2001-02-05,41.73
2001-02-06,43.040001000000004
2001-02-07,43.43
2001-02-08,43.029999
2001-02-09,43.299999
2001-02-12,42.470001
2001-02-13,42.259997999999996
2001-02-14,42.75
2001-02-15,42.560001
2001-02-16,43.09
2001-02-20,42.650002
2001-02-21,41.900002
2001-02-22,41.0
2001-02-23,39.0
2001-02-26,41.169998
2001-02-27,41.299999
2001-02-28,41.900002
2001-03-01,41.279999
2001-03-02,42.759997999999996
2001-03-05,44.23
2001-03-06,44.299999
2001-03-07,44.98
2001-03-08,45.040001000000004
2001-03-09,44.669998
2001-03-12,43.040001000000004
2001-03-13,42.25
2001-03-14,41.349998
2001-03-15,40.720001
2001-03-16,40.32
2001-03-19,41.060001
2001-03-20,41.650002
2001-03-21,40.91
2001-03-22,40.720001
2001-03-23,41.279999
2001-03-26,41.450001
2001-03-27,40.759997999999996
2001-03-28,40.119999
2001-03-29,39.009997999999996
2001-03-30,39.349998
2001-04-02,38.040001000000004
2001-04-03,36.599998
2001-04-04,37.959998999999996
2001-04-05,39.220001
2001-04-06,38.049999
2001-04-09,38.48
2001-04-10,39.099998
2001-04-11,38.610001000000004
2001-04-12,39.48
2001-04-16,40.310001
2001-04-17,41.09
2001-04-18,40.380001
2001-04-19,39.75
2001-04-20,40.0
2001-04-23,40.599998
2001-04-24,41.349998
2001-04-25,42.599998
2001-04-26,43.330002
2001-04-27,43.009997999999996
2001-04-30,43.919998
2001-05-01,43.209998999999996
2001-05-02,41.150002
2001-05-03,40.0
2001-05-04,41.009997999999996
2001-05-07,40.080002
2001-05-08,39.880001
2001-05-09,40.02
2001-05-10,39.689999
2001-05-11,39.389998999999996
2001-05-14,40.02
2001-05-15,41.0
2001-05-16,40.82
2001-05-17,41.900002
2001-05-18,42.459998999999996
2001-05-21,43.0
2001-05-22,42.75
2001-05-23,41.029999
2001-05-24,40.400002
2001-05-25,40.799999
2001-05-29,40.779999
2001-05-30,39.369999
2001-05-31,39.610001000000004
2001-06-01,39.48
2001-06-04,40.5
2001-06-05,40.34
2001-06-06,38.450001
2001-06-07,37.790001000000004
2001-06-08,37.709998999999996
2001-06-11,37.32
2001-06-12,37.830002
2001-06-13,37.650002
2001-06-14,37.459998999999996
2001-06-15,36.349998
2001-06-18,36.029999
2001-06-19,35.23
2001-06-20,35.66
2001-06-21,35.029999
2001-06-22,35.169998
2001-06-25,34.830002
2001-06-26,35.18
2001-06-27,33.630001
2001-06-28,33.029999
2001-06-29,33.049999
2001-07-02,32.610001000000004
2001-07-03,32.599998
2001-07-05,33.139998999999996
2001-07-06,33.5
2001-07-09,32.099998
2001-07-10,32.669998
2001-07-11,31.68
2001-07-12,29.299999
2001-07-13,29.84
2001-07-16,28.700001
2001-07-17,28.25
2001-07-18,28.27
2001-07-19,28.68
2001-07-20,30.5
2001-07-23,31.049999
2001-07-24,30.0
2001-07-25,30.25
2001-07-26,30.84
2001-07-27,30.76
2001-07-30,30.700001
2001-07-31,29.34
2001-08-01,28.940001000000002
2001-08-02,29.290001
2001-08-03,28.68
2001-08-06,28.57
2001-08-07,27.5
2001-08-08,27.18
2001-08-09,27.34
2001-08-10,27.799999
2001-08-13,27.870001000000002
2001-08-14,28.370001000000002
2001-08-15,30.01
2001-08-16,29.299999
2001-08-17,29.25
2001-08-20,28.440001000000002
2001-08-21,28.879998999999998
2001-08-22,28.76
2001-08-23,27.879998999999998
2001-08-24,27.9
2001-08-27,28.370001000000002
2001-08-28,28.02
2001-08-29,27.469998999999998
2001-08-30,27.0
2001-08-31,27.9
2001-09-04,28.809998999999998
2001-09-05,28.43
2001-09-06,28.889999
2001-09-07,28.41
2001-09-10,28.9
2001-09-17,28.059998999999998
2001-09-18,26.24
2001-09-19,25.0
2001-09-20,25.040001
2001-09-21,26.35
2001-09-24,24.6
2001-09-25,24.35
2001-09-26,23.43
2001-09-27,23.6
2001-09-28,25.219998999999998
2001-10-01,24.66
2001-10-02,24.200001
2001-10-03,24.700001
2001-10-04,25.809998999999998
2001-10-05,25.690001000000002
2001-10-08,25.549999
2001-10-09,25.700001
2001-10-10,26.91
2001-10-11,25.860001
2001-10-12,26.1
2001-10-15,25.32
2001-10-16,26.559998999999998
2001-10-17,27.0
2001-10-18,26.110001
2001-10-19,26.690001000000002
2001-10-22,27.549999
2001-10-23,28.18
2001-10-24,27.49
2001-10-25,28.9
2001-10-26,29.59
2001-10-29,28.959999
2001-10-30,27.450001
2001-10-31,27.6
2001-11-01,27.459999
2001-11-02,26.77
2001-11-05,26.139999
2001-11-06,26.17
2001-11-07,27.120001000000002
2001-11-08,27.639999
2001-11-09,28.299999
2001-11-12,28.35
2001-11-13,28.780001000000002
2001-11-14,26.709999
2001-11-15,24.59
2001-11-16,25.450001
2001-11-19,25.24
2001-11-20,26.719998999999998
2001-11-21,26.440001000000002
2001-11-23,26.84
2001-11-26,26.02
2001-11-27,27.01
2001-11-28,26.77
2001-11-29,27.450001
2001-11-30,27.700001
2001-12-03,27.9
2001-12-04,28.43
2001-12-05,29.6
2001-12-06,28.75
2001-12-07,29.16
2001-12-10,29.0
2001-12-11,29.02
2001-12-12,28.35
2001-12-13,28.25
2001-12-14,29.02
2001-12-17,28.25
2001-12-18,28.6
2001-12-19,29.66
2001-12-20,29.6
2001-12-21,29.92
2001-12-24,30.1
2001-12-26,31.41
2001-12-27,30.620001000000002
2001-12-28,30.84
2001-12-31,30.4
2002-01-02,29.26
2002-01-03,29.01
2002-01-04,29.450001
2002-01-07,29.719998999999998
2002-01-08,28.9
2002-01-09,28.190001000000002
2002-01-10,27.799999
2002-01-11,26.74
2002-01-14,26.41
2002-01-15,26.790001
2002-01-16,26.030001000000002
2002-01-17,26.0
2002-01-18,26.139999
2002-01-22,26.139999
2002-01-23,27.1
2002-01-24,27.93
2002-01-25,28.299999
2002-01-28,27.780001000000002
2002-01-29,27.799999
2002-01-30,28.1
2002-01-31,28.780001000000002
2002-02-01,28.75
2002-02-04,28.27
2002-02-05,27.6
2002-02-06,27.92
2002-02-07,27.0
2002-02-08,27.450001
2002-02-11,28.299999
2002-02-12,27.9
2002-02-13,27.9
2002-02-14,27.799999
2002-02-15,27.58
2002-02-19,27.6
2002-02-20,27.26
2002-02-21,28.219998999999998
2002-02-22,28.959999
2002-02-25,29.299999
2002-02-26,29.299999
2002-02-27,29.16
2002-02-28,28.969998999999998
2002-03-01,28.879998999999998
2002-03-04,30.07
2002-03-05,29.809998999999998
2002-03-06,30.24
2002-03-07,31.25
2002-03-08,31.049999
2002-03-11,31.52
2002-03-12,31.67
2002-03-13,30.799999
2002-03-14,29.799999
2002-03-15,30.809998999999998
2002-03-18,31.51
2002-03-19,31.719998999999998
2002-03-20,31.15
2002-03-21,31.76
2002-03-22,30.049999
2002-03-25,30.32
2002-03-26,30.0
2002-03-27,31.540001
2002-03-28,31.26
2002-04-01,32.0
2002-04-02,31.700001
2002-04-03,30.74
2002-04-04,30.280001000000002
2002-04-05,30.5
2002-04-08,30.889999
2002-04-09,30.200001
2002-04-10,30.57
2002-04-11,30.42
2002-04-12,29.1
2002-04-15,29.98
2002-04-16,31.08
2002-04-17,31.549999
2002-04-18,31.620001000000002
2002-04-19,31.540001
2002-04-22,31.01
2002-04-23,31.889999
2002-04-24,31.35
2002-04-25,31.92
2002-04-26,32.099998
2002-04-29,31.57
2002-04-30,31.120001000000002
2002-05-01,32.02
2002-05-02,33.200001
2002-05-03,34.0
2002-05-06,32.5
2002-05-07,32.490002000000004
2002-05-08,33.709998999999996
2002-05-09,33.470001
2002-05-10,33.93
2002-05-13,34.68
2002-05-14,34.740002000000004
2002-05-15,33.200001
2002-05-16,33.209998999999996
2002-05-17,32.849998
2002-05-20,32.900002
2002-05-21,32.810001
2002-05-22,33.84
2002-05-23,33.73
2002-05-24,33.16
2002-05-28,33.700001
2002-05-29,33.599998
2002-05-30,33.099998
2002-05-31,33.73
2002-06-03,32.009997999999996
2002-06-04,31.93
2002-06-05,31.280001000000002
2002-06-06,31.219998999999998
2002-06-07,32.009997999999996
2002-06-10,31.16
2002-06-11,30.1
2002-06-12,30.74
2002-06-13,31.6
2002-06-14,31.85
2002-06-17,32.450001
2002-06-18,32.169998
2002-06-19,31.68
2002-06-20,31.24
2002-06-21,30.9
2002-06-24,30.870001000000002
2002-06-25,30.469998999999998
2002-06-26,29.940001000000002
2002-06-27,29.6
2002-06-28,28.5
2002-07-01,28.450001
2002-07-02,27.5
2002-07-03,27.75
2002-07-05,28.389999
2002-07-08,27.559998999999998
2002-07-09,27.49
2002-07-10,26.5
2002-07-11,25.73
2002-07-12,25.0
2002-07-15,24.65
2002-07-16,25.370001000000002
2002-07-17,25.200001
2002-07-18,24.879998999999998
2002-07-19,23.299999
2002-07-22,22.01
2002-07-23,21.16
2002-07-24,22.5
2002-07-25,21.9
2002-07-26,21.620001000000002
2002-07-29,22.700001
2002-07-30,23.110001
2002-07-31,23.4
2002-08-01,21.76
2002-08-02,20.9
2002-08-05,20.57
2002-08-06,21.15
2002-08-07,20.98
2002-08-08,22.139999
2002-08-09,23.0
2002-08-12,23.43
2002-08-13,23.040001
2002-08-14,23.52
2002-08-15,24.5
2002-08-16,24.120001000000002
2002-08-19,24.129998999999998
2002-08-20,23.09
2002-08-21,23.309998999999998
2002-08-22,23.9
2002-08-23,23.15
2002-08-26,23.76
2002-08-27,23.0
2002-08-28,22.469998999999998
2002-08-29,21.780001000000002
2002-08-30,22.34
2002-09-03,21.32
2002-09-04,20.75
2002-09-05,20.700001
2002-09-06,21.530001000000002
2002-09-09,21.34
2002-09-10,21.549999
2002-09-11,21.309998999999998
2002-09-12,20.9
2002-09-13,20.91
2002-09-16,21.219998999999998
2002-09-17,20.299999
2002-09-18,20.07
2002-09-19,19.08
2002-09-20,18.700001
2002-09-23,19.709999
2002-09-24,19.360001
2002-09-25,20.200001
2002-09-26,20.549999
2002-09-27,20.190001000000002
2002-09-30,19.950001
2002-10-01,20.17
2002-10-02,19.809998999999998
2002-10-03,19.34
2002-10-04,18.6
2002-10-07,18.68
2002-10-08,18.5
2002-10-09,17.9
2002-10-10,18.040001
2002-10-11,18.26
2002-10-14,19.15
2002-10-15,20.16
2002-10-16,19.559998999999998
2002-10-17,20.58
2002-10-18,20.299999
2002-10-21,20.35
2002-10-22,20.18
2002-10-23,21.040001
2002-10-24,20.950001
2002-10-25,20.049999
2002-10-28,20.200001
2002-10-29,19.9
2002-10-30,21.299999
2002-10-31,20.9
2002-11-01,22.07
2002-11-04,22.07
2002-11-05,22.360001
2002-11-06,23.190001000000002
2002-11-07,22.16
2002-11-08,21.82
2002-11-11,21.6
2002-11-12,21.41
2002-11-13,20.860001
2002-11-14,21.799999
2002-11-15,21.969998999999998
2002-11-18,22.049999
2002-11-19,22.0
2002-11-20,22.76
2002-11-21,22.92
2002-11-22,22.48
2002-11-25,22.57
2002-11-26,22.200001
2002-11-27,22.450001
2002-11-29,22.440001000000002
2002-12-02,23.25
2002-12-03,23.110001
2002-12-04,22.469998999999998
2002-12-05,22.48
2002-12-06,22.389999
2002-12-09,21.700001
2002-12-10,22.200001
2002-12-11,21.940001000000002
2002-12-12,22.860001
2002-12-13,22.68
2002-12-16,23.1
2002-12-17,22.860001
2002-12-18,22.34
2002-12-19,22.25
2002-12-20,23.0
2002-12-23,23.139999
2002-12-24,22.85
2002-12-26,22.42
2002-12-27,21.940001000000002
2002-12-30,21.690001000000002
2002-12-31,21.85
2003-01-02,22.530001000000002
2003-01-03,22.370001000000002
2003-01-06,22.049999
2003-01-07,21.309998999999998
2003-01-08,21.1
2003-01-09,21.280001000000002
2003-01-10,20.809998999999998
2003-01-13,20.559998999999998
2003-01-14,20.450001
2003-01-15,21.110001
2003-01-16,22.110001
2003-01-17,21.790001
2003-01-21,21.18
2003-01-22,21.43
2003-01-23,21.84
2003-01-24,21.4
2003-01-27,20.610001
2003-01-28,20.690001000000002
2003-01-29,21.27
2003-01-30,21.219998999999998
2003-01-31,21.32
2003-02-03,21.52
2003-02-04,21.84
2003-02-05,21.99
2003-02-06,21.84
2003-02-07,21.639999
2003-02-10,21.83
2003-02-11,21.73
2003-02-12,21.16
2003-02-13,20.6
2003-02-14,20.66
2003-02-18,21.24
2003-02-19,21.18
2003-02-20,21.209999
2003-02-21,22.0
2003-02-24,22.379998999999998
2003-02-25,21.959999
2003-02-26,22.4
2003-02-27,21.75
2003-02-28,21.950001
2003-03-03,22.0
2003-03-04,21.809998999999998
2003-03-05,21.51
2003-03-06,22.0
2003-03-07,21.66
2003-03-10,21.18
2003-03-11,20.450001
2003-03-12,20.219998999999998
2003-03-13,20.049999
2003-03-14,19.91
2003-03-17,19.780001000000002
2003-03-18,20.33
2003-03-19,20.049999
2003-03-20,20.52
2003-03-21,20.030001000000002
2003-03-24,19.4
2003-03-25,19.450001
2003-03-26,19.450001
2003-03-27,19.950001
2003-03-28,19.860001
2003-03-31,19.41
2003-04-01,19.549999
2003-04-02,19.620001000000002
2003-04-03,19.280001000000002
2003-04-04,18.98
2003-04-07,18.98
2003-04-08,18.639999
2003-04-09,18.969998999999998
2003-04-10,19.790001
2003-04-11,19.85
2003-04-14,19.52
2003-04-15,19.299999
2003-04-16,19.0
2003-04-17,19.690001000000002
2003-04-21,19.82
2003-04-22,19.879998999999998
2003-04-23,19.76
2003-04-24,19.540001
2003-04-25,19.27
2003-04-28,19.02
2003-04-29,18.73
2003-04-30,18.639999
2003-05-01,18.66
2003-05-02,18.84
2003-05-05,18.959999
2003-05-06,18.85
2003-05-07,19.549999
2003-05-08,19.59
2003-05-09,19.82
2003-05-12,19.809998999999998
2003-05-13,20.809998999999998
2003-05-14,21.549999
2003-05-15,21.68
2003-05-16,21.950001
2003-05-19,21.26
2003-05-20,20.83
2003-05-21,22.049999
2003-05-22,22.450001
2003-05-23,22.540001
2003-05-27,22.83
2003-05-28,22.35
2003-05-29,22.15
2003-05-30,22.74
2003-06-02,22.719998999999998
2003-06-03,22.549999
2003-06-04,22.639999
2003-06-05,22.610001
2003-06-06,22.299999
2003-06-09,22.32
2003-06-10,22.530001000000002
2003-06-11,23.620001000000002
2003-06-12,23.129998999999998
2003-06-13,22.5
2003-06-16,21.99
2003-06-17,21.629998999999998
2003-06-18,21.6
2003-06-19,21.92
2003-06-20,21.610001
2003-06-23,21.299999
2003-06-24,21.299999
2003-06-25,21.57
2003-06-26,20.9
2003-06-27,21.200001
2003-06-30,20.99
2003-07-01,20.76
2003-07-02,20.75
2003-07-03,21.530001000000002
2003-07-07,20.6
2003-07-08,20.610001
2003-07-09,20.950001
2003-07-10,20.700001
2003-07-11,20.559998999999998
2003-07-14,20.15
2003-07-15,19.799999
2003-07-16,19.610001
2003-07-17,19.6
2003-07-18,20.32
2003-07-21,19.879998999999998
2003-07-22,19.65
2003-07-23,19.219998999999998
2003-07-24,18.959999
2003-07-25,18.940001000000002
2003-07-28,19.040001
2003-07-29,18.790001
2003-07-30,19.290001
2003-07-31,19.459999
2003-08-01,19.35
2003-08-04,19.09
2003-08-05,18.85
2003-08-06,18.799999
2003-08-07,19.73
2003-08-08,19.52
2003-08-11,19.700001
2003-08-12,19.65
2003-08-13,19.620001000000002
2003-08-14,19.200001
2003-08-15,19.27
2003-08-18,19.440001000000002
2003-08-19,19.48
2003-08-20,19.860001
2003-08-21,20.01
2003-08-22,19.59
2003-08-25,19.559998999999998
2003-08-26,19.65
2003-08-27,19.66
2003-08-28,20.32
2003-08-29,20.200001
2003-09-02,19.879998999999998
2003-09-03,20.040001
2003-09-04,19.73
2003-09-05,19.870001000000002
2003-09-08,20.1
2003-09-09,19.709999
2003-09-10,19.5
2003-09-11,19.389999
2003-09-12,19.4
2003-09-15,19.08
2003-09-16,18.98
2003-09-17,18.5
2003-09-18,19.02
2003-09-19,19.120001000000002
2003-09-22,18.790001
2003-09-23,18.75
2003-09-24,19.370001000000002
2003-09-25,19.02
2003-09-26,18.77
2003-09-29,18.85
2003-09-30,19.1
2003-10-01,19.24
2003-10-02,19.41
2003-10-03,19.6
2003-10-06,19.639999
2003-10-07,19.620001000000002
2003-10-08,19.48
2003-10-09,19.299999
2003-10-10,19.42
2003-10-13,19.290001
2003-10-14,19.200001
2003-10-15,18.73
2003-10-16,18.469998999999998
2003-10-17,18.27
2003-10-20,17.860001
2003-10-21,18.370001000000002
2003-10-22,18.32
2003-10-23,18.459999
2003-10-24,18.25
2003-10-27,18.17
2003-10-28,18.41
2003-10-29,18.15
2003-10-30,18.120001000000002
2003-10-31,18.450001
2003-11-03,18.1
2003-11-04,18.209999
2003-11-05,18.35
2003-11-06,18.4
2003-11-07,18.540001
2003-11-10,18.280001000000002
2003-11-11,18.450001
2003-11-12,18.379998999999998
2003-11-13,18.1
2003-11-14,18.42
2003-11-17,17.98
2003-11-18,17.879998999999998
2003-11-19,17.82
2003-11-20,17.91
2003-11-21,17.42
2003-11-24,17.15
2003-11-25,17.41
2003-11-26,17.549999
2003-11-28,17.549999
2003-12-01,17.84
2003-12-02,17.98
2003-12-03,17.83
2003-12-04,18.49
2003-12-05,18.950001
2003-12-08,19.049999
2003-12-09,18.799999
2003-12-10,18.799999
2003-12-11,18.76
2003-12-12,19.200001
2003-12-15,18.74
2003-12-16,19.120001000000002
2003-12-17,19.17
2003-12-18,20.049999
2003-12-19,20.139999
2003-12-22,20.42
2003-12-23,20.16
2003-12-24,20.48
2003-12-26,20.549999
2003-12-29,20.700001
2003-12-30,20.700001
2003-12-31,20.51
2004-01-02,20.48
2004-01-05,20.85
2004-01-06,20.719998999999998
2004-01-07,20.540001
2004-01-08,20.75
2004-01-09,21.940001000000002
2004-01-12,22.15
2004-01-13,21.870001000000002
2004-01-14,21.700001
2004-01-15,21.08
2004-01-16,21.299999
2004-01-20,22.200001
2004-01-21,22.299999
2004-01-22,21.91
2004-01-23,22.25
2004-01-26,22.620001000000002
2004-01-27,22.85
2004-01-28,22.84
2004-01-29,22.65
2004-01-30,22.700001
2004-02-02,22.93
2004-02-03,22.799999
2004-02-04,22.639999
2004-02-05,22.450001
2004-02-06,22.48
2004-02-09,23.08
2004-02-10,23.68
2004-02-11,24.139999
2004-02-12,24.5
2004-02-13,24.459999
2004-02-17,24.73
2004-02-18,24.33
2004-02-19,24.35
2004-02-20,24.440001000000002
2004-02-23,24.389999
2004-02-24,24.620001000000002
2004-02-25,24.59
2004-02-26,25.049999
2004-02-27,25.01
2004-03-01,25.6
2004-03-02,26.110001
2004-03-03,26.23
2004-03-04,26.42
2004-03-05,26.379998999999998
2004-03-08,26.629998999999998
2004-03-09,26.200001
2004-03-10,25.030001000000002
2004-03-11,24.52
2004-03-12,25.209999
2004-03-15,25.559998999999998
2004-03-16,25.200001
2004-03-17,26.18
2004-03-18,26.1
2004-03-19,25.6
2004-03-22,24.870001000000002
2004-03-23,24.35
2004-03-24,23.65
2004-03-25,23.700001
2004-03-26,23.99
2004-03-29,23.780001000000002
2004-03-30,24.309998999999998
2004-03-31,24.190001000000002
2004-04-01,23.33
2004-04-02,23.48
2004-04-05,23.5
2004-04-06,23.299999
2004-04-07,23.43
2004-04-08,23.83
2004-04-12,24.530001000000002
2004-04-13,23.959999
2004-04-14,23.83
2004-04-15,24.07
2004-04-16,24.33
2004-04-19,24.25
2004-04-20,23.32
2004-04-21,22.93
2004-04-22,23.530001000000002
2004-04-23,23.299999
2004-04-26,23.629998999999998
2004-04-27,24.09
2004-04-28,23.52
2004-04-29,22.629998999999998
2004-04-30,22.559998999999998
2004-05-03,23.540001
2004-05-04,23.299999
2004-05-05,23.120001000000002
2004-05-06,22.629998999999998
2004-05-07,22.09
2004-05-10,21.549999
2004-05-11,21.98
2004-05-12,22.24
2004-05-13,22.49
2004-05-14,22.35
2004-05-17,22.49
2004-05-18,22.15
2004-05-19,22.200001
2004-05-20,22.08
2004-05-21,21.9
2004-05-24,23.23
2004-05-25,23.42
2004-05-26,22.65
2004-05-27,22.32
2004-05-28,22.59
2004-06-01,22.84
2004-06-02,22.66
2004-06-03,22.040001
2004-06-04,21.959999
2004-06-07,22.24
2004-06-08,22.02
2004-06-09,22.360001
2004-06-10,22.530001000000002
2004-06-14,22.42
2004-06-15,23.049999
2004-06-16,23.639999
2004-06-17,23.98
2004-06-18,23.66
2004-06-21,23.57
2004-06-22,23.639999
2004-06-23,23.9
2004-06-24,23.799999
2004-06-25,23.620001000000002
2004-06-28,23.23
2004-06-29,23.35
2004-06-30,23.83
2004-07-01,24.25
2004-07-02,24.360001
2004-07-06,24.24
2004-07-07,23.92
2004-07-08,23.58
2004-07-09,24.059998999999998
2004-07-12,23.74
2004-07-13,23.559998999999998
2004-07-14,24.049999
2004-07-15,24.85
2004-07-16,24.870001000000002
2004-07-19,24.57
2004-07-20,24.58
2004-07-21,24.799999
2004-07-22,24.200001
2004-07-23,23.690001000000002
2004-07-26,23.24
2004-07-27,23.559998999999998
2004-07-28,23.540001
2004-07-29,24.24
2004-07-30,24.440001000000002
2004-08-02,24.07
2004-08-03,24.549999
2004-08-04,23.6
2004-08-05,23.190001000000002
2004-08-06,22.98
2004-08-09,23.23
2004-08-10,23.23
2004-08-11,23.280001000000002
2004-08-12,23.040001
2004-08-13,23.299999
2004-08-16,23.469998999999998
2004-08-17,22.889999
2004-08-18,23.370001000000002
2004-08-19,23.57
2004-08-20,24.209999
2004-08-23,24.049999
2004-08-24,23.940001000000002
2004-08-25,23.99
2004-08-26,24.33
2004-08-27,24.559998999999998
2004-08-30,24.67
2004-08-31,25.42
2004-09-01,26.4
2004-09-02,26.42
2004-09-03,27.200001
2004-09-07,27.07
2004-09-08,27.51
2004-09-09,28.18
2004-09-10,27.93
2004-09-13,28.690001000000002
2004-09-14,29.4
2004-09-15,29.690001000000002
2004-09-16,30.030001000000002
2004-09-17,30.6
2004-09-20,30.959999
2004-09-21,31.379998999999998
2004-09-22,31.610001
2004-09-23,31.370001000000002
2004-09-24,32.150002
2004-09-27,32.25
2004-09-28,32.759997999999996
2004-09-29,32.400002
2004-09-30,32.990002000000004
2004-10-01,33.84
2004-10-04,33.529999
2004-10-05,33.009997999999996
2004-10-06,34.369999
2004-10-07,34.240002000000004
2004-10-08,33.84
2004-10-11,33.099998
2004-10-12,32.43
2004-10-13,32.34
2004-10-14,33.110001000000004
2004-10-15,32.91
2004-10-18,32.700001
2004-10-19,32.860001000000004
2004-10-20,35.360001000000004
2004-10-21,36.0
2004-10-22,35.66
2004-10-25,35.849998
2004-10-26,35.939999
2004-10-27,34.700001
2004-10-28,33.009997999999996
2004-10-29,33.799999
2004-11-01,33.400002
2004-11-02,32.060001
2004-11-03,33.200001
2004-11-04,32.990002000000004
2004-11-05,32.73
2004-11-08,32.25
2004-11-09,32.459998999999996
2004-11-10,33.799999
2004-11-11,33.360001000000004
2004-11-12,33.860001000000004
2004-11-15,32.970001
2004-11-16,33.080002
2004-11-17,33.689999
2004-11-18,35.150002
2004-11-19,36.279999
2004-11-22,36.799999
2004-11-23,37.150002
2004-11-24,37.830002
2004-11-26,37.950001
2004-11-29,37.669998
2004-11-30,37.459998999999996
2004-12-01,36.110001000000004
2004-12-02,34.810001
2004-12-03,35.759997999999996
2004-12-06,35.5
2004-12-07,34.73
2004-12-08,34.57
2004-12-09,35.889998999999996
2004-12-10,35.650002
2004-12-13,36.200001
2004-12-14,37.099998
2004-12-15,37.82
2004-12-16,37.790001000000004
2004-12-17,37.84
2004-12-20,38.200001
2004-12-21,39.490002000000004
2004-12-22,38.98
2004-12-23,39.560001
2004-12-27,38.849998
2004-12-28,39.459998999999996
2004-12-29,40.290001000000004
2004-12-30,40.02
2004-12-31,40.049999
2005-01-03,38.330002
2005-01-04,38.290001000000004
2005-01-05,38.25
2005-01-06,39.630001
2005-01-07,38.799999
2005-01-10,39.16
2005-01-11,39.369999
2005-01-12,40.439999
2005-01-13,41.41
2005-01-14,41.419998
2005-01-18,41.23
2005-01-19,41.790001000000004
2005-01-20,42.349998
2005-01-21,42.490002000000004
2005-01-24,42.599998
2005-01-25,42.939999
2005-01-26,43.16
2005-01-27,43.630001
2005-01-28,42.950001
2005-01-31,43.77
2005-02-01,44.009997999999996
2005-02-02,45.0
2005-02-03,45.740002000000004
2005-02-04,45.700001
2005-02-07,45.290001000000004
2005-02-08,45.900002
2005-02-09,44.950001
2005-02-10,46.470001
2005-02-11,46.919998
2005-02-14,46.330002
2005-02-15,46.099998
2005-02-16,47.790001000000004
2005-02-17,47.0
2005-02-18,49.080002
2005-02-22,47.169998
2005-02-23,47.990002000000004
2005-02-24,49.130001
2005-02-25,49.549999
2005-02-28,49.5
2005-03-01,47.849998
2005-03-02,48.580002
2005-03-03,49.07
2005-03-04,50.68
2005-03-07,50.77
2005-03-08,50.889998999999996
2005-03-09,50.09
2005-03-10,48.380001
2005-03-11,49.16
2005-03-14,49.27
2005-03-15,48.389998999999996
2005-03-16,48.459998999999996
2005-03-17,48.860001000000004
2005-03-18,49.02
2005-03-21,48.93
2005-03-22,49.939999
2005-03-23,48.689999
2005-03-24,48.639998999999996
2005-03-28,49.349998
2005-03-29,47.849998
2005-03-30,48.23
2005-03-31,49.900002
