Date,SMH
2000-11-28,51.5
2000-11-29,52.09
2000-11-30,48.0
2000-12-01,47.619999
2000-12-04,47.959998999999996
2000-12-05,52.990002000000004
2000-12-06,50.799999
2000-12-07,49.779999
2000-12-08,55.25
2000-12-11,59.200001
2000-12-12,57.200001
2000-12-13,53.349998
2000-12-14,52.720001
2000-12-15,51.299999
2000-12-18,51.25
2000-12-19,50.599998
2000-12-20,47.599998
2000-12-21,47.5
2000-12-22,50.75
2000-12-26,50.200001
2000-12-27,52.650002
2000-12-28,51.27
2000-12-29,49.0
2001-01-02,48.299999
2001-01-03,56.25
2001-01-04,54.509997999999996
2001-01-05,51.25
2001-01-08,51.990002000000004
2001-01-09,51.099998
2001-01-10,53.299999
2001-01-11,56.220001
2001-01-12,55.450001
2001-01-16,53.5
2001-01-17,56.310001
2001-01-18,59.5
2001-01-19,59.709998999999996
2001-01-22,58.25
2001-01-23,58.650002
2001-01-24,58.549999
2001-01-25,56.400002
2001-01-26,56.650002
2001-01-29,58.150002
2001-01-30,59.200001
2001-01-31,59.009997999999996
2001-02-01,58.650002
2001-02-02,56.099998
2001-02-05,53.889998999999996
2001-02-06,54.009997999999996
2001-02-07,52.25
2001-02-08,51.529999
2001-02-09,50.900002
2001-02-12,51.939999
2001-02-13,50.580002
2001-02-14,54.009997999999996
2001-02-15,56.0
2001-02-16,52.619999
2001-02-20,48.700001
2001-02-21,48.200001
2001-02-22,47.5
2001-02-23,47.400002
2001-02-26,46.0
2001-02-27,44.080002
2001-02-28,41.849998
2001-03-01,44.599998
2001-03-02,45.34
2001-03-05,47.009997999999996
2001-03-06,49.59
2001-03-07,49.200001
2001-03-08,49.200001
2001-03-09,45.990002000000004
2001-03-12,44.200001
2001-03-13,46.400002
2001-03-14,45.900002
2001-03-15,44.639998999999996
2001-03-16,43.259997999999996
2001-03-19,45.0
2001-03-20,42.25
2001-03-21,43.689999
2001-03-22,48.209998999999996
2001-03-23,49.299999
2001-03-26,47.540001000000004
2001-03-27,47.799999
2001-03-28,44.299999
2001-03-29,43.299999
2001-03-30,41.490002000000004
2001-04-02,38.700001
2001-04-03,37.599998
2001-04-04,35.299999
2001-04-05,40.099998
2001-04-06,37.360001000000004
2001-04-09,36.400002
2001-04-10,39.700001
2001-04-11,43.990002000000004
2001-04-12,46.349998
2001-04-16,43.990002000000004
2001-04-17,43.950001
2001-04-18,49.599998
2001-04-19,53.0
2001-04-20,51.849998
2001-04-23,48.849998
2001-04-24,47.599998
2001-04-25,48.5
2001-04-26,47.150002
2001-04-27,49.5
2001-04-30,51.299999
2001-05-01,51.950001
2001-05-02,52.799999
2001-05-03,50.470001
2001-05-04,50.549999
2001-05-07,50.299999
2001-05-08,51.009997999999996
2001-05-09,49.099998
2001-05-10,48.900002
2001-05-11,48.150002
2001-05-14,47.049999
2001-05-15,47.299999
2001-05-16,49.900002
2001-05-17,50.700001
2001-05-18,50.950001
2001-05-21,54.400002
2001-05-22,53.299999
2001-05-23,50.900002
2001-05-24,50.849998
2001-05-25,50.450001
2001-05-29,48.169998
2001-05-30,45.049999
2001-05-31,46.0
2001-06-01,47.599998
2001-06-04,46.959998999999996
2001-06-05,49.900002
2001-06-06,49.549999
2001-06-07,53.34
2001-06-08,51.619999
2001-06-11,49.93
2001-06-12,49.84
2001-06-13,48.380001
2001-06-14,45.650002
2001-06-15,45.650002
2001-06-18,45.080002
2001-06-19,44.0
2001-06-20,44.150002
2001-06-21,44.049999
2001-06-22,43.959998999999996
2001-06-25,45.209998999999996
2001-06-26,45.509997999999996
2001-06-27,44.950001
2001-06-28,46.799999
2001-06-29,48.200001
2001-07-02,47.889998999999996
2001-07-03,48.040001000000004
2001-07-05,46.599998
2001-07-06,43.009997999999996
2001-07-09,43.330002
2001-07-10,41.610001000000004
2001-07-11,42.900002
2001-07-12,46.279999
2001-07-13,45.650002
2001-07-16,43.16
2001-07-17,44.900002
2001-07-18,43.139998999999996
2001-07-19,45.330002
2001-07-20,44.599998
2001-07-23,43.200001
2001-07-24,42.52
2001-07-25,43.23
2001-07-26,45.77
2001-07-27,46.299999
2001-07-30,46.369999
2001-07-31,46.610001000000004
2001-08-01,49.200001
2001-08-02,50.849998
2001-08-03,49.779999
2001-08-06,48.82
2001-08-07,47.779999
2001-08-08,45.549999
2001-08-09,45.75
2001-08-10,46.189999
2001-08-13,47.080002
2001-08-14,46.360001000000004
2001-08-15,44.959998999999996
2001-08-16,45.75
2001-08-17,43.560001
2001-08-20,44.119999
2001-08-21,42.0
2001-08-22,43.950001
2001-08-23,43.84
2001-08-24,46.209998999999996
2001-08-27,46.919998
2001-08-28,45.66
2001-08-29,44.25
2001-08-30,43.139998999999996
2001-08-31,43.799999
2001-09-04,42.16
2001-09-05,41.990002000000004
2001-09-06,39.91
2001-09-07,39.77
2001-09-10,39.57
2001-09-17,35.900002
2001-09-18,33.529999
2001-09-19,32.200001
2001-09-20,30.059998999999998
2001-09-21,29.32
2001-09-24,31.15
2001-09-25,31.549999
2001-09-26,29.48
2001-09-27,28.84
2001-09-28,29.559998999999998
2001-10-01,28.959999
2001-10-02,28.18
2001-10-03,30.9
2001-10-04,32.349998
2001-10-05,32.639998999999996
2001-10-08,33.98
2001-10-09,32.299999
2001-10-10,34.400002
2001-10-11,37.66
2001-10-12,37.740002000000004
2001-10-15,36.09
2001-10-16,36.959998999999996
2001-10-17,34.790001000000004
2001-10-18,33.540001000000004
2001-10-19,34.0
2001-10-22,35.900002
2001-10-23,35.580002
2001-10-24,36.900002
2001-10-25,38.759997999999996
2001-10-26,38.560001
2001-10-29,35.700001
2001-10-30,34.220001
2001-10-31,35.720001
2001-11-01,38.0
2001-11-02,38.799999
2001-11-05,39.830002
2001-11-06,41.439999
2001-11-07,41.5
2001-11-08,40.75
2001-11-09,40.580002
2001-11-12,41.599998
2001-11-13,44.049999
2001-11-14,43.709998999999996
2001-11-15,43.09
2001-11-16,42.66
2001-11-19,42.75
2001-11-20,40.330002
2001-11-21,41.02
2001-11-23,41.650002
2001-11-26,43.240002000000004
2001-11-27,43.66
2001-11-28,41.720001
2001-11-29,43.32
2001-11-30,42.630001
2001-12-03,41.900002
2001-12-04,44.07
2001-12-05,47.240002000000004
2001-12-06,47.080002
2001-12-07,45.939999
2001-12-10,44.810001
2001-12-11,45.049999
2001-12-12,46.080002
2001-12-13,43.110001000000004
2001-12-14,44.099998
2001-12-17,44.889998999999996
2001-12-18,45.130001
2001-12-19,42.990002000000004
2001-12-20,40.830002
2001-12-21,41.900002
2001-12-24,41.540001000000004
2001-12-26,41.91
2001-12-27,42.639998999999996
2001-12-28,43.169998
2001-12-31,41.849998
2002-01-02,43.599998
2002-01-03,47.16
2002-01-04,47.130001
2002-01-07,46.259997999999996
2002-01-08,46.52
2002-01-09,46.540001000000004
2002-01-10,45.650002
2002-01-11,45.299999
2002-01-14,45.0
2002-01-15,44.849998
2002-01-16,43.34
2002-01-17,43.950001
2002-01-18,42.82
2002-01-22,40.720001
2002-01-23,42.02
2002-01-24,42.650002
2002-01-25,43.400002
2002-01-28,44.049999
2002-01-29,43.150002
2002-01-30,44.849998
2002-01-31,45.299999
2002-02-01,44.799999
2002-02-04,44.150002
2002-02-05,44.0
2002-02-06,43.790001000000004
2002-02-07,42.049999
2002-02-08,42.919998
2002-02-11,44.68
2002-02-12,44.279999
2002-02-13,45.73
2002-02-14,45.299999
2002-02-15,44.5
2002-02-19,42.759997999999996
2002-02-20,43.259997999999996
2002-02-21,40.470001
2002-02-22,40.599998
2002-02-25,42.84
2002-02-26,42.279999
2002-02-27,41.73
2002-02-28,40.360001000000004
2002-03-01,44.279999
2002-03-04,46.939999
2002-03-05,47.82
2002-03-06,47.599998
2002-03-07,47.900002
2002-03-08,49.799999
2002-03-11,48.599998
2002-03-12,47.09
2002-03-13,45.540001000000004
2002-03-14,45.330002
2002-03-15,46.639998999999996
2002-03-18,46.939999
2002-03-19,47.43
2002-03-20,45.759997999999996
2002-03-21,47.040001000000004
2002-03-22,46.25
2002-03-25,45.049999
2002-03-26,46.150002
2002-03-27,45.75
2002-03-28,46.529999
2002-04-01,47.75
2002-04-02,46.23
2002-04-03,45.299999
2002-04-04,45.91
2002-04-05,45.25
2002-04-08,45.400002
2002-04-09,43.82
2002-04-10,44.380001
2002-04-11,43.380001
2002-04-12,43.700001
2002-04-15,44.349998
2002-04-16,46.580002
2002-04-17,47.389998999999996
2002-04-18,46.189999
2002-04-19,45.389998999999996
2002-04-22,44.93
2002-04-23,44.0
2002-04-24,42.619999
2002-04-25,42.68
2002-04-26,40.950001
2002-04-29,40.889998999999996
2002-04-30,41.470001
2002-05-01,41.650002
2002-05-02,39.900002
2002-05-03,38.099998
2002-05-06,37.279999
2002-05-07,37.369999
2002-05-08,41.700001
2002-05-09,40.439999
2002-05-10,38.779999
2002-05-13,40.970001
2002-05-14,43.450001
2002-05-15,43.200001
2002-05-16,43.880001
2002-05-17,44.099998
2002-05-20,43.150002
2002-05-21,42.099998
2002-05-22,42.150002
2002-05-23,41.799999
2002-05-24,40.369999
2002-05-28,40.189999
2002-05-29,38.849998
2002-05-30,38.75
2002-05-31,38.450001
2002-06-03,36.75
2002-06-04,37.799999
2002-06-05,38.080002
2002-06-06,36.799999
2002-06-07,34.700001
2002-06-10,34.099998
2002-06-11,32.810001
2002-06-12,34.099998
2002-06-13,33.419998
2002-06-14,33.439999
2002-06-17,35.189999
2002-06-18,34.549999
2002-06-19,32.25
2002-06-20,30.84
2002-06-21,29.75
2002-06-24,31.02
2002-06-25,29.75
2002-06-26,30.01
2002-06-27,30.93
2002-06-28,30.35
2002-07-01,28.98
2002-07-02,27.5
2002-07-03,28.889999
2002-07-05,31.59
2002-07-08,30.049999
2002-07-09,28.950001
2002-07-10,27.59
2002-07-11,29.43
2002-07-12,29.709999
2002-07-15,31.17
2002-07-16,30.370001000000002
2002-07-17,30.58
2002-07-18,29.65
2002-07-19,29.01
2002-07-22,28.23
2002-07-23,27.200001
2002-07-24,28.4
2002-07-25,25.700001
2002-07-26,25.68
2002-07-29,27.25
2002-07-30,27.9
2002-07-31,26.799999
2002-08-01,25.09
2002-08-02,24.15
2002-08-05,22.700001
2002-08-06,24.0
2002-08-07,24.5
2002-08-08,25.6
2002-08-09,25.299999
2002-08-12,24.9
2002-08-13,23.950001
2002-08-14,25.639999
2002-08-15,26.049999
2002-08-16,27.360001
2002-08-19,28.41
2002-08-20,27.5
2002-08-21,28.639999
2002-08-22,28.530001000000002
2002-08-23,26.76
2002-08-26,26.879998999999998
2002-08-27,25.360001
2002-08-28,24.450001
2002-08-29,24.43
2002-08-30,24.1
2002-09-03,23.049999
2002-09-04,23.24
2002-09-05,22.280001000000002
2002-09-06,23.389999
2002-09-09,23.32
2002-09-10,24.17
2002-09-11,24.51
2002-09-12,22.9
2002-09-13,22.780001000000002
2002-09-16,22.049999
2002-09-17,21.6
2002-09-18,21.309998999999998
2002-09-19,20.65
2002-09-20,20.190001000000002
2002-09-23,19.15
2002-09-24,19.379998999999998
2002-09-25,20.74
2002-09-26,20.370001000000002
2002-09-27,20.0
2002-09-30,19.24
2002-10-01,20.280001000000002
2002-10-02,20.309998999999998
2002-10-03,19.190001000000002
2002-10-04,18.709999
2002-10-07,18.25
2002-10-08,17.75
2002-10-09,17.67
2002-10-10,18.73
2002-10-11,20.360001
2002-10-14,20.4
2002-10-15,22.34
2002-10-16,20.200001
2002-10-17,21.57
2002-10-18,21.950001
2002-10-21,23.02
2002-10-22,21.389999
2002-10-23,23.02
2002-10-24,22.379998999999998
2002-10-25,23.68
2002-10-28,23.58
2002-10-29,22.93
2002-10-30,24.15
2002-10-31,23.98
2002-11-01,25.25
2002-11-04,26.209999
2002-11-05,25.57
2002-11-06,26.450001
2002-11-07,24.690001000000002
2002-11-08,24.4
2002-11-11,23.08
2002-11-12,23.889999
2002-11-13,23.950001
2002-11-14,25.6
2002-11-15,25.620001000000002
2002-11-18,25.450001
2002-11-19,25.049999
2002-11-20,26.700001
2002-11-21,28.4
2002-11-22,28.4
2002-11-25,29.309998999999998
2002-11-26,28.25
2002-11-27,29.799999
2002-11-29,29.299999
2002-12-02,29.290001
2002-12-03,27.99
2002-12-04,26.6
2002-12-05,26.200001
2002-12-06,26.09
2002-12-09,24.379998999999998
2002-12-10,25.379998999999998
2002-12-11,25.4
2002-12-12,25.290001
2002-12-13,24.280001000000002
2002-12-16,25.280001000000002
2002-12-17,25.07
2002-12-18,23.389999
2002-12-19,23.25
2002-12-20,23.299999
2002-12-23,23.73
2002-12-24,23.49
2002-12-26,23.35
2002-12-27,22.98
2002-12-30,22.33
2002-12-31,22.15
2003-01-02,23.719998999999998
2003-01-03,24.049999
2003-01-06,25.299999
2003-01-07,25.309998999999998
2003-01-08,24.440001000000002
2003-01-09,24.92
2003-01-10,25.540001
2003-01-13,25.25
2003-01-14,25.450001
2003-01-15,24.780001000000002
2003-01-16,24.059998999999998
2003-01-17,22.780001000000002
2003-01-21,22.540001
2003-01-22,22.450001
2003-01-23,23.18
2003-01-24,22.200001
2003-01-27,21.93
2003-01-28,22.219998999999998
2003-01-29,22.91
2003-01-30,21.719998999999998
2003-01-31,21.5
2003-02-03,21.4
2003-02-04,21.33
2003-02-05,21.299999
2003-02-06,20.98
2003-02-07,20.639999
2003-02-10,20.9
2003-02-11,21.059998999999998
2003-02-12,20.9
2003-02-13,20.85
2003-02-14,22.01
2003-02-18,22.98
2003-02-19,22.76
2003-02-20,23.0
2003-02-21,23.040001
2003-02-24,22.76
2003-02-25,22.83
2003-02-26,22.219998999999998
2003-02-27,22.75
2003-02-28,23.540001
2003-03-03,22.73
2003-03-04,22.48
2003-03-05,22.82
2003-03-06,22.700001
2003-03-07,22.41
2003-03-10,21.969998999999998
2003-03-11,22.030001000000002
2003-03-12,22.57
2003-03-13,24.35
2003-03-14,23.98
2003-03-17,24.75
2003-03-18,25.620001000000002
2003-03-19,25.549999
2003-03-20,25.75
2003-03-21,26.360001
2003-03-24,25.0
2003-03-25,25.209999
2003-03-26,25.1
2003-03-27,24.889999
2003-03-28,24.389999
2003-03-31,23.09
2003-04-01,23.309998999999998
2003-04-02,24.91
2003-04-03,25.02
2003-04-04,24.389999
2003-04-07,24.780001000000002
2003-04-08,23.889999
2003-04-09,23.49
2003-04-10,23.709999
2003-04-11,23.450001
2003-04-14,24.1
2003-04-15,24.290001
2003-04-16,25.51
2003-04-17,26.43
2003-04-21,26.65
2003-04-22,27.5
2003-04-23,27.620001000000002
2003-04-24,27.190001000000002
2003-04-25,25.879998999999998
2003-04-28,26.469998999999998
2003-04-29,27.0
2003-04-30,26.389999
2003-05-01,26.48
2003-05-02,27.25
2003-05-05,27.469998999999998
2003-05-06,28.16
2003-05-07,27.450001
2003-05-08,26.860001
2003-05-09,27.93
2003-05-12,28.549999
2003-05-13,28.280001000000002
2003-05-14,27.950001
2003-05-15,28.309998999999998
2003-05-16,27.809998999999998
2003-05-19,26.620001000000002
2003-05-20,26.639999
2003-05-21,26.700001
2003-05-22,26.950001
2003-05-23,27.120001000000002
2003-05-27,28.549999
2003-05-28,28.75
2003-05-29,29.530001000000002
2003-05-30,29.950001
2003-06-02,29.18
2003-06-03,29.950001
2003-06-04,31.0
2003-06-05,30.950001
2003-06-06,30.5
2003-06-09,29.879998999999998
2003-06-10,30.17
2003-06-11,29.790001
2003-06-12,29.49
2003-06-13,28.5
2003-06-16,29.200001
2003-06-17,29.01
2003-06-18,29.620001000000002
2003-06-19,29.290001
2003-06-20,28.9
2003-06-23,28.23
2003-06-24,27.85
2003-06-25,27.629998999999998
2003-06-26,28.5
2003-06-27,28.35
2003-06-30,28.23
2003-07-01,28.940001000000002
2003-07-02,29.639999
2003-07-03,29.24
2003-07-07,31.059998999999998
2003-07-08,31.549999
2003-07-09,31.799999
2003-07-10,31.0
2003-07-11,31.18
2003-07-14,32.009997999999996
2003-07-15,32.25
2003-07-16,32.509997999999996
2003-07-17,31.360001
2003-07-18,31.450001
2003-07-21,30.799999
2003-07-22,31.799999
2003-07-23,32.450001
2003-07-24,31.74
2003-07-25,32.34
2003-07-28,32.650002
2003-07-29,32.200001
2003-07-30,31.799999
2003-07-31,32.5
2003-08-01,32.75
2003-08-04,32.849998
2003-08-05,31.799999
2003-08-06,31.5
2003-08-07,31.379998999999998
2003-08-08,30.5
2003-08-11,31.1
2003-08-12,31.59
2003-08-13,32.200001
2003-08-14,32.639998999999996
2003-08-15,32.5
2003-08-18,34.150002
2003-08-19,34.77
2003-08-20,34.580002
2003-08-21,35.549999
2003-08-22,36.240002000000004
2003-08-25,36.040001000000004
2003-08-26,36.029999
2003-08-27,36.950001
2003-08-28,37.200001
2003-08-29,37.389998999999996
2003-09-02,37.5
2003-09-03,36.700001
2003-09-04,37.389998999999996
2003-09-05,37.810001
2003-09-08,38.799999
2003-09-09,38.240002000000004
2003-09-10,36.169998
2003-09-11,36.720001
2003-09-12,36.959998999999996
2003-09-15,36.470001
2003-09-16,37.73
2003-09-17,37.450001
2003-09-18,37.700001
2003-09-19,37.560001
2003-09-22,36.5
2003-09-23,37.09
2003-09-24,35.34
2003-09-25,35.009997999999996
2003-09-26,34.599998
2003-09-29,35.400002
2003-09-30,34.400002
2003-10-01,35.099998
2003-10-02,35.349998
2003-10-03,36.919998
2003-10-06,36.919998
2003-10-07,37.650002
2003-10-08,37.369999
2003-10-09,37.689999
2003-10-10,38.349998
2003-10-13,38.540001000000004
2003-10-14,38.880001
2003-10-15,39.16
2003-10-16,39.580002
2003-10-17,38.540001000000004
2003-10-20,39.25
2003-10-21,40.060001
2003-10-22,39.130001
2003-10-23,38.48
2003-10-24,38.549999
2003-10-27,38.990002000000004
2003-10-28,41.119999
2003-10-29,41.490002000000004
2003-10-30,41.849998
2003-10-31,41.650002
2003-11-03,43.130001
2003-11-04,43.169998
2003-11-05,43.950001
2003-11-06,44.209998999999996
2003-11-07,43.990002000000004
2003-11-10,43.439999
2003-11-11,43.099998
2003-11-12,44.650002
2003-11-13,43.790001000000004
2003-11-14,42.310001
2003-11-17,41.900002
2003-11-18,41.200001
2003-11-19,41.959998999999996
2003-11-20,41.099998
2003-11-21,41.720001
2003-11-24,43.110001000000004
2003-11-25,43.25
2003-11-26,43.34
2003-11-28,43.799999
2003-12-01,44.07
2003-12-02,43.75
2003-12-03,42.950001
2003-12-04,42.700001
2003-12-05,41.150002
2003-12-08,41.130001
2003-12-09,39.400002
2003-12-10,39.900002
2003-12-11,40.950001
2003-12-12,40.91
2003-12-15,39.630001
2003-12-16,39.330002
2003-12-17,39.040001000000004
2003-12-18,40.5
2003-12-19,40.209998999999996
2003-12-22,40.240002000000004
2003-12-23,41.02
2003-12-24,40.919998
2003-12-26,40.919998
2003-12-29,41.799999
2003-12-30,41.73
2003-12-31,41.490002000000004
2004-01-02,41.400002
2004-01-05,42.900002
2004-01-06,43.150002
2004-01-07,43.66
2004-01-08,44.82
2004-01-09,44.75
2004-01-12,45.740002000000004
2004-01-13,44.599998
2004-01-14,44.5
2004-01-15,45.119999
2004-01-16,45.32
2004-01-20,45.209998999999996
2004-01-21,44.150002
2004-01-22,43.470001
2004-01-23,42.939999
2004-01-26,43.75
2004-01-27,42.349998
2004-01-28,42.0
2004-01-29,41.810001
2004-01-30,41.959998999999996
2004-02-02,41.41
2004-02-03,41.77
2004-02-04,40.580002
2004-02-05,40.700001
2004-02-06,42.5
2004-02-09,42.09
2004-02-10,42.23
2004-02-11,42.950001
2004-02-12,42.41
2004-02-13,41.84
2004-02-17,42.52
2004-02-18,42.720001
2004-02-19,41.880001
2004-02-20,41.549999
2004-02-23,40.450001
2004-02-24,40.669998
2004-02-25,41.360001000000004
2004-02-26,41.540001000000004
2004-02-27,40.900002
2004-03-01,41.849998
2004-03-02,41.75
2004-03-03,40.98
2004-03-04,41.66
2004-03-05,41.25
2004-03-08,39.57
2004-03-09,39.84
2004-03-10,39.029999
2004-03-11,38.759997999999996
2004-03-12,39.619999
2004-03-15,38.57
2004-03-16,39.0
2004-03-17,39.619999
2004-03-18,39.040001000000004
2004-03-19,37.630001
2004-03-22,37.369999
2004-03-23,37.25
2004-03-24,37.959998999999996
2004-03-25,39.529999
2004-03-26,39.18
2004-03-29,39.509997999999996
2004-03-30,39.549999
2004-03-31,39.5
2004-04-01,40.130001
2004-04-02,41.41
2004-04-05,41.919998
2004-04-06,40.98
2004-04-07,40.880001
2004-04-08,41.049999
2004-04-12,41.34
2004-04-13,40.830002
2004-04-14,40.5
2004-04-15,39.169998
2004-04-16,38.66
2004-04-19,39.27
2004-04-20,37.830002
2004-04-21,38.18
2004-04-22,38.23
2004-04-23,38.810001
2004-04-26,37.919998
2004-04-27,37.459998999999996
2004-04-28,36.880001
2004-04-29,35.919998
2004-04-30,35.299999
2004-05-03,35.16
2004-05-04,35.779999
2004-05-05,35.900002
2004-05-06,36.0
2004-05-07,36.450001
2004-05-10,36.810001
2004-05-11,37.799999
2004-05-12,37.290001000000004
2004-05-13,36.880001
2004-05-14,36.389998999999996
2004-05-17,35.98
2004-05-18,36.610001000000004
2004-05-19,36.75
2004-05-20,36.560001
2004-05-21,36.689999
2004-05-24,36.900002
2004-05-25,37.880001
2004-05-26,38.049999
2004-05-27,38.25
2004-05-28,38.919998
2004-06-01,38.450001
2004-06-02,37.689999
2004-06-03,36.75
2004-06-04,37.5
2004-06-07,38.669998
2004-06-08,38.709998999999996
2004-06-09,37.57
2004-06-10,37.709998999999996
2004-06-14,37.0
2004-06-15,37.5
2004-06-16,37.040001000000004
2004-06-17,35.939999
2004-06-18,35.880001
2004-06-21,35.720001
2004-06-22,36.799999
2004-06-23,37.599998
2004-06-24,37.07
2004-06-25,37.25
2004-06-28,36.869999
2004-06-29,37.540001000000004
2004-06-30,37.830002
2004-07-01,36.41
2004-07-02,35.639998999999996
2004-07-06,34.580002
2004-07-07,34.869999
2004-07-08,34.720001
2004-07-09,35.369999
2004-07-12,34.669998
2004-07-13,34.68
2004-07-14,32.84
2004-07-15,32.68
2004-07-16,32.0
2004-07-19,32.18
2004-07-20,32.900002
2004-07-21,31.77
2004-07-22,32.759997999999996
2004-07-23,31.77
2004-07-26,31.549999
2004-07-27,31.67
2004-07-28,31.4
2004-07-29,32.459998999999996
2004-07-30,32.900002
2004-08-02,33.150002
2004-08-03,31.870001000000002
2004-08-04,32.09
2004-08-05,31.719998999999998
2004-08-06,30.65
2004-08-09,30.540001
2004-08-10,30.860001
2004-08-11,29.59
2004-08-12,28.780001000000002
2004-08-13,28.950001
2004-08-16,29.110001
2004-08-17,29.48
2004-08-18,30.360001
2004-08-19,30.24
2004-08-20,30.290001
2004-08-23,30.6
2004-08-24,29.879998999999998
2004-08-25,30.23
2004-08-26,29.9
2004-08-27,30.16
2004-08-30,29.58
2004-08-31,29.33
2004-09-01,29.549999
2004-09-02,30.0
2004-09-03,28.299999
2004-09-07,27.99
2004-09-08,28.040001
2004-09-09,29.360001
2004-09-10,30.360001
2004-09-13,30.91
2004-09-14,31.07
2004-09-15,30.139999
2004-09-16,30.08
2004-09-17,30.73
2004-09-20,31.68
2004-09-21,31.76
2004-09-22,31.049999
2004-09-23,31.1
2004-09-24,30.17
2004-09-27,29.799999
2004-09-28,29.5
2004-09-29,30.1
2004-09-30,30.24
2004-10-01,31.690001000000002
2004-10-04,31.9
2004-10-05,31.91
2004-10-06,32.0
2004-10-07,31.870001000000002
2004-10-08,30.59
2004-10-11,30.68
2004-10-12,30.200001
2004-10-13,30.74
2004-10-14,29.75
2004-10-15,29.76
2004-10-18,29.92
2004-10-19,30.4
2004-10-20,31.049999
2004-10-21,31.91
2004-10-22,30.959999
2004-10-25,31.129998999999998
2004-10-26,31.040001
2004-10-27,32.209998999999996
2004-10-28,32.400002
2004-10-29,32.349998
2004-11-01,32.57
2004-11-02,32.48
2004-11-03,32.150002
2004-11-04,32.389998999999996
2004-11-05,32.880001
2004-11-08,32.919998
2004-11-09,32.740002000000004
2004-11-10,31.870001000000002
2004-11-11,32.459998999999996
2004-11-12,33.040001000000004
2004-11-15,33.630001
2004-11-16,33.529999
2004-11-17,34.299999
2004-11-18,34.799999
2004-11-19,33.77
2004-11-22,33.75
2004-11-23,33.27
2004-11-24,33.509997999999996
2004-11-26,33.25
2004-11-29,33.029999
2004-11-30,32.490002000000004
2004-12-01,33.73
2004-12-02,33.5
2004-12-03,34.27
2004-12-06,34.450001
2004-12-07,33.73
2004-12-08,33.029999
2004-12-09,32.580002
2004-12-10,32.389998999999996
2004-12-13,32.580002
2004-12-14,33.349998
2004-12-15,33.34
2004-12-16,32.779999
2004-12-17,32.459998999999996
2004-12-20,32.209998999999996
2004-12-21,32.75
2004-12-22,32.860001000000004
2004-12-23,32.98
2004-12-27,32.68
2004-12-28,32.799999
2004-12-29,33.150002
2004-12-30,33.23
2004-12-31,33.369999
2005-01-03,32.709998999999996
2005-01-04,31.9
2005-01-05,31.35
2005-01-06,31.200001
2005-01-07,31.48
2005-01-10,31.42
