Date,NFX
2016-04-27,38.200001
2016-04-28,36.240002000000004
2016-04-29,36.25
2016-05-02,37.169998
2016-05-03,35.509997999999996
2016-05-04,34.650002
2016-05-05,36.529999
2016-05-06,37.200001
2016-05-09,36.830002
2016-05-10,37.919998
2016-05-11,37.619999
2016-05-12,38.630001
2016-05-13,38.599998
2016-05-16,39.200001
2016-05-17,39.43
2016-05-18,39.209998999999996
2016-05-19,39.709998999999996
2016-05-20,40.630001
2016-05-23,40.130001
2016-05-24,40.810001
2016-05-25,41.16
2016-05-26,40.799999
2016-05-27,40.400002
2016-05-31,40.77
2016-06-01,39.98
2016-06-02,40.310001
2016-06-03,39.599998
2016-06-06,39.939999
2016-06-07,41.810001
2016-06-08,41.68
2016-06-09,41.27
2016-06-10,39.860001000000004
2016-06-13,39.459998999999996
2016-06-14,40.82
2016-06-15,40.419998
2016-06-16,39.130001
2016-06-17,40.139998999999996
2016-06-20,40.130001
2016-06-21,40.869999
2016-06-22,42.880001
2016-06-23,42.93
2016-06-24,41.799999
2016-06-27,40.41
2016-06-28,42.849998
2016-06-29,44.529999
2016-06-30,44.18
2016-07-01,43.869999
2016-07-05,43.259997999999996
2016-07-06,43.32
2016-07-07,42.77
2016-07-08,43.82
2016-07-11,43.68
2016-07-12,45.16
2016-07-13,44.630001
2016-07-14,44.599998
2016-07-15,44.52
2016-07-18,44.560001
2016-07-19,43.810001
2016-07-20,44.419998
2016-07-21,44.400002
2016-07-22,44.43
2016-07-25,42.66
2016-07-26,43.43
2016-07-27,42.07
2016-07-28,42.380001
2016-07-29,43.299999
2016-08-01,41.290001000000004
2016-08-02,41.549999
2016-08-03,44.66
2016-08-04,45.68
2016-08-05,45.279999
2016-08-08,46.220001
2016-08-09,46.099998
2016-08-10,45.369999
2016-08-11,47.209998999999996
2016-08-12,46.880001
2016-08-15,46.959998999999996
2016-08-16,46.169998
2016-08-17,45.939999
2016-08-18,46.779999
2016-08-19,46.400002
2016-08-22,45.040001000000004
2016-08-23,45.720001
2016-08-24,45.110001000000004
2016-08-25,44.310001
2016-08-26,44.150002
2016-08-29,45.029999
2016-08-30,44.57
2016-08-31,43.360001000000004
2016-09-01,44.119999
2016-09-02,44.900002
2016-09-06,44.889998999999996
2016-09-07,44.91
2016-09-08,46.009997999999996
2016-09-09,44.529999
2016-09-12,44.23
2016-09-13,42.080002
2016-09-14,40.650002
2016-09-15,41.169998
2016-09-16,41.84
2016-09-19,41.970001
2016-09-20,41.189999
2016-09-21,42.389998999999996
2016-09-22,43.299999
2016-09-23,41.639998999999996
2016-09-26,41.09
2016-09-27,39.5
2016-09-28,42.029999
2016-09-29,42.779999
2016-09-30,43.459998999999996
2016-10-03,43.18
2016-10-04,42.119999
2016-10-05,43.310001
2016-10-06,43.18
2016-10-07,43.16
2016-10-10,43.68
2016-10-11,43.09
2016-10-12,43.279999
2016-10-13,43.139998999999996
2016-10-14,42.57
2016-10-17,42.860001000000004
2016-10-18,42.529999
2016-10-19,44.18
2016-10-20,44.02
2016-10-21,43.23
2016-10-24,43.130001
2016-10-25,42.0
2016-10-26,42.25
2016-10-27,41.93
2016-10-28,41.389998999999996
2016-10-31,40.59
2016-11-01,40.490002000000004
2016-11-02,39.32
2016-11-03,39.099998
2016-11-04,37.84
2016-11-07,38.209998999999996
2016-11-08,37.84
2016-11-09,38.77
2016-11-10,38.84
2016-11-11,37.830002
2016-11-14,38.560001
2016-11-15,40.400002
2016-11-16,40.029999
2016-11-17,39.799999
2016-11-18,40.169998
2016-11-21,41.919998
2016-11-22,41.41
2016-11-23,42.02
2016-11-25,41.27
2016-11-28,39.830002
2016-11-29,39.099998
2016-11-30,45.220001
2016-12-01,46.110001000000004
2016-12-02,45.950001
2016-12-05,45.630001
2016-12-06,47.18
2016-12-07,46.959998999999996
2016-12-08,47.650002
2016-12-09,47.82
2016-12-12,46.619999
2016-12-13,47.880001
2016-12-14,45.880001
2016-12-15,45.119999
2016-12-16,45.080002
2016-12-19,45.0
2016-12-20,43.75
2016-12-21,43.48
2016-12-22,42.5
