Date,ALLY
2015-04-07,20.549999
2015-04-08,20.440001000000002
2015-04-09,20.389999
2015-04-10,20.75
2015-04-13,20.85
2015-04-14,20.860001
2015-04-15,21.219998999999998
2015-04-16,21.09
2015-04-17,20.73
2015-04-20,20.65
2015-04-21,20.549999
2015-04-22,20.49
2015-04-23,20.389999
2015-04-24,19.950001
2015-04-27,20.309998999999998
2015-04-28,21.27
2015-04-29,21.559998999999998
2015-04-30,21.889999
2015-05-01,22.0
2015-05-04,22.200001
2015-05-05,21.98
2015-05-06,22.290001
2015-05-07,22.549999
2015-05-08,22.77
2015-05-11,22.57
2015-05-12,22.299999
2015-05-13,22.17
2015-05-14,22.049999
2015-05-15,21.98
2015-05-18,22.34
2015-05-19,22.25
2015-05-20,22.620001000000002
2015-05-21,22.68
2015-05-22,22.629998999999998
2015-05-26,22.459999
2015-05-27,22.68
2015-05-28,22.75
2015-05-29,22.67
2015-06-01,22.76
2015-06-02,22.629998999999998
2015-06-03,22.68
2015-06-04,22.52
2015-06-05,22.719998999999998
2015-06-08,22.559998999999998
2015-06-09,22.610001
2015-06-10,22.73
2015-06-11,22.85
2015-06-12,22.809998999999998
2015-06-15,22.85
2015-06-16,23.02
2015-06-17,23.18
2015-06-18,23.299999
2015-06-19,23.440001000000002
2015-06-22,23.66
2015-06-23,23.58
2015-06-24,23.450001
2015-06-25,23.49
2015-06-26,23.34
2015-06-29,22.51
2015-06-30,22.43
2015-07-01,22.879998999999998
2015-07-02,22.73
2015-07-06,22.459999
2015-07-07,22.719998999999998
2015-07-08,22.059998999999998
2015-07-09,21.879998999999998
2015-07-10,22.18
2015-07-13,22.450001
2015-07-14,22.5
2015-07-15,22.440001000000002
2015-07-16,22.4
2015-07-17,22.42
2015-07-20,22.389999
2015-07-21,22.5
2015-07-22,22.67
2015-07-23,22.379998999999998
2015-07-24,21.85
2015-07-27,21.549999
2015-07-28,22.469998999999998
2015-07-29,22.98
2015-07-30,22.99
2015-07-31,22.77
2015-08-03,22.860001
2015-08-04,22.98
2015-08-05,22.35
2015-08-06,22.190001000000002
2015-08-07,21.98
2015-08-10,22.639999
2015-08-11,21.92
2015-08-12,21.809998999999998
2015-08-13,21.700001
2015-08-14,21.709999
2015-08-17,21.799999
2015-08-18,21.74
2015-08-19,21.809998999999998
2015-08-20,21.450001
2015-08-21,21.389999
2015-08-24,20.84
2015-08-25,20.790001
2015-08-26,21.08
2015-08-27,21.790001
2015-08-28,21.940001000000002
2015-08-31,21.860001
2015-09-01,20.92
2015-09-02,21.08
2015-09-03,21.190001000000002
2015-09-04,20.58
2015-09-08,20.959999
2015-09-09,21.030001000000002
2015-09-10,21.01
2015-09-11,20.870001000000002
2015-09-14,20.85
2015-09-15,21.049999
2015-09-16,21.4
2015-09-17,21.440001000000002
2015-09-18,21.08
2015-09-21,21.360001
2015-09-22,20.860001
2015-09-23,20.9
2015-09-24,20.780001000000002
2015-09-25,20.780001000000002
2015-09-28,20.049999
2015-09-29,19.93
2015-09-30,20.379998999999998
2015-10-01,20.299999
2015-10-02,20.290001
2015-10-05,20.459999
2015-10-06,20.629998999999998
2015-10-07,20.799999
2015-10-08,21.02
2015-10-09,20.67
2015-10-12,20.5
2015-10-13,20.629998999999998
2015-10-14,20.540001
2015-10-15,20.690001000000002
2015-10-16,20.5
2015-10-19,20.290001
2015-10-20,20.299999
2015-10-21,20.209999
2015-10-22,19.93
2015-10-23,19.99
2015-10-26,20.32
2015-10-27,19.940001000000002
2015-10-28,20.700001
2015-10-29,19.85
2015-10-30,19.92
2015-11-02,19.950001
2015-11-03,20.25
2015-11-04,20.379998999999998
2015-11-05,19.889999
2015-11-06,20.1
2015-11-09,19.799999
2015-11-10,19.91
2015-11-11,19.799999
2015-11-12,20.27
2015-11-13,20.0
2015-11-16,20.27
2015-11-17,19.59
2015-11-18,19.59
2015-11-19,19.360001
2015-11-20,20.07
2015-11-23,19.870001000000002
2015-11-24,19.799999
2015-11-25,20.02
2015-11-27,19.76
2015-11-30,19.959999
2015-12-01,20.17
2015-12-02,19.84
2015-12-03,19.98
2015-12-04,19.82
2015-12-07,19.690001000000002
2015-12-08,19.67
2015-12-09,19.690001000000002
2015-12-10,19.68
2015-12-11,19.23
2015-12-14,18.469998999999998
2015-12-15,18.629998999999998
2015-12-16,18.559998999999998
2015-12-17,18.43
2015-12-18,18.4
2015-12-21,18.33
2015-12-22,18.6
2015-12-23,19.23
2015-12-24,19.25
2015-12-28,18.74
2015-12-29,18.860001
2015-12-30,18.639999
2015-12-31,18.639999
2016-01-04,18.65
2016-01-05,18.620001000000002
2016-01-06,18.32
2016-01-07,17.41
2016-01-08,16.879998999999998
2016-01-11,16.799999
2016-01-12,16.280001000000002
2016-01-13,15.9
2016-01-14,16.32
2016-01-15,15.99
2016-01-19,15.69
2016-01-20,15.68
2016-01-21,15.77
2016-01-22,15.73
2016-01-25,15.33
2016-01-26,15.65
2016-01-27,15.92
2016-01-28,15.35
2016-01-29,15.85
2016-02-01,16.049999
2016-02-02,16.09
2016-02-03,17.08
2016-02-04,17.17
2016-02-05,17.01
2016-02-08,16.450001
2016-02-09,16.200001
2016-02-10,16.75
2016-02-11,15.9
2016-02-12,16.34
2016-02-16,17.01
2016-02-17,17.07
2016-02-18,17.16
2016-02-19,16.9
2016-02-22,17.540001
2016-02-23,17.110001
2016-02-24,17.18
2016-02-25,17.370001000000002
2016-02-26,17.559998999999998
2016-02-29,17.58
2016-03-01,17.870001000000002
2016-03-02,18.110001
2016-03-03,18.559998999999998
2016-03-04,18.66
2016-03-07,18.879998999999998
2016-03-08,17.99
2016-03-09,18.0
2016-03-10,18.0
2016-03-11,18.26
2016-03-14,18.120001000000002
2016-03-15,17.719998999999998
2016-03-16,17.790001
2016-03-17,18.299999
2016-03-18,18.48
2016-03-21,18.52
2016-03-22,18.370001000000002
2016-03-23,18.16
2016-03-24,18.34
2016-03-28,18.209999
2016-03-29,18.08
2016-03-30,18.23
2016-03-31,18.719998999999998
2016-04-01,18.66
2016-04-04,18.190001000000002
2016-04-05,17.5
2016-04-06,17.440001000000002
2016-04-07,17.32
2016-04-08,16.959999
2016-04-11,17.200001
2016-04-12,17.209999
2016-04-13,17.74
2016-04-14,17.5
2016-04-15,17.51
2016-04-18,17.639999
2016-04-19,17.99
2016-04-20,18.35
2016-04-21,18.290001
2016-04-22,18.51
2016-04-25,18.48
2016-04-26,18.469998999999998
2016-04-27,17.860001
2016-04-28,17.790001
2016-04-29,17.809998999999998
2016-05-02,17.809998999999998
2016-05-03,17.08
2016-05-04,16.91
2016-05-05,16.969998999999998
2016-05-06,17.16
2016-05-09,17.0
2016-05-10,17.309998999999998
2016-05-11,17.02
2016-05-12,16.85
2016-05-13,16.74
2016-05-16,16.799999
2016-05-17,16.9
2016-05-18,16.91
2016-05-19,16.67
2016-05-20,16.74
2016-05-23,16.629998999999998
2016-05-24,17.09
2016-05-25,17.51
2016-05-26,17.709999
2016-05-27,17.780001000000002
2016-05-31,17.940001000000002
2016-06-01,18.18
2016-06-02,18.51
2016-06-03,17.690001000000002
2016-06-06,18.139999
2016-06-07,18.26
2016-06-08,18.129998999999998
2016-06-09,17.82
2016-06-10,17.540001
2016-06-13,17.030001000000002
2016-06-14,16.08
2016-06-15,16.41
2016-06-16,16.41
2016-06-17,16.379998999999998
2016-06-20,16.629998999999998
2016-06-21,16.360001
2016-06-22,16.26
2016-06-23,16.82
2016-06-24,15.83
2016-06-27,14.9
2016-06-28,15.28
2016-06-29,15.94
2016-06-30,17.07
2016-07-01,16.700001
2016-07-05,15.77
2016-07-06,15.73
2016-07-07,15.91
2016-07-08,16.629998999999998
2016-07-11,16.74
2016-07-12,17.17
2016-07-13,17.120001000000002
2016-07-14,17.18
2016-07-15,17.280001000000002
2016-07-18,17.469998999999998
2016-07-19,17.370001000000002
2016-07-20,17.41
2016-07-21,17.52
2016-07-22,17.43
2016-07-25,17.629998999999998
2016-07-26,17.85
2016-07-27,17.66
2016-07-28,17.879998999999998
2016-07-29,18.040001
2016-08-01,17.639999
2016-08-02,17.65
2016-08-03,18.0
2016-08-04,18.299999
2016-08-05,18.65
2016-08-08,18.610001
2016-08-09,18.66
2016-08-10,18.65
2016-08-11,18.879998999999998
2016-08-12,18.969998999999998
2016-08-15,19.280001000000002
2016-08-16,19.5
2016-08-17,19.4
2016-08-18,19.440001000000002
2016-08-19,19.459999
2016-08-22,19.5
2016-08-23,19.57
2016-08-24,19.59
2016-08-25,19.74
2016-08-26,19.709999
2016-08-29,19.82
2016-08-30,19.99
2016-08-31,20.040001
2016-09-01,19.58
2016-09-02,19.82
2016-09-06,19.790001
2016-09-07,20.02
2016-09-08,19.889999
2016-09-09,19.32
2016-09-12,19.73
2016-09-13,19.34
2016-09-14,19.4
2016-09-15,19.5
2016-09-16,19.200001
2016-09-19,19.18
2016-09-20,19.129998999999998
2016-09-21,19.200001
2016-09-22,19.34
2016-09-23,19.08
2016-09-26,18.84
2016-09-27,19.15
2016-09-28,19.379998999999998
2016-09-29,19.24
2016-09-30,19.469998999999998
2016-10-03,19.67
2016-10-04,19.75
2016-10-05,19.98
2016-10-06,19.85
2016-10-07,19.76
2016-10-10,19.9
2016-10-11,19.65
2016-10-12,19.549999
2016-10-13,19.23
2016-10-14,19.299999
2016-10-17,19.33
2016-10-18,19.379998999999998
2016-10-19,19.469998999999998
2016-10-20,19.379998999999998
2016-10-21,19.360001
2016-10-24,19.49
2016-10-25,19.549999
2016-10-26,18.809998999999998
2016-10-27,18.68
2016-10-28,18.370001000000002
2016-10-31,18.07
2016-11-01,17.76
2016-11-02,17.639999
2016-11-03,17.42
2016-11-04,17.16
2016-11-07,17.49
2016-11-08,16.84
2016-11-09,17.34
2016-11-10,18.120001000000002
2016-11-11,18.360001
2016-11-14,19.030001000000002
2016-11-15,19.209999
2016-11-16,18.959999
2016-11-17,19.27
2016-11-18,19.41
2016-11-21,19.469998999999998
2016-11-22,19.65
2016-11-23,19.950001
2016-11-25,19.780001000000002
2016-11-28,19.49
2016-11-29,19.27
2016-11-30,19.42
2016-12-01,19.700001
2016-12-02,19.57
2016-12-05,19.709999
2016-12-06,19.629998999999998
2016-12-07,19.85
2016-12-08,20.32
2016-12-09,20.4
2016-12-12,20.040001
2016-12-13,19.9
2016-12-14,19.67
2016-12-15,19.889999
2016-12-16,19.91
2016-12-19,19.67
2016-12-20,19.799999
2016-12-21,19.74
2016-12-22,19.540001
2016-12-23,19.709999
2016-12-27,19.85
2016-12-28,19.440001000000002
2016-12-29,19.200001
2016-12-30,19.02
2017-01-03,19.23
2017-01-04,19.700001
2017-01-05,19.719998999999998
2017-01-06,19.889999
2017-01-09,19.75
2017-01-10,20.040001
2017-01-11,20.129998999999998
2017-01-12,20.15
2017-01-13,19.93
2017-01-17,19.360001
2017-01-18,19.440001000000002
2017-01-19,19.32
2017-01-20,19.27
2017-01-23,19.129998999999998
2017-01-24,19.33
2017-01-25,19.610001
2017-01-26,19.809998999999998
2017-01-27,19.709999
2017-01-30,19.690001000000002
2017-01-31,21.120001000000002
2017-02-01,21.6
2017-02-02,22.139999
2017-02-03,22.709999
2017-02-06,22.65
2017-02-07,22.799999
2017-02-08,22.549999
2017-02-09,22.74
2017-02-10,22.790001
2017-02-13,22.950001
2017-02-14,23.32
2017-02-15,23.48
2017-02-16,23.219998999999998
2017-02-17,23.209999
2017-02-21,23.18
2017-02-22,23.16
2017-02-23,23.120001000000002
2017-02-24,22.77
2017-02-27,23.040001
2017-02-28,22.49
2017-03-01,22.870001000000002
2017-03-02,22.5
2017-03-03,22.48
2017-03-06,22.08
2017-03-07,21.85
2017-03-08,21.74
2017-03-09,21.790001
2017-03-10,21.98
2017-03-13,21.98
2017-03-14,21.690001000000002
2017-03-15,21.68
2017-03-16,21.59
2017-03-17,21.15
2017-03-20,21.120001000000002
2017-03-21,20.51
2017-03-22,20.389999
2017-03-23,20.15
2017-03-24,19.959999
2017-03-27,19.51
2017-03-28,19.84
2017-03-29,20.110001
2017-03-30,20.51
2017-03-31,20.33
2017-04-03,19.98
2017-04-04,19.5
2017-04-05,19.08
2017-04-06,19.6
2017-04-07,19.58
2017-04-10,19.58
2017-04-11,19.700001
2017-04-12,19.58
2017-04-13,19.17
2017-04-17,19.4
2017-04-18,19.24
2017-04-19,19.379998999999998
2017-04-20,19.98
2017-04-21,19.93
2017-04-24,20.469998999999998
2017-04-25,20.700001
2017-04-26,21.129998999999998
2017-04-27,20.16
2017-04-28,19.799999
2017-05-01,19.76
2017-05-02,19.940001000000002
2017-05-03,19.639999
2017-05-04,19.57
2017-05-05,19.709999
2017-05-08,19.91
2017-05-09,19.75
2017-05-10,19.5
2017-05-11,18.83
2017-05-12,18.709999
2017-05-15,19.129998999999998
2017-05-16,18.969998999999998
2017-05-17,18.219998999999998
2017-05-18,18.290001
2017-05-19,18.790001
2017-05-22,18.870001000000002
2017-05-23,18.969998999999998
2017-05-24,19.059998999999998
2017-05-25,19.110001
2017-05-26,19.110001
2017-05-30,18.719998999999998
2017-05-31,18.540001
2017-06-01,18.860001
2017-06-02,18.91
2017-06-05,18.9
2017-06-06,19.030001000000002
2017-06-07,19.08
2017-06-08,19.01
2017-06-09,19.690001000000002
2017-06-12,19.49
2017-06-13,19.93
2017-06-14,19.99
2017-06-15,20.51
2017-06-16,20.370001000000002
2017-06-19,20.200001
2017-06-20,20.059998999999998
2017-06-21,20.049999
2017-06-22,20.389999
2017-06-23,20.540001
2017-06-26,20.76
2017-06-27,20.99
2017-06-28,21.190001000000002
2017-06-29,21.209999
2017-06-30,20.9
2017-07-03,21.33
2017-07-05,21.309998999999998
2017-07-06,20.790001
2017-07-07,20.82
2017-07-10,20.799999
2017-07-11,20.9
2017-07-12,21.379998999999998
2017-07-13,21.51
2017-07-14,21.459999
2017-07-17,20.959999
2017-07-18,20.889999
2017-07-19,21.440001000000002
2017-07-20,21.530001000000002
2017-07-21,21.93
2017-07-24,21.870001000000002
2017-07-25,22.030001000000002
2017-07-26,21.709999
2017-07-27,22.780001000000002
2017-07-28,22.690001000000002
2017-07-31,22.639999
2017-08-01,22.77
2017-08-02,22.780001000000002
2017-08-03,22.65
2017-08-04,22.719998999999998
2017-08-07,22.82
2017-08-08,22.870001000000002
2017-08-09,22.76
2017-08-10,22.120001000000002
2017-08-11,22.01
2017-08-14,22.6
2017-08-15,22.639999
2017-08-16,22.59
2017-08-17,22.15
2017-08-18,22.030001000000002
2017-08-21,21.93
2017-08-22,22.059998999999998
2017-08-23,22.530001000000002
2017-08-24,22.57
2017-08-25,22.75
2017-08-28,22.200001
2017-08-29,22.09
2017-08-30,22.360001
2017-08-31,22.6
2017-09-01,22.74
2017-09-05,22.42
2017-09-06,22.559998999999998
2017-09-07,22.07
2017-09-08,22.370001000000002
2017-09-11,22.5
2017-09-12,22.870001000000002
2017-09-13,22.65
2017-09-14,22.24
2017-09-15,22.58
2017-09-18,22.9
2017-09-19,22.969998999999998
2017-09-20,22.969998999999998
2017-09-21,23.09
2017-09-22,23.32
2017-09-25,23.27
2017-09-26,23.34
2017-09-27,23.83
2017-09-28,23.889999
2017-09-29,24.26
2017-10-02,24.42
2017-10-03,24.49
2017-10-04,24.26
2017-10-05,24.24
2017-10-06,24.4
2017-10-09,24.360001
2017-10-10,24.48
2017-10-11,24.35
2017-10-12,23.959999
2017-10-13,24.16
2017-10-16,24.549999
2017-10-17,24.41
2017-10-18,24.48
2017-10-19,24.52
2017-10-20,24.889999
2017-10-23,24.620001000000002
2017-10-24,24.629998999999998
2017-10-25,25.67
2017-10-26,26.02
2017-10-27,26.280001000000002
2017-10-30,26.23
2017-10-31,26.129998999999998
2017-11-01,26.35
2017-11-02,26.540001
2017-11-03,26.68
2017-11-06,26.85
2017-11-07,26.459999
2017-11-08,25.719998999999998
2017-11-09,25.5
2017-11-10,25.57
2017-11-13,25.65
2017-11-14,25.84
2017-11-15,26.23
2017-11-16,26.42
2017-11-17,26.67
2017-11-20,26.65
2017-11-21,26.389999
2017-11-22,26.370001000000002
2017-11-24,26.52
2017-11-27,26.23
2017-11-28,26.51
2017-11-29,26.66
2017-11-30,26.860001
2017-12-01,27.25
2017-12-04,27.559998999999998
2017-12-05,27.950001
2017-12-06,27.889999
2017-12-07,28.370001000000002
2017-12-08,28.65
2017-12-11,28.77
2017-12-12,29.16
2017-12-13,28.68
2017-12-14,28.49
2017-12-15,28.700001
2017-12-18,28.799999
2017-12-19,28.85
2017-12-20,29.030001000000002
2017-12-21,29.17
2017-12-22,29.25
2017-12-26,29.27
2017-12-27,29.219998999999998
2017-12-28,29.41
2017-12-29,29.16
2018-01-02,29.43
2018-01-03,29.290001
2018-01-04,29.719998999999998
2018-01-05,30.219998999999998
2018-01-08,29.83
2018-01-09,30.379998999999998
2018-01-10,30.059998999999998
2018-01-11,30.5
2018-01-12,30.530001000000002
2018-01-16,30.309998999999998
2018-01-17,30.620001000000002
2018-01-18,30.370001000000002
2018-01-19,30.450001
2018-01-22,30.65
2018-01-23,30.35
2018-01-24,30.24
2018-01-25,30.09
2018-01-26,30.370001000000002
2018-01-29,30.290001
2018-01-30,30.83
2018-01-31,29.77
2018-02-01,30.139999
2018-02-02,28.889999
2018-02-05,27.77
2018-02-06,28.209999
2018-02-07,28.4
2018-02-08,27.209999
2018-02-09,27.57
2018-02-12,28.07
2018-02-13,28.309998999999998
2018-02-14,28.49
2018-02-15,28.73
2018-02-16,28.67
2018-02-20,28.700001
2018-02-21,28.41
2018-02-22,27.889999
2018-02-23,28.059998999999998
2018-02-26,28.139999
2018-02-27,27.889999
2018-02-28,27.9
2018-03-01,27.4
2018-03-02,27.700001
2018-03-05,27.93
2018-03-06,28.120001000000002
2018-03-07,28.360001
2018-03-08,28.16
2018-03-09,28.6
2018-03-12,28.700001
2018-03-13,28.57
2018-03-14,27.85
2018-03-15,27.469998999999998
2018-03-16,27.690001000000002
2018-03-19,27.299999
2018-03-20,27.41
2018-03-21,27.469998999999998
2018-03-22,26.48
2018-03-23,25.940001000000002
2018-03-26,26.68
2018-03-27,26.219998999999998
2018-03-28,26.59
2018-03-29,27.15
2018-04-02,26.42
2018-04-03,26.73
2018-04-04,26.74
2018-04-05,27.209999
2018-04-06,26.620001000000002
2018-04-09,26.780001000000002
2018-04-10,27.49
2018-04-11,27.209999
2018-04-12,27.6
2018-04-13,27.25
2018-04-16,27.379998999999998
2018-04-17,27.530001000000002
2018-04-18,27.540001
2018-04-19,27.620001000000002
2018-04-20,27.66
2018-04-23,27.6
2018-04-24,28.129998999999998
2018-04-25,27.92
2018-04-26,27.18
2018-04-27,26.68
2018-04-30,26.1
2018-05-01,26.32
2018-05-02,26.48
2018-05-03,26.0
2018-05-04,26.360001
2018-05-07,26.540001
2018-05-08,26.57
2018-05-09,27.07
2018-05-10,27.34
2018-05-11,26.639999
2018-05-14,26.75
2018-05-15,26.6
2018-05-16,26.629998999999998
2018-05-17,26.99
2018-05-18,26.940001000000002
2018-05-21,27.1
2018-05-22,27.459999
2018-05-23,27.120001000000002
2018-05-24,27.049999
2018-05-25,26.889999
2018-05-29,26.059998999999998
2018-05-30,25.75
2018-05-31,25.65
2018-06-01,26.030001000000002
2018-06-04,26.24
2018-06-05,26.07
2018-06-06,26.51
2018-06-07,26.6
2018-06-08,26.629998999999998
2018-06-11,26.709999
2018-06-12,26.77
2018-06-13,26.379998999999998
2018-06-14,26.34
2018-06-15,26.41
2018-06-18,26.379998999999998
2018-06-19,26.129998999999998
2018-06-20,26.129998999999998
2018-06-21,26.209999
2018-06-22,26.42
2018-06-25,25.65
2018-06-26,25.77
2018-06-27,25.25
2018-06-28,25.709999
2018-06-29,26.27
2018-07-02,26.67
2018-07-03,26.57
2018-07-05,26.799999
2018-07-06,26.950001
2018-07-09,27.719998999999998
2018-07-10,27.52
2018-07-11,27.379998999999998
2018-07-12,27.34
2018-07-13,27.32
2018-07-16,27.25
2018-07-17,27.549999
2018-07-18,27.98
2018-07-19,27.870001000000002
2018-07-20,27.74
2018-07-23,27.959999
2018-07-24,27.870001000000002
2018-07-25,27.959999
2018-07-26,27.4
2018-07-27,27.25
2018-07-30,27.370001000000002
2018-07-31,26.76
2018-08-01,26.639999
2018-08-02,26.360001
2018-08-03,26.620001000000002
2018-08-06,26.799999
2018-08-07,27.200001
2018-08-08,27.389999
2018-08-09,27.709999
2018-08-10,26.92
