Date,ARRS
2013-01-30,16.48
2013-01-31,16.52
2013-02-01,16.42
2013-02-04,16.1
2013-02-05,16.379998999999998
2013-02-06,16.52
2013-02-07,16.42
2013-02-08,16.43
2013-02-11,16.5
2013-02-12,16.59
2013-02-13,16.950001
2013-02-14,17.205
2013-02-15,17.110001
2013-02-19,17.35
2013-02-20,17.07
2013-02-21,16.915001
2013-02-22,17.129998999999998
2013-02-25,16.969998999999998
2013-02-26,17.15
2013-02-27,17.41
2013-02-28,17.35
2013-03-01,17.139999
2013-03-04,17.08
2013-03-05,17.4
2013-03-06,17.709999
2013-03-07,17.629998999999998
2013-03-08,17.709999
2013-03-11,17.879998999999998
2013-03-12,17.65
2013-03-13,17.790001
2013-03-14,17.809998999999998
2013-03-15,17.559998999999998
2013-03-18,17.459999
2013-03-19,17.25
2013-03-20,17.549999
2013-03-21,17.24
2013-03-22,17.1
2013-03-25,17.110001
2013-03-26,17.120001000000002
2013-03-27,17.1
2013-03-28,17.17
2013-04-01,16.93
2013-04-02,16.799999
2013-04-03,16.51
2013-04-04,16.75
2013-04-05,16.5
2013-04-08,16.59
2013-04-09,16.41
2013-04-10,17.26
2013-04-11,17.469998999999998
2013-04-12,17.370001000000002
2013-04-15,16.559998999999998
2013-04-16,16.719998999999998
2013-04-17,16.48
2013-04-18,16.290001
2013-04-19,16.389999
2013-04-22,16.309998999999998
2013-04-23,16.469998999999998
2013-04-24,16.639999
2013-04-25,16.379998999999998
2013-04-26,16.389999
2013-04-29,16.370001000000002
2013-04-30,16.51
2013-05-01,16.08
2013-05-02,16.209999
2013-05-03,16.35
2013-05-06,16.700001
2013-05-07,16.719998999999998
2013-05-08,16.700001
2013-05-09,16.459999
2013-05-10,16.34
2013-05-13,16.5
2013-05-14,16.860001
2013-05-15,16.83
2013-05-16,16.42
2013-05-17,16.75
2013-05-20,16.75
2013-05-21,16.25
2013-05-22,15.01
2013-05-23,15.1
2013-05-24,15.54
2013-05-28,15.44
2013-05-29,15.21
2013-05-30,15.35
2013-05-31,15.13
2013-06-03,15.16
2013-06-04,14.93
2013-06-05,14.3
2013-06-06,14.65
2013-06-07,14.73
2013-06-10,14.71
2013-06-11,14.5
2013-06-12,14.17
2013-06-13,14.41
2013-06-14,14.32
2013-06-17,14.55
2013-06-18,14.89
2013-06-19,14.74
2013-06-20,14.575
2013-06-21,14.64
2013-06-24,14.35
2013-06-25,14.42
2013-06-26,14.45
2013-06-27,14.535
2013-06-28,14.35
2013-07-01,14.55
2013-07-02,14.53
2013-07-03,14.38
2013-07-05,14.71
2013-07-08,14.78
2013-07-09,14.93
2013-07-10,15.24
2013-07-11,15.41
2013-07-12,15.5
2013-07-15,15.49
2013-07-16,15.31
2013-07-17,15.48
2013-07-18,15.43
2013-07-19,15.37
2013-07-22,15.41
2013-07-23,15.52
2013-07-24,15.35
2013-07-25,15.52
2013-07-26,15.19
2013-07-29,14.94
2013-07-30,14.97
2013-07-31,15.04
2013-08-01,15.27
2013-08-02,15.24
2013-08-05,15.47
2013-08-06,15.31
2013-08-07,15.62
2013-08-08,16.610001
2013-08-09,16.469998999999998
2013-08-12,16.969998999999998
2013-08-13,16.950001
2013-08-14,16.9
2013-08-15,16.809998999999998
2013-08-16,16.68
2013-08-19,16.51
2013-08-20,16.52
2013-08-21,16.18
2013-08-22,16.35
2013-08-23,16.25
2013-08-26,16.209999
2013-08-27,15.979
2013-08-28,15.83
2013-08-29,15.87
2013-08-30,15.67
2013-09-03,15.61
2013-09-04,15.86
2013-09-05,15.74
2013-09-06,15.85
2013-09-09,15.95
2013-09-10,15.87
2013-09-11,15.93
2013-09-12,16.129998999999998
2013-09-13,16.540001
2013-09-16,16.43
2013-09-17,16.51
2013-09-18,16.65
2013-09-19,16.76
2013-09-20,16.77
2013-09-23,16.67
2013-09-24,16.860001
2013-09-25,16.889999
2013-09-26,17.07
2013-09-27,17.01
2013-09-30,17.049999
2013-10-01,16.99
2013-10-02,16.870001000000002
2013-10-03,16.969998999999998
2013-10-04,17.16
2013-10-07,17.030001000000002
2013-10-08,16.889999
2013-10-09,16.780001000000002
2013-10-10,16.99
2013-10-11,17.02
2013-10-14,16.91
2013-10-15,16.73
2013-10-16,16.76
2013-10-17,16.4
2013-10-18,16.705
2013-10-21,16.780001000000002
2013-10-22,16.77
2013-10-23,16.620001000000002
2013-10-24,16.74
2013-10-25,16.65
2013-10-28,16.530001000000002
2013-10-29,16.59
2013-10-30,16.49
2013-10-31,17.844998999999998
2013-11-01,17.325001
2013-11-04,17.610001
2013-11-05,17.209999
2013-11-06,17.25
2013-11-07,16.959999
2013-11-08,17.190001000000002
2013-11-11,17.209999
2013-11-12,17.23
2013-11-13,17.290001
2013-11-14,17.459999
2013-11-15,17.959999
2013-11-18,18.0
2013-11-19,18.83
2013-11-20,18.92
2013-11-21,19.549999
2013-11-22,19.889999
2013-11-25,19.76
2013-11-26,20.07
2013-11-27,20.26
2013-11-29,20.52
2013-12-02,20.68
2013-12-03,20.52
2013-12-04,20.799999
2013-12-05,21.360001
2013-12-06,21.26
2013-12-09,21.209999
2013-12-10,21.389999
2013-12-11,21.51
2013-12-12,21.5
2013-12-13,21.719998999999998
2013-12-16,22.370001000000002
2013-12-17,22.040001
2013-12-18,22.16
2013-12-19,21.82
2013-12-20,23.48
2013-12-23,23.52
2013-12-24,23.49
2013-12-26,23.57
2013-12-27,23.98
2013-12-30,24.110001
2013-12-31,24.34
2014-01-02,24.190001000000002
2014-01-03,24.620001000000002
2014-01-06,24.049999
2014-01-07,25.02
2014-01-08,25.15
2014-01-09,24.959999
2014-01-10,24.620001000000002
2014-01-13,24.709999
2014-01-14,25.32
2014-01-15,26.610001
2014-01-16,26.700001
2014-01-17,26.49
2014-01-21,27.059998999999998
2014-01-22,27.530001000000002
2014-01-23,26.75
2014-01-24,25.57
2014-01-27,25.459999
2014-01-28,25.84
2014-01-29,25.559998999999998
2014-01-30,25.860001
2014-01-31,25.9
2014-02-03,25.16
2014-02-04,25.73
2014-02-05,25.65
2014-02-06,25.860001
2014-02-07,26.049999
2014-02-10,25.92
2014-02-11,26.18
2014-02-12,25.9
2014-02-13,27.879998999999998
2014-02-14,27.870001000000002
2014-02-18,28.450001
2014-02-19,27.940001000000002
2014-02-20,31.34
2014-02-21,29.73
2014-02-24,29.690001000000002
2014-02-25,29.08
2014-02-26,29.18
2014-02-27,29.200001
2014-02-28,28.700001
2014-03-03,28.299999
2014-03-04,29.190001000000002
2014-03-05,29.17
2014-03-06,29.129998999999998
2014-03-07,29.08
2014-03-10,28.82
2014-03-11,28.59
2014-03-12,29.09
2014-03-13,28.629998999999998
2014-03-14,28.34
2014-03-17,28.42
2014-03-18,29.1
2014-03-19,29.01
2014-03-20,29.01
2014-03-21,29.700001
2014-03-24,28.08
2014-03-25,28.1
2014-03-26,28.25
2014-03-27,27.58
2014-03-28,27.09
2014-03-31,28.18
2014-04-01,28.379998999999998
2014-04-02,28.35
2014-04-03,28.17
2014-04-04,27.32
2014-04-07,26.280001000000002
2014-04-08,26.58
2014-04-09,27.58
2014-04-10,26.09
2014-04-11,25.790001
2014-04-14,25.43
2014-04-15,25.6
2014-04-16,26.0
2014-04-17,26.5
2014-04-21,26.434998999999998
2014-04-22,26.73
2014-04-23,26.540001
2014-04-24,26.33
2014-04-25,25.76
2014-04-28,25.65
2014-04-29,26.055
2014-04-30,26.09
2014-05-01,26.379998999999998
2014-05-02,26.469998999999998
2014-05-05,26.35
2014-05-06,25.719998999999998
2014-05-07,28.6
2014-05-08,28.370001000000002
2014-05-09,27.82
2014-05-12,29.24
2014-05-13,29.309998999999998
2014-05-14,28.77
2014-05-15,29.129998999999998
2014-05-16,29.52
2014-05-19,29.91
2014-05-20,29.52
2014-05-21,29.66
2014-05-22,30.85
2014-05-23,31.030001000000002
2014-05-27,31.700001
2014-05-28,32.59
2014-05-29,32.98
2014-05-30,33.110001000000004
2014-06-02,32.830002
2014-06-03,32.470001
2014-06-04,32.91
2014-06-05,33.349998
2014-06-06,33.16
2014-06-09,33.34
2014-06-10,32.950001
2014-06-11,32.41
2014-06-12,31.969998999999998
2014-06-13,32.709998999999996
2014-06-16,32.830002
2014-06-17,33.0
2014-06-18,32.919998
2014-06-19,33.419998
2014-06-20,33.5
2014-06-23,33.029999
2014-06-24,32.619999
2014-06-25,31.860001
2014-06-26,32.25
2014-06-27,32.200001
2014-06-30,32.529999
2014-07-01,32.66
2014-07-02,32.560001
2014-07-03,32.48
2014-07-07,32.41
2014-07-08,31.559998999999998
2014-07-09,31.610001
2014-07-10,31.370001000000002
2014-07-11,31.41
2014-07-14,31.82
2014-07-15,31.75
2014-07-16,32.5
2014-07-17,32.200001
2014-07-18,32.689999
2014-07-21,32.720001
2014-07-22,34.009997999999996
2014-07-23,33.439999
2014-07-24,33.77
2014-07-25,33.91
2014-07-28,34.59
2014-07-29,34.200001
2014-07-30,35.259997999999996
2014-07-31,34.169998
2014-08-01,29.299999
2014-08-04,30.469998999999998
2014-08-05,29.780001000000002
2014-08-06,30.02
2014-08-07,29.889999
2014-08-08,30.110001
2014-08-11,30.25
2014-08-12,30.639999
2014-08-13,31.16
2014-08-14,31.49
2014-08-15,31.59
2014-08-18,31.254998999999998
2014-08-19,31.424999
2014-08-20,31.355
2014-08-21,30.809998999999998
2014-08-22,31.07
2014-08-25,30.66
2014-08-26,30.98
2014-08-27,30.42
2014-08-28,30.4
2014-08-29,30.610001
2014-09-02,31.49
2014-09-03,30.84
2014-09-04,30.549999
2014-09-05,30.799999
2014-09-08,31.530001000000002
2014-09-09,29.440001000000002
2014-09-10,30.49
2014-09-11,30.855
2014-09-12,30.52
2014-09-15,29.610001
2014-09-16,30.91
2014-09-17,30.66
2014-09-18,30.764999
2014-09-19,30.01
2014-09-22,29.52
2014-09-23,29.33
2014-09-24,30.120001000000002
2014-09-25,29.110001
2014-09-26,29.195
2014-09-29,29.049999
2014-09-30,28.355
2014-10-01,27.530001000000002
2014-10-02,27.719998999999998
2014-10-03,27.959999
2014-10-06,27.559998999999998
2014-10-07,26.635
2014-10-08,26.530001000000002
2014-10-09,26.0
2014-10-10,24.705
2014-10-13,24.27
2014-10-14,24.49
2014-10-15,24.66
2014-10-16,24.809998999999998
2014-10-17,25.15
2014-10-20,25.09
2014-10-21,26.139999
2014-10-22,26.01
2014-10-23,26.870001000000002
2014-10-24,27.445
2014-10-27,27.610001
2014-10-28,27.945
2014-10-29,27.98
2014-10-30,29.26
2014-10-31,30.02
2014-11-03,30.059998999999998
2014-11-04,30.32
2014-11-05,30.235001
2014-11-06,30.49
2014-11-07,30.84
2014-11-10,30.459999
2014-11-11,28.809998999999998
2014-11-12,28.405001000000002
2014-11-13,28.43
2014-11-14,28.83
2014-11-17,28.17
2014-11-18,28.700001
2014-11-19,28.705
2014-11-20,28.92
2014-11-21,28.77
2014-11-24,29.469998999999998
2014-11-25,29.91
2014-11-26,30.559998999999998
2014-11-28,29.77
2014-12-01,29.32
2014-12-02,29.360001
2014-12-03,29.73
2014-12-04,29.0
2014-12-05,28.715
2014-12-08,28.610001
2014-12-09,28.809998999999998
2014-12-10,28.01
2014-12-11,28.030001000000002
2014-12-12,27.715
2014-12-15,27.344998999999998
2014-12-16,27.4
2014-12-17,28.139999
2014-12-18,29.049999
2014-12-19,29.459999
2014-12-22,29.780001000000002
2014-12-23,29.870001000000002
2014-12-24,30.17
2014-12-26,30.459999
2014-12-29,30.440001000000002
2014-12-30,30.43
2014-12-31,30.190001000000002
2015-01-02,30.25
2015-01-05,29.700001
2015-01-06,28.834999
2015-01-07,28.870001000000002
2015-01-08,29.200001
2015-01-09,27.719998999999998
2015-01-12,27.01
2015-01-13,27.68
2015-01-14,28.15
2015-01-15,27.82
2015-01-16,28.129998999999998
2015-01-20,27.860001
2015-01-21,28.08
2015-01-22,28.139999
2015-01-23,27.360001
2015-01-26,27.48
2015-01-27,27.059998999999998
2015-01-28,26.379998999999998
2015-01-29,26.84
2015-01-30,26.219998999999998
2015-02-02,26.440001000000002
2015-02-03,26.785
2015-02-04,26.584999
2015-02-05,26.98
2015-02-06,26.924999
2015-02-09,27.1
2015-02-10,26.6
2015-02-11,26.0
2015-02-12,26.275
2015-02-13,26.684998999999998
2015-02-17,26.459999
2015-02-18,27.809998999999998
2015-02-19,29.1
2015-02-20,28.59
2015-02-23,28.65
2015-02-24,29.004998999999998
2015-02-25,29.01
2015-02-26,29.17
2015-02-27,29.379998999999998
2015-03-02,29.809998999999998
2015-03-03,29.620001000000002
2015-03-04,29.219998999999998
2015-03-05,29.0
2015-03-06,28.540001
2015-03-09,28.695
2015-03-10,28.91
2015-03-11,29.780001000000002
2015-03-12,30.125
2015-03-13,29.795
2015-03-16,30.620001000000002
2015-03-17,30.57
2015-03-18,31.025
2015-03-19,31.15
2015-03-20,31.18
2015-03-23,30.945
2015-03-24,30.094998999999998
2015-03-25,28.635
2015-03-26,28.33
2015-03-27,28.325001
2015-03-30,29.08
2015-03-31,28.895
2015-04-01,29.030001000000002
2015-04-02,29.305
2015-04-06,29.530001000000002
2015-04-07,29.68
2015-04-08,29.450001
2015-04-09,29.52
2015-04-10,29.190001000000002
2015-04-13,28.785
2015-04-14,29.26
2015-04-15,29.74
2015-04-16,29.969998999999998
2015-04-17,29.82
2015-04-20,30.0
2015-04-21,30.16
2015-04-22,30.540001
2015-04-23,37.299999
2015-04-24,35.759997999999996
2015-04-27,34.98
2015-04-28,34.990002000000004
2015-04-29,34.68
2015-04-30,33.674999
2015-05-01,34.360001000000004
2015-05-04,34.32
2015-05-05,34.080002
2015-05-06,33.439999
2015-05-07,33.200001
2015-05-08,33.82
2015-05-11,34.005001
2015-05-12,33.799999
2015-05-13,33.700001
2015-05-14,33.595001
2015-05-15,33.950001
2015-05-18,33.810001
2015-05-19,33.639998999999996
2015-05-20,33.52
2015-05-21,33.325001
2015-05-22,33.189999
2015-05-26,32.814999
2015-05-27,33.095001
2015-05-28,32.98
2015-05-29,33.009997999999996
2015-06-01,32.669998
2015-06-02,33.18
2015-06-03,33.84
2015-06-04,33.82
2015-06-05,33.900002
2015-06-08,33.18
2015-06-09,32.834998999999996
2015-06-10,32.459998999999996
2015-06-11,32.145
2015-06-12,32.32
2015-06-15,32.16
2015-06-16,31.67
2015-06-17,31.809998999999998
2015-06-18,32.049999
2015-06-19,32.240002000000004
2015-06-22,32.615002000000004
2015-06-23,32.865002000000004
2015-06-24,32.395
2015-06-25,31.985001
2015-06-26,31.459999
2015-06-29,30.82
2015-06-30,30.6
2015-07-01,30.41
2015-07-02,30.809998999999998
2015-07-06,30.559998999999998
2015-07-07,30.565001000000002
2015-07-08,30.375
2015-07-09,30.299999
2015-07-10,30.85
2015-07-13,32.0
2015-07-14,31.65
2015-07-15,31.51
2015-07-16,31.219998999999998
2015-07-17,30.66
2015-07-20,30.25
2015-07-21,30.32
2015-07-22,30.15
2015-07-23,30.625
2015-07-24,30.52
2015-07-27,30.08
2015-07-28,30.219998999999998
2015-07-29,30.6
2015-07-30,30.48
2015-07-31,30.92
2015-08-03,30.32
2015-08-04,30.15
2015-08-05,29.200001
2015-08-06,27.889999
2015-08-07,27.66
2015-08-10,28.620001000000002
2015-08-11,27.92
2015-08-12,27.469998999999998
2015-08-13,27.629998999999998
2015-08-14,27.540001
2015-08-17,27.959999
2015-08-18,27.540001
2015-08-19,27.92
2015-08-20,26.92
2015-08-21,26.440001000000002
2015-08-24,25.32
2015-08-25,24.99
2015-08-26,25.66
2015-08-27,26.33
2015-08-28,26.82
2015-08-31,26.42
2015-09-01,25.6
2015-09-02,25.969998999999998
2015-09-03,26.1
2015-09-04,25.92
2015-09-08,26.73
2015-09-09,27.48
2015-09-10,27.799999
2015-09-11,27.459999
2015-09-14,27.469998999999998
2015-09-15,27.57
2015-09-16,27.84
2015-09-17,27.639999
2015-09-18,26.99
2015-09-21,26.870001000000002
2015-09-22,26.459999
2015-09-23,26.219998999999998
2015-09-24,26.18
2015-09-25,26.42
2015-09-28,25.91
2015-09-29,25.790001
2015-09-30,25.969998999999998
2015-10-01,26.030001000000002
2015-10-02,26.59
2015-10-05,27.4
2015-10-06,27.5
2015-10-07,27.629998999999998
2015-10-08,27.82
2015-10-09,28.379998999999998
2015-10-12,28.49
2015-10-13,28.09
2015-10-14,28.190001000000002
2015-10-15,28.559998999999998
2015-10-16,28.969998999999998
2015-10-19,28.73
2015-10-20,28.860001
2015-10-21,28.26
2015-10-22,29.030001000000002
2015-10-23,29.6
2015-10-26,29.1
2015-10-27,28.809998999999998
2015-10-28,29.74
2015-10-29,28.08
2015-10-30,28.26
2015-11-02,28.59
2015-11-03,28.01
2015-11-04,28.290001
2015-11-05,28.360001
2015-11-06,28.799999
2015-11-09,28.48
2015-11-10,28.719998999999998
2015-11-11,28.809998999999998
2015-11-12,27.809998999999998
2015-11-13,27.84
2015-11-16,28.370001000000002
2015-11-17,28.440001000000002
2015-11-18,29.07
2015-11-19,29.719998999999998
2015-11-20,30.389999
2015-11-23,30.5
2015-11-24,30.48
2015-11-25,30.52
2015-11-27,30.459999
2015-11-30,30.57
2015-12-01,31.110001
2015-12-02,32.27
2015-12-03,31.99
2015-12-04,32.669998
2015-12-07,32.009997999999996
2015-12-08,31.799999
2015-12-09,31.51
2015-12-10,31.51
2015-12-11,30.65
2015-12-14,30.52
2015-12-15,30.379998999999998
2015-12-16,30.200001
2015-12-17,29.860001
2015-12-18,29.280001000000002
2015-12-21,29.629998999999998
2015-12-22,29.610001
2015-12-23,29.41
2015-12-24,29.780001000000002
2015-12-28,29.940001000000002
2015-12-29,30.709999
2015-12-30,30.83
2015-12-31,30.57
2016-01-04,30.4
2016-01-05,30.52
2016-01-06,29.110001
2016-01-07,28.209999
2016-01-08,27.32
2016-01-11,26.790001
2016-01-12,27.120001000000002
2016-01-13,26.73
2016-01-14,28.01
2016-01-15,26.42
2016-01-19,26.040001
2016-01-20,26.469998999999998
2016-01-21,25.98
2016-01-22,26.84
2016-01-25,26.77
2016-01-26,27.42
2016-01-27,26.139999
2016-01-28,24.950001
2016-01-29,25.469998999999998
2016-02-01,25.6
2016-02-02,24.5
2016-02-03,23.73
2016-02-04,24.379998999999998
2016-02-05,23.57
2016-02-08,22.99
2016-02-09,23.1
2016-02-10,23.120001000000002
2016-02-11,22.85
2016-02-12,23.059998999999998
2016-02-16,23.74
2016-02-17,24.24
2016-02-18,21.33
2016-02-19,22.48
2016-02-22,22.9
2016-02-23,22.34
2016-02-24,22.870001000000002
2016-02-25,23.42
2016-02-26,23.67
2016-02-29,23.889999
2016-03-01,23.91
2016-03-02,24.049999
2016-03-03,23.549999
2016-03-04,24.07
2016-03-07,24.059998999999998
2016-03-08,23.18
2016-03-09,23.48
2016-03-10,23.200001
2016-03-11,23.709999
2016-03-14,22.48
2016-03-15,21.620001000000002
2016-03-16,22.299999
2016-03-17,22.42
2016-03-18,22.809998999999998
2016-03-21,22.68
2016-03-22,23.5
2016-03-23,23.120001000000002
2016-03-24,22.9
2016-03-28,22.98
2016-03-29,23.165001
2016-03-30,23.040001
2016-03-31,22.92
2016-04-01,22.74
2016-04-04,22.809998999999998
2016-04-05,22.129998999999998
2016-04-06,22.0
2016-04-07,21.530001000000002
2016-04-08,21.73
2016-04-11,21.620001000000002
2016-04-12,21.33
2016-04-13,22.049999
2016-04-14,22.5
2016-04-15,22.190001000000002
2016-04-18,22.09
2016-04-19,22.09
2016-04-20,22.120001000000002
2016-04-21,21.879998999999998
2016-04-22,22.33
2016-04-25,22.389999
2016-04-26,22.620001000000002
2016-04-27,22.700001
2016-04-28,22.59
2016-04-29,22.77
2016-05-02,23.200001
2016-05-03,23.16
2016-05-04,23.129998999999998
2016-05-05,23.76
2016-05-06,23.379998999999998
2016-05-09,23.389999
2016-05-10,23.42
2016-05-11,23.27
2016-05-12,22.809998999999998
2016-05-13,22.299999
2016-05-16,22.360001
2016-05-17,21.969998999999998
2016-05-18,21.98
2016-05-19,21.98
2016-05-20,22.23
2016-05-23,22.68
2016-05-24,23.219998999999998
2016-05-25,23.110001
2016-05-26,23.370001000000002
2016-05-27,23.549999
2016-05-31,24.1
2016-06-01,24.51
2016-06-02,24.57
2016-06-03,24.6
2016-06-06,24.280001000000002
2016-06-07,24.219998999999998
2016-06-08,24.200001
2016-06-09,24.049999
2016-06-10,23.59
2016-06-13,23.1
2016-06-14,22.75
2016-06-15,22.84
2016-06-16,23.059998999999998
2016-06-17,22.99
2016-06-20,22.85
2016-06-21,22.65
2016-06-22,22.559998999999998
2016-06-23,22.82
2016-06-24,21.459999
2016-06-27,20.299999
2016-06-28,20.370001000000002
2016-06-29,20.58
2016-06-30,20.959999
2016-07-01,21.27
2016-07-05,22.530001000000002
2016-07-06,22.799999
2016-07-07,23.42
2016-07-08,24.209999
2016-07-11,24.15
2016-07-12,24.559998999999998
2016-07-13,24.42
2016-07-14,24.639999
2016-07-15,24.91
2016-07-18,24.969998999999998
2016-07-19,25.1
2016-07-20,25.219998999999998
2016-07-21,24.940001000000002
2016-07-22,24.879998999999998
2016-07-25,24.790001
2016-07-26,24.950001
2016-07-27,24.35
2016-07-28,26.98
2016-07-29,27.24
2016-08-01,27.48
2016-08-02,26.870001000000002
2016-08-03,26.969998999999998
2016-08-04,26.93
2016-08-05,27.190001000000002
2016-08-08,27.200001
2016-08-09,27.26
2016-08-10,27.360001
2016-08-11,27.459999
2016-08-12,27.639999
2016-08-15,28.299999
2016-08-16,27.780001000000002
2016-08-17,27.15
2016-08-18,27.190001000000002
2016-08-19,27.059998999999998
2016-08-22,26.809998999999998
2016-08-23,26.99
2016-08-24,26.66
2016-08-25,26.860001
2016-08-26,27.139999
2016-08-29,27.950001
2016-08-30,28.059998999999998
2016-08-31,28.07
2016-09-01,28.26
2016-09-02,28.450001
2016-09-06,28.219998999999998
2016-09-07,28.23
2016-09-08,28.15
2016-09-09,26.73
2016-09-12,27.059998999999998
2016-09-13,27.35
2016-09-14,27.469998999999998
2016-09-15,28.34
2016-09-16,28.290001
2016-09-19,28.24
2016-09-20,28.49
2016-09-21,28.9
2016-09-22,29.32
2016-09-23,28.610001
2016-09-26,28.33
2016-09-27,28.41
2016-09-28,28.32
2016-09-29,28.370001000000002
2016-09-30,28.33
2016-10-03,27.9
2016-10-04,27.84
2016-10-05,27.809998999999998
2016-10-06,27.77
2016-10-07,29.65
2016-10-10,29.610001
2016-10-11,28.709999
2016-10-12,29.09
2016-10-13,28.57
2016-10-14,28.620001000000002
2016-10-17,28.59
2016-10-18,28.9
2016-10-19,29.120001000000002
2016-10-20,29.24
2016-10-21,29.209999
2016-10-24,29.719998999999998
2016-10-25,29.559998999999998
2016-10-26,29.530001000000002
2016-10-27,27.120001000000002
2016-10-28,27.07
2016-10-31,27.780001000000002
2016-11-01,27.26
2016-11-02,26.6
2016-11-03,26.209999
2016-11-04,26.02
2016-11-07,26.58
2016-11-08,27.01
2016-11-09,27.73
2016-11-10,28.18
2016-11-11,29.02
2016-11-14,28.870001000000002
2016-11-15,29.049999
2016-11-16,28.879998999999998
2016-11-17,29.290001
2016-11-18,29.17
2016-11-21,28.99
2016-11-22,29.040001
2016-11-23,29.370001000000002
2016-11-25,29.469998999999998
2016-11-28,29.139999
2016-11-29,29.299999
2016-11-30,28.690001000000002
2016-12-01,27.91
2016-12-02,28.059998999999998
2016-12-05,28.68
2016-12-06,28.879998999999998
2016-12-07,29.99
2016-12-08,30.379998999999998
2016-12-09,29.75
2016-12-12,29.5
2016-12-13,30.16
2016-12-14,30.41
2016-12-15,30.780001000000002
2016-12-16,30.879998999999998
2016-12-19,31.16
2016-12-20,31.34
2016-12-21,31.290001
2016-12-22,30.959999
2016-12-23,30.559998999999998
2016-12-27,30.860001
2016-12-28,29.92
2016-12-29,30.110001
2016-12-30,30.129998999999998
2017-01-03,30.110001
2017-01-04,31.290001
2017-01-05,30.950001
2017-01-06,30.67
2017-01-09,30.379998999999998
2017-01-10,30.16
2017-01-11,30.1
2017-01-12,29.190001000000002
2017-01-13,29.709999
2017-01-17,29.27
2017-01-18,29.26
2017-01-19,29.27
2017-01-20,29.33
2017-01-23,29.18
2017-01-24,29.25
2017-01-25,29.719998999999998
2017-01-26,29.360001
2017-01-27,29.530001000000002
2017-01-30,28.719998999999998
2017-01-31,28.58
2017-02-01,29.190001000000002
2017-02-02,28.76
2017-02-03,28.790001
2017-02-06,28.610001
