Date,SHLDQ
2003-11-21,21.55596
2003-11-24,22.642815
2003-11-25,22.635267000000002
2003-11-26,21.888054
2003-11-28,22.974911
2003-12-01,24.688215
2003-12-02,24.590097
2003-12-03,24.710859
2003-12-04,23.624004
2003-12-05,22.189958999999998
2003-12-08,20.650248
2003-12-09,19.812464000000002
2003-12-10,19.555845
2003-12-11,19.019964
2003-12-12,18.869013
2003-12-15,18.114252
2003-12-16,18.801085
2003-12-17,19.170918
2003-12-18,20.333248
2003-12-19,20.340795999999997
2003-12-22,19.970963
2003-12-23,19.06525
2003-12-24,18.642584
2003-12-26,17.736872
2003-12-29,17.661396
2003-12-30,17.593467999999998
2003-12-31,18.076513000000002
2004-01-02,17.359491000000002
2004-01-05,21.978626000000002
2004-01-06,22.642815
2004-01-07,22.001268
2004-01-08,22.899433
2004-01-09,22.793768
2004-01-12,23.216433
2004-01-13,22.680553
2004-01-14,22.642815
2004-01-15,22.182411
2004-01-16,22.552244
2004-01-20,22.303173
2004-01-21,22.831505
2004-01-22,22.265434
2004-01-23,22.378649
2004-01-26,21.872958999999998
2004-01-27,21.774841000000002
2004-01-28,21.208771
2004-01-29,21.133295
2004-01-30,20.876676999999997
2004-02-02,20.733271
2004-02-03,20.099272
2004-02-04,20.016249
2004-02-05,20.137010999999998
2004-02-06,21.737103
2004-02-09,21.737103
2004-02-10,21.676722
2004-02-11,22.620173
2004-02-12,22.416388
2004-02-13,21.684269
2004-02-17,22.567339
2004-02-18,23.110767000000003
2004-02-19,22.650362
2004-02-20,22.718292
2004-02-23,22.665459
2004-02-24,21.925793
2004-02-25,21.691816
2004-02-26,21.888054
2004-02-27,22.642815
2004-03-01,22.688101
2004-03-02,23.359838
2004-03-03,24.665573000000002
2004-03-04,24.831621
2004-03-05,24.537264
2004-03-08,24.869358
2004-03-09,25.888285
2004-03-10,26.363784999999996
2004-03-11,25.888285
2004-03-12,25.714691000000002
2004-03-15,25.042953
2004-03-16,25.526001
2004-03-17,26.175095000000002
2004-03-18,27.971424
2004-03-19,28.779018
2004-03-22,28.273328999999997
2004-03-23,27.699710999999997
2004-03-24,27.926138
2004-03-25,28.658257
2004-03-26,29.171494
2004-03-29,30.19042
2004-03-30,31.579179999999997
2004-03-31,31.307467
2004-04-01,31.503704
2004-04-02,34.907672999999996
2004-04-05,34.832198999999996
2004-04-06,34.288769
2004-04-07,34.168007
2004-04-08,33.964222
2004-04-12,33.971771000000004
2004-04-13,33.398151
2004-04-14,32.213177
2004-04-15,32.4547
2004-04-16,33.677414
2004-04-19,34.98315
2004-04-20,34.915222
2004-04-21,34.228390000000005
2004-04-22,35.126553
2004-04-23,35.436005
2004-04-26,34.847294
2004-04-27,34.711437
2004-04-28,34.084984000000006
2004-04-29,33.141533
2004-04-30,33.684963
2004-05-03,32.545273
2004-05-04,33.156628000000005
2004-05-05,33.43589
2004-05-06,32.907558
2004-05-07,32.099964
2004-05-10,31.752775
2004-05-11,32.583012
2004-05-12,32.530178
2004-05-13,32.583012
2004-05-14,33.43589
2004-05-17,36.696457
2004-05-18,36.824764
2004-05-19,36.620979
2004-05-20,36.379456
2004-05-21,37.066288
2004-05-24,38.492785999999995
2004-05-25,38.636189
2004-05-26,38.621094
2004-05-27,38.492785999999995
2004-05-28,39.519259999999996
2004-06-01,40.591019
2004-06-02,41.398613
2004-06-03,41.406162
2004-06-04,47.195175
2004-06-07,46.795151000000004
2004-06-08,50.063263
2004-06-09,49.844383
2004-06-10,49.180195
2004-06-14,47.172531
2004-06-15,48.138626
2004-06-16,49.361336
2004-06-17,49.859478
2004-06-18,52.221878000000004
2004-06-21,52.191689000000004
2004-06-22,51.942619
2004-06-23,53.112494999999996
2004-06-24,53.640831000000006
2004-06-25,55.716418999999995
2004-06-28,54.063495999999994
2004-06-29,51.489761
2004-06-30,54.191803
2004-07-01,56.403252
2004-07-02,58.607155000000006
2004-07-06,61.62619399999999
2004-07-07,59.256248
2004-07-08,57.980701
2004-07-09,57.96560699999999
2004-07-12,58.720367
2004-07-13,59.263794
2004-07-14,61.263912
2004-07-15,59.807224
2004-07-16,58.161846
2004-07-19,55.927753
2004-07-20,57.807106000000005
2004-07-21,56.048515
2004-07-22,52.395472999999996
2004-07-23,49.753811
2004-07-26,48.365055
2004-07-27,55.278659999999995
2004-07-28,55.995681999999995
2004-07-29,56.976870999999996
2004-07-30,58.44110500000001
2004-08-02,56.63723
2004-08-03,55.089969999999994
2004-08-04,53.255901
2004-08-05,50.968979
2004-08-06,50.516121000000005
2004-08-09,51.029358
2004-08-10,48.606575
2004-08-11,49.097172
2004-08-12,49.640598
2004-08-13,48.983955
2004-08-16,57.399536
2004-08-17,56.735347999999995
2004-08-18,59.444939
2004-08-19,58.033535
2004-08-20,57.776917000000005
2004-08-23,57.701443000000005
2004-08-24,58.244868999999994
2004-08-25,58.410915
2004-08-26,57.64860899999999
2004-08-27,58.267509
2004-08-30,57.407084999999995
2004-08-31,57.82975
2004-09-01,58.81094
2004-09-02,59.920437
2004-09-03,61.950741
2004-09-07,63.475356999999995
2004-09-08,61.57336
2004-09-09,61.128052000000004
2004-09-10,62.471527
2004-09-13,64.411263
2004-09-14,67.173683
2004-09-15,66.456665
2004-09-16,66.622711
2004-09-17,66.230232
2004-09-20,64.833931
2004-09-21,65.135834
2004-09-22,63.890476
2004-09-23,64.599953
2004-09-24,65.135834
2004-09-27,64.577309
2004-09-28,64.796188
2004-09-29,66.46421099999999
2004-09-30,66.018898
2004-10-01,66.46421099999999
2004-10-04,68.328468
2004-10-05,67.32463800000001
2004-10-06,65.830208
2004-10-07,66.230232
2004-10-08,65.656616
2004-10-11,66.532135
2004-10-12,65.64907099999999
2004-10-13,65.852852
2004-10-14,64.999977
2004-10-15,65.44528199999999
2004-10-18,68.69830300000001
2004-10-19,67.196327
2004-10-20,68.16242199999999
2004-10-21,68.713394
2004-10-22,67.45295
2004-10-25,68.139778
2004-10-26,68.924728
2004-10-27,69.543633
2004-10-28,69.57382199999999
2004-10-29,69.46815500000001
2004-11-01,69.41532099999999
2004-11-02,68.796417
2004-11-03,69.128517
2004-11-04,68.924728
2004-11-05,71.72489200000001
2004-11-08,72.011703
2004-11-09,72.766464
2004-11-10,74.789215
2004-11-11,77.06105
2004-11-12,79.997063
2004-11-15,77.53654499999999
2004-11-16,76.396858
2004-11-17,82.268898
2004-11-18,78.27621500000001
2004-11-19,79.242302
2004-11-22,73.755196
2004-11-23,78.721519
2004-11-24,79.453636
2004-11-26,81.05373399999999
2004-11-29,76.99311800000001
2004-11-30,77.612022
2004-12-01,78.532829
2004-12-02,78.434715
2004-12-03,78.464905
2004-12-06,78.653595
2004-12-07,76.35157
2004-12-08,76.298737
2004-12-09,78.291306
2004-12-10,78.102615
2004-12-13,77.702591
2004-12-14,78.351685
2004-12-15,77.944115
2004-12-16,76.434593
2004-12-17,75.687386
2004-12-20,74.268433
2004-12-21,75.815697
2004-12-22,76.57045
2004-12-23,75.69493100000001
2004-12-27,75.56662
2004-12-28,75.36283900000001
2004-12-29,75.430763
2004-12-30,74.993004
2004-12-31,74.68355600000001
2005-01-03,75.551529
2005-01-04,75.740219
2005-01-05,72.887222
2005-01-06,71.16636700000001
2005-01-07,70.728607
2005-01-10,69.41532099999999
2005-01-11,70.52481800000001
2005-01-12,71.77018000000001
2005-01-13,70.826729
2005-01-14,71.747536
2005-01-18,71.098442
2005-01-19,70.238014
2005-01-20,69.724777
2005-01-21,69.188896
2005-01-24,65.211311
2005-01-25,66.622711
2005-01-26,68.177513
2005-01-27,71.21165500000001
2005-01-28,70.902199
2005-01-31,71.083344
2005-02-01,71.03050999999999
2005-02-02,72.894768
2005-02-03,75.476051
2005-02-04,78.442261
2005-02-07,77.113884
2005-02-08,77.257286
2005-02-09,76.28364599999999
2005-02-10,75.264717
2005-02-11,77.755424
2005-02-14,77.204453
2005-02-15,77.71769
2005-02-16,76.766693
2005-02-17,75.868523
2005-02-18,75.634552
2005-02-22,72.638153
2005-02-23,73.22686800000001
2005-02-24,73.54386099999999
2005-02-25,72.97024499999999
2005-02-28,73.566505
2005-03-01,74.834503
2005-03-02,76.691216
2005-03-03,76.978027
2005-03-04,79.257401
2005-03-07,82.970825
2005-03-08,82.450035
2005-03-09,84.276558
2005-03-10,84.616203
2005-03-11,95.854584
2005-03-14,97.175415
2005-03-15,98.632103
2005-03-16,95.19794499999999
2005-03-17,94.05070500000001
2005-03-18,94.48846400000001
2005-03-21,97.16787
2005-03-22,95.96779599999999
2005-03-23,94.216751
2005-03-24,100.020859
2005-03-28,98.95665
2005-03-29,97.816963
2005-03-30,98.118866
2005-03-31,100.511459
2005-04-01,102.187027
2005-04-04,109.666702
2005-04-05,107.613754
2005-04-06,104.47395300000001
2005-04-07,104.707924
2005-04-08,107.22882800000001
2005-04-11,110.919601
2005-04-12,111.236603
2005-04-13,110.368629
2005-04-14,105.945732
2005-04-15,101.824738
2005-04-18,102.451195
2005-04-19,105.198517
2005-04-20,100.57938399999999
2005-04-21,103.809761
2005-04-22,98.896271
2005-04-25,101.711525
2005-04-26,104.322998
2005-04-27,101.402077
2005-04-28,101.802094
2005-04-29,102.073814
2005-05-02,102.209671
2005-05-03,105.13813799999998
2005-05-04,105.689117
2005-05-05,107.50808700000002
2005-05-06,109.213844
2005-05-09,110.096916
2005-05-10,106.26273300000001
2005-05-11,107.689232
2005-05-12,104.48904399999999
2005-05-13,103.50030500000001
2005-05-16,103.772018
2005-05-17,102.692711
2005-05-18,108.12699099999999
2005-05-19,108.013779
2005-05-20,107.802444
2005-05-23,111.855507
2005-05-24,112.93481399999999
2005-05-25,111.666817
2005-05-26,111.319626
2005-05-27,112.61026799999999
2005-05-31,110.57996399999999
2005-06-01,111.81777199999999
2005-06-02,118.135117
2005-06-03,116.293503
2005-06-06,116.919952
2005-06-07,106.79861499999998
2005-06-08,105.42495
2005-06-09,105.968376
2005-06-10,103.402191
2005-06-13,101.590767
2005-06-14,104.730568
2005-06-15,111.28943600000001
2005-06-16,114.233002
2005-06-17,113.410316
2005-06-20,117.312424
2005-06-21,116.044426
2005-06-22,115.44816599999999
2005-06-23,113.25936100000001
2005-06-24,111.71965
2005-06-27,111.508316
2005-06-28,116.263306
2005-06-29,113.991478
2005-06-30,113.115959
2005-07-01,114.534904
2005-07-05,116.127449
2005-07-06,113.478241
2005-07-07,113.25936100000001
2005-07-08,114.791527
2005-07-11,117.146378
2005-07-12,118.78421000000002
2005-07-13,119.335182
2005-07-14,119.365372
2005-07-15,118.86723300000001
2005-07-18,120.059753
2005-07-19,119.59935
2005-07-20,123.10898600000002
2005-07-21,120.323921
2005-07-22,120.474869
2005-07-25,119.584251
2005-07-26,116.904854
2005-07-27,118.580421
2005-07-28,118.112473
2005-07-29,116.685974
2005-08-01,115.576477
2005-08-02,116.987877
2005-08-03,114.90473899999999
2005-08-04,112.37628899999999
2005-08-05,110.625244
2005-08-08,107.36468500000001
2005-08-09,107.90811200000002
2005-08-10,108.02887
2005-08-11,107.900558
2005-08-12,110.134651
2005-08-15,109.35724599999999
2005-08-16,103.522949
2005-08-17,103.772018
2005-08-18,104.730568
2005-08-19,101.998337
2005-08-22,103.024811
2005-08-23,105.60608700000002
2005-08-24,103.862595
2005-08-25,104.209785
2005-08-26,102.292694
2005-08-29,104.33054399999999
2005-08-30,102.104004
2005-08-31,102.541763
2005-09-01,100.134079
2005-09-02,99.349129
2005-09-06,100.549194
2005-09-07,101.779457
2005-09-08,96.465942
2005-09-09,100.186913
2005-09-12,98.971748
2005-09-13,98.307556
2005-09-14,97.265984
2005-09-15,95.341347
2005-09-16,93.763901
2005-09-19,90.548615
2005-09-20,90.239166
2005-09-21,86.910675
2005-09-22,92.012856
2005-09-23,91.32601899999999
2005-09-26,91.74114200000001
2005-09-27,91.718498
2005-09-28,91.092049
2005-09-29,92.843094
2005-09-30,93.91484799999999
2005-10-03,94.42054
2005-10-04,94.503563
2005-10-05,93.15254200000001
2005-10-06,89.869331
2005-10-07,90.948639
2005-10-10,88.986267
2005-10-11,89.408928
2005-10-12,87.514481
2005-10-13,87.95224
2005-10-14,87.303146
2005-10-17,91.809067
2005-10-18,89.657997
2005-10-19,93.167641
2005-10-20,91.416595
2005-10-21,91.88454399999999
2005-10-24,94.397896
2005-10-25,91.960022
2005-10-26,91.907188
2005-10-27,87.189934
2005-10-28,88.646622
2005-10-31,90.759949
2005-11-01,89.265526
2005-11-02,92.737427
2005-11-03,92.692139
2005-11-04,93.59030200000001
2005-11-07,93.62804399999999
2005-11-08,90.133499
2005-11-09,89.461761
2005-11-10,89.273071
2005-11-11,86.646507
2005-11-14,85.680412
2005-11-15,87.401268
2005-11-16,88.080551
2005-11-17,90.193878
2005-11-18,90.14859799999999
2005-11-21,90.68447900000001
2005-11-22,91.89964300000001
2005-11-23,91.45433
2005-11-25,89.92971800000001
2005-11-28,88.156029
2005-11-29,88.53340899999999
2005-11-30,86.880486
2005-12-01,87.038979
2005-12-02,90.193878
2005-12-05,88.08809699999999
2005-12-06,92.81289699999999
2005-12-07,91.7034
2005-12-08,91.922279
2005-12-09,93.43180100000001
2005-12-12,93.846924
2005-12-13,93.786537
2005-12-14,93.39406600000001
2005-12-15,92.375137
2005-12-16,90.382568
2005-12-19,89.59761800000001
2005-12-20,89.212692
2005-12-21,89.378738
2005-12-22,89.031548
2005-12-23,90.4505
2005-12-27,90.533524
2005-12-28,89.348549
2005-12-29,88.156029
2005-12-30,87.197479
2006-01-03,88.367363
2006-01-04,87.55976899999999
2006-01-05,88.986267
2006-01-06,90.163689
2006-01-09,92.609116
2006-01-10,94.412994
2006-01-11,94.126183
2006-01-12,93.19783000000001
2006-01-13,92.89591999999999
2006-01-17,92.073235
2006-01-18,92.654404
2006-01-19,93.024231
2006-01-20,91.144882
2006-01-23,91.522263
2006-01-24,91.854355
2006-01-25,92.54118299999999
2006-01-26,92.28456899999999
2006-01-27,92.978951
2006-01-30,91.658119
2006-01-31,91.13732900000001
2006-02-01,90.435402
2006-02-02,91.40149699999999
2006-02-03,90.14859799999999
2006-02-06,88.797577
2006-02-07,88.28434
2006-02-08,89.59761800000001
2006-02-09,88.601334
2006-02-10,89.733475
2006-02-13,90.02783199999999
2006-02-14,91.967567
2006-02-15,92.79780600000001
2006-02-16,93.092163
2006-02-17,92.50344799999999
2006-02-21,90.805237
2006-02-22,90.390121
2006-02-23,90.624092
2006-02-24,90.820335
2006-02-27,92.495903
2006-02-28,90.910904
2006-03-01,91.658119
2006-03-02,91.476974
2006-03-03,90.94109300000001
2006-03-06,90.609001
2006-03-07,89.94480899999999
2006-03-08,89.43911700000001
2006-03-09,87.967339
2006-03-10,89.235336
2006-03-13,89.08438100000001
2006-03-14,88.510765
2006-03-15,99.847267
2006-03-16,104.48904399999999
2006-03-17,101.817192
2006-03-20,100.186913
2006-03-21,98.843437
2006-03-22,99.832169
2006-03-23,99.06231700000001
2006-03-24,100.345413
2006-03-27,98.850983
2006-03-28,99.16798399999999
2006-03-29,99.907646
2006-03-30,98.850983
2006-03-31,99.500076
2006-04-03,98.609459
2006-04-04,99.386864
2006-04-05,104.05883
2006-04-06,103.84749599999999
2006-04-07,103.97580699999999
2006-04-10,104.390923
2006-04-11,105.70420800000001
2006-04-12,105.13813799999998
2006-04-13,105.024925
2006-04-17,102.8965
2006-04-18,105.915543
2006-04-19,106.006111
2006-04-20,105.69666299999999
2006-04-21,105.711754
2006-04-24,106.919373
2006-04-25,107.43261000000001
2006-04-26,109.13836699999999
2006-04-27,110.232773
2006-04-28,108.45153799999999
2006-05-01,107.91565700000001
2006-05-02,106.57973500000001
2006-05-03,107.387321
2006-05-04,109.11573
2006-05-05,111.34981499999999
2006-05-08,110.625244
2006-05-09,109.764824
2006-05-10,109.78746000000001
2006-05-11,106.247635
2006-05-12,105.20607
2006-05-15,105.568352
2006-05-16,106.25518799999999
2006-05-17,104.126762
2006-05-18,117.629425
2006-05-19,122.188179
2006-05-22,119.516327
2006-05-23,118.655899
2006-05-24,116.53501899999999
2006-05-25,117.787926
2006-05-26,117.169022
2006-05-30,115.221741
2006-05-31,114.62548100000001
2006-06-01,121.357941
2006-06-02,119.77294199999999
2006-06-05,120.33901200000001
2006-06-06,121.91646599999999
2006-06-07,123.373154
2006-06-08,123.924126
2006-06-09,123.49391200000001
2006-06-12,120.399399
2006-06-13,115.17645300000001
2006-06-14,116.874664
2006-06-15,118.535141
2006-06-16,117.191666
2006-06-19,114.50471499999999
2006-06-20,114.34621399999999
2006-06-21,115.561378
2006-06-22,114.821716
2006-06-23,114.044312
2006-06-26,116.16519199999999
2006-06-27,113.455597
2006-06-28,115.591568
2006-06-29,119.20687099999999
2006-06-30,117.21431000000001
2006-07-03,118.39173100000001
2006-07-05,115.780258
2006-07-06,116.829376
2006-07-07,115.327408
2006-07-10,115.319855
2006-07-11,118.082283
2006-07-12,111.983818
2006-07-13,108.700607
2006-07-14,106.87408400000001
2006-07-17,106.911827
2006-07-18,105.892899
2006-07-19,107.545822
2006-07-20,105.326828
2006-07-21,103.070091
2006-07-24,105.749496
2006-07-25,106.300468
2006-07-26,101.787003
2006-07-27,101.877571
2006-07-28,104.255066
2006-07-31,103.59088100000001
2006-08-01,103.756927
2006-08-02,104.602257
2006-08-03,107.67413300000001
2006-08-04,107.73451200000001
2006-08-07,106.09668700000002
2006-08-08,105.62118500000001
2006-08-09,104.806046
2006-08-10,106.42123400000001
2006-08-11,106.71559099999999
2006-08-14,107.74961100000002
2006-08-15,110.34598500000001
2006-08-16,113.214073
2006-08-17,106.64011399999998
2006-08-18,107.18354
2006-08-21,106.94956200000001
2006-08-22,106.934471
2006-08-23,107.477898
2006-08-24,108.69306200000001
2006-08-25,108.179825
2006-08-28,108.79872900000001
2006-08-29,109.100632
2006-08-30,108.753441
2006-08-31,108.76853899999999
2006-09-01,109.94596100000001
2006-09-05,114.572647
2006-09-06,111.968719
2006-09-07,113.72731
2006-09-08,114.34621399999999
2006-09-11,113.87826499999998
2006-09-12,117.62188
2006-09-13,119.59180500000001
2006-09-14,120.09748799999998
2006-09-15,119.25970500000001
2006-09-18,120.754135
2006-09-19,121.29756200000001
2006-09-20,122.376869
2006-09-21,122.09761
2006-09-22,121.41832
2006-09-25,121.22963
2006-09-26,120.89753700000001
2006-09-27,120.57298999999999
2006-09-28,121.048492
2006-09-29,119.32009099999999
2006-10-02,118.791756
2006-10-03,120.50506599999999
2006-10-04,123.48636599999999
2006-10-05,123.35805500000001
2006-10-06,123.471268
2006-10-09,124.626053
2006-10-10,127.773407
2006-10-11,126.754478
2006-10-12,129.192352
2006-10-13,130.249023
2006-10-16,127.343193
2006-10-17,127.69038400000001
2006-10-18,129.116882
2006-10-19,128.965927
2006-10-20,131.901947
2006-10-23,135.955017
2006-10-24,134.392654
2006-10-25,132.70953400000002
2006-10-26,136.89846799999998
2006-10-27,133.53978
2006-10-30,133.51713600000002
2006-10-31,131.68306
2006-11-01,130.649048
2006-11-02,128.437592
2006-11-03,128.188522
2006-11-06,130.68678300000002
2006-11-07,130.37733500000002
2006-11-08,131.328323
2006-11-09,131.932144
2006-11-10,133.57751499999998
2006-11-13,133.36618
2006-11-14,134.77758799999998
2006-11-15,135.215347
2006-11-16,127.75076299999999
2006-11-17,130.558472
2006-11-20,129.562195
2006-11-21,130.082977
2006-11-22,133.660538
2006-11-24,133.17748999999998
2006-11-27,129.456528
2006-11-28,128.301743
2006-11-29,130.00749199999998
2006-11-30,129.464066
2006-12-01,128.40741
2006-12-04,130.68678300000002
2006-12-05,132.158569
2006-12-06,132.030258
2006-12-07,131.517014
2006-12-08,131.403809
2006-12-11,132.943512
2006-12-12,132.22648600000002
2006-12-13,131.350967
2006-12-14,132.79255700000002
2006-12-15,132.151016
2006-12-18,129.69804399999998
2006-12-19,129.40368700000002
2006-12-20,128.694214
2006-12-21,126.74693300000001
2006-12-22,126.603531
2006-12-26,125.76574699999999
2006-12-27,127.10921499999999
2006-12-28,126.79976699999999
2006-12-29,126.74693300000001
2007-01-03,126.25634
2007-01-04,126.045006
2007-01-05,125.320435
2007-01-08,124.784554
2007-01-09,125.46383700000001
2007-01-10,129.88673400000002
2007-01-11,131.69061299999998
2007-01-12,134.18132
2007-01-16,135.154968
2007-01-17,133.90206899999998
2007-01-18,134.37001
2007-01-19,135.49461399999998
2007-01-22,133.788849
2007-01-23,134.022827
2007-01-24,135.283279
2007-01-25,132.475571
2007-01-26,132.203857
2007-01-29,133.245422
2007-01-30,132.52084399999998
2007-01-31,133.328445
2007-02-01,133.554871
2007-02-02,133.69073500000002
2007-02-05,135.758774
2007-02-06,134.385101
2007-02-07,135.947464
2007-02-08,136.468246
2007-02-09,136.966385
2007-02-12,136.89846799999998
2007-02-13,137.328674
2007-02-14,138.604218
2007-02-15,140.468475
2007-02-16,141.336456
2007-02-20,142.71011399999998
2007-02-21,142.483688
2007-02-22,143.381851
2007-02-23,141.630814
2007-02-26,140.8685
2007-02-27,134.754944
2007-02-28,136.045578
2007-03-01,132.89068600000002
2007-03-02,133.668091
2007-03-05,134.317184
2007-03-06,135.871994
2007-03-07,136.151245
2007-03-08,135.70593300000002
2007-03-09,136.20408600000002
2007-03-12,136.28710900000002
2007-03-13,133.20768700000002
2007-03-14,131.388702
2007-03-15,131.524567
2007-03-16,130.996231
2007-03-19,133.154846
2007-03-20,132.679352
2007-03-21,135.22288500000002
2007-03-22,135.93991100000002
2007-03-23,137.358871
2007-03-26,138.543839
2007-03-27,136.777695
2007-03-28,135.864441
2007-03-29,136.762604
2007-03-30,135.977646
2007-04-02,136.72486899999998
2007-04-03,138.521194
2007-04-04,138.664597
2007-04-05,139.291046
2007-04-09,141.064743
2007-04-10,143.608276
2007-04-11,141.600616
2007-04-12,142.272354
2007-04-13,141.306259
2007-04-16,143.042206
2007-04-17,145.668777
2007-04-18,143.11013799999998
2007-04-19,142.589355
2007-04-20,143.268646
2007-04-23,142.717667
2007-04-24,141.74401899999998
2007-04-25,143.230896
2007-04-26,142.80069
2007-04-27,144.861191
2007-04-30,144.091324
2007-05-01,143.291275
2007-05-02,142.370468
2007-05-03,142.136505
2007-05-04,135.675751
2007-05-07,135.18515
2007-05-08,134.581345
2007-05-09,133.97753899999998
2007-05-10,132.852951
2007-05-11,134.317184
2007-05-14,133.41902199999998
2007-05-15,133.59260600000002
2007-05-16,134.709656
2007-05-17,134.860611
2007-05-18,135.766327
2007-05-21,135.54744
2007-05-22,134.815323
2007-05-23,135.351196
2007-05-24,135.056839
2007-05-25,135.419128
2007-05-29,135.962555
2007-05-30,138.30986000000001
2007-05-31,135.871994
2007-06-01,136.18898000000002
2007-06-04,135.743683
2007-06-05,134.649277
2007-06-06,134.030365
2007-06-07,132.037796
2007-06-08,133.89451599999998
2007-06-11,133.049179
2007-06-12,131.562302
2007-06-13,132.075546
2007-06-14,132.037796
2007-06-15,132.067993
2007-06-18,132.43782
2007-06-19,130.36978100000002
2007-06-20,129.909378
2007-06-21,129.848999
2007-06-22,128.5961
2007-06-25,127.562073
2007-06-26,127.20733600000001
2007-06-27,126.8526
2007-06-28,127.19979099999999
2007-06-29,127.931908
2007-07-02,127.85643
2007-07-03,127.57717099999999
2007-07-05,127.08657099999999
2007-07-06,131.373611
2007-07-09,129.373505
2007-07-10,116.391617
2007-07-11,116.957687
2007-07-12,117.05580900000001
2007-07-13,118.799301
2007-07-16,117.523758
2007-07-17,117.116188
2007-07-18,115.61421200000001
2007-07-19,116.135002
2007-07-20,115.734978
2007-07-23,112.980103
2007-07-24,112.587624
2007-07-25,111.90834
2007-07-26,107.20618400000001
2007-07-27,102.798378
2007-07-30,104.941902
2007-07-31,103.24369
2007-08-01,103.83240500000001
2007-08-02,103.039902
2007-08-03,99.311386
2007-08-06,101.205833
2007-08-07,100.42088299999999
2007-08-08,101.26621999999999
2007-08-09,98.04338800000001
2007-08-10,100.458626
2007-08-13,106.081589
2007-08-14,103.779572
2007-08-15,101.303955
2007-08-16,100.96431
2007-08-17,103.583336
2007-08-20,105.27399399999999
2007-08-21,106.60992399999999
2007-08-22,108.40625
2007-08-23,106.74578100000001
2007-08-24,110.293152
2007-08-27,108.338326
2007-08-28,105.840065
