Date,VRTV
2015-12-23,39.330002
2015-12-24,39.330002
2015-12-28,38.59
2015-12-29,38.84
2015-12-30,38.639998999999996
2015-12-31,36.220001
2016-01-04,36.5
2016-01-05,35.75
2016-01-06,36.389998999999996
2016-01-07,34.950001
2016-01-08,33.080002
2016-01-11,32.560001
2016-01-12,32.529999
2016-01-13,32.18
2016-01-14,33.669998
2016-01-15,32.02
2016-01-19,30.190001000000002
2016-01-20,30.889999
2016-01-21,30.040001
2016-01-22,30.309998999999998
2016-01-25,28.620001000000002
2016-01-26,29.76
2016-01-27,29.0
2016-01-28,28.85
2016-01-29,30.85
2016-02-01,30.18
2016-02-02,29.639999
2016-02-03,30.07
2016-02-04,30.91
2016-02-05,30.42
2016-02-08,29.18
2016-02-09,29.35
2016-02-10,28.610001
2016-02-11,28.0
2016-02-12,28.709999
2016-02-16,29.67
2016-02-17,31.110001
2016-02-18,31.18
2016-02-19,31.08
2016-02-22,31.26
2016-02-23,30.67
2016-02-24,31.59
2016-02-25,31.93
2016-02-26,31.68
2016-02-29,31.940001000000002
2016-03-01,32.740002000000004
2016-03-02,34.099998
2016-03-03,35.549999
2016-03-04,35.27
2016-03-07,36.139998999999996
2016-03-08,34.759997999999996
2016-03-09,34.91
2016-03-10,34.779999
2016-03-11,35.759997999999996
2016-03-14,35.330002
2016-03-15,32.360001000000004
2016-03-16,32.48
2016-03-17,37.23
2016-03-18,38.759997999999996
2016-03-21,37.759997999999996
2016-03-22,37.75
2016-03-23,37.740002000000004
2016-03-24,38.009997999999996
2016-03-28,38.119999
2016-03-29,38.009997999999996
2016-03-30,38.209998999999996
2016-03-31,37.259997999999996
2016-04-01,37.93
2016-04-04,37.900002
2016-04-05,37.130001
2016-04-06,37.98
2016-04-07,37.040001000000004
2016-04-08,38.189999
2016-04-11,36.990002000000004
2016-04-12,37.23
2016-04-13,38.099998
2016-04-14,37.75
2016-04-15,39.490002000000004
2016-04-18,39.389998999999996
2016-04-19,40.119999
2016-04-20,41.299999
2016-04-21,40.119999
2016-04-22,40.560001
2016-04-25,40.0
2016-04-26,41.330002
2016-04-27,41.439999
2016-04-28,41.009997999999996
2016-04-29,41.02
2016-05-02,41.209998999999996
2016-05-03,39.91
2016-05-04,39.619999
2016-05-05,39.299999
2016-05-06,39.759997999999996
2016-05-09,40.860001000000004
2016-05-10,37.419998
2016-05-11,36.59
2016-05-12,37.130001
2016-05-13,37.099998
2016-05-16,36.509997999999996
2016-05-17,36.630001
2016-05-18,36.689999
2016-05-19,34.869999
2016-05-20,36.5
2016-05-23,36.77
2016-05-24,38.09
2016-05-25,38.779999
2016-05-26,39.540001000000004
2016-05-27,38.950001
2016-05-31,38.880001
2016-06-01,39.57
2016-06-02,40.470001
2016-06-03,39.049999
2016-06-06,40.009997999999996
2016-06-07,41.029999
2016-06-08,41.639998999999996
2016-06-09,40.900002
2016-06-10,40.389998999999996
2016-06-13,39.849998
2016-06-14,39.75
2016-06-15,39.200001
2016-06-16,39.630001
2016-06-17,39.09
2016-06-20,39.549999
2016-06-21,39.0
2016-06-22,38.900002
2016-06-23,39.889998999999996
2016-06-24,35.700001
2016-06-27,35.209998999999996
2016-06-28,35.759997999999996
2016-06-29,36.389998999999996
2016-06-30,37.580002
2016-07-01,38.639998999999996
2016-07-05,38.68
2016-07-06,40.610001000000004
2016-07-07,39.689999
2016-07-08,40.09
2016-07-11,40.040001000000004
2016-07-12,41.0
2016-07-13,41.110001000000004
2016-07-14,41.669998
2016-07-15,42.119999
2016-07-18,42.610001000000004
2016-07-19,42.450001
2016-07-20,42.790001000000004
2016-07-21,41.889998999999996
2016-07-22,41.900002
2016-07-25,41.349998
2016-07-26,42.470001
2016-07-27,42.200001
2016-07-28,42.450001
2016-07-29,42.220001
2016-08-01,41.93
2016-08-02,41.66
2016-08-03,41.849998
2016-08-04,41.810001
2016-08-05,41.57
2016-08-08,42.459998999999996
2016-08-09,44.830002
2016-08-10,44.990002000000004
2016-08-11,48.290001000000004
2016-08-12,48.34
2016-08-15,48.959998999999996
2016-08-16,48.59
2016-08-17,48.880001
2016-08-18,50.049999
2016-08-19,50.009997999999996
2016-08-22,49.5
2016-08-23,50.18
2016-08-24,49.799999
2016-08-25,50.0
2016-08-26,50.0
2016-08-29,51.25
2016-08-30,51.869999
2016-08-31,51.299999
2016-09-01,51.220001
2016-09-02,51.32
2016-09-06,52.060001
2016-09-07,51.400002
2016-09-08,51.189999
2016-09-09,49.310001
2016-09-12,49.419998
2016-09-13,48.57
2016-09-14,48.540001000000004
2016-09-15,49.369999
2016-09-16,49.43
2016-09-19,48.139998999999996
2016-09-20,48.130001
2016-09-21,49.259997999999996
2016-09-22,49.810001
2016-09-23,49.630001
2016-09-26,49.43
2016-09-27,48.560001
2016-09-28,50.200001
2016-09-29,49.0
2016-09-30,50.169998
2016-10-03,49.950001
2016-10-04,50.009997999999996
2016-10-05,50.240002000000004
2016-10-06,51.209998999999996
2016-10-07,51.610001000000004
2016-10-10,52.549999
2016-10-11,52.25
2016-10-12,52.599998
2016-10-13,52.25
2016-10-14,51.950001
2016-10-17,53.0
2016-10-18,52.950001
2016-10-19,53.5
2016-10-20,54.200001
2016-10-21,53.650002
2016-10-24,54.099998
2016-10-25,53.349998
2016-10-26,54.299999
2016-10-27,53.400002
2016-10-28,53.900002
2016-10-31,53.950001
2016-11-01,52.549999
2016-11-02,51.450001
2016-11-03,51.950001
2016-11-04,53.549999
2016-11-07,56.400002
2016-11-08,56.349998
2016-11-09,55.950001
2016-11-10,53.099998
2016-11-11,53.549999
2016-11-14,52.049999
2016-11-15,53.099998
2016-11-16,48.549999
2016-11-17,49.5
2016-11-18,45.200001
2016-11-21,46.099998
2016-11-22,49.400002
2016-11-23,50.099998
2016-11-25,49.25
2016-11-28,48.450001
2016-11-29,47.400002
2016-11-30,46.849998
2016-12-01,47.5
2016-12-02,47.849998
2016-12-05,48.75
2016-12-06,49.700001
2016-12-07,50.700001
2016-12-08,52.400002
2016-12-09,52.349998
2016-12-12,52.450001
2016-12-13,51.599998
2016-12-14,50.299999
2016-12-15,51.299999
2016-12-16,52.599998
2016-12-19,53.349998
2016-12-20,53.849998
2016-12-21,52.400002
2016-12-22,53.200001
2016-12-23,53.0
2016-12-27,53.5
2016-12-28,53.900002
2016-12-29,54.200001
2016-12-30,53.75
2017-01-03,54.049999
2017-01-04,55.25
2017-01-05,54.650002
2017-01-06,53.200001
2017-01-09,52.099998
2017-01-10,52.700001
2017-01-11,59.0
2017-01-12,58.700001
2017-01-13,58.200001
2017-01-17,57.049999
2017-01-18,55.900002
2017-01-19,55.599998
2017-01-20,56.0
2017-01-23,56.200001
2017-01-24,56.349998
2017-01-25,56.5
2017-01-26,57.099998
2017-01-27,58.400002
2017-01-30,56.400002
2017-01-31,56.049999
2017-02-01,56.950001
2017-02-02,55.75
2017-02-03,56.0
2017-02-06,55.049999
2017-02-07,54.349998
2017-02-08,53.900002
2017-02-09,54.25
2017-02-10,54.849998
2017-02-13,55.849998
2017-02-14,55.849998
2017-02-15,56.0
2017-02-16,55.950001
2017-02-17,55.599998
2017-02-21,56.849998
2017-02-22,56.950001
2017-02-23,56.150002
2017-02-24,56.400002
2017-02-27,56.75
2017-02-28,55.650002
2017-03-01,56.900002
2017-03-02,56.25
2017-03-03,56.0
2017-03-06,54.849998
2017-03-07,53.900002
2017-03-08,53.599998
2017-03-09,53.150002
2017-03-10,53.099998
2017-03-13,54.0
2017-03-14,55.950001
2017-03-15,62.25
2017-03-16,58.849998
2017-03-17,52.400002
2017-03-20,53.150002
2017-03-21,51.950001
2017-03-22,51.299999
2017-03-23,52.0
2017-03-24,51.200001
2017-03-27,51.5
2017-03-28,51.049999
2017-03-29,51.049999
2017-03-30,50.400002
2017-03-31,51.799999
2017-04-03,51.049999
2017-04-04,51.400002
2017-04-05,51.299999
2017-04-06,51.849998
2017-04-07,51.099998
2017-04-10,51.700001
2017-04-11,51.599998
2017-04-12,50.099998
2017-04-13,47.700001
2017-04-17,48.599998
2017-04-18,48.450001
2017-04-19,48.799999
2017-04-20,49.700001
2017-04-21,48.900002
2017-04-24,49.950001
2017-04-25,50.400002
2017-04-26,50.349998
2017-04-27,52.0
2017-04-28,51.650002
2017-05-01,52.799999
2017-05-02,52.950001
2017-05-03,42.75
2017-05-04,41.400002
2017-05-05,41.950001
2017-05-08,41.700001
2017-05-09,41.700001
2017-05-10,41.900002
2017-05-11,40.349998
2017-05-12,39.599998
2017-05-15,41.200001
2017-05-16,40.150002
2017-05-17,39.950001
2017-05-18,45.0
2017-05-19,44.799999
2017-05-22,45.099998
2017-05-23,45.700001
2017-05-24,45.5
2017-05-25,44.400002
2017-05-26,44.450001
2017-05-30,44.450001
2017-05-31,44.200001
2017-06-01,45.25
2017-06-02,44.599998
2017-06-05,44.75
2017-06-06,44.0
2017-06-07,43.25
2017-06-08,43.75
2017-06-09,44.450001
2017-06-12,44.450001
2017-06-13,43.849998
2017-06-14,42.650002
2017-06-15,42.950001
2017-06-16,44.299999
2017-06-19,44.900002
2017-06-20,43.799999
2017-06-21,43.700001
2017-06-22,43.950001
2017-06-23,44.349998
2017-06-26,44.799999
2017-06-27,44.299999
2017-06-28,45.200001
2017-06-29,45.099998
2017-06-30,45.0
2017-07-03,45.049999
2017-07-05,43.849998
2017-07-06,43.5
2017-07-07,43.099998
2017-07-10,43.150002
2017-07-11,42.75
2017-07-12,42.5
2017-07-13,42.049999
2017-07-14,41.900002
2017-07-17,42.299999
2017-07-18,41.650002
2017-07-19,42.150002
2017-07-20,41.700001
2017-07-21,40.450001
2017-07-24,40.150002
2017-07-25,39.849998
2017-07-26,39.200001
2017-07-27,38.25
2017-07-28,38.099998
2017-07-31,37.150002
2017-08-01,36.650002
2017-08-02,29.9
2017-08-03,28.4
2017-08-04,28.0
2017-08-07,28.5
2017-08-08,29.299999
2017-08-09,29.049999
2017-08-10,28.6
2017-08-11,28.799999
2017-08-14,28.799999
2017-08-15,28.549999
2017-08-16,28.6
2017-08-17,28.0
2017-08-18,28.1
2017-08-21,27.299999
2017-08-22,28.299999
2017-08-23,27.35
2017-08-24,27.35
2017-08-25,27.700001
2017-08-28,27.75
2017-08-29,27.75
2017-08-30,27.9
2017-08-31,28.0
2017-09-01,28.35
2017-09-05,27.700001
2017-09-06,29.65
2017-09-07,29.1
2017-09-08,29.450001
2017-09-11,29.85
2017-09-12,30.049999
2017-09-13,30.65
2017-09-14,31.0
2017-09-15,32.450001
2017-09-18,31.200001
2017-09-19,31.25
2017-09-20,31.15
2017-09-21,31.049999
2017-09-22,31.450001
2017-09-25,31.450001
2017-09-26,32.0
2017-09-27,32.950001
2017-09-28,33.299999
2017-09-29,32.5
2017-10-02,33.5
2017-10-03,33.450001
2017-10-04,32.450001
2017-10-05,32.75
2017-10-06,32.5
2017-10-09,32.349998
2017-10-10,32.200001
2017-10-11,31.75
2017-10-12,32.099998
2017-10-13,32.099998
2017-10-16,32.5
2017-10-17,32.349998
2017-10-18,32.25
2017-10-19,32.0
2017-10-20,32.849998
2017-10-23,32.599998
2017-10-24,32.349998
2017-10-25,32.400002
2017-10-26,31.950001
2017-10-27,31.65
2017-10-30,31.700001
2017-10-31,32.150002
2017-11-01,32.200001
2017-11-02,32.299999
2017-11-03,31.9
2017-11-06,32.5
2017-11-07,25.9
2017-11-08,23.4
2017-11-09,23.549999
2017-11-10,23.65
2017-11-13,23.9
2017-11-14,23.75
2017-11-15,22.700001
2017-11-16,23.6
2017-11-17,24.5
2017-11-20,24.6
2017-11-21,26.5
2017-11-22,26.35
2017-11-24,26.0
2017-11-27,26.049999
2017-11-28,26.35
2017-11-29,27.1
2017-11-30,27.25
2017-12-01,26.65
2017-12-04,27.4
2017-12-05,27.15
2017-12-06,27.0
2017-12-07,27.35
2017-12-08,27.35
2017-12-11,27.75
2017-12-12,28.5
2017-12-13,28.200001
2017-12-14,27.65
2017-12-15,28.450001
2017-12-18,28.65
2017-12-19,28.5
2017-12-20,28.65
2017-12-21,29.049999
2017-12-22,28.5
2017-12-26,28.700001
2017-12-27,29.299999
2017-12-28,29.299999
2017-12-29,28.9
2018-01-02,30.35
2018-01-03,29.450001
2018-01-04,28.299999
2018-01-05,28.35
2018-01-08,28.35
2018-01-09,28.0
2018-01-10,28.0
2018-01-11,29.0
2018-01-12,29.450001
2018-01-16,28.4
2018-01-17,28.0
2018-01-18,28.35
2018-01-19,28.6
2018-01-22,27.950001
2018-01-23,27.75
2018-01-24,28.0
2018-01-25,28.299999
2018-01-26,27.549999
2018-01-29,28.5
2018-01-30,28.85
2018-01-31,28.700001
2018-02-01,28.9
2018-02-02,28.049999
2018-02-05,25.5
2018-02-06,23.85
2018-02-07,23.85
2018-02-08,23.0
2018-02-09,22.700001
2018-02-12,22.65
2018-02-13,22.799999
2018-02-14,23.299999
2018-02-15,24.0
2018-02-16,24.4
2018-02-20,24.549999
2018-02-21,24.6
2018-02-22,24.9
2018-02-23,25.35
2018-02-26,25.299999
2018-02-27,25.049999
2018-02-28,24.25
2018-03-01,28.200001
2018-03-02,35.400002
2018-03-05,34.950001
2018-03-06,37.0
2018-03-07,35.5
2018-03-08,38.400002
2018-03-09,37.200001
2018-03-12,36.849998
2018-03-13,39.25
2018-03-14,38.900002
2018-03-15,38.25
2018-03-16,38.5
2018-03-19,39.349998
2018-03-20,39.099998
2018-03-21,39.599998
2018-03-22,38.0
2018-03-23,37.400002
2018-03-26,38.900002
2018-03-27,39.0
2018-03-28,38.549999
2018-03-29,39.200001
2018-04-02,32.049999
2018-04-03,33.150002
2018-04-04,34.849998
2018-04-05,35.400002
2018-04-06,33.950001
2018-04-09,34.400002
2018-04-10,35.5
2018-04-11,35.650002
2018-04-12,36.349998
2018-04-13,35.849998
2018-04-16,36.5
2018-04-17,37.200001
2018-04-18,37.599998
2018-04-19,37.25
2018-04-20,37.200001
2018-04-23,38.0
2018-04-24,37.650002
2018-04-25,38.099998
2018-04-26,38.049999
2018-04-27,38.25
2018-04-30,38.049999
2018-05-01,36.299999
2018-05-02,37.400002
2018-05-03,35.150002
2018-05-04,35.849998
2018-05-07,36.75
2018-05-08,30.85
2018-05-09,29.5
2018-05-10,29.799999
2018-05-11,30.200001
2018-05-14,30.25
2018-05-15,30.950001
2018-05-16,31.549999
2018-05-17,32.099998
2018-05-18,32.849998
2018-05-21,33.450001
2018-05-22,33.700001
2018-05-23,33.549999
2018-05-24,33.099998
2018-05-25,33.150002
2018-05-29,33.150002
2018-05-30,33.799999
2018-05-31,33.25
2018-06-01,33.799999
2018-06-04,35.0
2018-06-05,35.0
2018-06-06,34.900002
2018-06-07,35.299999
2018-06-08,35.75
2018-06-11,37.25
2018-06-12,37.25
2018-06-13,36.700001
2018-06-14,37.700001
2018-06-15,38.349998
2018-06-18,39.599998
2018-06-19,39.0
2018-06-20,39.75
2018-06-21,38.849998
2018-06-22,38.200001
2018-06-25,39.0
2018-06-26,39.349998
2018-06-27,39.0
2018-06-28,39.349998
2018-06-29,39.849998
2018-07-02,39.799999
2018-07-03,39.150002
2018-07-05,40.349998
2018-07-06,40.5
2018-07-09,40.549999
2018-07-10,40.349998
2018-07-11,39.950001
2018-07-12,40.0
2018-07-13,39.599998
2018-07-16,39.799999
2018-07-17,40.0
2018-07-18,40.099998
2018-07-19,40.650002
2018-07-20,40.150002
2018-07-23,39.200001
2018-07-24,38.849998
2018-07-25,37.049999
2018-07-26,37.200001
2018-07-27,36.349998
2018-07-30,36.25
2018-07-31,38.299999
2018-08-01,37.950001
2018-08-02,38.150002
2018-08-03,38.799999
2018-08-06,39.299999
2018-08-07,39.349998
2018-08-08,39.599998
2018-08-09,39.349998
2018-08-10,44.400002
2018-08-13,46.599998
2018-08-14,49.200001
2018-08-15,48.849998
2018-08-16,47.849998
2018-08-17,47.900002
2018-08-20,46.950001
2018-08-21,48.450001
2018-08-22,48.450001
2018-08-23,47.799999
2018-08-24,48.349998
2018-08-27,47.5
2018-08-28,48.150002
2018-08-29,47.599998
2018-08-30,47.950001
2018-08-31,47.75
2018-09-04,46.950001
2018-09-05,46.900002
2018-09-06,47.450001
2018-09-07,48.25
2018-09-10,48.849998
2018-09-11,48.200001
2018-09-12,48.150002
2018-09-13,48.450001
2018-09-14,48.450001
2018-09-17,47.349998
2018-09-18,47.049999
2018-09-19,45.400002
2018-09-20,44.700001
2018-09-21,39.799999
2018-09-24,37.700001
2018-09-25,37.349998
2018-09-26,37.549999
2018-09-27,36.549999
2018-09-28,36.400002
2018-10-01,36.459998999999996
2018-10-02,35.900002
2018-10-03,36.220001
2018-10-04,36.279999
2018-10-05,36.34
2018-10-08,34.200001
2018-10-09,33.709998999999996
2018-10-10,33.490002000000004
2018-10-11,32.82
2018-10-12,31.540001
2018-10-15,32.490002000000004
2018-10-16,32.849998
2018-10-17,32.110001000000004
2018-10-18,31.18
2018-10-19,30.4
2018-10-22,30.110001
2018-10-23,29.219998999999998
2018-10-24,28.299999
2018-10-25,31.4
2018-10-26,31.9
2018-10-29,32.25
2018-10-30,33.369999
2018-10-31,33.34
2018-11-01,34.939999
2018-11-02,35.889998999999996
2018-11-05,36.299999
2018-11-06,29.01
2018-11-07,31.799999
2018-11-08,32.380001
2018-11-09,31.559998999999998
2018-11-12,31.969998999999998
2018-11-13,29.940001000000002
2018-11-14,30.43
2018-11-15,29.139999
2018-11-16,29.780001000000002
2018-11-19,29.34
2018-11-20,29.35
2018-11-21,29.66
2018-11-23,30.309998999999998
2018-11-26,29.719998999999998
2018-11-27,29.99
2018-11-28,30.5
2018-11-29,30.76
2018-11-30,30.35
2018-12-03,30.68
2018-12-04,28.98
2018-12-06,28.290001
2018-12-07,27.790001
2018-12-10,27.629998999999998
2018-12-11,27.59
2018-12-12,27.959999
2018-12-13,26.690001000000002
2018-12-14,26.639999
2018-12-17,26.280001000000002
2018-12-18,26.67
2018-12-19,25.719998999999998
2018-12-20,24.85
2018-12-21,24.99
2018-12-24,23.709999
2018-12-26,24.73
2018-12-27,24.440001000000002
2018-12-28,24.450001
2018-12-31,24.969998999999998
2019-01-02,25.32
2019-01-03,25.219998999999998
2019-01-04,26.66
2019-01-07,27.76
2019-01-08,28.4
2019-01-09,29.09
2019-01-10,29.809998999999998
2019-01-11,29.940001000000002
2019-01-14,29.959999
2019-01-15,30.34
2019-01-16,30.959999
2019-01-17,31.82
2019-01-18,32.82
2019-01-22,32.849998
