Date,MGA
1989-06-22,2.84375
1989-06-23,2.84375
1989-06-26,2.84375
1989-06-27,2.84375
1989-06-28,2.78125
1989-06-29,2.78125
1989-06-30,2.75
1989-07-03,2.75
1989-07-05,2.78125
1989-07-06,2.78125
1989-07-07,2.8125
1989-07-10,2.78125
1989-07-11,2.8125
1989-07-12,2.8125
1989-07-13,2.8125
1989-07-14,2.8125
1989-07-17,2.78125
1989-07-18,2.75
1989-07-19,2.71875
1989-07-20,2.6875
1989-07-21,2.625
1989-07-24,2.53125
1989-07-25,2.59375
1989-07-26,2.53125
1989-07-27,2.6875
1989-07-28,2.6875
1989-07-31,2.71875
1989-08-01,2.6875
1989-08-02,2.6875
1989-08-03,2.71875
1989-08-04,2.78125
1989-08-07,2.71875
1989-08-08,2.75
1989-08-09,2.71875
1989-08-10,2.71875
1989-08-11,2.75
1989-08-14,2.78125
1989-08-15,2.71875
1989-08-16,2.75
1989-08-17,2.71875
1989-08-18,2.75
1989-08-21,2.78125
1989-08-22,2.75
1989-08-23,2.75
1989-08-24,2.75
1989-08-25,2.6875
1989-08-28,2.6875
1989-08-29,2.65625
1989-08-30,2.625
1989-08-31,2.59375
1989-09-01,2.59375
1989-09-05,2.53125
1989-09-06,2.53125
1989-09-07,2.5
1989-09-08,2.5625
1989-09-11,2.53125
1989-09-12,2.53125
1989-09-13,2.53125
1989-09-14,2.53125
1989-09-15,2.46875
1989-09-18,2.5
1989-09-19,2.375
1989-09-20,2.1875
1989-09-21,2.28125
1989-09-22,2.28125
1989-09-25,2.28125
1989-09-26,2.28125
1989-09-27,2.28125
1989-09-28,2.1875
1989-09-29,2.09375
1989-10-02,2.0625
1989-10-03,2.03125
1989-10-04,2.03125
1989-10-05,2.0
1989-10-06,1.90625
1989-10-09,1.90625
1989-10-10,2.0
1989-10-11,2.0
1989-10-12,1.96875
1989-10-13,2.0
1989-10-16,2.03125
1989-10-17,2.03125
1989-10-18,2.0625
1989-10-19,2.09375
1989-10-20,2.09375
1989-10-23,2.0625
1989-10-24,2.03125
1989-10-25,2.0625
1989-10-26,2.0625
1989-10-27,2.09375
1989-10-30,2.03125
1989-10-31,2.03125
1989-11-01,2.03125
1989-11-02,2.0625
1989-11-03,2.03125
1989-11-06,2.0625
1989-11-07,2.0625
1989-11-08,2.0625
1989-11-09,2.03125
1989-11-10,2.0625
1989-11-13,2.09375
1989-11-14,2.09375
1989-11-15,2.0625
1989-11-16,2.03125
1989-11-17,2.03125
1989-11-20,2.0
1989-11-21,2.03125
1989-11-22,2.03125
1989-11-24,2.03125
1989-11-27,2.03125
1989-11-28,2.0
1989-11-29,2.0
1989-11-30,2.03125
1989-12-01,2.0625
1989-12-04,2.0625
1989-12-05,2.0625
1989-12-06,2.0625
1989-12-07,1.8125
1989-12-08,1.90625
1989-12-11,1.90625
1989-12-12,1.84375
1989-12-13,1.84375
1989-12-14,1.8125
1989-12-15,1.8125
1989-12-18,1.84375
1989-12-19,1.75
1989-12-20,1.8125
1989-12-21,1.78125
1989-12-22,1.8125
1989-12-26,1.78125
1989-12-27,1.8125
1989-12-28,1.8125
1989-12-29,1.78125
1990-01-02,1.78125
1990-01-03,1.78125
1990-01-04,1.8125
1990-01-05,1.78125
1990-01-08,1.71875
1990-01-09,1.75
1990-01-10,1.78125
1990-01-11,1.78125
1990-01-12,1.75
1990-01-15,1.6875
1990-01-16,1.71875
1990-01-17,1.5
1990-01-18,1.46875
1990-01-19,1.46875
1990-01-22,1.4375
1990-01-23,1.375
1990-01-24,1.375
1990-01-25,1.375
1990-01-26,1.3125
1990-01-29,1.3125
1990-01-30,1.34375
1990-01-31,1.40625
1990-02-01,1.46875
1990-02-02,1.40625
1990-02-05,1.46875
1990-02-06,1.5
1990-02-07,1.5625
1990-02-08,1.65625
1990-02-09,1.625
1990-02-12,1.6875
1990-02-13,1.625
1990-02-14,1.53125
1990-02-15,1.5
1990-02-16,1.53125
1990-02-20,1.40625
1990-02-21,1.4375
1990-02-22,1.4375
1990-02-23,1.4375
1990-02-26,1.40625
1990-02-27,1.375
1990-02-28,1.375
1990-03-01,1.4375
1990-03-02,1.09375
1990-03-05,1.0625
1990-03-06,1.0625
1990-03-07,1.0
1990-03-08,0.90625
1990-03-09,1.0
1990-03-12,0.9375
1990-03-13,0.9375
1990-03-14,0.9375
1990-03-15,0.90625
1990-03-16,0.875
1990-03-19,0.84375
1990-03-20,0.84375
1990-03-21,0.84375
1990-03-22,0.75
1990-03-23,0.75
1990-03-26,0.71875
1990-03-27,0.6875
1990-03-28,0.78125
1990-03-29,0.75
1990-03-30,0.75
1990-04-02,0.75
1990-04-03,0.75
1990-04-04,0.75
1990-04-05,0.78125
1990-04-06,0.75
1990-04-09,0.75
1990-04-10,0.734375
1990-04-11,0.75
1990-04-12,0.84375
1990-04-16,0.921875
1990-04-17,0.984375
1990-04-18,1.015625
1990-04-19,1.0
1990-04-20,0.90625
1990-04-23,0.859375
1990-04-24,0.84375
1990-04-25,0.84375
1990-04-26,0.875
1990-04-27,0.8125
1990-04-30,0.78125
1990-05-01,0.8125
1990-05-02,0.78125
1990-05-03,0.765625
1990-05-04,0.78125
1990-05-07,0.703125
1990-05-08,0.765625
1990-05-09,0.71875
1990-05-10,0.765625
1990-05-11,0.75
1990-05-14,0.765625
1990-05-15,0.78125
1990-05-16,0.78125
1990-05-17,0.828125
1990-05-18,0.8125
1990-05-21,0.8125
1990-05-22,0.796875
1990-05-23,0.78125
1990-05-24,0.78125
1990-05-25,0.78125
1990-05-29,0.75
1990-05-30,0.734375
1990-05-31,0.765625
1990-06-01,0.765625
1990-06-04,0.75
1990-06-05,0.703125
1990-06-06,0.75
1990-06-07,0.75
1990-06-08,0.765625
1990-06-11,0.75
1990-06-12,0.71875
1990-06-13,0.734375
1990-06-14,0.734375
1990-06-15,0.734375
1990-06-18,0.71875
1990-06-19,0.71875
1990-06-20,0.71875
1990-06-21,0.734375
1990-06-22,0.765625
1990-06-25,0.734375
1990-06-26,0.765625
1990-06-27,0.796875
1990-06-28,0.75
1990-06-29,0.71875
1990-07-02,0.71875
1990-07-03,0.796875
1990-07-05,0.78125
1990-07-06,0.78125
1990-07-09,0.796875
1990-07-10,0.8125
1990-07-11,0.9375
1990-07-12,0.859375
1990-07-13,0.875
1990-07-16,0.875
1990-07-17,0.84375
1990-07-18,0.796875
1990-07-19,0.84375
1990-07-20,0.84375
1990-07-23,0.796875
1990-07-24,0.8125
1990-07-25,0.78125
1990-07-26,0.796875
1990-07-27,0.796875
1990-07-30,0.796875
1990-07-31,0.78125
1990-08-01,0.75
1990-08-02,0.765625
1990-08-03,0.6875
1990-08-06,0.6875
1990-08-07,0.65625
1990-08-08,0.59375
1990-08-09,0.625
1990-08-10,0.578125
1990-08-13,0.65625
1990-08-14,0.65625
1990-08-15,0.671875
1990-08-16,0.671875
1990-08-17,0.65625
1990-08-20,0.703125
1990-08-21,0.703125
1990-08-22,0.65625
1990-08-23,0.625
1990-08-24,0.65625
1990-08-27,0.6875
1990-08-28,0.671875
1990-08-29,0.671875
1990-08-30,0.734375
1990-08-31,0.71875
1990-09-04,0.71875
1990-09-05,0.71875
1990-09-06,0.828125
1990-09-07,0.828125
1990-09-10,0.828125
1990-09-11,0.78125
1990-09-12,0.75
1990-09-13,0.75
1990-09-14,0.71875
1990-09-17,0.71875
1990-09-18,0.75
1990-09-19,0.71875
1990-09-20,0.71875
1990-09-21,0.6875
1990-09-24,0.65625
1990-09-25,0.625
1990-09-26,0.6875
1990-09-27,0.625
1990-09-28,0.6875
1990-10-01,0.65625
1990-10-02,0.6875
1990-10-03,0.625
1990-10-04,0.671875
1990-10-05,0.625
1990-10-08,0.625
1990-10-09,0.5625
1990-10-10,0.625
1990-10-11,0.609375
1990-10-12,0.5625
1990-10-15,0.5625
1990-10-16,0.578125
1990-10-17,0.546875
1990-10-18,0.625
1990-10-19,0.5625
1990-10-22,0.59375
1990-10-23,0.59375
1990-10-24,0.5625
1990-10-25,0.53125
1990-10-26,0.53125
1990-10-29,0.5
1990-10-30,0.53125
1990-10-31,0.5625
1990-11-01,0.53125
1990-11-02,0.5
1990-11-05,0.484375
1990-11-06,0.5
1990-11-07,0.484375
1990-11-08,0.46875
1990-11-09,0.46875
1990-11-12,0.484375
1990-11-13,0.5
1990-11-14,0.5
1990-11-15,0.5625
1990-11-16,0.5625
1990-11-19,0.59375
1990-11-20,0.578125
1990-11-21,0.5625
1990-11-23,0.5625
1990-11-26,0.5625
1990-11-27,0.53125
1990-11-28,0.53125
1990-11-29,0.453125
1990-11-30,0.484375
1990-12-03,0.5
1990-12-04,0.5
1990-12-05,0.5
1990-12-06,0.515625
1990-12-07,0.515625
1990-12-10,0.5
1990-12-11,0.484375
1990-12-12,0.5
1990-12-13,0.5
1990-12-14,0.484375
1990-12-17,0.5
1990-12-18,0.5
1990-12-19,0.46875
1990-12-20,0.453125
1990-12-21,0.5
1990-12-24,0.5
1990-12-26,0.484375
1990-12-27,0.53125
1990-12-28,0.53125
1990-12-31,0.625
1991-01-02,0.59375
1991-01-03,0.59375
1991-01-04,0.59375
1991-01-07,0.53125
1991-01-08,0.546875
1991-01-09,0.546875
1991-01-10,0.546875
1991-01-11,0.53125
1991-01-14,0.53125
1991-01-15,0.515625
1991-01-16,0.5
1991-01-17,0.515625
1991-01-18,0.5
1991-01-21,0.515625
1991-01-22,0.5
1991-01-23,0.5
1991-01-24,0.484375
1991-01-25,0.5
1991-01-28,0.484375
1991-01-29,0.484375
1991-01-30,0.515625
1991-01-31,0.515625
1991-02-01,0.578125
1991-02-04,0.625
1991-02-05,0.75
1991-02-06,0.78125
1991-02-07,0.75
1991-02-08,0.84375
1991-02-11,0.96875
1991-02-12,1.03125
1991-02-13,1.125
1991-02-14,1.0625
1991-02-15,1.0625
1991-02-19,0.96875
1991-02-20,1.015625
1991-02-21,1.015625
1991-02-22,1.015625
1991-02-25,0.890625
1991-02-26,0.859375
1991-02-27,0.90625
1991-02-28,0.921875
1991-03-01,1.046875
1991-03-04,1.0625
1991-03-05,1.15625
1991-03-06,1.109375
1991-03-07,1.375
1991-03-08,1.34375
1991-03-11,1.234375
1991-03-12,1.1875
1991-03-13,1.359375
1991-03-14,1.359375
1991-03-15,1.34375
1991-03-18,1.359375
1991-03-19,1.359375
1991-03-20,1.40625
1991-03-21,1.40625
1991-03-22,1.375
1991-03-25,1.375
1991-03-26,1.5625
1991-03-27,1.59375
1991-03-28,1.625
1991-04-01,1.65625
1991-04-02,1.796875
1991-04-03,1.796875
1991-04-04,1.75
1991-04-05,1.71875
1991-04-08,1.71875
1991-04-09,1.75
1991-04-10,1.75
1991-04-11,1.71875
1991-04-12,1.75
1991-04-15,1.75
1991-04-16,1.765625
1991-04-17,1.75
1991-04-18,1.78125
1991-04-19,1.765625
1991-04-22,1.75
1991-04-23,1.78125
1991-04-24,1.8125
1991-04-25,2.03125
1991-04-26,2.0
1991-04-29,1.90625
1991-04-30,1.90625
1991-05-01,2.0
1991-05-02,2.0
1991-05-03,2.0
1991-05-06,1.90625
1991-05-07,2.0
1991-05-08,2.0
1991-05-09,2.0625
1991-05-10,2.046875
1991-05-13,2.0
1991-05-14,1.890625
1991-05-15,1.84375
1991-05-16,1.9375
1991-05-17,1.90625
1991-05-20,1.9375
1991-05-21,1.9375
1991-05-22,1.90625
1991-05-23,1.953125
1991-05-24,2.0
1991-05-28,2.03125
1991-05-29,2.015625
1991-05-30,2.15625
1991-05-31,2.15625
1991-06-03,2.15625
1991-06-04,2.125
1991-06-05,2.21875
1991-06-06,2.25
1991-06-07,2.234375
1991-06-10,2.28125
1991-06-11,2.34375
1991-06-12,2.34375
1991-06-13,2.40625
1991-06-14,2.5
1991-06-17,2.5625
1991-06-18,2.5
1991-06-19,2.40625
1991-06-20,2.5625
1991-06-21,2.5625
1991-06-24,2.46875
1991-06-25,2.46875
1991-06-26,2.46875
1991-06-27,2.4375
1991-06-28,2.4375
1991-07-01,2.4375
1991-07-02,2.59375
1991-07-03,2.5625
1991-07-05,2.625
1991-07-08,2.65625
1991-07-09,2.71875
1991-07-10,2.8125
1991-07-11,3.0
1991-07-12,3.125
1991-07-15,3.125
1991-07-16,3.0625
1991-07-17,3.09375
1991-07-18,3.03125
1991-07-19,3.0
1991-07-22,2.96875
1991-07-23,2.96875
1991-07-24,3.0
1991-07-25,2.96875
1991-07-26,2.9375
1991-07-29,2.875
1991-07-30,2.8125
1991-07-31,2.8125
1991-08-01,2.8125
1991-08-02,2.75
1991-08-05,2.75
1991-08-06,2.8125
1991-08-07,2.9375
1991-08-08,2.9375
1991-08-09,2.875
1991-08-12,2.8125
1991-08-13,2.84375
1991-08-14,2.90625
1991-08-15,3.0
1991-08-16,3.0
1991-08-19,2.8125
1991-08-20,2.875
1991-08-21,3.03125
1991-08-22,3.0
1991-08-23,3.03125
1991-08-26,3.03125
1991-08-27,3.09375
1991-08-28,3.21875
1991-08-29,3.21875
1991-08-30,3.1875
1991-09-03,3.0625
1991-09-04,3.09375
1991-09-05,3.0
1991-09-06,3.0
1991-09-09,2.96875
1991-09-10,2.8125
1991-09-11,2.78125
1991-09-12,2.90625
1991-09-13,2.78125
1991-09-16,2.78125
1991-09-17,2.8125
1991-09-18,2.78125
1991-09-19,2.78125
1991-09-20,2.9375
1991-09-23,2.96875
1991-09-24,3.25
1991-09-25,3.34375
1991-09-26,3.3125
1991-09-27,3.375
1991-09-30,3.28125
1991-10-01,3.3125
1991-10-02,3.34375
1991-10-03,3.53125
1991-10-04,3.75
1991-10-07,3.75
1991-10-08,3.6875
1991-10-09,3.65625
1991-10-10,3.71875
1991-10-11,3.78125
1991-10-14,3.875
1991-10-15,3.90625
1991-10-16,4.0
1991-10-17,4.0
1991-10-18,4.0625
1991-10-21,4.0625
1991-10-22,4.0
1991-10-23,3.9375
1991-10-24,3.6875
1991-10-25,3.78125
1991-10-28,3.78125
1991-10-29,3.96875
1991-10-30,4.09375
1991-10-31,4.03125
1991-11-01,4.0625
1991-11-04,4.0625
1991-11-05,4.1875
1991-11-06,4.25
1991-11-07,4.28125
1991-11-08,4.3125
1991-11-11,4.28125
1991-11-12,4.28125
1991-11-13,4.25
1991-11-14,4.1875
1991-11-15,3.75
1991-11-18,3.875
1991-11-19,3.71875
1991-11-20,3.875
1991-11-21,3.875
1991-11-22,3.90625
1991-11-25,3.875
1991-11-26,3.96875
1991-11-27,3.96875
1991-11-29,4.03125
1991-12-02,4.1875
1991-12-03,4.28125
1991-12-04,4.34375
1991-12-05,4.21875
1991-12-06,4.25
1991-12-09,4.15625
1991-12-10,4.03125
1991-12-11,4.0
1991-12-12,4.15625
1991-12-13,4.09375
1991-12-16,3.9375
1991-12-17,3.90625
1991-12-18,3.9375
1991-12-19,3.78125
1991-12-20,3.875
1991-12-23,4.0625
1991-12-24,4.21875
1991-12-26,4.21875
1991-12-27,4.1875
1991-12-30,4.15625
1991-12-31,4.21875
1992-01-02,4.1875
1992-01-03,4.4375
1992-01-06,4.6875
1992-01-07,4.75
1992-01-08,4.78125
1992-01-09,4.90625
1992-01-10,4.71875
1992-01-13,4.78125
1992-01-14,4.78125
1992-01-15,4.6875
1992-01-16,4.75
1992-01-17,4.75
1992-01-20,4.71875
1992-01-21,4.46875
1992-01-22,4.59375
1992-01-23,4.59375
1992-01-24,4.65625
1992-01-27,4.65625
1992-01-28,4.75
1992-01-29,4.75
1992-01-30,4.84375
1992-01-31,4.78125
1992-02-03,4.78125
1992-02-04,5.0
1992-02-05,5.25
1992-02-06,5.3125
1992-02-07,5.3125
1992-02-10,5.40625
1992-02-11,5.40625
1992-02-12,5.71875
1992-02-13,5.75
1992-02-14,5.9375
1992-02-18,5.75
1992-02-19,5.71875
1992-02-20,5.78125
1992-02-21,5.71875
1992-02-24,5.65625
1992-02-25,5.5625
1992-02-26,5.71875
1992-02-27,5.65625
1992-02-28,5.75
1992-03-02,5.71875
1992-03-03,5.71875
1992-03-04,5.84375
1992-03-05,5.9375
1992-03-06,6.0625
1992-03-09,5.84375
1992-03-10,5.8125
1992-03-11,5.78125
1992-03-12,5.65625
1992-03-13,5.625
1992-03-16,5.71875
1992-03-17,6.0
1992-03-18,6.125
1992-03-19,6.15625
1992-03-20,6.125
1992-03-23,6.34375
1992-03-24,6.25
1992-03-25,6.40625
1992-03-26,6.46875
1992-03-27,6.1875
1992-03-30,6.21875
1992-03-31,6.125
1992-04-01,6.09375
1992-04-02,6.0
1992-04-03,6.0625
1992-04-06,6.15625
1992-04-07,6.125
1992-04-08,5.75
1992-04-09,6.125
1992-04-10,6.21875
1992-04-13,6.1875
1992-04-14,6.15625
1992-04-15,6.25
1992-04-16,6.4375
1992-04-20,6.40625
1992-04-21,6.4375
1992-04-22,6.28125
1992-04-23,6.28125
1992-04-24,6.15625
1992-04-27,6.125
1992-04-28,5.71875
1992-04-29,6.1875
1992-04-30,6.28125
1992-05-01,6.21875
1992-05-04,6.21875
1992-05-05,6.28125
1992-05-06,6.40625
1992-05-07,6.875
1992-05-08,7.0625
1992-05-11,6.96875
1992-05-12,7.03125
1992-05-13,6.9375
1992-05-14,6.84375
1992-05-15,6.84375
1992-05-18,6.8125
1992-05-19,6.71875
1992-05-20,6.59375
1992-05-21,6.5625
1992-05-22,6.71875
1992-05-26,6.71875
1992-05-27,6.9375
1992-05-28,7.15625
1992-05-29,6.96875
1992-06-01,6.78125
1992-06-02,7.0625
1992-06-03,7.09375
1992-06-04,7.09375
1992-06-05,6.96875
1992-06-08,6.9375
1992-06-09,6.875
1992-06-10,6.84375
1992-06-11,6.96875
1992-06-12,7.0
1992-06-15,6.875
1992-06-16,6.9375
1992-06-17,6.59375
1992-06-18,6.65625
1992-06-19,6.84375
1992-06-22,6.59375
1992-06-23,6.5625
1992-06-24,6.3125
1992-06-25,6.25
1992-06-26,6.25
1992-06-29,6.5625
1992-06-30,6.5625
1992-07-01,6.6875
1992-07-02,6.5
1992-07-06,6.375
1992-07-07,6.46875
1992-07-08,6.21875
1992-07-09,6.25
1992-07-10,6.34375
1992-07-13,6.0625
1992-07-14,6.1875
1992-07-15,6.21875
1992-07-16,6.28125
1992-07-17,6.03125
1992-07-20,6.03125
1992-07-21,6.3125
1992-07-22,6.03125
1992-07-23,6.0625
1992-07-24,6.0625
1992-07-27,5.96875
1992-07-28,6.1875
1992-07-29,6.40625
1992-07-30,6.40625
1992-07-31,6.4375
1992-08-03,6.5625
1992-08-04,6.5625
1992-08-05,6.375
1992-08-06,6.1875
1992-08-07,5.6875
1992-08-10,5.71875
1992-08-11,5.65625
1992-08-12,5.75
1992-08-13,5.875
1992-08-14,5.875
1992-08-17,5.9375
1992-08-18,6.0
1992-08-19,5.96875
1992-08-20,5.96875
1992-08-21,6.0625
1992-08-24,6.03125
1992-08-25,6.03125
1992-08-26,6.125
1992-08-27,6.1875
1992-08-28,6.09375
1992-08-31,6.09375
1992-09-01,5.9375
1992-09-02,5.90625
1992-09-03,5.9375
1992-09-04,6.09375
1992-09-08,6.0625
1992-09-09,5.8125
1992-09-10,5.96875
1992-09-11,6.46875
1992-09-14,6.6875
1992-09-15,6.5
1992-09-16,6.375
1992-09-17,6.4375
1992-09-18,6.375
1992-09-21,6.4375
1992-09-22,6.34375
1992-09-23,6.1875
1992-09-24,6.25
1992-09-25,6.15625
1992-09-28,6.125
1992-09-29,6.0
1992-09-30,6.0
1992-10-01,5.96875
1992-10-02,5.96875
1992-10-05,5.78125
1992-10-06,5.1875
1992-10-07,5.3125
1992-10-08,5.375
1992-10-09,5.34375
1992-10-12,5.28125
1992-10-13,5.1875
1992-10-14,5.125
1992-10-15,5.15625
1992-10-16,5.3125
1992-10-19,5.40625
1992-10-20,5.65625
1992-10-21,5.71875
1992-10-22,5.6875
1992-10-23,4.84375
1992-10-26,5.1875
1992-10-27,5.25
1992-10-28,5.34375
1992-10-29,5.34375
1992-10-30,5.21875
1992-11-02,5.125
1992-11-03,5.21875
1992-11-04,5.0625
1992-11-05,5.21875
1992-11-06,5.28125
1992-11-09,5.375
1992-11-10,5.40625
1992-11-11,5.46875
1992-11-12,5.5625
1992-11-13,5.6875
1992-11-16,5.625
1992-11-17,5.5
1992-11-18,5.625
1992-11-19,5.9375
1992-11-20,5.9375
1992-11-23,5.875
1992-11-24,6.0
1992-11-25,6.1875
1992-11-27,6.09375
1992-11-30,5.96875
1992-12-01,6.03125
1992-12-02,6.21875
1992-12-03,6.21875
1992-12-04,6.5
1992-12-07,6.5
1992-12-08,6.46875
1992-12-09,6.53125
1992-12-10,6.5625
1992-12-11,6.59375
1992-12-14,6.71875
1992-12-15,6.625
1992-12-16,6.5625
1992-12-17,6.71875
1992-12-18,6.78125
1992-12-21,6.84375
1992-12-22,6.84375
1992-12-23,6.78125
1992-12-24,6.71875
1992-12-28,6.75
1992-12-29,6.75
1992-12-30,6.71875
1992-12-31,6.65625
1993-01-04,6.65625
1993-01-05,6.78125
1993-01-06,7.1875
1993-01-07,7.21875
1993-01-08,7.28125
1993-01-11,7.28125
1993-01-12,7.28125
1993-01-13,7.3125
1993-01-14,7.34375
1993-01-15,7.46875
1993-01-18,7.84375
1993-01-19,7.75
1993-01-20,7.6875
1993-01-21,7.71875
1993-01-22,7.71875
1993-01-25,7.90625
1993-01-26,7.84375
1993-01-27,7.84375
1993-01-28,7.8125
1993-01-29,7.75
1993-02-01,7.75
1993-02-02,7.9375
1993-02-03,7.9375
1993-02-04,8.0
1993-02-05,8.0625
1993-02-08,8.1875
1993-02-09,8.125
1993-02-10,8.15625
1993-02-11,8.21875
1993-02-12,8.0625
1993-02-16,7.53125
1993-02-17,7.65625
1993-02-18,7.84375
1993-02-19,7.8125
1993-02-22,7.90625
1993-02-23,7.84375
1993-02-24,7.8125
1993-02-25,8.03125
1993-02-26,8.0625
1993-03-01,8.09375
1993-03-02,7.96875
1993-03-03,8.09375
1993-03-04,8.03125
1993-03-05,7.78125
1993-03-08,7.53125
1993-03-09,7.625
1993-03-10,7.5
1993-03-11,7.65625
1993-03-12,7.875
1993-03-15,7.875
1993-03-16,7.96875
1993-03-17,8.0
1993-03-18,8.0625
1993-03-19,8.125
1993-03-22,8.15625
1993-03-23,8.375
1993-03-24,8.375
1993-03-25,8.46875
1993-03-26,8.5625
1993-03-29,8.46875
1993-03-30,8.28125
1993-03-31,8.375
1993-04-01,8.53125
1993-04-02,8.40625
1993-04-05,8.28125
1993-04-06,8.5
1993-04-07,8.53125
1993-04-08,8.59375
1993-04-12,8.53125
1993-04-13,8.59375
1993-04-14,8.40625
1993-04-15,8.53125
1993-04-16,8.46875
1993-04-19,8.46875
1993-04-20,8.28125
1993-04-21,8.1875
1993-04-22,8.375
1993-04-23,8.25
1993-04-26,7.9375
1993-04-27,8.0
1993-04-28,8.15625
1993-04-29,8.125
1993-04-30,8.25
1993-05-03,8.375
1993-05-04,8.6875
1993-05-05,9.0
1993-05-06,9.09375
1993-05-07,8.9375
1993-05-10,9.0625
1993-05-11,9.0
1993-05-12,8.90625
1993-05-13,8.65625
1993-05-14,8.6875
1993-05-17,8.78125
1993-05-18,8.78125
1993-05-19,8.78125
1993-05-20,8.9375
1993-05-21,8.875
1993-05-24,8.9375
1993-05-25,9.03125
1993-05-26,8.96875
1993-05-27,9.25
1993-05-28,9.25
1993-06-01,9.6875
1993-06-02,9.6875
1993-06-03,9.65625
1993-06-04,9.40625
1993-06-07,9.375
1993-06-08,9.1875
1993-06-09,9.03125
1993-06-10,9.25
1993-06-11,9.125
1993-06-14,9.21875
1993-06-15,9.3125
1993-06-16,9.375
1993-06-17,9.25
1993-06-18,9.1875
1993-06-21,9.34375
1993-06-22,9.625
1993-06-23,9.65625
1993-06-24,9.6875
1993-06-25,9.875
1993-06-28,9.875
1993-06-29,9.90625
1993-06-30,9.875
1993-07-01,9.8125
1993-07-02,9.71875
1993-07-06,9.6875
1993-07-07,9.65625
1993-07-08,9.71875
1993-07-09,10.09375
1993-07-12,10.15625
1993-07-13,10.15625
1993-07-14,10.125
1993-07-15,10.0
1993-07-16,9.96875
1993-07-19,9.75
1993-07-20,9.875
1993-07-21,9.90625
1993-07-22,9.75
1993-07-23,9.5625
1993-07-26,9.6875
1993-07-27,9.78125
1993-07-28,9.71875
1993-07-29,9.78125
1993-07-30,9.75
1993-08-02,9.78125
1993-08-03,9.625
1993-08-04,9.65625
1993-08-05,9.5625
1993-08-06,9.21875
1993-08-09,9.375
1993-08-10,9.3125
1993-08-11,9.21875
1993-08-12,9.46875
1993-08-13,9.53125
1993-08-16,9.53125
1993-08-17,9.59375
1993-08-18,9.4375
1993-08-19,9.46875
1993-08-20,9.4375
1993-08-23,9.4375
1993-08-24,9.59375
1993-08-25,9.96875
1993-08-26,9.9375
1993-08-27,9.875
1993-08-30,10.0
1993-08-31,10.0
1993-09-01,9.9375
1993-09-02,9.65625
1993-09-03,9.6875
1993-09-07,9.625
1993-09-08,9.4375
1993-09-09,9.46875
1993-09-10,9.5625
1993-09-13,9.46875
1993-09-14,9.4375
1993-09-15,9.46875
1993-09-16,9.5
1993-09-17,9.65625
1993-09-20,10.0
1993-09-21,10.0
1993-09-22,10.15625
1993-09-23,10.0625
1993-09-24,10.40625
1993-09-27,10.53125
1993-09-28,10.875
1993-09-29,10.9375
1993-09-30,10.8125
1993-10-01,10.65625
1993-10-04,10.625
1993-10-05,10.75
1993-10-06,10.71875
1993-10-07,10.71875
1993-10-08,10.71875
1993-10-11,10.59375
1993-10-12,10.65625
1993-10-13,10.78125
1993-10-14,10.84375
1993-10-15,10.9375
1993-10-18,11.0
1993-10-19,11.0
1993-10-20,10.78125
1993-10-21,10.6875
1993-10-22,10.40625
1993-10-25,10.375
1993-10-26,10.53125
1993-10-27,10.71875
1993-10-28,10.84375
1993-10-29,11.0625
1993-11-01,11.25
1993-11-02,11.1875
1993-11-03,11.125
1993-11-04,10.875
1993-11-05,10.9375
1993-11-08,10.90625
1993-11-09,11.0
1993-11-10,11.0625
1993-11-11,11.375
1993-11-12,11.34375
1993-11-15,11.1875
1993-11-16,11.1875
1993-11-17,11.0625
1993-11-18,11.09375
1993-11-19,10.96875
1993-11-22,10.4375
1993-11-23,10.3125
1993-11-24,10.3125
1993-11-26,10.78125
1993-11-29,10.8125
1993-11-30,10.84375
1993-12-01,10.90625
1993-12-02,11.21875
1993-12-03,11.375
1993-12-06,11.40625
1993-12-07,11.3125
1993-12-08,11.28125
1993-12-09,11.28125
1993-12-10,11.375
1993-12-13,11.34375
1993-12-14,11.15625
1993-12-15,11.03125
1993-12-16,11.125
1993-12-17,11.1875
1993-12-20,11.40625
1993-12-21,11.59375
1993-12-22,11.65625
1993-12-23,11.78125
1993-12-27,11.875
1993-12-28,11.96875
1993-12-29,12.15625
1993-12-30,12.1875
1993-12-31,12.4375
1994-01-03,12.25
1994-01-04,12.03125
1994-01-05,12.09375
1994-01-06,12.1875
1994-01-07,11.9375
1994-01-10,12.15625
1994-01-11,12.4375
1994-01-12,12.40625
1994-01-13,12.375
1994-01-14,12.46875
1994-01-17,12.53125
1994-01-18,12.9375
1994-01-19,12.75
1994-01-20,12.71875
1994-01-21,12.78125
1994-01-24,12.53125
1994-01-25,12.3125
1994-01-26,12.125
1994-01-27,12.6875
1994-01-28,12.4375
1994-01-31,12.53125
1994-02-01,12.59375
1994-02-02,12.53125
1994-02-03,12.8125
1994-02-04,12.4375
1994-02-07,12.34375
1994-02-08,12.40625
1994-02-09,12.34375
1994-02-10,12.15625
1994-02-11,12.0
1994-02-14,11.90625
1994-02-15,11.84375
1994-02-16,12.25
1994-02-17,12.4375
1994-02-18,12.5
1994-02-22,12.625
1994-02-23,12.375
1994-02-24,12.1875
1994-02-25,12.15625
1994-02-28,12.15625
1994-03-01,12.28125
1994-03-02,12.28125
1994-03-03,12.25
1994-03-04,12.34375
