Date,MSG
2019-07-26,289.380005
2019-07-29,287.420013
2019-07-30,290.570007
2019-07-31,290.040009
2019-08-01,289.589996
2019-08-02,289.52999900000003
2019-08-05,281.230011
2019-08-06,285.910004
2019-08-07,288.51001
2019-08-08,296.26001
2019-08-09,294.690002
2019-08-12,287.209991
2019-08-13,290.459991
2019-08-14,285.230011
2019-08-15,286.320007
2019-08-16,291.5
2019-08-19,293.429993
2019-08-20,267.329987
2019-08-21,261.130005
2019-08-22,261.440002
2019-08-23,254.44999700000002
2019-08-26,252.52999900000003
2019-08-27,249.25
2019-08-28,250.649994
2019-08-29,248.11000099999998
2019-08-30,252.330002
2019-09-03,249.020004
2019-09-04,248.36999500000002
2019-09-05,253.83999599999999
2019-09-06,253.27999900000003
2019-09-09,252.399994
2019-09-10,254.850006
2019-09-11,258.179993
2019-09-12,264.540009
2019-09-13,268.640015
2019-09-16,270.920013
2019-09-17,271.5
2019-09-18,267.77999900000003
2019-09-19,268.77999900000003
2019-09-20,268.519989
2019-09-23,272.040009
2019-09-24,264.640015
2019-09-25,265.920013
2019-09-26,264.25
2019-09-27,263.02999900000003
2019-09-30,263.519989
2019-10-01,263.570007
2019-10-02,260.149994
2019-10-03,263.059998
2019-10-04,266.959991
2019-10-07,266.329987
2019-10-08,262.329987
2019-10-09,262.52999900000003
2019-10-10,263.549988
2019-10-11,264.589996
2019-10-14,263.600006
2019-10-15,265.049988
2019-10-16,265.589996
2019-10-17,268.179993
2019-10-18,265.209991
2019-10-21,266.049988
2019-10-22,266.670013
2019-10-23,269.320007
2019-10-24,268.440002
2019-10-25,267.5
2019-10-28,267.75
2019-10-29,269.859985
2019-10-30,268.190002
2019-10-31,266.920013
2019-11-01,270.459991
2019-11-04,265.540009
2019-11-05,271.27999900000003
2019-11-06,275.72000099999997
2019-11-07,279.549988
2019-11-08,278.940002
2019-11-11,269.649994
2019-11-12,275.350006
2019-11-13,275.929993
2019-11-14,273.829987
2019-11-15,270.880005
2019-11-18,275.940002
2019-11-19,276.679993
2019-11-20,274.97000099999997
2019-11-21,274.309998
2019-11-22,275.0
2019-11-25,274.320007
2019-11-26,277.0
2019-11-27,283.149994
2019-11-29,281.77999900000003
2019-12-02,276.51001
2019-12-03,275.769989
2019-12-04,278.179993
2019-12-05,279.339996
2019-12-06,285.730011
2019-12-09,276.109985
2019-12-10,274.660004
2019-12-11,273.920013
2019-12-12,278.950012
2019-12-13,281.299988
2019-12-16,283.170013
2019-12-17,286.440002
2019-12-18,285.299988
2019-12-19,290.170013
2019-12-20,294.299988
2019-12-23,293.809998
2019-12-24,294.26001
2019-12-26,297.23999
2019-12-27,296.230011
2019-12-30,295.459991
2019-12-31,294.190002
2020-01-02,297.079987
2020-01-03,299.160004
2020-01-06,299.160004
2020-01-07,298.829987
2020-01-08,297.5
2020-01-09,298.640015
2020-01-10,297.380005
2020-01-13,298.980011
2020-01-14,299.730011
2020-01-15,299.959991
2020-01-16,304.829987
2020-01-17,305.049988
2020-01-21,302.179993
2020-01-22,300.119995
2020-01-23,296.100006
2020-01-24,296.72000099999997
2020-01-27,294.619995
2020-01-28,297.619995
2020-01-29,298.0
2020-01-30,297.01001
2020-01-31,296.190002
2020-02-03,293.899994
2020-02-04,297.700012
2020-02-05,297.950012
2020-02-06,297.98999
2020-02-07,293.359985
2020-02-10,301.51001
2020-02-11,302.940002
2020-02-12,307.329987
2020-02-13,307.109985
2020-02-14,307.48999
2020-02-18,310.429993
2020-02-19,313.690002
2020-02-20,313.23999
2020-02-21,310.5
2020-02-24,302.97000099999997
2020-02-25,288.399994
2020-02-26,274.859985
2020-02-27,263.089996
2020-02-28,267.820007
2020-03-02,265.399994
2020-03-03,258.359985
