Date,ARMK
2013-12-12,22.700001
2013-12-13,23.83
2013-12-16,23.700001
2013-12-17,23.459999
2013-12-18,24.0
2013-12-19,23.700001
2013-12-20,23.92
2013-12-23,24.17
2013-12-24,24.389999
2013-12-26,25.5
2013-12-27,25.98
2013-12-30,25.809998999999998
2013-12-31,26.219998999999998
2014-01-02,25.370001000000002
2014-01-03,25.549999
2014-01-06,24.389999
2014-01-07,24.35
2014-01-08,24.35
2014-01-09,24.66
2014-01-10,24.780001000000002
2014-01-13,24.98
2014-01-14,24.889999
2014-01-15,24.83
2014-01-16,24.82
2014-01-17,24.51
2014-01-21,24.879998999999998
2014-01-22,24.91
2014-01-23,24.98
2014-01-24,23.940001000000002
2014-01-27,23.639999
2014-01-28,24.450001
2014-01-29,24.200001
2014-01-30,24.709999
2014-01-31,24.709999
2014-02-03,24.809998999999998
2014-02-04,24.99
2014-02-05,26.1
2014-02-06,25.85
2014-02-07,25.610001
2014-02-10,26.450001
2014-02-11,26.719998999999998
2014-02-12,27.639999
2014-02-13,28.0
2014-02-14,28.049999
2014-02-18,28.370001000000002
2014-02-19,28.379998999999998
2014-02-20,28.299999
2014-02-21,28.25
2014-02-24,28.26
2014-02-25,28.459999
2014-02-26,28.52
2014-02-27,28.209999
2014-02-28,28.16
2014-03-03,27.76
2014-03-04,28.459999
2014-03-05,28.5
2014-03-06,28.540001
2014-03-07,29.190001000000002
2014-03-10,29.559998999999998
2014-03-11,28.91
2014-03-12,28.629998999999998
2014-03-13,28.24
2014-03-14,27.379998999999998
2014-03-17,27.450001
2014-03-18,27.950001
2014-03-19,28.02
2014-03-20,28.870001000000002
2014-03-21,29.889999
2014-03-24,29.110001
2014-03-25,28.33
2014-03-26,27.870001000000002
2014-03-27,28.59
2014-03-28,28.48
2014-03-31,28.92
2014-04-01,28.690001000000002
2014-04-02,28.879998999999998
2014-04-03,28.68
2014-04-04,27.860001
2014-04-07,27.540001
2014-04-08,27.219998999999998
2014-04-09,27.950001
2014-04-10,27.370001000000002
2014-04-11,27.219998999999998
2014-04-14,27.690001000000002
2014-04-15,27.9
2014-04-16,27.889999
2014-04-17,28.040001
2014-04-21,28.190001000000002
2014-04-22,28.48
2014-04-23,28.389999
2014-04-24,28.23
2014-04-25,27.98
2014-04-28,27.77
2014-04-29,27.959999
2014-04-30,28.190001000000002
2014-05-01,28.059998999999998
2014-05-02,28.120001000000002
2014-05-05,28.17
2014-05-06,28.040001
2014-05-07,27.52
2014-05-08,26.77
2014-05-09,26.969998999999998
2014-05-12,27.049999
2014-05-13,27.27
2014-05-14,27.200001
2014-05-15,26.969998999999998
2014-05-16,26.93
2014-05-19,26.389999
2014-05-20,26.32
2014-05-21,26.4
2014-05-22,26.370001000000002
2014-05-23,26.59
2014-05-27,26.110001
2014-05-28,26.83
2014-05-29,25.83
2014-05-30,26.379998999999998
2014-06-02,26.84
2014-06-03,26.629998999999998
2014-06-04,26.620001000000002
2014-06-05,26.719998999999998
2014-06-06,26.76
2014-06-09,26.799999
2014-06-10,26.370001000000002
2014-06-11,26.110001
2014-06-12,26.18
2014-06-13,26.02
2014-06-16,26.030001000000002
2014-06-17,26.09
2014-06-18,25.76
2014-06-19,25.799999
2014-06-20,25.459999
2014-06-23,25.530001000000002
2014-06-24,25.379998999999998
2014-06-25,25.4
2014-06-26,25.5
2014-06-27,25.91
2014-06-30,25.879998999999998
2014-07-01,26.049999
2014-07-02,26.799999
2014-07-03,26.41
2014-07-07,26.26
2014-07-08,26.950001
2014-07-09,27.040001
2014-07-10,26.84
2014-07-11,26.690001000000002
2014-07-14,27.32
2014-07-15,27.209999
2014-07-16,27.209999
2014-07-17,27.1
2014-07-18,27.01
2014-07-21,27.23
2014-07-22,27.35
2014-07-23,27.290001
2014-07-24,27.370001000000002
2014-07-25,27.299999
2014-07-28,27.32
2014-07-29,27.360001
2014-07-30,27.34
2014-07-31,26.959999
2014-08-01,27.02
2014-08-04,27.18
2014-08-05,26.5
2014-08-06,26.34
2014-08-07,26.450001
2014-08-08,26.549999
2014-08-11,26.57
2014-08-12,26.49
2014-08-13,26.379998999999998
2014-08-14,26.709999
2014-08-15,26.5
2014-08-18,26.459999
2014-08-19,26.5
2014-08-20,26.540001
2014-08-21,26.35
2014-08-22,26.07
2014-08-25,26.190001000000002
2014-08-26,26.110001
2014-08-27,25.879998999999998
2014-08-28,26.1
2014-08-29,25.9
2014-09-02,26.0
2014-09-03,26.0
2014-09-04,26.15
2014-09-05,26.34
2014-09-08,26.889999
2014-09-09,26.860001
2014-09-10,26.99
2014-09-11,27.139999
2014-09-12,27.15
2014-09-15,27.120001000000002
2014-09-16,26.93
2014-09-17,26.99
2014-09-18,27.040001
2014-09-19,27.4
2014-09-22,27.35
2014-09-23,27.290001
2014-09-24,26.809998999999998
2014-09-25,26.6
2014-09-26,26.780001000000002
2014-09-29,26.42
2014-09-30,26.299999
2014-10-01,26.0
2014-10-02,25.940001000000002
2014-10-03,26.440001000000002
2014-10-06,26.84
2014-10-07,26.75
2014-10-08,26.52
2014-10-09,26.51
2014-10-10,26.469998999999998
2014-10-13,25.610001
2014-10-14,25.84
2014-10-15,25.879998999999998
2014-10-16,25.35
2014-10-17,25.549999
2014-10-20,26.17
2014-10-21,26.389999
2014-10-22,25.889999
2014-10-23,26.26
2014-10-24,26.530001000000002
2014-10-27,26.84
2014-10-28,26.790001
2014-10-29,27.27
2014-10-30,27.780001000000002
2014-10-31,27.91
2014-11-03,27.959999
2014-11-04,28.23
2014-11-05,28.4
2014-11-06,28.66
2014-11-07,28.26
2014-11-10,28.360001
2014-11-11,28.17
2014-11-12,28.549999
2014-11-13,29.4
2014-11-14,28.780001000000002
2014-11-17,28.459999
2014-11-18,28.34
2014-11-19,28.66
2014-11-20,29.190001000000002
2014-11-21,29.41
2014-11-24,29.5
2014-11-25,29.24
2014-11-26,29.450001
2014-11-28,30.4
2014-12-01,29.629998999999998
2014-12-02,29.91
2014-12-03,29.780001000000002
2014-12-04,29.459999
2014-12-05,30.129998999999998
2014-12-08,30.17
2014-12-09,29.82
2014-12-10,29.549999
2014-12-11,28.559998999999998
2014-12-12,28.290001
2014-12-15,28.860001
2014-12-16,29.01
2014-12-17,29.25
2014-12-18,29.5
2014-12-19,29.780001000000002
2014-12-22,30.33
2014-12-23,30.5
2014-12-24,30.57
2014-12-26,30.93
2014-12-29,30.73
2014-12-30,30.860001
2014-12-31,31.15
2015-01-02,30.799999
2015-01-05,29.84
2015-01-06,30.07
2015-01-07,30.59
2015-01-08,31.02
2015-01-09,31.58
2015-01-12,32.220001
2015-01-13,32.02
2015-01-14,31.74
2015-01-15,31.360001
2015-01-16,31.950001
2015-01-20,31.709999
2015-01-21,31.9
2015-01-22,32.040001000000004
2015-01-23,32.110001000000004
2015-01-26,32.220001
2015-01-27,31.860001
2015-01-28,31.799999
2015-01-29,32.150002
2015-01-30,31.32
2015-02-02,31.65
2015-02-03,31.99
2015-02-04,32.290001000000004
2015-02-05,32.200001
2015-02-06,31.940001000000002
2015-02-09,31.42
2015-02-10,31.82
2015-02-11,30.790001
2015-02-12,30.719998999999998
2015-02-13,30.540001
2015-02-17,30.24
2015-02-18,31.0
2015-02-19,30.700001
2015-02-20,30.809998999999998
2015-02-23,30.9
2015-02-24,31.27
2015-02-25,31.84
2015-02-26,31.799999
2015-02-27,31.65
2015-03-02,32.27
2015-03-03,32.470001
2015-03-04,32.110001000000004
2015-03-05,32.220001
2015-03-06,32.139998999999996
2015-03-09,32.549999
2015-03-10,32.540001000000004
2015-03-11,32.529999
2015-03-12,32.610001000000004
2015-03-13,32.220001
2015-03-16,32.389998999999996
2015-03-17,32.310001
2015-03-18,32.459998999999996
2015-03-19,32.189999
2015-03-20,32.549999
2015-03-23,32.07
2015-03-24,32.34
2015-03-25,31.99
2015-03-26,31.57
2015-03-27,31.57
2015-03-30,32.099998
2015-03-31,31.629998999999998
2015-04-01,31.450001
2015-04-02,31.4
2015-04-06,31.4
2015-04-07,31.030001000000002
2015-04-08,31.280001000000002
2015-04-09,31.139999
2015-04-10,31.02
2015-04-13,30.65
2015-04-14,31.01
2015-04-15,30.879998999999998
2015-04-16,30.65
2015-04-17,30.440001000000002
2015-04-20,30.67
2015-04-21,30.98
2015-04-22,31.299999
2015-04-23,31.459999
2015-04-24,31.66
2015-04-27,31.530001000000002
2015-04-28,31.25
2015-04-29,30.82
2015-04-30,30.73
2015-05-01,30.860001
2015-05-04,31.379998999999998
2015-05-05,31.049999
2015-05-06,30.709999
2015-05-07,31.07
2015-05-08,31.52
2015-05-11,31.110001
2015-05-12,31.25
2015-05-13,30.98
2015-05-14,31.75
2015-05-15,31.59
2015-05-18,31.700001
2015-05-19,31.5
2015-05-20,31.82
2015-05-21,31.639999
2015-05-22,31.77
2015-05-26,31.790001
2015-05-27,31.700001
2015-05-28,31.440001000000002
2015-05-29,31.35
2015-06-01,31.33
2015-06-02,31.51
2015-06-03,31.629998999999998
2015-06-04,31.5
2015-06-05,31.51
2015-06-08,31.299999
2015-06-09,31.34
2015-06-10,31.110001
2015-06-11,30.879998999999998
2015-06-12,30.940001000000002
2015-06-15,30.99
2015-06-16,30.93
2015-06-17,31.059998999999998
2015-06-18,31.32
2015-06-19,31.67
2015-06-22,31.83
2015-06-23,31.889999
2015-06-24,31.530001000000002
2015-06-25,31.559998999999998
2015-06-26,31.65
2015-06-29,31.34
2015-06-30,30.969998999999998
2015-07-01,31.299999
2015-07-02,31.08
2015-07-06,31.190001000000002
2015-07-07,31.34
2015-07-08,30.98
2015-07-09,31.02
2015-07-10,31.59
2015-07-13,31.969998999999998
2015-07-14,32.169998
2015-07-15,31.950001
2015-07-16,32.119999
2015-07-17,32.009997999999996
2015-07-20,32.040001000000004
2015-07-21,31.82
2015-07-22,32.389998999999996
2015-07-23,31.99
2015-07-24,31.790001
2015-07-27,31.219998999999998
2015-07-28,31.639999
2015-07-29,32.0
2015-07-30,31.75
2015-07-31,31.82
2015-08-03,32.59
2015-08-04,32.369999
2015-08-05,32.529999
2015-08-06,32.139998999999996
2015-08-07,32.349998
2015-08-10,32.290001000000004
2015-08-11,32.09
2015-08-12,31.59
2015-08-13,32.07
2015-08-14,32.709998999999996
2015-08-17,32.490002000000004
2015-08-18,33.25
2015-08-19,33.490002000000004
2015-08-20,32.619999
2015-08-21,32.25
2015-08-24,30.719998999999998
2015-08-25,30.51
2015-08-26,31.049999
2015-08-27,31.98
2015-08-28,31.6
2015-08-31,31.34
2015-09-01,30.879998999999998
2015-09-02,31.26
2015-09-03,31.34
2015-09-04,30.950001
2015-09-08,31.6
2015-09-09,31.219998999999998
2015-09-10,31.26
2015-09-11,31.690001000000002
2015-09-14,31.379998999999998
2015-09-15,31.4
2015-09-16,31.620001000000002
2015-09-17,31.9
2015-09-18,31.67
2015-09-21,31.83
2015-09-22,31.290001
2015-09-23,31.58
2015-09-24,31.219998999999998
2015-09-25,31.139999
2015-09-28,29.450001
2015-09-29,28.809998999999998
2015-09-30,29.639999
2015-10-01,30.040001
2015-10-02,30.83
2015-10-05,31.01
2015-10-06,30.41
2015-10-07,30.940001000000002
2015-10-08,30.92
2015-10-09,30.889999
2015-10-12,30.950001
2015-10-13,30.52
2015-10-14,30.16
2015-10-15,30.620001000000002
2015-10-16,31.15
2015-10-19,31.209999
2015-10-20,31.09
2015-10-21,30.6
2015-10-22,30.719998999999998
2015-10-23,30.83
2015-10-26,31.07
2015-10-27,31.040001
2015-10-28,31.110001
2015-10-29,30.85
2015-10-30,30.35
2015-11-02,30.360001
2015-11-03,30.98
2015-11-04,30.5
2015-11-05,30.5
2015-11-06,30.5
2015-11-09,30.309998999999998
2015-11-10,30.360001
2015-11-11,30.780001000000002
2015-11-12,30.299999
2015-11-13,29.57
2015-11-16,29.57
2015-11-17,29.620001000000002
2015-11-18,32.639998999999996
2015-11-19,32.34
2015-11-20,32.650002
2015-11-23,33.07
2015-11-24,33.0
2015-11-25,32.939999
2015-11-27,33.209998999999996
2015-11-30,32.619999
2015-12-01,32.880001
2015-12-02,33.740002000000004
2015-12-03,33.470001
2015-12-04,34.029999
2015-12-07,33.91
2015-12-08,33.689999
2015-12-09,33.52
2015-12-10,33.540001000000004
2015-12-11,32.540001000000004
2015-12-14,32.580002
2015-12-15,32.779999
2015-12-16,32.669998
2015-12-17,32.48
2015-12-18,32.169998
2015-12-21,32.169998
2015-12-22,32.09
2015-12-23,32.400002
2015-12-24,32.290001000000004
2015-12-28,32.279999
2015-12-29,32.560001
2015-12-30,32.389998999999996
2015-12-31,32.25
2016-01-04,32.360001000000004
2016-01-05,32.439999
2016-01-06,32.290001000000004
2016-01-07,31.9
2016-01-08,31.82
2016-01-11,31.870001000000002
2016-01-12,32.27
2016-01-13,31.700001
2016-01-14,31.58
2016-01-15,31.110001
2016-01-19,30.91
2016-01-20,30.860001
2016-01-21,31.09
2016-01-22,31.719998999999998
2016-01-25,31.18
2016-01-26,32.0
2016-01-27,31.629998999999998
2016-01-28,31.799999
2016-01-29,31.950001
2016-02-01,32.790001000000004
2016-02-02,32.48
2016-02-03,32.439999
2016-02-04,33.310001
2016-02-05,31.360001
2016-02-08,29.82
2016-02-09,30.209999
2016-02-10,31.26
2016-02-11,30.030001000000002
2016-02-12,30.299999
2016-02-16,30.18
2016-02-17,30.889999
2016-02-18,30.4
2016-02-19,30.15
2016-02-22,30.940001000000002
2016-02-23,31.0
2016-02-24,30.780001000000002
2016-02-25,31.530001000000002
2016-02-26,31.57
2016-02-29,31.42
2016-03-01,32.110001000000004
2016-03-02,32.240002000000004
2016-03-03,32.150002
2016-03-04,32.240002000000004
2016-03-07,32.18
2016-03-08,31.870001000000002
2016-03-09,31.75
2016-03-10,31.67
2016-03-11,32.130001
2016-03-14,32.34
2016-03-15,32.200001
2016-03-16,32.279999
2016-03-17,32.310001
2016-03-18,32.139998999999996
2016-03-21,32.369999
2016-03-22,32.650002
2016-03-23,32.529999
2016-03-24,32.509997999999996
2016-03-28,32.599998
2016-03-29,32.889998999999996
2016-03-30,32.98
2016-03-31,33.119999
2016-04-01,33.459998999999996
2016-04-04,33.470001
2016-04-05,33.119999
2016-04-06,33.34
2016-04-07,33.220001
2016-04-08,33.25
2016-04-11,32.98
2016-04-12,33.09
2016-04-13,33.200001
2016-04-14,33.599998
2016-04-15,33.759997999999996
2016-04-18,33.93
2016-04-19,34.060001
2016-04-20,34.290001000000004
2016-04-21,34.080002
2016-04-22,33.970001
2016-04-25,33.799999
2016-04-26,33.93
2016-04-27,33.759997999999996
2016-04-28,33.459998999999996
2016-04-29,33.509997999999996
2016-05-02,33.900002
2016-05-03,33.82
2016-05-04,33.560001
2016-05-05,33.630001
2016-05-06,33.740002000000004
2016-05-09,34.029999
2016-05-10,34.34
2016-05-11,32.939999
2016-05-12,33.240002000000004
2016-05-13,33.119999
2016-05-16,33.07
2016-05-17,32.740002000000004
2016-05-18,32.48
2016-05-19,32.200001
2016-05-20,32.310001
2016-05-23,32.310001
2016-05-24,32.84
2016-05-25,32.919998
2016-05-26,32.650002
2016-05-27,33.290001000000004
2016-05-31,33.290001000000004
2016-06-01,33.279999
2016-06-02,33.48
2016-06-03,33.25
2016-06-06,33.419998
2016-06-07,33.389998999999996
2016-06-08,33.740002000000004
2016-06-09,33.869999
2016-06-10,33.669998
2016-06-13,33.630001
2016-06-14,33.580002
2016-06-15,33.490002000000004
2016-06-16,33.369999
2016-06-17,33.16
2016-06-20,33.389998999999996
2016-06-21,33.450001
2016-06-22,33.639998999999996
2016-06-23,33.91
