Date,PTEN
2004-09-16,18.700001
2004-09-17,18.950001
2004-09-20,18.93
2004-09-21,19.219998999999998
2004-09-22,19.139999
2004-09-23,19.09
2004-09-24,19.59
2004-09-27,18.969998999999998
2004-09-28,19.34
2004-09-29,19.01
2004-09-30,19.07
2004-10-01,19.52
2004-10-04,19.309998999999998
2004-10-05,19.299999
2004-10-06,20.07
2004-10-07,19.809998999999998
2004-10-08,19.959999
2004-10-11,19.6
2004-10-12,18.950001
2004-10-13,18.49
2004-10-14,18.91
2004-10-15,18.92
2004-10-18,18.93
2004-10-19,18.790001
2004-10-20,19.51
2004-10-21,19.889999
2004-10-22,19.67
2004-10-25,19.469998999999998
2004-10-26,19.950001
2004-10-27,19.48
2004-10-28,18.959999
2004-10-29,19.23
2004-11-01,19.120001000000002
2004-11-02,18.83
2004-11-03,19.35
2004-11-04,19.110001
2004-11-05,19.219998999999998
2004-11-08,18.43
2004-11-09,18.5
2004-11-10,18.780001000000002
2004-11-11,18.870001000000002
2004-11-12,19.27
2004-11-15,18.27
2004-11-16,18.34
2004-11-17,18.76
2004-11-18,19.559998999999998
2004-11-19,19.57
2004-11-22,19.74
2004-11-23,19.969998999999998
2004-11-24,20.09
2004-11-26,20.209999
2004-11-29,20.049999
2004-11-30,20.01
2004-12-01,19.200001
2004-12-02,18.73
2004-12-03,18.790001
2004-12-06,18.809998999999998
2004-12-07,18.209999
2004-12-08,18.42
2004-12-09,18.84
2004-12-10,18.700001
2004-12-13,18.639999
2004-12-14,18.969998999999998
2004-12-15,19.41
2004-12-16,19.27
2004-12-17,19.16
2004-12-20,19.59
2004-12-21,19.950001
2004-12-22,19.6
2004-12-23,19.780001000000002
2004-12-27,19.17
2004-12-28,19.4
2004-12-29,19.65
2004-12-30,19.43
2004-12-31,19.450001
2005-01-03,18.360001
2005-01-04,18.120001000000002
2005-01-05,18.02
2005-01-06,18.030001000000002
2005-01-07,17.58
2005-01-10,18.0
2005-01-11,17.959999
2005-01-12,18.09
2005-01-13,18.440001000000002
2005-01-14,18.52
2005-01-18,18.75
2005-01-19,18.93
2005-01-20,18.92
2005-01-21,19.0
2005-01-24,18.9
2005-01-25,18.85
2005-01-26,19.200001
2005-01-27,19.549999
2005-01-28,19.18
2005-01-31,19.450001
2005-02-01,19.719998999999998
2005-02-02,20.370001000000002
2005-02-03,20.57
2005-02-04,20.42
2005-02-07,19.99
2005-02-08,20.26
2005-02-09,20.23
2005-02-10,21.07
2005-02-11,21.93
2005-02-14,21.950001
2005-02-15,22.08
2005-02-16,22.629998999999998
2005-02-17,22.6
2005-02-18,24.049999
2005-02-22,23.799999
2005-02-23,24.34
2005-02-24,24.950001
2005-02-25,25.26
2005-02-28,24.959999
2005-03-01,24.299999
2005-03-02,24.290001
2005-03-03,25.209999
2005-03-04,25.950001
2005-03-07,25.93
2005-03-08,25.4
2005-03-09,25.049999
2005-03-10,24.440001000000002
2005-03-11,24.870001000000002
2005-03-14,25.07
2005-03-15,24.99
2005-03-16,25.120001000000002
2005-03-17,25.049999
2005-03-18,25.4
2005-03-21,25.74
2005-03-22,25.9
2005-03-23,24.82
2005-03-24,25.139999
2005-03-28,25.08
2005-03-29,24.040001
2005-03-30,24.32
2005-03-31,25.02
2005-04-01,25.809998999999998
2005-04-04,25.950001
2005-04-05,25.59
2005-04-06,26.440001000000002
2005-04-07,26.26
2005-04-08,25.43
2005-04-11,25.59
2005-04-12,24.700001
2005-04-13,23.860001
2005-04-14,24.139999
2005-04-15,23.030001000000002
2005-04-18,23.709999
2005-04-19,24.549999
2005-04-20,24.360001
2005-04-21,25.27
2005-04-22,25.639999
2005-04-25,26.24
2005-04-26,25.530001000000002
2005-04-27,24.629998999999998
2005-04-28,23.75
2005-04-29,23.969998999999998
2005-05-02,25.08
2005-05-03,24.809998999999998
2005-05-04,25.530001000000002
2005-05-05,25.67
2005-05-06,25.93
2005-05-09,26.58
2005-05-10,26.49
2005-05-11,26.74
2005-05-12,24.860001
2005-05-13,24.290001
2005-05-16,23.870001000000002
2005-05-17,24.58
2005-05-18,24.040001
2005-05-19,24.41
2005-05-20,24.129998999999998
2005-05-23,24.459999
2005-05-24,24.620001000000002
2005-05-25,25.219998999999998
2005-05-26,25.129998999999998
2005-05-27,25.85
2005-05-31,26.450001
2005-06-01,26.75
2005-06-02,26.85
2005-06-03,27.450001
2005-06-06,27.32
2005-06-07,27.059998999999998
2005-06-08,27.83
2005-06-09,28.629998999999998
2005-06-10,28.440001000000002
2005-06-13,28.540001
2005-06-14,28.1
2005-06-15,28.860001
2005-06-16,28.860001
2005-06-17,28.91
2005-06-20,28.76
2005-06-21,28.09
2005-06-22,28.1
2005-06-23,28.24
2005-06-24,27.67
2005-06-27,28.15
2005-06-28,27.65
2005-06-29,27.860001
2005-06-30,27.83
2005-07-01,28.59
2005-07-05,29.719998999999998
2005-07-06,29.42
2005-07-07,29.309998999999998
2005-07-08,29.209999
2005-07-11,30.0
2005-07-12,30.92
2005-07-13,30.459999
2005-07-14,29.540001
2005-07-15,29.549999
2005-07-18,29.299999
2005-07-19,30.49
2005-07-20,30.290001
2005-07-21,29.9
2005-07-22,31.370001000000002
2005-07-25,31.790001
2005-07-26,31.809998999999998
2005-07-27,32.130001
2005-07-28,32.330002
2005-07-29,32.830002
2005-08-01,32.889998999999996
2005-08-02,33.169998
2005-08-03,33.0
2005-08-04,32.790001000000004
2005-08-05,32.290001000000004
2005-08-08,32.860001000000004
2005-08-09,33.009997999999996
2005-08-10,33.330002
2005-08-11,33.349998
2005-08-12,32.849998
2005-08-15,32.369999
2005-08-16,31.629998999999998
2005-08-17,31.08
2005-08-18,30.709999
2005-08-19,31.5
2005-08-22,31.09
2005-08-23,31.559998999999998
2005-08-24,32.360001000000004
2005-08-25,32.439999
2005-08-26,31.719998999999998
2005-08-29,32.200001
2005-08-30,32.389998999999996
2005-08-31,34.0
2005-09-01,34.43
2005-09-02,33.220001
2005-09-06,33.25
2005-09-07,33.25
2005-09-08,32.849998
2005-09-09,33.900002
2005-09-12,32.77
2005-09-13,32.09
2005-09-14,31.98
2005-09-15,32.099998
2005-09-16,31.98
2005-09-19,33.439999
2005-09-20,33.16
2005-09-21,33.810001
2005-09-22,33.529999
2005-09-23,32.970001
2005-09-26,33.970001
2005-09-27,34.639998999999996
2005-09-28,35.43
2005-09-29,36.290001000000004
2005-09-30,36.080002
2005-10-03,36.310001
2005-10-04,34.970001
2005-10-05,33.650002
2005-10-06,31.360001
2005-10-07,32.400002
2005-10-10,31.77
2005-10-11,31.92
2005-10-12,31.52
2005-10-13,30.610001
2005-10-14,31.530001000000002
2005-10-17,32.029999
2005-10-18,30.5
2005-10-19,30.780001000000002
2005-10-20,29.35
2005-10-21,29.6
2005-10-24,30.809998999999998
2005-10-25,32.91
2005-10-26,32.849998
2005-10-27,32.869999
2005-10-28,34.310001
2005-10-31,34.130001
2005-11-01,34.580002
2005-11-02,35.799999
2005-11-03,36.09
2005-11-04,34.630001
2005-11-07,33.849998
2005-11-08,34.5
2005-11-09,34.299999
2005-11-10,32.830002
2005-11-11,30.0
2005-11-14,30.219998999999998
2005-11-15,29.99
2005-11-16,30.790001
2005-11-17,31.639999
2005-11-18,31.030001000000002
2005-11-21,32.18
2005-11-22,32.84
2005-11-23,32.299999
2005-11-25,32.330002
2005-11-28,30.99
2005-11-29,30.790001
2005-11-30,31.24
2005-12-01,32.23
2005-12-02,32.93
2005-12-05,33.299999
2005-12-06,33.279999
2005-12-07,33.200001
2005-12-08,34.139998999999996
2005-12-09,34.279999
2005-12-12,34.59
2005-12-13,34.240002000000004
2005-12-14,34.700001
2005-12-15,34.720001
2005-12-16,34.049999
2005-12-19,33.599998
2005-12-20,34.369999
2005-12-21,34.450001
2005-12-22,34.240002000000004
2005-12-23,34.200001
2005-12-27,32.860001000000004
2005-12-28,33.360001000000004
2005-12-29,32.84
2005-12-30,32.950001
2006-01-03,34.240002000000004
2006-01-04,35.209998999999996
2006-01-05,34.25
2006-01-06,34.419998
2006-01-09,34.060001
2006-01-10,34.349998
2006-01-11,35.009997999999996
2006-01-12,35.720001
2006-01-13,36.18
2006-01-17,36.919998
2006-01-18,36.330002
2006-01-19,37.740002000000004
2006-01-20,37.470001
2006-01-23,38.330002
2006-01-24,37.75
2006-01-25,36.450001
2006-01-26,36.57
2006-01-27,37.110001000000004
2006-01-30,37.849998
2006-01-31,37.619999
2006-02-01,36.599998
2006-02-02,36.25
2006-02-03,35.709998999999996
2006-02-06,36.75
2006-02-07,33.639998999999996
2006-02-08,33.639998999999996
2006-02-09,32.23
2006-02-10,31.969998999999998
2006-02-13,31.879998999999998
2006-02-14,30.450001
2006-02-15,29.450001
2006-02-16,29.52
2006-02-17,28.969998999999998
2006-02-21,30.049999
2006-02-22,29.290001
2006-02-23,28.799999
2006-02-24,28.66
2006-02-27,27.299999
2006-02-28,27.549999
2006-03-01,28.48
2006-03-02,28.219998999999998
2006-03-03,28.200001
2006-03-06,26.5
2006-03-07,26.33
2006-03-08,26.52
2006-03-09,26.23
2006-03-10,26.059998999999998
2006-03-13,27.35
2006-03-14,28.620001000000002
2006-03-15,28.18
2006-03-16,28.139999
2006-03-17,27.690001000000002
2006-03-20,26.27
2006-03-21,26.549999
2006-03-22,27.01
2006-03-23,27.93
2006-03-24,28.33
2006-03-27,28.66
2006-03-28,29.559998999999998
2006-03-29,30.35
2006-03-30,32.540001000000004
2006-03-31,31.959999
2006-04-03,32.169998
2006-04-04,32.59
2006-04-05,32.849998
2006-04-06,33.040001000000004
2006-04-07,32.759997999999996
2006-04-10,32.919998
2006-04-11,32.52
2006-04-12,31.99
2006-04-13,31.950001
2006-04-17,32.82
2006-04-18,34.009997999999996
2006-04-19,35.169998
2006-04-20,34.18
2006-04-21,34.349998
2006-04-24,33.900002
2006-04-25,33.740002000000004
2006-04-26,33.220001
2006-04-27,32.169998
2006-04-28,32.360001000000004
2006-05-01,33.52
2006-05-02,34.970001
2006-05-03,33.400002
2006-05-04,33.220001
2006-05-05,33.720001
2006-05-08,33.57
2006-05-09,33.299999
2006-05-10,33.799999
2006-05-11,33.02
2006-05-12,31.799999
2006-05-15,30.879998999999998
2006-05-16,30.809998999999998
2006-05-17,29.99
2006-05-18,29.16
2006-05-19,29.18
2006-05-22,28.370001000000002
2006-05-23,28.559998999999998
2006-05-24,27.940001000000002
2006-05-25,28.92
2006-05-26,28.85
2006-05-30,28.65
2006-05-31,29.9
2006-06-01,30.790001
2006-06-02,31.32
2006-06-05,29.719998999999998
2006-06-06,29.59
2006-06-07,27.870001000000002
2006-06-08,27.75
2006-06-09,27.719998999999998
2006-06-12,26.32
2006-06-13,25.51
2006-06-14,26.51
2006-06-15,28.139999
2006-06-16,28.049999
2006-06-19,27.02
2006-06-20,25.85
2006-06-21,26.59
2006-06-22,26.610001
2006-06-23,27.309998999999998
2006-06-26,27.0
2006-06-27,26.49
2006-06-28,26.5
2006-06-29,27.77
2006-06-30,28.309998999999998
2006-07-03,28.290001
2006-07-05,27.9
2006-07-06,27.25
2006-07-07,26.34
2006-07-10,25.690001000000002
2006-07-11,26.15
2006-07-12,25.780001000000002
2006-07-13,25.190001000000002
2006-07-14,24.870001000000002
2006-07-17,23.379998999999998
2006-07-18,23.49
2006-07-19,24.07
2006-07-20,22.91
2006-07-21,22.549999
2006-07-24,23.66
2006-07-25,25.48
2006-07-26,26.73
2006-07-27,25.709999
2006-07-28,26.299999
2006-07-31,28.32
2006-08-01,28.16
2006-08-02,28.23
2006-08-03,27.26
2006-08-04,26.59
2006-08-07,27.15
2006-08-08,27.129998999999998
2006-08-09,27.360001
2006-08-10,27.18
2006-08-11,26.9
2006-08-14,26.09
2006-08-15,26.719998999999998
2006-08-16,27.040001
2006-08-17,26.389999
2006-08-18,27.049999
2006-08-21,27.65
2006-08-22,27.469998999999998
2006-08-23,26.940001000000002
2006-08-24,27.49
2006-08-25,27.889999
2006-08-28,27.120001000000002
2006-08-29,27.73
2006-08-30,27.120001000000002
2006-08-31,27.4
2006-09-01,27.889999
2006-09-05,27.65
2006-09-06,26.440001000000002
2006-09-07,26.379998999999998
2006-09-08,25.280001000000002
2006-09-11,24.43
2006-09-12,24.23
2006-09-13,24.459999
2006-09-14,23.49
2006-09-15,23.08
2006-09-18,23.709999
2006-09-19,23.0
2006-09-20,21.93
2006-09-21,22.25
2006-09-22,22.219998999999998
2006-09-25,23.1
2006-09-26,23.6
2006-09-27,23.76
2006-09-28,23.73
2006-09-29,23.76
2006-10-02,22.4
2006-10-03,21.370001000000002
2006-10-04,21.93
2006-10-05,22.67
2006-10-06,22.219998999999998
2006-10-09,21.690001000000002
2006-10-10,22.219998999999998
2006-10-11,21.6
2006-10-12,22.299999
2006-10-13,22.66
2006-10-16,23.07
2006-10-17,22.75
2006-10-18,22.51
2006-10-19,23.450001
2006-10-20,22.91
2006-10-23,23.0
2006-10-24,23.959999
2006-10-25,24.129998999999998
2006-10-26,23.99
2006-10-27,23.219998999999998
2006-10-30,22.66
2006-10-31,23.200001
2006-11-01,23.15
2006-11-02,22.959999
2006-11-03,23.83
2006-11-06,23.98
2006-11-07,24.459999
2006-11-08,25.040001
2006-11-09,25.690001000000002
2006-11-10,25.219998999999998
2006-11-13,25.219998999999998
2006-11-14,25.110001
2006-11-15,25.52
2006-11-16,24.559998999999998
2006-11-17,25.120001000000002
2006-11-20,25.65
2006-11-21,26.07
2006-11-22,25.76
2006-11-24,26.049999
2006-11-27,25.559998999999998
2006-11-28,25.6
2006-11-29,27.309998999999998
2006-11-30,27.700001
2006-12-01,28.139999
2006-12-04,27.67
2006-12-05,26.76
2006-12-06,26.6
2006-12-07,25.9
2006-12-08,26.110001
2006-12-11,25.82
2006-12-12,25.540001
2006-12-13,25.299999
2006-12-14,26.08
2006-12-15,25.51
2006-12-18,24.370001000000002
2006-12-19,24.82
2006-12-20,24.139999
2006-12-21,23.870001000000002
2006-12-22,23.530001000000002
2006-12-26,23.200001
2006-12-27,23.77
2006-12-28,23.57
2006-12-29,23.23
2007-01-03,21.950001
2007-01-04,21.74
2007-01-05,21.93
2007-01-08,21.77
2007-01-09,22.08
2007-01-10,22.07
2007-01-11,22.209999
2007-01-12,23.27
2007-01-16,23.059998999999998
2007-01-17,23.0
2007-01-18,22.73
2007-01-19,23.610001
2007-01-22,23.76
2007-01-23,24.139999
2007-01-24,23.959999
2007-01-25,23.219998999999998
2007-01-26,23.209999
2007-01-29,23.49
2007-01-30,24.17
2007-01-31,24.15
2007-02-01,24.1
2007-02-02,24.299999
2007-02-05,24.299999
2007-02-06,23.92
2007-02-07,23.700001
2007-02-08,23.66
2007-02-09,23.43
2007-02-12,23.23
2007-02-13,23.42
2007-02-14,23.42
2007-02-15,23.200001
2007-02-16,23.49
2007-02-20,23.209999
2007-02-21,23.52
2007-02-22,23.530001000000002
2007-02-23,23.5
2007-02-26,24.01
2007-02-27,22.870001000000002
2007-02-28,22.290001
2007-03-01,22.26
2007-03-02,21.780001000000002
2007-03-05,21.389999
2007-03-06,21.85
2007-03-07,22.23
2007-03-08,22.280001000000002
2007-03-09,22.18
2007-03-12,22.040001
2007-03-13,21.6
2007-03-14,21.450001
2007-03-15,21.610001
2007-03-16,21.52
2007-03-19,22.27
2007-03-20,22.040001
2007-03-21,22.65
2007-03-22,23.23
2007-03-23,23.15
2007-03-26,23.66
2007-03-27,23.280001000000002
2007-03-28,22.77
2007-03-29,22.6
2007-03-30,22.440001000000002
2007-04-02,22.58
2007-04-03,22.43
2007-04-04,22.32
2007-04-05,22.959999
2007-04-09,22.719998999999998
2007-04-10,22.889999
2007-04-11,23.370001000000002
2007-04-12,24.219998999999998
2007-04-13,24.209999
2007-04-16,24.84
2007-04-17,24.200001
2007-04-18,24.200001
2007-04-19,23.83
2007-04-20,24.309998999999998
2007-04-23,24.17
2007-04-24,24.200001
2007-04-25,24.780001000000002
2007-04-26,24.799999
2007-04-27,25.040001
2007-04-30,24.389999
2007-05-01,24.450001
2007-05-02,24.459999
2007-05-03,25.92
2007-05-04,25.59
2007-05-07,25.389999
2007-05-08,25.65
2007-05-09,25.76
2007-05-10,24.9
2007-05-11,25.5
2007-05-14,25.559998999999998
2007-05-15,25.709999
2007-05-16,25.6
2007-05-17,26.24
2007-05-18,26.549999
2007-05-21,26.719998999999998
2007-05-22,26.84
2007-05-23,26.780001000000002
2007-05-24,26.15
2007-05-25,26.440001000000002
2007-05-29,26.23
2007-05-30,26.52
2007-05-31,26.42
2007-06-01,26.35
2007-06-04,26.73
2007-06-05,26.93
2007-06-06,26.610001
2007-06-07,25.969998999999998
2007-06-08,25.950001
2007-06-11,26.360001
2007-06-12,26.129998999999998
2007-06-13,26.82
2007-06-14,27.23
2007-06-15,27.35
2007-06-18,26.98
2007-06-19,27.08
2007-06-20,26.620001000000002
2007-06-21,27.200001
2007-06-22,27.66
2007-06-25,26.9
2007-06-26,26.34
2007-06-27,26.9
2007-06-28,26.15
2007-06-29,26.209999
2007-07-02,25.889999
2007-07-03,25.799999
2007-07-05,25.17
2007-07-06,25.52
2007-07-09,25.32
2007-07-10,25.549999
2007-07-11,25.09
2007-07-12,25.15
2007-07-13,25.040001
2007-07-16,24.98
2007-07-17,24.65
2007-07-18,25.139999
2007-07-19,25.76
2007-07-20,25.74
2007-07-23,25.459999
2007-07-24,24.82
2007-07-25,24.290001
2007-07-26,23.620001000000002
2007-07-27,23.0
2007-07-30,23.049999
2007-07-31,22.9
2007-08-01,22.34
2007-08-02,22.77
2007-08-03,21.66
2007-08-06,21.799999
2007-08-07,22.42
2007-08-08,22.42
2007-08-09,21.389999
2007-08-10,22.360001
2007-08-13,22.67
2007-08-14,22.450001
2007-08-15,21.93
2007-08-16,21.940001000000002
2007-08-17,22.18
2007-08-20,21.870001000000002
2007-08-21,21.129998999999998
2007-08-22,21.07
2007-08-23,21.209999
2007-08-24,21.67
2007-08-27,21.32
2007-08-28,20.879998999999998
2007-08-29,21.52
2007-08-30,21.48
2007-08-31,21.469998999999998
2007-09-04,22.27
2007-09-05,21.780001000000002
2007-09-06,21.940001000000002
2007-09-07,21.950001
2007-09-10,22.129998999999998
2007-09-11,22.870001000000002
2007-09-12,22.82
2007-09-13,22.290001
2007-09-14,22.459999
2007-09-17,22.16
2007-09-18,22.57
2007-09-19,22.6
2007-09-20,22.5
2007-09-21,22.73
2007-09-24,22.870001000000002
2007-09-25,22.93
2007-09-26,22.530001000000002
2007-09-27,22.76
2007-09-28,22.57
2007-10-01,22.99
2007-10-02,23.18
2007-10-03,22.57
2007-10-04,22.41
2007-10-05,22.01
2007-10-08,21.51
2007-10-09,22.08
2007-10-10,22.040001
2007-10-11,21.93
2007-10-12,21.719998999999998
2007-10-15,21.639999
2007-10-16,21.879998999999998
2007-10-17,21.92
2007-10-18,22.120001000000002
2007-10-19,21.1
2007-10-22,21.07
2007-10-23,20.99
2007-10-24,20.52
2007-10-25,20.09
2007-10-26,19.639999
2007-10-29,19.709999
2007-10-30,19.200001
2007-10-31,19.940001000000002
2007-11-01,20.0
2007-11-02,20.799999
2007-11-05,20.75
2007-11-06,20.91
2007-11-07,20.74
2007-11-08,20.74
2007-11-09,20.59
2007-11-12,19.92
2007-11-13,20.379998999999998
2007-11-14,20.540001
2007-11-15,20.219998999999998
2007-11-16,20.030001000000002
2007-11-19,19.58
2007-11-20,19.639999
2007-11-21,18.98
2007-11-23,19.360001
2007-11-26,18.809998999999998
2007-11-27,18.690001000000002
2007-11-28,18.66
2007-11-29,18.93
2007-11-30,18.85
2007-12-03,18.889999
2007-12-04,19.059998999999998
2007-12-05,19.370001000000002
2007-12-06,19.870001000000002
2007-12-07,20.040001
2007-12-10,20.07
2007-12-11,19.68
2007-12-12,20.110001
2007-12-13,20.209999
2007-12-14,19.860001
2007-12-17,19.120001000000002
2007-12-18,19.469998999999998
2007-12-19,19.09
2007-12-20,19.6
2007-12-21,19.82
2007-12-24,19.93
2007-12-26,19.84
2007-12-27,19.68
2007-12-28,19.73
2007-12-31,19.52
2008-01-02,20.73
2008-01-03,20.59
2008-01-04,19.940001000000002
2008-01-07,19.540001
2008-01-08,19.049999
2008-01-09,19.15
2008-01-10,18.969998999999998
2008-01-11,19.4
2008-01-14,20.58
2008-01-15,20.07
2008-01-16,19.4
2008-01-17,18.76
2008-01-18,18.620001000000002
2008-01-22,18.25
2008-01-23,18.48
2008-01-24,18.92
2008-01-25,19.139999
2008-01-28,19.32
2008-01-29,19.969998999999998
2008-01-30,19.43
2008-01-31,19.58
2008-02-01,20.219998999999998
2008-02-04,21.549999
2008-02-05,20.809998999999998
2008-02-06,19.91
2008-02-07,21.43
2008-02-08,21.43
2008-02-11,22.09
2008-02-12,21.940001000000002
2008-02-13,23.190001000000002
2008-02-14,22.5
2008-02-15,22.4
2008-02-19,23.57
2008-02-20,24.040001
2008-02-21,22.92
2008-02-22,22.969998999999998
2008-02-25,24.15
2008-02-26,24.469998999999998
2008-02-27,24.32
2008-02-28,25.1
2008-02-29,23.549999
2008-03-03,23.290001
2008-03-04,22.9
2008-03-05,23.52
2008-03-06,23.25
2008-03-07,22.6
2008-03-10,22.27
2008-03-11,22.75
2008-03-12,22.65
2008-03-13,23.08
2008-03-14,22.799999
2008-03-17,22.040001
2008-03-18,23.0
2008-03-19,21.940001000000002
2008-03-20,21.85
2008-03-24,23.059998999999998
2008-03-25,24.379998999999998
2008-03-26,24.98
2008-03-27,25.32
2008-03-28,25.9
2008-03-31,26.18
2008-04-01,26.58
2008-04-02,26.58
2008-04-03,26.73
2008-04-04,27.690001000000002
2008-04-07,26.99
2008-04-08,27.139999
2008-04-09,27.52
2008-04-10,27.4
2008-04-11,26.690001000000002
2008-04-14,27.43
2008-04-15,27.59
2008-04-16,28.42
2008-04-17,28.610001
2008-04-18,29.559998999999998
2008-04-21,29.219998999999998
2008-04-22,29.469998999999998
2008-04-23,29.139999
2008-04-24,28.389999
2008-04-25,29.309998999999998
2008-04-28,28.77
2008-04-29,27.700001
2008-04-30,27.940001000000002
2008-05-01,27.940001000000002
2008-05-02,29.5
2008-05-05,30.379998999999998
2008-05-06,31.299999
2008-05-07,30.51
2008-05-08,31.950001
2008-05-09,31.879998999999998
2008-05-12,31.309998999999998
2008-05-13,32.099998
2008-05-14,31.77
2008-05-15,32.470001
2008-05-16,33.380001
2008-05-19,32.82
2008-05-20,33.610001000000004
2008-05-21,32.77
2008-05-22,31.940001000000002
2008-05-23,31.280001000000002
2008-05-27,31.030001000000002
2008-05-28,31.950001
2008-05-29,30.690001000000002
2008-05-30,31.48
2008-06-02,31.809998999999998
2008-06-03,31.76
2008-06-04,31.6
2008-06-05,33.709998999999996
2008-06-06,32.580002
2008-06-09,33.32
2008-06-10,32.259997999999996
2008-06-11,33.93
2008-06-12,33.009997999999996
2008-06-13,33.029999
2008-06-16,32.849998
2008-06-17,34.09
2008-06-18,33.919998
2008-06-19,34.43
2008-06-20,34.509997999999996
2008-06-23,36.200001
2008-06-24,35.84
2008-06-25,35.669998
2008-06-26,35.82
2008-06-27,35.73
2008-06-30,36.130001
2008-07-01,36.02
2008-07-02,34.939999
2008-07-03,34.18
2008-07-07,33.290001000000004
2008-07-08,32.43
2008-07-09,31.950001
2008-07-10,33.119999
2008-07-11,33.040001000000004
2008-07-14,33.900002
2008-07-15,32.790001000000004
2008-07-16,32.369999
2008-07-17,30.379998999999998
2008-07-18,31.360001
2008-07-21,32.849998
2008-07-22,31.57
2008-07-23,29.940001000000002
2008-07-24,28.98
2008-07-25,29.35
2008-07-28,29.26
2008-07-29,27.950001
2008-07-30,30.030001000000002
2008-07-31,28.42
2008-08-01,28.799999
2008-08-04,26.58
2008-08-05,24.77
2008-08-06,26.41
2008-08-07,25.290001
2008-08-08,24.9
2008-08-11,26.0
2008-08-12,26.27
2008-08-13,27.01
2008-08-14,26.4
2008-08-15,26.15
2008-08-18,25.639999
2008-08-19,26.4
2008-08-20,27.610001
2008-08-21,28.139999
2008-08-22,27.51
2008-08-25,27.73
2008-08-26,29.5
2008-08-27,29.549999
2008-08-28,28.639999
2008-08-29,28.42
2008-09-02,25.23
2008-09-03,23.950001
2008-09-04,23.549999
2008-09-05,23.34
2008-09-08,22.469998999999998
2008-09-09,21.190001000000002
2008-09-10,22.07
2008-09-11,21.77
2008-09-12,22.450001
2008-09-15,20.209999
2008-09-16,21.01
2008-09-17,19.790001
2008-09-18,21.65
2008-09-19,23.639999
2008-09-22,23.32
2008-09-23,20.42
2008-09-24,20.33
2008-09-25,20.809998999999998
2008-09-26,20.700001
2008-09-29,18.48
2008-09-30,20.02
2008-10-01,18.82
2008-10-02,16.190001000000002
2008-10-03,16.0
2008-10-06,14.83
2008-10-07,13.17
2008-10-08,14.03
2008-10-09,12.7
2008-10-10,11.0
2008-10-13,14.08
2008-10-14,13.86
2008-10-15,11.66
2008-10-16,11.8
2008-10-17,12.26
2008-10-20,13.4
2008-10-21,13.14
2008-10-22,11.54
2008-10-23,11.27
2008-10-24,11.21
2008-10-27,10.58
2008-10-28,11.5
2008-10-29,12.32
2008-10-30,13.51
2008-10-31,13.27
2008-11-03,12.63
2008-11-04,13.52
2008-11-05,12.64
2008-11-06,11.15
2008-11-07,11.45
2008-11-10,11.91
2008-11-11,11.56
2008-11-12,10.58
2008-11-13,11.71
2008-11-14,11.54
2008-11-17,11.83
2008-11-18,11.72
2008-11-19,10.48
2008-11-20,8.8
2008-11-21,9.95
2008-11-24,11.14
2008-11-25,11.24
2008-11-26,12.27
2008-11-28,12.49
2008-12-01,9.72
2008-12-02,10.33
2008-12-03,10.64
2008-12-04,9.47
2008-12-05,9.64
2008-12-08,10.25
2008-12-09,10.78
2008-12-10,11.35
2008-12-11,11.1
2008-12-12,11.02
2008-12-15,11.21
2008-12-16,11.68
2008-12-17,11.91
2008-12-18,10.45
2008-12-19,10.57
2008-12-22,10.45
2008-12-23,10.46
2008-12-24,10.46
2008-12-26,10.83
2008-12-29,11.08
2008-12-30,11.25
2008-12-31,11.51
2009-01-02,12.58
2009-01-05,12.91
2009-01-06,12.72
2009-01-07,12.29
2009-01-08,12.65
2009-01-09,11.75
2009-01-12,10.88
2009-01-13,11.13
2009-01-14,10.21
2009-01-15,10.33
2009-01-16,10.15
2009-01-20,9.37
2009-01-21,10.45
2009-01-22,9.56
2009-01-23,10.15
2009-01-26,10.32
2009-01-27,10.28
2009-01-28,10.57
2009-01-29,9.96
2009-01-30,9.56
2009-02-02,9.25
2009-02-03,9.33
2009-02-04,9.15
2009-02-05,9.55
2009-02-06,9.96
2009-02-09,10.37
2009-02-10,9.73
2009-02-11,9.92
2009-02-12,9.3
2009-02-13,9.52
2009-02-17,8.89
2009-02-18,8.59
2009-02-19,8.68
2009-02-20,8.64
2009-02-23,8.07
2009-02-24,8.55
2009-02-25,8.55
2009-02-26,8.63
2009-02-27,8.59
2009-03-02,7.74
2009-03-03,7.66
2009-03-04,8.25
2009-03-05,7.85
2009-03-06,7.8
2009-03-09,8.06
2009-03-10,8.59
2009-03-11,8.67
2009-03-12,9.05
2009-03-13,8.72
2009-03-16,9.12
2009-03-17,9.62
2009-03-18,10.06
2009-03-19,10.79
2009-03-20,9.99
2009-03-23,10.94
2009-03-24,10.38
2009-03-25,10.07
2009-03-26,10.44
2009-03-27,9.68
2009-03-30,9.18
2009-03-31,8.96
2009-04-01,9.19
2009-04-02,10.04
2009-04-03,10.9
2009-04-06,10.38
2009-04-07,10.31
2009-04-08,11.01
2009-04-09,11.88
2009-04-13,11.76
2009-04-14,11.95
2009-04-15,12.14
2009-04-16,13.13
2009-04-17,13.19
2009-04-20,11.95
2009-04-21,13.21
2009-04-22,13.5
2009-04-23,13.5
2009-04-24,14.0
2009-04-27,13.34
2009-04-28,13.17
2009-04-29,13.69
2009-04-30,12.71
2009-05-01,13.27
