Date,CR
1981-05-22,3.6433470000000003
1981-05-26,3.599451
1981-05-27,3.5884769999999997
1981-05-28,3.577503
1981-05-29,3.577503
1981-06-01,3.5555559999999997
1981-06-02,3.544582
1981-06-03,3.467764
1981-06-04,3.478738
1981-06-05,3.4348419999999997
1981-06-08,3.4348419999999997
1981-06-09,3.390946
1981-06-10,3.3689989999999996
1981-06-11,3.4567900000000003
1981-06-12,3.478738
1981-06-15,3.5226339999999996
1981-06-16,3.577503
1981-06-17,3.599451
1981-06-18,3.599451
1981-06-19,3.621399
1981-06-22,3.687243
1981-06-23,3.840878
1981-06-24,3.7640599999999997
1981-06-25,3.840878
1981-06-26,3.8847739999999997
1981-06-29,3.775034
1981-06-30,3.8847739999999997
1981-07-01,3.796982
1981-07-02,3.6762690000000005
1981-07-06,3.621399
1981-07-07,3.599451
1981-07-08,3.610425
1981-07-09,3.610425
1981-07-10,3.610425
1981-07-13,3.4897120000000004
1981-07-14,3.51166
1981-07-15,3.533608
1981-07-16,3.577503
1981-07-17,3.7311379999999996
1981-07-20,3.6762690000000005
1981-07-21,3.654321
1981-07-22,3.599451
1981-07-23,3.5555559999999997
1981-07-24,3.5555559999999997
1981-07-27,3.5555559999999997
1981-07-28,3.51166
1981-07-29,3.5555559999999997
1981-07-30,3.577503
1981-07-31,3.56653
1981-08-03,3.599451
1981-08-04,3.5555559999999997
1981-08-05,3.4897120000000004
1981-08-06,3.51166
1981-08-07,3.51166
1981-08-10,3.533608
1981-08-11,3.5226339999999996
1981-08-12,3.51166
1981-08-13,3.51166
1981-08-14,3.500686
1981-08-17,3.379972
1981-08-18,3.358025
1981-08-19,3.379972
1981-08-20,3.347051
1981-08-21,3.314129
1981-08-24,3.226337
1981-08-25,3.09465
1981-08-26,2.973937
1981-08-27,3.050755
1981-08-28,3.0836759999999996
1981-08-31,3.138546
1981-09-01,3.09465
1981-09-02,3.061728
1981-09-03,3.017833
1981-09-04,3.006859
1981-09-08,3.006859
1981-09-09,3.028807
1981-09-10,3.039781
1981-09-11,3.017833
1981-09-14,3.006859
1981-09-15,2.9629630000000002
1981-09-16,2.9629630000000002
1981-09-17,2.9629630000000002
1981-09-18,3.006859
1981-09-21,2.984911
1981-09-22,2.973937
1981-09-23,2.941015
1981-09-24,2.9629630000000002
1981-09-25,2.9190669999999996
1981-09-28,2.9629630000000002
1981-09-29,2.984911
1981-09-30,3.017833
1981-10-01,2.973937
1981-10-02,3.006859
1981-10-05,3.006859
1981-10-06,2.984911
1981-10-07,3.006859
1981-10-08,3.028807
1981-10-09,3.028807
1981-10-12,3.006859
1981-10-13,2.984911
1981-10-14,3.017833
1981-10-15,2.995885
1981-10-16,3.006859
1981-10-19,3.028807
1981-10-20,3.072702
1981-10-21,3.061728
1981-10-22,2.995885
1981-10-23,2.984911
1981-10-26,2.8641970000000003
1981-10-27,2.9190669999999996
1981-10-28,2.908093
1981-10-29,2.9629630000000002
1981-10-30,3.061728
1981-11-02,3.09465
1981-11-03,3.09465
1981-11-04,3.1165979999999998
1981-11-05,3.182442
1981-11-06,3.160494
1981-11-09,3.182442
1981-11-10,3.105624
1981-11-11,3.1165979999999998
1981-11-12,3.105624
1981-11-13,3.14952
1981-11-16,3.105624
1981-11-17,3.105624
1981-11-18,3.09465
1981-11-19,3.0836759999999996
1981-11-20,3.09465
1981-11-23,3.09465
1981-11-24,3.072702
1981-11-25,3.1165979999999998
1981-11-27,3.09465
1981-11-30,3.09465
1981-12-01,3.105624
1981-12-02,3.1165979999999998
1981-12-03,3.105624
1981-12-04,3.105624
1981-12-07,3.1275720000000002
1981-12-08,3.1165979999999998
1981-12-09,3.1275720000000002
1981-12-10,3.09465
1981-12-11,3.0836759999999996
1981-12-14,3.0836759999999996
1981-12-15,3.09465
1981-12-16,3.072702
1981-12-17,3.072702
1981-12-18,3.072702
1981-12-21,3.14952
1981-12-22,3.160494
1981-12-23,3.14952
1981-12-24,3.171468
1981-12-28,3.171468
1981-12-29,3.160494
1981-12-30,3.160494
1981-12-31,3.160494
1982-01-04,3.160494
1982-01-05,3.09465
1982-01-06,3.138546
1982-01-07,3.1275720000000002
1982-01-08,3.1275720000000002
1982-01-11,3.028807
1982-01-12,2.973937
1982-01-13,2.897119
1982-01-14,2.875171
1982-01-15,2.853224
1982-01-18,2.831276
1982-01-19,2.809328
1982-01-20,2.7873799999999997
1982-01-21,2.765432
1982-01-22,2.765432
1982-01-25,2.6337450000000002
1982-01-26,2.677641
1982-01-27,2.666667
1982-01-28,2.721536
1982-01-29,2.73251
1982-02-01,2.743484
1982-02-02,2.743484
1982-02-03,2.765432
1982-02-04,2.73251
1982-02-05,2.73251
1982-02-08,2.677641
1982-02-09,2.655693
1982-02-10,2.677641
1982-02-11,2.644719
1982-02-12,2.567901
1982-02-16,2.48011
1982-02-17,2.4581619999999997
1982-02-18,2.4581619999999997
1982-02-19,2.469136
1982-02-22,2.436214
1982-02-23,2.436214
1982-02-24,2.42524
1982-02-25,2.414266
1982-02-26,2.381344
1982-03-01,2.37037
1982-03-02,2.359396
1982-03-03,2.326475
1982-03-04,2.304527
1982-03-05,2.2935529999999997
1982-03-08,2.227709
1982-03-09,2.161865
1982-03-10,2.139918
1982-03-11,2.106996
1982-03-12,2.106996
1982-03-15,2.1289439999999997
1982-03-16,2.150892
1982-03-17,2.106996
1982-03-18,2.139918
1982-03-19,2.150892
1982-03-22,2.11797
1982-03-23,2.150892
1982-03-24,2.11797
1982-03-25,2.1289439999999997
1982-03-26,2.041152
1982-03-29,2.150892
1982-03-30,2.161865
1982-03-31,2.161865
1982-04-01,2.161865
1982-04-02,2.1728389999999997
1982-04-05,2.304527
1982-04-06,2.326475
1982-04-07,2.436214
1982-04-08,2.5130310000000002
1982-04-12,2.545953
1982-04-13,2.534979
1982-04-14,2.5020580000000003
1982-04-15,2.5020580000000003
1982-04-16,2.4581619999999997
1982-04-19,2.447188
1982-04-20,2.414266
1982-04-21,2.414266
1982-04-22,2.392318
1982-04-23,2.414266
1982-04-26,2.414266
1982-04-27,2.37037
1982-04-28,2.260631
1982-04-29,2.260631
1982-04-30,2.260631
1982-05-03,2.260631
1982-05-04,2.216735
1982-05-05,2.194787
1982-05-06,2.194787
1982-05-07,2.216735
1982-05-10,2.205761
1982-05-11,2.205761
1982-05-12,2.227709
1982-05-13,2.238683
1982-05-14,2.194787
1982-05-17,2.205761
1982-05-18,2.150892
1982-05-19,2.194787
1982-05-20,2.1728389999999997
1982-05-21,2.139918
1982-05-24,2.161865
1982-05-25,2.11797
1982-05-26,2.085048
1982-05-27,2.085048
1982-05-28,2.041152
1982-06-01,1.9533610000000001
1982-06-02,2.0082299999999997
1982-06-03,1.997257
1982-06-04,1.9862830000000002
1982-06-07,1.9862830000000002
1982-06-08,2.0082299999999997
1982-06-09,2.0082299999999997
1982-06-10,1.9862830000000002
1982-06-11,2.0082299999999997
1982-06-14,1.9862830000000002
1982-06-15,1.9533610000000001
1982-06-16,1.997257
1982-06-17,1.9533610000000001
1982-06-18,1.964335
1982-06-21,2.0082299999999997
1982-06-22,2.019204
1982-06-23,1.975309
1982-06-24,1.9862830000000002
1982-06-25,2.0082299999999997
1982-06-28,2.096022
1982-06-29,2.106996
1982-06-30,2.106996
1982-07-01,2.139918
1982-07-02,2.1838130000000002
1982-07-06,2.227709
1982-07-07,2.216735
1982-07-08,2.106996
1982-07-09,2.096022
1982-07-12,2.019204
1982-07-13,2.019204
1982-07-14,2.019204
1982-07-15,1.9862830000000002
1982-07-16,1.898491
1982-07-19,1.799726
1982-07-20,1.7887520000000001
1982-07-21,1.8107
1982-07-22,1.843621
1982-07-23,1.8107
1982-07-26,1.8107
1982-07-27,1.7777779999999999
1982-07-28,1.722908
1982-07-29,1.646091
1982-07-30,1.602195
1982-08-02,1.602195
1982-08-03,1.646091
1982-08-04,1.6241430000000001
1982-08-05,1.602195
1982-08-06,1.6241430000000001
1982-08-09,1.6570639999999999
1982-08-10,1.6680380000000001
1982-08-11,1.6680380000000001
1982-08-12,1.6680380000000001
1982-08-13,1.6570639999999999
1982-08-16,1.711934
1982-08-17,1.679012
1982-08-18,1.722908
1982-08-19,1.8326470000000001
1982-08-20,1.920439
1982-08-23,1.8655689999999998
1982-08-24,1.8655689999999998
1982-08-25,1.931413
1982-08-26,1.9533610000000001
1982-08-27,1.9423869999999999
1982-08-30,1.8107
1982-08-31,1.8655689999999998
1982-09-01,1.8107
1982-09-02,1.843621
1982-09-03,1.8655689999999998
1982-09-07,1.898491
1982-09-08,1.887517
1982-09-09,1.887517
1982-09-10,1.887517
1982-09-13,1.887517
1982-09-14,1.9094650000000002
1982-09-15,1.887517
1982-09-16,1.8326470000000001
1982-09-17,1.75583
1982-09-20,1.722908
1982-09-21,1.7448560000000002
1982-09-22,1.843621
1982-09-23,1.75583
1982-09-24,1.766804
1982-09-27,1.75583
1982-09-28,1.7777779999999999
1982-09-29,1.75583
1982-09-30,1.7887520000000001
1982-10-01,1.7887520000000001
1982-10-04,1.7777779999999999
1982-10-05,1.799726
1982-10-06,1.799726
1982-10-07,1.9094650000000002
1982-10-08,2.150892
1982-10-11,2.227709
1982-10-12,2.205761
1982-10-13,2.1728389999999997
1982-10-14,2.085048
1982-10-15,2.074074
1982-10-18,2.096022
1982-10-19,2.085048
1982-10-20,2.194787
1982-10-21,2.150892
1982-10-22,2.1728389999999997
1982-10-25,2.1289439999999997
1982-10-26,2.1728389999999997
1982-10-27,2.194787
1982-10-28,2.161865
1982-10-29,2.161865
1982-11-01,2.194787
1982-11-02,2.205761
1982-11-03,2.2935529999999997
1982-11-04,2.3374490000000003
1982-11-05,2.392318
1982-11-08,2.48011
1982-11-09,2.48011
1982-11-10,2.414266
1982-11-11,2.348423
1982-11-12,2.3374490000000003
1982-11-15,2.348423
1982-11-16,2.3374490000000003
1982-11-17,2.348423
1982-11-18,2.381344
1982-11-19,2.392318
1982-11-22,2.37037
1982-11-23,2.37037
1982-11-24,2.37037
1982-11-26,2.359396
1982-11-29,2.315501
1982-11-30,2.315501
1982-12-01,2.326475
1982-12-02,2.359396
1982-12-03,2.3374490000000003
1982-12-06,2.348423
1982-12-07,2.381344
1982-12-08,2.348423
1982-12-09,2.359396
1982-12-10,2.3374490000000003
1982-12-13,2.326475
1982-12-14,2.326475
1982-12-15,2.304527
1982-12-16,2.282579
1982-12-17,2.2935529999999997
1982-12-20,2.2935529999999997
1982-12-21,2.216735
1982-12-22,2.019204
1982-12-23,2.0631
1982-12-27,2.096022
1982-12-28,2.0631
1982-12-29,2.041152
1982-12-30,2.0631
1982-12-31,2.11797
1983-01-03,2.085048
1983-01-04,2.041152
1983-01-05,1.9862830000000002
1983-01-06,2.139918
1983-01-07,2.238683
1983-01-10,2.326475
1983-01-11,2.37037
1983-01-12,2.436214
1983-01-13,2.4581619999999997
1983-01-14,2.524005
1983-01-17,2.524005
1983-01-18,2.491084
1983-01-19,2.5020580000000003
1983-01-20,2.414266
1983-01-21,2.238683
1983-01-24,2.1289439999999997
1983-01-25,2.227709
1983-01-26,2.326475
1983-01-27,2.304527
1983-01-28,2.227709
1983-01-31,2.194787
1983-02-01,2.150892
1983-02-02,2.1728389999999997
1983-02-03,2.1728389999999997
1983-02-04,2.238683
1983-02-07,2.260631
1983-02-08,2.271605
1983-02-09,2.238683
1983-02-10,2.249657
1983-02-11,2.3374490000000003
1983-02-14,2.578875
1983-02-15,2.567901
1983-02-16,2.600823
1983-02-17,2.644719
1983-02-18,2.666667
1983-02-22,2.73251
1983-02-23,2.73251
1983-02-24,2.721536
1983-02-25,2.721536
1983-02-28,2.765432
1983-03-01,2.699589
1983-03-02,2.688615
1983-03-03,2.677641
1983-03-04,2.655693
1983-03-07,2.655693
1983-03-08,2.666667
1983-03-09,2.721536
1983-03-10,2.853224
1983-03-11,2.886145
1983-03-14,2.886145
1983-03-15,2.941015
1983-03-16,2.9629630000000002
1983-03-17,2.984911
1983-03-18,2.9519889999999998
1983-03-21,2.9629630000000002
1983-03-22,3.006859
1983-03-23,3.006859
1983-03-24,2.995885
1983-03-25,3.017833
1983-03-28,2.995885
1983-03-29,3.017833
1983-03-30,2.995885
1983-03-31,2.984911
1983-04-04,2.941015
1983-04-05,2.8641970000000003
1983-04-06,2.7873799999999997
1983-04-07,2.7873799999999997
1983-04-08,2.688615
1983-04-11,2.666667
1983-04-12,2.6227709999999997
1983-04-13,2.666667
1983-04-14,2.721536
1983-04-15,2.688615
1983-04-18,2.710562
1983-04-19,2.765432
1983-04-20,2.699589
1983-04-21,2.677641
1983-04-22,2.677641
1983-04-25,2.699589
1983-04-26,2.589849
1983-04-27,2.567901
1983-04-28,2.545953
1983-04-29,2.567901
1983-05-02,2.589849
1983-05-03,2.545953
1983-05-04,2.534979
1983-05-05,2.5020580000000003
1983-05-06,2.491084
1983-05-09,2.5020580000000003
1983-05-10,2.4581619999999997
1983-05-11,2.381344
1983-05-12,2.381344
1983-05-13,2.491084
1983-05-16,2.567901
1983-05-17,2.6337450000000002
1983-05-18,2.589849
1983-05-19,2.578875
1983-05-20,2.534979
1983-05-23,2.534979
1983-05-24,2.5130310000000002
1983-05-25,2.545953
1983-05-26,2.6227709999999997
1983-05-27,2.6337450000000002
1983-05-31,2.600823
1983-06-01,2.655693
1983-06-02,2.644719
1983-06-03,2.655693
1983-06-06,2.611797
1983-06-07,2.545953
1983-06-08,2.5130310000000002
1983-06-09,2.48011
1983-06-10,2.589849
1983-06-13,2.765432
1983-06-14,2.743484
1983-06-15,2.853224
1983-06-16,2.973937
1983-06-17,2.984911
1983-06-20,2.9629630000000002
1983-06-21,2.853224
1983-06-22,2.831276
1983-06-23,2.7873799999999997
1983-06-24,2.820302
1983-06-27,2.699589
1983-06-28,2.710562
1983-06-29,2.721536
1983-06-30,2.831276
1983-07-01,2.886145
1983-07-05,2.820302
1983-07-06,2.853224
1983-07-07,2.84225
1983-07-08,2.8641970000000003
1983-07-11,2.941015
1983-07-12,3.006859
1983-07-13,3.006859
1983-07-14,2.995885
1983-07-15,2.897119
1983-07-18,2.897119
1983-07-19,2.908093
1983-07-20,2.9629630000000002
1983-07-21,2.941015
1983-07-22,2.941015
1983-07-25,2.930041
1983-07-26,2.9519889999999998
1983-07-27,2.9629630000000002
1983-07-28,2.941015
1983-07-29,2.908093
1983-08-01,2.897119
1983-08-02,2.908093
1983-08-03,2.908093
1983-08-04,2.897119
1983-08-05,2.9190669999999996
1983-08-08,2.9190669999999996
1983-08-09,2.8641970000000003
1983-08-10,2.886145
1983-08-11,2.875171
1983-08-12,2.886145
1983-08-15,2.809328
1983-08-16,2.853224
1983-08-17,2.688615
1983-08-18,2.765432
1983-08-19,2.743484
1983-08-22,2.743484
1983-08-23,2.721536
1983-08-24,2.721536
1983-08-25,2.765432
1983-08-26,2.7983540000000002
1983-08-29,2.754458
1983-08-30,2.754458
1983-08-31,2.776406
1983-09-01,2.941015
1983-09-02,2.941015
1983-09-06,2.9519889999999998
1983-09-07,3.09465
1983-09-08,3.017833
1983-09-09,3.0836759999999996
1983-09-12,3.1165979999999998
1983-09-13,3.1165979999999998
1983-09-14,3.050755
1983-09-15,3.028807
1983-09-16,3.028807
1983-09-19,3.050755
1983-09-20,3.028807
1983-09-21,3.039781
1983-09-22,3.09465
1983-09-23,3.039781
1983-09-26,3.017833
1983-09-27,3.028807
1983-09-28,3.039781
1983-09-29,3.039781
1983-09-30,3.050755
1983-10-03,3.017833
1983-10-04,2.9519889999999998
1983-10-05,2.930041
1983-10-06,2.84225
1983-10-07,2.809328
1983-10-10,2.84225
1983-10-11,2.853224
1983-10-12,2.809328
1983-10-13,2.809328
1983-10-14,2.7873799999999997
1983-10-17,2.7873799999999997
1983-10-18,2.666667
1983-10-19,2.589849
1983-10-20,2.5020580000000003
1983-10-21,2.42524
1983-10-24,2.4581619999999997
1983-10-25,2.5020580000000003
1983-10-26,2.545953
1983-10-27,2.578875
1983-10-28,2.600823
1983-10-31,2.644719
1983-11-01,2.534979
1983-11-02,2.524005
1983-11-03,2.48011
1983-11-04,2.37037
1983-11-07,2.37037
1983-11-08,2.3374490000000003
1983-11-09,2.414266
1983-11-10,2.436214
1983-11-11,2.447188
1983-11-14,2.524005
1983-11-15,2.491084
1983-11-16,2.5020580000000003
1983-11-17,2.524005
1983-11-18,2.469136
1983-11-21,2.4581619999999997
1983-11-22,2.5130310000000002
1983-11-23,2.611797
1983-11-25,2.655693
1983-11-28,2.666667
1983-11-29,2.655693
1983-11-30,2.644719
1983-12-01,2.644719
1983-12-02,2.6337450000000002
1983-12-05,2.644719
1983-12-06,2.6227709999999997
1983-12-07,2.6337450000000002
1983-12-08,2.600823
1983-12-09,2.6227709999999997
1983-12-12,2.677641
1983-12-13,2.677641
1983-12-14,2.655693
1983-12-15,2.677641
1983-12-16,2.710562
1983-12-19,2.721536
1983-12-20,2.699589
1983-12-21,2.688615
1983-12-22,2.699589
1983-12-23,2.721536
1983-12-27,2.710562
1983-12-28,2.710562
1983-12-29,2.6337450000000002
1983-12-30,2.677641
1984-01-03,2.6337450000000002
1984-01-04,2.611797
1984-01-05,2.611797
1984-01-06,2.611797
1984-01-09,2.6227709999999997
1984-01-10,2.600823
1984-01-11,2.545953
1984-01-12,2.611797
1984-01-13,2.6227709999999997
1984-01-16,2.611797
1984-01-17,2.699589
1984-01-18,2.721536
1984-01-19,2.699589
1984-01-20,2.73251
1984-01-23,2.73251
1984-01-24,2.754458
1984-01-25,2.754458
1984-01-26,2.809328
1984-01-27,2.831276
1984-01-30,2.809328
1984-01-31,2.809328
1984-02-01,2.721536
1984-02-02,2.6337450000000002
1984-02-03,2.677641
1984-02-06,2.666667
1984-02-07,2.6337450000000002
1984-02-08,2.6337450000000002
1984-02-09,2.6337450000000002
1984-02-10,2.6337450000000002
1984-02-13,2.545953
1984-02-14,2.491084
1984-02-15,2.48011
1984-02-16,2.5130310000000002
1984-02-17,2.48011
1984-02-21,2.414266
1984-02-22,2.414266
1984-02-23,2.37037
1984-02-24,2.5020580000000003
1984-02-27,2.644719
1984-02-28,3.445816
1984-02-29,3.423868
1984-03-01,3.4348419999999997
1984-03-02,3.467764
1984-03-05,3.467764
1984-03-06,3.20439
1984-03-07,3.226337
1984-03-08,3.358025
1984-03-09,3.379972
1984-03-12,3.325103
1984-03-13,3.215364
1984-03-14,3.138546
1984-03-15,3.028807
1984-03-16,2.973937
1984-03-19,2.973937
1984-03-20,3.017833
1984-03-21,3.028807
1984-03-22,2.897119
1984-03-23,2.886145
1984-03-26,2.897119
1984-03-27,2.9629630000000002
1984-03-28,2.941015
1984-03-29,2.886145
1984-03-30,2.984911
1984-04-02,2.875171
1984-04-03,2.973937
1984-04-04,2.984911
1984-04-05,2.973937
1984-04-06,2.941015
1984-04-09,2.9519889999999998
1984-04-10,2.908093
1984-04-11,2.897119
1984-04-12,2.9629630000000002
1984-04-13,3.006859
1984-04-16,2.973937
1984-04-17,2.9629630000000002
1984-04-18,2.9629630000000002
1984-04-19,2.9629630000000002
1984-04-23,2.973937
1984-04-24,2.9629630000000002
1984-04-25,2.9629630000000002
1984-04-26,2.9629630000000002
1984-04-27,2.973937
1984-04-30,2.9519889999999998
1984-05-01,3.061728
1984-05-02,3.1165979999999998
1984-05-03,3.09465
1984-05-04,3.105624
1984-05-07,3.072702
1984-05-08,3.0836759999999996
1984-05-09,3.105624
1984-05-10,3.138546
1984-05-11,3.1165979999999998
1984-05-14,3.09465
1984-05-15,3.072702
1984-05-16,3.028807
1984-05-17,3.0836759999999996
1984-05-18,3.061728
1984-05-21,3.072702
1984-05-22,3.072702
1984-05-23,3.0836759999999996
1984-05-24,3.039781
1984-05-25,3.028807
1984-05-29,3.017833
1984-05-30,3.017833
1984-05-31,2.973937
1984-06-01,3.017833
1984-06-04,3.039781
1984-06-05,3.028807
1984-06-06,3.039781
1984-06-07,3.061728
