Date,HLI
2016-03-04,24.799999
2016-03-07,24.030001000000002
2016-03-08,23.4
2016-03-09,24.59
2016-03-10,24.93
2016-03-11,25.690001000000002
2016-03-14,25.07
2016-03-15,24.17
2016-03-16,23.9
2016-03-17,25.0
2016-03-18,25.0
2016-03-21,24.99
2016-03-22,25.01
2016-03-23,24.290001
2016-03-24,24.299999
2016-03-28,23.76
2016-03-29,24.76
2016-03-30,24.9
2016-03-31,24.9
2016-04-01,24.780001000000002
2016-04-04,24.629998999999998
2016-04-05,23.68
2016-04-06,24.459999
2016-04-07,24.27
2016-04-08,24.49
2016-04-11,24.290001
2016-04-12,24.120001000000002
2016-04-13,24.799999
2016-04-14,24.889999
2016-04-15,24.879998999999998
2016-04-18,25.209999
2016-04-19,24.82
2016-04-20,25.17
2016-04-21,25.23
2016-04-22,25.25
2016-04-25,24.540001
2016-04-26,25.25
2016-04-27,25.17
2016-04-28,24.98
2016-04-29,25.209999
2016-05-02,24.870001000000002
2016-05-03,24.4
2016-05-04,24.139999
2016-05-05,23.73
2016-05-06,23.950001
2016-05-09,24.07
2016-05-10,24.389999
2016-05-11,23.879998999999998
2016-05-12,23.6
2016-05-13,23.309998999999998
2016-05-16,23.32
2016-05-17,22.85
2016-05-18,23.34
2016-05-19,22.870001000000002
2016-05-20,23.1
2016-05-23,23.51
2016-05-24,24.32
2016-05-25,24.49
2016-05-26,24.41
2016-05-27,24.43
2016-05-31,24.15
2016-06-01,24.200001
2016-06-02,24.110001
2016-06-03,23.879998999999998
2016-06-06,24.389999
2016-06-07,24.190001000000002
2016-06-08,24.209999
2016-06-09,24.139999
2016-06-10,23.92
2016-06-13,24.17
2016-06-14,23.67
2016-06-15,23.690001000000002
2016-06-16,23.58
2016-06-17,23.68
2016-06-20,23.93
2016-06-21,23.77
2016-06-22,23.84
2016-06-23,24.59
2016-06-24,23.26
2016-06-27,22.040001
2016-06-28,22.43
2016-06-29,22.23
2016-06-30,22.370001000000002
2016-07-01,21.940001000000002
2016-07-05,21.26
2016-07-06,21.33
2016-07-07,21.389999
2016-07-08,21.799999
2016-07-11,21.870001000000002
2016-07-12,22.620001000000002
2016-07-13,22.42
2016-07-14,22.459999
2016-07-15,23.440001000000002
2016-07-18,23.540001
2016-07-19,23.370001000000002
2016-07-20,23.309998999999998
2016-07-21,23.16
2016-07-22,23.280001000000002
2016-07-25,23.09
2016-07-26,23.219998999999998
2016-07-27,23.459999
2016-07-28,23.190001000000002
2016-07-29,22.93
2016-08-01,23.5
2016-08-02,23.26
2016-08-03,24.049999
2016-08-04,24.280001000000002
2016-08-05,25.35
2016-08-08,25.42
2016-08-09,25.08
2016-08-10,25.48
2016-08-11,25.540001
2016-08-12,25.35
2016-08-15,25.879998999999998
2016-08-16,25.66
2016-08-17,25.719998999999998
2016-08-18,25.17
2016-08-19,25.129998999999998
2016-08-22,25.209999
2016-08-23,25.42
2016-08-24,24.92
2016-08-25,24.860001
2016-08-26,24.530001000000002
2016-08-29,24.889999
2016-08-30,25.18
2016-08-31,24.76
2016-09-01,24.65
2016-09-02,24.940001000000002
2016-09-06,24.83
2016-09-07,24.52
2016-09-08,24.709999
2016-09-09,24.360001
2016-09-12,24.65
2016-09-13,24.059998999999998
2016-09-14,23.91
2016-09-15,24.290001
2016-09-16,24.34
2016-09-19,24.379998999999998
2016-09-20,24.4
2016-09-21,24.83
2016-09-22,25.030001000000002
2016-09-23,24.780001000000002
2016-09-26,24.040001
2016-09-27,24.23
2016-09-28,24.49
2016-09-29,24.51
2016-09-30,25.049999
2016-10-03,25.16
2016-10-04,25.32
2016-10-05,25.57
2016-10-06,24.99
2016-10-07,24.950001
2016-10-10,25.219998999999998
2016-10-11,24.83
2016-10-12,24.99
2016-10-13,24.42
2016-10-14,24.73
2016-10-17,24.559998999999998
2016-10-18,24.52
2016-10-19,24.889999
2016-10-20,24.66
2016-10-21,24.76
2016-10-24,24.91
2016-10-25,25.040001
2016-10-26,24.65
2016-10-27,24.780001000000002
2016-10-28,24.540001
2016-10-31,24.370001000000002
2016-11-01,24.190001000000002
2016-11-02,23.690001000000002
2016-11-03,23.41
2016-11-04,23.48
2016-11-07,24.09
2016-11-08,23.83
2016-11-09,24.200001
2016-11-10,24.190001000000002
2016-11-11,24.459999
2016-11-14,24.959999
2016-11-15,25.0
2016-11-16,25.889999
2016-11-17,26.76
2016-11-18,27.33
2016-11-21,27.08
2016-11-22,27.9
2016-11-23,28.0
2016-11-25,28.26
2016-11-28,28.01
2016-11-29,28.15
2016-11-30,28.49
2016-12-01,29.120001000000002
2016-12-02,29.26
2016-12-05,29.98
2016-12-06,30.190001000000002
2016-12-07,31.040001
2016-12-08,31.07
2016-12-09,30.98
2016-12-12,30.5
2016-12-13,31.139999
2016-12-14,30.889999
2016-12-15,30.959999
2016-12-16,30.969998999999998
2016-12-19,31.1
2016-12-20,31.24
2016-12-21,31.23
2016-12-22,30.549999
2016-12-23,31.0
2016-12-27,30.879998999999998
2016-12-28,31.040001
2016-12-29,31.25
2016-12-30,31.120001000000002
2017-01-03,31.629998999999998
2017-01-04,32.16
2017-01-05,31.379998999999998
2017-01-06,31.24
2017-01-09,30.780001000000002
2017-01-10,31.200001
2017-01-11,31.129998999999998
2017-01-12,30.67
2017-01-13,30.780001000000002
2017-01-17,30.309998999999998
2017-01-18,30.57
2017-01-19,30.49
2017-01-20,30.42
2017-01-23,30.43
2017-01-24,30.969998999999998
2017-01-25,31.32
2017-01-26,31.379998999999998
2017-01-27,31.4
2017-01-30,31.23
2017-01-31,31.1
2017-02-01,31.549999
2017-02-02,32.700001
2017-02-03,32.759997999999996
2017-02-06,32.57
2017-02-07,31.6
2017-02-08,29.700001
2017-02-09,29.700001
2017-02-10,30.23
2017-02-13,30.67
2017-02-14,32.299999
2017-02-15,32.459998999999996
2017-02-16,32.509997999999996
2017-02-17,31.4
2017-02-21,31.629998999999998
2017-02-22,31.73
2017-02-23,31.870001000000002
2017-02-24,31.790001
2017-02-27,32.0
2017-02-28,31.49
2017-03-01,32.240002000000004
2017-03-02,32.16
2017-03-03,32.200001
2017-03-06,32.189999
2017-03-07,32.48
2017-03-08,32.419998
2017-03-09,32.529999
2017-03-10,32.880001
2017-03-13,32.580002
2017-03-14,32.040001000000004
2017-03-15,32.389998999999996
2017-03-16,33.599998
2017-03-17,33.459998999999996
2017-03-20,33.029999
2017-03-21,32.639998999999996
2017-03-22,32.43
2017-03-23,32.610001000000004
2017-03-24,32.790001000000004
2017-03-27,33.419998
2017-03-28,33.73
2017-03-29,33.950001
2017-03-30,34.459998999999996
2017-03-31,34.450001
2017-04-03,33.650002
2017-04-04,33.650002
2017-04-05,33.060001
2017-04-06,33.950001
2017-04-07,33.619999
2017-04-10,33.290001000000004
2017-04-11,33.279999
2017-04-12,33.259997999999996
2017-04-13,32.630001
2017-04-17,32.709998999999996
2017-04-18,32.709998999999996
2017-04-19,32.990002000000004
2017-04-20,33.41
2017-04-21,32.84
2017-04-24,33.450001
2017-04-25,33.84
2017-04-26,33.799999
2017-04-27,33.630001
2017-04-28,33.540001000000004
2017-05-01,33.610001000000004
2017-05-02,33.59
2017-05-03,33.84
2017-05-04,33.860001000000004
2017-05-05,33.77
2017-05-08,33.849998
2017-05-09,33.970001
2017-05-10,35.970001
2017-05-11,34.93
2017-05-12,34.48
2017-05-15,34.82
2017-05-16,35.23
2017-05-17,33.740002000000004
2017-05-18,33.830002
2017-05-19,34.119999
2017-05-22,34.279999
2017-05-23,33.75
2017-05-24,33.540001000000004
2017-05-25,33.450001
2017-05-26,33.650002
2017-05-30,33.549999
2017-05-31,33.57
2017-06-01,34.509997999999996
2017-06-02,34.299999
2017-06-05,33.720001
2017-06-06,33.450001
2017-06-07,33.48
2017-06-08,33.5
2017-06-09,33.82
2017-06-12,34.59
2017-06-13,34.529999
2017-06-14,34.77
2017-06-15,34.330002
2017-06-16,34.290001000000004
2017-06-19,34.900002
2017-06-20,34.82
2017-06-21,34.700001
2017-06-22,34.919998
2017-06-23,34.389998999999996
2017-06-26,34.380001
2017-06-27,34.48
2017-06-28,34.73
2017-06-29,34.84
2017-06-30,34.900002
2017-07-03,35.23
2017-07-05,35.5
2017-07-06,35.57
2017-07-07,35.939999
2017-07-10,36.580002
2017-07-11,36.75
2017-07-12,36.77
2017-07-13,36.990002000000004
2017-07-14,36.59
2017-07-17,36.77
2017-07-18,36.82
2017-07-19,36.98
2017-07-20,36.950001
2017-07-21,36.779999
2017-07-24,36.740002000000004
2017-07-25,37.939999
2017-07-26,38.599998
2017-07-27,37.68
2017-07-28,37.139998999999996
2017-07-31,37.18
2017-08-01,37.209998999999996
2017-08-02,36.630001
2017-08-03,36.27
2017-08-04,36.389998999999996
2017-08-07,36.049999
2017-08-08,35.790001000000004
2017-08-09,35.360001000000004
2017-08-10,34.880001
2017-08-11,35.099998
2017-08-14,36.299999
2017-08-15,35.400002
2017-08-16,35.43
2017-08-17,34.860001000000004
2017-08-18,35.490002000000004
2017-08-21,35.709998999999996
2017-08-22,35.540001000000004
2017-08-23,35.689999
2017-08-24,35.990002000000004
2017-08-25,36.209998999999996
2017-08-28,36.139998999999996
2017-08-29,35.669998
2017-08-30,35.790001000000004
2017-08-31,36.049999
2017-09-01,36.27
2017-09-05,35.700001
2017-09-06,35.689999
2017-09-07,35.68
2017-09-08,35.84
2017-09-11,36.099998
2017-09-12,36.939999
2017-09-13,36.470001
2017-09-14,36.48
2017-09-15,36.369999
2017-09-18,37.040001000000004
2017-09-19,37.5
2017-09-20,37.73
2017-09-21,38.279999
2017-09-22,38.07
2017-09-25,37.509997999999996
2017-09-26,37.57
2017-09-27,38.549999
2017-09-28,39.310001
2017-09-29,39.130001
2017-10-02,39.450001
2017-10-03,40.060001
2017-10-04,40.23
2017-10-05,40.330002
2017-10-06,39.41
2017-10-09,39.290001000000004
2017-10-10,39.25
2017-10-11,39.419998
2017-10-12,39.889998999999996
2017-10-13,39.959998999999996
2017-10-16,40.470001
2017-10-17,40.48
2017-10-18,41.349998
2017-10-19,41.380001
2017-10-20,41.560001
2017-10-23,41.509997999999996
2017-10-24,41.919998
2017-10-25,43.369999
2017-10-26,41.330002
2017-10-27,41.73
2017-10-30,41.279999
2017-10-31,41.630001
2017-11-01,41.779999
2017-11-02,41.630001
2017-11-03,41.43
2017-11-06,41.560001
2017-11-07,40.900002
2017-11-08,41.68
2017-11-09,41.669998
2017-11-10,41.779999
2017-11-13,42.09
2017-11-14,42.380001
2017-11-15,42.400002
2017-11-16,42.369999
2017-11-17,42.41
2017-11-20,43.419998
2017-11-21,44.189999
2017-11-22,43.990002000000004
2017-11-24,44.310001
2017-11-27,43.849998
2017-11-28,44.27
2017-11-29,44.400002
2017-11-30,44.639998999999996
2017-12-01,43.970001
2017-12-04,44.84
2017-12-05,44.200001
2017-12-06,43.91
2017-12-07,44.259997999999996
2017-12-08,44.790001000000004
2017-12-11,45.060001
2017-12-12,45.52
2017-12-13,45.509997999999996
2017-12-14,45.470001
2017-12-15,46.02
2017-12-18,45.639998999999996
2017-12-19,45.279999
2017-12-20,45.09
2017-12-21,45.470001
2017-12-22,45.84
2017-12-26,45.779999
2017-12-27,45.360001000000004
2017-12-28,45.75
2017-12-29,45.43
2018-01-02,45.790001000000004
2018-01-03,45.849998
2018-01-04,46.139998999999996
2018-01-05,45.700001
2018-01-08,46.880001
2018-01-09,48.07
2018-01-10,48.73
2018-01-11,49.619999
2018-01-12,50.25
2018-01-16,50.139998999999996
2018-01-17,50.220001
2018-01-18,50.25
2018-01-19,50.5
2018-01-22,50.900002
2018-01-23,51.099998
2018-01-24,51.549999
2018-01-25,50.959998999999996
2018-01-26,51.32
2018-01-29,51.07
2018-01-30,49.869999
2018-01-31,47.700001
2018-02-01,48.290001000000004
2018-02-02,47.34
2018-02-05,45.080002
2018-02-06,45.709998999999996
2018-02-07,47.049999
2018-02-08,46.060001
2018-02-09,45.869999
2018-02-12,46.450001
2018-02-13,47.080002
2018-02-14,47.0
2018-02-15,46.279999
2018-02-16,46.16
2018-02-20,46.48
2018-02-21,46.41
2018-02-22,46.279999
2018-02-23,46.59
2018-02-26,47.360001000000004
2018-02-27,46.59
2018-02-28,46.419998
2018-03-01,45.389998999999996
2018-03-02,45.400002
2018-03-05,45.700001
2018-03-06,46.0
2018-03-07,46.02
2018-03-08,46.299999
2018-03-09,48.169998
2018-03-12,48.380001
2018-03-13,47.439999
2018-03-14,47.889998999999996
2018-03-15,47.07
2018-03-16,47.41
2018-03-19,47.459998999999996
2018-03-20,47.529999
2018-03-21,47.5
2018-03-22,45.490002000000004
2018-03-23,43.880001
2018-03-26,45.119999
2018-03-27,43.75
2018-03-28,43.599998
2018-03-29,44.599998
2018-04-02,43.650002
2018-04-03,44.080002
2018-04-04,44.18
2018-04-05,45.009997999999996
2018-04-06,43.57
2018-04-09,43.73
2018-04-10,44.23
2018-04-11,44.689999
2018-04-12,44.900002
2018-04-13,44.549999
2018-04-16,44.93
2018-04-17,45.52
2018-04-18,45.200001
2018-04-19,45.5
2018-04-20,45.27
2018-04-23,45.150002
2018-04-24,44.459998999999996
2018-04-25,43.799999
2018-04-26,44.630001
2018-04-27,44.360001000000004
2018-04-30,44.5
2018-05-01,44.959998999999996
2018-05-02,44.259997999999996
2018-05-03,44.450001
2018-05-04,45.279999
2018-05-07,46.040001000000004
2018-05-08,46.700001
2018-05-09,47.220001
2018-05-10,49.169998
2018-05-11,48.889998999999996
2018-05-14,48.599998
2018-05-15,49.439999
2018-05-16,48.860001000000004
2018-05-17,48.860001000000004
2018-05-18,48.490002000000004
2018-05-21,49.400002
2018-05-22,50.23
2018-05-23,50.16
2018-05-24,49.810001
2018-05-25,50.150002
2018-05-29,49.5
2018-05-30,49.150002
2018-05-31,48.889998999999996
2018-06-01,48.599998
2018-06-04,49.099998
2018-06-05,49.360001000000004
2018-06-06,50.07
2018-06-07,49.52
2018-06-08,50.23
2018-06-11,50.139998999999996
2018-06-12,50.009997999999996
2018-06-13,50.029999
2018-06-14,50.73
2018-06-15,50.779999
2018-06-18,51.91
2018-06-19,51.860001000000004
2018-06-20,52.52
2018-06-21,51.860001000000004
2018-06-22,52.43
2018-06-25,51.48
2018-06-26,51.990002000000004
2018-06-27,51.110001000000004
2018-06-28,51.43
2018-06-29,51.220001
2018-07-02,51.400002
2018-07-03,51.189999
2018-07-05,50.810001
2018-07-06,50.880001
2018-07-09,51.560001
2018-07-10,50.880001
2018-07-11,50.630001
2018-07-12,50.700001
2018-07-13,50.650002
2018-07-16,51.349998
2018-07-17,51.139998999999996
2018-07-18,52.16
2018-07-19,51.849998
2018-07-20,51.939999
2018-07-23,52.889998999999996
2018-07-24,52.799999
2018-07-25,52.599998
2018-07-26,52.709998999999996
2018-07-27,49.139998999999996
2018-07-30,48.400002
2018-07-31,49.16
2018-08-01,49.02
2018-08-02,48.66
2018-08-03,47.98
2018-08-06,47.919998
2018-08-07,47.700001
2018-08-08,47.880001
2018-08-09,47.91
2018-08-10,48.209998999999996
2018-08-13,47.84
2018-08-14,48.450001
2018-08-15,47.700001
2018-08-16,48.0
2018-08-17,47.939999
2018-08-20,47.470001
2018-08-21,47.779999
2018-08-22,47.599998
2018-08-23,47.279999
2018-08-24,47.32
2018-08-27,47.639998999999996
2018-08-28,47.369999
2018-08-29,47.27
2018-08-30,47.060001
2018-08-31,47.029999
2018-09-04,47.0
2018-09-05,46.720001
2018-09-06,46.41
2018-09-07,45.869999
2018-09-10,45.93
2018-09-11,46.009997999999996
2018-09-12,46.389998999999996
2018-09-13,47.049999
2018-09-14,47.389998999999996
2018-09-17,46.580002
2018-09-18,46.200001
2018-09-19,46.32
2018-09-20,46.349998
2018-09-21,46.57
2018-09-24,46.110001000000004
2018-09-25,46.110001000000004
2018-09-26,45.490002000000004
2018-09-27,45.259997999999996
2018-09-28,44.93
2018-10-01,45.139998999999996
2018-10-02,44.700001
2018-10-03,44.48
2018-10-04,44.23
2018-10-05,44.040001000000004
2018-10-08,43.32
2018-10-09,43.959998999999996
2018-10-10,43.150002
2018-10-11,42.029999
2018-10-12,42.470001
2018-10-15,42.810001
2018-10-16,43.740002000000004
2018-10-17,43.5
2018-10-18,42.41
2018-10-19,41.919998
2018-10-22,41.82
2018-10-23,41.080002
2018-10-24,39.209998999999996
2018-10-25,39.080002
2018-10-26,39.400002
2018-10-29,39.939999
2018-10-30,41.310001
2018-10-31,41.18
2018-11-01,42.220001
2018-11-02,41.080002
2018-11-05,41.07
2018-11-06,42.0
2018-11-07,42.150002
2018-11-08,42.560001
2018-11-09,41.790001000000004
2018-11-12,40.970001
2018-11-13,40.889998999999996
2018-11-14,40.529999
2018-11-15,41.349998
2018-11-16,41.52
2018-11-19,40.650002
2018-11-20,40.25
2018-11-21,40.66
2018-11-23,41.0
2018-11-26,41.650002
2018-11-27,41.099998
2018-11-28,42.380001
2018-11-29,42.34
2018-11-30,42.299999
2018-12-03,42.68
2018-12-04,40.509997999999996
2018-12-06,40.75
2018-12-07,39.900002
2018-12-10,40.27
2018-12-11,39.790001000000004
2018-12-12,40.610001000000004
2018-12-13,39.82
2018-12-14,38.220001
2018-12-17,37.189999
2018-12-18,36.68
2018-12-19,35.310001
2018-12-20,35.110001000000004
2018-12-21,34.990002000000004
2018-12-24,34.759997999999996
2018-12-26,36.18
2018-12-27,36.259997999999996
2018-12-28,36.939999
2018-12-31,36.799999
2019-01-02,37.16
2019-01-03,36.639998999999996
2019-01-04,38.049999
2019-01-07,38.610001000000004
2019-01-08,39.700001
2019-01-09,41.110001000000004
2019-01-10,41.310001
2019-01-11,41.32
2019-01-14,41.389998999999996
2019-01-15,42.240002000000004
2019-01-16,42.52
2019-01-17,42.77
2019-01-18,43.599998
2019-01-22,43.139998999999996
2019-01-23,43.049999
2019-01-24,43.580002
2019-01-25,43.970001
2019-01-28,43.77
2019-01-29,43.240002000000004
2019-01-30,44.599998
2019-01-31,44.240002000000004
2019-02-01,44.220001
2019-02-04,44.709998999999996
2019-02-05,44.490002000000004
2019-02-06,43.939999
2019-02-07,44.16
2019-02-08,44.400002
2019-02-11,44.330002
2019-02-12,45.209998999999996
2019-02-13,45.09
2019-02-14,44.990002000000004
2019-02-15,45.599998
2019-02-19,45.82
2019-02-20,46.0
2019-02-21,45.880001
2019-02-22,46.110001000000004
2019-02-25,45.610001000000004
2019-02-26,45.34
2019-02-27,45.990002000000004
2019-02-28,45.98
2019-03-01,46.75
2019-03-04,46.25
2019-03-05,46.139998999999996
2019-03-06,45.639998999999996
2019-03-07,45.139998999999996
2019-03-08,44.82
2019-03-11,45.57
2019-03-12,45.509997999999996
2019-03-13,45.73
2019-03-14,45.880001
2019-03-15,46.23
2019-03-18,46.470001
2019-03-19,45.759997999999996
2019-03-20,44.959998999999996
2019-03-21,45.060001
2019-03-22,44.560001
2019-03-25,44.900002
2019-03-26,45.560001
2019-03-27,45.43
2019-03-28,45.610001000000004
2019-03-29,45.849998
2019-04-01,46.720001
2019-04-02,46.169998
2019-04-03,46.689999
2019-04-04,46.73
2019-04-05,46.970001
2019-04-08,45.84
2019-04-09,45.360001000000004
2019-04-10,46.200001
2019-04-11,46.299999
2019-04-12,46.52
2019-04-15,46.810001
2019-04-16,47.720001
2019-04-17,47.639998999999996
2019-04-18,47.66
2019-04-22,48.779999
2019-04-23,48.5
2019-04-24,48.5
2019-04-25,48.720001
2019-04-26,49.099998
2019-04-29,49.5
2019-04-30,49.32
2019-05-01,48.990002000000004
2019-05-02,49.119999
2019-05-03,49.509997999999996
2019-05-06,49.32
2019-05-07,48.299999
2019-05-08,47.310001
2019-05-09,49.220001
2019-05-10,49.09
2019-05-13,47.400002
2019-05-14,47.490002000000004
2019-05-15,47.220001
2019-05-16,48.09
2019-05-17,46.889998999999996
2019-05-20,46.619999
2019-05-21,46.650002
2019-05-22,46.650002
2019-05-23,45.869999
2019-05-24,46.619999
2019-05-28,46.630001
2019-05-29,45.75
2019-05-30,45.93
2019-05-31,45.209998999999996
2019-06-03,45.0
2019-06-04,45.5
2019-06-05,45.119999
2019-06-06,45.490002000000004
2019-06-07,46.279999
2019-06-10,46.52
2019-06-11,45.93
2019-06-12,46.07
2019-06-13,45.459998999999996
2019-06-14,45.139998999999996
2019-06-17,44.669998
2019-06-18,45.400002
2019-06-19,45.470001
2019-06-20,45.619999
2019-06-21,45.150002
2019-06-24,44.580002
2019-06-25,44.029999
2019-06-26,43.720001
2019-06-27,44.369999
2019-06-28,44.529999
2019-07-01,44.650002
2019-07-02,44.790001000000004
2019-07-03,45.639998999999996
2019-07-05,45.700001
2019-07-08,43.849998
2019-07-09,43.709998999999996
2019-07-10,43.189999
2019-07-11,43.400002
2019-07-12,43.450001
2019-07-15,43.02
2019-07-16,43.700001
2019-07-17,43.68
2019-07-18,43.75
2019-07-19,43.66
2019-07-22,43.16
2019-07-23,43.139998999999996
2019-07-24,44.080002
2019-07-25,44.380001
2019-07-26,46.82
2019-07-29,46.200001
2019-07-30,45.869999
2019-07-31,46.0
2019-08-01,44.91
2019-08-02,44.27
2019-08-05,43.189999
2019-08-06,43.450001
2019-08-07,43.200001
2019-08-08,44.400002
2019-08-09,43.029999
2019-08-12,41.970001
2019-08-13,43.060001
2019-08-14,42.16
2019-08-15,41.93
2019-08-16,42.630001
2019-08-19,42.889998999999996
2019-08-20,43.48
2019-08-21,44.18
2019-08-22,44.080002
2019-08-23,42.59
2019-08-26,42.830002
2019-08-27,42.490002000000004
2019-08-28,43.029999
2019-08-29,43.98
2019-08-30,44.18
2019-09-03,44.0
2019-09-04,43.950001
2019-09-05,44.610001000000004
2019-09-06,44.490002000000004
2019-09-09,45.25
2019-09-10,45.529999
2019-09-11,46.369999
2019-09-12,46.240002000000004
2019-09-13,46.459998999999996
2019-09-16,46.52
2019-09-17,46.689999
2019-09-18,46.59
2019-09-19,46.02
2019-09-20,45.799999
2019-09-23,45.450001
2019-09-24,43.59
2019-09-25,44.889998999999996
2019-09-26,44.189999
2019-09-27,44.650002
2019-09-30,45.099998
2019-10-01,44.150002
2019-10-02,43.049999
2019-10-03,43.110001000000004
2019-10-04,43.950001
2019-10-07,43.939999
2019-10-08,43.709998999999996
2019-10-09,43.900002
2019-10-10,44.049999
2019-10-11,45.169998
2019-10-14,45.16
2019-10-15,45.990002000000004
2019-10-16,46.16
2019-10-17,46.939999
2019-10-18,47.0
2019-10-21,47.450001
2019-10-22,47.360001000000004
2019-10-23,46.66
2019-10-24,46.240002000000004
2019-10-25,46.470001
2019-10-28,46.98
2019-10-29,47.119999
2019-10-30,47.169998
2019-10-31,47.259997999999996
2019-11-01,47.43
2019-11-04,48.32
2019-11-05,47.799999
2019-11-06,48.16
2019-11-07,47.889998999999996
2019-11-08,47.990002000000004
2019-11-11,48.380001
2019-11-12,48.139998999999996
2019-11-13,47.650002
2019-11-14,47.150002
2019-11-15,47.209998999999996
2019-11-18,47.5
2019-11-19,47.669998
2019-11-20,47.700001
2019-11-21,47.5
2019-11-22,47.580002
2019-11-25,48.57
2019-11-26,48.43
2019-11-27,48.209998999999996
2019-11-29,47.669998
2019-12-02,47.889998999999996
2019-12-03,47.599998
2019-12-04,47.93
2019-12-05,48.490002000000004
2019-12-06,48.490002000000004
2019-12-09,47.900002
2019-12-10,47.810001
2019-12-11,47.599998
2019-12-12,47.52
2019-12-13,47.639998999999996
2019-12-16,48.049999
2019-12-17,48.490002000000004
2019-12-18,48.200001
2019-12-19,48.540001000000004
2019-12-20,48.959998999999996
2019-12-23,48.68
2019-12-24,48.700001
2019-12-26,48.98
2019-12-27,48.939999
2019-12-30,49.119999
2019-12-31,48.869999
2020-01-02,49.41
2020-01-03,48.919998
2020-01-06,49.459998999999996
2020-01-07,49.599998
2020-01-08,50.220001
2020-01-09,50.5
2020-01-10,50.060001
2020-01-13,50.68
2020-01-14,50.459998999999996
2020-01-15,50.75
2020-01-16,52.029999
2020-01-17,52.490002000000004
2020-01-21,52.639998999999996
2020-01-22,52.720001
2020-01-23,52.43
2020-01-24,51.91
2020-01-27,51.32
2020-01-28,51.830002
2020-01-29,52.400002
2020-01-30,52.880001
2020-01-31,51.849998
2020-02-03,52.419998
2020-02-04,55.68
2020-02-05,55.880001
2020-02-06,56.130001
2020-02-07,56.330002
2020-02-10,56.52
2020-02-11,56.810001
2020-02-12,57.110001000000004
2020-02-13,57.150002
2020-02-14,57.669998
2020-02-18,57.700001
2020-02-19,57.919998
